FID,omschr,aant_msk,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_wegvak.92,Uitrijstrook,1 -> 1,H,600129697,2019-02-01T00:00:00,0,39,060012969720190201,KLK0008069346,L,I,3,,"LINESTRING (139065.33799999952 483046.0489999987, 139040.73600000143 483057.29300000146, 139029.41899999976 483061.01099999994)"
mengstroken_wegvak.93,Uitrijstrook,1 -> 1,H,600115416,2019-02-01T00:00:00,0,19,060011541620190201,KLK0009846092,R,I,2,,"LINESTRING (101225.29199999943 396591.8740000017, 101208 396600)"
mengstroken_wegvak.94,Uitrijstrook,1 -> 1,H,600107676,2019-02-01T00:00:00,0,55,060010767620190201,KLK0009688138,R,I,3,,"LINESTRING (88188.39400000125 440585.19299999997, 88183.6640000008 440592.52800000086, 88158.48600000143 440631.62099999934)"
mengstroken_wegvak.95,Uitrijstrook,1 -> 1,H,600120128,2019-02-01T00:00:00,0,12,060012012820190201,KLK0008079110,R,I,2,,"LINESTRING (107362.75800000131 529854.3350000009, 107361.0225000009 529866.2087999992)"
mengstroken_wegvak.96,Uitrijstrook,1 -> 1,H,600120129,2019-02-01T00:00:00,0,38,060012012920190201,KLK0008079110,R,I,2,,"LINESTRING (107368.3900000006 529817.3720000014, 107368.75499999896 529824.9109999985, 107364.63199999928 529842.9030000009, 107362.75800000131 529854.3350000009)"
mengstroken_wegvak.97,Uitrijstrook,1 -> 1,H,600139652,2019-02-01T00:00:00,0,22,060013965220190201,KLK0007878661,L,I,3,,"LINESTRING (167223.31599999964 464616.506000001, 167201.69000000134 464616.6270000003)"
mengstroken_wegvak.98,Uitrijstrook,1 -> 1,H,600100904,2019-02-01T00:00:00,35,142,060010090420190201,KLK0009846939,L,I,2,,"LINESTRING (64472.10480000079 408717.2397999987, 64459 408713, 64370.354499999434 408684.1358000003)"
mengstroken_wegvak.99,Uitrijstrook,1 -> 1,H,600093447,2019-02-01T00:00:00,0,15,060009344720190201,KLK0009936892,L,I,4,,"LINESTRING (48314 369443, 48303.393399998546 369432.39339999855)"
mengstroken_wegvak.100,Uitrijstrook,1 -> 1,T,600093447,2019-02-01T00:00:00,0,15,060009344720190201,KLK0009936891,L,I,1,,"LINESTRING (48314 369443, 48303.393399998546 369432.39339999855)"
mengstroken_wegvak.101,Uitrijstrook,1 -> 1,H,600112345,2019-02-01T00:00:00,0,8,060011234520190201,KLK0008721622,L,I,4,,"LINESTRING (96113 461024, 96106.00670000166 461027.8850999996)"
mengstroken_wegvak.102,Uitrijstrook,1 -> 1,T,600112345,2019-02-01T00:00:00,0,10,060011234520190201,KLK0008721621,L,I,1,,"LINESTRING (96113 461024, 96104 461029)"
mengstroken_wegvak.103,Uitrijstrook,1 -> 1,H,600101056,2019-02-01T00:00:00,0,23,060010105620190201,KLK0008131360,R,I,2,,"LINESTRING (65525.44099999964 429688.73999999836, 65516.87999999896 429697.20800000057, 65505.94240000099 429697.8847000003)"
mengstroken_wegvak.104,Uitrijstrook,1 -> 1,H,600101059,2019-02-01T00:00:00,0,1,060010105920190201,KLK0008131359,R,I,2,,"LINESTRING (67691.10300000012 430590.4919999987, 67690.81569999829 430591.4497999996)"
mengstroken_wegvak.105,Uitrijstrook,1 -> 1,H,600101061,2019-02-01T00:00:00,0,4,060010106120190201,KLK0008131358,R,I,2,,"LINESTRING (70301.6259999983 431046.8209999986, 70299.67339999974 431050.311999999)"
mengstroken_wegvak.106,Uitrijstrook,1 -> 1,H,470562089,2019-04-01T00:00:00,23,90,047056208920190401,KLK0009962309,R,I,2,,"LINESTRING (235161.29410000145 581116.7954999991, 235170.28460000083 581117.9745999984, 235192.87999999896 581120.9378999993, 235220.42009999976 581125.5694000013, 235227.44509999827 581127.2223999985)"
mengstroken_wegvak.107,Uitrijstrook,1 -> 1,H,470562089,2019-04-01T00:00:00,90,120,047056208920190401,KLK0009962310,R,I,3,,"LINESTRING (235227.44509999827 581127.2223999985, 235235 581129, 235256 581136)"
mengstroken_wegvak.108,Uitrijstrook,1 -> 1,H,169272145,2019-06-01T00:00:00,0,11,016927214520190601,KLK0009686320,R,I,3,,"LINESTRING (84852.15300000086 436095.74020000175, 84851.3797999993 436084.5472000018)"
mengstroken_wegvak.109,Uitrijstrook,2 -> 2,T,205319064,2019-06-01T00:00:00,0,2,020531906420190601,KLK0008721748,R,I,1,,"LINESTRING (102834.22410000116 459731.0850000009, 102835.85399999842 459729.9259000011)"
mengstroken_wegvak.110,Uitrijstrook,1 -> 1,H,600113485,2019-06-01T00:00:00,0,5,060011348520190601,KLK0008083557,L,I,3,,"LINESTRING (102852.80939999968 459736.87310000136, 102848.70450000092 459739.7280000001)"
mengstroken_wegvak.111,Uitrijstrook,2 -> 2,T,205319067,2019-06-01T00:00:00,0,13,020531906720190601,KLK0008721748,R,I,1,,"LINESTRING (102823.66690000147 459738.1431000009, 102834.22410000116 459731.0850000009)"
mengstroken_wegvak.112,Invoegstrook,1 -> 1,H,390040014,2021-11-01T00:00:00,0,299,039004001420211101,KLK0008148192,R,I,3,,"LINESTRING (195267.87629999965 320376.99650000036, 195299.8616000004 320332.42339999974, 195325.37689999864 320297.50560000166, 195361.2362000011 320249.3957999982, 195421.29360000044 320169.4384999983, 195445.04809999838 320137.2529999986, 195445.5821999982 320136.5471000001)"
mengstroken_wegvak.113,Weefstrook,1 -> 1,H,600145537,2021-11-01T00:00:00,0,175,060014553720211101,KLK0008200995,L,I,2,,"LINESTRING (195054.52800000086 320756.90469999984, 194995.68549999967 320854.5859000012, 194977.0923999995 320885.2569999993, 194963.99170000106 320906.5370000005)"
mengstroken_wegvak.114,Uitrijstrook,1 -> 1,H,600198503,2021-11-01T00:00:00,0,8,060019850320211101,KLK0008225184,L,I,2,,"LINESTRING (179548.62420000136 320421.66000000015, 179543.30000000075 320416.36499999836)"
mengstroken_wegvak.115,Weefstrook,1 -> 1,T,600460828,2021-09-01T00:00:00,7,9,060046082820210901,KLK0010047802,M,I,2,,"LINESTRING (254409.0960999988 585274.8211999983, 254406.84219999984 585274.7052000016)"
mengstroken_wegvak.116,Uitrijstrook,1 -> 1,H,600152417,2021-11-01T00:00:00,3026,3267,060015241720211101,KLK0008643513,L,I,4,,"LINESTRING (227595.29089999944 537277.183699999, 227588.32140000165 537265.4107000008, 227550.85610000044 537201.6427999996, 227530.3814000003 537165.4732999988, 227520.70699999854 537147.9439000003, 227511.22780000046 537130.3183000013, 227501.8920999989 537112.622200001, 227478.35599999875 537066.2047999986)"
mengstroken_wegvak.117,Invoegstrook,1 -> 1,H,600152417,2021-11-01T00:00:00,0,321,060015241720211101,KLK0008643548,L,I,4,,"LINESTRING (228922.4010999985 539994.1678000018, 228904.58819999918 539958.2983999997, 228885.9092000015 539920.0109999999, 228860.3112999983 539865.933699999, 228785.4888000004 539703.8498999998)"
mengstroken_wegvak.118,Uitrijstrook,1 -> 1,H,600198565,2021-11-01T00:00:00,100,122,060019856520211101,KLK0008148994,R,I,2,,"LINESTRING (179491.02309999987 320304.65879999846, 179511.6187000014 320312.3931999989)"
mengstroken_wegvak.119,Uitrijstrook,1 -> 1,H,600198565,2021-11-01T00:00:00,122,196,060019856520211101,KLK0008148995,R,I,3,,"LINESTRING (179511.6187000014 320312.3931999989, 179549.62900000066 320326.6675999984, 179582.37269999832 320334.9114000015)"
mengstroken_wegvak.120,Invoegstrook,1 -> 1,H,600141660,2021-11-01T00:00:00,0,323,060014166020211101,KLK0008224894,L,I,3,,"LINESTRING (184266.58889999986 320681.5500999987, 183950.91919999942 320749.9723000005)"
mengstroken_wegvak.121,Uitrijstrook,1 -> 1,H,600141660,2021-11-01T00:00:00,928,1171,060014166020211101,KLK0008224881,L,I,3,,"LINESTRING (183359.46609999985 320877.2829999998, 183270.84409999847 320896.30310000107, 183171.6875 320917.32840000093, 183121.98750000075 320926.93930000067)"
mengstroken_wegvak.122,Weefstrook,1 -> 1,H,600144619,2021-11-01T00:00:00,0,50,060014461920211101,KLK0008224982,L,I,3,,"LINESTRING (188442.50070000067 321504.0727000013, 188393.40509999916 321492.9631999992)"
mengstroken_wegvak.123,Uitrijstrook,1 -> 1,H,600198502,2021-11-01T00:00:00,0,110,060019850220211101,KLK0008225184,L,I,2,,"LINESTRING (179647.45190000162 320470.43389999866, 179629.5529000014 320461.4803000018, 179568.47590000182 320431.58689999953, 179548.62420000136 320421.66000000015)"
mengstroken_wegvak.124,Invoegstrook,1 -> 1,H,600145341,2021-11-01T00:00:00,0,342,060014534120211101,KLK0008224962,L,I,3,,"LINESTRING (187113.8572999984 321502.2366000004, 187087.41420000046 321498.64660000056, 187067.6634999998 321495.498399999, 187039.70010000095 321490.46440000087, 187020.08889999986 321486.53990000114, 186990.68549999967 321480.0273000002, 186971.25730000064 321475.27899999917, 186951.90680000186 321470.2151999995, 186921.98800000176 321462.08680000156, 186902.9362999983 321455.9809000008, 186885.87060000002 321450.29780000076, 186866.96379999816 321443.85229999945, 186848.13789999858 321437.0991999991, 186829.44310000166 321429.9882999994, 186801.21009999886 321418.58399999887, 186785.27690000087 321411.6917999983)"
mengstroken_wegvak.125,Uitrijstrook,1 -> 1,H,600145341,2021-11-01T00:00:00,1491,1730,060014534120211101,KLK0008224921,L,I,3,,"LINESTRING (185813.67870000005 320801.1253999993, 185778.61939999834 320784.1497000009, 185760.50499999896 320775.66429999843, 185736.62480000034 320764.85240000114, 185699.95329999924 320748.8337999992, 185681.5102000013 320741.09160000086, 185644.32770000026 320726.3438999988, 185625.64620000124 320719.19420000166, 185606.88259999827 320712.2489, 185594.24190000072 320707.72260000184)"
mengstroken_wegvak.126,Uitrijstrook,1 -> 1,H,357039022,2021-11-01T00:00:00,240,431,035703902220211101,KLK0008224754,R,I,3,,"LINESTRING (179199.7699000016 320107.01300000027, 179221.68050000072 320131.74529999867, 179232.8156999983 320144.04780000076, 179242.78460000083 320154.7791999988, 179260.1543999985 320172.73970000073, 179273.6447999999 320185.77699999884, 179285.5973000005 320196.69420000166, 179299.44110000134 320208.6999000013, 179317.36290000007 320223.29239999875, 179337.40060000122 320238.47370000184)"
mengstroken_wegvak.127,Uitrijstrook,1 -> 1,H,600142672,2021-11-01T00:00:00,39,164,060014267220211101,KLK0008225184,L,I,2,,"LINESTRING (179832.46840000153 320599.49529999867, 179822.7490000017 320592.2470000014, 179767.62799999863 320545.69999999925, 179734.9050000012 320522.0769999996)"
mengstroken_wegvak.128,Uitrijstrook,1 -> 1,H,389041035,2021-11-01T00:00:00,0,107,038904103520211101,KLK0008225367,R,I,2,,"LINESTRING (194946.5311000012 320812.1759000011, 195046.40799999982 320850.2729999982)"
mengstroken_wegvak.129,Uitrijstrook,1 -> 1,H,389041034,2021-11-01T00:00:00,193,228,038904103420211101,KLK0008225367,R,I,2,,"LINESTRING (194914.43409999833 320797.2391999997, 194946.5311000012 320812.1759000011)"
mengstroken_wegvak.130,Uitrijstrook,1 -> 1,H,337299007,2021-09-01T00:00:00,279,373,033729900720210901,KLK0008008503,R,I,3,,"LINESTRING (168384.47740000114 449679.18659999967, 168294.625 449706.8530000001)"
mengstroken_wegvak.131,Uitrijstrook,1 -> 1,H,337299007,2021-09-01T00:00:00,210,279,033729900720210901,KLK0008008502,R,I,2,,"LINESTRING (168450.55249999836 449659.34430000186, 168444.04199999943 449661.0650999993, 168420.0892000012 449668.77270000055, 168387.36149999872 449678.29850000143, 168384.47740000114 449679.18659999967)"
mengstroken_wegvak.132,Invoegstrook,1 -> 1,H,273191019,2021-11-01T00:00:00,0,284,027319101920211101,KLK0008224222,L,I,3,,"LINESTRING (136628.8949000016 395692.8759999983, 136649.71009999886 395720.43470000103, 136682.3482999988 395764.2272000015, 136721.96009999886 395818.44359999895, 136794.53920000046 395923.5142999999)"
mengstroken_wegvak.133,Uitrijstrook,1 -> 1,H,600137760,2021-11-01T00:00:00,1663,1879,060013776020211101,KLK0008221966,L,I,3,,"LINESTRING (161852.03649999946 398570.8728, 161711.31830000132 398407.63109999895)"
mengstroken_wegvak.134,Weefstrook,2 -> 2,H,600448307,2021-09-01T00:00:00,0,331,060044830720210901,KLK0007720651,L,I,3,,"LINESTRING (124832.75800000131 478127.83199999854, 124815.55200000107 478160.80700000003, 124773.42599999905 478241.5379999988, 124677.75560000166 478420.3145999983)"
mengstroken_wegvak.135,Invoegstrook,1 -> 1,H,600114374,2021-09-01T00:00:00,0,264,060011437420210901,KLK0008014896,R,I,3,,"LINESTRING (98663.14999999851 432491.01000000164, 98619 432544, 98597 432576, 98562 432630, 98517 432708, 98516.21510000154 432709.61349999905)"
mengstroken_wegvak.136,Invoegstrook,1 -> 1,H,600113465,2021-09-01T00:00:00,0,10,060011346520210901,KLK0008014896,R,I,3,,"LINESTRING (98668.74300000072 432482.88699999824, 98663.14999999851 432491.01000000164)"
mengstroken_wegvak.137,Uitrijstrook,1 -> 1,H,337221009,2021-11-01T00:00:00,3078,3302,033722100920211101,KLK0008222296,R,I,3,,"LINESTRING (167702.52859999985 413398.4545999989, 167674.11439999938 413499.35119999945, 167660.81670000032 413548.5784999989, 167643.31899999827 413614.9765999988)"
mengstroken_wegvak.138,Invoegstrook,1 -> 1,H,337221009,2021-11-01T00:00:00,0,31,033722100920211101,KLK0008222257,R,I,3,,"LINESTRING (168977.81540000066 410715.9550999999, 168955.4822999984 410737.4547000006)"
mengstroken_wegvak.139,Uitrijstrook,1 -> 1,H,327203015,2021-11-01T00:00:00,2231,2464,032720301520211101,KLK0008222008,R,I,3,,"LINESTRING (162967.21220000088 403590.4684999995, 162968.80550000072 403598.28280000016, 162972.97679999843 403617.23330000043, 162982.53119999915 403657.4699999988, 162986.89319999889 403674.6471000016, 162992.1075000018 403693.9732000008, 162997.69940000027 403713.6416000016, 163003.4173000008 403732.82840000093, 163009.36560000107 403751.92350000143, 163015.56850000098 403770.9382000007, 163023.7696999982 403794.9219000004, 163030.84650000185 403814.6169999987)"
mengstroken_wegvak.140,Invoegstrook,1 -> 1,H,327203015,2021-11-01T00:00:00,0,349,032720301520211101,KLK0008222007,R,I,3,,"LINESTRING (163615.67559999973 401518.18250000104, 163612.54890000075 401539.46990000084, 163608.0626000017 401566.1517000012, 163604.46840000153 401585.7941999994, 163600.61879999936 401605.42020000145, 163596.50329999998 401624.9948000014, 163589.8044999987 401654.42440000176, 163585.04019999877 401673.84910000116, 163578.3986000009 401699.17020000145, 163573.05579999834 401718.4065999985, 163567.43239999935 401737.6002999991, 163561.56969999894 401756.72199999914, 163552.70179999992 401783.99500000104, 163546.20800000057 401802.9138999991, 163539.46059999987 401821.7413999997, 163532.35350000113 401840.7320000008, 163526.8616000004 401854.87629999965)"
mengstroken_wegvak.141,Uitrijstrook,1 -> 1,H,600138126,2021-11-01T00:00:00,180,398,060013812620211101,KLK0008221877,L,I,3,,"LINESTRING (161603.3137000017 394547.1656000018, 161599.11609999835 394521.15680000186, 161595.62429999933 394501.46379999816, 161591.85799999908 394481.820700001, 161587.8398000002 394462.2232999988, 161584.58850000054 394447.2631999999, 161580.0837999992 394427.7349999994, 161575.33419999853 394408.30420000106, 161570.32019999996 394388.9428000003, 161565.05260000005 394369.6479999982, 161554.82189999893 394334.73580000177)"
mengstroken_wegvak.142,Uitrijstrook,1 -> 1,H,329209004,2021-11-01T00:00:00,2353,2579,032920900420211101,KLK0008222140,R,I,3,,"LINESTRING (166939.3676000014 405300.00670000166, 166951.58700000122 405303.27529999986, 167157.9508999996 405356.0267999992)"
mengstroken_wegvak.143,Invoegstrook,1 -> 1,H,326208005,2021-11-01T00:00:00,0,333,032620800520211101,KLK0008222104,R,I,3,,"LINESTRING (163325.37429999933 404310.68470000103, 163350.57250000164 404338.69750000164, 163364.24329999834 404353.2963999994, 163384.04839999974 404373.86080000177, 163398.16569999978 404388.05590000004, 163412.43320000172 404402.0802000016, 163426.88800000027 404415.9041999988, 163441.52199999988 404429.5368000008, 163456.32569999993 404442.9880999997, 163471.28599999845 404456.2721000016, 163489.9600000009 404472.3724000007, 163505.3343999982 404485.17179999873, 163520.8669999987 404497.7818999998, 163536.52950000018 404510.22300000116, 163552.3548000008 404522.45259999856, 163568.32019999996 404534.5001000017, 163569.98099999875 404535.7234000005)"
mengstroken_wegvak.144,Uitrijstrook,1 -> 1,H,158225034,2021-09-01T00:00:00,87,91,015822503420210901,KLK0008819647,R,I,4,,"LINESTRING (79219.87370000035 412853.60269999877, 79223.67990000173 412854.76309999824)"
mengstroken_wegvak.145,Uitrijstrook,1 -> 1,T,158225034,2021-09-01T00:00:00,87,91,015822503420210901,KLK0008819648,R,I,1,,"LINESTRING (79219.87370000035 412853.60269999877, 79223.67990000173 412854.76309999824)"
mengstroken_wegvak.146,Uitrijstrook,1 -> 1,H,158225034,2021-09-01T00:00:00,78,87,015822503420210901,KLK0008016737,R,I,3,,"LINESTRING (79211.2650000006 412850.9778999984, 79219.87370000035 412853.60269999877)"
mengstroken_wegvak.147,Weefstrook,1 -> 1,H,335228014,2021-11-01T00:00:00,0,1126,033522801420211101,KLK0008126908,R,I,3,,"LINESTRING (167556.5551000014 414100.2666000016, 167554.1763000004 414140.3687000014, 167553.2939000018 414160.3638000004, 167552.20069999993 414196.25290000066, 167551.6673000008 414236.2162999995, 167551.67210000008 414256.2201000005, 167551.91530000046 414276.2285999991, 167552.60940000042 414305.44469999894, 167554.2259999998 414345.41970000044, 167556.54940000176 414385.37999999896, 167558.53570000082 414411.819600001, 167562.13430000097 414451.65790000185, 167565.14330000058 414479.55530000106, 167570.0870999992 414519.3027999997, 167575.71169999987 414558.91209999844, 167578.83929999918 414578.6660999991, 167582.1537999995 414598.3900000006, 167585.68389999866 414618.07939999923, 167591.33139999956 414647.8531000018, 167599.43919999897 414687.0315999985, 167603.78779999912 414706.5535000004, 167613.01419999823 414745.4761000015, 167617.71460000053 414764.1851999983, 167622.82440000027 414783.6270999983, 167628.1083999984 414802.91899999976, 167639.16490000114 414841.36080000177, 167645.00620000064 414860.49060000107, 167657.01639999822 414898.122299999, 167663.38340000063 414917.1680999994, 167676.59059999883 414954.9248000011, 167690.27109999955 414992.5155999996, 167697.28680000082 415011.249499999, 167708.84230000153 415041.6110999994, 167723.28119999915 415078.91530000046, 167768.5133999996 415194.4684000015)"
mengstroken_wegvak.148,Uitrijstrook,1 -> 1,H,325199011,2021-11-01T00:00:00,1104,1315,032519901120211101,KLK0008221988,R,I,3,,"LINESTRING (163531.66270000115 400766.22150000185, 163533.88320000097 400771.91970000044, 163540.8489000015 400790.67130000144, 163549.1099999994 400814.1774000004, 163555.51049999893 400833.1609000005, 163561.6323999986 400852.20219999924, 163567.49650000036 400871.3233000003, 163575.870099999 400900.2360999994, 163581.121199999 400919.56340000033, 163586.02149999887 400938.9538999982, 163593.0218999982 400967.73310000077)"
mengstroken_wegvak.149,Invoegstrook,1 -> 1,H,321183012,2021-11-01T00:00:00,0,339,032118301220211101,KLK0008221813,R,I,3,,"LINESTRING (160705.58419999853 391613.39869999886, 160696.72830000147 391665.70809999853, 160690.42110000178 391705.2129999995, 160681.54820000008 391764.5544999987, 160674.99529999867 391811.87590000033, 160669.84959999844 391851.5507000014, 160662.69289999828 391911.43930000067, 160658.5727000013 391949.0593999997)"
mengstroken_wegvak.150,Weefstrook,2 -> 1.6,H,322180018,2021-11-01T00:00:00,0,226,032218001820211101,KLK0008221787,R,I,3,,"LINESTRING (161093.6411000006 390345.43989999965, 161058.74280000106 390442.76779999956, 161051.80779999867 390461.52690000087, 161037.65179999918 390498.9395999983, 161024.29199999943 390533.30110000074, 161013.94889999926 390556.86730000004)"
