x;y;Locatienaam;Organisatie;Straat;Nummer;Letter;Toevoeging;Adres;Postcode;Woonplaats;PCPlaats;Wijknaam;Buurtnaam;Domein;Hoofdfunctie;Functie;Kaart;Doelgroep;Telefoon;Email;Website1;Website2;Toegankelijkheid
130572;454963;Dienstencentrum De Roef;;Touwslagerslaan;3;;;Touwslagerslaan 3;3454 GV;De Meern;3454 GV De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;030-–6663888;info@deroefdemeern.nl;http://www.deroefdemeern.nl;;
134630;455903;Jongeren Centrum ULU;;Laan van Nieuw Guinea;32;;;Laan van Nieuw Guinea 32;3531 JK;Utrecht;3531 JK Utrecht;West;Laan van Nieuw-Guinea, Spinozaplantsoen e.o.;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;;;http://www.jculu.nl;;
134334;456667;Buurthuis De Boeg;;Tjalkstraat;20;;;Tjalkstraat 20;3534 PA;Utrecht;3534 PA Utrecht;West;Schepenbuurt, Bedrijvengebied Cartesiusweg;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;;;;;
135834;457670;Buurthuis Nieuw Stella Maris;;Jagerskade;2;;;Jagerskade 2;3552 TL;Utrecht;3552 TL Utrecht;Noordwest;Zamenhofdreef e.o.;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;;;;;
134736;454106;Drie Generatie Centrum;;Bernadottelaan;23;;;Bernadottelaan 23;3527 GA;Utrecht;3527 GA Utrecht;Zuidwest;Kanaleneiland-noord;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;030-2926179;info@3gcentrum.nl;http://www.3gcentrum.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={46AE2347-C173-444A-8EC5-F58B95AF6208}&lan_id=1
133961;458577;Zuilen Samen Sterk;;Plesmanlaan;44;;;Plesmanlaan 44;3555 AN;Utrecht;3555 AN Utrecht;Noordwest;Pr. Bernhardplein e.o., Demkagebied;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;;;;;
134895;457862;C.O.V. Zuilen;;Kenaustraat;42;A;;Kenaustraat 42A;3554 AD;Utrecht;3554 AD Utrecht;Noordwest;Geuzenwijk, De Driehoek;Welzijn;Buurthuis in zelfbeheer;Recreatieve activiteiten, ontmoeting, vrijwilligerswerk, informatie en advies;Buurthuis in zelfbeheer;;;;;;
136625;455951;Centrale bibliotheek / Muziekbibliotheek;;Oudegracht;167;;;Oudegracht 167;3511 AL;Utrecht;3511 AL Utrecht;Binnenstad;L.Elisabethstraat, Mariaplaats e.o.;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861800;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264931.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={817C90BC-5AF2-4591-822C-3F6938FEC23A}&lan_id=1
134607;455657;Bibliotheek Oog in Al;;Everard Meijsterlaan;1;A;;Everard Meijsterlaan 1A;3533 CK;Utrecht;3533 CK Utrecht;West;Oog in Al;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861955;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264914.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={1040716E-0E99-4E91-86D6-CD97CE3122F3}&lan_id=1
134466;458395;Bibliotheek Zuilen;;Zwanenvechtlaan;4;;;Zwanenvechtlaan 4;3554 GL;Utrecht;3554 GL Utrecht;Noordwest;Schaakbuurt e.o.;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861930;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264919.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={A8AE0CC3-F00B-4D6C-9F12-5059D07765A8}&lan_id=1
136097;458552;Bibliotheek Overvecht;;Gloriantdreef;1;;;Gloriantdreef 1;3562 KW;Utrecht;3562 KW Utrecht;Overvecht;Zamenhofdreef e.o.;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861920;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264915.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={583F4DB9-9983-475A-940E-C67389AC131C}&lan_id=1
136979;457267;Bibliotheek Tuinwijk;;Ingenhouszdtraat;8;;;Ingenhouszdtraat 8;3514 HW;Utrecht;3514 HW Utrecht;Noordoost;Tuinwijk-oost;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861910;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264917.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={3D16E8C6-1CEF-4212-A152-39DE7D74B1D2}&lan_id=1
136918;453865;Bibliotheek Hoograven;;Smaragdplein;100;;;Smaragdplein 100;3523 ED;Utrecht;3523 ED Utrecht;Zuid;Tolsteeg, Rotsoord;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861915;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264907.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={3078AFF7-31E9-43F0-8CBC-CFA39B478AF8}&lan_id=1
137796;452906;Bibliotheek Lunetten;;Hondsrug;21;;;Hondsrug 21;3524 BP;Utrecht;3524 BP Utrecht;Zuid;Lunetten-noord;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861925;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.265085.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={F25F7FCE-473E-4962-B705-6F57C6C8BE28}&lan_id=1
134758;454194;Bibliotheek Kanaleneiland;;Trumanlaan;70;;;Trumanlaan 70;3527 BR;Utrecht;3527 BR Utrecht;Zuidwest;Kanaleneiland-noord;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861940;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.264909.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={08FCFB7C-FD1D-4FCD-AC39-24B08780A780}&lan_id=1
132875;455979;Bibliotheek Parkwijk;;Kruidenlaan;1;;;Kruidenlaan 1;3541 BA;Utrecht;3541 BA Utrecht;Leidsche Rijn;Hoge Weide;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861970;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.265116.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={AF49148C-0763-4113-9739-7AE5FBBBC7CB}&lan_id=1
129239;457734;Bibliotheek Vleuten;;Dorpsplein;1;;;Dorpsplein 1;3451 BK;Vleuten;3451 BK Vleuten;Vleuten - De Meern;Vleuten;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861985;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.265093.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={FF38A726-050F-4DD4-AA0F-ECA177194A31}&lan_id=1
131120;454706;Bibliotheek De Meern;;Oranjelaan;14;;;Oranjelaan 14;3454 BT;De Meern;3454 BT De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861960;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.199435.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={AC2BB758-42F1-4DB3-87DE-590B8CAA6CB0}&lan_id=1
131420;457462;Jeugdbibliotheek De Waterwin;;Musicallaan;106;;;Musicallaan 106;3543 BT;Utrecht;3543 BT Utrecht;Leidsche Rijn;Terwijde-west;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861975;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.266414.html;http://www.bibliotheekutrecht.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={FF38A726-050F-4DD4-AA0F-ECA177194A31}&lan_id=1
129276;456260;Bibliotheek en Kunstuitleen Vleuterweide;;Burchtpoort;16;;;Burchtpoort 16;3452 MD;Vleuten;3452 MD Vleuten;Vleuten - De Meern;Vleuterweide-noord/oost/centrum;Welzijn;Bibliotheek;Bibliotheek, informatie, ontmoeting;Bibliotheek;;030-2861985;;http://www.bibliotheekutrecht.nl/vestigingen/alle-vestigingen/openingstijden.1638443.html;http://www.bibliotheekutrecht.nl;
135239;457186;Uitgiftepunt Ondiep - Buurtcentrum;VoedselbankPLUS Utrecht;Plantage;18;;;Plantage 18;3551 DE;Utrecht;3551 DE Utrecht;Noordwest;2e Daalsebuurt e.o.;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-12747650;info@voedselbank-utrecht.nl;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
135173;453267;Uitgiftepunt Kanaleneiland - Triumfatorkerk;VoedselbankPLUS Utrecht;Marco Pololaan;185;;;Marco Pololaan 185;3526 GB;Utrecht;3526 GB Utrecht;Zuidwest;Kanaleneiland-zuid;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-22014449;voedselbankkanaleneiland@gmail.com;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
131544;456794;Uitgiftepunt Leidsche Rijn - Voedselbank Plus;VoedselbankPLUS Utrecht;Verlengde Utrechtseweg;83;;;Verlengde Utrechtseweg 83;3544 HH;Utrecht;3544 HH Utrecht;Leidsche Rijn;Het Zand-west;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-83217304;voedselbankplusleidscherijn@gmail.com;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
134874;455899;Uitgiftepunt Lombok - De Wijkplaats;VoedselbankPLUS Utrecht;Johannes Camphuysstraat ;101;;;Johannes Camphuysstraat  101;3531 SE;Utrecht;3531 SE Utrecht;West;Lombok-west;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-12747651;lisimo@live.nl;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
137795;452905;Uitgiftepunt Lunetten - Het Knooppunt;VoedselbankPLUS Utrecht;Hondsrug;19;;;Hondsrug 19;3524 BP;Utrecht;3524 BP Utrecht;Zuid;Lunetten-noord;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-22014530;pluspunt.lunetten@gmail.com;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
137154;458388;Uitgiftepunt Overvecht;VoedselbankPLUS Utrecht;Jeanne d'Arcdreef;1;;;Jeanne d'Arcdreef 1;3561 SB;Utrecht;3561 SB Utrecht;Overvecht;Donaudreef, Wolgadreef e.o.;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-12179562;info@voedselbankovervecht.nl;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
136216;453639;Uitgiftepunt Rivierenwijk - Het Trefpunt;VoedselbankPLUS Utrecht;Rijnlaan;165;;;Rijnlaan 165;3522 BJ;Utrecht;3522 BJ Utrecht;Zuidwest;Rivierenwijk;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-12229826;catharinavanderveeken@live.nl;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
137589;454382;Uitgiftepunt Utrecht Oost - Rode Kruisgebouw;VoedselbankPLUS Utrecht;Koningsweg;2;;;Koningsweg 2;3582 GE;Utrecht;3582 GE Utrecht;Oost;Lodewijk Napoleonplantsoen e.o.;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-41892459;voedselbankutrechtoost@gmail.com;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
134106;458543;Uitgiftepunt Zuilen - Sint Jacobuskerk;VoedselbankPLUS Utrecht;Prins Bernardplein;40;;;Prins Bernardplein 40;3555 AL;Utrecht;3555 AL Utrecht;Noordwest;Pr. Bernhardplein e.o., Demkagebied;Welzijn;Voedselbank;Uitgiftepunt voedselbank, ondersteuning, noodhulp in de vorm van gratis voedsel, sociaal juridische ondersteuning;Voedselbank;Gezinnen met weinig overblijvend leefgeld per maand (zie criteria op website);06-83988653 / 06-22645217;voedselbankpluszuilen@gmail.com;http://utrecht.voedselbankennederland.nl;http://www.voedselbank-utrecht.nl;
136822;454050;Speeltuin Nieuw Rotsoord;Particulier;Briljantlaan;101;;;Briljantlaan 101;3523 CD;Utrecht;3523 CD Utrecht;Zuid;Tolsteeg, Rotsoord;Welzijn;Speeltuin;Spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2541662;beheerder@nieuwrotsoord.nl;http://www.nieuwrotsoord.nl/;;
137292;454934;Sportspeeltuin Abstede;Vooruit Utrecht;Abstederdijk;91;;;Abstederdijk 91;3582 BC;Utrecht;3582 BC Utrecht;Oost;Abstede, Tolsteegsingel e.o.;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-81032853;;http://www.vooruitutrecht.nl/locaties-en-adressen;;
130012;454727;Buurtspeeltuin De Balije;Welzaam Utrecht;Augustusweg;30;;;Augustusweg 30;3453 NP;De Meern;3453 NP De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-81032852;info@welzaamutrecht.nl;http://www.welzaamutrecht.nl/locaties-en-adressen;;
134938;455714;Speeltuin Bankaplein;Me'kaar Utrecht;Bilitonstraat (Bankaplein);7;;;Bilitonstraat (Bankaplein) 7;3531 HJ;Utrecht;3531 HJ Utrecht;West;Lombok-west;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2931881;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl/locaties-en-adressen;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={5B764557-9B29-4E8A-B188-C2B595972B51}&lan_id=1
137583;455577;Speeltuin De Bloesem;Vooruit Utrecht;Bloesemstraat;25;A;;Bloesemstraat 25A;3581 XA;Utrecht;3581 XA Utrecht;Oost;Oudwijk;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-39563947;;http://www.vooruitutrecht.nl/locaties-en-adressen;;
135243;458156;Speeltuin De Watergeus;Me'kaar Utrecht;Boisotstraat;21;;;Boisotstraat 21;3554 XA;Utrecht;3554 XA Utrecht;Noordwest;Geuzenwijk, De Driehoek;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-43555850;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl/locaties-en-adressen;;
134805;457170;Speeltuin De Speelboom;Me'kaar Utrecht;Hortensiastraat;4;;;Hortensiastraat 4;3551 TR;Utrecht;3551 TR Utrecht;Noordwest;Egelantierstraat, Mariendaalstraat e.o.;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2440901;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl/locaties-en-adressen;;
136009;457360;Speeltuin ‘t Noordse Park;Me'kaar Utrecht;Lagenoord;28;A;;Lagenoord 28A;3513 GW;Utrecht;3513 GW Utrecht;Noordwest;Pijlsweerd-noord;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-34951041;;http://www.mekaarutrecht.nl/locaties-en-adressen;;
136943;455375;Speeltuin De Kleine Dom;Doenja;Lange Nieuwstraat;79;;;Lange Nieuwstraat 79;3512 PE;Utrecht;3512 PE Utrecht;Binnenstad;Lange Nieuwstraat e.o.;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2231310;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl/over-doenja/locaties/de-kleine-dom/;http://www.doenjadienstverlening.nl/locaties;
136029;454406;Wijkspeeltuin De Boog;Doenja;Merwedekade;128;A;;Merwedekade 128A;3521 ER;Utrecht;3521 ER Utrecht;Zuidwest;Dichterswijk;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl/over-doenja/locaties/wijktuin-de-boog/;http://www.wijkspeeltuindeboog.nl/;
128989;456504;Buurtspeeltuin De Albatros;Welzaam Utrecht;IJzervarensingel;12;;;IJzervarensingel 12;3452 KH;Vleuten;3452 KH Vleuten;Vleuten - De Meern;Vleuterweide-west;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;;info@welzaamutrecht.nl;http://www.welzaamutrecht.nl/locaties-en-adressen;http://www.welzaamutrecht.nl/activiteiten-speeltuin-albatros/;
136742;458740;Bouwspeeltuin De Watertoren;Wijk&co;Neckardreef;30;;;Neckardreef 30;3562 CP;Utrecht;3562 CP Utrecht;Overvecht;Neckardreef e.o.;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;0346-581413;;http://www.wijkenco.nl/location/view?id=5;http://www.wijkenco.nl;
137552;453227;Speeltuin Fort Luna;Vooruit Utrecht;Oude Liesbosweg;40;;;Oude Liesbosweg 40;3524 SB;Utrecht;3524 SB Utrecht;Zuid;Lunetten-noord;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-34945777;;http://www.vooruitutrecht.nl/locaties-en-adressen;;
135669;456477;Speeltuin De Duizendpoot;Me'kaar Utrecht;Spijkerstraat;200;;;Spijkerstraat 200;3513 SL;Utrecht;3513 SL Utrecht;Noordwest;Pijlsweerd-zuid;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-41696554 / 06-14303685;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl/locaties-en-adressen;;
136298;453931;Speeltuin de Zandloper;Doenja;Waalstraat;138;;;Waalstraat 138;3522 SV;Utrecht;3522 SV Utrecht;Zuidwest;Rivierenwijk;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2890063;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl/over-doenja/locaties/buurttuin-de-zandloper/;http://www.doenjadienstverlening.nl/locaties;
135564;459391;Speeltuin de Gagel;Wijk&co;Gangesdreef;7;;;Gangesdreef 7;3582 BC;Utrecht;3582 BC Utrecht;Overvecht;Tigrisdreef e.o.;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;0346-581413;jelle.dboer@wijkenco.nl;http://www.wijkenco.nl/location/view?id=1;http://www.wijkenco.nl;
132929;455145;Bouwspeeltuin Voorn;Doenja;Akkrumeraklaan;31;;;Akkrumeraklaan 31;3544 TC;Utrecht;3544 TC Utrecht;Leidsche Rijn;Langerak;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-6703795;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl/over-doenja/locaties/bouwspeeltuin-voorn/;http://www.doenjadienstverlening.nl/locaties;
134604;454259;Speeltuin Anansi;Doenja;Peltlaan;130;;;Peltlaan 130;3527 TC;Utrecht;3527 TC Utrecht;Zuidwest;Kanaleneiland-noord;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2931284;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl/over-doenja/locaties/speeltuin-anansi/;http://www.doenjadienstverlening.nl/over-doenja/locaties/;
137261;457205;Speeltuin Griftsteede;Wijk&co;Van Swindenstraat;128;;;Van Swindenstraat 128;3514 XR;Utrecht;3514 XR Utrecht;Noordoost;Tuinwijk-oost;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-21235837;annamaria.schotborgh@wijkenco.nl;http://www.wijkenco.nl/location/view?id=9;http://www.wijkenco.nl;
136315;452498;Bouwspeeltuin De Kameleon;Vooruit Utrecht;Verlengde Hoogravenseweg;37;;;Verlengde Hoogravenseweg 37;3525 BB;Utrecht;3525 BB Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-27208516 / 06-42445926;;http://www.vooruitutrecht.nl/locaties-en-adressen;;
135790;456920;Speelplaats De Kameleon;Me'kaar Utrecht;Balkstraat;31;;;Balkstraat 31;3513 XL;Utrecht;3513 XL Utrecht;Noordwest;Pijlsweerd-noord;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;06-41784157;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl/locaties-en-adressen;;
135596;453514;Speeltuin Eilandsteede;Doenja;Vreugdenhillaan;31;;;Vreugdenhillaan 31;3526 ZB;Utrecht;3526 ZB Utrecht;Zuidwest;Transwijk-zuid;Welzijn;Speeltuin;Sociaal makelaar, spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2674751;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl/over-doenja/locaties/speeltuin-eilandsteede/;http://www.doenjadienstverlening.nl/locaties;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={A8191B96-54D1-4D62-99A1-37573B1EB085}&lan_id=1
137789;458169;Stg Speeltuin Voorheen De Pan;Particulier;Professor Doctor Magnuslaan;2;A;;Professor Doctor Magnuslaan 2A;3571 ET;Utrecht;3571 ET Utrecht;Noordoost;Tuindorp, Van Lieflandlaan-west;Welzijn;Speeltuin;Spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2711795;;;;
136951;456735;Speeltuin De Torteltuin;Particulier;Kwartelstraat;68;;;Kwartelstraat 68;3514EX;Utrecht;3514EX Utrecht;Noordoost;Vogelenbuurt;Welzijn;Speeltuin;Spelen, ontmoeting, vrijwilligerswerk;Speeltuin;;030-2735847;;http://www.torteltuin.nl;;
136723;455486;Peutercentrum 't Egeltje (Salto);Spelenderwijs;Springweg;102;C;;Springweg 102C;3511 VV;Utrecht;3511 VV Utrecht;Binnenstad;Springweg e.o., Geertebuurt;Welzijn;Peuterspeelzaal;Spelen, ontmoeting, vrijwilligerswerk;Peuterspeelzaal;Kinderen 2,5 tot 4 jaar;030-2361050;egeltje@spelenderwijsutrecht.nl;http://www.spelenderwijsutrecht.nl/Spelenderwijslocaties/LocatiesBinnenstad/Egeltje.aspx;;
131689;456385;Peutercentrum 't Zand;Spelenderwijs;Pauwoogvlinder;20;;;Pauwoogvlinder 20;3544 DB;Utrecht;3544 DB Utrecht;Leidsche Rijn;Het Zand-oost;Welzijn;Peuterspeelzaal;Spelen, ontmoeting, vrijwilligerswerk;Peuterspeelzaal;Kinderen 2,5 tot 4 jaar;06-13138077;hetzand@spelenderwijsutrecht.nl;http://www.spelenderwijsutrecht.nl/Spelenderwijslocaties/LocatiesLeidscheRijn/tZand.aspx;http://www.spelenderwijsutrecht.nl;
