;Departement;Sector;Organisatie;Plaats;Functienaam;Motivatie;
75;OCW;Hoger Beroepsonderwijs;Hogeschool Utrecht;Utrecht;lid college van bestuur;Het loon zoals bedoeld onder de WOPT komt boven de norm uit. In 2009 heeft de raad van toezicht van de Hogeschool Utrecht een nieuw renumeratiebeleid vastgesteld, waarbij werd afgezien van de tot dan toe gehanteerde variabele beloning. De nieuw vastgestelde salarissen werden gebaseerd op de bedragen, die de branchecode aangeeft voor het totale vaste inkomen binnen groep F.     ;
76;OCW;Hoger Beroepsonderwijs;Hogeschool Utrecht;Utrecht;lid college van bestuur;Het loon zoals bedoeld onder WOPT komt boven de norm uit. In 2009 heeft de raad van toezicht een nieuw renumeratiebeleid vastgesteld, waarbij werd afgezien van de tot dan toe gehanteerde variabele beloning. De nieuw vastgestelde salarissen werden gebaseerd op de bedragen, die de branchecode aangeeft voor het totale vaste inkomen binnen groep F.     ;
77;OCW;Hoger Beroepsonderwijs;Hogeschool Utrecht;Utrecht;voorzitter college van bestuur;"Het loon zoals bedoeld onder de WOPT komt boven de norm uit. In 2009 heeft de raad van toezicht van de Hogeschool Utrecht een nieuw renumeratiebeleid vastgesteld; waarbij werd afgezien van de tot dan toe gehanteerde variabele beloning. De nieuw vastgestelde salarissen werden gebaseerd op de bedragen, die de branchecode aangeeft voor het totale vaste inkomen binnen groep F.     ";
78;OCW;Hoger Beroepsonderwijs;Hogeschool van Amsterdam;Amsterdam;vice voorzitter College van Bestuur;conform afspraken bij arbeidsovereenkomst 2006     ;
79;OCW;Hoger Beroepsonderwijs;Hogeschool van Arnhem en Nijmegen;Arnhem;Voorzitter CvB;SalariÎring en uitdrukking van prestaties geschiedt op basis van remuneratiebeleid dat door de Raad van Toezicht is vastgesteld, rekening houdend met norm binnen de branche.     ;
80;OCW;Hoger Beroepsonderwijs;Hogeschool voor de Kunsten Utrecht;Utrecht;Voorzitter College van Bestuur;"Belastbaarloon incl. fiscale bijtelling leaseauto. Fisc bijtelling 2010: ‡ 13457; 2011: 13911. Op basis van contractuele afspraken in het verleden is het salaris van de voorzitter College van Bestuur in 2011 gecontinueerd. Deze afspraken waren gebaseerd op de uitkomsten van het overleg tussen de HBO-raad en een afvaardiging van het ministerie van OCW d.d. 10 december 2007 (in het kader van een bijeenkomst van de toezichthouders HBO-instellingen).     ";
81;OCW;Hoger Beroepsonderwijs;Hogeschool Zuyd;Heerlen;voorzitter college van bestuur;Overschrijding WOPT-grens wordt veroorzaakt door fiscale bijtelling van de auto en de overgang van Hay-categorie D naar E     ;
82;OCW;Hoger Beroepsonderwijs;Stichting Fontys;Eindhoven;Lid College van Bestuur;Met ingang van 1 januari 2011 is de variabele beloning voor 2/3e gedeelte omgezet naar vast salaris. Deze inkomensaanpassing leidt ertoe dat  in 2011 een cumulatie plaatsvindt met de variabele beloning over 2010 die is uitgekeerd in 2011. Deze overschrijding is dus eenmalig.     ;
83;OCW;Hoger Beroepsonderwijs;Stichting Fontys;Eindhoven;Lid College van Bestuur;Met ingang van 1 januari 2011 is de variabele beloning voor 2/3e gedeelte omgezet naar vast salaris. Deze inkomensaanpassing leidt ertoe dat  in 2011 een cumulatie plaatsvindt met de variabele beloning over 2010 die is uitgekeerd in 2011. Deze overschrijding is dus eenmalig.     ;
84;OCW;Hoger Beroepsonderwijs;Stichting Fontys;Eindhoven;Voorzitter College van Bestuur;"De totale bezoldiging overschrijdt het maximum toekomstige WNT/WOPT. In 2011 is het totale brutoloon bestaande uit salaris, gratificatie en vakantietoeslag bevroren in lijn met het verzoek van de Minister van OCW d.d. 14 januari 2011. Tevens is afgezien van uitkering van de variabele beloning over 2010. 
Bij hernieuwing arbeidscontract wordt de bezoldiging verlaagd tot het plafond WNT-sector HBO van ‚?¨ 195.459 in lijn met het verzoek van de minister in de brief aan alle onderwijsinstellingen van 9 februari 2012. 
Overigens zijn de arbeidsvoorwaarden destijds toegestuurd aan, toegelicht bij en geaccordeerd door de toenmalige Minister van OCW.     ";
85;OCW;Media;AVRO;Hilversum;Directeur;Incidentele extra beloning     ;
86;OCW;Media;BNN;Hilversum;Presentator;Marktconforme beloning     ;
87;OCW;Media;BNN;Hilversum;Presentator;Marktconforme beloning en met toestemming RvB NPO     ;
88;OCW;Media;BNN;Hilversum;Presentator;Marktconforme beloning en met toestemming RvB NPO     ;
89;OCW;Media;BNN;Hilversum;Voorzitter/Presentator;Marktconforme beloning     ;
90;OCW;Media;EO;Hilversum;Directeur;Volgens arbeidsvoorwaardelijke afspraken, waarbij het niet overschrijden van de balkenendenorm uitgangspunt is geweest.     ;
91;OCW;Media;EO;Hilversum;Directeur;Volgens arbeidsvoorwaardelijke afspraken, waarbij het niet overschrijden van de balkenendenorm uitgangspunt is geweest.     ;
92;OCW;Media;EO;Hilversum;Presentator TV;Volgens arbeidsvoorwaardelijke afspraken, waarbij het vanaf 2010 niet overschrijden van de balkenendenorm uitgangspunt is geweest. Tevens is het beleid om vanaf 2011 onder de WNT-norm te blijven.     ;
93;OCW;Media;KRO;Hilversum;Directievoorzitter;comform arbeidsovereenkomst     ;
94;OCW;Media;KRO;Hilversum;presentator;comform arbeidsovereenkomst inclusief aanvullende projecttoeslag     ;
95;OCW;Media;KRO;Hilversum;Presentator;comform arbeidsovereenkomst inclusief aanvullende projecttoeslag     ;
96;OCW;Media;KRO;Hilversum;Presentator;comform arbeidsovereenkomst inclusief aanvullende projecttoeslag     ;
97;OCW;Media;NCRV;Hilversum;Algemeen directeur/ bestuurder;Hierbij verwijzen wij naar de motivatie in de jaren 2005 tot en met 2010. De bezoldiging van de algemeen directeur is bij zijn aantreden in 2003 overeengekomen op grond van de hoge eisen die aan zijn functioneren worden gesteld. op verzoek van de algemeen directeur is het honorarium in 2011 verlaagd ten opzichte van hetgeen contractueel is overeengekomen voor 2011.     ;
98;OCW;Media;Nederlandse Publieke Omroep;HILVERSUM;Directeur;Marktwerking     ;
99;OCW;Media;Nederlandse Publieke Omroep;HILVERSUM;Lid Raad van Bestuur;Beloning vastgesteld door Raad van Toezicht NPO     ;
100;OCW;Media;Nederlandse Publieke Omroep;HILVERSUM;Lid Raad van Bestuur;Beloning vastgesteld door Raad van Toezicht NPO     ;
101;OCW;Media;Nederlandse Publieke Omroep;HILVERSUM;Lid Raad van Bestuur;Beloning vastgesteld door Raad van Toezicht NPO     ;
102;OCW;Media;NOS;HILVERSUM;Directeur;marktwerking     ;
103;OCW;Media;NOS;HILVERSUM;Presentator;marktwerking     ;
104;OCW;Media;NOS;HILVERSUM;Presentator;marktwerking     ;
105;OCW;Media;NOS;HILVERSUM;Presentator;marktwerking     ;
106;OCW;Media;NOS;HILVERSUM;Presentator;marktwerking     ;
107;OCW;Media;Omroepvereniging MAX;HILVERSUM;Directeur;In het belastbaar loon is begrepen het bedrag van ‚Ç¨ 14.841 aan onkostenvergoeding (reiskosten).     ;
108;OCW;Media;St. Etherreclame (STER);HILVERSUM;Directeur;Idem als voorgaande jaren     ;
109;OCW;Media;TROS;Hilversum;Directeur Meida & Producytie;Salaris is marktconform vastgesteld met een maximum van 130% van het gemiddelde ministersalaris (voorheen de zogenaamde Balkenendenrom) Dit is conform het wetsvoorstel Normering bezoldiging topfunctionarissen publieke en semipublieke sector (WNT)     ;
110;OCW;Media;TROS;Hilversum;Programmamederker 1;Marktconforme bedragen op basis van langdurig contract waarin periodieke verhogingen en indexeringen zijn opgenomen     ;
111;OCW;Media;TROS;Hilversum;Programmamederker 2;Marktconforme bedragen met een indexering voor 2011     ;
112;OCW;Media;Vereniging PowNed;Amsterdam;Omroepdirecteur / Voorzitter / Presentator;"Het gaat om meervoudige functie. De Raad van Toezicht is uitgegaan van een maximaal normbedrag van 181.000 voor alleen het salaris.
Het werkelijk aantal uren ligt fors hoger dan het maximaal aan te geven aantal van 55 uur.     ";
113;OCW;Middelbaar Beroepsonderwijs;ROC Flevoland;ALMERE;Voorzitter CvB;Het basissalaris van deze bestuurder is gebaseerd op de in het verleden verworven rechten en valt binnen de kaders van de adviesregeling 'de beloning van de bestuurders van MBO-instellingen'. Zie verder de papieren versie van het jaarverslag inclusief jaarrekening.     ;
114;OCW;Middelbaar Beroepsonderwijs;ROC West-Brabant;ETTEN-LEUR;Voorzitter Raad van Bestuur;"Bezoldiging vindt plaats op basis van de sectorbrede beloningsregeling voor bestuurders van MBO-instellingen"".""     ";
115;OCW;Middelbaar Beroepsonderwijs;Stichting Aeres;EDE GLD;Voorzitter College van Bestuur;In 2011 heeft een correctie / nabetaling over 2009 en 2010 plaats gevonden.     ;
116;OCW;Middelbaar Beroepsonderwijs;Stichting Vakinstelling SVO;HOUTEN;Voorzitter college van Bestuur;De overschrijding van WOPT norm hangt samen met een verhoging van de pensioenpremie en daarmee samenhangende hogere pensioenlatsen.     ;
117;OCW;Overig;Ecabo;AMERSFOORT;Algemeen directeur;In overeenstemming met voorgaande jaren heeft de bezoldiging van de algemeen directeur een lichte overschrijding van de WOPT     ;
118;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Decaan;Gratificatie / vergoeding representatie / decanaatstoelage / vergoeding huur     ;
119;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Decaan / Hoogleraar 1;Vergoeding representatie / arbeidsmarkt- functioneringstoelage / decanaatstoelage     ;
120;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Hoogleraar 1;Gratificatie / beloning voor extra uitgevoerde werkzaamheden     ;
121;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Hoogleraar 1;Gratificatie / beloning voor extra uitgevoerde werkzaamheden     ;
122;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Lid CvB;Toelage CvB (remuneratie vastgesteld door Raad van Toezicht) / vergoeding representatie     ;
123;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Rector Magnificus;Toelage CvB (remuneratie vastgesteld door Raad van Toezicht) / vergoeding representatie     ;
124;OCW;Overig;Erasmus Universiteit;ROTTERDAM;Voorzitter CvB;Toelage CvB (remuneratie vastgesteld door Raad van Toezicht) / vergoeding representatie     ;
125;OCW;Overig;Koninklijk Concertgebouworkest;Amsterdam;Algemeen Directeur;"In het belastbaar loon 2011 is een bedrag ad ‚?¨ 25.872 opgenomen, specifiek toegekend als extra loon en bestemd voor het compenseren van een pensioengat dat is ontstaan door een internationale carriere waardoor onvolledige pensioenopbouw heeft plaatsgevonden. 
Overige vergoedingen 2010 betreft auto van de zaak plus de prestatiebeloning over 2009. Overige vergoedingen 2011 betreft auto van de zaak plus de prestatiebeloning over 2010. 
Naast de verantwoordelijkheid voor de hoofdstichting, heeft de Algemeen directeur ook de verantwoordelijkheid over twee nevenstichtingen gericht op fondsenwerving ten behoeve van de hoofdstichting. De werkzaamheden binnen deze twee nevenstichtingen vallen nadrukkelijk onder de span of control van de Algemeen Directeur. Aangezien jaarrekeningen van de nevenstichtingen niet worden geconsolideerd met die van de hoofdstichting, kunnen de gegenereerde omzetten niet worden meegeteld bij het bepalen van de rapportageplicht onder de WOPT. Indien deze omzetten wel worden meegeteld bij de hoofdstichting, zou de organisatie niet WOPT-rapportageplichtig zijn.     ";
126;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Directeur;Salaris is gebaseerd op een 40-urige werkweek. Salaris past binnen loongebouw dat bij TNO sinds begin jaren 80 van toepassing is.     ;
127;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Directeur;Salaris is gebaseerd op een 40-urige werkweek. Salaris past binnen loongebouw dat bij TNO sinds begin jaren 80 van toepassing is.     ;
128;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Directeur;Belastbaar inkomen is hoger vanwege uitbetaling levenslooptegoed.     ;
129;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Lid Raad van Bestuur;Salaris is gebaseerd op een 40-urige werkweek. Salaris past binnen loongebouw dat bij TNO sinds begin jaren 80 van toepassing is.     ;
130;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Lid Raad van Bestuur;Salaris is gebaseerd op een 40-urige werkweek. Salaris past binnen loongebouw dat bij TNO sinds begin jaren 80 van toepassing is.     ;
131;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Stafdirecteur;Salaris is gebaseerd op een 40-urige werkweek. Salaris past binnen loongebouw dat bij TNO sinds begin jaren 80 van toepassing is.     ;
132;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Stafdirecteur;Betrokkene heeft een hoger belastbaar inkomen gehad vanwege de uitbetaling van verlof.     ;
133;OCW;Overig;Nederlandse Org. toeg. natuurwetenschappelijk onderzoek (TNO);Delft;Voorzitter Raad van Bestuur;Salaris is gebaseerd op een 40-urige werkweek. Salaris past binnen loongebouw dat bij TNO sinds begin jaren 80 van toepassing is.     ;
134;OCW;Overig;Nuclear Research & consultancy Group vof;PETTEN;Directeur;Conform opgave RVT     ;
135;OCW;Overig;Radboud Universiteit Nijmegen;Nijmegen;Hoogleraar;Betreft nabetaling voorgaande jaren en daarbij behorende dotatie pensioenvoorziening.     ;
136;OCW;Overig;Radboud Universiteit Nijmegen;Nijmegen;Hoogleraar;Betreft nabetaling voorgaande jaren en daarbij behorende dotatie pensioenvoorziening.     ;
137;OCW;Overig;Radboud Universiteit Nijmegen;Nijmegen;rector magnificus Radboud Universiteit Nijmegen;Salaris is gebaseerd op eindverantwoordelijkheid voor bijna 4.800 fte medewerkers, ruim 19.000 studenten, een omzet van M‚Ç¨ 507 en een lang geleden afgesloten arbeidsovereenkomst.     ;
138;OCW;Overig;Radboud Universiteit Nijmegen;Nijmegen;voorzitter college van bestuur Radboud Universiteit Nijmegen;Salaris is gebaseerd op eindverantwoordelijkheid voor bijna 4.800 fte en ruim 19.000 studenten, een omzet van M‚Ç¨ 507 en een lang geleden afgesloten arbeidsovereenkomst.     ;
139;OCW;Overig;Rijksuniversiteit Groningen;Groningen;voorzitter CvB;nvt     ;
140;OCW;Overig;Stichting Cito Instituut voor Toetsontwikkeling;ARNHEM;Voorzitter Raad van Bestuur;In 2011 is de bezoldiging van de voorzitter aangepast aan het wetsvoorstel 'Wet normering bezoldiging topfunctionarissen publieke en semipublieke sector'. Een van de aanpassingen is het vervallen van de variabele vergoeding. In de vergoeding van dit jaar is nog wel de uitkering over 2010 opgenomen.     ;
141;OCW;Overig;Stichting Het Rijksmuseum;AMSTERDAM;hoofddirecteur;De overschrijding met ‚Ç¨ 8295 in 2011 is het gevolg van een eenmalige back-servicelast pensioenen over de jaren 2008, 2009, 2010 en 2011.     ;
142;OCW;Overig;Stichting Kennisnet;Zoetermeer;Algemeen Directeur;Bij de aanstelling van de Algemeen Directeur is zijn start salaris aangemeld bij de subsidiegever.     ;
143;OCW;Overig;Stichting Savantis, KBB;WADDINXVEEN;algemeen directeur;Betrokkene is tevens verbonden aan Nimeto in Utrecht. Het opgegeven inkomen vanuit de stichting Savantis is gebaseerd op  een inzet van 24 uur per week. De stichting Savantis voert de payroll voor Nimeto en verrekend de daarbij behorende salarislasten.     ;
144;OCW;Overig;Stichting SURF;Utrecht;Algemeen directeur;De pensioenafdracht in 2011 betreft een eenmalige inkomencomponent     ;
145;OCW;Overig;Technische Universiteit Delft;Delft;Dekaan;Inclusief toeslag voor de arbeidsmarkt     ;
146;OCW;Overig;Technische Universiteit Delft;Delft;Rector Magnificus;Inclusief toeslag voor arbeidsmarkt     ;
