objectid;jaar;richting;omschrijving;url;geo_shape;geo_point_2d;periode
802;2007;206;Kennispoort-gebouw, TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6607f4632d7fadecc933d3999f0157d8;"{""coordinates"": [5.482986908820665, 51.446193860120744], ""type"": ""Point""}";51.446193860120744, 5.482986908820665;2007
807;2007;342;TUe terrein, John F Kennedylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/be3fea83b03bac7139792f5d444906e7;"{""coordinates"": [5.478961881285762, 51.44752742466289], ""type"": ""Point""}";51.44752742466289, 5.478961881285762;2007
812;2007;310;Piazza;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a7ea4d40a2edb78f1115fe6ab35dd45f;"{""coordinates"": [5.475442029387469, 51.442415594079954], ""type"": ""Point""}";51.442415594079954, 5.475442029387469;2007
818;2007;49;Fellenoord (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/23f2b58345ca14015e60601327aa56a9;"{""coordinates"": [5.47595796305807, 51.44145341424467], ""type"": ""Point""}";51.44145341424467, 5.47595796305807;2007
822;2007;83;NS station eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/12f2e2184d1bcc81e751fd2b8a41caf6;"{""coordinates"": [5.480790482941026, 51.44134176538961], ""type"": ""Point""}";51.44134176538961, 5.480790482941026;2007
823;2007;145;Flying Pins, John F Kennedylaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a30d4b3c30e9035b5767bca0375a7fe0;"{""coordinates"": [5.481689627369755, 51.44490954069026], ""type"": ""Point""}";51.44490954069026, 5.481689627369755;2007
827;2007;132;Metaforum-gebouw, TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f732910eee58f66d931e94c8bdacc1bd;"{""coordinates"": [5.488483324728904, 51.44685436991604], ""type"": ""Point""}";51.44685436991604, 5.488483324728904;2007
829;2007;217;TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a39edae6de674b3fa0af3ef52879de7a;"{""coordinates"": [5.49104954136245, 51.44935994735249], ""type"": ""Point""}";51.44935994735249, 5.49104954136245;2007
830;2007;244;TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d782901eb6ccc99e573f751804955dee;"{""coordinates"": [5.489872852043492, 51.45066434742362], ""type"": ""Point""}";51.45066434742362, 5.489872852043492;2007
833;2007;345;TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2963fd8e7f85cbca0db3d5ab9d102e57;"{""coordinates"": [5.484216697720311, 51.44952763710369], ""type"": ""Point""}";51.44952763710369, 5.484216697720311;2007
835;2007;1;TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/482107dbba7b25ddb5a264e533b767fd;"{""coordinates"": [5.483249050258449, 51.447721717538], ""type"": ""Point""}";51.447721717538, 5.483249050258449;2007
837;2007;51;TUe terrein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2a8a00ad1dddbe565d6c32f183a81292;"{""coordinates"": [5.485372556466091, 51.44516716486437], ""type"": ""Point""}";51.44516716486437, 5.485372556466091;2007
840;2007;59;Residence De Karpen, Javalaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bde1e200a439e847abf0181ca3573753;"{""coordinates"": [5.50340564742166, 51.4488898522562], ""type"": ""Point""}";51.4488898522562, 5.50340564742166;2007
843;2007;142;Residence De Karpen, Javalaan, Karpendonkse Plas;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/56903e439e1f2d01f64d6feee5957091;"{""coordinates"": [5.505406467401709, 51.449364238332976], ""type"": ""Point""}";51.449364238332976, 5.505406467401709;2007
847;2007;247;Sportpark De Hondsheuvels;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c1d65865ae679a2350c3c7e4a767b3b2;"{""coordinates"": [5.493657867745556, 51.45745637892209], ""type"": ""Point""}";51.45745637892209, 5.493657867745556;2007
850;2007;300;Maxima Medisch Centrum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b3ff0f39ff385a9f5aa5b0c783ccb8bd;"{""coordinates"": [5.4861861096820395, 51.455494452419295], ""type"": ""Point""}";51.455494452419295, 5.4861861096820395;2007
852;2007;12;Maxima Medisch Centrum, Woonzorgcentrum Peppelrode;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2e9dadd09054c7aa91f60941bf2e1f9a;"{""coordinates"": [5.484860236795411, 51.45446187578893], ""type"": ""Point""}";51.45446187578893, 5.484860236795411;2007
853;2007;21;Maxima Medisch Centrum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9cdeab37de01b9136204de223f289af4;"{""coordinates"": [5.485174381188482, 51.45335600630465], ""type"": ""Point""}";51.45335600630465, 5.485174381188482;2007
854;2007;32;Maxima Medisch Centrum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5d5b9bd84cf765742772ab7dcf8873ee;"{""coordinates"": [5.485520016151142, 51.45351751090639], ""type"": ""Point""}";51.45351751090639, 5.485520016151142;2007
858;2007;67;Hondsheuvels (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e1f7183e6b4e9aeb46e145d27f0b3dc2;"{""coordinates"": [5.488451325552588, 51.45187906198257], ""type"": ""Point""}";51.45187906198257, 5.488451325552588;2007
859;2007;51;Sportpark De Hondsheuvels;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e118cb3397a52a77de6e0089b182bff0;"{""coordinates"": [5.492653479121823, 51.45244161837246], ""type"": ""Point""}";51.45244161837246, 5.492653479121823;2007
863;2007;144;Hondsheuvels (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/15093d3586cffdde96d845badb50dcba;"{""coordinates"": [5.493259536600236, 51.45322308187209], ""type"": ""Point""}";51.45322308187209, 5.493259536600236;2007
865;2007;111;Sportpark Amazonenlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6836487ebc5960d0f00ec9e50aed698b;"{""coordinates"": [5.4974836319720595, 51.456832601681995], ""type"": ""Point""}";51.456832601681995, 5.4974836319720595;2007
868;2007;123;Rioolwaterzuiveringsinstallatie;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/61c8ef9e7eb344c248b19f32baf7bfb8;"{""coordinates"": [5.508263642882636, 51.458098287361764], ""type"": ""Point""}";51.458098287361764, 5.508263642882636;2007
869;2007;146;Rioolwaterzuiveringsinstallatie;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3b2b4c3f18309d2d6bd11cf6e0b06e59;"{""coordinates"": [5.509574291654331, 51.458582305702336], ""type"": ""Point""}";51.458582305702336, 5.509574291654331;2007
873;2007;236;Kasteel Eckart;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a8d9eacefe8c64d74afee1f33fa85f4d;"{""coordinates"": [5.506399097110397, 51.465875401446816], ""type"": ""Point""}";51.465875401446816, 5.506399097110397;2007
876;2007;260;Lunet zorg Eckartdal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0eed13011a7cb14d1bcb53fa6ae4e3bc;"{""coordinates"": [5.504025317898447, 51.466156454522796], ""type"": ""Point""}";51.466156454522796, 5.504025317898447;2007
878;2007;270;Vrije School Brabant, Nuenenseweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b1c98c8b6fd42bfbe3ea6c536326bfd6;"{""coordinates"": [5.501882082952275, 51.466563073785345], ""type"": ""Point""}";51.466563073785345, 5.501882082952275;2007
879;2007;297;Lunet zorg Eckartdal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a2cb7a192c2ee99a6b6c8c5bd22ed388;"{""coordinates"": [5.502959199082938, 51.46569010849886], ""type"": ""Point""}";51.46569010849886, 5.502959199082938;2007
881;2007;22;Combinatie Jeugdzorg, Vrije School Brabant, Nuenenseweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5c4dcdfd1cddc20b3ff2725805b05fd6;"{""coordinates"": [5.500902411902838, 51.4661325784781], ""type"": ""Point""}";51.4661325784781, 5.500902411902838;2007
883;2007;50;Dommeldal thv Eckart;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c311f5eb7124da82911a3fcd423f566f;"{""coordinates"": [5.516530242245815, 51.460786002679704], ""type"": ""Point""}";51.460786002679704, 5.516530242245815;2007
887;2007;103;Dommeldal thv Eckart;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/12d3ca4965bd0683adf721a527d76f18;"{""coordinates"": [5.520841640296263, 51.45894745043678], ""type"": ""Point""}";51.45894745043678, 5.520841640296263;2007
888;2007;120;Dommeldal thv Eckart;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e35c0890415fc316a006254fcb4f964a;"{""coordinates"": [5.522554613154321, 51.45918816733025], ""type"": ""Point""}";51.45918816733025, 5.522554613154321;2007
889;2007;140;Dommeldal thv Eckart;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b7ee24d1cc7d930d6e3675f34bed8457;"{""coordinates"": [5.520592564602688, 51.46233646218171], ""type"": ""Point""}";51.46233646218171, 5.520592564602688;2007
892;2007;46;Nuenen;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d1b9d864ba574a2641a6dffe7591ef28;"{""coordinates"": [5.538644213150224, 51.460067235236785], ""type"": ""Point""}";51.460067235236785, 5.538644213150224;2007
896;2007;9;Nuenen, Strandbad Laco Enode;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7fc0f7c7150e73a5982e0faaf6663a1d;"{""coordinates"": [5.543591789974415, 51.455215807698416], ""type"": ""Point""}";51.455215807698416, 5.543591789974415;2007
898;2007;309;Verdeelstation, Daalakkersweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f74dfb207d0d034337a52c82cbc0ebb7;"{""coordinates"": [5.529499158458812, 51.448294614935286], ""type"": ""Point""}";51.448294614935286, 5.529499158458812;2007
899;2007;329;Verdeelstation, Daalakkersweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7ab6908f590ee013a961f2f5cd43c687;"{""coordinates"": [5.528475963155835, 51.44770260766021], ""type"": ""Point""}";51.44770260766021, 5.528475963155835;2007
900;2007;6;Scouting Doornakkers, Urkhovenseweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3680b570431b17d57d028803ee894d6a;"{""coordinates"": [5.527204274400824, 51.44581652115436], ""type"": ""Point""}";51.44581652115436, 5.527204274400824;2007
901;2007;58;Scouting Doornakkers, Urkhovenseweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2e33222fbd00d85bf0024611ea8aa5d5;"{""coordinates"": [5.528052738574236, 51.445743589040354], ""type"": ""Point""}";51.445743589040354, 5.528052738574236;2007
902;2007;55;Woningen Collseweg 2-4-a;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ec6a63027ac3aa24ca63f631e4acffca;"{""coordinates"": [5.535804717496671, 51.44534744588118], ""type"": ""Point""}";51.44534744588118, 5.535804717496671;2007
903;2007;53;Collse watermolen;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/62d7183f428e40c9ac7dee5cb179d975;"{""coordinates"": [5.537500886263898, 51.444985722890195], ""type"": ""Point""}";51.444985722890195, 5.537500886263898;2007
904;2007;80;Woningen Collseweg 2-4-a;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7f045c3942b5120815111eed9d2277eb;"{""coordinates"": [5.536149765905329, 51.445293073177865], ""type"": ""Point""}";51.445293073177865, 5.536149765905329;2007
906;2007;112;Collse watermolen;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9719b7d335c62ee7b80bf67ff6fdc597;"{""coordinates"": [5.537990069614272, 51.4450210454703], ""type"": ""Point""}";51.4450210454703, 5.537990069614272;2007
907;2007;124;Collse watermolen;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2fbec6415e81268c0f83197654abcda8;"{""coordinates"": [5.53807649419954, 51.445056888286985], ""type"": ""Point""}";51.445056888286985, 5.53807649419954;2007
910;2007;261;t Hofke (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/85d23fc004b4592c80fe335bce4e76db;"{""coordinates"": [5.52280031622386, 51.45472051451631], ""type"": ""Point""}";51.45472051451631, 5.52280031622386;2007
912;2007;330;Vlinderflats (Tongelre);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/22360b4cd113ea67e54e3d512827fc5a;"{""coordinates"": [5.5191276683789825, 51.45338541954271], ""type"": ""Point""}";51.45338541954271, 5.5191276683789825;2007
922;2007;63;Woonzorgcentrum Huize Ignatius, Sint Martinuskerk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0e58cfd0c15f520a106d529bf67ea98c;"{""coordinates"": [5.516894741090786, 51.447293609422836], ""type"": ""Point""}";51.447293609422836, 5.516894741090786;2007
926;2007;116;Vlinderplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4b775338aae8110796ddf40fa76259ae;"{""coordinates"": [5.517877893919586, 51.44902732427318], ""type"": ""Point""}";51.44902732427318, 5.517877893919586;2007
932;2007;131;Vlinderflats (Tongelre);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f18e11c17643421b459c4fe8fd0eb2cf;"{""coordinates"": [5.523049990508708, 51.45160115572691], ""type"": ""Point""}";51.45160115572691, 5.523049990508708;2007
934;2007;168;Krommenbeemd;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/63de84293dc5d29d5589e158e90c8c76;"{""coordinates"": [5.52581301659306, 51.451876549933196], ""type"": ""Point""}";51.451876549933196, 5.52581301659306;2007
936;2007;160;Benzinestation, Eisenhowerlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/df749f51e0d8714d4940ce6736405da6;"{""coordinates"": [5.52307246961378, 51.45431570742854], ""type"": ""Point""}";51.45431570742854, 5.52307246961378;2007
938;2007;333;Koeien in weiland, tussen Wolvendijk en Oude Muschbergweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/915e04c9789b9fd87126acfac7f0e309;"{""coordinates"": [5.522177470199413, 51.45816389691019], ""type"": ""Point""}";51.45816389691019, 5.522177470199413;2007
939;2007;299;Koudenhoven (woningen);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/31f2161425152196b647f32c2dccc5d5;"{""coordinates"": [5.513439984424086, 51.456834379997325], ""type"": ""Point""}";51.456834379997325, 5.513439984424086;2007
942;2007;305;Karpen (woningen);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9cf895a1f2fdb4225fc96c582c18724a;"{""coordinates"": [5.506500610138437, 51.4551787903208], ""type"": ""Point""}";51.4551787903208, 5.506500610138437;2007
953;2007;73;Karpen en Koudenhoven (woningen);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/004ab35e52e30d023a54108983132216;"{""coordinates"": [5.509828447105739, 51.45143604955918], ""type"": ""Point""}";51.45143604955918, 5.509828447105739;2007
956;2007;245;Rioolwaterzuiveringsinstallatie, Karpendonkse Plas;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e09d49448a90132e45072375eeaf485e;"{""coordinates"": [5.506283796316951, 51.460302550237344], ""type"": ""Point""}";51.460302550237344, 5.506283796316951;2007
958;2007;255;Rioolwaterzuiveringsinstallatie, Dommel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/97c75e6b1e8e99569f68dfaabe90d61e;"{""coordinates"": [5.503627483052241, 51.46252543449674], ""type"": ""Point""}";51.46252543449674, 5.503627483052241;2007
959;2007;217;Oude Gracht-Oost (woningen);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/30e670255de1d4c7823536f264871331;"{""coordinates"": [5.500696124865245, 51.46420021802815], ""type"": ""Point""}";51.46420021802815, 5.500696124865245;2007
962;2007;275;Novaliscollege, Sterrenlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/15e4669f9fddc6e4f6f17cfb0bc6c932;"{""coordinates"": [5.498889573471993, 51.466907550361576], ""type"": ""Point""}";51.466907550361576, 5.498889573471993;2007
963;2007;289;Novaliscollege, Sterrenlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/696fa3857d07a4254cfb01c57bed837f;"{""coordinates"": [5.498631015590476, 51.46710554844176], ""type"": ""Point""}";51.46710554844176, 5.498631015590476;2007
967;2007;312;Argonautenlaan, Eratolaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4aa5b69e6b19cee6d3d58b172a925f1c;"{""coordinates"": [5.495979438835704, 51.465606948589176], ""type"": ""Point""}";51.465606948589176, 5.495979438835704;2007
1147;2007;65;Bretagnehof eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/393ec3a378222581a974972df6a87ba5;"{""coordinates"": [5.451907546578538, 51.480785659847314], ""type"": ""Point""}";51.480785659847314, 5.451907546578538;2007
1149;2007;118;Achtse Barrier;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9e029714c836e7e9536f2d95601a9ad8;"{""coordinates"": [5.450696850512465, 51.479734655343265], ""type"": ""Point""}";51.479734655343265, 5.450696850512465;2007
1151;2007;142;Normandiëlaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/aea2961165c15bf3afd4a43be5f2821c;"{""coordinates"": [5.453189404991501, 51.481234372060186], ""type"": ""Point""}";51.481234372060186, 5.453189404991501;2007
1152;2007;137;Achtse Barrier-Gunterslaer (noord);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/112cc47e104c46959ba2af95584c428d;"{""coordinates"": [5.45486108599758, 51.48242890172018], ""type"": ""Point""}";51.48242890172018, 5.45486108599758;2007
