OBJECTID;ADRES;ADRES_TYPE;SOORTADRES;OPENBARERUIMTENAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GEBRUIKSDOEL;BUURTNAAM;WIJKNAAM;STADSDEELNAAM;WOONPLAATSNAAM;BAG_ID_VERBLIJFSOBJECT;BAG_ID_ADRES;BAG_ID_PAND;VVE;AARD_ZAKELIJKRECHT;CULTUURBEBOUWD;KADAANDUIDING_APPARTEMENTSRECHT;SPLITSINGSTYPE;ONTSTAANUIT_SPLITSING;KADAANDUIDING_PERCELEN;KADCONTROLE;X;Y;LONG;LAT
65;Zuilingstraat 121 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;121;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000579180;0518200000579179;0518100000236062;Vereniging Van Eigenaren Zuilingstraat 119/129 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6042 A 2;Hoofdsplitsing;;GVH00 C 5901 P ;1;80646.72500000149;454864.50499999896;4.302579789718546;52.07705991795011
66;Zuilingstraat 119 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;119;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000512303;0518200000512302;0518100000236062;Vereniging Van Eigenaren Zuilingstraat 119/129 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6042 A 5;Hoofdsplitsing;;GVH00 C 5901 P ;1;80652.94999999925;454867.4530000016;4.302669938448214;52.07708724673673
67;Zuilingstraat 127 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;127;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000377387;0518200000377386;0518100000236062;Vereniging Van Eigenaren Zuilingstraat 119/129 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6042 A 6;Hoofdsplitsing;;GVH00 C 5901 P ;1;80652.94999999925;454867.4530000016;4.302669938448214;52.07708724673673
68;Zuilingstraat 125 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;125;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000612718;0518200000612717;0518100000236062;Vereniging Van Eigenaren Zuilingstraat 119/129 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6042 A 7;Hoofdsplitsing;;GVH00 C 5901 P ;1;80646.72500000149;454864.50499999896;4.302579789718546;52.07705991795011
69;Zuilingstraat 141 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;141;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000445780;0518200000445779;0518100000325541;Vereniging Van Eigenaren Zuilingstraat 131/141 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6043 A 1;Hoofdsplitsing;;GVH00 C 5902 P ;1;80632.80000000075;454857.90900000185;4.302378132439554;52.0769987713506
70;Zuilingstraat 133 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;133;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000711281;0518200000711280;0518100000325541;Vereniging Van Eigenaren Zuilingstraat 131/141 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6043 A 2;Hoofdsplitsing;;GVH00 C 5902 P ;1;80632.80000000075;454857.90900000185;4.302378132439554;52.0769987713506
71;Zuilingstraat 137 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;137;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000812909;0518200000812908;0518100000325541;Vereniging Van Eigenaren Zuilingstraat 131/141 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6043 A 3;Hoofdsplitsing;;GVH00 C 5902 P ;1;80632.80000000075;454857.90900000185;4.302378132439554;52.0769987713506
72;Zuilingstraat 135 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;135;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000678687;0518200000678686;0518100000325541;Vereniging Van Eigenaren Zuilingstraat 131/141 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6043 A 4;Hoofdsplitsing;;GVH00 C 5902 P ;1;80639.70899999887;454861.18200000003;4.30247818616583;52.077029112840094
73;Zuilingstraat 131 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;131;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000377389;0518200000377388;0518100000325541;Vereniging Van Eigenaren Zuilingstraat 131/141 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6043 A 5;Hoofdsplitsing;;GVH00 C 5902 P ;1;80639.70899999887;454861.18200000003;4.30247818616583;52.077029112840094
74;Zuilingstraat 139 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;139;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000579182;0518200000579181;0518100000325541;Vereniging Van Eigenaren Zuilingstraat 131/141 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6043 A 6;Hoofdsplitsing;;GVH00 C 5902 P ;1;80639.70899999887;454861.18200000003;4.30247818616583;52.077029112840094
75;Zuilingstraat 153 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;153;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000513720;0518200000513719;0518100000242396;Vereniging Van Eigenaren Zuilingstraat 143/153 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6044 A 1;Hoofdsplitsing;;GVH00 C 5903 P ;1;80619.99300000072;454851.8429999985;4.302192666065833;52.07694253756144
76;Zuilingstraat 145 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;145;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000547088;0518200000547087;0518100000242396;Vereniging Van Eigenaren Zuilingstraat 143/153 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6044 A 2;Hoofdsplitsing;;GVH00 C 5903 P ;1;80619.99300000072;454851.8429999985;4.302192666065833;52.07694253756144
77;Zuilingstraat 149 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;149;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000513718;0518200000513717;0518100000242396;Vereniging Van Eigenaren Zuilingstraat 143/153 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6044 A 3;Hoofdsplitsing;;GVH00 C 5903 P ;1;80619.99300000072;454851.8429999985;4.302192666065833;52.07694253756144
78;Zuilingstraat 147 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;147;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000412344;0518200000412343;0518100000242396;Vereniging Van Eigenaren Zuilingstraat 143/153 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6044 A 4;Hoofdsplitsing;;GVH00 C 5903 P ;1;80626.50800000131;454854.9290000014;4.302287013856052;52.07697114576624
79;Zuilingstraat 143 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;143;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000746042;0518200000746041;0518100000242396;Vereniging Van Eigenaren Zuilingstraat 143/153 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6044 A 5;Hoofdsplitsing;;GVH00 C 5903 P ;1;80626.50800000131;454854.9290000014;4.302287013856052;52.07697114576624
80;Zuilingstraat 151 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;151;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000848068;0518200000848067;0518100000242396;Vereniging Van Eigenaren Zuilingstraat 143/153 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6044 A 6;Hoofdsplitsing;;GVH00 C 5903 P ;1;80626.50800000131;454854.9290000014;4.302287013856052;52.07697114576624
81;Zuilingstraat 165 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;165;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000814004;0518200000814003;0518100000334784;Vereniging Van Eigenaren Zuilingstraat 155/165 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6045 A 1;Hoofdsplitsing;;GVH00 C 5904 P ;1;80606.80600000173;454845.59699999914;4.302001697161233;52.076884634813574
82;Zuilingstraat 157 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;157;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000614100;0518200000614099;0518100000334784;Vereniging Van Eigenaren Zuilingstraat 155/165 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6045 A 2;Hoofdsplitsing;;GVH00 C 5904 P ;1;80606.80600000173;454845.59699999914;4.302001697161233;52.076884634813574
83;Zuilingstraat 161 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;161;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000746044;0518200000746043;0518100000334784;Vereniging Van Eigenaren Zuilingstraat 155/165 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6045 A 3;Hoofdsplitsing;;GVH00 C 5904 P ;1;80606.80600000173;454845.59699999914;4.302001697161233;52.076884634813574
84;Zuilingstraat 155 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;155;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000793217;0518200000793216;0518100000334784;Vereniging Van Eigenaren Zuilingstraat 155/165 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6045 A 5;Hoofdsplitsing;;GVH00 C 5904 P ;1;80613.64999999851;454848.83900000155;4.302100809116609;52.07691468930085
85;Zuilingstraat 163 2513VG 's-Gravenhage;Verblijfsobject;Hoofdadres;Zuilingstraat;163;;;2513VG;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000547092;0518200000547091;0518100000334784;Vereniging Van Eigenaren Zuilingstraat 155/165 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6045 A 6;Hoofdsplitsing;;GVH00 C 5904 P ;1;80613.64999999851;454848.83900000155;4.302100809116609;52.07691468930085
86;Oude Boomgaardstraat 29 2513TN 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;29;;;2513TN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000606639;0518200000606638;0518100000320167;Vereniging Van Eigenaren Oude Boomgaardstraat 25/27/29 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6046 A 1;Hoofdsplitsing;;GVH00 C 5794 P ;1;80590.44999999925;454936.7490000017;4.301743267282102;52.07770159734949
87;Oude Boomgaardstraat 27 2513TN 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;27;;;2513TN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000472093;0518200000472092;0518100000320167;Vereniging Van Eigenaren Oude Boomgaardstraat 25/27/29 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6046 A 2;Hoofdsplitsing;;GVH00 C 5794 P ;1;80590.44999999925;454936.7490000017;4.301743267282102;52.07770159734949
88;Oude Boomgaardstraat 25 2513TN 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;25;;;2513TN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000606637;0518200000606636;0518100000320167;Vereniging Van Eigenaren Oude Boomgaardstraat 25/27/29 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6046 A 3;Hoofdsplitsing;;GVH00 C 5794 P ;1;80590.44999999925;454936.7490000017;4.301743267282102;52.07770159734949
89;Torenstraat 81 2513BP 's-Gravenhage;Verblijfsobject;Hoofdadres;Torenstraat;81;;;2513BP;winkelfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000811201;0518200000811200;0518100000212156;Vereniging Van Eigenaren Torenstraat 81/81a Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6047 A 1;Hoofdsplitsing;;GVH00 C 634 P ;1;80763.53000000119;455061.6550000012;4.304240482958704;52.07884732855668
90;Torenstraat 81A 2513BP 's-Gravenhage;Verblijfsobject;Hoofdadres;Torenstraat;81;A;;2513BP;logiesfunctie,woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000879480;0518200000879479;0518100000212156;Vereniging Van Eigenaren Torenstraat 81/81a Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6047 A 2;Hoofdsplitsing;;GVH00 C 634 P ;1;80763.53000000119;455061.6550000012;4.304240482958704;52.07884732855668
91;Oude Boomgaardstraat 31 2513TN 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;31;;;2513TN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000739667;0518200000739666;0518100000206664;Vereniging Van Eigenaren Oude Boomgaardstraat 31,33,35 Te'S-Gra Venhage;Eigendom (recht van);;GVH00 C 6048 A 1;Hoofdsplitsing;;GVH00 C 5793 P ;1;80586.88800000027;454943.33300000057;4.3016898790157;52.07776028742434
92;Torenstraat 87 2513BP 's-Gravenhage;Verblijfsobject;Hoofdadres;Torenstraat;87;;;2513BP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000442440;0518200000442439;0518100000232200;Vereniging Van Eigenaars Torenstraat 83/85/87 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6049 A 1;Hoofdsplitsing;;GVH00 C 5376 P ;1;80759.67700000107;455057.3960000016;4.304185211819822;52.078808537377284
93;Torenstraat 85 2513BP 's-Gravenhage;Verblijfsobject;Hoofdadres;Torenstraat;85;;;2513BP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000644175;0518200000644174;0518100000232200;Vereniging Van Eigenaars Torenstraat 83/85/87 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6049 A 2;Hoofdsplitsing;;GVH00 C 5376 P ;1;80759.67700000107;455057.3960000016;4.304185211819822;52.078808537377284
94;Torenstraat 83 2513BP 's-Gravenhage;Verblijfsobject;Hoofdadres;Torenstraat;83;;;2513BP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000811203;0518200000811202;0518100000232200;Vereniging Van Eigenaars Torenstraat 83/85/87 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6049 A 3;Hoofdsplitsing;;GVH00 C 5376 P ;1;80759.67700000107;455057.3960000016;4.304185211819822;52.078808537377284
95;Oude Boomgaardstraat 16 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;16;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000772304;0518200000772303;0518100000215019;Vereniging Van Eigenaars Oude Boomgaardstraat 12/14/16 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6055 A 1;Hoofdsplitsing;;GVH00 C 6052 P ;1;80588.05099999905;454916.19999999925;4.301712759442695;52.07751660625981
96;Oude Boomgaardstraat 14 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;14;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000470448;0518200000470447;0518100000215019;Vereniging Van Eigenaars Oude Boomgaardstraat 12/14/16 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6055 A 2;Hoofdsplitsing;;GVH00 C 6052 P ;1;80588.05099999905;454916.19999999925;4.301712759442695;52.07751660625981
97;Torenstraat 156 2513BW 's-Gravenhage;Verblijfsobject;Nevenadres;Torenstraat;156;;;2513BW;winkelfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000510562;0518200000510560;0518100000223496;Vereniging Van Eigenaars Torenstraat 150/154/156 Te 'S-Gravenha-Ge;Eigendom (recht van);;GVH00 C 6056 A 1;Hoofdsplitsing;;GVH00 C 5710 P ;1;80716.28599999845;455059.4230000004;4.303551891238242;52.078820933951285
98;Torenstraat 150 2513BW 's-Gravenhage;Verblijfsobject;Hoofdadres;Torenstraat;150;;;2513BW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000543893;0518200000543892;0518100000223496;Vereniging Van Eigenaars Torenstraat 150/154/156 Te 'S-Gravenha-Ge;Eigendom (recht van);;GVH00 C 6056 A 2;Hoofdsplitsing;;GVH00 C 5710 P ;1;80716.28599999845;455059.4230000004;4.303551891238242;52.078820933951285
99;Westeinde 195A 2512GX 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;195;A;;2512GX;winkelfunctie,woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000792215;0518200000792214;0518100000204416;Vereniging Van Eigenaars Westeinde 195a,195i,195ii Te 'S-Graven-Hage;Eigendom (recht van);;GVH00 C 6059 A 1;Hoofdsplitsing;;GVH00 C 1115 P ;1;80555.96499999985;454683.2120000012;4.301295618297176;52.07541848866126
100;Westeinde 195 2512GX 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;195;;;2512GX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000742201;0518200000742200;0518100000204416;Vereniging Van Eigenaars Westeinde 195a,195i,195ii Te 'S-Graven-Hage;Eigendom (recht van);;GVH00 C 6059 A 2;Hoofdsplitsing;;GVH00 C 1115 P ;1;80555.96499999985;454683.2120000012;4.301295618297176;52.07541848866126
101;Westeinde 195 2512GX 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;195;;;2512GX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000742201;0518200000742200;0518100000204416;Vereniging Van Eigenaars Westeinde 195a,195i,195ii Te 'S-Graven-Hage;Eigendom (recht van);;GVH00 C 6059 A 3;Hoofdsplitsing;;GVH00 C 1115 P ;1;80555.96499999985;454683.2120000012;4.301295618297176;52.07541848866126
102;Pieter van den Zandestraat 47 2513TL 's-Gravenhage;Verblijfsobject;Hoofdadres;Pieter van den Zandestraat;47;;;2513TL;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000471748;0518200000471747;0518100000279009;Vereniging Van Eigenaars Pieter Van Der Zandestraat 37 T/M 47 (Oneven Nummers) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6061 A 1;Hoofdsplitsing;;GVH00 C 5821 P ,GVH00 C 5822 P ;1;80516.41699999943;454934.9439999983;4.300663880967659;52.07767542265693
103;Pieter van den Zandestraat 45 2513TL 's-Gravenhage;Verblijfsobject;Hoofdadres;Pieter van den Zandestraat;45;;;2513TL;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000639793;0518200000639792;0518100000279009;Vereniging Van Eigenaars Pieter Van Der Zandestraat 37 T/M 47 (Oneven Nummers) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6061 A 2;Hoofdsplitsing;;GVH00 C 5821 P ,GVH00 C 5822 P ;1;80516.41699999943;454934.9439999983;4.300663880967659;52.07767542265693
104;Pieter van den Zandestraat 43 2513TL 's-Gravenhage;Verblijfsobject;Hoofdadres;Pieter van den Zandestraat;43;;;2513TL;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000705591;0518200000705590;0518100000279009;Vereniging Van Eigenaars Pieter Van Der Zandestraat 37 T/M 47 (Oneven Nummers) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6061 A 3;Hoofdsplitsing;;GVH00 C 5821 P ,GVH00 C 5822 P ;1;80516.41699999943;454934.9439999983;4.300663880967659;52.07767542265693
105;Pieter van den Zandestraat 41 2513TL 's-Gravenhage;Verblijfsobject;Hoofdadres;Pieter van den Zandestraat;41;;;2513TL;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000807438;0518200000807437;0518100000279009;Vereniging Van Eigenaars Pieter Van Der Zandestraat 37 T/M 47 (Oneven Nummers) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6061 A 4;Hoofdsplitsing;;GVH00 C 5821 P ,GVH00 C 5822 P ;1;80526.04699999839;454937.02600000054;4.300803881136432;52.07769542836046
106;Pieter van den Zandestraat 39 2513TL 's-Gravenhage;Verblijfsobject;Hoofdadres;Pieter van den Zandestraat;39;;;2513TL;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000505379;0518200000505378;0518100000279009;Vereniging Van Eigenaars Pieter Van Der Zandestraat 37 T/M 47 (Oneven Nummers) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6061 A 5;Hoofdsplitsing;;GVH00 C 5821 P ,GVH00 C 5822 P ;1;80526.04699999839;454937.02600000054;4.300803881136432;52.07769542836046
107;Pieter van den Zandestraat 37 2513TL 's-Gravenhage;Verblijfsobject;Hoofdadres;Pieter van den Zandestraat;37;;;2513TL;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000574145;0518200000574144;0518100000279009;Vereniging Van Eigenaars Pieter Van Der Zandestraat 37 T/M 47 (Oneven Nummers) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6061 A 6;Hoofdsplitsing;;GVH00 C 5821 P ,GVH00 C 5822 P ;1;80526.04699999839;454937.02600000054;4.300803881136432;52.07769542836046
108;Korte Molenstraat 11A 2513BM 's-Gravenhage;Verblijfsobject;Hoofdadres;Korte Molenstraat;11;A;;2513BM;industriefunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000533634;0518200000533633;0518100000271899;Vereniging Van Eigenaars Korte Molenstraat 11,11a Te 'S-Graven- Hage;Eigendom (recht van);;GVH00 C 6062 A 1;Hoofdsplitsing;;GVH00 C 5673 P ;1;80789.57899999991;455094.94299999997;4.304613179767259;52.07914997148357
109;Korte Molenstraat 11 2513BM 's-Gravenhage;Verblijfsobject;Hoofdadres;Korte Molenstraat;11;;;2513BM;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000735126;0518200000735125;0518100000271899;Vereniging Van Eigenaars Korte Molenstraat 11,11a Te 'S-Graven- Hage;Eigendom (recht van);;GVH00 C 6062 A 2;Hoofdsplitsing;;GVH00 C 5673 P ;1;80789.57899999991;455094.94299999997;4.304613179767259;52.07914997148357
110;Korte Molenstraat 13A 2513BM 's-Gravenhage;Verblijfsobject;Hoofdadres;Korte Molenstraat;13;A;;2513BM;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000421183;0518200000421182;0518100000329992;Vereniging Van Eigenaars Korte Molenstraat13,13a Te 'S-Graven- Hage;Eigendom (recht van);;GVH00 C 6063 A 1;Hoofdsplitsing;;GVH00 C 5674 P ;1;80786.76799999923;455090.9609999992;4.30457304586484;52.079113809472474
111;Korte Molenstraat 13A 2513BM 's-Gravenhage;Verblijfsobject;Hoofdadres;Korte Molenstraat;13;A;;2513BM;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000421183;0518200000421182;0518100000329992;Vereniging Van Eigenaars Korte Molenstraat13,13a Te 'S-Graven- Hage;Eigendom (recht van);;GVH00 C 6063 A 2;Hoofdsplitsing;;GVH00 C 5674 P ;1;80786.76799999923;455090.9609999992;4.30457304586484;52.079113809472474
112;Oude Boomgaardstraat 20 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;20;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000806312;0518200000806311;0518100000225007;Vereniging Van Eigenaars Oude Boomgaardstraat 18-20-22-24-26-28 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6064 A 2;Hoofdsplitsing;;GVH00 C 6050 P ,GVH00 C 6051 P ;1;80584.83199999854;454922.12900000066;4.301664516909134;52.07756945609885
113;Oude Boomgaardstraat 22 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;22;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000671351;0518200000671350;0518100000225007;Vereniging Van Eigenaars Oude Boomgaardstraat 18-20-22-24-26-28 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6064 A 3;Hoofdsplitsing;;GVH00 C 6050 P ,GVH00 C 6051 P ;1;80584.83199999854;454922.12900000066;4.301664516909134;52.07756945609885
114;Oude Boomgaardstraat 24 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;24;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000369409;0518200000369408;0518100000225007;Vereniging Van Eigenaars Oude Boomgaardstraat 18-20-22-24-26-28 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6064 A 4;Hoofdsplitsing;;GVH00 C 6050 P ,GVH00 C 6051 P ;1;80581.31899999827;454928.6000000015;4.301611868017028;52.07762713722231
115;Oude Boomgaardstraat 26 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;26;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000604865;0518200000604864;0518100000225007;Vereniging Van Eigenaars Oude Boomgaardstraat 18-20-22-24-26-28 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6064 A 5;Hoofdsplitsing;;GVH00 C 6050 P ,GVH00 C 6051 P ;1;80581.31899999827;454928.6000000015;4.301611868017028;52.07762713722231
116;Oude Boomgaardstraat 28 2513TR 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;28;;;2513TR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000807878;0518200000807877;0518100000225007;Vereniging Van Eigenaars Oude Boomgaardstraat 18-20-22-24-26-28 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6064 A 6;Hoofdsplitsing;;GVH00 C 6050 P ,GVH00 C 6051 P ;1;80581.31899999827;454928.6000000015;4.301611868017028;52.07762713722231
117;Slijkeinde 27 2513VC 's-Gravenhage;Verblijfsobject;Hoofdadres;Slijkeinde;27;;;2513VC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000705783;0518200000705782;0518100000225294;Vereniging Van Eigenaars Slijkeinde 27 En Oude Boomgaardstraat 2-4-6-8-10 Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6065 A 1;Hoofdsplitsing;;GVH00 C 6054 P ;1;80589.9849999994;454900.5210000016;4.301744386540292;52.07737596291642
