FID,ID,CBS_CATEGORIE,ADRES,REDENGEVENDE_OMSCHRIJVING,MONUMENTNUMMER,MONUMENTTYPE,MONUMENTCODE,GEOMETRIE
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da1,4641,"Gebouwen, woonhuizen",Zadelstraat 15 ,"17e Eeuws winkel-woonhuis bestaande uit twee bouwlagen, een kelder en en kap loodrecht op de straat. 

De voorgevel is dusdanig opgehoogd dat de indruk van een derde bouwlaag ontstaat. De voorgevel is een ljistgevel van twee vensters breed met een tweede schijn-verdieping. De kelder bestaat uit twee delen, een kleinere kelder onder het voorste deel van het huis gedekt met een stenen tongewelf en een grotere kelder onder het achterste deel (Buurkerkhofzijde) met een enkelvoudige balklaag met sloffen en sleutelstukken. Het dak is een zadeldak met een schild aan de voorzijde.

Het pand is van bouwhistorisch belang en tevens van belang in de structuur van het Buurkerkhof en de Zadelstraat.",3440921,GM,Gemeentelijk monument,POINT (136655.592 455805.764)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da2,4641,"Gebouwen, woonhuizen",Buurkerkhof 15 ,"17e Eeuws winkel-woonhuis bestaande uit twee bouwlagen, een kelder en en kap loodrecht op de straat. 

De voorgevel is dusdanig opgehoogd dat de indruk van een derde bouwlaag ontstaat. De voorgevel is een ljistgevel van twee vensters breed met een tweede schijn-verdieping. De kelder bestaat uit twee delen, een kleinere kelder onder het voorste deel van het huis gedekt met een stenen tongewelf en een grotere kelder onder het achterste deel (Buurkerkhofzijde) met een enkelvoudige balklaag met sloffen en sleutelstukken. Het dak is een zadeldak met een schild aan de voorzijde.

Het pand is van bouwhistorisch belang en tevens van belang in de structuur van het Buurkerkhof en de Zadelstraat.",3440921,GM,Gemeentelijk monument,POINT (136652.975 455811.666)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da3,4649,,Zilverstraat 36 ,,450395,RM,Rijksmonument,POINT (136629.146 455450.356)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da4,4653,"Gebouwen, woonhuizen",Zuilenstraat 11 ,,18405,RM,Rijksmonument,POINT (137023.158 455450.098)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da5,4655,"Gebouwen, woonhuizen",Zuilenstraat 25 ,,18410,RM,Rijksmonument,POINT (137067.082 455477.232)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da6,4655,"Gebouwen, woonhuizen",Zuilenstraat 25 BS,,18410,RM,Rijksmonument,POINT (137068.395 455477.931)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da7,4656,"Gebouwen, woonhuizen",Zuilenstraat 58 ,,18412,RM,Rijksmonument,POINT (137028.118 455471.057)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da8,4656,"Gebouwen, woonhuizen",Zuilenstraat 60 ,,18412,RM,Rijksmonument,POINT (137028.118 455471.057)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2da9,4656,"Gebouwen, woonhuizen",Zuilenstraat 62 ,,18412,RM,Rijksmonument,POINT (137028.118 455471.057)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2daa,4656,"Gebouwen, woonhuizen",Zuilenstraat 64 ,,18412,RM,Rijksmonument,POINT (137028.118 455471.057)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dab,4656,"Gebouwen, woonhuizen",Zuilenstraat 66 ,,18412,RM,Rijksmonument,POINT (137028.118 455471.057)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dac,4664,Weg- en waterwerken,MAARSBERGERBRUG,,47080,RM,Rijksmonument,POINT (136902.273103662 456156.067647673)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dad,4665,Weg- en waterwerken,STAMMETSBRUG,,47079,RM,Rijksmonument,POINT (136902.387318862 456157.116176767)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dae,3995,"Gebouwen, woonhuizen",Boterstraat 15 ,"Gaaf 17e eeuws woonhuis bestaande uit twee bouwlagen, een kelder en een zadeldak met voorschild met de nok loodrecht op de rooilijn. 

De twee ramen brede gepleisterde lijstgevel heeft boven een moderne onderpui een mogelijk 17e eeuwse puibalk. De ramen zijn 19e eeuwse schuiframen. De met Zadelstraat 14 gemeenschappelijke achtergevel is een tuitgevel. Het huis is waarschijnlijk niet van oorsprong onderkelderd. De huidige kelder heeft een enkelvoudige balklaag, ondersteund met langs de muur geplaatste enigszins versierde stijlen. Boven de begane grond en de verdieping liggen vier vakken diepe moer- en kinderbalklagen met 17e eeuwse sleutelstukken. In de balklaag boven de verdieping is in het tweede vak rechts de plaats van waarschijnlijk een spiltrap herkenbaar. De kapconstructie bestaat uit, met gehakte telmerken genummerde grenen spanten met een juk en sporen. 

Het huis is een gaaf voorbeeld van een 17e eeuws woonhuis.",3440816,GM,Gemeentelijk monument,POINT (136662.339 455779.914)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2daf,430,"Gebouwen, woonhuizen",Van Brakelstraat 9 ,"Onderdeel van een complex woonhuizen, bestaande uit de nrs. 9-11-13-15-17-19-21-23bis; gebouwd rond 1925, drie bouwlagen hoog, souterrain en een plat dak in de stijl van de Amsterdamse School. 

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk ensemble van gelijksoortige gebouwen. Van belang vanwege het uitwendig aspect.",3440266,GM,Gemeentelijk monument,POINT (137854.297 456917.19)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db0,430,"Gebouwen, woonhuizen",Van Brakelstraat 9 BS,"Onderdeel van een complex woonhuizen, bestaande uit de nrs. 9-11-13-15-17-19-21-23bis; gebouwd rond 1925, drie bouwlagen hoog, souterrain en een plat dak in de stijl van de Amsterdamse School. 

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk ensemble van gelijksoortige gebouwen. Van belang vanwege het uitwendig aspect.",3440266,GM,Gemeentelijk monument,POINT (137853.527 456915.984)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db1,446,"Gebouwen, woonhuizen",Breedstraat 6 ,"Woonhuis van 17e eeuwse, mogelijk oudere, oorsprong, bestaande uit twee bouwlagen en een kap evenwijdig aan de straat. 

De voorgevel is een gepleisterde lijstgevel van drie ramen breed. De begane grond heeft een houtenpui. Het dak is een tot mansardedak omgebouwd zadeldak tussen topgevels. Het huis is gebouwd op het terrein van het v.m. Predikherenklooster dat in 1581 opgeheven is waarna de grond in percelen bestemd voor woningbouw uitgegeven is. 

Het pand is van bouwhistorisch belang.",3440727,GM,Gemeentelijk monument,POINT (136584.807 456353.013)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db2,3999,"Gebouwen, woonhuizen",Breedstraat 13 ,"Dwars 17e eeuws huis, bestaande uit drie bouwlagen en een kap met de nok evenwijdig op de straat.
 
De voorgevel is een gepleisterde twee ramen brede lijstgevel, met op de begane grond een garagedeur, met twee zijramen en erboven een doorlopende kroonlijst. Het huis is in de 19e eeuw verhoogd, waarbij de nokhoogte gelijk bleef. De dakhelling veranderde. De in de zijgevels waar te nemen oudere topgevels met vlechtingen, behoren tot een tweelaags huis met een zadeldak met de nok evenwijdig aan de straat.
 
Het huis is van bouwhistorisch belang.",3440728,GM,Gemeentelijk monument,POINT (136631.108 456338.359)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db3,455,"Gebouwen, woonhuizen",BREEDSTRAAT  0023,"Qua karakter 18e eeuws doch in opzet ouder huis, bestaande uit drie bouwlagen en een kap met de nok loodrecht op de straat. 

De voorgevel is een gepleisterde drie ramen brede lijstgevel. De ramen zijn 19e eeuwse zesruits schuiframen. Ook de deurpartij met omlijsting dateert uit de 19e eeuw. De ramen op de tweede verdieping behoorden oorspronkelijk tot de zolder. De kap is in de eerste helft van de 20e eeuw afgebroken, waarbij de zolder is uitgebouwd tot tweede verdieping. De kap is vervangen door een zinken dak met zeer flauwe helling. 

Het gehele pand is van bouwhistorisch belang.",3440733,GM,Gemeentelijk monument,POINT (136670.799701034 456347.77167958)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db4,460,"Gebouwen, woonhuizen",Breedstraat 35 ,"Gaaf breed huis uit de eerste helft van de 19e eeuw, bestaande uit twee bouwlagen en een kap met de nok evenwijdig aan de straat. 

De voorgevel is een gepleisterde vier ramen brede lijstgevel. De ramen zijn eind 19e eeuwse T-vensters. De kozijnen op de begane grond bevatten nog de duimen van de 19e eeuwse luiken. Het mansardedak dateert geheel uit 1895. Op een afbeelding uit 1756 vormt het huis samen met breedstraat 22 een breed 17e eeuws huis, wat aan de hand van de gevel van nr. 33 gestaafd zou kunnen worden. 

het casco is van bouwhistorisch belang.",3440736,GM,Gemeentelijk monument,POINT (136720.049 456361.068)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db5,2782,,Pieterskerkhof 3 ,,18297,RM,Rijksmonument,POINT (136987.138 455937.762)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db6,2783,"Delen van gebouwen, woonhuizen",Pieterskerkhof 5 ,,18298,RM,Rijksmonument,POINT (137001.176 455903.672)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db7,2784,"Gebouwen, woonhuizen",Pieterskerkhof 7 ,,450375,RM,Rijksmonument,POINT (137031.886 455900.767)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db8,2785,"Gebouwen, woonhuizen",Pieterskerkhof 9 ,,450376,RM,Rijksmonument,POINT (137043.083 455903.794)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2db9,2787,"Gebouwen, woonhuizen",Pieterskerkhof 12 ,,450377,RM,Rijksmonument,POINT (137038.71 455937.679)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dba,2793,"Delen van gebouwen, woonhuizen",Pieterskerkhof 19 ,,18299,RM,Rijksmonument,POINT (136970.426 455959.375)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dbb,2793,"Delen van gebouwen, woonhuizen",Pieterskerkhof 19A ,,18299,RM,Rijksmonument,POINT (136965.751 455959.39)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dbc,2793,"Delen van gebouwen, woonhuizen",Pieterskerkhof 19B ,,18299,RM,Rijksmonument,POINT (136961.183 455959.52)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dbd,2798,"Gebouwen, woonhuizen",Pieterstraat 1 ,,18300,RM,Rijksmonument,POINT (136998.663 455962.218)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dbe,2799,"Gebouwen, woonhuizen",Pieterstraat 2 ,,18301,RM,Rijksmonument,POINT (136986.491 455962.88)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dbf,2800,"Gebouwen, woonhuizen",Pieterstraat 6 ,,18303,RM,Rijksmonument,POINT (136989.737 455977.175)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc0,2802,"Gebouwen, woonhuizen",Plompetorengracht 1 ,,18304,RM,Rijksmonument,POINT (136941.495 456383.09)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc1,2803,"Gebouwen, woonhuizen",Plompetorengracht 3 ,,18304,RM,Rijksmonument,POINT (136943.149 456397.214)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc2,52,"Gebouwen, woonhuizen",Abstederdijk 171 ,"Pand met met getoogd deurkozijn met boven licht en -venster, onderdeel van een serie arbeiderswoningen - Abstederdijk 161-173 - in een opzet uit het 4e kwart van de 19e eeuw van een bouwlaag met mansardekap evenwijdig aan de straat. Boven de kroonlijst bevindt zich een dakkapel met houten wangen. 

Het pand is van historisch belang vanwege de voor Abstede karakteristieke arbeiderswoningen van 1 laag met kap. Bovendien vormen Abstederdijk 161-173 tezamen met Abstederdijk 175 tm 185 een rederlijk gave aaneengesloten reeks arbeiderswoningen.",3440523,GM,Gemeentelijk monument,POINT (137458.986 455110.333)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc3,53,"Gebouwen, woonhuizen",Abstederdijk 173 ,"Pand met met getoogd deurkozijn met boven licht en -venster, onderdeel van een serie arbeiderswoningen - Abstederdijk 161-173 - in een opzet uit het 4e kwart van de 19e eeuw van een bouwlaag met mansardekap evenwijdig aan de straat. Boven de kroonlijst bevindt zich een dakkapel met houten wangen. 

Het pand is van historisch belang vanwege de voor Abstede karakteristieke arbeiderswoningen van 1 laag met kap. Bovendien vormen Abstederdijk 161-173 tezamen met Abstederdijk 175 tm 185 een rederlijk gave aaneengesloten reeks arbeiderswoningen.",3440524,GM,Gemeentelijk monument,POINT (137462.933 455111.669)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc4,2883,"Gebouwen, woonhuizen",Rembrandtkade 51 ,,514426,RM,Rijksmonument,POINT (138155.355 455236.057)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc5,2883,"Gebouwen, woonhuizen",Rembrandtkade 51 1,,514426,RM,Rijksmonument,POINT (138156.283 455237.145)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc6,2883,"Gebouwen, woonhuizen",Rembrandtkade 51 2,,514426,RM,Rijksmonument,POINT (138157.236 455238.243)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc7,2883,"Gebouwen, woonhuizen",Rembrandtkade 52 ,,514426,RM,Rijksmonument,POINT (138154.1 455234.591)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc8,2883,"Gebouwen, woonhuizen",Rembrandtkade 52 2,,514426,RM,Rijksmonument,POINT (138152.217 455232.404)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dc9,2883,"Gebouwen, woonhuizen",Rembrandtkade 53 ,,514426,RM,Rijksmonument,POINT (138147.972 455227.428)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dca,2883,"Gebouwen, woonhuizen",Rembrandtkade 53 1,,514426,RM,Rijksmonument,POINT (138147.019 455226.328)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dcb,2883,"Gebouwen, woonhuizen",Rembrandtkade 53 2,,514426,RM,Rijksmonument,POINT (138146.089 455225.243)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dcc,2883,"Gebouwen, woonhuizen",Rembrandtkade 54 ,,514426,RM,Rijksmonument,POINT (138141.883 455220.292)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dcd,2883,"Gebouwen, woonhuizen",Rembrandtkade 54 1,,514426,RM,Rijksmonument,POINT (138140.928 455219.195)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dce,2883,"Gebouwen, woonhuizen",Rembrandtkade 54 2,,514426,RM,Rijksmonument,POINT (138140.001 455218.106)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dcf,2883,"Gebouwen, woonhuizen",Rembrandtkade 55 ,,514426,RM,Rijksmonument,POINT (138135.768 455213.129)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd0,2883,"Gebouwen, woonhuizen",Rembrandtkade 55 1,,514426,RM,Rijksmonument,POINT (138134.815 455212.028)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd1,2883,"Gebouwen, woonhuizen",Rembrandtkade 56 ,,514426,RM,Rijksmonument,POINT (138129.699 455206.013)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd2,2883,"Gebouwen, woonhuizen",Rembrandtkade 56 1,,514426,RM,Rijksmonument,POINT (138128.745 455204.913)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd3,2883,"Gebouwen, woonhuizen",Rembrandtkade 56 2,,514426,RM,Rijksmonument,POINT (138127.816 455203.827)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd4,2883,"Gebouwen, woonhuizen",Rembrandtkade 57 ,,514426,RM,Rijksmonument,POINT (138123.571 455198.832)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd5,2883,"Gebouwen, woonhuizen",Rembrandtkade 57 1,,514426,RM,Rijksmonument,POINT (138122.616 455197.733)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd6,2883,"Gebouwen, woonhuizen",Rembrandtkade 57 2,,514426,RM,Rijksmonument,POINT (138121.69 455196.644)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd7,2883,"Gebouwen, woonhuizen",Rembrandtkade 58 ,,514426,RM,Rijksmonument,POINT (138117.5 455191.721)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd8,2883,"Gebouwen, woonhuizen",Rembrandtkade 58 1,,514426,RM,Rijksmonument,POINT (138116.547 455190.62)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dd9,2883,"Gebouwen, woonhuizen",Rembrandtkade 58 2,,514426,RM,Rijksmonument,POINT (138115.619 455189.532)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dda,2883,"Gebouwen, woonhuizen",Rembrandtkade 59 ,,514426,RM,Rijksmonument,POINT (138109.802 455182.699)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ddb,2883,"Gebouwen, woonhuizen",Rembrandtkade 59 1,,514426,RM,Rijksmonument,POINT (138108.847 455181.601)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ddc,2883,"Gebouwen, woonhuizen",Rembrandtkade 59 2,,514426,RM,Rijksmonument,POINT (138107.917 455180.515)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ddd,2883,"Gebouwen, woonhuizen",Rembrandtkade 60 ,,514426,RM,Rijksmonument,POINT (138104.045 455175.958)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dde,2883,"Gebouwen, woonhuizen",Rembrandtkade 60 1,,514426,RM,Rijksmonument,POINT (138103.093 455174.858)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ddf,2883,"Gebouwen, woonhuizen",Rembrandtkade 60 2,,514426,RM,Rijksmonument,POINT (138102.164 455173.77)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de0,2883,"Gebouwen, woonhuizen",Rembrandtkade 61 ,,514426,RM,Rijksmonument,POINT (138097.7 455168.672)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de1,2883,"Gebouwen, woonhuizen",Rembrandtkade 61 1,,514426,RM,Rijksmonument,POINT (138096.818 455167.611)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de2,2883,"Gebouwen, woonhuizen",Rembrandtkade 61 2,,514426,RM,Rijksmonument,POINT (138095.927 455166.521)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de3,2883,"Gebouwen, woonhuizen",Rembrandtkade 62 ,,514426,RM,Rijksmonument,POINT (138091.233 455160.94)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de4,2883,"Gebouwen, woonhuizen",Rembrandtkade 62 1,,514426,RM,Rijksmonument,POINT (138090.279 455159.84)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de5,2883,"Gebouwen, woonhuizen",Rembrandtkade 62 2,,514426,RM,Rijksmonument,POINT (138089.348 455158.755)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de6,2883,"Gebouwen, woonhuizen",Rembrandtkade 63 ,,514426,RM,Rijksmonument,POINT (138083.969 455155.375)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de7,2883,"Gebouwen, woonhuizen",Rembrandtkade 63 1,,514426,RM,Rijksmonument,POINT (138082.933 455154.827)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de8,2883,"Gebouwen, woonhuizen",Rembrandtkade 63 2,,514426,RM,Rijksmonument,POINT (138081.611 455154.237)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2de9,2883,"Gebouwen, woonhuizen",Rembrandtkade 64 ,,514426,RM,Rijksmonument,POINT (138076.845 455151.986)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dea,2883,"Gebouwen, woonhuizen",Rembrandtkade 64 1,,514426,RM,Rijksmonument,POINT (138075.561 455151.361)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2deb,2883,"Gebouwen, woonhuizen",Rembrandtkade 64 2,,514426,RM,Rijksmonument,POINT (138074.274 455150.734)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dec,2883,"Gebouwen, woonhuizen",Rembrandtkade 65 ,,514426,RM,Rijksmonument,POINT (138070.291 455148.707)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2ded,2883,"Gebouwen, woonhuizen",Rembrandtkade 65 1,,514426,RM,Rijksmonument,POINT (138069.042 455148.118)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dee,2883,"Gebouwen, woonhuizen",Rembrandtkade 65 2,,514426,RM,Rijksmonument,POINT (138067.864 455147.563)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2def,2883,"Gebouwen, woonhuizen",Rembrandtkade 66 ,,514426,RM,Rijksmonument,POINT (138064.522 455145.999)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df0,2883,"Gebouwen, woonhuizen",Rembrandtkade 66 1,,514426,RM,Rijksmonument,POINT (138063.239 455145.372)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df1,2883,"Gebouwen, woonhuizen",Rembrandtkade 66 2,,514426,RM,Rijksmonument,POINT (138061.953 455144.746)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df2,2908,Kastelen,Richard Wagnerlaan 22 ,,18330,RM,Rijksmonument,POINT (134523.234 455108.272)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df3,2908,Kastelen,Richard Wagnerlaan 22A ,,18330,RM,Rijksmonument,POINT (134519.624 455112.157)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df4,2908,Kastelen,Debussystraat 2 ,,18330,RM,Rijksmonument,POINT (134517.518 455118.366)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df5,2913,"Gebouwen, woonhuizen",Ridderschapstraat 10 ,,450495,RM,Rijksmonument,POINT (137016.174 456436.647)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df6,2915,"Gebouwen, woonhuizen",Ridderschapstraat 14 ,,450497,RM,Rijksmonument,POINT (137017.671 456451.139)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df7,2915,"Gebouwen, woonhuizen",Ridderschapstraat 14 BS,,450497,RM,Rijksmonument,POINT (137017.527 456449.717)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df8,4671,Weg- en waterwerken,GAGELDIJK; STUWTJE,,47086,RM,Rijksmonument,POINT (135572.697746372 460119.589864084)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2df9,4675,Losse objecten (niet vallende onder 1 t/m 12),HERENSTRAAT; POORTJE 0029/0031,,36130,RM,Rijksmonument,POINT (137126.426487747 455739.66011475)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dfa,4678,Weg- en waterwerken,JANSKERKHOF  ONGENUMMERD,,47083,RM,Rijksmonument,POINT (136910.001025201 456263.622203126)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dfb,4682,,KROMME NIEUWEGR; ONGENUMMERD,,36238,RM,Rijksmonument,POINT (137090.981071829 455838.065370115)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dfc,4685,,KROMME NIEUWEGR; BRUG NR. 07,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dfd,4686,,KROMME NIEUWEGR; BRUG NR 09/13,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dfe,4687,,PIETERSBRUG,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2dff,4689,,KROMME NIEUWEGR; BRUG NR 29,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e00,4690,,KROMME NIEUWEGR; BRUG NR 35,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e01,4691,,KROMME NIEUWEGR; BRUG NR 37,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e02,4692,,KROMME NIEUWEGR; BRUG NR 10,,47084,RM,Rijksmonument,POINT (137021.487189095 455944.656972934)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_2e03,4019,"Gebouwen, woonhuizen",Catharijnesingel 78 ,"Onderdeel van dubbelpand Catharijnesingel 78-79, gebouwd in 1904 in Hollandse neo-renaissance, bestaande uit een souterrain, twee bouwlagen en een afgeknot zadeldak evenwijdig aan de singel. 

De hoofdgevel is in totaal 6 traveeen breed. Ter hoogte van het souterrain is de gevel gepleisterd met rusticablokken, elders zijn decoraties in het vlak van de gevel dmv gekleurd baksteen. De 1e en 4e travee hebben op de begane grond de ingangen met buitenportaal waarin glas in loodramen. Boven deze buitenportalen zijn ter hoogte van de 1e verdieping uitgebouwde houten erkers. De rondboogvensters zijn steeds twee aan twee gekoppeld met rijk bewerkte deelzuilen. De 1e travee is opgetrokken tot een topgevel. De 5e en 6e travee zijn gezamenlijk opgetrokken tot een afgekotte topgevel. Op het dak bevindt zich een bakstenen dakkapel met trapgevel. 

De panden zijn van architectuurhistorisch belang als representatieve voorbeelden van Hollandse neo-renaissance. Ze maken deel uit van een ensemble gelijksoortige gebouwen. Het casco is van belang vanwege het uitwendige aspect.",3441374,GM,Gemeentelijk monument,POINT (136609.853 455167.948)
