ZAAKNUMMER,ZAAKTYPECODE,KANAAL,OMSCHRIJVING,TOELICHTING,REGISTRATIEDATUM,STARTDATUM,EINDDATUM,GEPLANDE EINDDATUM,CASE_TYPE_ID,NIVEAU1CASE,NIVEAU2CASE,NIVEAU3CASE,class_classificatie,class_vies,class_stuk,class_overlast,class_niet_relevant,STRAATNAAM,HUISNUMMER,POSTCODE,BUURTCODE,BUURT,WIJKCODE,WIJK,WOONPLAATS,X-coordinaat,Y-coordinaat,LONGITUDE,LATITUDE,BAG_STRAATNAAM,PC6_BRON,PC6
84909,AB.10.0103,TELEFOON,WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen,Is ingeschreven vanaf afgelopen vrijdag 7 maart.,20140310101633,20140311,20170319,20140314,12,Afval inzameling,WC Huisvuil met pas,WC HV MP Nog geen pas ontvangen,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Villastraat,48,3112TE,13,Singelkwartier,10,Oost,Schiedam,,,4.407850942,51.91842117,Villastraat,melding,3112TE
84326,UD.01.06,TELEFOON,Verzakking - plaatselijk,een tegel zakt weg,20140306115457,20140307,20170319,20140314,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Nieuwe Haven,3,3114AA,41,Noletbuurt,40,Zuid,Schiedam,,,4.40616282,51.90861793,Nieuwe Haven,melding,3114AA
79254,UD.01.04,EMAIL,Bestrating los/scheef/omhoogst. geen wortelopdruk,"over het pleintje Nassaulaan 69/71/73, over de deplorabele staat",20140207130955,20140210,20170319,20140213,355,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Nassaulaan,71,3116ET,37,Oranjekwartier,30,West,Schiedam,,,4.397411743,51.91092432,Nassaulaan,melding,3116ET
88938,UB.01.07,TELEFOON,Afvalbak; Verzoek plaatsing afvalbak,"IVM afsluiting containers, veel zwerfvuil en hondenpoepzakjes op straat en bij de bomen, ook in straatkolken!!!",20140327153343,20140328,20140408,20140422,363,Straatmeubilair,Afvalbak,Verzoek plaatsing afvalbak,straatmeubilair,ONWAAR,ONWAAR,ONWAAR,WAAR,Prins Mauritsstraat,2,3116GG,36,Nassaukwartier,30,West,Schiedam,,,4.400352669,51.90998393,Prins Mauritsstraat,melding,3116GG
78109,UA.01.07,TELEFOON,Op bestrating en in het groen; Overlast bladeren/bloesem in beplanting/gazon,Bij mevrouw aan de tuinzijde liggen veel bladeren. Verzoek om dit op te ruimen.,20140203083806,20140204,20140212,20140211,413,Reiniging,Op bestrating en in het groen,Overlast bladeren/bloesem in beplanting/gazon,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Johann Straussplein,128,3122ZC,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.368989761,51.935846,Johann Straussplein,melding,3122ZC
83219,UD.01.06,TELEFOON,Verzakking - plaatselijk,Bij de voordeur is de stoep verzakt waardoor bewoonster moeite krijgt met naar binnen en buiten gaan.,20140303120103,20140304,20140326,20140311,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Paulus Potterstraat,28,3117XE,31,Schildersbuurt,30,West,Schiedam,,,4.38046656,51.91257964,Paulus Potterstraat,melding,3117XE
78407,UA.01.01,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,"Ligt door heel de straat blikjes, plastic etc.",20140204113953,20140205,20140212,20140207,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Willem Brouwerstraat,20,3114NW,41,Noletbuurt,40,Zuid,Schiedam,,,4.407124936,51.90615346,Willem Brouwerstraat,melding,3114NW
86432,UC.01.01,EMAIL,Bomen; Bomen snoeien,Graag de bomen toppen nemen veel zonlicht weg,20140317091106,20140318,20140320,20140321,67,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Heelmeesterstraat,43,3123EE,92,Ambachtenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.365439616,51.94069798,Heelmeesterstraat,melding,3123EE
78768,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,Mevrouw geeft aan dat de trommel van de ondergrondse container blokkeert. De ondergrondse container geeft niet aan vol te zitten. De trommel blokkeert.,20140205133211,20140206,20140206,20140207,125,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Nieuwe Haven,83,3116AB,36,Nassaukwartier,30,West,Schiedam,,,4.40134942,51.9106169,Nieuwe Haven,melding,3116AB
88220,AB.10.0105,TELEFOON,WC Huisvuil met pas; WC HV MP Pasje stuk,De pas van mijnheer ( 0028705 ) werkt niet op de container Koolwitjehof.,20140324165850,20140325,20170319,20140328,13,Afval inzameling,WC Huisvuil met pas,WC HV MP Pasje stuk,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Koolwitjehof,34,3124BH,96,De Vlinderhoven/Sveaholm,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.381079585,51.94283541,Koolwitjehof,melding,3124BH
85662,AB.10.0110,EMAIL,WC Huisvuil met pas; WC HV MP Beschadigd,"container WES 011, is meerdere malen melding van gemaakt, heeft het gisteren gedaan tot 17:00 uur, meneer constateert dat de container om  18:56 uur weer niet opengaat",20140312113627,20140313,20140312,20140318,124,Afval inzameling,WC Huisvuil met pas,WC HV MP Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,ONWAAR,Filips van Bourgondiëstr,21,3117SB,32,Schrijversbuurt,30,West,Schiedam,,,4.387353141,51.91413485,Filips van Bourgondiëstraat,melding,3117SB
85052,AB.10.0110,TELEFOON,WC Huisvuil met pas; WC HV MP Beschadigd,mevr heeft zak in de container gedaan maar deze blijft nu hangen en daardoor gaat de klep niet meer open of dicht.,20140310133114,20140311,20140312,20140314,124,Afval inzameling,WC Huisvuil met pas,WC HV MP Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,ONWAAR,Hagastraat,81,3114NC,41,Noletbuurt,40,Zuid,Schiedam,,,4.403604626,51.90816901,Hagastraat,melding,3114NC
82638,MLD0200,TELEFOON,Autowrakken,Het betreft een auto die al 3 maanden niet gebruikt wordt waar inmiddels ook een band lek is. Renault donkerblauw bulgaars kenteken T4300XT. Graag kijken of de auto mogelijk weggehaald kan worden.,20140227164510,20140228,20140301,20140305,322,Overlast,Autowrakken,,grofvuil en dumping,ONWAAR,ONWAAR,WAAR,ONWAAR,Albert Cuijpstraat,2,3117WC,31,Schildersbuurt,30,West,Schiedam,,,4.383208178,51.91339506,Albert Cuijpstraat,melding,3117WC
83760,UF.01.02,TELEFOON,Plaagdierbestrijding Ratten,verzakkingen bij de voordeur van nummers 175/177 die naar alle waarschijnlijkheid wordt veroorzaakt door ratten,20140304132930,20140305,20140306,20140307,96,Plaagdieren,Plaagdierbestrijding Ratten,,,ONWAAR,ONWAAR,WAAR,ONWAAR,Vlaardingerdijk,175,3117EK,31,Schildersbuurt,30,West,Schiedam,,,4.383622952,51.91476637,Vlaardingerdijk,melding,3117EK
79208,UD.01.06,TELEFOON,Verzakking - plaatselijk,Er is momenteel een verzakking van 2 a 3 stoeptegels groot en een halve meter diep.,20140207100817,20140210,20140211,20140217,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Brugmanstraat,54,3117KH,34,Frankenland,30,West,Schiedam,,,4.391536231,51.91415733,Brugmanstraat,melding,3117KH
81378,UC.03.03,TELEFOON,"Gazon en gras; Gazon en gras beschadigd, kuilen, sporen",Bij mevrouw voor de deur is het plantsoen platgetrapt.,20140220125548,20140221,20140227,20140226,352,Groen,Gazon en gras,"Gazon en gras beschadigd, kuilen, sporen",,ONWAAR,WAAR,ONWAAR,ONWAAR,Nieuwe Damlaan,415,3119AJ,63,Staatsliedenbuurt,60,Nieuwland,Schiedam,,,4.384864622,51.92229344,Nieuwe Damlaan,melding,3119AJ
79308,UE.01.05,TELEFOON,Riolering water op straat bij kolk/put,bij de parkeerplaatsen blijft veel water bij de kolken staan. De kolken lopen niet door.,20140207161020,20140210,20140221,20140213,435,Riolering,Riolering water op straat bij kolk/put,,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Tuinlaan,16,3111AT,23,De Plantage,20,Centrum (tussen havens en grachten),Schiedam,,,4.406265451,51.90988953,Tuinlaan,melding,3111AT
79034,UD.01.06,TELEFOON,Verzakking - plaatselijk,"Tegel zakt rechtstandig naar beneden zowel bij huisnummer 21b en 19b

21b om 1 stoeptegel ong 2 cm gezakt

19b om 3 stoeptegels scheef omhoogstaand",20140206125229,20140207,20140211,20140214,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Amalia van Solmsstraat,21,3116EC,36,Nassaukwartier,30,West,Schiedam,,,4.398562164,51.90940799,Amalia van Solmsstraat,melding,3116EC
78785,AB.04.0107,TELEFOON,Grofvuil; GV Aanbiedplaats fout,Matras plus houten frame is tegen de woning van meneer gezet.,20140205140014,20140206,20140208,20140207,165,Afval inzameling,Grofvuil,GV Aanbiedplaats fout,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Nieuwstraat,33,3111JN,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.398200572,51.91734483,Nieuwstraat,melding,3111JN
85238,UA.01.08,TELEFOON,Op bestrating en in het groen; Overlast van hondenpoep,Burger heeft veel last van hondenpoep. Doordat de containers nu gelocked zijn gooien mensen hun hondenpoepzakjes nu weg in het hondentoilet. Graag reinigen. Burger zou graag een prullenbak naar het hondentoilet willen zodat de zakjes daar in gedoponeerd kunnen worden.,20140311093337,20140312,20140312,20140317,24,Reiniging,Op bestrating en in het groen,Overlast van hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Warande,32,3116CH,36,Nassaukwartier,30,West,Schiedam,,,4.400587448,51.91031831,Warande,melding,3116CH
86274,AB.10.0104,TELEFOON,WC Huisvuil met pas; WC HV MP Pasje kwijt,Mevrouw is pas kwijt.,20140314165229,20140317,20170319,20140320,412,Afval inzameling,WC Huisvuil met pas,WC HV MP Pasje kwijt,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Pieter de Hooghstraat,3,3117TL,31,Schildersbuurt,30,West,Schiedam,,,4.381937392,51.91216489,Pieter de Hooghstraat,melding,3117TL
85287,AB.10.0105,TELEFOON,WC Huisvuil met pas; WC HV MP Pasje stuk,mevr heeft pas op 3 maart ontvangen maar ze geeft aan dat hij niet werkt.,20140311104040,20140312,20170319,20140317,13,Afval inzameling,WC Huisvuil met pas,WC HV MP Pasje stuk,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Schaperlaan,68,3118XP,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.381474619,51.91628895,Schaperlaan,melding,3118XP
84866,UF.01.01,TELEFOON,Plaagdierbestrijding dode plaagdieren (stank),men vermoedt ergens een dood dier maar kan het niet plaatsen. Zou al meer dan een week het geval zijn. Het komt van buiten zegt mevr.,20140310092934,20140311,20140318,20140320,418,Plaagdieren,Plaagdierbestrijding dode plaagdieren (stank),,ongedierte,WAAR,ONWAAR,WAAR,ONWAAR,Burgemeester V Haarenln,680,3119GS,63,Staatsliedenbuurt,60,Nieuwland,Schiedam,,,4.388383071,51.92332047,Burgemeester Van Haarenlaan,melding,3119GS
88509,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,WC gaat niet open. Mevrouw doet pasje ervoor en vervolgens gaat de deksel niet open.,20140325155421,20140326,20140328,20140327,125,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Laurens Costerstraat,28,3112DN,12,Natuurkundigenbuurt,10,Oost,Schiedam,,,4.405404192,51.91727281,Laurens Costerstraat,melding,3112DN
87657,UC.03.03,TELEFOON,"Gazon en gras; Gazon en gras beschadigd, kuilen, sporen","Meneer maakt melding van het veld voor zijn flat, is helemaal vernield door de honden. Is een hondenspeelplaats die aangelegd is. Kan dit hersteld worden.",20140321104501,20140324,20140325,20140327,352,Groen,Gazon en gras,"Gazon en gras beschadigd, kuilen, sporen",,ONWAAR,WAAR,ONWAAR,ONWAAR,Griegplein,176,3122VN,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.367430021,51.93149364,Griegplein,melding,3122VN
89080,UD.01.06,TELEFOON,Verzakking - plaatselijk,De woning staat op de lijst van fundering herstel deze wordt aangepakt. Twee rijen tegels zijn nu verzakt bij de gevel. Meneer de info gegeven wil toch de melding. Hij heeft eerder deze melding ook maakt en toen is de stoep wel herstel.,20140328122319,20140331,20140402,20140407,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Rembrandtlaan,81,3117VG,31,Schildersbuurt,30,West,Schiedam,,,4.384511361,51.91427982,Rembrandtlaan,melding,3117VG
97824,UC.02.03,TELEFOON,Beplanting; Beplanting onkruid,het betreft slecht van de beplanting. Slecht gesnoeid soms voor de helft gedaan veel onkruid. Ziet er momenteel onverzorgd uit.,20140520112710,20140521,20140522,20140526,454,Groen,Beplanting,Beplanting onkruid,onkruid,ONWAAR,ONWAAR,WAAR,WAAR,Diepenbrockstraat,100,3122AD,72,Groenoord-Zuid,70,Groenoord en Kethel,Schiedam,,,4.371591394,51.92767694,Diepenbrockstraat,melding,3122AD
90350,UI.01.01,TELEFOON,Fontein spuit niet,Fontein werkt nog steeds niet. Er is gezegd dat de vorst eerst uit de grond moet zijn.,20140403132247,20140404,20140417,20140408,100,Fonteinen,Fontein spuit niet,,,ONWAAR,WAAR,ONWAAR,WAAR,Van Maanenstraat,73,3119MV,63,Staatsliedenbuurt,60,Nieuwland,Schiedam,,,4.392105157,51.92574663,Van Maanenstraat,melding,3119MV
96748,UF.01.03,WEBFORM,Plaagdierbestrijding Wespen,"Ik wil graag een verzoek indienen voor het verwijderen van wespennest in een vogelhuisje bij de schuurdeur in mijn achtertuin.
Ik ben extreem allergisch voor wespen en dus levensgevaarlijk.",20140513143416,20140514,20140520,20140516,150,Plaagdieren,Plaagdierbestrijding Wespen,,,ONWAAR,ONWAAR,WAAR,ONWAAR,Jan Jacobus Smitpad,27,3123CG,93,Kastelenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.36694742,51.9440484,Jan Jacobus Smitpad,melding,3123CG
97081,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,bijna elke en ook het weekend is het een zooitje bij de containers omdat er zakken om heen worden gezet. Deze worden dan kapot gemaakt door de vogels.,20140515090234,20140516,20140517,20140519,16,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Dr Kuyperlaan,237,3118RP,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.385076259,51.92011234,Dr Kuyperlaan,melding,3118RP
94917,UD.01.06,TELEFOON,Verzakking - plaatselijk,voor het portiek is het weer verzakt.,20140501084908,20140502,20140508,20140512,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Mariastraat,213,3117NK,33,Fabribuurt,30,West,Schiedam,,,4.389104851,51.91421741,Mariastraat,melding,3117NK
97090,MLD0821,EMAIL,Straatverlichting; OV 1 lamp stuk,"Wederom deel ik U mede dat de verlichting op het Bieslookveld nog defect is.
 is al eerder gemeld in zaaknummer  96904",20140515092536,20140516,20140515,20140521,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Bieslookveld,28,3124VB,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.37584405,51.94769204,Bieslookveld,melding,3124VB
90175,UE.01.04,WEBFORM,Riolering stankoverlast,stank in de middag en avond achter de woning komend uit de richting van de Warande,20140402175312,20140403,20140415,20140408,93,Riolering,Riolering stankoverlast,,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Sint Liduinastraat,5,3117CN,35,Liduinabuurt,30,West,Schiedam,,,4.395155726,51.91413543,Sint Liduinastraat,melding,3117CN
93433,UC.01.08,TELEFOON,Bomen; Bomen gevaarlijke situatie,"Mevrouw meldt dat boom helemaal doorhangt. Staat scheef, is bang dat de boom om zal vallen.",20140423091825,20140424,20140519,20140424,73,Groen,Bomen,Bomen gevaarlijke situatie,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Thomas à Kempisstraat,42,3117CC,35,Liduinabuurt,30,West,Schiedam,,,4.39448626,51.91307101,Thomas à Kempisstraat,melding,3117CC
92815,UD.01.13,TELEFOON,Vraag over bestrating (niets stuk),"De stoep ligt zo bestraat dat de regen niet van de muur loopt maar naar de muur toe. Hierdoor heeft meneer al verschillende reparaties aan de muur moeten laten doen. 
Meneer Biskin belt hier voor, zijn dochter woon op dit adres. Telefoonnummer 06-54797328.",20140417110206,20140422,20140506,20140429,115,Bestrating,Vraag over bestrating (niets stuk),,bestrating,ONWAAR,ONWAAR,ONWAAR,WAAR,Vlaardingerdijk,281,3117ER,31,Schildersbuurt,30,West,Schiedam,,,4.37963283,51.91360394,Vlaardingerdijk,melding,3117ER
91705,AB.10.0103,TELEFOON,WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen,Woont sinds juni op dit adres. graag pas opsturen.,20140410133325,20140411,20140424,20140416,12,Afval inzameling,WC Huisvuil met pas,WC HV MP Nog geen pas ontvangen,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Parkweg,236,3119CR,67,Nolensbuurt,60,Nieuwland,Schiedam,,,4.394391426,51.92188446,Parkweg,melding,3119CR
102768,UC.02.01,TELEFOON,Beplanting; Beplanting snoeien,de beplanting om de gehandicapten parkeerplaats is behoorlijk aan het groeien. Men komt dit altijd snoeiein maar zijn nu nog niet geweest.,20140619105842,20140620,20140626,20140625,75,Groen,Beplanting,Beplanting snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Populierenlaan,16,3121AN,77,Tuindorp,70,Groenoord en Kethel,Schiedam,,,4.379036929,51.93139749,Populierenlaan,melding,3121AN
105787,MLD0402,WEBFORM,Gedrag personen; hinderlijk gedrag,overlast.,20140707142055,20140708,20140711,20140711,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Bouwmeesterweg,66,3123AA,94,Botenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.368020936,51.94084878,Bouwmeesterweg,melding,3123AA
105408,UE.01.07,TELEFOON,Huisaansluiting afgebroken,"In de straat wordt glasvezel aangelegd. Daarbij is de rioolbuis aansluiting gescheurd en afgebroken. Het rioolwater loopt souterain in. CIF maakt nu wel de buizen, maar meneer wil graag dat iemand er goed na kijkt.",20140704102131,20140707,20140708,20140710,95,Riolering,Huisaansluiting afgebroken,,riolering en water,ONWAAR,WAAR,ONWAAR,ONWAAR,Marconistraat,41,3112EJ,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.406738443,51.9152166,Marconistraat,melding,3112EJ
101720,UE.01.03,WEBFORM,Riolering verstopt,Afgelopen week heeft kort en hevig veel geregend. Sinds die tijd komt het water in het beneden toilet  omhoog als er wordt gedouched of als je boven het toilet doortrekt en komen er borrel geluiden uit het toilet beneden en uit de gootsteen in de keuken en hoor je het water omhoog borreleni,20140613085101,20140616,20140701,20140617,421,Riolering,Riolering verstopt,,riolering en water,ONWAAR,WAAR,WAAR,ONWAAR,Pruimengaarde,25, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416360822,51.91831647,Hogenbanweg,adres,
101781,AB.08.0106,WEBFORM,Wijkcontainers Huisvuil; WC HV Huisvuil ernaast,Op de kruising Genestetstraat/Rembrandtln wordt meermalen per week huisvuil gedumpt. Aan de inhoud van de zakken is te zien dat het standaard om dezelfde dader gaat. Meeuwen scheuren de zak(ken) open en verspreiden het stinkende afval tientallen meters in alle richtingen. Schiedam doet er niks aan. Structureel is na een melding 's morgens de troep er nog steeds 's avonds. Gemeente meldt na telefonische navraag: &quot;Wen er maar aan&quot;. Echt !!,20140613113052,20140616,20140616,20140617,184,Afval inzameling,Wijkcontainers Huisvuil,WC HV Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Rembrandtlaan,37, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416277949,51.91804469,Hogenbanweg,adres,
102820,UA.01.01,EMAIL,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,Zwerfvuil,20140619124410,20140620,20140626,20140624,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Reaumurstraat,75, ,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.371722953,51.92018674,Esther Vergeerstraat,adres,
104358,UD.01.05,TELEFOON,Bestrating los/scheef/omhoogstaand (wortelopdruk),op de parkeerplaats komen tegels weer omhoog. Is al eerder hersteld maar komt nu dus weer terug.,20140630091539,20140701,20140714,20140704,88,Bestrating,Bestrating los/scheef/omhoogstaand (wortelopdruk),,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Schermerhornlaan,13,3119SJ,67,Nolensbuurt,60,Nieuwland,Schiedam,,,4.393391764,51.92229722,Schermerhornlaan,melding,3119SJ
104472,UD.01.02,WEBFORM,Bestrating ligt open zonder zichtbare actie,Voor ons erf ligt de straat open. Bij regen is zand onder het huis gespoeld.,20140630115349,20140701,20170904,20140704,148,Bestrating,Bestrating ligt open zonder zichtbare actie,,bestrating,ONWAAR,ONWAAR,WAAR,ONWAAR,Bosrand,21, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416387295,51.91840559,Hogenbanweg,adres,
101785,UC.02.01,TELEFOON,Beplanting; Beplanting snoeien,Graag hedra snoeien rondom het hondentoilet. En het gaaswerk wat er omheen staat vastzetten.,20140613114209,20140616,20140620,20140619,75,Groen,Beplanting,Beplanting snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Warande,32,3116CH,36,Nassaukwartier,30,West,Schiedam,,,4.400587448,51.91031831,Warande,melding,3116CH
106821,UD.01.06,TELEFOON,Verzakking - plaatselijk,"Verzakking voor oprit van mevrouw, zij heeft een nieuwe auto gekocht maar kan nu de oprit niet op. Zijn aan het verbouwen in heel de straat dus er zijn geen parkeerplaatsen en mevrouw is invalide dus het is van belang dat het snel gebeurt.",20140714091531,20140715,20140718,20140722,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Oever,3,3121XR,76,Vogelbuurt,70,Groenoord en Kethel,Schiedam,,,4.385613828,51.93481189,Oever,melding,3121XR
102854,UD.01.06,TELEFOON,Verzakking - plaatselijk,na werrkzaamheden in het verleden bij de zijkant van de woning is hier een bobbel ontstaan in de bestrating. Kan hier iets aan gedaan worden.,20140619141758,20140620,20140627,20140627,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Atalantahof,31,3124BA,96,De Vlinderhoven/Sveaholm,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.380303127,51.93957061,Atalantahof,melding,3124BA
