OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
22;B308 Station;B308;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-02;Onbekend;In bedrijf;Onbekend;WASSENAARSEWG;102/154;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT ARENDSBURG;Terrein;2596EA;10;S GRAVENHAGE;82045.0650000013;456737.515999999;4.322573981740901;52.09407782169666
23;F704 Station;F704;Station;Station 10/0,4 kV;Onbekend;2023-02-02;Onbekend;In bedrijf;Onbekend;T SCHELTEMASTR;3;;Onbekend;2015-12-15;Stedin;Onbekend;KPN;Terrein;2597CP;10;S GRAVENHAGE;82666.8150000013;456792.747499999;4.331633964542176;52.09465577365083
24;F128;F128;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;LN V CLINGENDAEL;7;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2597CA;10;S GRAVENHAGE;82917.5925000012;456812.795000002;4.335288769568148;52.094868651235075
25;F129;F129;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;MANKESSTR;24;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2597CN;10;S GRAVENHAGE;82740.2395000011;456850.502;4.332693044385456;52.09518439100594
26;F905 Station;F905;Station;Station 10/0,4 kV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;WASSENAARSEWG;171;;ENECO;2015-12-15;Stedin;ENECO;;Tegenover;2596CP;20;S GRAVENHAGE;82342.6490000002;456862.602000002;4.326889245407189;52.095241082699005
27;F127;F127;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;H NIBBRIGKD;119;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597XT;10;S GRAVENHAGE;82533.7215000019;456887.243500002;4.329671940086135;52.09548757911747
28;F604 Station;F604;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Onbekend;In bedrijf;Onbekend;GOETLYFSTR;5;;ENECO;2015-12-17;Stedin;ENECO;RUSTHUIS FLORENCE;Terrein;2596RH;20;S GRAVENHAGE;81627.8480000012;456979.080499999;4.316434569367022;52.09619355256084
29;F130;F130;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;HANEDOESSTR;30;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2597XG;10;S GRAVENHAGE;82948.9774999991;456979.6395;4.3357114408388195;52.09637213362132
30;F131;F131;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;V TRIGTSTR;130;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2597XB;10;S GRAVENHAGE;82827.4290000014;457037.197999999;4.3339256971487155;52.09687356310551
32;R100;R100;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;ROGGEKAMP;45;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592VL;10;S GRAVENHAGE;83875.4774999991;456309.4285;4.349370193270525;52.09046890052976
33;R123;R123;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;HONGARENBURG;553;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591VV;10;S GRAVENHAGE;84853.1149999984;456367.1065;4.363621602717152;52.091111989466604
34;R8 Station;R8;Station;Station 10/0,4 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;HET KL LOO;93;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592BZ;20;S GRAVENHAGE;84409.4050000012;456367.361000001;4.3571479418578445;52.09105787306664
35;R110;R110;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;ROGGEKAMP;239;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592;10;S GRAVENHAGE;84013.8520000018;456385.363000002;4.351373199146755;52.09116907225691
36;R126;R126;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;MARGARETHALAND;57;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;FLAT;Openbare weg;2591TW;20;S GRAVENHAGE;85116.3814999983;456434.1765;4.367448852119581;52.09174803644686
38;R22 Station;R22;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;VLASKAMP;282;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592AH;20;S GRAVENHAGE;83872.1794999987;456463.478;4.349289942827642;52.09185289275943
39;R118;R118;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;IVOORHORST;12;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592TN;10;S GRAVENHAGE;84157.2355000004;456464.898499999;4.353448600845244;52.09190221267506
40;R124;R124;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;WALENBURG;1;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591BR;10;S GRAVENHAGE;84748.5905000009;456495.1305;4.362070239931537;52.09224926753242
41;R125;R9;Station;Station 10/0,4 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;HENDRINALAND;71;;ENECO;2015-12-02;Stedin;ENECO;;Openbare weg;2591TB;10;S GRAVENHAGE;85084.7149999998;456530.838500001;4.366967018147719;52.09261272612244
42;R101;;Station;Station 10/0,4 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;JADEHORST;21;;ENECO;2015-12-01;Stedin;ENECO;;Openbare weg;2592EV;20;S GRAVENHAGE;84033.7335000001;456577.982500002;4.351623174270244;52.092902660001776
44;R119;R119;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;ROBYNHORST;314;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2592TZ;10;S GRAVENHAGE;84280.6625000015;456640.486499999;4.355212977978723;52.09349597550374
46;R127;R127;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ISABELLALAND;;;ENECO;2012-01-26;Stedin;ENECO;HENDRIKLAAN;Openbare weg;2591RX;20;S GRAVENHAGE;85319.8115000017;456691.217;4.370364360447157;52.09408367072893
47;R128;R128;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;CATHARINALAND;77;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591CG;10;S GRAVENHAGE;85071.0164999999;456730.679499999;4.366726165018316;52.0944069392533
48;R31 Station;R31;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;KORNALYNHORST;436;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2592JG;10;S GRAVENHAGE;84733.300999999;456738.523499999;4.3617970023482515;52.09443466355283
49;R107;R107;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;ONYXHORST;18;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592HB;10;S GRAVENHAGE;84478.2380000018;456823.749000002;4.358057795834119;52.0951681335198
50;R129;R129;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ISABELLALAND;1730;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591EN;20;S GRAVENHAGE;85213.4530000016;456832.988000002;4.368783490737987;52.09534434838781
51;R103;R103;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;PARELMOERHORST;6;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592SE;10;S GRAVENHAGE;84219.5;456845.998500001;4.354277919905279;52.0953350598484
52;R106;R106;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;DIAMANTHORST;345;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592GH;10;S GRAVENHAGE;84600.1799999997;456926.432999998;4.3598158533698586;52.09610646166757
53;R131;R131;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ELVIRALAND;51;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591GG;10;S GRAVENHAGE;84957.6695000008;456932.473999999;4.365030877990531;52.09620610588664
54;R104;R104;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;SMARAGDHORST;6;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2592RR;10;S GRAVENHAGE;84398.2780000009;457000.431499999;4.356854503708128;52.09674575670854
55;R130;R130;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ISABELLALAND;241;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591SE;10;S GRAVENHAGE;85042.9189999998;457022.4175;4.366256330994032;52.09702519671652
56;R134;R134;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;URSULALAND;26;;ENECO;2012-01-26;Stedin;ENECO;;Openbare weg;2591GZ;10;S GRAVENHAGE;84764.931499999;457094.112500001;4.362185255301518;52.09763430230895
57;R105;R105;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;SMARAGDHORST;243;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2592RK;10;S GRAVENHAGE;84524.868999999;457108.010000002;4.358679423353649;52.09772868074077
58;R133;R133;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;ISABELLALAND;29;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2591HB;10;S GRAVENHAGE;84915.7100000009;457202.43;4.364363125787009;52.09862684877115
59;R136;R136;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;SUZANNALAND;32;;ENECO;2013-07-18;Combi;ENECO;;Openbare weg;2591JG;10;S GRAVENHAGE;84618.068;457218.557999998;4.360016546846176;52.098734017534994
196;Z249;Z249;Station;Station 10/0,4 kV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;PARALLELWG;;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;VERPL.HUIS SCHILDERSWIJK;Openbare weg;2525NA;10;S GRAVENHAGE;81388.9065000005;453562.691;4.3136852618294625;52.065459567568205
197;Z238;Z238;Station;Station 10/0,4 kV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;BOSBOOMSTR;;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;;Openbare weg;2526VX;10;S GRAVENHAGE;81197.2745000012;453593.0275;4.310884482551082;52.06570669813716
198;E119;E119;Station;Station 10/0,4 kV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;POMPSTRAAT;;;Inpandig;2015-12-01;Gemeente Den Haag;Inpandig;FLAT CROMVLIETPLN;Openbare weg;2516;10;S GRAVENHAGE;82760.6570000015;453595.4155;4.33368019333482;52.06593423309314
199;E153;E153;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;1E LAAKDWWG;;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2521SP;20;S GRAVENHAGE;82241.1695000008;453606.589499999;4.326102956403773;52.06596666570216
200;E110;E110;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Combi;In bedrijf;Onbekend;LAAKKADE;;;Onbekend;2014-04-04;Combi;Onbekend;;Openbare weg;2521;10;S GRAVENHAGE;82435.5119999982;453639.134;4.328929828727797;52.06628462800866
204;E108;E108;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;GOUDRIAANKD;T/O 17;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;G.W.BASCULEBRUG;Openbare weg;2516GM;10;S GRAVENHAGE;82452.3720000014;453848.258000001;4.329131234463168;52.06816619450597
205;Z224;Z224;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;PARALLELWG;50;;Inpandig;2014-01-23;Gemeente Den Haag;Inpandig;BEDR.CENTRUM;Openbare weg;2525NC;10;S GRAVENHAGE;81661.1759999991;453849.726;4.3175936216415085;52.06807520122567
206;E116;E116;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;LEEGHWATERKD;178;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;POSEIDON;Terrein;2521DZ;20;S GRAVENHAGE;82064.870000001;453867.660999998;4.3234764893045545;52.06828967967651
207;E517 Station;E517;Station;Station 10/0,4 kV;Niet van toepassing;2023-02-01;Stedin;In bedrijf;Onbekend;WALDORPSTR.;;;Inpandig;2015-12-17;Stedin;Inpandig;;Openbare weg;2521;10;S GRAVENHAGE;81952.8145000003;453876.2995;4.321840630782578;52.06835254669116
210;Z125;Z125;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;HOBBEMASTR;92;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Terrein;2526JE;10;S GRAVENHAGE;80781.311999999;453984.616500001;4.3047341015595775;52.06917024007327
211;E101;E101;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;Waldorplaan;;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;CONSUMENTENBOND;Openbare weg;;10;S GRAVENHAGE;82169.1130000018;453990.879999999;4.32497028904104;52.06941073988718
212;B710 Station;B710;Station;Station 10/0,4 kV;Zelfbouw;2023-02-02;Onbekend;In bedrijf;Onbekend;KOMEETWEG;;;ENECO;2015-12-15;Stedin;ENECO;INDUSTRIE CENTRUM;Terrein;2516;10;S GRAVENHAGE;83239.7380000018;454051.175500002;4.340570087451165;52.0700923408278
75;Z282;Z282;Station;Station 10/0,4 kV;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;WETERINGKADE;;;Onbekend;2017-10-20;Gemeente Den Haag;Onbekend;;Openbare weg;2515;10;S GRAVENHAGE;82429.5175999999;454601.180799998;4.328637886739582;52.0749295717477
78;B305 Station;B305;Station;Station 10/0,4 kV/OV;Onbekend;2023-02-02;Onbekend;In bedrijf;Onbekend;LEKSTRAAT;182;;Onbekend;2015-12-17;Stedin;Onbekend;GEM.D.VOLKSH.VESTING;Openbare weg;2515AE;20;S GRAVENHAGE;82390.3040000014;454798.396000002;4.3280240198152224;52.07669676519663
82;B115;B115;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;J P COENSTR;28;;ENECO;2017-04-26;Gemeente Den Haag;ENECO;;Openbare weg;2595WP;10;S GRAVENHAGE;82723.9120999984;455073.964499999;4.332831299254336;52.079216885451956
83;B104;B104;Station;Station 10/0,4 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;IJSCLUBWEG;233;;ENECO;2015-12-01;Stedin;ENECO;LN. V. NW. INDIE;Openbare weg;2595AV;10;S GRAVENHAGE;83402.7954999991;455247.811999999;4.3426968650576185;52.08086741385314
84;B134;B134;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;L DE COLIGNYSTR;49;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2595SL;10;S GRAVENHAGE;83033.693500001;455324.0185;4.337296952834006;52.08150441977871
87;B135;B135;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;V IMHOFFSTR;53;;ENECO;2017-04-26;Gemeente Den Haag;ENECO;;Openbare weg;2595SC;10;S GRAVENHAGE;83182.0824999996;455359.3629;4.339453991844652;52.08184131937792
88;B133;B133;Station;Station 10/0,4 kV;Onbekend;2023-02-02;Combi;In bedrijf;Onbekend;A V SOLMSSTR;4;;Onbekend;2012-03-15;Combi;Onbekend;;Openbare weg;2595TB;10;S GRAVENHAGE;82972.9530000016;455464.813000001;4.33638123384926;52.082761815331104
89;B126;B126;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-02;Stedin;In bedrijf;Onbekend;LN V NW O INDIE;187;;Inpandig;2012-01-25;Stedin;Inpandig;;Openbare weg;2593BN;10;S GRAVENHAGE;83213.1834999993;455546.574000001;4.33986825442427;52.08352778403583
90;B128;B514;Station;Station 10/0,4 kV;Onbekend;2023-02-02;Stedin;In bedrijf;Onbekend;PAULINASTR;;;Onbekend;2015-12-02;Stedin;Onbekend;;Naast;2595;10;S GRAVENHAGE;82890.5430000015;455712.322999999;4.335126802977546;52.08497541273602
91;B519 Station;B519;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;W V OUTHOORNSTR;15;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2593;10;S GRAVENHAGE;83139.1495000012;455759.759500001;4.338743394149;52.08543403819166
466;D103;D103;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;RIBESSTR;97;;ENECO;2012-01-25;Stedin;ENECO;NAAST 97;Openbare weg;2563NZ;10;S GRAVENHAGE;77945.7410000004;454485.967999998;4.263271988144668;52.073288519742164
467;D314;D314;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;HELDERSTRAAT DEN;395;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2547;10;S GRAVENHAGE;77948.6724999994;453399.197500002;4.263560030627363;52.0635224994767
469;D190;D190;Station;Station 10 kV;Zelfbouw;2023-02-01;Combi;In bedrijf;Onbekend;LYSTERBESSTR;;;ENECO;2012-08-22;Combi;ENECO;HTM;Openbare weg;2563KW;10;S GRAVENHAGE;78097.3509999998;454381.925500002;4.265506444025708;52.07237459805698
470;D811 Station;D811;Station;Station 10/0,4 kV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;HEILOOSTR;224/240;;ENECO;2015-12-17;Stedin;ENECO;;Openbare weg;2547KW;10;S GRAVENHAGE;78223.2190000005;453305.5715;4.26758407387713;52.062719229412885
472;D119;D119;Station;Station 10 kV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;MIENT;;;ENECO;2012-01-25;Stedin;ENECO;IN POORT;Openbare weg;2564KE;10;S GRAVENHAGE;78286.3220000006;454233.113000002;4.268295705247208;52.07106347667327
473;D505 Station;D505;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Onbekend;In bedrijf;Onbekend;OUDE HAAGWG;493;;ENECO;2015-12-17;Stedin;ENECO;SOFTLINE PANELS BV.;Terrein;2552GG;10;S GRAVENHAGE;77443.4554999992;453220.93;4.256234283296517;52.061849977501424
475;D802 Station;D802;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-02;Onbekend;In bedrijf;Onbekend;OUDE HAAGWG;NAAST 495;;Inpandig;2015-12-17;Stedin;Inpandig;WASSERIJ GIEZEMAN;Terrein;2552GG;10;S GRAVENHAGE;77486.4389999993;453216.791000001;4.25686191332345;52.061818797158665
477;N9 Station;N9;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;WEZELRADE;61;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Terrein;2544VW;10;S GRAVENHAGE;77620.2630000003;451646.022;4.259168833011796;52.04772153713964
478;D834 Station;D834;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-02;Stedin;In bedrijf;Onbekend;VOLENDAMLN;;;Inpandig;2015-12-17;Stedin;Inpandig;HOPMAN PR.;Openbare weg;2552;20;S GRAVENHAGE;77721.5295000002;453195.296999998;4.2602943487496105;52.06165847904585
480;D304;D304;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;UITGEESTSTRAAT;;;ENECO;2012-01-25;Stedin;ENECO;ACHTER FLAT HOUTZICHT;Openbare weg;2547;10;S GRAVENHAGE;77903.8200000003;453083.8825;4.262977251738795;52.06068263103636
511;A1000 Station;A1000;Station;Verdeelstation 10 kV;Niet van toepassing;2023-02-02;Stedin;In bedrijf;Onbekend;ZEEZWALUWHOF;;;Inpandig;2015-12-09;Stedin;Inpandig;IN POORT;Openbare weg;2583SZ;10;S GRAVENHAGE;77944.5194999985;456494.094999999;4.262800578536115;52.09133464597603
512;A903 Station;A903;Station;Station 10/0,4 kV/OV;C;2023-02-02;Stedin;In bedrijf;Onbekend;MARKENSESTR;;;van Alphen;2015-12-15;Stedin;van Alphen;;Openbare weg;2583PR;20;S GRAVENHAGE;77562.9384999983;456537.061000001;4.257223778670802;52.09166751701111
513;A148;A148;Station;Klant netstation 10 kV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;WIERINGSESTR;;;ENECO;2012-01-19;Stedin;ENECO;BIJ ZEEZWALUWSTRAAT;Openbare weg;2583VA;10;S GRAVENHAGE;77726.7399999984;456732.8365;4.259569194628286;52.09344976458111
514;A120;A120;Station;Station 10 kV;Niet van toepassing;2023-02-01;Combi;In bedrijf;Onbekend;DR LELYKD;25;;Inpandig;2012-08-22;Combi;Inpandig;OUDE VISAFSLAG;Openbare weg;2583CL;20;S GRAVENHAGE;78149.5009999983;456900.868000001;4.265699455355511;52.095018656531586
516;A615 Station;A615;Station;Station 10 kV;Onbekend;2023-02-02;Onbekend;In bedrijf;Onbekend;MENNINCKSTR;;;AKA;2015-12-15;Stedin;AKA;;Openbare weg;2583BW;10;S GRAVENHAGE;78266.6015000008;456939.819499999;4.267399260475286;52.09538494529857
517;D184;D184;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;TROUBADOURSTR;14;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2555VA;10;S GRAVENHAGE;76589.0579999983;453673.010000002;4.243673571776517;52.065792382090464
518;D114;D114;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;LN V POOT;355;;ENECO;2012-03-15;Stedin;ENECO;NUTS SCHOOL;Terrein;2566DA;20;S GRAVENHAGE;76621.313000001;454832.416499998;4.243877653542695;52.076216068147495
520;D169;D169;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;RIDDERSPOORWG;176;;ENECO;2012-03-15;Combi;ENECO;NAAST 176;Openbare weg;2565AL;10;S GRAVENHAGE;76756.9840000011;453994.269000001;4.246048478981292;52.06870315474241
521;D710 Station;D710;Station;Station 10/0,4 kV/OV;Niet van toepassing;2023-02-01;Onbekend;In bedrijf;Onbekend;THORBECKELN;360;;Inpandig;2015-12-17;Stedin;Inpandig;KANTOREN EN WINKELS;Openbare weg;2564BZ;10;S GRAVENHAGE;76784.2795000002;453776.577;4.246496376779233;52.066750696493834
522;D195;D195;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;KERSENSTR;5;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2564BA;10;S GRAVENHAGE;76892.0164999999;453858.1415;4.248048667205355;52.06749888669486
523;D502 Station;D502;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;MGR NOLENSLN;1;;ENECO;2015-12-17;Stedin;ENECO;PTT ING. DONKER CURTIUSST;Openbare weg;2555XX;10;S GRAVENHAGE;76974.5980000012;453579.140500002;4.249316599150737;52.0650032490463
526;D193;D;Station;Station 25/10 kV;Onbekend;2023-02-02;Stedin;In bedrijf;Onbekend;TOMATENSTR;184;;Onbekend;2015-12-09;Stedin;Onbekend;TT051 APPELSTRAAT;Tegenover;2564CX;20;S GRAVENHAGE;77113.557500001;453926.278999999;4.251263546334398;52.068142406422304
527;D108;D108;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;DAAL EN BERGSELN;;;ENECO;2012-01-25;Stedin;ENECO;BIJ SPORTLAAN;Openbare weg;2565AB;10;S GRAVENHAGE;77106.9864999987;454813.756499998;4.2509651929365715;52.076116901485925
529;D500 Station;D500;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Stedin;In bedrijf;Onbekend;ALBARDASTRAAT;;;ENECO;2015-12-09;Stedin;ENECO;BIJ THORBECKELAAN;Openbare weg;2555;10;S GRAVENHAGE;77198.8995000012;453489.256999999;4.252607575599065;52.06422704546227
533;D186;D186;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Combi;In bedrijf;Onbekend;RANONKELSTR;;;ENECO;2012-03-15;Combi;ENECO;BIJ STOKROOSSTR;Openbare weg;2565BA;10;S GRAVENHAGE;77325.8335000016;454853.068500001;4.254148003522692;52.076500921096745
534;D174;D174;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-02;Stedin;In bedrijf;Onbekend;ZONNEBLOEMSTR;161;;ENECO;2012-01-25;Stedin;ENECO;NAAST 161;Openbare weg;2565RT;10;S GRAVENHAGE;77326.6605000012;454535.672499999;4.254232306347116;52.07364872011507
536;D104 Station;D104;Station;Station 10/0,4 kV/OV;Zelfbouw;2023-02-01;Gemeente Den Haag;In bedrijf;Onbekend;ABRIKOZENSTR;;;ENECO;2015-12-18;Gemeente Den Haag;ENECO;BIJ MIENT;Openbare weg;2564VK;10;S GRAVENHAGE;77448.4664999992;453707.583000001;4.25619681378332;52.06622405426937
537;D191;onbekend;Station;Station 10 kV;Zelfbouw;2023-02-01;Onbekend;In bedrijf;Onbekend;VLIERBOOMSTR;;;ENECO;2015-12-02;Onbekend;ENECO;BIJ FRAMBOZENSTR;Openbare weg;2564HC;10;S GRAVENHAGE;77474.6534999982;453922.710000001;4.256529800943889;52.0681609877754
161;L106;5213;Station;Station 10/0,4 kV;Onbekend;2023-02-01;Stedin;In bedrijf;Onbekend;ELZENLN;11;;AKA;2015-12-09;Stedin;AKA;;Openbare weg;2495AZ;20;S GRAVENHAGE;84603.7104999982;452840.335499998;4.360710367792088;52.0593856839766
162;5355 Station;5355;Station;Station 10/0,4 kV;Onbekend;2023-02-01;Stedin;In bedrijf;Onbekend;SCHIETLOOD;2;;AKA;2015-12-17;Stedin;AKA;;Openbare weg;2495AN;20;S GRAVENHAGE;84650.3165000007;453035.625500001;4.361349627928104;52.061146654528045
164;Y321;Y321;Station;Station 23/0,4 kV;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;BOLMANSTRAAT;10;;AKA;2017-01-04;Gemeente Den Haag;AKA;;Openbare weg;2496RE;10;'S-GRAVENHAGE;85071.75;451047.248;4.367901083067575;52.04333060989646
166;Y340;Y340;Station;Station 10/0,4 kV/OV;C;2023-02-02;Stedin;In bedrijf;Onbekend;ROERDOMPSTR;21;;van Alphen;2012-03-15;Stedin;van Alphen;;Onbekend;2496NB;10;S GRAVENHAGE;85471.5315000005;451406.649500001;4.3736544730449225;52.046610819292084
