OBJECTID,PUIC,NAAM,PRORAIL_GEBIED,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,IN_GEBRUIK,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
59,bc450974-e889-49dd-abc4-d211c8e08770,,Zuid-Holland Zuid,60,Bestaand,,2020/11/04 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,30.178839,"30,178839",-16.047754,"-16,047754",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,104665.682,424685.081,51.8085226,4.65734187
60,1188e134-817d-452e-9532-4776f6534d81,,Zuid-Holland Zuid,60,Bestaand,,2020/11/04 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,30.091223,"30,091223",-12.250098,"-12,250098",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,104749.665,424656.315,51.80827162,4.65856372
61,efd4457d-d5b0-484c-b74d-78f70cd700c9,,Midden,60,Bestaand,,2021/04/23 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,44.905659,"44,905659",-7.995163,"-7,995163",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,162181.009,506716.589,52.54803215,5.49307169
62,6ea54e22-a384-4706-92fa-0a21a788227d,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.84357,"43,843570",-80.046767,"-80,046767",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153283.214,462898.453,52.15425756,5.36211743
63,d2d75aaf-332f-4f97-8157-062c7a327fef,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.260066,"44,260066",-66.729015,"-66,729015",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153731.956,462874.079,52.15403969,5.36867468
64,b196c67d-c55e-4b8a-b02f-63c69b2b4148,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,43.268307,"43,268307",-22.275911,"-22,275911",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152739.841,463111.449,52.15617002,5.3541761
65,ac14f480-306b-4266-b453-48ddd2eac4e6,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,42.821972,"42,821972",7.306888,"7,306888",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152440.64,463445.921,52.15917494,5.3498014
66,2e6fb0e5-8a78-4079-8bd8-d27b8d58ea2b,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.127875,"44,127875",-108.917928,"-108,917928",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153603.645,462912.69,52.15438642,5.36679961
67,37cc2606-bece-4ed8-b9fd-2718d727d78a,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.247817,"43,247817",-37.843899,"-37,843899",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152794.346,463187.193,52.15685102,5.35497209
68,ee4991a5-2434-472b-8312-8d8da3c81aae,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.958924,"43,958924",-85.088882,"-85,088882",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153436.101,462895.156,52.15422838,5.36435148
69,d68d48fa-9bd6-4db4-99ac-b79fb8925ad3,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,43.002297,"43,002297",-11.90783,"-11,907830",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152572.736,463320.345,52.15804686,5.35173273
70,1a2b7295-5958-4988-8f96-f8760f5f8f86,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.825556,"43,825556",-163.110567,"-163,110567",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153265.041,462986.048,52.1550448,5.36185144
71,01d5fc3d-33cc-4590-bf48-9364dbcbf424,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.024012,"44,024012",-30.846386,"-30,846386",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153502.389,462838.926,52.15372316,5.36532034
72,979aee73-6229-4a47-947d-d57afa51320a,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,43.178827,"43,178827",15.038907,"15,038907",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152656.735,463162.496,52.15662848,5.35296133
73,7d312b0e-7d67-435b-9f0f-913824499b84,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.367296,"43,367296",-66.143102,"-66,143102",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152893.129,463115.461,52.15620668,5.35641606
74,4d99a74d-c374-49ae-b1f1-d3d5597ab29a,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.952519,"44,952519",-31.397792,"-31,397792",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154389.762,463000.859,52.15518029,5.37828648
75,e88e410d-9c1c-47ef-b668-977d472560d8,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.53732,"44,537320",-59.638498,"-59,638498",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154009.519,462882.663,52.1541174,5.37273047
76,c34070b8-464a-45b0-b429-3f6874b6ead0,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,45.091584,"45,091584",-21.560878,"-21,560878",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154488.063,463095.114,52.15602755,5.37972278
77,090d73c0-0b31-47f5-a602-878c2e4cd30d,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.761073,"43,761073",-128.153328,"-128,153328",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153200.49,462967.158,52.15487482,5.36090829
78,f1fd0ea1-8b80-476d-b36f-9398741adb1b,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.86958,"43,869580",-26.273706,"-26,273706",Derden - Overig - Amf steunpunt Strukton,Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,153319.778,462841.575,52.15374645,5.36265199
79,73091dc0-c534-42fb-b874-e92a4d7b8731,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,45.176084,"45,176084",-16.347962,"-16,347962",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,154542.288,463156.801,52.15658203,5.38051509
80,c53ecf5d-b261-4a9d-b5de-e507d241df1b,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.125889,"83,125889",13.031878,"13,031878",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91085.382,437639.454,51.92355836,4.45804578
81,2c33b5c8-42f3-45fc-a051-64d3e781a09d,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,43.243869,"43,243869",-18.823356,"-18,823356",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95563.284,433643.882,51.88814458,4.52382617
82,23a9e59e-29f5-4e9d-8ceb-04e26dcc3487,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.894767,"42,894767",-70.258982,"-70,258982",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95676.81,433291.145,51.88498646,4.52553582
83,a3884ad5-b690-4f22-a24c-d9b8a2d3f373,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,43.115329,"43,115329",-14.312736,"-14,312736",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95619.216,433527.073,51.88710073,4.52465869
84,493930e5-3a67-49a7-ad2d-d19a0e542e64,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.363848,"43,363848",-20.611305,"-20,611305",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95509.338,433750.247,51.88909478,4.52302426
85,41af7f07-8c45-4121-add1-217112405e98,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.600661,"43,600661",-26.096317,"-26,096317",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95395.609,433954.782,51.89092088,4.52133698
86,230be02c-fd38-4be5-841e-375ff7e97d0c,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.111596,"44,111596",-25.293338,"-25,293338",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95162.119,434412.258,51.8950074,4.51786596
87,054511a3-8639-4ead-bf8e-aeac1700948c,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.220927,"44,220927",-25.22821,"-25,228210",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95112.385,434509.563,51.89587659,4.51712657
88,ee31ede9-3068-42f4-a695-a77adb9bfe51,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.558794,"44,558794",-19.275011,"-19,275011",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,94966.357,434813.567,51.89859309,4.51495221
89,e99f7587-1f3d-4a24-8ed3-edaee8e8ae0b,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.817489,"44,817489",-27.364803,"-27,364803",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,94842.039,435036.038,51.90057913,4.51310727
90,1941ea49-0827-422f-ae4c-6e8687a5437c,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,84.156489,"84,156489",-46.749823,"-46,749823",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,92065.068,437890.129,51.92592291,4.47224035
91,10fcb073-1b3c-4ca2-a32c-5daa0cc872fd,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.522719,"83,522719",0.150955,"0,150955",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91479.826,437682.413,51.92398961,4.46377136
92,84be9e14-10ea-4a7c-9d31-9458195e9bf2,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.4,"83,400000",23.350779,"23,350779",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91359.088,437647.434,51.92366145,4.46202281
93,d2defaec-6184-48be-a802-f2a4161e4173,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.917284,"6,917284",66.663752,"66,663752",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89998.304,431825.442,51.87118024,4.443342
94,ca8bb215-229e-4ee2-a1b8-cf88a78f4ce5,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.055722,"7,055722",52.186743,"52,186743",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89865.397,431814.29,51.8710645,4.44141447
95,43e23416-e871-4f9f-9d6d-77f9136e8320,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.060906,"7,060906",152.050411,"152,050411",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89869.221,431914.215,51.87196301,4.44145111
96,fc74c1d3-1d71-4374-8c0c-830d949a1822,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.291089,"7,291089",-6.295725,"-6,295725",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89625.537,431782.113,51.87074723,4.43793813
97,7709def0-1b86-40b4-b962-82b21591425d,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.470721,"7,470721",37.067232,"37,067232",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89451.7,431844.621,51.87128859,4.43540238
98,a661b9a3-e688-4e8c-804c-1b595ff1a1f9,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.471147,"7,471147",77.208342,"77,208342",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89455.929,431884.541,51.87164787,4.43545619
99,dd6b1043-56dc-402e-b9d2-c1aae1463df6,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,8.356359,"8,356359",64.466106,"64,466106",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,88614.691,432101.998,51.87350265,4.42320056
100,e7610b2a-8841-49a9-ad9e-268b6fba9198,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,8.791207,"8,791207",65.289876,"65,289876",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,88200.271,432238.107,51.87467638,4.41715707
101,36ec80d8-f3c9-466b-9d78-0075fc48fa70,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.842167,"7,842167",-5.542295,"-5,542295",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89087.892,431890.641,51.87165928,4.43011157
102,12bd7c69-45cf-4c6f-a606-a4b7d317f1af,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.186689,"100,186689",-12.647577,"-12,647577",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105501.798,488480.442,52.38195273,4.66020156
103,6eae7ec0-43e2-4d5c-a517-add541895dd3,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.453501,"100,453501",-22.500878,"-22,500878",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105233.339,488465.082,52.38179041,4.65626118
104,8e837639-9608-4ff6-aadc-bbcb2291ead6,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.437309,"100,437309",9.884357,"9,884357",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105250.244,488497.178,52.38208039,4.6565047
105,efb03c41-3884-4061-920d-a29b871b8325,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.536915,"100,536915",-36.628729,"-36,628729",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105148.75,488452.424,52.38166898,4.65502077
106,ba5e7d1e-079e-4675-a91a-aeca13434230,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.599472,"100,599472",-12.725608,"-12,725608",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105085.763,488477.427,52.38188795,4.65409202
107,161b6815-48df-4d0a-ad9f-ebe7aa4242fc,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.572115,"905,572115",23.06674,"23,066740",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125452.975,484935.161,52.35152644,4.95353385
108,7eef1f59-3c32-4ac4-9e08-99eb293c8737,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,906.009549,"906,009549",49.844292,"49,844292",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125790.148,484654.626,52.34902319,4.95850683
109,ec3e8d9b-18b5-46f0-b622-80894d67f8ca,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,906.104468,"906,104468",40.324428,"40,324428",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125874.413,484606.815,52.34859797,4.95974764
110,183cbead-133b-4dbc-8cd2-f86f4857368c,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.580541,"904,580541",-21.690013,"-21,690013",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,124690.307,485546.334,52.35697773,4.94228526
111,f7038757-3eaa-456a-ab42-0f3c03e1876a,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,906.211587,"906,211587",-21.323681,"-21,323681",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125997.232,484602.9,52.34856928,4.96155045
112,d7379153-417e-4c58-bf91-b53388861b46,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.9233,"905,923300",54.178092,"54,178092",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125717.664,484697.839,52.3494077,4.95743929
113,a7ff93ae-ae6a-4195-856c-943bfde45f08,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.852152,"905,852152",52.52238,"52,522380",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125658.84,484740.454,52.34978756,4.95657227
114,822c7503-d1f9-44dd-b3d3-77b5fe357721,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.566032,"0,566032",18.700883,"18,700883",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182248.052,435097.85,51.90371677,5.7831391
115,ed4f6310-6556-4e87-a105-031233d965e7,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.056911,"1,056911",-22.105616,"-22,105616",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182704.48,434912.557,51.90202879,5.78975629
116,092d7428-0c80-45e0-afe1-ed04238ddfd8,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.115229,"3,115229",18.609759,"18,609759",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184591.683,434125.126,51.89485408,5.8171094
117,774a7ffb-60f5-49dd-9265-39899ed1563c,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.338018,"1,338018",-25.961262,"-25,961262",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182956.624,434788.104,51.90089757,5.7934098
