FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_606a,014459-018,6.55292363,53.22436359,14459,232854.0,582603.0,Grondspot,POINT (232854 582603)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_606b,014461-020,6.55276332,53.2245269,14461,232843.0,582621.0,Grondspot,POINT (232843 582621)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_606c,014463-022,6.55261725,53.22466311,14463,232833.0,582636.0,Grondspot,POINT (232833 582636)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_606d,014464-023,6.55247118,53.22479933,14464,232823.0,582651.0,Grondspot,POINT (232823 582651)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_606e,014466-025,6.55233911,53.22489946,14466,232814.0,582662.0,Grondspot,POINT (232814 582662)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_606f,014468-027,6.55219304,53.22503567,14468,232804.0,582677.0,Grondspot,POINT (232804 582677)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6070,014470-029,6.5520023,53.22518131,14470,232791.0,582693.0,Grondspot,POINT (232791 582693)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6071,014471-030,6.55184126,53.22531767,14471,232780.0,582708.0,Grondspot,POINT (232780 582708)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6072,014473-032,6.55170943,53.22542678,14473,232771.0,582720.0,Grondspot,POINT (232771 582720)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6073,014474-033,6.55156287,53.22554503,14474,232761.0,582733.0,Grondspot,POINT (232761 582733)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6074,014476-035,6.5514308,53.22564516,14476,232752.0,582744.0,Grondspot,POINT (232752 582744)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6075,014478-037,6.55129897,53.22575427,14478,232743.0,582756.0,Grondspot,POINT (232743 582756)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6076,014480-040,6.5511511,53.22602786,14480,232732.633,582786.285,Grondspot,POINT (232732.633 582786.285)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6077,020262-028,6.56539453,53.22200628,20262,233691.126,582354.233,Grondspot,POINT (233691.126 582354.233)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6078,020263-029,6.5653789,53.22202225,20263,233690.053,582355.993,Grondspot,POINT (233690.053 582355.993)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6079,020264-030,6.56541147,53.22199107,20264,233692.285,582352.559,Grondspot,POINT (233692.285 582352.559)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_607a,020265-031,6.56535061,53.22204528,20265,233688.122,582358.525,Grondspot,POINT (233688.122 582358.525)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_607b,020267-033,6.56532232,53.2220687,20267,233686.19,582361.1,Grondspot,POINT (233686.19 582361.1)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_607c,020269-035,6.56530413,53.22208469,20269,233684.946,582362.86,Grondspot,POINT (233684.946 582362.86)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_607d,020270-036,6.56530413,53.22208469,20270,233684.946,582362.86,Grondspot,POINT (233684.946 582362.86)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_607e,020271-037,6.5652791,53.22210963,20271,233683.229,582365.607,Grondspot,POINT (233683.229 582365.607)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_607f,000509-020,6.56186036,53.21654816,509,233465.0,581743.0,Grondspot,POINT (233465 581743)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6080,000510-021,6.56193544,53.21655641,510,233470.0,581744.0,Grondspot,POINT (233470 581744)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6081,000511-022,6.56199555,53.21656481,511,233474.0,581745.0,Grondspot,POINT (233474 581745)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6082,000512-023,6.56205591,53.21658219,512,233478.0,581747.0,Grondspot,POINT (233478 581747)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6083,000513-024,6.56211602,53.21659059,513,233482.0,581748.0,Grondspot,POINT (233482 581748)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6084,000514-025,6.56217614,53.21659898,514,233486.0,581749.0,Grondspot,POINT (233486 581749)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6085,000515-026,6.56223674,53.21662535,515,233490.0,581752.0,Grondspot,POINT (233490 581752)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6086,000516-027,6.56232728,53.21665142,516,233496.0,581755.0,Grondspot,POINT (233496 581755)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6087,000517-028,6.56238739,53.21665982,517,233500.0,581756.0,Grondspot,POINT (233500 581756)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6088,000518-029,6.56246272,53.21667705,518,233505.0,581758.0,Grondspot,POINT (233505 581758)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6089,000519-030,6.56253658,53.21664038,519,233510.0,581754.0,Grondspot,POINT (233510 581754)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_608a,000520-031,6.5626119,53.21665762,520,233515.0,581756.0,Grondspot,POINT (233515 581756)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_608b,000521-032,6.56271667,53.21665659,521,233522.0,581756.0,Grondspot,POINT (233522 581756)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_608c,000522-033,6.56280574,53.21662876,522,233528.0,581753.0,Grondspot,POINT (233528 581753)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_608d,000524-035,6.5628774,53.21651124,524,233533.0,581740.0,Grondspot,POINT (233533 581740)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_608e,000525-036,6.56283079,53.21644879,525,233530.0,581733.0,Grondspot,POINT (233530 581733)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_608f,000527-038,6.5626485,53.21635172,527,233518.0,581722.0,Grondspot,POINT (233518 581722)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6090,000530-041,6.5624078,53.21630915,530,233502.0,581717.0,Grondspot,POINT (233502 581717)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6091,000531-042,6.56233272,53.2163009,531,233497.0,581716.0,Grondspot,POINT (233497 581716)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6092,000532-043,6.56227261,53.2162925,532,233493.0,581715.0,Grondspot,POINT (233493 581715)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6093,000533-044,6.56221249,53.2162841,533,233489.0,581714.0,Grondspot,POINT (233489 581714)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6094,000534-045,6.56215238,53.21627571,534,233485.0,581713.0,Grondspot,POINT (233485 581713)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6095,000535-046,6.56209202,53.21625832,535,233481.0,581711.0,Grondspot,POINT (233481 581711)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6096,000536-047,6.56203191,53.21624993,536,233477.0,581710.0,Grondspot,POINT (233477 581710)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6097,3263,6.52241974,53.22343082,3263,230818.512,582466.658,Grondspot,POINT (230818.512 582466.658)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6098,3264,6.52240054,53.22346447,3264,230817.171,582470.382,Grondspot,POINT (230817.171 582470.382)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6099,003259-063,6.5231056,53.22207806,3259,230866.691,582316.844,Grondspot,POINT (230866.691 582316.844)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_609a,003262-066,6.52305101,53.22217943,3262,230862.867,582328.067,Grondspot,POINT (230862.867 582328.067)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_609b,003265-069,6.52238592,53.22350165,3265,230816.129,582474.504,Grondspot,POINT (230816.129 582474.504)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_609c,003266-070,6.52236768,53.22353593,3266,230814.851,582478.3,Grondspot,POINT (230814.851 582478.3)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_609d,003260-064,6.52308709,53.22210992,3260,230865.399,582320.37,Grondspot,POINT (230865.399 582320.37)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_609e,003261-065,6.5230702,53.22214577,3261,230864.208,582324.342,Grondspot,POINT (230864.208 582324.342)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_609f,000523-034,6.56286415,53.21657427,523,233532.0,581747.0,Grondspot,POINT (233532 581747)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a0,000526-037,6.56276897,53.2163775,526,233526.0,581725.0,Grondspot,POINT (233526 581725)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a1,000528-039,6.56257244,53.21630754,528,233513.0,581717.0,Grondspot,POINT (233513 581717)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a2,000529-040,6.56248288,53.2163174,529,233507.0,581718.0,Grondspot,POINT (233507 581718)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a3,011348-087,6.57517775,53.20430334,11348,234377.0,580395.0,Grondspot,POINT (234377 580395)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a4,021989-027,6.57214714,53.21846764,21989,234148.583,581967.854,Grondspot,POINT (234148.583 581967.854)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a5,021990-028,6.57211748,53.21846613,21990,234146.605,581967.654,Grondspot,POINT (234146.605 581967.654)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a6,021991-029,6.57209986,53.21847609,21991,234145.41,581968.743,Grondspot,POINT (234145.41 581968.743)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a7,021992-030,6.57210014,53.21848679,21992,234145.409,581969.934,Grondspot,POINT (234145.409 581969.934)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a8,021994-032,6.57214423,53.21848241,21994,234148.362,581969.495,Grondspot,POINT (234148.362 581969.495)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60a9,021995-033,6.57213699,53.21849302,21995,234147.859,581970.668,Grondspot,POINT (234147.859 581970.668)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60aa,021996-034,6.57217628,53.21848857,21996,234150.491,581970.216,Grondspot,POINT (234150.491 581970.216)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ab,021997-035,6.57216764,53.21850048,21997,234149.892,581971.531,Grondspot,POINT (234149.892 581971.531)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ac,013312-012,6.51438885,53.22788159,13312,230274.424,582953.517,Grondspot,POINT (230274.424 582953.517)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ad,013313-013,6.51426749,53.22798831,13313,230266.134,582965.266,Grondspot,POINT (230266.134 582965.266)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ae,013314-014,6.51432187,53.22816201,13314,230269.463,582984.653,Grondspot,POINT (230269.463 582984.653)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60af,008071-018,6.56772361,53.23169556,8071,233829.0,583435.0,Grondspot,POINT (233829 583435)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b0,008072-019,6.56775478,53.23174018,8072,233831.0,583440.0,Grondspot,POINT (233831 583440)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b1,008073-020,6.5677857,53.23177583,8073,233833.0,583444.0,Grondspot,POINT (233833 583444)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b2,008074-021,6.56781688,53.23182045,8074,233835.0,583449.0,Grondspot,POINT (233835 583449)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b3,008075-022,6.56786278,53.23185595,8075,233838.0,583453.0,Grondspot,POINT (233838 583453)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b4,008076-023,6.5678937,53.23189159,8076,233840.0,583457.0,Grondspot,POINT (233840 583457)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b5,008077-024,6.56792488,53.23193621,8077,233842.0,583462.0,Grondspot,POINT (233842 583462)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b6,008078-025,6.5679558,53.23197185,8078,233844.0,583466.0,Grondspot,POINT (233844 583466)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b7,008079-026,6.56798673,53.23200749,8079,233846.0,583470.0,Grondspot,POINT (233846 583470)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b8,008080-027,6.56801815,53.2320611,8080,233848.0,583476.0,Grondspot,POINT (233848 583476)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60b9,008081-028,6.56829085,53.23217524,8081,233866.0,583489.0,Grondspot,POINT (233866 583489)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ba,008082-029,6.56836522,53.23215654,8082,233871.0,583487.0,Grondspot,POINT (233871 583487)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60bb,008083-030,6.56845432,53.2321287,8083,233877.0,583484.0,Grondspot,POINT (233877 583484)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60bc,008084-031,6.56852894,53.23211898,8084,233882.0,583483.0,Grondspot,POINT (233882 583483)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60bd,008085-032,6.56861804,53.23209114,8085,233888.0,583480.0,Grondspot,POINT (233888 583480)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60be,008086-033,6.56867744,53.23207259,8086,233892.0,583478.0,Grondspot,POINT (233892 583478)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60bf,008087-034,6.56875181,53.23205388,8087,233897.0,583476.0,Grondspot,POINT (233897 583476)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c0,008088-035,6.56881121,53.23203532,8088,233901.0,583474.0,Grondspot,POINT (233901 583474)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c1,008089-036,6.56887061,53.23201677,8089,233905.0,583472.0,Grondspot,POINT (233905 583472)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c2,008090-037,6.56892977,53.23198923,8090,233909.0,583469.0,Grondspot,POINT (233909 583469)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c3,008091-038,6.56900414,53.23197052,8091,233914.0,583467.0,Grondspot,POINT (233914 583467)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c4,008092-039,6.56906354,53.23195196,8092,233918.0,583465.0,Grondspot,POINT (233918 583465)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c5,008093-040,6.56912294,53.23193341,8093,233922.0,583463.0,Grondspot,POINT (233922 583463)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c6,008094-041,6.56921203,53.23190557,8094,233928.0,583460.0,Grondspot,POINT (233928 583460)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c7,008095-042,6.56927143,53.23188701,8095,233932.0,583458.0,Grondspot,POINT (233932 583458)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c8,008096-043,6.56937526,53.23185004,8096,233939.0,583454.0,Grondspot,POINT (233939 583454)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60c9,008097-044,6.56943466,53.23183149,8097,233943.0,583452.0,Grondspot,POINT (233943 583452)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ca,008098-045,6.56950903,53.23181278,8098,233948.0,583450.0,Grondspot,POINT (233948 583450)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60cb,008099-046,6.56958315,53.23178509,8099,233953.0,583447.0,Grondspot,POINT (233953 583447)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60cc,008100-047,6.56965753,53.23176638,8100,233958.0,583445.0,Grondspot,POINT (233958 583445)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60cd,008101-048,6.56971692,53.23174783,8101,233962.0,583443.0,Grondspot,POINT (233962 583443)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ce,008104-001,6.56820151,53.23219409,8104,233860.0,583491.0,Grondspot,POINT (233860 583491)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60cf,008105-002,6.56814235,53.23222163,8105,233856.0,583494.0,Grondspot,POINT (233856 583494)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d0,008106-003,6.56806798,53.23224034,8106,233851.0,583496.0,Grondspot,POINT (233851 583496)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d1,008107-004,6.56800858,53.2322589,8107,233847.0,583498.0,Grondspot,POINT (233847 583498)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d2,008108-005,6.56793421,53.2322776,8108,233842.0,583500.0,Grondspot,POINT (233842 583500)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d3,008109-006,6.56787481,53.23229616,8109,233838.0,583502.0,Grondspot,POINT (233838 583502)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d4,008110-007,6.56780068,53.23232385,8110,233833.0,583505.0,Grondspot,POINT (233833 583505)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d5,008111-008,6.56775601,53.23233327,8111,233830.0,583506.0,Grondspot,POINT (233830 583506)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d6,008112-009,6.56771158,53.23235168,8112,233827.0,583508.0,Grondspot,POINT (233827 583508)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d7,008113-010,6.56766691,53.23236111,8113,233824.0,583509.0,Grondspot,POINT (233824 583509)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d8,008114-011,6.56759253,53.23237981,8114,233819.0,583511.0,Grondspot,POINT (233819 583511)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60d9,008115-012,6.56806405,53.2320966,8115,233851.0,583480.0,Grondspot,POINT (233851 583480)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60da,008116-013,6.56798968,53.2321153,8116,233846.0,583482.0,Grondspot,POINT (233846 583482)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60db,008117-014,6.56791555,53.23214299,8117,233841.0,583485.0,Grondspot,POINT (233841 583485)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60dc,008118-015,6.56785615,53.23216155,8118,233837.0,583487.0,Grondspot,POINT (233837 583487)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60dd,008119-016,6.56779675,53.2321801,8119,233833.0,583489.0,Grondspot,POINT (233833 583489)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60de,008120-017,6.56772238,53.23219881,8120,233828.0,583491.0,Grondspot,POINT (233828 583491)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60df,008121-018,6.56766298,53.23221736,8121,233824.0,583493.0,Grondspot,POINT (233824 583493)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e0,008122-019,6.5675886,53.23223607,8122,233819.0,583495.0,Grondspot,POINT (233819 583495)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e1,015711-030,6.55554152,53.22284952,15711,233031.562,582437.348,Grondspot,POINT (233031.562 582437.348)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e2,016307-010,6.55560985,53.22148991,16307,233038.58,582286.125,Grondspot,POINT (233038.58 582286.125)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e3,016308-011,6.55559702,53.22130008,16308,233038.066,582264.987,Grondspot,POINT (233038.066 582264.987)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e4,016327-030,6.55626381,53.21984774,16327,233085.222,582104.094,Grondspot,POINT (233085.222 582104.094)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e5,029289-007,6.55763381,53.21592095,29289,233183.825,581668.608,Grondspot,POINT (233183.825 581668.608)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e6,029290-008,6.55758501,53.21579242,29290,233180.798,581654.253,Grondspot,POINT (233180.798 581654.253)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e7,029291-009,6.55757543,53.21576268,29291,233180.212,581650.933,Grondspot,POINT (233180.212 581650.933)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e8,029292-010,6.55757188,53.2157399,29292,233180.016,581648.394,Grondspot,POINT (233180.016 581648.394)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60e9,029293-011,6.55756986,53.21571885,29293,233179.919,581646.05,Grondspot,POINT (233179.919 581646.05)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ea,004097-009,6.56021402,53.21660952,4097,233354.923,581748.036,Grondspot,POINT (233354.923 581748.036)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60eb,004101-013,6.56017022,53.21660866,4101,233351.999,581747.893,Grondspot,POINT (233351.999 581747.893)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ec,004102-014,6.56025777,53.21660845,4102,233357.847,581747.965,Grondspot,POINT (233357.847 581747.965)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ed,004103-015,6.56013065,53.21660649,4103,233349.36,581747.608,Grondspot,POINT (233349.36 581747.608)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_60ee,004104-016,6.56009542,53.21660619,4104,233347.007,581747.537,Grondspot,POINT (233347.007 581747.537)
