nummer;gebied;onderwerp;aangemaakt;gewijzigd;buurt;geo_shape;locatie_ter_hoogte_van;wijkcode;stadsdeelcode_;wijknaam;stadsdeelnaam;geo_point_2d
990534000;4-Woensel-Zuid;6.4 (Brom) fietswrak;2018-11-25T11:25:00+00:00;2018-11-26T14:40:00+00:00;BU07721411;"{""coordinates"": [5.463147689011699, 51.45119367265021], ""type"": ""Point""}";Johannes van der Waalsweg 1;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.45119367265021, 5.463147689011699
990534209;2 - Stratum;2.1 Bomen;2018-11-26T15:40:00+00:00;2018-11-26T16:08:00+00:00;BU07721334;"{""coordinates"": [5.543527014640009, 51.43226447242874], ""type"": ""Point""}";Kanaaldijk-Zuid;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.43226447242874, 5.543527014640009
990534180;1-Centrum;12.11 Overig;2018-11-26T13:15:00+00:00;2018-11-26T16:12:00+00:00;BU07721111;"{""coordinates"": [5.479396708528553, 51.44158657834902], ""type"": ""Point""}";Stationsplein;11;1;Wijk Centrum;Stadsdeel Centrum;51.44158657834902, 5.479396708528553
990533930;1-Centrum;6.1 Illegale stort;2018-11-24T11:52:00+00:00;2018-11-26T16:27:00+00:00;BU07721112;"{""coordinates"": [5.474671825970926, 51.43559668465086], ""type"": ""Point""}";Grote berg 64;11;1;Wijk Centrum;Stadsdeel Centrum;51.43559668465086, 5.474671825970926
990533926;1-Centrum;9.7 Overig;2018-11-24T10:54:00+00:00;2018-11-26T16:35:00+00:00;BU07721111;"{""coordinates"": [5.475735107020448, 51.43958798076288], ""type"": ""Point""}";Nieuwe Emmasingel 60;11;1;Wijk Centrum;Stadsdeel Centrum;51.43958798076288, 5.475735107020448
990431342;10-Woensel-Noord 2;9.3 Zwerfvuil;2017-04-30T12:04:00+00:00;2017-05-03T14:11:00+00:00;BU07721534;"{""coordinates"": [5.4688145295363615, 51.48753763254087], ""type"": ""Point""}";Aanschotpark 28;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48753763254087, 5.4688145295363615
990431276;10-Woensel-Noord 2;9.3 Zwerfvuil;2017-04-29T12:46:00+00:00;2017-05-03T14:15:00+00:00;BU07721532;"{""coordinates"": [5.471886076492418, 51.481923069659494], ""type"": ""Point""}";HENRI DUNANTPARK;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.481923069659494, 5.471886076492418
990431918;7-Gestel;2.2 Plantsoenen;2017-05-03T15:20:00+00:00;2017-05-03T15:50:00+00:00;BU07721725;"{""coordinates"": [5.458024258731022, 51.416718897568465], ""type"": ""Point""}";Locatellistraat;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.416718897568465, 5.458024258731022
990431483;1-Centrum;9.3 Zwerfvuil;2017-05-01T11:46:00+00:00;2017-05-03T15:57:00+00:00;BU07721111;"{""coordinates"": [5.48292584781501, 51.43697768138602], ""type"": ""Point""}";Vestdijk 180;11;1;Wijk Centrum;Stadsdeel Centrum;51.43697768138602, 5.48292584781501
990431595;1-Centrum;6.4 (Brom) fietswrak;2017-05-01T18:26:00+00:00;2017-05-03T15:59:00+00:00;BU07721113;"{""coordinates"": [5.475105892777377, 51.4417315787917], ""type"": ""Point""}";Boschdijktunnel 1;11;1;Wijk Centrum;Stadsdeel Centrum;51.4417315787917, 5.475105892777377
990432200;5-Woensel-Noord 1;3.5 Eikenprocessierups;2017-05-05T19:22:00+00:00;2017-05-09T10:29:00+00:00;BU07721521;"{""coordinates"": [5.431590471630256, 51.47577766576786], ""type"": ""Point""}";Maarten Reuchlinlaan 13;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.47577766576786, 5.431590471630256
990432563;4-Woensel-Zuid;13.1 Straatverlichting;2017-05-09T00:13:00+00:00;2017-05-09T10:45:00+00:00;BU07721322;"{""coordinates"": [5.52008156720191, 51.44005406600742], ""type"": ""Point""}";Dr Willem Leijdslaan 2;32;3;Wijk Doornakkers;Stadsdeel Tongelre;51.44005406600742, 5.52008156720191
990432559;4-Woensel-Zuid;6.1 Illegale stort;2017-05-08T23:31:00+00:00;2017-05-09T10:53:00+00:00;BU07721412;"{""coordinates"": [5.471557230024619, 51.44951947162152], ""type"": ""Point""}";van Gentstraat 11;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44951947162152, 5.471557230024619
990431044;5-Woensel-Noord 1;2.1 Bomen;2017-04-26T17:01:00+00:00;2017-05-09T11:11:00+00:00;BU07721521;"{""coordinates"": [5.431345372368314, 51.47526726604096], ""type"": ""Point""}";Lou Maertenslaan 6;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.47526726604096, 5.431345372368314
990432523;5-Woensel-Noord 1;7.9 Minicontainers staan te lang op straat;2017-05-08T19:02:00+00:00;2017-05-09T11:14:00+00:00;BU07721531;"{""coordinates"": [5.464074439449865, 51.48183828996598], ""type"": ""Point""}";Woldberglaan 1;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48183828996598, 5.464074439449865
990432438;5-Woensel-Noord 1;1.1 Afvalbak;2017-05-08T12:56:00+00:00;2017-05-09T11:18:00+00:00;BU07721523;"{""coordinates"": [5.441846110368976, 51.49243931745931], ""type"": ""Point""}";Evreuxlaan;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.49243931745931, 5.441846110368976
990432591;7-Gestel;2.2 Plantsoenen;2017-05-09T11:08:00+00:00;2017-05-09T11:50:00+00:00;BU07721725;"{""coordinates"": [5.458791752730949, 51.418588997483454], ""type"": ""Point""}";Bennekelstraat 150;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.418588997483454, 5.458791752730949
990432579;5-Woensel-Noord 1;2.1 Bomen;2017-05-09T10:32:00+00:00;2017-05-09T12:07:00+00:00;BU07721533;"{""coordinates"": [5.464512019495461, 51.48565873606513], ""type"": ""Point""}";Topaasring 111;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48565873606513, 5.464512019495461
990432043;6-Strijp;7.1 Parkeeroverlast;2017-05-04T13:13:00+00:00;2017-05-09T12:10:00+00:00;BU07721632;"{""coordinates"": [5.414505573864799, 51.45373669943998], ""type"": ""Point""}";Vensedijk;63;6;Wijk Meerhoven;Stadsdeel Strijp;51.45373669943998, 5.414505573864799
990432352;6-Strijp;2.2 Plantsoenen;2017-05-07T20:05:00+00:00;2017-05-09T12:27:00+00:00;BU07721624;"{""coordinates"": [5.443787666978352, 51.44555368523084], ""type"": ""Point""}";Venstraat 53;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.44555368523084, 5.443787666978352
990431285;3-Tongelre;2.1 Bomen;2017-04-29T14:24:00+00:00;2017-05-16T16:45:00+00:00;BU07721333;"{""coordinates"": [5.518337437265355, 51.44485236217846], ""type"": ""Point""}";Mortierlaan 145;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.44485236217846, 5.518337437265355
990432062;6-Strijp;11.2 Ondergronden;2017-05-04T14:52:00+00:00;2017-05-16T17:19:00+00:00;BU07721640;"{""coordinates"": [5.408760617571455, 51.44538410856317], ""type"": ""Point""}";Zandstrand;63;6;Wijk Meerhoven;Stadsdeel Strijp;51.44538410856317, 5.408760617571455
990432452;6-Strijp;8.4 Overig;2017-05-08T13:28:00+00:00;2017-05-16T17:20:00+00:00;BU07721616;"{""coordinates"": [5.457157601040392, 51.44629938049054], ""type"": ""Point""}";Torenallee 583;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.44629938049054, 5.457157601040392
990432637;5-Woensel-Noord 1;13.1 Straatverlichting;2017-05-09T14:05:00+00:00;2017-05-16T18:36:00+00:00;BU07721523;"{""coordinates"": [5.442206757157492, 51.48595434961557], ""type"": ""Point""}";Dauphinelaan p23;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.48595434961557, 5.442206757157492
990432689;2-Stratum;13.1 Straatverlichting;2017-05-09T16:26:00+00:00;2017-05-16T18:38:00+00:00;BU07721222;"{""coordinates"": [5.490853456723981, 51.42008209423382], ""type"": ""Point""}";Gladiolusstraat p2;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.42008209423382, 5.490853456723981
990432421;4-Woensel-Zuid;13.1 Straatverlichting;2017-05-08T12:13:00+00:00;2017-05-16T18:41:00+00:00;BU07721412;"{""coordinates"": [5.474237159528305, 51.4463613739286], ""type"": ""Point""}";Dr Willem Dreesstraat p9;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.4463613739286, 5.474237159528305
990432744;5-Woensel-Noord 1;13.1 Straatverlichting;2017-05-10T01:52:00+00:00;2017-05-16T18:45:00+00:00;BU07721535;"{""coordinates"": [5.457525484095532, 51.49244963549794], ""type"": ""Point""}";Castilielaan p6;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.49244963549794, 5.457525484095532
990430981;6-Strijp;6.1 Illegale stort;2017-04-26T11:20:00+00:00;2017-05-16T19:24:00+00:00;BU07721622;"{""coordinates"": [5.440962996973664, 51.4394246906652], ""type"": ""Point""}";Johannes Voetstraat -;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.4394246906652, 5.440962996973664
990432286;6-Strijp;3.2 Dode dieren;2017-05-06T22:48:00+00:00;2017-05-17T13:07:00+00:00;BU07721640;"{""coordinates"": [5.4028265536947, 51.44165528577676], ""type"": ""Point""}";Waterfront 199;63;6;Wijk Meerhoven;Stadsdeel Strijp;51.44165528577676, 5.4028265536947
990432737;5-Woensel-Noord 1;11.1 Speeltoestellen;2017-05-09T22:43:00+00:00;2017-05-17T18:04:00+00:00;BU07721512;"{""coordinates"": [5.464470191742439, 51.468178751772264], ""type"": ""Point""}";Roosenburgstraat;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.468178751772264, 5.464470191742439
990534002;7-Gestel;6.1 Illegale stort;2018-11-25T11:40:00+00:00;2018-11-26T10:07:00+00:00;BU07721732;"{""coordinates"": [5.441123648011023, 51.41913791843456], ""type"": ""Point""}";Kastelenplein 81;73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.41913791843456, 5.441123648011023
990534117;10-Woensel-Noord 2;;2018-11-26T10:05:00+00:00;2018-11-26T10:09:00+00:00;BU07721543;"{""coordinates"": [5.501514709020171, 51.47515263270979], ""type"": ""Point""}";Peterselieweg 1;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47515263270979, 5.501514709020171
990533938;3-Tongelre;13.1 Straatverlichting;2018-11-24T13:33:00+00:00;2018-11-26T10:18:00+00:00;BU07721211;"{""coordinates"": [5.490440878351729, 51.436656680222306], ""type"": ""Point""}";Tongelresestraat 60;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.436656680222306, 5.490440878351729
990533978;5-Woensel-Noord 1;6.1 Illegale stort;2018-11-24T20:07:00+00:00;2018-11-26T10:50:00+00:00;BU07721515;"{""coordinates"": [5.472616610920487, 51.47012064736285], ""type"": ""Point""}";Genovevalaan 48;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47012064736285, 5.472616610920487
990534090;1-Centrum;12.3 Bewegwijzering;2018-11-25T22:57:00+00:00;2018-11-26T10:53:00+00:00;BU07721111;"{""coordinates"": [5.482908259656794, 51.441482677672575], ""type"": ""Point""}";Dommelstraat 5B;11;1;Wijk Centrum;Stadsdeel Centrum;51.441482677672575, 5.482908259656794
990534120;1-Centrum;6.1 Illegale stort;2018-11-26T10:10:00+00:00;2018-11-26T10:54:00+00:00;BU07721111;"{""coordinates"": [5.477851926802056, 51.437575382168205], ""type"": ""Point""}";Achterom;11;1;Wijk Centrum;Stadsdeel Centrum;51.437575382168205, 5.477851926802056
990534083;10-Woensel-Noord 2;12.1 Verkeersbord;2018-11-25T21:21:00+00:00;2018-11-26T10:58:00+00:00;BU07721542;"{""coordinates"": [5.503510733899746, 51.47158833531643], ""type"": ""Point""}";Kosmoslaan;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.47158833531643, 5.503510733899746
990431786;5-Woensel-Noord 1;3.3 Ratten;2017-05-02T16:12:00+00:00;2017-05-03T16:03:00+00:00;BU07721524;"{""coordinates"": [5.446722160717984, 51.48946244432193], ""type"": ""Point""}";Chamonixlaan 167;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.48946244432193, 5.446722160717984
990431841;5-Woensel-Noord 1;6.1 Illegale stort;2017-05-02T21:27:00+00:00;2017-05-03T16:06:00+00:00;BU07721513;"{""coordinates"": [5.470978613653035, 51.468472649746566], ""type"": ""Point""}";Gloriantstraat;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.468472649746566, 5.470978613653035
990431755;2-Stratum;6.4 (Brom) fietswrak;2017-05-02T14:14:00+00:00;2017-05-03T16:09:00+00:00;BU07721236;"{""coordinates"": [5.498940774510739, 51.42321349059108], ""type"": ""Point""}";Heezerweg 300;23;2;Wijk Putten;Stadsdeel Stratum;51.42321349059108, 5.498940774510739
990431678;2-Stratum;13.1 Straatverlichting;2017-05-02T01:07:00+00:00;2017-05-03T16:17:00+00:00;BU07721236;"{""coordinates"": [5.497116968483081, 51.42282219097904], ""type"": ""Point""}";Cydonialaan p5;23;2;Wijk Putten;Stadsdeel Stratum;51.42282219097904, 5.497116968483081
990431709;2-Stratum;13.1 Straatverlichting;2017-05-02T10:59:00+00:00;2017-05-03T16:18:00+00:00;BU07721234;"{""coordinates"": [5.50940781298191, 51.42032728791007], ""type"": ""Point""}";leeuwenstraat p1;23;2;Wijk Putten;Stadsdeel Stratum;51.42032728791007, 5.50940781298191
990432605;4-Woensel-Zuid;;2017-05-09T12:12:00+00:00;2017-05-09T12:54:00+00:00;BU07721412;"{""coordinates"": [5.4715857309791, 51.44935767118887], ""type"": ""Point""}";van Gentstraat 8 1;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44935767118887, 5.4715857309791
990431103;6-Strijp;12.8 Bushokje;2017-04-27T14:44:00+00:00;2017-05-09T13:12:00+00:00;BU07721616;"{""coordinates"": [5.458092475389194, 51.447254788868875], ""type"": ""Point""}";Leidingstraat;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.447254788868875, 5.458092475389194
990432529;6-Strijp;1.3 Ondergrondse afvalcontainer;2017-05-08T20:13:00+00:00;2017-05-09T13:25:00+00:00;BU07721616;"{""coordinates"": [5.456929196376414, 51.446782279989144], ""type"": ""Point""}";Torenallee 44 4;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.446782279989144, 5.456929196376414
990432626;6-Strijp;9.3 Zwerfvuil;2017-05-09T13:33:00+00:00;2017-05-09T13:45:00+00:00;BU07721622;"{""coordinates"": [5.440774297326827, 51.439389491015866], ""type"": ""Point""}";Johannes Voetstraat 4;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.439389491015866, 5.440774297326827
990431018;2-Stratum;7.9 Minicontainers staan te lang op straat;2017-04-26T14:01:00+00:00;2017-05-09T13:54:00+00:00;BU07721232;"{""coordinates"": [5.500647962827155, 51.42765168671656], ""type"": ""Point""}";Piuslaan 95;23;2;Wijk Putten;Stadsdeel Stratum;51.42765168671656, 5.500647962827155
990431455;2 - Stratum;13.3 Overig;2017-05-01T11:05:00+00:00;2017-05-09T13:54:00+00:00;BU07721237;"{""coordinates"": [5.502533601447804, 51.41734369116185], ""type"": ""Point""}";Floralaan Oost;23;2;Wijk Putten;Stadsdeel Stratum;51.41734369116185, 5.502533601447804
990430971;2-Stratum;3.2 Dode dieren;2017-04-26T10:33:00+00:00;2017-05-09T13:54:00+00:00;BU07721111;"{""coordinates"": [5.484080565989151, 51.43446088321994], ""type"": ""Point""}";Geldropseweg;11;1;Wijk Centrum;Stadsdeel Centrum;51.43446088321994, 5.484080565989151
990432347;5-Woensel-Noord 1;6.1 Illegale stort;2017-05-07T18:08:00+00:00;2017-05-18T11:53:00+00:00;BU07721513;"{""coordinates"": [5.464660076749283, 51.471177948488354], ""type"": ""Point""}";Kapitein Pulverstraat 42;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.471177948488354, 5.464660076749283
990431951;5-Woensel-Noord 1;12.6 Banken;2017-05-03T18:21:00+00:00;2017-05-18T11:53:00+00:00;BU07721531;"{""coordinates"": [5.465939277848406, 51.478504994897165], ""type"": ""Point""}";Zuiderzeelaan 50;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.478504994897165, 5.465939277848406
990432144;5-Woensel-Noord 1;12.4 Paaltjes;2017-05-05T01:26:00+00:00;2017-05-18T11:53:00+00:00;BU07721523;"{""coordinates"": [5.435470152642509, 51.483022757147076], ""type"": ""Point""}";Perigordlaan 45;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.483022757147076, 5.435470152642509
990431621;5-Woensel-Noord 1;7.2 Aanhangers of caravans;2017-05-01T22:03:00+00:00;2017-05-18T11:53:00+00:00;BU07721513;"{""coordinates"": [5.4657145754026955, 51.47194964753685], ""type"": ""Point""}";Koning Arthurlaan 38;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.47194964753685, 5.4657145754026955
990431988;5-Woensel-Noord 1;12.4 Paaltjes;2017-05-04T00:48:00+00:00;2017-05-18T11:53:00+00:00;BU07721523;"{""coordinates"": [5.442498259601943, 51.4852308500032], ""type"": ""Point""}";Alsacelaan 144;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.4852308500032, 5.442498259601943
990431622;5-Woensel-Noord 1;7.4 Jeugdoverlast;2017-05-01T22:04:00+00:00;2017-05-18T11:53:00+00:00;BU07721513;"{""coordinates"": [5.462404552348152, 51.4741906466586], ""type"": ""Point""}";Reinaertlaan 52;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.4741906466586, 5.462404552348152
990431949;5-Woensel-Noord 1;9.1 Onkruidbeheer;2017-05-03T18:11:00+00:00;2017-05-18T11:53:00+00:00;BU07721521;"{""coordinates"": [5.438572389393461, 51.473555362181855], ""type"": ""Point""}";Verzetsheldenlaan;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.473555362181855, 5.438572389393461
990431510;5-Woensel-Noord 1;12.4 Paaltjes;2017-05-01T13:25:00+00:00;2017-05-18T11:53:00+00:00;BU07721522;"{""coordinates"": [5.449792483495719, 51.481954646481924], ""type"": ""Point""}";Fransebaan 56;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.481954646481924, 5.449792483495719
990431063;5-Woensel-Noord 1;10.2 Putten of kolken;2017-04-26T18:40:00+00:00;2017-05-18T11:55:00+00:00;BU07721512;"{""coordinates"": [5.460566481893735, 51.46733345508832], ""type"": ""Point""}";Merkelbachlaan 13;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.46733345508832, 5.460566481893735
990431466;5-Woensel-Noord 1;14.2 Tegels en klinkers;2017-05-01T11:16:00+00:00;2017-05-18T11:55:00+00:00;BU07721531;"{""coordinates"": [5.464834549715729, 51.4772396425991], ""type"": ""Point""}";Schoklandstraat 20;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.4772396425991, 5.464834549715729
990431465;5-Woensel-Noord 1;14.2 Tegels en klinkers;2017-05-01T11:15:00+00:00;2017-05-18T11:55:00+00:00;BU07721531;"{""coordinates"": [5.464382545868423, 51.47755564254906], ""type"": ""Point""}";Zuiderzeelaan 18;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47755564254906, 5.464382545868423
990431462;5-Woensel-Noord 1;14.2 Tegels en klinkers;2017-05-01T11:11:00+00:00;2017-05-18T11:55:00+00:00;BU07721531;"{""coordinates"": [5.462447530827819, 51.47970764152116], ""type"": ""Point""}";Flevolandlaan 4;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47970764152116, 5.462447530827819
990534159;1-Centrum;7.5 Geluidsoverlast;2018-11-26T12:15:00+00:00;2018-11-26T12:17:00+00:00;BU07721111;"{""coordinates"": [5.480933618367128, 51.44099107861883], ""type"": ""Point""}";Dommelstraat 23;11;1;Wijk Centrum;Stadsdeel Centrum;51.44099107861883, 5.480933618367128
990534039;1-Centrum;1.3 Ondergrondse afvalcontainer;2018-11-25T14:35:00+00:00;2018-11-26T12:25:00+00:00;BU07721115;"{""coordinates"": [5.489745620325153, 51.44956226752194], ""type"": ""Point""}";de Zaale 31;11;1;Wijk Centrum;Stadsdeel Centrum;51.44956226752194, 5.489745620325153
990534115;1-Centrum;1.3 Ondergrondse afvalcontainer;2018-11-26T09:59:00+00:00;2018-11-26T12:26:00+00:00;BU07721115;"{""coordinates"": [5.490882885558456, 51.44885418946462], ""type"": ""Point""}";de Zaale 31;11;1;Wijk Centrum;Stadsdeel Centrum;51.44885418946462, 5.490882885558456
990534162;6-Strijp;2.2 Plantsoenen;2018-11-26T12:20:00+00:00;2018-11-26T12:32:00+00:00;BU07721614;"{""coordinates"": [5.454133940957679, 51.438232088377845], ""type"": ""Point""}";getterstraat 10;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.438232088377845, 5.454133940957679
990534135;4-Woensel-Zuid;6.1 Illegale stort;2018-11-26T10:52:00+00:00;2018-11-26T12:45:00+00:00;BU07721412;"{""coordinates"": [5.472965737055602, 51.449141671585615], ""type"": ""Point""}";Willem Barentzstraat 8;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.449141671585615, 5.472965737055602
990534045;1-Centrum;1.3 Ondergrondse afvalcontainer;2018-11-25T15:27:00+00:00;2018-11-26T12:46:00+00:00;BU07721111;"{""coordinates"": [5.482349748362356, 51.43663488157722], ""type"": ""Point""}";'t College 8;11;1;Wijk Centrum;Stadsdeel Centrum;51.43663488157722, 5.482349748362356
990431481;1-Centrum;9.3 Zwerfvuil;2017-05-01T11:44:00+00:00;2017-05-04T09:44:00+00:00;BU07721111;"{""coordinates"": [5.48292584781501, 51.43697768138602], ""type"": ""Point""}";Vestdijk 180;11;1;Wijk Centrum;Stadsdeel Centrum;51.43697768138602, 5.48292584781501
990431983;5-Woensel-Noord 1;3.3 Ratten;2017-05-03T23:43:00+00:00;2017-05-04T10:10:00+00:00;BU07721524;"{""coordinates"": [5.448247364809286, 51.48872454422708], ""type"": ""Point""}";Iserelaan 26;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.48872454422708, 5.448247364809286
990431598;5-Woensel-Noord 1;2.1 Bomen;2017-05-01T18:52:00+00:00;2017-05-04T10:11:00+00:00;BU07721521;"{""coordinates"": [5.4379220855393005, 51.474185861954744], ""type"": ""Point""}";Verzetsheldenlaan 8;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.474185861954744, 5.4379220855393005
990432007;7-Gestel;6.1 Illegale stort;2017-05-04T10:17:00+00:00;2017-05-04T10:24:00+00:00;BU07721723;"{""coordinates"": [5.462472150533215, 51.42355044188656], ""type"": ""Point""}";Franz Leharplein 20;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.42355044188656, 5.462472150533215
990431917;2-Stratum;9.10 Duizendknoop;2017-05-03T15:08:00+00:00;2017-05-04T10:27:00+00:00;BU07721238;"{""coordinates"": [5.502401009357174, 51.412037691548804], ""type"": ""Point""}";Saterstoelenweg 13;23;2;Wijk Putten;Stadsdeel Stratum;51.412037691548804, 5.502401009357174
990431343;10-Woensel-Noord 2;9.3 Zwerfvuil;2017-04-30T12:05:00+00:00;2017-05-04T10:46:00+00:00;BU07721534;"{""coordinates"": [5.468635529195072, 51.4877006321352], ""type"": ""Point""}";Granaat 18;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.4877006321352, 5.468635529195072
990432008;5-Woensel-Noord 1;13.1 Straatverlichting;2017-05-04T10:19:00+00:00;2017-05-04T10:47:00+00:00;BU07721522;"{""coordinates"": [5.440472282010111, 51.47636895856212], ""type"": ""Point""}";Boschdijk 930;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.47636895856212, 5.440472282010111
990431344;10-Woensel-Noord 2;2.3 Gras;2017-04-30T12:27:00+00:00;2017-05-04T10:52:00+00:00;BU07721532;"{""coordinates"": [5.471133995581201, 51.47880470727391], ""type"": ""Point""}";HENRI DUNANTPARK;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.47880470727391, 5.471133995581201
