ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,BEWEEGBAAR,PUIC,WEGNAAM
6067626,,,,,,,,,,,,,,,,109911.9445,424084.235302,51.8035704256235,4.7334873300181,,,,Dordrecht,G0505,bestaand,,37.38,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f9233ec003e0532b00500a66e1,
6067636,,,,,,,,,,,,,,,,109521.4855,423860.483296,51.8015276911791,4.72785596874946,,,,Dordrecht,G0505,bestaand,,27.071,283,1,gerealiseerd,2017/03/31 06:51:04+00,Nee,047fc0f9233ac003e0532b00500a66e1,
6067662,121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,4.332004,"4,332004",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,109049.484947,401738.822,51.6026597751811,4.72393539860175,KUNSTWERKEN,Zuid,Z,Breda,G0758,bestaand,,1105.986,283,1,gerealiseerd,2016/05/23 10:52:42+00,Nee,acb0efab1e5647cd9aa2ccd14e0e1fbb,
6067668,544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,1.984187,"1,984187",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,114269.7105,400998.818722,51.596411438123,4.7993681619454,KUNSTWERKEN,Zuid,Z,Breda,G0758,bestaand,,2683.138,283,1,gerealiseerd,2015/06/08 14:18:40+00,Nee,88023d2a32b44ab0b4474a2b44f5f128,
6067752,,,,,,,,,,,,,,,,108635.692862,423860.7735,51.8014574364218,4.71501456769548,,,,Dordrecht,G0505,bestaand,,14.985,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f922bcc003e0532b00500a66e1,
6067756,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,93.487348,"93,487348",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,106026.440626,424408.2865,51.806155586921,4.67711096218544,KUNSTWERKEN,Randstad Zuid,RZ,Dordrecht,G0505,bestaand,,41.237,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f92241c003e0532b00500a66e1,
6067812,,,,,,,,,,,,,,,,106936.3895,424234.464751,51.8046723997364,4.69032795332176,,,,Dordrecht,G0505,bestaand,,89.419,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f9226ac003e0532b00500a66e1,
6067819,542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,28.704021,"28,704021",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,106076.192946,424299.8785,51.805185598121,4.6778476194712,KUNSTWERKEN,Randstad Zuid,RZ,Dordrecht,G0505,bestaand,,19.755,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f92242c003e0532b00500a66e1,
6067839,,,,,,,,,,,,,,,,109588.656,423955.920671,51.8023909409561,4.72881722142971,,,,Dordrecht,G0505,bestaand,,17.506,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f92316c003e0532b00500a66e1,
6067857,,,,,,,,,,,,,,,,134061.197094,518001.572,52.6490964722388,5.07780449276122,,,,,G0405,bestaand,,364.787,283,1,gerealiseerd,2018/06/28 09:20:09+00,Nee,d6091df0e958470c9451a2e89b632ea3,
6067884,,,,,,,,,,,,,,,,109622.507,423895.841,51.8018537032984,4.72931584782685,,,,Dordrecht,G0505,bestaand,,25.471,283,1,gerealiseerd,2017/03/31 06:51:04+00,Nee,047fc0f9233bc003e0532b00500a66e1,
6067885,,,,,,,,,,,,,,,,109822.0505,424104.65948,51.8037467283009,4.7321814053837,,,,Dordrecht,G0505,bestaand,,15.716,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f923e9c003e0532b00500a66e1,
6067928,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,16.296018,"16,296018",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,108569.422713,502496.761,52.5081840686924,4.70331081864536,KUNSTWERKEN,Randstad Noord,RN,,G0396,bestaand,,872.232,283,1,gerealiseerd,2021/09/29 16:27:28+00,Nee,2181055fdffbe99de050020a6b000e5e,
6067967,121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,4.30723,"4,307230",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,109061.987639,401717.3645,51.602467936544,4.72411867458071,KUNSTWERKEN,Zuid,Z,Breda,G0758,bestaand,,1082.134,283,1,gerealiseerd,2015/03/19 08:42:21+00,Nee,b16836729ed143d7a9a854d43c80a555,
6068031,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,59.618917,"59,618917",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,158013.454155,434844.544,51.9020998419737,5.43098883516135,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,1449.147,283,1,gerealiseerd,2016/03/31 15:51:53+00,Nee,c6dd80a5c29947cd8e7558c9b90cc707,
6068050,,,,,,,,,,,,,,,,84211.299009,453782.878,52.0678062030184,4.35479385664436,,,,'s-Gravenhage,G0518,bestaand,,57.191,283,1,gerealiseerd,2015/08/17 14:18:32+00,Nee,1e0a6f139eb9e183e053530a0b0a8a7d,
6068064,,,,,,,,,,,,,,,,172761.438008,449422.699,52.0328544080984,5.64603475613707,,,,Ede,G0228,bestaand,,397.588,283,1,gerealiseerd,2016/01/07 16:46:14+00,Nee,fe246f5687f8d6d6e0400a0a35020533,
6068078,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.324022,"0,324022",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,62044.663,438758.081462,51.9295155585542,4.03565963118619,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,2507.968,283,1,gerealiseerd,2017/10/17 10:23:11+00,,16fd017009f0ecac9e050210a7e24119,
6068083,,,,,,,,,,,,,,,,92745.049005,463848.6915,52.1592931874087,4.47739742630014,,,,Leiden,G0546,bestaand,,28.979,283,1,gerealiseerd,2020/01/24 10:30:16+00,Nee,b2e5185b31c8421cb4a7bb6d744bf7e1,
6068096,046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,35.991062,"35,991062",Zuid,Z,Geldermalsen,22,KUNSTWERKEN,Betuwe,146638.141559,422767.1655,51.7934901037756,5.26599490583135,KUNSTWERKEN,Zuid,Z,Gelderland,P0025,bestaand,,662.066,283,1,gerealiseerd,2015/06/12 14:13:14+00,Nee,d8c0c8132c154a19ad3416e60d46649b,
6068099,039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,107.219474,"107,219474",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,203377.354,436896.270211,51.9184447288824,6.09040120232327,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,1625.369,283,1,gerealiseerd,2015/02/10 10:49:25+00,Nee,4304ef23dcaf4b1b98062cbd3ed576a3,
6068101,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,93.992899,"93,992899",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,191019.880713,435050.6765,51.9027943594971,5.9105918506557,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,298.216,283,1,gerealiseerd,2020/05/22 17:46:13+00,Nee,c35acbb996e349b5b2454620ea2a536a,
6068141,,,,,,,,,,,,,,,,83956.829,455603.227625,52.0841328365884,4.35070417726786,,,,'s-Gravenhage,G0518,bestaand,,51.217,283,1,gerealiseerd,2015/09/14 10:31:58+00,Nee,2057af3467e8c1fee053530a0b0aca32,
6068143,,,,,,,,,,,,,,,,83647.409006,455219.965,52.0806487317991,4.34627070511201,,,,'s-Gravenhage,G0518,bestaand,,19.493,283,1,gerealiseerd,2015/09/14 10:30:45+00,Nee,2057af346723c1fee053530a0b0aca32,
6068153,938,,938,938__,CUP Valburg,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,0.368591,"0,368591",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,182076.2485,435182.828575,51.9044893634371,5.78064961998323,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,1888.777,283,1,gerealiseerd,2015/02/10 08:04:16+00,Nee,65f6149da3824118a6326807a547b9a1,
6068162,039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,110.210815,"110,210815",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,206028.164264,435531.9125,51.9059454478193,6.12872718566096,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,1557.086,283,1,gerealiseerd,2014/10/27 14:56:22+00,Nee,944d5f8f4ba34aa791cc970f20951fb3,
6068187,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,0.53803,"0,538030",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,188280.18,444350.829036,51.9865543906648,5.87168522818503,KUNSTWERKEN,Noord-Oost,NO,Arnhem,G0202,bestaand,,225.313,283,1,gerealiseerd,2016/04/26 09:45:55+00,Nee,2af034b83eb112c4e05343604191f184,
6068193,,,,,,,,,,,,,,,,109162.434,423873.356204,51.8016140262484,4.72264907789948,,,,Dordrecht,G0505,bestaand,,17.857,283,1,gerealiseerd,2015/11/05 14:50:46+00,Nee,047fc0f9231fc003e0532b00500a66e1,
6068212,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,56.059939,"56,059939",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,154649.094148,433769.341,51.8924437361464,5.38210488525288,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,922.998,283,1,gerealiseerd,2015/01/26 11:01:44+00,Nee,6c9798e5a7bb4cd1b09a4b3c277c2cfc,
6068229,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,25.510322,"25,510322",Zuid,Z,Roermond,25,KUNSTWERKEN,Limburg,187875.5015,338458.079565,51.0347792074901,5.85587668238041,KUNSTWERKEN,Zuid,Z,Echt-Susteren,G1711,bestaand,,31.302,283,1,gerealiseerd,2014/11/18 13:40:21+00,Nee,18b56b9c9f774898966142ad3f0521dd,
6068234,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,12.499601,"12,499601",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,181719.4205,328362.023992,50.9443511226649,5.7673683670591,KUNSTWERKEN,Zuid,Z,Stein,G0971,bestaand,,361.893,283,1,gerealiseerd,2020/10/26 10:16:52+00,Nee,43e7d5ba1c264007a4959f7cb652e4bf,
6068278,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,69.814776,"69,814776",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,167692.321,436938.993863,51.9207884464898,5.57170213738064,KUNSTWERKEN,Randstad Zuid,RZ,Gelderland,P0025,bestaand,,375.37,283,1,gerealiseerd,2016/03/31 15:51:53+00,Nee,a7e2bf6daa3a4f6db65715b2e950064c,
6068297,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,24.52345,"24,523450",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,178253.139874,313896.4255,50.8144762982008,5.71712201523665,KUNSTWERKEN,Zuid,Z,Maastricht,G0935,bestaand,,390.385,283,1,gerealiseerd,2014/11/04 11:37:52+00,Nee,5ba382ee45b94faea8fba644c2391f60,
6068316,478,b,478,478_b,Rotterdam Europoort 4,Mvt-Ecta,"Rotterdam, Emplacement Maasvlakte - Rotterdam Waalhaven Racc. ECT Aansl. ",602.638051,"602,638051",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,61285.5755,440890.738625,51.9485525747399,4.02404411859843,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,1801.812,283,1,gerealiseerd,2017/09/06 12:21:59+00,,16fd017009fcacac9e050210a7e24119,
6068324,,,,,,,,,,,,,,,,102737.3595,426907.16649,51.8283165779769,4.62904720327466,,,,Hendrik-Ido-Ambacht,G0531,bestaand,,18.09,283,1,gerealiseerd,2015/05/08 14:39:06+00,Nee,785a965166c0411cae327321978b9da3,
6068326,469,g,469,469_g,Pernis,Boto-Pstw,"Botlektunnel Oost - Rotterdam, Emplacement Pernis Tankweg ",600.52859,"600,528590",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,82355.9305,432546.422556,51.8767152162294,4.33223554569188,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,182.334,283,1,gerealiseerd,2015/05/20 10:52:16+00,Nee,16fd017115e26cac9e050210a7e24119,
6068336,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,10.529493,"10,529493",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,238354.746,437894.536,51.9232736206152,6.59897810793845,KUNSTWERKEN,Noord-Oost,NO,Gelderland,P0025,bestaand,,245.762,283,1,gerealiseerd,2015/02/17 09:55:37+00,Nee,d68bf57062b64c46827c82679435e867,
6068338,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,1.502837,"1,502837",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,177553.366,318967.470086,50.8600861035726,5.70750849416325,KUNSTWERKEN,Zuid,Z,Maastricht,G0935,bestaand,,952.153,283,1,gerealiseerd,2014/11/04 11:37:52+00,Nee,3c82876ad9d0432c9b58dbc520ea34d9,
6068380,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,3.132739,"3,132739",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,60940.994686,441310.9965,51.9522708661774,4.01891815769134,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,1425.745,283,1,gerealiseerd,2017/08/23 09:36:25+00,,16fd017009fafcac9e050210a7e24119,
6068413,,,,,,,,,,,,,,,,95317.916228,433993.965,51.8912646105176,4.5202013349857,,,,Rotterdam,G0599,bestaand,,47.421,283,1,gerealiseerd,2017/07/14 13:08:28+00,,16fd01700f41dcac9e050210a7e24119,
6068465,,,,,,,,,,,,,,,,96018.7355,432714.752856,51.8798424012055,4.53059997992951,,,,Rotterdam,G0599,bestaand,,586.951,283,1,gerealiseerd,2017/02/06 11:45:49+00,,16fd01700ed98cac9e050210a7e24119,
6068505,,,,,,,,,,,,,,,,160783.400936,503311.7925,52.5174486902841,5.47240781372872,,,,Lelystad,G0995,bestaand,,271.375,283,1,gerealiseerd,2015/02/02 16:57:47+00,Nee,283f616203bb48238bc3df11bae881cc,
6068507,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,39.192522,"39,192522",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160998.864771,501502.218,52.5011831893352,5.47554949428567,KUNSTWERKEN,Randstad Noord,RN,Lelystad,G0995,bestaand,,1117.703,283,1,gerealiseerd,2022/11/24 08:14:50+00,Nee,de055e43e9784ce5bcdac232f391c65a,
6068577,,,,,,,,,,,,,,,,160808.801517,502897.9585,52.513729178425,5.47277480114861,,,,Lelystad,G0995,bestaand,,270.783,283,1,gerealiseerd,2015/02/02 16:57:47+00,Nee,cb373ea22ff64199a8cfed7e37459e65,
6068591,,,,,,,,,,,,,,,,136314.992243,457732.915,52.1075167637823,5.11445791305656,,,,Utrecht,G0344,bestaand,,62.533,283,1,gerealiseerd,2015/05/12 14:36:53+00,Nee,7e0383ea58e143c2bdcef09c354a4ed7,
6068645,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,1.54264,"1,542640",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,241678.1425,485523.03883,52.3507630170592,6.6594207074677,KUNSTWERKEN,Noord-Oost,NO,Almelo,G0141,bestaand,,121.894,283,1,gerealiseerd,2016/01/21 13:11:03+00,Nee,b378fc8319af47389b62f03b247f1014,
6068681,044,,44,044__,Ressen=Bemmel - Nijmegen,Ah-Vl,Arnhem - Venlo ,12.54658,"12,546580",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,187408.709,432802.049667,51.8828057166875,5.85790960031033,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,1825.514,283,1,gerealiseerd,2021/08/09 12:00:12+00,Nee,5539b39dc7876ab5e0530100007fe3ab,
6068740,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,143.535463,"143,535463",Randstad Noord,RN,HSL,70,KUNSTWERKEN,OPC: 70-HSL,104830.3305,475282.635211,52.2632823857927,4.65230586063577,KUNSTWERKEN,Randstad Zuid,RZ,Haarlemmermeer,G0394,bestaand,,93.852,283,1,gerealiseerd,2015/09/26 16:31:10+00,Nee,bff07100f0124547ba69c4b89f96359f,
6068742,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,142.230863,"142,230863",Randstad Noord,RN,HSL,70,KUNSTWERKEN,OPC: 70-HSL,104020.113,474261.342646,52.2540294950019,4.64059255799749,KUNSTWERKEN,Randstad Zuid,RZ,Haarlemmermeer,G0394,bestaand,,88.491,283,1,gerealiseerd,2015/09/26 16:31:10+00,Nee,23c646e8378c4347aa79e28f0ef8bb78,
6068745,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,142.202656,"142,202656",Randstad Noord,RN,HSL,70,KUNSTWERKEN,OPC: 70-HSL,104038.7315,474245.237156,52.2538864749135,4.64086763497941,KUNSTWERKEN,Randstad Zuid,RZ,Haarlemmermeer,G0394,bestaand,,81.887,283,1,gerealiseerd,2015/09/26 16:31:10+00,Nee,a49ed282222a4a94a1f2cf564877e486,
6068807,,,,,,,,,,,,,,,,103798.143922,473755.855,52.2494660202201,4.63741857188782,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,65.469,283,1,gerealiseerd,2015/09/14 10:43:50+00,Nee,6f11005363894ea59978e3e98044d967,
6068829,,,,,,,,,,,,,,,,71638.5326,441392.306,51.9547090442234,4.17448100788531,,,,Hoogheemraadschap van Delfland,W0372,bestaand,,7.009,283,1,gerealiseerd,2015/08/27 12:52:26+00,Nee,16fd017009fe0cac9e050210a7e24119,
6068830,,,,,,,,,,,,,,,,71527.294201,441405.4075,51.9548100851762,4.17285990159598,,,,Rotterdam,G0599,bestaand,,28.318,283,1,gerealiseerd,2015/01/20 09:08:49+00,Nee,16fd017009fddcac9e050210a7e24119,
6068837,,,,,,,,,,,,,,,,133515.928647,479386.947,52.3020359654978,5.07222856740569,,,,Amsterdam,G0363,bestaand,,10.371,283,1,gerealiseerd,2022/04/10 08:06:49+00,Nee,5f94745f85e6447091fe4dc3845e506f,
6068845,,,,,,,,,,,,,,,,131697.394352,480396.199,52.3110326759151,5.04549795991413,,,,Amsterdam,G0363,bestaand,,141.121,283,1,gerealiseerd,2022/04/09 15:45:23+00,Nee,f77d042f89c94a50946e85e840e0f920,
6068887,,,,,,,,,,,,,,,,102940.94,412913.49714,51.7025634630043,4.63410120255721,,,,Moerdijk,G1709,bestaand,,58.811,283,1,gerealiseerd,2015/12/06 19:44:30+00,Nee,2613417c031b6803e05332a1e90a7128,
6068904,,,,,,,,,,,,,,,,117784.7465,478643.341723,52.2945139168608,4.8416854451993,,,,Amstelveen,G0362,bestaand,,16.986,283,1,gerealiseerd,2016/09/01 14:10:57+00,Nee,adc75fec706c4f46b457d62ba8d79d9e,
6068906,,,,,,,,,,,,,,,,117470.0735,478150.293842,52.2900613464579,4.83712785117289,,,,Amstelveen,G0362,bestaand,,47.248,283,1,gerealiseerd,2015/05/12 14:58:06+00,Nee,d7f6c3fd791346cd92ced8807df6fb20,
6068921,121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,233.408872,"233,408872",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,105902.261835,408972.3925,51.6674085936735,4.67749302306242,KUNSTWERKEN,Randstad Zuid,RZ,Moerdijk,G1709,bestaand,,1791.78,283,1,gerealiseerd,2021/05/20 06:29:41+00,Nee,2613417b4ff66803e05332a1e90a7128,
6068923,120,a,120,120_a,Lage Zwaluwe - Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,2.582057,"2,582057",Zuid,Z,Roosendaal,19,KUNSTWERKEN,Zeeland,105001.277,409048.564152,51.6680135606506,4.66445932027099,KUNSTWERKEN,Zuid,Z,Waterschap Brabantse Delta,W0652,bestaand,,36.027,283,1,gerealiseerd,2021/05/03 11:40:24+00,Nee,2613417bdbef6803e05332a1e90a7128,
6068990,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.635491,"44,635491",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,95017.654108,434816.986,51.8986291939574,4.51569658696465,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,17606.381,283,1,gerealiseerd,2017/09/06 08:35:17+00,,16fd017009fdacac9e050210a7e24119,
6069035,,,,,,,,,,,,,,,,101071.5295,405964.748893,51.6399323017067,4.60813569200044,,,,Moerdijk,G1709,bestaand,,98.41,283,1,gerealiseerd,2017/04/21 09:45:29+00,Nee,2613417b7c0a6803e05332a1e90a7128,
6069151,,,,,,,,,,,,,,,,126173.465,484607.1605,52.3486167503701,4.96413741318847,,,,Diemen,G0384,bestaand,,2.673,283,1,gerealiseerd,2016/01/07 12:35:10+00,Nee,03c74424309848a59feeb338635dc1bc,
6069223,950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",202.534385,"202,534385",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,94120.03,431148.316481,51.8655598505875,4.50330414714102,KUNSTWERKEN,Randstad Zuid,RZ,Barendrecht,G0489,bestaand,,2454.121,283,1,gerealiseerd,2015/11/18 15:30:03+00,Nee,d5a88318bd2b492f8389f51aa7ec0039,
6069342,,,,,,,,,,,,,,,,117923.386,522070.29601,52.6848012954932,4.8388976094895,,,,Dijk en Waard,G1980,bestaand,,184.747,283,1,gerealiseerd,2022/01/28 12:22:33+00,Nee,a8dfbe8da6594c0a842f44ef1eda559f,
6069358,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,3.527872,"3,527872",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,115803.3645,401088.256835,51.5973244638761,4.82149130453793,KUNSTWERKEN,Zuid,Z,Breda,G0758,bestaand,,1432.161,283,1,gerealiseerd,2016/11/18 07:18:56+00,Nee,ae95755ccb7a4ebeb9021bb655418d54,
6069401,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.538689,"2,538689",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,124076.427,487078.767516,52.3707159644883,4.93313431232156,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,1162.649,283,1,gerealiseerd,2021/09/13 09:57:35+00,Nee,112093a6d32e4b2db8d154e3c5ce486a,
6069419,,,,,,,,,,,,,,,,195966.726,383138.917215,51.435863474376,5.9763624063609,,,,Horst aan de Maas,G1507,bestaand,,91.143,283,1,gerealiseerd,2020/09/29 10:08:11+00,Nee,b573b06c592b4d0a8d2d6f12c5ae4d4e,
6069458,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.417058,"2,417058",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,124031.75158,487217.413,52.3719595005181,4.93246556191325,KUNSTWERKEN,Randstad Noord,RN,Prorail,L0004,bestaand,,633.078,283,1,gerealiseerd,2021/02/01 15:54:55+00,Nee,a64ad48b178c4fff81d26f9d86587c96,
6069483,,,,,,,,,,,,,,,,185443.045,579631.775821,53.2024622848266,5.84279160334473,,,,Leeuwarden,G0080,bestaand,,74,283,1,gerealiseerd,2015/11/20 08:41:24+00,Nee,24e907a700eb3789e0530d0957918266,
6069550,,,,,,,,,,,,,,,,185832.248,579707.556322,53.2031209341182,5.84862316142333,,,,Leeuwarden,G0080,bestaand,,318.238,283,1,gerealiseerd,2015/11/20 08:41:24+00,Nee,24e907a5ad3f3789e0530d0957918266,
6069818,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,2.141325,"2,141325",Noord-Oost,NO,Achterhoek,30,KUNSTWERKEN,Gelre,211646.828156,463560.106,52.1573007816194,6.21501185965429,KUNSTWERKEN,Noord-Oost,NO,Zutphen,G0301,bestaand,,124.877,283,1,gerealiseerd,2021/03/26 10:55:37+00,Nee,be8fff10d47b486489a438be61fd7dbb,
6069821,,,,,,,,,,,,,,,,211320.740493,463506.876,52.1568557433614,6.21023822486638,,,,Zutphen,G0301,bestaand,,72.314,283,1,gerealiseerd,2023/01/18 12:18:38+00,Nee,4521e3449ffa495fb5704d09ed4d2f18,
6069836,,,,,,,,,,,,,,,,178968.841,577668.980165,53.1851545480382,5.74576013198928,,,,Leeuwarden,G0080,bestaand,,68.875,283,1,gerealiseerd,2015/11/20 08:27:34+00,Nee,24e907a8443e3789e0530d0957918266,
6069850,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,25.177658,"25,177658",Noord-Oost,NO,Friesland,36,KUNSTWERKEN,Wadden,181023.4645,578722.710445,53.1945269378874,5.77658005132646,KUNSTWERKEN,Noord-Oost,NO,Leeuwarden,G0080,bestaand,,486.795,283,1,gerealiseerd,2018/11/14 09:18:01+00,Nee,24e907a5fa693789e0530d0957918266,
