Ministerie;Handelsnaam;9010 - GWW;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9510 - BZ Specifiek;9520 - BZK Specifiek;9530 - DEF specifiek;9540 - EZ Specifiek;9550 - FIN specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS Specifiek;Eindtotaal
DEF;NSD International NL B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nuclear Research and Consultancy Group;;;;;;;;;;2;;;;;;;;2
DEF;NVOS-Orthobanda;;;;;;;;;;2;;;;;;;;2
DEF;NVZ Vereniging van Ziekenhuizen;;;;;;;;;;1;;;;;;;;1
DEF;O.L.V.S.;;;;;;;;;;1;;;;;;;;1
DEF;Oceana Air Sea Trading;;;;;;;;;;1;;;;;;;;1
DEF;Oceanz B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Oculenti B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Odin Software Ontwikkeling;;;;;;;;;;1;;;;;;;;1
DEF;ODS B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Office Depot International;;;;;;;;;;1;;;;;;;;1
DEF;Ohmtronics B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Oldelft Benelux B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Oliecentrale Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Omicron Defence Supplies B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Omnitek;;;;;;;;;;1;;;;;;;;1
DEF;Omnitek B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Onkenhout en Onkenhout B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Online Boekhandels B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Oosterhof Elektro;;;;;;;;;;1;;;;;;;;1
DEF;Oostwoud International;;;;;;;;;;2;;;;;;;;2
DEF;Optelec Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Optima Forma B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Optronica Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orange Climate Waterloo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Oranjemarine B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orbis B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orlaco Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orthin B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Ortho Europe B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Ortho-Clinical Diagnostics;;;;;;;;;;2;;;;;;;;2
DEF;Ortholab Handel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Orthopartners B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Össur Europe B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Ostermann Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Otto Bock Benelux B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Outdoor & Travel Outfitters B.V.;;;;;;;;;;3;;;;;;;;3
DEF;OutdoorPro;;;;;;;;;;1;;;;;;;;1
DEF;Overlander;;;;;;;;;;1;;;;;;;;1
DEF;Owello;;;;;;;;;;1;;;;;;;;1
DEF;P.H.J. Braakhuis Holding B.V.;;;;;;;;;;1;;;;;;;;1
DEF;P2000 Alarmeringsystemen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Paintballcentrum de Unit;;;;;;;;;;1;;;;;;;;1
DEF;Palfinger Marine Europe B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Parker Hannifin B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Patientline B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Paul Hartmann B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Paul van Empel Presentatiesystemen;;;;;;;;;;1;;;;;;;;1
DEF;Pearson Assessment and Information B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pearson Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PECOFacet (Holland) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Peekel Instruments B.V.;;;;;;;;;;2;;;;;;;;2
DEF;PelviTec B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Penta Service Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pentax Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Perfekt Pak;;;;;;;;;;1;;;;;;;;1
DEF;Perk Technische Handelsonderneming B.V.;;;;;;;;;;2;;;;;;;;2
DEF;PerkinElmer Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Personeelsvereniging Maasstad Ziekenhuis;;;;;;;;;;4;;;;;;;;4
DEF;PHB Facility;;;;;;;;;;1;;;;;;;;1
DEF;Philips Nederland B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Phoenix Contact B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Phoenix Vibration Controls B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pianova;;;;;;;;;;1;;;;;;;;1
DEF;Picturae B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Picturae ICT B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Piet Brouwer Elektrotechniek Den Helder B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pijttersen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PINE ICT B.V.;;;;;;;;;;1;;;;;;;;1
DEF;PlazA32 B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ploum Technology B.V.;;;;;;;;;;3;;;;;;;;3
DEF;PM Komponenten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;POL Heteren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Polar Electro Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Polson Technische Rubbertoepassingen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Poly Temp Scientific;;;;;;;;;;2;;;;;;;;2
DEF;Polychromal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Poly-Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pon Power B.V.;;;;;;;;;;3;;;;;;;;3
DEF;PontMeyer Den Bosch;;;;;;;;;;3;;;;;;;;3
DEF;PontMeyer Den Helder;;;;;;;;;;4;;;;;;;;4
DEF;PontMeyer Handelsbedrijven B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Poolquip Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Poseidon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Powerflex Fluid Handling Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Praktijk St. Pieter;;;;;;;;;;1;;;;;;;;1
DEF;Praktijk voor Gebitsprothese Wim de Vries;;;;;;;;;;1;;;;;;;;1
DEF;Prelum Uitgevers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Premed Health Care (PHC) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Premis Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pro Persona;;;;;;;;;;1;;;;;;;;1
DEF;Procare;;;;;;;;;;4;;;;;;;;4
DEF;Profile Equipment B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Profile Tyrecenter Truck Europe N.V.;;;;;;;;;;1;;;;;;;;1
DEF;PROFILTRA B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Proflebo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Prokonpack Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Promac B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Promostore Merchandising B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Pro-Motion Medical B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Proven Workspace B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Psychologenpraktijk Vendrig & Tebbens;;;;;;;;;;1;;;;;;;;1
DEF;PT-Medical B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Pumbo.nl;;;;;;;;;;1;;;;;;;;1
DEF;Q Plus B.V.;;;;;;;;;;1;;;;;;;;1
DEF;QRS Critical Care B.V.;;;;;;;;;;3;;;;;;;;3
DEF;QRS Healthcare;;;;;;;;;;5;;;;;;;;5
DEF;QRS Service B.V.;;;;;;;;;;2;;;;;;;;2
DEF;QUA-VAC B.V.;;;;;;;;;;1;;;;;;;;1
DEF;R.G.M. de Slegte Amstelveen B.V.;;;;;;;;;;2;;;;;;;;2
DEF;R.T.H.-Relli Technology Holland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Radiometer Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Rafys B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Railtechniek Van Herwijnen Investments B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Randstad Resource Bedrijf Zakelijk B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Randstad Uitzendbureau;;;;;;;;;;4;;;;;;;;4
DEF;Record Industrie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Red Bull Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Redactron medical services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Reder Project Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Regts B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Reikon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rein Veenendaal Fietsen;;;;;;;;;;1;;;;;;;;1
DEF;Rent-a-Plant Almelo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rescope B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Rescue 3000 B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Restaurant 'De Flint' B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Reuser Scharen B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Revalidatie Nederland;;;;;;;;;;2;;;;;;;;2
DEF;Revalidatiecentrum De Trappenberg;;;;;;;;;;7;;;;;;;;7
DEF;Rexel Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;RH Marine Netherlands B.V.;;;;;;;;;;4;;;;;;;;4
DEF;RHC Dealergroep B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rheinmetall Protection Systems Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rhevolec B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rhigo B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Riedex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rijk Tandtechniek en Supra Structuren B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Rijnlands Revalidatie Centrum;;;;;;;;;;1;;;;;;;;1
DEF;Rijwielhandel J. Kieboom;;;;;;;;;;1;;;;;;;;1
DEF;Riké Group;;;;;;;;;;1;;;;;;;;1
DEF;Rivafoam B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Robijns B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Robitex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Roche Diagnostics Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Rockmed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rode Kruis Ziekenhuis B.V.;;;;;;;;;;3;;;;;;;;3
DEF;ROHDE & GRAHL B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rohde & Schwarz Benelux B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Romex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Romijnstra B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rondo;;;;;;;;;;1;;;;;;;;1
DEF;Roodhart Marine Services B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Roossien Hoogwerktechniek;;;;;;;;;;2;;;;;;;;2
DEF;Rotodyne Ventilatoren B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Rotor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Roxtec B.V.;;;;;;;;;;1;;;;;;;;1
DEF;RPS Analyse B.V.;;;;;;;;;;2;;;;;;;;2
DEF;RS Components B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Rubber Design B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ruysch International B.V.;;;;;;;;;;2;;;;;;;;2
DEF;S&C Distributie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;S.B.I. Zonheuvel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Saarloos Automotive Equipment B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SafanDarley B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Safe Shops B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Safe Tactics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Safety Lux Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sagam Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Saint-Gobain Glassolutions Almelo;;;;;;;;;;1;;;;;;;;1
DEF;Salomon's Metalen B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Sanders' IJzergieterij en Machinefabriek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sandfirden Technics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sanquin Blood Supply Foundation;;;;;;;;;;3;;;;;;;;3
DEF;Santon Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sarstedt B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SBMC Houten;;;;;;;;;;1;;;;;;;;1
DEF;Scala Scientific;;;;;;;;;;2;;;;;;;;2
DEF;Scan Modul B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Scania Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schiefer Signaal & Speciaallampen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schilderwerken Lenferink Heino B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schins Leder B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schiphorst Transport- en Opslagtechniek B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Schmersal Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Scholten Awater B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Scholten Medische Instrumenten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Scholte's Metaalbewerking B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Schottel Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schouten Tiel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Schut Geometrische Meettechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Science Plus Group;;;;;;;;;;1;;;;;;;;1
DEF;Sdu Uitgevers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Seatec Underwater Systems B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Secma B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Seco Tools Benelux;;;;;;;;;;1;;;;;;;;1
DEF;Seher;;;;;;;;;;2;;;;;;;;2
DEF;Servicing Europe NDT B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Servi-Tec Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Servomex B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ship's Equipment Centre Groningen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Siemens Healthcare Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Silex;;;;;;;;;;1;;;;;;;;1
DEF;SilverFit B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Simac Electronics B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Simian B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Simons Activities B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Simovision B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Skibaan On Tour;;;;;;;;;;1;;;;;;;;1
DEF;Skills Meducation B.V.;;;;;;;;;;5;;;;;;;;5
DEF;SLB Leesmappen;;;;;;;;;;1;;;;;;;;1
DEF;Smart Constructions B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Smith & Nephew Nederland C.V.;;;;;;;;;;1;;;;;;;;1
DEF;Smiths Medical Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Smits Neuchatel Marine Department B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Smove B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Snel Staal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Snijders Hammerlit;;;;;;;;;;2;;;;;;;;2
DEF;Sodexo Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sophia Revalidatie Den Haag;;;;;;;;;;1;;;;;;;;1
DEF;Spac Sport Defensie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Spandex Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SpanSet Nederland B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Speakers Academy Special Projects B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Special Cosmetics B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Speck-Pompen Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sporca B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sport Medisch Centrum Papendal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Spruyt Hillen;;;;;;;;;;1;;;;;;;;1
DEF;SPS Infra Solutions B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SPS RES-Q Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;SPX Flow Technology Assen B.V.;;;;;;;;;;4;;;;;;;;4
DEF;St. Elisabeth Ziekenhuis;;;;;;;;;;4;;;;;;;;4
DEF;St. Woord en Daad - Comité Groot-Ammers;;;;;;;;;;1;;;;;;;;1
DEF;Stagelight Verhuur B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Stago BNL B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Stallergenes B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stanley Security Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Start People;;;;;;;;;;5;;;;;;;;5
DEF;Statron B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stel Orthopedie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stern Auto;;;;;;;;;;1;;;;;;;;1
DEF;Stg. beh./beh. rijksmon. Pyram. Austerlitz eo;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Centr. voor Arbeidsverhoud. Overh.pers.;;;;;;;;;;4;;;;;;;;4
DEF;Stg. Erk.reg. Leveranc. Medische Hulpmiddelen;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Landel. Coörd.centr. Reiz.advis.;;;;;;;;;;1;;;;;;;;1
DEF;Stg. LSR, Landel. steunpunt (mede)zeggenschap;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Med.-Ethische Toetsing Onderz. Patiënten;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Nederl. Instit. Accreditatie in de Zorg;;;;;;;;;;2;;;;;;;;2
DEF;Stg. Nijmeegs Interconf. zknhs Canisius-Wilh.;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Org. Redd.w. & E.H.B.O. Het Oranje Kruis;;;;;;;;;;1;;;;;;;;1
DEF;Stg. Protest. Christelijk Ziekenhuis Ikazia;;;;;;;;;;5;;;;;;;;5
DEF;Stg. Recreatiecomplex Nieuwe Haven Witte Raaf;;;;;;;;;;1;;;;;;;;1
DEF;Stg. St. Prot. Geestel. Verz. b.d. Krijgsm.;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Adelante Zorg;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Appraisal & Assessment;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Arbeidsmarkt Ziekenhuizen;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Basketball Experience NL.;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Bosbad 'Klein-Zwitserland';;;;;;;;;;1;;;;;;;;1
DEF;Stichting Buurtzorg Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Cavalerie Ere-Escorte;;;;;;;;;;3;;;;;;;;3
DEF;Stichting de Basis;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Dimence;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Farmaceutische Kengetallen;;;;;;;;;;1;;;;;;;;1
DEF;Stichting GGz Breburg Groep;;;;;;;;;;1;;;;;;;;1
DEF;Stichting GGZ Noord-Holland-Noord;;;;;;;;;;1;;;;;;;;1
DEF;Stichting 'Het Veteraneninstituut';;;;;;;;;;2;;;;;;;;2
DEF;Stichting Hogeschool van Amsterdam;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Medisch Spectrum Twente;;;;;;;;;;2;;;;;;;;2
DEF;Stichting Nationaal MS Fonds;;;;;;;;;;1;;;;;;;;1
DEF;Stichting NBF-BIS;;;;;;;;;;1;;;;;;;;1
DEF;Stichting QuaRijn;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Rijnbrink;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Rijnstate;;;;;;;;;;2;;;;;;;;2
DEF;Stichting Stimulansz;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Toerisme Utrecht;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Vincent van Gogh Instituut;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Vrienden van Reinier van Arkel;;;;;;;;;;1;;;;;;;;1
DEF;Stichting VUmc;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Werkbij;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Ziekenhuis Gelderse Vallei;;;;;;;;;;1;;;;;;;;1
DEF;Stichting Ziektekostenverzekering Krijgsmacht;;;;;;;;;;7;;;;;;;;7
DEF;Stichting Zorgcombinatie 'Noorderboog';;;;;;;;;;1;;;;;;;;1
DEF;Stichting Zuwe Hofpoort Ziekenhuis;;;;;;;;;;1;;;;;;;;1
DEF;Stolwijk Beschermd Werken B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stoom Boiler B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stöpler Instrumenten en Apparaten B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Story Sound;;;;;;;;;;4;;;;;;;;4
DEF;Stouten Tandtechniek B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Straaltechniek International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stratec Services B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Straumann B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Strijbosch B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Strix Lease Service B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Stroy B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Stryker Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Studion B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sulteq B.V.;;;;;;;;;;2;;;;;;;;2
DEF;SuperKlima B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Surcom International B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Sutinom B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Sysmex Nederland B.V.;;;;;;;;;;3;;;;;;;;3
DEF;T.T.L. Oosterwijk B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Talen Machines B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tandtechn. & Tandprothetisch Centrum Heibloem;;;;;;;;;;1;;;;;;;;1
DEF;Tandtechn. Laboratorium Noord Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Tandtechniek Midden Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Tandtechnisch Laboratorium Arodent B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tandtechnisch Laboratorium C. van de Ven;;;;;;;;;;2;;;;;;;;2
DEF;Tapes Amsterdam B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tapwacht Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;TBM Technisch Bureau H.A. Muller B.V.;;;;;;;;;;3;;;;;;;;3
DEF;TeamJOS B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Techn. Handelsbureau M. van der Schans B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Techn. Import en Export J.L. Bienfait B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Technisch Bureau Magema B.V.;;;;;;;;;;9;;;;;;;;9
DEF;Technisch Handels- en Adviesbureau Boone B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Technisch Handelsburo Visser Assen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Technische Handelsonderneming Tehages B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Technische Unie B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Technogym Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Teesing B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Teleflex Medical B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Telrol B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tempcontrol Industr. Electronic Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Temperature Data Systems;;;;;;;;;;3;;;;;;;;3
DEF;Tempo-Team Professionals B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Tente Wielen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tentenverhuur De Weerd Voorst;;;;;;;;;;1;;;;;;;;1
DEF;tesa B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Testjezelf.nu B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Testo;;;;;;;;;;1;;;;;;;;1
DEF;Teunis Industrietechniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Tevema Technical Supply B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Textielreiniging Gebr. Bagerman B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thales Nederland;;;;;;;;;;7;;;;;;;;7
DEF;Thaly;;;;;;;;;;2;;;;;;;;2
DEF;The MasterMind Company B.V.;;;;;;;;;;2;;;;;;;;2
DEF;The Surgical Company B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Theater De Speeldoos;;;;;;;;;;1;;;;;;;;1
DEF;Theater/Bioscoop De Nieuwe Kolk;;;;;;;;;;1;;;;;;;;1
DEF;Thereca B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thermo Fisher Scientific B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Thermobile Industries B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Theunissen Technical Trading B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thielco Staalindustrie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thom. H. van der Boon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;THPS Management B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thuasne Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Thyssenkrupp Materials Nederland B.V.;;;;;;;;;;6;;;;;;;;6
DEF;TMI Flex;;;;;;;;;;2;;;;;;;;2
DEF;Toolmax;;;;;;;;;;1;;;;;;;;1
DEF;Tools-n-More;;;;;;;;;;1;;;;;;;;1
DEF;Topa Verpakking B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Topper Verpakkingen;;;;;;;;;;1;;;;;;;;1
DEF;Tosca Medisch Interim OK B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Touwfabriek Helmes-Wellink B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Toyota Material Handling Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;TRAAS Ongediertebestrijding;;;;;;;;;;2;;;;;;;;2
