OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL,HELLING_BEGIN,HELLING_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,HOOGTE_BEGIN,HOOGTE_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
686,1019065,009_5AV_114.1,,5621.27193486,5714.62930938,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Rechtstand,93.357384,,-0.45066003,-0.45066003,6.28273465,6.28273465,2.36103728,2.31896484,47,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,93.3573535156712
687,1019066,009_5AV_114.1,,5714.62930938,5734.10722188,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Dalboog,19.477913,30000,-0.45065662,0.19860718,6.28273465,0.00019861,2.31896485,2.31651015,48,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,19.4779026717457
688,1019067,009_5AV_114.1,,5734.10722188,5750.73231162,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Topboog,16.62509,30000,0.19860967,-0.35556001,0.00019861,6.28282975,2.31651012,2.31520546,49,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,16.6250363202611
689,1019068,009_5AV_114.1,,5750.73231162,5987.41587966,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Rechtstand,236.683583,,-0.35556001,-0.35556001,6.28282975,6.28282975,2.31520497,2.23104976,50,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,236.68357593589
690,1019069,009_5AV_114.1,,5987.41587966,5995.51131943,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Dalboog,8.09544,30000,-0.35555801,-0.08571,6.28282975,6.2830996,2.23104973,2.2292636,51,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,8.09547986965566
691,1019070,009_5AV_114.1,,5995.51131943,6199.53625668,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Rechtstand,204.024938,,-0.08571139,-0.08571139,6.2830996,6.2830996,2.22926306,2.2117758,52,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,204.024902282288
692,1019071,009_5AV_114.1,,6199.53625668,6228.284158,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Topboog,28.747907,30000,-0.08571643,-1.04398038,6.28309959,6.28214133,2.21177587,2.19553767,53,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,28.7479320640633
693,1019072,009_5AV_114.1,,6228.284158,6262.69639017,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Dalboog,34.412237,20000,-1.04397505,0.67663728,6.28214133,0.00067664,2.19553757,2.18921712,54,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,34.4121809727312
694,1019073,009_5AV_114.1,,6262.69639017,6397.41015333,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Rechtstand,134.713794,,0.67663728,0.67663728,0.00067664,0.00067664,2.18921673,2.28036908,55,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,134.713858956382
695,1019074,009_5AV_114.1,,6397.41015333,6417.14829979,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Topboog,19.738148,30000,0.67663555,0.01869718,0.00067664,1.87e-05,2.28036905,2.28723134,56,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,19.7380469877341
696,1019075,009_5AV_114.1,,6417.14829979,7698.06023656,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Rechtstand,1280.911937,,0.01869613,0.01869613,1.87e-05,1.87e-05,2.28723115,2.31117924,57,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,1280.91197101536
697,1019076,009_5AV_114.1,,7698.06023656,7730.9603453,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Topboog,32.900115,30000,0.0187005,-1.07797042,1.87e-05,6.28210734,2.31117909,2.29375405,58,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,32.9000880539855
698,1019077,009_5AV_114.1,,7730.9603453,7796.7606561,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Dalboog,65.800324,30000,-1.0779723,1.11536764,6.28210734,0.00111537,2.2937539,2.29498436,59,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,65.8003302192808
699,1019078,009_5AV_114.1,,7796.7606561,7829.66085416,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Topboog,32.900205,30000,1.11537398,0.01869718,0.00111537,1.87e-05,2.29498433,2.31363985,60,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,32.9001728853693
700,1019079,009_5AV_114.1,,7829.66085416,8576.58268003,2021/10/29 14:31:19+00,2019/07/23 02:00:00+00,Rechtstand,746.921826,,0.01869646,0.01869646,1.87e-05,1.87e-05,2.31363959,2.32760439,61,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,746.921885125808
701,1019080,009_5AV_114.1,,8576.58268003,8590.23269461,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Topboog,13.650015,30000,0.0187005,-0.43630003,1.87e-05,6.28274901,2.32760433,2.32475421,62,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,13.64998060951
702,1019081,009_5AV_114.1,,8590.23269461,8746.52360878,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Rechtstand,156.29092904,,-0.43631003,-0.43631003,6.282749,6.282749,2.32473574,2.25654445,63,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,156.290928688904
703,1019082,009_5AV_114.1,,8746.52360878,8799.45493565,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Dalboog,52.931339,30000,-0.43631081,1.32806796,6.282749,0.00132807,2.25654462,2.28014555,64,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,52.931301016034
704,1019083,009_5AV_114.1,,8799.45493565,9278.47663021,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Rechtstand,479.022117,,1.32806796,1.32806796,0.00132807,0.00132807,2.2801471,2.91632046,65,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,479.021681928595
705,1019084,009_5AV_114.1,,9278.47663021,9308.76848704,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Dalboog,30.291909,30000,1.32806766,2.33780144,0.00132807,0.0023378,2.91632057,2.97184355,66,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,30.2918706310786
706,1019085,009_5AV_114.1,,9308.76848704,9614.44398173,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Rechtstand,305.67633,,2.33780144,2.33780144,0.0023378,0.0023378,2.97184463,3.68645324,67,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,305.675529019334
707,1019086,009_5AV_114.1,,9614.44398173,9644.07881815,2021/10/29 14:31:19+00,2019/07/24 11:59:10+00,Topboog,29.634888,30000,2.33780105,1.349968,0.0023378,0.00134997,3.68645334,3.74109656,68,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,29.6348017086101
708,1019087,009_5AV_114.1,,9644.07881815,9717.53582222,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,73.457071,,1.34997149,1.34997149,0.00134997,0.00134997,3.74109659,3.84026145,69,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,73.4569466086796
709,1019088,009_5AV_114.1,,9717.53582222,9747.89470963,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,30.358941,30000,1.3499733,2.36194157,0.00134997,0.00236194,3.84026141,3.8966062,70,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,30.3589202064237
710,1019089,009_5AV_114.1,,9747.89470963,9770.25429768,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,22.35961,10000,2.36194322,0.12597718,0.00236194,0.00012598,3.89660615,3.92442054,71,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,22.3596336953443
711,1019090,009_5AV_114.1,,9770.25429768,9861.00073695,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,90.74643999,,0.12597577,0.12597577,0.00012598,0.00012598,3.92442046,3.93585231,72,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,90.7464708012676
712,1019091,009_5AV_114.1,,9861.00073695,9887.16058786,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,26.159853,30000,0.1259751,-0.74602014,0.00012598,6.28243929,3.9358523,3.92774216,73,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,26.1598094077537
713,1019092,009_5AV_114.1,,9887.16058786,10155.48263719,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,268.322124,,-0.74602022,-0.74602022,6.28243929,6.28243929,3.9277421,3.72756843,74,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,268.322058818626
714,1019093,009_5AV_114.1,,10155.48263719,10183.73455708,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,28.251922,30000,-0.74602369,0.19570718,6.28243928,0.00019571,3.72756852,3.71979477,75,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,28.251889664587
715,1019094,009_5AV_114.1,,10183.73455708,10441.47704914,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,257.742497,,0.1957095,0.1957095,0.00019571,0.00019571,3.71979501,3.77023767,76,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,257.742497456209
716,1019095,009_5AV_114.1,,10441.47704914,10464.36881419,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,22.891766,30000,0.19570887,-0.56735006,0.00019571,6.28261796,3.77023771,3.76598395,77,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,22.8917870008001
717,1019096,009_5AV_114.1,,10464.36881419,10486.46082325,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,22.09201,30000,-0.56735321,0.16904718,6.28261795,0.00016905,3.76598405,3.76158436,78,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,22.0920071505511
718,1019097,009_5AV_114.1,,10486.46082325,10716.25451197,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,229.793692,,0.16904718,0.16904718,0.00016905,0.00016905,3.76158544,3.80043142,79,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,229.793712070479
719,1019098,009_5AV_114.1,,10716.25451197,10737.47135117,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,21.21684,30000,0.169048,-0.53818005,0.00016905,6.28264713,3.80043151,3.7965156,80,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,21.216833111942
720,1019099,009_5AV_114.1,,10737.47135117,10834.6066951,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,97.135358,,-0.53817725,-0.53817725,6.28264713,6.28264713,3.7965157,3.74423967,81,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,97.1353409525061
721,1019100,009_5AV_114.1,,10834.6066951,10870.41639891,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,35.809729,30000,-0.53817242,-1.73183173,6.28264713,6.28145348,3.74423954,3.70359547,82,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,35.8096908301866
722,1019101,009_5AV_114.1,,10870.41639891,11095.65198514,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,225.235924,,-1.73183542,-1.73183542,6.28145347,6.28145347,3.70359546,3.31352449,83,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,225.235409653594
723,1019102,009_5AV_114.1,,11095.65198514,11136.20684545,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,40.554886,30000,-1.73183126,-0.38000002,6.28145348,6.28280531,3.31352432,3.27070183,84,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,40.5549108131485
724,1019103,009_5AV_114.1,,11136.20684545,11475.44135594,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,339.23453499,,-0.38000415,-0.38000415,6.2828053,6.2828053,3.27070181,3.14179129,85,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,339.234515168253
725,1019104,009_5AV_114.1,,11475.44135594,11497.40249134,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,21.961142,30000,-0.38000195,-1.11204046,6.28280531,6.28207327,3.14179124,3.12540777,86,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,21.9611124707801
726,1019105,009_5AV_114.1,,11497.40249134,11623.14101859,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,125.738605,,-1.11204261,-1.11204261,6.28207327,6.28207327,3.12540776,2.98558116,87,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,125.738522252402
727,1019106,009_5AV_114.1,,11623.14101859,11670.73095919,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,47.589948,30000,-1.11204488,0.47428722,6.28207326,0.00047429,2.98558127,2.97040585,88,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,47.589978484971
728,1019107,009_5AV_114.1,,11670.73095919,11920.81566606,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,250.084735,,0.47428722,0.47428722,0.00047429,0.00047429,2.97040639,3.08901837,89,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,250.084659171649
729,1019108,009_5AV_114.1,,11920.81566606,11943.35194342,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,22.536278,30000,0.4742893,-0.27692001,0.00047429,6.28290839,3.08901837,3.09124235,90,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,22.5362991895298
730,1019109,009_5AV_114.1,,11943.35194342,12062.30306886,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,118.95113,,-0.27692001,-0.27692001,6.28290839,6.28290839,3.09124237,3.05830242,91,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,118.951079993248
731,1019110,009_5AV_114.1,,12062.30306886,12098.40778874,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,36.104736,30000,-0.27691881,-1.48041108,6.28290839,6.2817049,3.05830238,3.02657844,92,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,36.104760886343
732,1019111,009_5AV_114.1,,12098.40778874,12203.43848265,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,105.030809,,-1.48041108,-1.48041108,6.2817049,6.2817049,3.02657832,2.87108972,93,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,105.030638033147
733,1019112,009_5AV_114.1,,12203.43848265,12268.95152868,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,65.513064,30000,-1.4804127,0.7033573,6.2817049,0.00070336,2.87108975,2.84563615,94,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,65.5131118700677
734,1019113,009_5AV_114.1,,12268.95152868,12319.27078933,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Topboog,50.319267,30000,0.703355,-0.97395031,0.00070335,6.28221136,2.84563616,2.83882811,95,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,50.3192433649762
735,1019114,009_5AV_114.1,,12319.27078933,12573.70024465,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,254.429576,,-0.97395138,-0.97395138,6.28221136,6.28221136,2.83882807,2.59102615,96,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,254.429373073555
736,1019115,009_5AV_114.1,,12573.70024465,12594.25431515,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Dalboog,20.554075,30000,-0.97395614,-0.28882001,6.28221135,6.28289649,2.59102625,2.57804866,97,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,20.5540675159444
737,1019116,009_5AV_114.1,,12594.25431515,12619.83400401,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,25.57968992,,-0.28882001,-0.28882001,6.28289649,6.28289649,2.57804879,2.57066086,98,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,25.5796941717449
738,1019117,009_5AV_114.1,V,12619.83400401,12622.40902898,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,2.57502508,,-0.28882001,-0.28882001,6.28289649,6.28289649,2.57066086,2.56991714,99,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,50e26572-683e-442c-bd2d-a30a713b493f,2.57498507374315
739,1019118,009_5AV_114.1,V,12622.40902898,12623.63402898,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,1.22500005,,-0.28881719,-0.28881719,6.28289649,6.28289649,2.5699172,2.5695634,100,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,50e26572-683e-442c-bd2d-a30a713b493f,1.22500777548553
740,1019119,009_83AR_137.6,R,0,3.37102,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,3.37105363,,4.46669788,4.46669788,0.00446667,0.00446667,2.24804091,2.26309824,0,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,3.37097894881212
741,1019120,009_83AR_137.6,R,3.37102,21.39634915,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,18.02550896,,4.46669971,4.46669971,0.00446667,0.00446667,2.26309823,2.34361196,1,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,18.0253196745009
742,1019121,009_83AR_137.6,R,21.39634915,27.34245915,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,5.9461686,,4.43959917,4.43959917,0.00443957,0.00443957,2.34341992,2.36981827,2,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,5.94607899459804
743,1019122,009_83AR_137.6,R,27.34245915,27.50645653,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,0.163999,,4.43959917,4.43959917,0.00443957,0.00443957,2.36981926,2.37054734,3,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,0.163944014834333
744,1019123,009_83AR_137.6,R,27.50645653,28.77669703,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Topboog,1.27025131,2000,4.43959917,3.8044627,0.00443957,0.00380444,2.37054734,2.37578331,4,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,1.27023677320411
745,1019124,009_83AR_137.6,R,28.77669703,30.15877642,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Topboog,1.38208769,2000,3.80445835,3.11340621,0.00380444,0.0031134,2.37578331,2.38056383,5,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,1.38214494536572
746,1019125,009_83AR_137.6,R,30.15877642,30.21093817,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,0.052162,,3.11341006,3.11341006,0.0031134,0.0031134,2.38056383,2.38072623,6,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,0.0520833946666306
747,1019126,009_83AR_137.6,R,30.21093817,36.15704817,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,5.94613882,,3.11341724,3.11341724,0.00311341,0.00311341,2.38078173,2.39929445,7,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,5.94612654086675
748,1019127,009_83AR_137.6,R,36.15704817,54.18237775,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,18.02541801,,3.13242742,3.13242742,0.00313242,0.00313242,2.39915974,2.45562278,8,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,18.0252330186232
749,1019128,009_83AR_137.6,R,54.18237775,57.55339775,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,3.37103654,,3.1324253,3.1324253,0.00313242,0.00313242,2.45562277,2.46618224,9,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,3.37111792980249
750,1019129,009_101V_138.5,V,0,3.8,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,3.8000005,,-0.5105555,-0.5105555,6.28267475,6.28267475,1.85196305,1.85002294,0,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,5cab99f4-1bdd-4a3f-a8ef-96025843027a,3.79990088951384
751,1019130,009_101V_138.5,,3.8,4.93954301,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,1.13954315,,-0.51055722,-0.51055722,6.28267475,6.28267475,1.85002294,1.84944114,1,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,,1.13959650754116
752,1019131,009_101V_138.5,V,4.93954301,8.73954219,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,3.79999968,,-0.51055606,-0.51055606,6.28267475,6.28267475,1.84944113,1.84750102,2,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,65f8df4f-f020-4286-87e3-83b46aa7556b,3.79998307901265
753,1019132,009_25AV_165.8,V,0,1.225,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,1.2250039,,2.52333254,2.52333254,0.00252333,0.00252333,1.40350892,1.4066,0,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,288e7688-0d8f-4fac-a61e-c615dcb5eb62,1.22503653006757
754,1019133,009_25AV_165.8,V,1.225,1.23473,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,0.00973003,,2.52333254,2.52333254,0.00252333,0.00252333,1.40660008,1.40662463,1,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,288e7688-0d8f-4fac-a61e-c615dcb5eb62,0.00967470929795826
755,1019134,009_25AV_165.8,V,1.23473,3.8,2021/10/29 14:31:22+00,2019/07/25 02:00:00+00,Rechtstand,2.56527817,,2.52340254,2.52340254,0.0025234,0.0025234,1.40664972,1.41312293,2,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,288e7688-0d8f-4fac-a61e-c615dcb5eb62,2.56530236034663
756,1019135,009_25AV_165.8,,3.8,14.86854732,2021/10/29 14:31:22+00,2019/07/25 02:00:00+00,Rechtstand,11.06858256,,2.52340254,2.52340254,0.0025234,0.0025234,1.41312293,1.44105333,3,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,11.0685719756684
757,1019136,009_25AV_165.8,,14.86854732,17.82096828,2021/10/29 14:31:22+00,2019/07/25 02:00:00+00,Topboog,2.95243,30000,2.52339687,2.42498193,0.00252339,0.00242498,1.44105334,1.44835819,4,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,2.95238479130995
