FID,nwbversie,nwbwvkid,netwerkcategorie,netwerkschakelcode,netwerkschakelnaam,systeemdeelnr,systeemdeelnaam,systeemdeelpositie,vkwegvaknaam,vkwegvakwegcat,vkwegvakfunctie,vkwegvakobjectnaam,nwbwegnummer,nwbwegdeellttr,nwbhectoletter,nwbrpecode,nwbbstcode,nwbbeginkm,nwbeindkm,nwbgmenaam,nwbdistrnaam,nwbdienstnaam,nwbwvklengte,nwbwegnraw,nwbwegnrhmp,vkwegvakeersteinstdl,vkwegvaklaatsteinstdl,vkwegvakmaatgevendint,vkwegvakknooppunt,vkwegvakhmbegin,vkwegvakhmeind,vildtrajectnaam,weg,last_update,se_anno_cad_data,verkeerskundigwegvakcode,kleurcodeverkeerskundigwegvak,gdb_geomattr_data,shape
hwn_verkeerskundige_wegvakken.807,202210,243192005,B,058-0025,A58 KP De Baars - KP St. Annabosch v.v.,058-0025-L,KP St. Annabosch - KP De Baars,406,verzorgingsplaats Raakeind,vpl,verzorgingsplaats,Raakeind (Esso),058,R,q,L,PKB,50.511,50.063,Gilze en Rijen,ZN District West,RWS Zuid-Nederland,473,RW58,A58,0,0,0,0,50646,49942,A58 Breda - Tilburg,A58L,2022-12-01T08:38:16,,058-0025-L_406,058-0025_406,,"LINESTRING (121716 396343, 121756 396313, 121784 396281, 121791 396276, 121802 396272, 122075 396195, 122083 396194, 122093 396195, 122107 396201, 122134 396211, 122147 396217)"
hwn_verkeerskundige_wegvakken.808,202210,243192017,B,058-0025,A58 KP De Baars - KP St. Annabosch v.v.,058-0025-L,KP St. Annabosch - KP De Baars,406,verzorgingsplaats Raakeind,vpl,verzorgingsplaats,Raakeind (Esso),058,R,n,L,PKB,50.511,50.063,Gilze en Rijen,ZN District West,RWS Zuid-Nederland,451,RW58,A58,0,0,0,0,50646,49942,A58 Breda - Tilburg,A58L,2022-12-01T08:38:16,,058-0025-L_406,058-0025_406,,"LINESTRING (121716 396343, 121735 396336, 121754 396326, 121775 396317, 121865.46499999985 396292.51999999955, 121890 396280, 121913 396272, 121968 396263, 122134 396220, 122147 396217)"
hwn_verkeerskundige_wegvakken.2951,202210,354559036,A,031-1010,A31 KP Zurich - KP Werpsterhoek v.v.,031-1030-R,Harlingen-Havens - Marsum,3,Donrijp(21) - Marssum(22),asw,hoofdrijbaan,,031,R,a,R,AFR,35.463,35.48,Waadhoeke,NN District West,RWS Noord-Nederland,17,RW31,A31,0,1,0,0,31500,42316,A31 Afsluitdijk - Leeuwarden,A31R,2022-12-01T08:38:27,,031-1030-R_003,031-1010_003,,"LINESTRING (177242.8200000003 579888.1519999988, 177257.74219999835 579896.1290000007)"
hwn_verkeerskundige_wegvakken.811,202210,600123480,C,009-0020,A9 KP Badhoevedorp - KP Holendrecht (Zuid),009-0020-R,KP Holendrecht (Zuid) - KP Badhoevedorp (R),4,Amstelveen-Stadshart(5) - Aalsmeer(6),asw,hoofdrijbaan,,009,R,r,R,PST,29.505,29.558,Amstelveen,WNN District Zuid,RWS West-Nederland Noord,44,RW9,A9,0,0,0,0,28278,31816,A9 Diemen - Badhoevedorp,A9R,2022-12-01T08:38:16,,009-0020-R_004,009-0020_004,,"LINESTRING (117374.0700000003 479919.756000001, 117329.81749999896 479918.22890000045)"
hwn_verkeerskundige_wegvakken.812,202210,600144678,B,007-1050,A7 KP Heerenveen - KP Drachten v.v.,007-1050-L,KP Drachten - KP Heerenveen,2,Tijnje(27) - Tjalleberd(26a),asw,hoofdrijbaan,,007,R,#,L,HR,147.786,146.847,Heerenveen,NN District West,RWS Noord-Nederland,933,RW7,A7,0,0,0,0,152314,146851,A7 Groningen - Heerenveen,A7L,2022-12-01T08:38:16,,007-1050-L_002,007-1050_002,,"LINESTRING (194295.99340000004 555937.1370999999, 193973.08549999818 555809.3114, 193732.08590000123 555714.1385000013, 193471.16550000012 555611.7203000002, 193428.0282999985 555594.6458999999)"
hwn_verkeerskundige_wegvakken.813,202210,326526046,A,007-1010,A7 KP Zurich - KP Joure v.v.,007-1010-R,Beheergrens Midden-Nederland (A7) - Bushalte Folsgare,3,Witmarsum(16) - Bolsward(17),asw,hoofdrijbaan,,007,R,b,R,OPR,110.665,111.007,Súdwest-Fryslân,NN District West,RWS Noord-Nederland,307,RW7,A7,0,0,0,0,105600,111070,A7 Zurich - Heerenveen,A7R,2022-12-01T08:38:16,,007-1010-R_003,007-1010_003,,"LINESTRING (163178 563445.186999999, 163197.91930000111 563443.3528000005, 163224.07400000095 563441.8561999984, 163231.07290000096 563441.6215000004, 163236.85929999873 563441.6810999997, 163241.84930000082 563442.0223000012, 163246.81280000135 563442.6246999986, 163255.31870000064 563444.132199999, 163260.06489999965 563445.6196000017, 163264.76630000025 563447.3214999996, 163269.39119999856 563449.3191, 163273.85779999942 563451.5494000018, 163278.1598000005 563454.1035999991, 163289.63659999892 563462.2824000008, 163330.74230000004 563493.3781999983, 163353.0454000011 563509.7232999988, 163357.15480000153 563512.5828000009, 163365.6374000013 563517.8784999996, 163373.4726999998 563522.2751999982, 163377.93149999902 563524.5379000008, 163387.46379999816 563528.9081999995, 163396.73160000145 563532.6090999991, 163405.67770000175 563535.6587000005, 163415.26410000026 563538.504900001, 163426.8060999997 563541.2697999999, 163436.16739999875 563542.8680000007, 163446.09530000016 563543.9871999994, 163457.34099999815 563544.8427000009)"
hwn_verkeerskundige_wegvakken.814,202210,508587031,A,033-1030,N33 KP Zuidbroek - Beheergrens Groningen v.v.,033-1040-R,Haven Delfzijl -Beheergrens Groningen,3,Delfzijl (N360) - Fivelweg Holwierde,aw,hoofdrijbaan,,033,R,a,R,PST,63.129,63.141,Eemsdelta,NN District Oost,RWS Noord-Nederland,22,RW33,N33,0,0,0,0,63129,66420,N33 Zuidbroek - Delfzijl,N33R,2022-12-01T08:38:16,,033-1040-R_003,033-1030_003,,"LINESTRING (254374.2708999999 593996.9888999984, 254372.81109999865 594019.3189000003)"
hwn_verkeerskundige_wegvakken.815,202210,600106651,B,004-0150,A4 KP Zoomland - KP Markiezaat v.v.,004-0150-R,KP Zoomland - KP Markiezaat,3,Bergen op Zoom(28) - Bergen op Zoom-Zuid(29),asw,hoofdrijbaan,,004,R,a,R,PST,236.266,236.379,Bergen op Zoom,ZN District West,RWS Zuid-Nederland,117,RW4,A4,0,0,0,0,235682,236641,A4 Sabina - Antwerpen,A4R,2022-12-01T08:38:16,,004-0150-R_003,004-0150_003,,"LINESTRING (80602.81450000033 388726.71189999953, 80596.61279999837 388718.01110000163, 80595.56379999965 388703.0078999996, 80590.71059999987 388652.6697999984, 80588.0362999998 388629.08359999955, 80586.67330000177 388619.16209999844, 80585.33749999851 388612.2624000013)"
hwn_verkeerskundige_wegvakken.816,202210,282257015,C,015-0060,A15 KP Gorinchem - KP Deil,015-0060-R,KP Gorinchem - KP Deil,3,Leerdam(29) - KP Deil,asw,hoofdrijbaan,,015,R,#,R,HR,112.201,113.198,West Betuwe,WNZ District Zuid,RWS West-Nederland Zuid,1007,RW15,A15,0,0,0,0,106018,114292,A15 Gorinchem - Nijmegen,A15R,2022-12-01T08:38:16,,015-0060-R_003,015-0060_003,,"LINESTRING (141102.74639999866 428856.14990000054, 141144.8110000007 428853.3691000007, 141164.7771999985 428852.20490000024, 141184.754900001 428851.2501000017, 141207.01410000026 428850.51509999856, 141227 428850.0810999982, 141267 428850.0854999982, 141305.9648000002 428851.1294, 141325.91059999913 428852.05409999937, 141345.87829999998 428853.19629999995, 141365.82699999958 428854.6414999999, 141389.81700000167 428856.8623000011, 141409.71229999885 428858.9109000005, 141441.69949999824 428862.52479999885, 141461.51300000027 428865.2514999993, 141484.8878000006 428868.77699999884, 141504.6286999993 428871.9967, 141532.5936000012 428877.17229999974, 141552.1336000003 428881.04459999874, 141571.7146999985 428885.13479999825, 141610.64710000157 428894.3183000013, 141634.94000000134 428900.58410000056, 141654.26909999922 428905.7210999988, 141712.1484999992 428921.53339999914, 141912.95340000093 428976.872299999, 142088.0022 429024.81069999933)"
hwn_verkeerskundige_wegvakken.817,202210,213396021,C,009-0050,A9 Uitgeest - KP Velsen,009-0050-R,KP Velsen - Uitgeest (R),1,KP Velsen - Beverwijk-Oost(8),asw,hoofdrijbaan,Wijkertunnel,009,R,a,R,AFR,53.538,53.947,Beverwijk,WNN District Noord,RWS West-Nederland Noord,387,RW9,A9,1,0,1,0,49330,54114,A9 Badhoevedorp - Alkmaar,A9R,2022-12-01T08:38:16,,009-0050-R_001,009-0050_001,,"LINESTRING (106998.4065000005 498458.5520000011, 107007.38010000065 498470.57349999994, 107018.40100000054 498484.8277999982, 107027.1136999987 498495.0507000014, 107034.27540000156 498502.5102000013, 107041.5214000009 498509.4017999992, 107048.09650000185 498515.16120000184, 107051.97260000184 498518.3244000003, 107055.9252000004 498521.3872999996, 107062.47659999877 498526.1004999988, 107070.84710000083 498531.54470000044, 107080.42300000042 498537.1185999997, 107089.28819999844 498541.68879999965, 107093.81540000066 498543.8114, 107104.14539999887 498548.14169999957, 107108.83929999918 498549.8687000014, 107118.35110000148 498552.95809999853, 107148.80449999869 498561.64020000026, 107158.38439999893 498564.52439999953, 107164.41110000014 498566.50620000064, 107173.71959999949 498570.08509999886, 107178.26529999822 498572.1688000001, 107182.97949999943 498574.55900000036, 107187.31879999861 498577.00609999895, 107191.54969999939 498579.6746999994, 107195.63949999958 498582.55310000107, 107199.5971999988 498585.6281000003, 107203.50979999825 498588.94530000165, 107210.73699999973 498595.7474000007, 107217.58370000124 498603.1079999991, 107220.81740000099 498606.9285000004, 107228.35819999874 498616.5892999992, 107243.47769999877 498636.49909999967, 107279.68120000139 498684.34600000083, 107289.12200000137 498697.118999999)"
hwn_verkeerskundige_wegvakken.818,202210,600143265,C,015-0086,A15 Ochten - Valburg (v.v.),015-0086-R,Ochten - Valburg (R),4,KP Valburg,asw,hoofdrijbaan,,015,R,j,R,VBI,154.89,156.023,Overbetuwe,ON District Zuid,RWS Oost-Nederland,1116,RW15,A15,0,1,0,1,153765,156109,A15 Gorinchem - Nijmegen,A15R,2022-12-01T08:38:16,,015-0086-R_004,015-0086_004,,"LINESTRING (181284.4838999994 435487.3658000007, 181287.70960000157 435483.5315999985, 181290.75230000168 435479.56280000135, 181295.31899999827 435472.18569999933, 181297.61230000108 435467.69099999964, 181299.59160000086 435463.0989000015, 181301.2985999994 435458.3850999996, 181302.52109999955 435454.2991999984, 181303.66800000146 435449.46350000054, 181304.5465000011 435444.5386000015, 181305.09169999883 435439.56540000066, 181305.24379999936 435435.4904000014, 181305.1550000012 435430.5227999985, 181304.43200000003 435422.116799999, 181303.55409999937 435417.1970000006, 181302.2338999994 435412.3742999993, 181300.91959999874 435408.3759999983, 181299.08320000023 435403.7067999989, 181296.99419999868 435399.1640000008, 181295.0709999986 435395.56489999965, 181292.42870000005 435391.28489999846, 181289.55380000174 435387.1937999986, 181286.8861999996 435383.81329999864, 181283.5428000018 435380.0626000017, 181279.96169999987 435376.56390000135, 181275.0949999988 435372.41220000014, 181271.08779999986 435369.5181000009, 181266.84820000082 435366.86239999905, 181262.46599999815 435364.4517999999, 181257.2265000008 435362.0478999987, 181252.60049999878 435360.29569999874, 181247.81949999928 435358.8251999989, 181242.61560000107 435357.60240000114, 181237.69299999997 435356.78559999913, 181232.72179999948 435356.24170000106, 181228.5278000012 435356.0271999985, 181223.5612999983 435356.0859999992, 181218.5775000006 435356.48849999905, 181211.83260000125 435357.6248999983, 181207.04809999838 435358.82979999855, 181202.25329999998 435360.2683000006, 181197.56650000066 435362.01199999824, 181193.21730000153 435363.96440000087, 181188.8249000013 435366.2804000005, 181184.52980000153 435368.84319999814, 181180.40199999884 435371.6711000018, 181176.23310000077 435375.0872000009, 181172.5861000009 435378.39119999856, 181169.07019999996 435381.96119999886, 181165.84860000014 435385.78550000116, 181162.31670000032 435390.67390000075, 181159.6079000011 435394.84809999913, 181157.19249999896 435399.2305999994, 181155.1116000004 435403.7802999988, 181153.05359999835 435409.25030000135, 181151.58700000122 435413.9895000011, 181150.4065000005 435418.8498999998, 181149.21819999814 435427.120099999, 181148.85759999976 435432.0813000016, 181148.82939999923 435437.08839999884, 181149.17399999872 435442.07759999856, 181150.02749999985 435448.4426999986, 181150.9288999997 435453.3447000012, 181153.5960999988 435462.98160000145, 181155.24340000004 435467.72989999875, 181157.06670000032 435472.4134999998, 181162.08370000124 435483.35339999944, 181169.1783999987 435496.6099999994, 181176.89799999818 435509.5892999992, 181192.5073999986 435535.2368000001, 181214.49020000175 435570.90900000185, 181232.44909999892 435600.93939999864, 181244.934799999 435622.5987999998, 181256.10979999974 435642.4609999992, 181263.3300999999 435655.60920000076, 181275.46510000154 435678.29239999875, 181284.71939999983 435696.02479999885, 181293.77919999883 435713.85759999976, 181307.09219999984 435740.74219999835, 181313.5551000014 435754.2791999988, 181327.98189999908 435785.49069999903, 181348.16279999912 435831.23849999905, 181357.64059999958 435853.68659999967, 181367.14970000088 435876.80959999934, 181372.6906999983 435890.74870000035, 181379.90100000054 435909.5694999993, 181388.47459999844 435933.05530000106, 181396.77369999886 435956.63760000095, 181404.7333999984 435980.3392999992, 181410.4600000009 435998.07459999993, 181420.74650000036 436031.5304999985, 181429.68149999902 436062.99450000003, 181436.06859999895 436087.1655000001, 181442.17480000108 436111.4085999988, 181448.25679999962 436137.1570999995, 181452.62750000134 436156.67379999906, 181459.08889999986 436178.85660000145)"
hwn_verkeerskundige_wegvakken.819,202210,600147088,B,012-0136,A12 Waterberg - Duiven (v.v.),012-0136-L,Duiven - KP Waterberg,3,Westervoort(27) - KP Velperbroek,asw,hoofdrijbaan,,012,R,c,L,PST,136.3,136.207,Duiven,ON District Zuid,RWS Oost-Nederland,96,RW12,A12,0,0,1,0,136299,134619,A12 Oberhausen - Arnhem,A12L,2022-12-01T08:38:16,,012-0136-L_003,012-0136_003,,"LINESTRING (197186.28959999979 442261.5219999999, 197179.8099000007 442275.44729999825, 197163.65210000053 442287.2270999998, 197147.73900000006 442299.3427999988, 197128.0491000004 442314.75569999963, 197116.16490000114 442324.3971000016)"
hwn_verkeerskundige_wegvakken.820,202210,600426750,B,012-0136,A12 Waterberg - Duiven (v.v.),012-0136-L,Duiven - KP Waterberg,3,Westervoort(27) - KP Velperbroek,asw,hoofdrijbaan,,012,R,d,L,OPR,136.273,136.24,Duiven,ON District Zuid,RWS Oost-Nederland,33,RW12,A12,0,0,1,0,136299,134619,A12 Oberhausen - Arnhem,A12L,2022-12-01T08:38:16,,012-0136-L_003,012-0136_003,,"LINESTRING (196849.1726000011 442680.23149999976, 196873.69959999993 442658.71930000186)"
hwn_verkeerskundige_wegvakken.821,202210,178263059,D,015-0030,A15 KP Benelux - KP Ridderkerk-Noord,015-0030-R-par,parallelbaan KP Benelux - KP Ridderkerk-Noord,102,parallelbaan KP Benelux - Rotterdam-Charlois(19),asw,parallelbaan,,015,R,p,R,VBK,53.768,53.812,Albrandswaard,WNZ District Zuid,RWS West-Nederland Zuid,39,RW15,A15,0,0,0,0,51856,55058,A15 Rotterdam Maasvlakte - Ridderkerk,A15R,2022-12-01T08:38:16,,015-0030-R-par_102,015-0030_102,,"LINESTRING (89223.23299999908 431663.5562000014, 89242.50519999862 431661.7868000008, 89262.23589999974 431658.5208999999)"
hwn_verkeerskundige_wegvakken.822,202210,600107626,C,015-0020,A15 Brielle - KP Benelux,015-0020-L,KP Benelux - Brielle,105,parallelbaan Hoogvliet(17) - Spijkenisse(16),asw,parallelbaan,Botlekbrug,015,R,d,L,OPR,44.933,44.627,Rotterdam,WNZ District Zuid,RWS West-Nederland Zuid,307,RW15,A15,0,0,0,0,48548,44159,A15 Ridderkerk - Rotterdam Maasvlakte,A15L,2022-12-01T08:38:16,,015-0020-L_105,015-0020_105,,"LINESTRING (80607.75499999896 431708.9270000011, 80603.57169999927 431705.27219999954, 80600.03449999914 431701.2388000004, 80591.68809999898 431698.5421000011, 80558.73640000075 431696.0722000003, 80369.14779999852 431679.7906000018, 80305.49399999902 431674.53119999915)"
hwn_verkeerskundige_wegvakken.823,202210,600152363,A,033-1010,N33 KP Assen - KP Zuidbroek v.v.,033-1010-L,Gieten - KP Assen,3,Gieten(34) - Rolde(33),aw,hoofdrijbaan,,033,R,#,L,HR,15.696,13.845,Aa en Hunze,NN District Oost,RWS Noord-Nederland,1851,RW33,N33,1,0,0,0,21545,12904,N33 Zuidbroek - Assen,N33L,2022-12-01T08:38:16,,033-1010-L_003,033-1010_003,,"LINESTRING (241964.76370000094 556157.4930999987, 241942.60200000182 556141.3845999986, 241926.26680000126 556129.8346000016, 241909.79619999975 556118.4866000004, 241892.12829999998 556106.6616999991, 241875.37099999934 556095.7265999988, 241858.50310000032 556084.9805999994, 241841.5012000017 556074.4461000003, 241824.38430000097 556064.0931000002, 241789.6484999992 556043.5452999994, 241772.3337999992 556033.5329000019, 241720.1224000007 556003.9697000012, 241197.81590000167 555709.5797000006, 240832.05260000005 555503.1380000003, 240763.92110000178 555464.8770000003, 240659.10449999943 555406.4527999982, 240556.83410000056 555349.993900001, 240486.68459999934 555311.5390000008, 240357.0544999987 555241.2157999985)"
hwn_verkeerskundige_wegvakken.824,202210,181213015,A,059-0080,A59 KP Sabina - KP Noordhoek v.v.,059-0080-R,KP Sabina - KP Noordhoek,3,Fijnaart(24) - KP Noordhoek,asw,hoofdrijbaan,,059,R,#,R,HR,60.489,63.407,Moerdijk,ZN District West,RWS Zuid-Nederland,2942,RW59,A59,0,0,1,0,60489,65221,A59 Sabina - Noordhoek,A59R,2022-12-01T08:38:16,,059-0080-R_003,059-0080_003,,"LINESTRING (91011.66180000082 406591.932599999, 91089.39460000023 406573.0245000012, 91148.2071999982 406558.2115999982, 91206.2778000012 406543.117899999, 91267.94940000027 406526.53489999846, 91325.7536999993 406510.4488000013, 91379.9728000015 406494.98110000044, 91437.51379999891 406477.97989999875, 91497.43800000101 406459.7617999986, 91554.68090000004 406441.7815999985, 91613.98660000041 406422.69889999926, 91689.90729999915 406397.4787000008, 91742.92749999836 406379.3632999994, 91792.87889999896 406361.78069999814, 91868.14559999853 406334.6695000008, 91937.93769999966 406308.74060000107, 91993.95309999958 406287.24010000005, 92053.66840000078 406263.87739999965, 92090.79039999843 406248.9789999984, 92135.60460000113 406230.60390000045, 92190.90139999986 406207.3103, 92239.47170000151 406186.22150000185, 92286.32310000062 406165.24549999833, 92322.68580000103 406148.57869999856, 92364.29270000011 406129.11829999834, 92400.33850000054 406111.77629999816, 92436.26410000026 406094.18769999966, 92475.45389999822 406074.6356999986, 92511.09849999845 406056.4844999984, 92546.57330000028 406038.0003999993, 92583.05669999868 406018.6559000015, 92688.8134999983 405961.96770000085, 92714.47269999981 405948.5181000009, 92750.05759999901 405930.2575000003, 92767.9560999982 405921.33309999853, 92803.93699999899 405903.8555999994, 92843.91250000149 405885.2725000009, 92880.44150000066 405868.9712000005, 92898.81109999865 405861.06120000035, 92937.14699999988 405845.13060000166, 92966.70710000023 405833.32360000163, 92985.35280000046 405826.08879999816, 93015.09010000154 405814.94750000164, 93046.24850000069 405803.6735999994, 93077.76949999854 405792.7745000012, 93115.80139999837 405780.2659999989, 93134.87370000035 405774.2501000017, 93161.09340000153 405766.2421000004, 93196.98680000007 405755.7272000015, 93240.17749999836 405743.8808000013, 93280.1248999983 405733.6279999986, 93322.55420000106 405723.53550000116, 93342.06170000136 405719.12420000136, 93369.74100000039 405713.1160000004, 93420.4803000018 405703.01740000024, 93459.8515000008 405695.9528999999, 93477.66169999912 405692.96620000154, 93514.46510000154 405687.1752999984, 93534.25840000063 405684.3029000014, 93564.26669999957 405680.2991999984, 93607.52600000054 405675.12220000103, 93627.41640000045 405673.00560000166, 93667.23369999975 405669.17859999835, 93705.9199000001 405666.0927999988, 93745.83810000122 405663.53489999846, 93783.81549999863 405661.6451999992)"
hwn_verkeerskundige_wegvakken.825,202210,600153442,A,037-1010,A37 KP Hoogeveen - Beheergrens Duitsland v.v.,037-1020-L,Beheergrens Duitsland - KP Holsloot,4,Emmen-Oost(6) - Schoonebeek(5),asw,hoofdrijbaan,,037,R,d,L,OPR,35.844,35.493,Emmen,NN District Oost,RWS Noord-Nederland,343,RW37,A37,0,0,0,0,36412,29439,A37 Duitsland - Holsloot,A37L,2022-12-01T08:38:16,,037-1020-L_004,037-1010_004,,"LINESTRING (262147.68400000036 528843.4030000009, 262134.4365000017 528834.4301000014, 262131.23690000176 528832.0232000016, 262101.53440000117 528811.6821000017, 262081.59809999913 528798.3126999997, 262073.63809999824 528793.2470000014, 262065.00699999928 528788.1968999989, 262051.50649999827 528781.1618999988, 262042.4252000004 528776.950100001, 262033.16919999942 528773.1645999998, 262023.77210000157 528769.7170000002, 262016.17269999906 528767.2206000015, 262006.60680000111 528764.4682999998, 261992.07609999925 528760.7404000014, 261830.32009999827 528724.2254999988)"
hwn_verkeerskundige_wegvakken.826,202210,258365015,C,009-0010,A9 KP Holendrecht (Noord) - KP Diemen,009-0010-R,KP Diemen - KP Holendrecht (Noord) (R),1,KP Diemen,asw,hoofdrijbaan,,009,R,#,R,HR,5.108,6.17,Diemen,WNN District Zuid,RWS West-Nederland Noord,1071,RW9,A9,1,0,0,1,3720,6173,A9 Diemen - Badhoevedorp,A9R,2022-12-01T08:38:16,,009-0010-R_001,009-0010_001,,"LINESTRING (129493.45560000092 482510.9567000009, 129470.6761999987 482496.54949999973, 129443.61879999936 482478.6757000014, 129427.12739999965 482467.3561999984, 129410.76940000057 482455.84259999916, 129385.37319999933 482437.2604999989, 129360.96779999882 482418.66010000184, 129345.26319999993 482406.2468999997, 129329.72949999943 482393.6490999982, 129314.35570000112 482380.85350000113, 129291.14029999822 482360.84519999847, 129276.22679999843 482347.51839999855, 129261.46700000018 482334.0174999982, 129242.50050000101 482316.11620000005, 129217.40810000151 482291.43499999866, 129203.3654000014 482277.1928000003, 129189.55440000072 482262.71770000085, 129178.17390000075 482250.53500000015, 129164.69289999828 482235.749499999, 129151.43230000138 482220.7771999985, 129133.18719999865 482199.5183000006, 129120.38430000097 482184.1369000003, 129107.77950000018 482168.60810000077, 129095.3957999982 482152.9026999995, 129083.22250000015 482137.0293000005, 129068.62939999998 482117.438000001, 129058.66539999843 482103.64880000055, 129047.1341000013 482087.2890000008, 129035.82730000094 482070.78920000046, 129024.7489 482054.1378000006, 129001.9039000012 482017.9888000004, 128985.14440000057 481990.1684000008, 128975.09870000184 481972.8376000002, 128965.28009999916 481955.4028000012, 128946.21519999951 481920.23380000144, 128936.87759999931 481902.5472000018, 128918.566300001 481866.9836000018, 128900.53860000148 481831.27160000056, 128882.8040000014 481795.4061000012, 128865.40769999847 481759.36349999905, 128848.39440000057 481723.12049999833, 128831.75620000064 481691.3973999992)"
