FID,omschr,doorrijhgt,invent_oms,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_kenmerk.68,Brug,0,BRUG O/D LEIDSCHE RIJN,R,61.83499908,R,61.86399841,,002,LTK0000429069,M,I,,"LINESTRING (133616.23059999943 454929.21119999886, 133616.67669999972 454932.1777999997, 133618.12779999897 454944.565200001, 133619.04830000177 454954.52270000055, 133619.32519999892 454958.18129999936)"
kunstinweg_kenmerk.69,Brug,0,BRUG O/D LEIDSE RIJN,R,61.84999847,R,61.86299896,,002,LTK0000429071,M,I,,"LINESTRING (133692.6532999985 454931.66530000046, 133688.0773999989 454947.01850000024)"
kunstinweg_kenmerk.70,Viaduct,0,'VBW IND.BEATRIXHAVEN',B,252.977005,B,253.01800537,,002,LTK0000429001,M,I,,"LINESTRING (179236.53599999845 320407.33999999985, 179223.58960000053 320376.1550000012)"
kunstinweg_kenmerk.71,Viaduct,0,VIAD.,R,7,R,7.05000019,,009,LTK0000414683,M,I,,"LINESTRING (128289.36630000174 481017.30530000106, 128297.66270000115 481023.58900000155, 128320.76260000095 481055.5890999995)"
kunstinweg_kenmerk.72,Tunnel,0,GAASPERDAMMERTUNNEL(OPEN GED.),R,7.54500008,R,7.56799984,,009,LTK0000414685,M,I,,"LINESTRING (127849.36510000005 480741.21609999985, 127853.19680000097 480743.1141999997, 127869.86840000004 480751.6372000016)"
kunstinweg_kenmerk.73,Tunnel,0,GAASPERDAMMERTUNNEL(GESL.GED.),R,7.56799984,R,10.20300007,,009,LTK0000414686,M,I,,"LINESTRING (125555.15419999883 479440.17280000076, 125555.23090000078 479440.2109999992, 125578.02919999883 479451.97250000015, 125605.29179999977 479466.8145999983, 125627.38800000027 479479.4853999987, 125643.22890000045 479488.95650000125, 125659.47729999945 479499.000500001, 125678.53559999913 479511.2122000009, 125701.36349999905 479526.5115999989, 125724.43510000035 479542.72089999914, 125744.25299999863 479557.2619000003, 125755.66660000011 479565.9316000007, 125770.30700000003 479577.3398000002, 125786.13039999828 479590.13639999926, 125838.7322999984 479632.1262000017, 125868.683699999 479653.95369999856, 125902.40410000086 479677.5903000012, 125936.51139999926 479700.6651000008, 125970.99830000103 479723.16860000044, 125998.85399999842 479740.7569000013, 126002.35080000013 479742.93180000037, 126037.52760000154 479764.3409000002, 126041.06700000167 479766.44579999894, 126076.62959999964 479787.20749999955, 126105.3216000013 479803.39119999856, 126141.36230000108 479823.3126000017, 126177.40720000118 479843.22630000114, 126199.25789999962 479855.28610000014, 126218.30860000104 479863.89090000093, 126232.60229999945 479869.66899999976, 126273.33469999954 479889.6116000004, 126311.52829999849 479908.8515000008, 126335.63940000162 479921.8412999995, 126373.44200000167 479942.7261000015, 126435.8300999999 479977.1937999986, 126558.12719999999 480044.7595000006, 126579.46009999886 480056.5452999994, 126592.67650000006 480063.84699999914, 126646.20190000162 480093.4182999991, 126688.15619999915 480116.5967999995, 126731.82420000061 480140.7221000008, 126777.47170000151 480165.94110000134, 126829.67430000007 480194.7815000005, 126867.41160000116 480215.6303000003, 126898.79830000177 480232.9706000015, 126922.09090000018 480245.8390999995, 126949.73699999973 480261.118999999, 127084.3434999995 480344.64730000123, 127097.62009999901 480352.0001000017, 127110.6895999983 480359.2313000001, 127152.5960999988 480382.2153000012, 127192.23939999938 480403.1035999991, 127221.88320000097 480418.132100001, 127261.29769999906 480437.7745999992, 127291.9439000003 480453.5843999982, 127323.36549999937 480470.3379999995, 127356.0212999992 480488.2930999994, 127412.67949999869 480519.59519999847, 127451.98149999976 480541.3084000014, 127494.21200000122 480564.6394999996, 127563.68589999899 480602.8570000008, 127586.21150000021 480614.84870000184, 127627.89020000026 480636.2479999997, 127672.02059999853 480657.84319999814, 127684.55029999837 480663.7842000015, 127713.72899999842 480677.2736000009, 127734.3925999999 480686.57979999855, 127766.39039999992 480701.1821000017, 127820.63280000165 480726.98319999874, 127849.36510000005 480741.21609999985)"
kunstinweg_kenmerk.74,Viaduct,0,VIAD.O/D RW. 15 VBW. y,R,51.10200119,R,51.25099945,,015,LTK0000415064,M,I,,"LINESTRING (86754.75039999932 432172.0560999997, 86737.99700000137 432172.6220000014, 86688.46700000018 432175.3960000016, 86655.57899999991 432177.57499999925, 86610.06740000099 432181.3676000014)"
kunstinweg_kenmerk.75,Viaduct,0,VIAD. O/D VBW. y,R,53.55500031,R,53.86100006,,015,LTK0000415070,M,I,,"LINESTRING (89023.1640000008 431839.63800000027, 89062.39490000159 431827.8801999986, 89099.36789999902 431816.76740000024, 89126.85599999875 431805.2749999985, 89164.8900000006 431786.0929999985, 89207.5540000014 431762.94200000167, 89276.0150000006 431729.5379999988, 89327.8291000016 431706.2349999994)"
kunstinweg_kenmerk.76,Viaduct,0,VIAD. O/D RW 15 VBW. m,R,63.35200119,R,63.45500183,,015,LTK0000415094,M,I,,"LINESTRING (98339.19669999927 431810.39400000125, 98345.71539999917 431813.57090000063, 98367.27899999917 431821.7729999982, 98399.55829999968 431833.28240000084, 98423.23849999905 431839.76469999924, 98436.74469999969 431842.85990000144)"
kunstinweg_kenmerk.77,Viaduct,0,VIAD. 'O/D KROMMEWEG',R,63.5719986,R,63.59700012,,015,LTK0000415095,M,I,,"LINESTRING (98552.87359999865 431854.6550000012, 98571.40549999848 431854.7137000002, 98577.84789999947 431854.1385000013)"
kunstinweg_kenmerk.78,Viaduct,0,VIAD. O/D RW 16 VBW. x,R,63.9659996,R,64.14299774,,015,LTK0000415096,M,I,,"LINESTRING (98924.50780000165 431739.9373999983, 99016.41550000012 431697.1682000011, 99046.0689000003 431683.5278999992, 99054.79089999944 431678.6607000008)"
kunstinweg_kenmerk.79,Viaduct,0,VIAD.O/D RW16 VBW. x,R,24.37999916,R,24.47800064,,016,LTK0000415216,M,I,,"LINESTRING (98509.3060999997 432417.6420000009, 98509.39880000055 432415.55750000104, 98508.65799999982 432391.85069999844, 98506.43549999967 432357.2432000004, 98503.26049999893 432330.7848000005, 98501.7498999983 432319.0131999999)"
kunstinweg_kenmerk.80,Brug,0,VIAD.O/H HAVENSPOORPAD,R,9.82900047,R,9.88000011,,029,LTK0000415536,M,I,,"LINESTRING (94929.03350000083 431494.5417000018, 94933.74379999936 431525.18180000037, 94934.29100000113 431530.6649999991, 94939.97549999878 431540.8740000017)"
kunstinweg_kenmerk.81,Tunnel,0,VIAD.'SPOORTUNNEL ROSMALEN' (OPEN GED.),R,114.2480011,R,114.36799622,,002,LTK0000418562,M,I,,"LINESTRING (152077.5159999989 413372.0036999993, 152122.0780000016 413304.36300000176, 152132.83799999952 413286.563000001, 152143.28779999912 413269.2756000012)"
kunstinweg_kenmerk.82,Brug,0,VIAD.,R,234.25999451,R,234.375,,004,LTK0000418859,M,I,,"LINESTRING (80474.0513000004 390699.3456999995, 80469.36620000005 390691.9433000013, 80459.6261 390680.2025000006, 80450.03590000048 390670.877700001, 80395.06599999964 390628.8680000007, 80387.7648999989 390620.08199999854)"
kunstinweg_kenmerk.83,Viaduct,0,VIAD,R,86.58300018,R,86.59999847,,006,LTK0000418916,M,I,,"LINESTRING (164735.4787000008 506667.2939000018, 164737.2206000015 506651.38899999857)"
kunstinweg_kenmerk.84,Viaduct,0,VIAD O/D HOUTRIBWEG =N307,R,86.61799622,R,86.6740036,,006,LTK0000418917,M,I,,"LINESTRING (164728.88899999857 506741.99450000003, 164732.54399999976 506694.08999999985, 164733.4101999998 506686.1810000017)"
kunstinweg_kenmerk.85,Viaduct,0,VIAD O/D SLOOT,R,86.91000366,R,86.94400024,,006,LTK0000418918,M,I,,"LINESTRING (164596.38439999893 506906.8946999982, 164600.72100000083 506910.2520000003, 164624.6400000006 506920.3509999998, 164627.1897 506920.46180000156)"
kunstinweg_kenmerk.86,Viaduct,0,VIAD. I/D VBW. p,R,50.56700134,R,50.61299896,,015,LTK0000419239,M,I,,"LINESTRING (86023.89240000024 432054.4382000007, 86025 432055, 86041.58100000024 432066.99599999934, 86044.1970999986 432068.99540000036)"
kunstinweg_kenmerk.87,Viaduct,0,VIAD. O/D RW A15,R,50.61299896,R,50.72800064,,015,LTK0000419240,M,I,,"LINESTRING (86044.1970999986 432068.99540000036, 86071.0390000008 432089.51000000164, 86087.86100000143 432105.2589999996, 86096.33839999884 432115.5976999998, 86102.53599999845 432123.1559999995, 86115.60099999979 432139.7989999987, 86124.12900000066 432152.22040000185)"
kunstinweg_kenmerk.88,Viaduct,0,VIAD. O/H SPOOR,R,68.65799713,R,68.67500305,,002,LTK0000422717,M,I,,"LINESTRING (132722.05000000075 448058.2829999998, 132745.62909999862 448066.59120000154)"
kunstinweg_kenmerk.89,Viaduct,0,VIAD.,R,50.73899841,R,50.74200058,,012,LTK0000423506,M,I,,"LINESTRING (126746.64490000159 454681.1779999994, 126749.21620000154 454679.63259999827)"
kunstinweg_kenmerk.90,Viaduct,0,VIAD.OVER VBW.g ='KP.LUNETTEN',R,63,R,63.06499863,,012,LTK0000423513,M,I,,"LINESTRING (138566.65630000085 451959.31909999996, 138614.22399999946 451975.6279999986, 138627.94469999894 451980.94299999997)"
kunstinweg_kenmerk.91,Viaduct,0,VIAD.O/D SPOORWEG UTRECHT - 's-HERTOGENBOSCH,R,63.32799911,R,63.39699936,,012,LTK0000423514,M,I,,"LINESTRING (138871.97430000082 452088.96599999815, 138894.2030000016 452099.6030000001, 138934.2287000008 452118.72150000185)"
kunstinweg_kenmerk.92,Viaduct,0,VIAD.OVER VBW.s ='KP.LUNETTEN',R,62.40200043,R,62.47200012,,012,LTK0000423521,M,I,,"LINESTRING (138051.04349999875 451947.9408, 138035.26300000027 451951.41800000146, 137997.2890000008 451959.51099999994, 137982.315200001 451960.6099999994)"
kunstinweg_kenmerk.93,Viaduct,0,VIAD.OVER RW. 27 ='KP.LUNETTEN',R,62.7480011,R,62.8370018,,012,LTK0000423522,M,I,,"LINESTRING (138392.58680000156 451957.4827999994, 138323.17309999838 451942.5582999997)"
kunstinweg_kenmerk.94,Brug,0,BRUG O/H RAVENSWADE (VAST),R,70.51599884,R,70.52500153,,027,LTK0000424010,M,I,,"LINESTRING (138308.19539999962 451618.7628000006, 138306.50950000063 451609.9222000018)"
kunstinweg_kenmerk.95,Viaduct,0,VIAD.O/D SPOORWEG UTRECHT 'S-HERTOGENBOSCH,R,71.21199799,R,71.27999878,,027,LTK0000424012,M,I,,"LINESTRING (138874.42460000142 452080.748300001, 138929.563000001 452109.7410000004, 138932.75279999897 452114.4695000015)"
kunstinweg_kenmerk.96,Brug,0,BRUG O/D BOERDIJKSLOOT (VAST),R,39.60800171,R,39.625,,007,LTK0000426257,M,I,,"LINESTRING (130544.62860000134 525736.5150000006, 130547.6136999987 525719.7791999988)"
kunstinweg_kenmerk.97,Viaduct,0,VIAD.I/D FIETSPAD,R,54.27899933,R,54.29999924,,015,LTK0000426548,M,I,,"LINESTRING (89652.44000000134 431496.15239999816, 89672.91099999845 431483.87000000104, 89697.69920000061 431466.74749999866)"
kunstinweg_kenmerk.98,Brug,0,BRUG O/D DIEM,R,6.62200022,R,6.66800022,,001,LTK0000428601,M,I,,"LINESTRING (127693.75200000033 483576.7901000008, 127688.07950000092 483582.4243000001, 127674.62260000035 483596.4508999996, 127657.92680000141 483601.02430000156)"
kunstinweg_kenmerk.99,Brug,0,BRUG.O/D DIEM,R,6.63100004,R,6.66699982,,001,LTK0000428603,M,I,,"LINESTRING (127646.25490000099 483584.8775999993, 127649.15129999816 483567.1843000017, 127660.14539999887 483554.1246000007)"
kunstinweg_kenmerk.100,Viaduct,0,VIAD.,R,8.13700008,R,8.17300034,,001,LTK0000428606,M,I,,"LINESTRING (128927.15929999948 482826.36190000176, 128930.48640000075 482825.6539000012, 128962.47230000049 482819.3643000014)"
kunstinweg_kenmerk.101,Brug,0,BRUG 'MUIDERBRUG'O/H AMSTERDAM-RIJNKANAAL (VAST),R,8.66100025,R,8.96800041,,001,LTK0000428608,M,I,,"LINESTRING (129447.08320000023 482783.8896000013, 129452.38549999893 482784.00730000064, 129687.94909999892 482786.71449999884, 129752.9448999986 482787.45149999857)"
kunstinweg_kenmerk.102,Tunnel,0,AQUADUCT 'VECHTZICHT 2017' (GESL.GED.),R,12.17700005,R,12.36400032,,001,LTK0000428610,M,I,,"LINESTRING (132805.33999999985 481876.37420000136, 132833.18439999968 481863.7285999991, 132869.752700001 481847.5152999982, 132901.86960000172 481833.60379999876, 132945.5562000014 481815.2531999983, 132977.06670000032 481802.39609999955)"
kunstinweg_kenmerk.103,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,8.11999989,R,8.12800026,,001,LTK0000428613,M,I,,"LINESTRING (128893.90700000152 482746.3308000006, 128897.81329999864 482740.08300000057, 128898.11780000106 482739.52980000153)"
kunstinweg_kenmerk.104,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,8.87199974,R,8.89299965,,001,LTK0000428614,M,I,,"LINESTRING (128943.15749999881 481976.84059999883, 128940.50250000134 481967.59109999985, 128937.6350999996 481958.0073999986, 128937.20100000128 481956.70430000126)"
kunstinweg_kenmerk.105,Viaduct,0,VIAD.,R,15.93599987,R,15.99400043,,001,LTK0000428624,M,A,,"LINESTRING (136358.29019999877 480660.4582000002, 136372.10429999977 480651.8115000017, 136387.62689999864 480641.7531000003, 136400.09699999914 480633.41690000147, 136406.85909999907 480628.7670999989)"
kunstinweg_kenmerk.106,Viaduct,0,VIAD.O/D R 001,R,30.12899971,R,30.13899994,,001,LTK0000428657,M,I,,"LINESTRING (144831.1634999998 471502.88540000096, 144841.74980000034 471519.0711000003)"
kunstinweg_kenmerk.107,Viaduct,0,VIAD.'EEMBRUGGE'O/D BISSCHOPSWEG =N414,R,34.48600006,R,34.54100037,,001,LTK0000428666,M,I,,"LINESTRING (149376.3262999989 470112.74920000136, 149393.01289999858 470107.0073999986, 149427.3583999984 470095.0936000012)"
kunstinweg_kenmerk.108,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL 'REINIERTUNNEL' I/D CALVEENSEWEG,R,41.36999893,R,41.375,,001,LTK0000428675,M,I,,"LINESTRING (155728.4589000009 467754.4006000012, 155725.85179999843 467757.4342)"
kunstinweg_kenmerk.109,Viaduct,0,'VIAD. O/D RW30',R,54.35800171,R,54.43999863,,001,LTK0000428692,M,I,,"LINESTRING (167194.3552000001 464380.5192000009, 167273.57349999994 464391.6752000004)"
kunstinweg_kenmerk.110,Viaduct,0,VIAD.O/D WEG,R,89.53299713,R,89.63400269,,001,LTK0000428711,M,I,,"LINESTRING (200124.57510000095 467931.2655000016, 200131.08419999853 467935.7067000009, 200162.0150000006 467956.501699999, 200179.11210000142 467966.88109999895, 200211.9365000017 467985.72289999947)"
kunstinweg_kenmerk.111,Viaduct,0,VIAD.O/D WEG,R,89.5719986,R,89.60700226,,001,LTK0000428714,M,I,,"LINESTRING (200170.17229999974 467994.71489999816, 200141.98559999838 467972.4004999995)"
kunstinweg_kenmerk.112,Viaduct,0,VIAD.O/D WEG,R,176.03799438,R,176.06100464,,001,LTK0000428758,M,I,,"LINESTRING (265629.1570000015 481411.09230000153, 265646.82360000163 481418.193500001, 265651.49760000035 481421.89090000093)"
kunstinweg_kenmerk.113,Viaduct,0,VIAD. O/D RW50 (L.RIJB.),R,153.98500061,R,154.0269928,,002,LTK0000428921,M,I,,"LINESTRING (157946.22890000045 388941.90210000053, 157953.22470000014 388959.0491000004, 157956.5758999996 388968.4107999988, 157960.71609999985 388981.816300001)"
kunstinweg_kenmerk.114,Viaduct,0,VIAD.O/D BOSCHDIJK (L.RIJB.),R,154.16299438,R,154.21000671,,002,LTK0000428922,M,I,,"LINESTRING (157850.66580000147 388823.37640000135, 157862.53379999846 388832.4277999997, 157875.40780000016 388843.64350000024)"
kunstinweg_kenmerk.115,Viaduct,0,VIAD.O/D LEIDINGENSTRAAT,R,243.23300171,R,243.30900574,,004,LTK0000429774,M,I,,"LINESTRING (78211.18490000069 383246.7622999996, 78204.88589999825 383248.33309999853, 78185.69590000063 383253.9750000015, 78143.23629999906 383267.556499999, 78138.50629999861 383268.9360000007)"
kunstinweg_kenmerk.116,Brug,0,BRUG O/D RW058,R,243.75300598,R,243.83399963,,004,LTK0000429775,M,I,,"LINESTRING (77772.25450000167 383093.02710000053, 77767.30829999968 383079.62590000033, 77761.47179999948 383060.47030000016, 77759.44409999996 383052.0278999992, 77755.6462999992 383032.3652999997, 77753.12240000069 383013.5522999987)"
kunstinweg_kenmerk.117,Viaduct,0,VIAD. O/D SCHIPHOLWEG,R,7.82299995,R,7.96700001,,005,LTK0000429805,M,I,,"LINESTRING (110754.60680000111 485334.6950000003, 110747.51199999824 485315.0802000016, 110737.7864000015 485292.00079999864, 110735.98429999873 485287.3344999999, 110722.1911999993 485244.87469999865, 110716.13199999928 485224.29780000076)"
kunstinweg_kenmerk.118,Viaduct,0,VIAD. O/D RW. 5 VBW. g,R,8.51000023,R,8.54399967,,005,LTK0000429807,M,I,,"LINESTRING (111000.86659999937 485854.5603, 110993.30620000139 485841.9453999996, 110983.54699999839 485825.3027999997)"
kunstinweg_kenmerk.119,Viaduct,0,VIAD. O/D RW. 9,R,8.22700024,R,8.31799984,,005,LTK0000429810,M,I,,"LINESTRING (111078.78440000117 485439.8720000014, 111083.19750000164 485447.1229000017, 111088.16629999876 485455.95219999924, 111095.00259999931 485469.3057000004, 111101.11019999906 485483.0064999983, 111104.83419999853 485492.22890000045, 111109.97340000048 485506.3423999995, 111114.36169999838 485520.68670000136, 111114.70630000159 485522.0555999987)"
kunstinweg_kenmerk.120,Viaduct,0,VIAD. O/D DORTMUIDEN,R,13.40200043,R,13.41399956,,005,LTK0000429818,M,I,,"LINESTRING (113575.1165000014 489638.08989999816, 113590.11639999971 489638.0329999998)"
kunstinweg_kenmerk.121,Viaduct,0,VIAD. O/D DORTMUIDEN,R,13.41100025,R,13.41800022,,005,LTK0000429820,M,I,,"LINESTRING (113592.43400000036 489655.65249999985, 113582.05029999837 489650.8685999997)"
kunstinweg_kenmerk.122,Viaduct,0,VIAD. O/D AUSTRALIEHAVENWEG,R,14.48799992,R,14.51200008,,005,LTK0000429823,M,I,,"LINESTRING (114671.44409999996 489666.11840000004, 114692.94860000163 489661.4754000008)"
kunstinweg_kenmerk.123,Viaduct,0,VIAD. O/D RW. 2,R,63.27000046,R,63.36999893,,002,LTK0000429074,M,I,,"LINESTRING (133360.8740000017 453287.8531000018, 133350.379900001 453293.71719999984, 133342.34699999914 453297.76689999923, 133334.8674999997 453301.2201000005, 133323.64600000158 453305.9587999992, 133312.10280000046 453310.1196999997, 133299.71429999918 453313.86300000176, 133290.6886 453316.2135999985, 133285.80889999866 453317.304299999, 133271.3676000014 453319.9252999984, 133261.45949999988 453321.2701999992, 133255.13960000128 453321.8724000007)"
kunstinweg_kenmerk.124,Viaduct,0,VIAD.O/D RW. 12,R,63.66400146,R,63.76300049,,002,LTK0000429075,M,I,,"LINESTRING (133455.30260000005 452945.3834999986, 133458.2109999992 452950.6842, 133464.33839999884 452963.4593999982, 133469.99549999833 452976.98699999973, 133472.04019999877 452982.3414000012, 133475.1988000013 452991.78979999945, 133479.16939999908 453006.1114999987, 133480.81500000134 453013.25890000165, 133482.7217000015 453023.0388999991, 133483.73160000145 453029.2190000005, 133485.08060000092 453039.1112000011, 133485.08300000057 453039.133200001)"
kunstinweg_kenmerk.125,Brug,0,BRUG.O/H WATER,R,64.5039978,R,64.52100372,,002,LTK0000429076,M,I,,"LINESTRING (133099.1057999991 452344.1409999989, 133103.8803000003 452360.4567000009)"
kunstinweg_kenmerk.126,Viaduct,0,VIAD.OVER RW. 12,R,63.72200012,R,63.88899994,,002,LTK0000429081,M,I,,"LINESTRING (132971.7360999994 453302.63899999857, 132966.92990000173 453297.45340000093, 132958.0623999983 453287.1928000003, 132951.79619999975 453279.3812999986, 132945.75950000063 453271.4065999985, 132936.91950000077 453258.59380000085, 132928.98330000043 453245.8478000015, 132920.44849999994 453230.3227000013, 132916.03350000083 453221.3493999988, 132912.9598999992 453214.6666000001, 132907.1163999997 453200.8383000009, 132903.6849000007 453191.4433000013, 132900.57079999894 453182.1759000011, 132897.68890000135 453172.5976999998, 132893.91600000113 453163.4395999983)"
