ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,OPPERVLAKTE
3521856,steiger,2020/08/27 12:25:29+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,2.126
3521860,hoogspanningsmast,2019/10/11 09:34:54+00,G1706,Cranendonck,bestaand,0,283,,,24.936
3521863,steiger,2020/08/20 21:45:02+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,23.809
3521865,stuw,2019/11/08 02:28:19+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.401
3521868,stuw,2019/11/08 02:28:19+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.651
3521869,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,419.268
3521870,steiger,2014/10/02 13:57:32+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,17.798
3521871,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,18.934
3521872,steiger,2018/08/08 14:04:13+00,G0518,'s-Gravenhage,bestaand,1,283,,,52.509
3521873,steiger,2013/09/10 10:07:59+00,G0599,Rotterdam,bestaand,1,283,,,23.927
3521875,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521876,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,878.78
3521877,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521878,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521879,steiger,2020/03/31 10:17:12+00,G0599,Rotterdam,bestaand,2,283,,,67.003
3521880,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.913
3521881,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,611.258
3521882,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,48.476
3521883,gemaal,2015/04/10 17:28:22+00,G0518,'s-Gravenhage,bestaand,0,283,,,0.75
3521885,stuw,2015/04/30 13:05:36+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.224
3521887,gemaal,2015/12/11 09:39:30+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,18.915
3521888,stuw,2021/07/21 09:52:21+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,2.584
3521893,gemaal,2015/12/11 09:39:30+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,23.866
3521896,stuw,2022/03/21 14:00:03+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,3.125
3521899,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521900,steiger,2014/10/01 14:44:11+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,3.649
3521901,steiger,2020/12/01 09:36:58+00,G0599,Rotterdam,bestaand,1,283,,,1331.208
3521902,steiger,2022/01/06 07:22:03+00,G0599,Rotterdam,bestaand,1,283,,,941.213
3521903,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,64.926
3521904,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,18.49
3521905,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521907,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,1839.05
3521908,steiger,2017/01/27 10:30:00+00,G0599,Rotterdam,bestaand,1,283,,,550.74
3521909,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,837.288
3521914,niet-bgt: keermuur,2015/02/18 16:39:57+00,G0995,Lelystad,bestaand,-1,283,,,26.161
3521924,steiger,2020/08/13 17:53:05+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,13.248
3521929,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,76.601
3521931,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,75.955
3521933,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,21.313
3521934,niet-bgt: ponton,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,1,283,,,79.034
3521935,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,5.185
3521938,gemaal,2017/06/07 11:01:26+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,1.225
3521939,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,199.241
3521940,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,3.344
3521941,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,36.684
3521943,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,57.234
3521944,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,69.131
3521947,stuw,2015/12/11 09:39:30+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,5.155
3521948,stuw,2019/07/25 16:06:46+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,6.451
3521952,stuw,2015/09/08 14:34:50+00,G1507,Horst aan de Maas,bestaand,0,283,,,3.441
3521953,stuw,2021/08/03 14:21:33+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,2.376
3521954,steiger,2021/12/24 13:38:02+00,G0301,Zutphen,bestaand,1,283,,,15.287
3521956,stuw,2021/08/19 10:39:56+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,7.799
3521957,steiger,2021/08/12 12:55:41+00,G0361,Alkmaar,bestaand,1,283,,,2.42
3521959,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,83.317
3521960,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,39.071
3521961,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,34.853
3521963,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,90.043
3521964,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,8.202
3521965,niet-bgt: ponton,2015/03/03 09:44:35+00,G0599,Rotterdam,bestaand,1,283,,,106.5
3521966,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521967,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521968,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,4.656
3521969,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,8.05
3521971,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,1104.484
3521976,steiger,2014/10/24 12:34:06+00,G0995,Lelystad,bestaand,1,283,,,24.894
3521977,stuw,2021/12/24 12:46:01+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,0.579
3521978,niet-bgt: ponton,2022/01/18 07:43:25+00,G0599,Rotterdam,bestaand,1,283,,,208.347
3521983,stuw,2021/05/11 17:22:44+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,5.331
3521991,steiger,2013/08/27 15:48:00+00,G0599,Rotterdam,bestaand,1,283,,,37.949
3521992,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,113.169
3521993,steiger,2016/03/30 08:43:47+00,G0546,Leiden,bestaand,1,283,,,78.317
3521994,stuw,2020/10/22 14:10:20+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.035
3521996,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,157.78
3521997,strekdam,2015/07/21 11:13:08+00,G0599,Rotterdam,bestaand,0,283,,,6023.603
3521999,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.842
3522000,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,338.838
3522001,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,39.053
3522006,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,1.55
3522009,stuw,2020/06/24 11:32:23+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,39.993
3522013,steiger,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,1,283,,,1562.066
3522016,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,100.144
3522017,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3522018,steiger,2018/07/05 10:05:16+00,G0546,Leiden,bestaand,1,283,,,12.409
3522019,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,958.244
3522021,steiger,2017/02/24 20:45:22+00,G0546,Leiden,bestaand,1,283,,,2.504
3522023,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3522027,stuw,2020/08/12 17:03:06+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,13.068
3522033,niet-bgt: keermuur,2015/02/18 16:40:15+00,G0995,Lelystad,bestaand,0,283,,,61.908
3522038,steiger,2020/08/27 12:25:29+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,2.09
3522046,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,128.558
3522047,steiger,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,10.371
3522048,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,64.254
3522050,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,284.776
3522052,steiger,2015/03/05 14:23:38+00,G0599,Rotterdam,bestaand,1,283,,,480.198
3522056,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3522057,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,10.308
3522058,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,73.681
3522059,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,738.827
3522060,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,2,283,,,35.091
3522061,steiger,2014/10/01 14:44:11+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,4.453
3522062,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,263.884
3522063,gemaal,2018/04/17 17:51:24+00,G1916,Leidschendam-Voorburg,bestaand,0,283,,,8.749
3522066,steiger,2017/05/04 12:10:50+00,G0599,Rotterdam,bestaand,1,283,,,46.043
3522067,steiger,2017/05/04 12:10:50+00,G0599,Rotterdam,bestaand,1,283,,,57.25
3522069,steiger,2017/05/04 12:10:50+00,G0599,Rotterdam,bestaand,1,283,,,45.994
3522071,hoogspanningsmast,2015/07/15 13:16:49+00,G0599,Rotterdam,bestaand,0,283,,,27.058
3522072,steiger,2017/05/04 12:10:50+00,G0599,Rotterdam,bestaand,1,283,,,57.138
3522076,stuw,2020/12/10 04:53:41+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.836
3522077,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,9325.026
3522079,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,70.409
3522080,gemaal,2015/04/10 17:28:20+00,G0518,'s-Gravenhage,bestaand,0,283,,,0.869
3522081,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,92.475
3522084,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3522085,stuw,2018/11/27 11:43:47+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,2.236
3522086,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,1125.18
3522087,stuw,2020/12/10 04:53:41+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.924
3522088,steiger,2015/01/27 14:45:06+00,G0599,Rotterdam,bestaand,1,283,,,28.369
3522089,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,13.284
3522090,stuw,2018/12/07 09:47:41+00,G0889,Beesel,bestaand,0,283,,,0.691
3522091,stuw,2018/12/07 09:47:41+00,G0889,Beesel,bestaand,0,283,,,0.699
3522094,steiger,2020/01/15 15:59:34+00,G0855,Tilburg,bestaand,1,283,,,20.128
3522101,steiger,2020/01/15 15:59:34+00,G0855,Tilburg,bestaand,1,283,,,85.086
3522102,steiger,2014/10/24 12:33:29+00,G0995,Lelystad,bestaand,1,283,,,20.245
3522107,stuw,2020/02/25 09:47:58+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,7.621
3522109,hoogspanningsmast,2017/11/15 15:03:26+00,G0228,Ede,bestaand,0,283,,,33.039
3522110,hoogspanningsmast,2017/09/15 08:20:08+00,G0228,Ede,bestaand,0,283,,,6.924
3522113,stuw,2022/04/15 04:04:52+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.366
3522114,hoogspanningsmast,2019/07/30 13:36:06+00,G0228,Ede,bestaand,0,283,,,32.301
3522119,steiger,2019/01/24 18:44:35+00,W0539,Waterschap De Dommel,bestaand,1,283,,,4.748
3522121,gemaal,2015/09/24 12:40:24+00,G1674,Roosendaal,bestaand,0,283,,,2.376
3522122,gemaal,2015/09/24 12:40:22+00,G1674,Roosendaal,bestaand,0,283,,,3.887
3522123,stuw,2021/04/21 15:12:09+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,0.205
3522124,stuw,2018/05/02 10:01:55+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,1.949
3522125,stuw,2018/04/30 15:57:58+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,3.517
3522126,stuw,2015/09/24 12:38:28+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,3.456
3522127,steiger,2019/02/21 16:30:30+00,G0632,Woerden,bestaand,1,283,,,18.118
3522128,stuw,2018/09/04 16:52:08+00,G1674,Roosendaal,bestaand,-1,283,,,23.427
3522130,stuw,2021/12/16 13:46:35+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,1.786
3522131,steiger,2019/10/24 11:38:36+00,G0995,Lelystad,bestaand,1,283,,,8.818
3522132,stuw,2021/12/16 13:46:35+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,1.142
3522133,steiger,2019/10/24 11:43:31+00,G0995,Lelystad,bestaand,1,283,,,52.451
3522134,steiger,2019/10/24 11:43:31+00,G0995,Lelystad,bestaand,1,283,,,51.799
3522135,steiger,2022/11/14 14:34:45+00,G0796,'s-Hertogenbosch,bestaand,1,283,,,2.65
3522136,stuw,2021/04/21 15:12:09+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,283,,,0.219
3522137,steiger,2021/12/16 14:02:12+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,21.212
3522148,steiger,2015/11/05 15:12:55+00,G0384,Diemen,bestaand,1,283,,,2.348
3522149,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3522151,gemaal,2016/06/03 16:34:14+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,8.971
3522153,steiger,2015/02/18 16:07:26+00,G0384,Diemen,bestaand,1,283,,,10.77
3522157,steiger,2016/04/11 11:03:50+00,G0384,Diemen,bestaand,1,283,,,3.604
3522159,steiger,2015/05/13 15:33:15+00,L0004,Prorail,bestaand,1,283,,,19.843
3522160,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522161,gemaal,2016/06/03 16:34:14+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,3.318
3522162,steiger,2020/02/19 15:41:53+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,1.5
3522166,steiger,2021/11/25 15:58:30+00,G0361,Alkmaar,bestaand,1,283,,,6.786
3522168,steiger,2021/11/25 15:58:30+00,G0361,Alkmaar,bestaand,1,283,,,2.479
3522169,steiger,2021/11/25 15:58:30+00,G0361,Alkmaar,bestaand,1,283,,,1.235
3522173,steiger,2021/11/25 15:58:30+00,G0361,Alkmaar,bestaand,1,283,,,1.383
3522174,stuw,2021/12/01 05:19:12+00,L0003,Ministerie van Defensie,bestaand,0,283,,,0.732
3522180,steiger,2019/10/24 11:38:36+00,G0995,Lelystad,bestaand,1,283,,,8.792
3522182,niet-bgt: overkluizing,2021/12/16 16:32:57+00,G0193,Zwolle,bestaand,-1,283,,,52.042
3522183,steiger,2019/10/24 11:38:36+00,G0995,Lelystad,bestaand,1,283,,,8.869
3522184,steiger,2019/10/24 11:38:36+00,G0995,Lelystad,bestaand,1,283,,,8.911
3522185,steiger,2019/10/24 11:43:31+00,G0995,Lelystad,bestaand,1,283,,,49.512
3522186,steiger,2019/10/24 11:38:36+00,G0995,Lelystad,bestaand,1,283,,,8.931
3522189,niet-bgt: overkluizing,2021/12/16 16:32:57+00,G0193,Zwolle,bestaand,-1,283,,,36.202
3522190,steiger,2019/10/24 12:13:52+00,G0995,Lelystad,bestaand,1,283,,,33.12
3522191,niet-bgt: overkluizing,2021/12/16 16:32:57+00,G0193,Zwolle,bestaand,-1,283,,,32.687
3522192,steiger,2019/10/24 11:43:31+00,G0995,Lelystad,bestaand,1,283,,,47.694
3522193,steiger,2019/10/24 11:38:37+00,G0995,Lelystad,bestaand,1,283,,,8.856
3522194,steiger,2019/10/24 11:43:31+00,G0995,Lelystad,bestaand,1,283,,,67.129
3522195,stuw,2019/12/09 10:42:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,283,,,1.766
3522199,steiger,2013/08/09 14:58:32+00,G0599,Rotterdam,bestaand,1,283,,,1056.576
3522200,steiger,2013/08/09 14:46:17+00,G0599,Rotterdam,bestaand,1,283,,,10.35
3522201,steiger,2014/02/20 15:18:49+00,G0599,Rotterdam,bestaand,1,283,,,13.976
3522202,stuw,2020/11/20 00:18:31+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.517
3522203,steiger,2014/02/20 15:18:50+00,G0599,Rotterdam,bestaand,1,283,,,14.878
3522204,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,10.464
3522205,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,9.44
3522206,steiger,2013/08/09 14:58:32+00,G0599,Rotterdam,bestaand,1,283,,,5.841
3522207,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,5.958
3522208,stuw,2020/11/19 23:46:11+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,283,,,0.641
3522209,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,9.451
3522210,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,9.527
3522212,steiger,2016/04/11 11:03:50+00,G0384,Diemen,bestaand,1,283,,,5.355
3522216,gemaal,2016/06/03 16:34:14+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,2.409
3522218,steiger,2016/03/04 16:54:03+00,G0384,Diemen,bestaand,1,283,,,29.488
3522223,stuw,2020/09/17 10:35:33+00,G0384,Diemen,bestaand,0,283,,,24.786
3522224,gemaal,2016/06/03 16:34:14+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.056
3522234,niet-bgt: ponton,2015/10/15 07:11:17+00,G0599,Rotterdam,bestaand,1,283,,,16.158
3522235,gemaal,2015/10/16 07:33:17+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,1.516
3522236,gemaal,2015/12/11 08:01:36+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,12.066
3522237,niet-bgt: ponton,2015/10/15 07:11:17+00,G0599,Rotterdam,bestaand,1,283,,,16.158
3522238,steiger,2013/08/13 14:27:26+00,G0599,Rotterdam,bestaand,1,283,,,13.507
3522240,gemaal,2015/12/11 08:01:36+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,11.056
3522241,steiger,2015/10/16 07:33:17+00,W0655,Waterschap Hollandse Delta,bestaand,1,283,,,5.511
3522244,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,32.692
3522245,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,37.046
3522246,gemaal,2015/09/07 12:04:14+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.32
3522247,stuw,2015/08/04 08:43:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.234
3522248,steiger,2022/04/09 18:41:11+00,G0363,Amsterdam,bestaand,1,283,,,42.933
3522249,stuw,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,0,283,,,1.088
3522250,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,139.809
3522251,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,28.069
3522252,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,20.686
3522253,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.76
3522254,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,3.286
3522255,steiger,2022/04/09 18:41:11+00,G0363,Amsterdam,bestaand,1,283,,,83.263
3522256,stuw,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,0,283,,,1.046
3522257,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,31.729
3522258,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,188.598
3522259,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,5.969
3522260,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,6.06
3522261,steiger,2013/08/09 14:46:16+00,G0599,Rotterdam,bestaand,1,283,,,39.192
3522262,steiger,2013/08/09 14:58:33+00,G0599,Rotterdam,bestaand,1,283,,,6.19
3522263,steiger,2013/10/02 15:35:12+00,G0599,Rotterdam,bestaand,1,283,,,36.183
3522264,steiger,2015/07/17 13:17:23+00,G0599,Rotterdam,bestaand,1,283,,,100.109
3522265,niet-bgt: ponton,2015/04/13 12:05:37+00,G0599,Rotterdam,bestaand,1,283,,,716.781
3522266,steiger,2013/08/09 14:46:17+00,G0599,Rotterdam,bestaand,1,283,,,124.174
3522267,steiger,2014/02/20 15:18:50+00,G0599,Rotterdam,bestaand,1,283,,,14.928
3522268,steiger,2015/05/12 10:13:03+00,G0599,Rotterdam,bestaand,1,283,,,6.791
3522269,steiger,2017/01/30 13:05:49+00,G0599,Rotterdam,bestaand,1,283,,,203.24
3522270,steiger,2014/05/08 10:33:04+00,G0599,Rotterdam,bestaand,1,283,,,135.724
3522271,steiger,2015/11/12 08:50:47+00,G0599,Rotterdam,bestaand,1,283,,,30.385
3522274,stuw,2016/02/01 12:36:32+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,8.592
3522279,stuw,2016/03/22 17:04:32+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,7.951
3522283,steiger,2021/08/27 09:47:26+00,G0642,Zwijndrecht,bestaand,1,283,,,67.346
3522284,gemaal,2015/12/11 08:01:36+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,4.444
3522286,steiger,2015/06/23 09:55:50+00,G0599,Rotterdam,bestaand,1,283,,,59.5
3522288,steiger,2015/09/29 09:47:26+00,W0655,Waterschap Hollandse Delta,bestaand,1,283,,,20.903
3522290,steiger,2015/02/24 15:55:58+00,G0281,Tiel,bestaand,1,283,,,3.716
3522291,gemaal,2015/02/24 16:00:36+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,29.477
3522292,stuw,2022/02/03 14:59:07+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,119.71
3522293,gemaal,2015/02/24 15:59:56+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,4.408
3522294,gemaal,2015/02/24 15:57:48+00,G0281,Tiel,bestaand,0,283,,,7.377
3522295,gemaal,2015/02/24 15:59:58+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,6.038
3522298,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.78
3522299,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,37.41
3522300,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,38.786
3522301,stuw,2014/06/24 13:21:38+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.634
3522302,sluis,2015/09/08 14:07:30+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.44
3522303,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.67
3522304,steiger,2022/04/09 18:41:11+00,G0363,Amsterdam,bestaand,1,283,,,93.084
3522305,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,105.785
3522306,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,49.033
3522307,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,3.019
3522308,gemaal,2014/06/25 11:15:40+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,36.932
3522309,sluis,2015/09/08 14:07:30+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,2.083
3522310,steiger,2022/04/10 08:06:49+00,G0363,Amsterdam,bestaand,1,283,,,33.979
3522311,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,31.218
3522312,sluis,2015/09/08 14:07:30+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.631
3522313,gemaal,2021/06/28 08:11:37+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,1.628
3522314,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,11.786
3522315,steiger,2022/04/09 15:45:23+00,G0363,Amsterdam,bestaand,1,283,,,50.167
3522316,sluis,2015/09/08 15:55:13+00,W0155,"Waterschap Amstel, Gooi en Vecht",bestaand,0,283,,,0.786
3522317,steiger,2014/06/11 09:26:48+00,G0599,Rotterdam,bestaand,1,283,,,1266.441
3522318,gemaal,2015/11/11 07:53:18+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,7.861
3522321,gemaal,2015/11/11 07:53:18+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,1.491
3522323,gemaal,2015/11/11 07:39:43+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,5.066
3522326,steiger,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,1,283,,,11.662
3522327,stuw,2022/07/28 09:15:29+00,G0344,Utrecht,bestaand,0,283,,,3.597
3522328,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,27.098
3522329,steiger,2018/12/18 11:48:39+00,G0342,Soest,bestaand,1,283,,,17.769
