OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,Shape__Area,Shape__Length
230,d8d58cb0c9fc10aae0530b29a8c01170,2022/03/07 11:28:22+00,L0004,Prorail,bestaand,0,gesloten verharding,502,b,502,502_b,Meppel,Zl-Lw,Zwolle - Leeuwarden ,101.018627,"101,018627",Noord-Oost,NO,Drenthe,35,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,209871.7505,523248.68194,52.69388469,6.1988513,59.500584,283,,gerealiseerd,59.500584,40.6273004463965
231,dfbe14e8380b04d9e0530b29a8c0b0a9,2022/05/31 16:07:43+00,L0004,Prorail,bestaand,0,gesloten verharding,804,a,804,804_a,"Beverwijk Hoogovens, Van Gelder",Bv-Bvhg,Beverwijk - Beverwijk Hoogovens ,0.115418,"0,115418",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,105223.699,499107.38483,52.47743038,4.65453924,35.747416,283,,Actueel,35.7474155,26.7739636263449
232,d8ad4a8935043767e0530b29a8c07381,2022/05/25 12:34:05+00,L0004,Prorail,bestaand,0,gesloten verharding,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.064288,"80,064288",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,121214.274902,488357.0095,52.38203526,4.89098049,62.84269,283,,gerealiseerd,62.84269,41.3229260228103
233,d8ad4a8935053767e0530b29a8c07381,2022/05/25 12:34:12+00,L0004,Prorail,bestaand,0,gesloten verharding,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.065091,"80,065091",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,121217.204831,488360.9495,52.38207085,4.89102313,60.396439,283,,gerealiseerd,60.3964395,40.7158582466949
234,d8ad4a8935aa3767e0530b29a8c07381,2022/05/25 12:34:26+00,L0004,Prorail,bestaand,0,gesloten verharding,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.269643,"81,269643",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,122281.01348,487807.616,52.37716232,4.90670105,19.025975,283,,gerealiseerd,19.025975,27.1406867250692
235,e78a7ad80b4a687de0530b29a8c0c22a,2022/09/05 12:22:12+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,45.257652,"45,257652",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,162505.065698,506870.482,52.54941052,5.49785218,63.0372,283,,gerealiseerd,63.0372,41.1571488407388
236,e78a7ad80aa8687de0530b29a8c0c22a,2022/09/05 12:25:41+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,15.954349,"15,954349",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,144287.758757,487639.998,52.37652606,5.22988987,57.989129,283,,gerealiseerd,57.989129,40.4751962272471
237,e6fc6187df855f61e0530b29a8c0e64a,2022/08/31 13:57:11+00,L0004,Prorail,bestaand,0,gesloten verharding,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,9.750326,"9,750326",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,126585.656497,457596.334,52.10587523,4.97245295,58.177689,283,,gerealiseerd,58.177689,39.5151106227608
238,e6fc6187df845f61e0530b29a8c0e64a,2022/08/31 13:57:34+00,L0004,Prorail,bestaand,0,gesloten verharding,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,9.750783,"9,750783",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,126586.319132,457603.282,52.10593771,4.97246204,60.916954,283,,gerealiseerd,60.916954,39.9146088579346
239,e6fc6187df7c5f61e0530b29a8c0e64a,2022/08/31 13:57:37+00,L0004,Prorail,bestaand,0,gesloten verharding,547,c,547,547_c,Lunetten Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,37.779305,"37,779305",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,137807.876196,453847.281,52.07264124,5.13644517,49.983212,283,,gerealiseerd,49.983212,29.0680236905082
240,e6fc6187df925f61e0530b29a8c0e64a,2022/08/31 13:57:38+00,L0004,Prorail,bestaand,0,gesloten verharding,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2.86167,"2,861670",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,133414.906706,456742.205,52.09850687,5.07218861,45.074605,283,,gerealiseerd,45.0746055,31.496913447734
241,e6fc6187df9b5f61e0530b29a8c0e64a,2022/08/31 13:57:42+00,L0004,Prorail,bestaand,0,gesloten verharding,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,1.039777,"1,039777",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,135229.081355,456495.7615,52.09635961,5.09867878,69.524179,283,,gerealiseerd,69.524179,45.5262918081936
242,e6fc6187df935f61e0530b29a8c0e64a,2022/08/31 13:58:47+00,L0004,Prorail,bestaand,0,gesloten verharding,547,c,547,547_c,Lunetten Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,37.779192,"37,779192",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,137800.51498,453841.096,52.07258542,5.13633811,39.993478,283,,gerealiseerd,39.993478,28.6552008276325
243,e6fc6187df7a5f61e0530b29a8c0e64a,2022/08/31 13:58:48+00,L0004,Prorail,bestaand,0,gesloten verharding,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2.861813,"2,861813",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,133412.782667,456725.8675,52.09835995,5.07215865,42.791564,283,,gerealiseerd,42.791564,31.1046700853269
244,ea31d98145dd40a7e0530b29a8c04380,2022/10/10 10:16:56+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.285732,"46,285732",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,156851.8335,459099.874626,52.12011502,5.41424221,44.465523,283,,gerealiseerd,44.4655235,59.066299324654
245,ea31d98145fc40a7e0530b29a8c04380,2022/10/10 10:17:07+00,L0004,Prorail,bestaand,0,gesloten verharding,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.184404,"43,184404",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,152760.072287,463242.0025,52.15734291,5.3544708,22.66584,283,,gerealiseerd,22.66584,23.2942452502557
246,ea31d981461b40a7e0530b29a8c04380,2022/10/10 10:15:36+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,45.947046,"45,947046",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,157017.51,458804.441195,52.11745908,5.41665951,38.515454,283,,gerealiseerd,38.515454,51.0593950960007
247,ea31d981461d40a7e0530b29a8c04380,2022/10/10 10:15:54+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.068446,"46,068446",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,156961.8395,458912.4302,52.11842989,5.41584733,43.58387,283,,gerealiseerd,43.58387,59.0890780899311
248,ea31d98145fd40a7e0530b29a8c04380,2022/10/10 10:16:05+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.068257,"46,068257",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,156957.903,458910.020557,52.11840825,5.41578984,44.843634,283,,gerealiseerd,44.8436335,59.1451142517863
249,ea31d98145de40a7e0530b29a8c04380,2022/10/10 10:16:09+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.497598,"46,497598",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,156752.438,459287.054692,52.12179771,5.41279189,44.796798,283,,gerealiseerd,44.796798,59.0935687110527
250,ea31d981461c40a7e0530b29a8c04380,2022/10/10 10:16:11+00,L0004,Prorail,bestaand,0,gesloten verharding,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.18618,"43,186180",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,152754.442743,463234.913,52.15727917,5.35438858,27.83147,283,,gerealiseerd,27.8314695,24.3015280530021
251,ea31d981461e40a7e0530b29a8c04380,2022/10/10 10:16:15+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.285775,"46,285775",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,156855.7885,459102.131433,52.12013529,5.41429997,43.750452,283,,gerealiseerd,43.750452,59.1435720884789
252,ea31d981461140a7e0530b29a8c04380,2022/10/10 10:16:28+00,L0004,Prorail,bestaand,0,gesloten verharding,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.185356,"43,185356",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,152757.436786,463238.5255,52.15731165,5.35443231,21.562961,283,,gerealiseerd,21.562961,23.0522594156675
253,2ba9a3e06c1747f4aea500766eddb254,2022/11/07 10:52:34+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,32.928443,"32,928443",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,157270.572853,496616.189,52.45729896,5.42060995,44.276748,283,,Actueel,44.276748,31.3175825326102
254,1026e8000db242018e87fecec3edaeef,2022/11/01 15:46:18+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,32.928458,"32,928458",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,157273.291001,496613.4145,52.45727401,5.42064992,43.128322,283,,Actueel,43.128322,31.2228506144348
255,ebf1357088074b9fe0530b29a8c0829d,2022/12/01 10:08:00+00,L0004,Prorail,bestaand,0,gesloten verharding,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,70.629357,"70,629357",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,115771.048,495189.814276,52.44308052,4.81023816,135.187516,283,,gerealiseerd,135.187516,78.4417515062277
256,f05e5a10ace65655e0530b29a8c0b415,2023/01/09 12:50:14+00,L0004,Prorail,bestaand,0,gesloten verharding,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,30.801336,"30,801336",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,99240.590316,471300.089,52.2269536,4.57108991,42.800837,283,,gerealiseerd,42.800837,31.1005651462669
257,7b7826918f284d61bfd216f4f90f10b2,2023/02/01 06:50:03+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,38.866218,"38,866218",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,160864.5285,501151.443436,52.49803213,5.47356496,45.43297,283,,Actueel,45.43297,31.6277801274453
258,38569bcbfce743b4b74c1dc24ba2831f,2017/09/06 13:56:49+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,22.009812,"22,009812",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,149200.700702,490668.706,52.40382043,5.30198648,41.292178,283,,Actueel,41.292178,29.2783160415612
259,e78a7ad80b2f687de0530b29a8c0c22a,2022/09/05 12:22:41+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,11.844809,"11,844809",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,140641.640838,485924.832,52.36102778,5.17641839,43.194292,283,,gerealiseerd,43.194292,31.2715840596246
260,6ed5a7e1963b478cbd0a76c44bc89c31,2015/07/20 15:24:17+00,L0004,Prorail,bestaand,0,gesloten verharding,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,37.280313,"37,280313",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,137439.245762,428858.9715,51.84803164,5.13234622,211.450899,283,,Actueel,211.450899,65.6240573625169
261,16beba652a7442cba26bf06f82a47d23,2019/09/12 07:52:21+00,L0004,Prorail,bestaand,0,gesloten verharding,144,b,144,144_b,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,151.535605,"151,535605",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,123097.905841,481839.488,52.32357268,4.91926316,45.371189,283,,Actueel,45.3711895,31.5739073956354
262,7aa8cb5b9c4b442e8698227bf2d07646,2019/09/12 15:40:18+00,L0004,Prorail,bestaand,0,gesloten verharding,144,b,144,144_b,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,151.550777,"151,550777",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,123107.066408,481880.4155,52.32394104,4.91939365,45.451701,283,,Actueel,45.451701,31.5937566335458
263,82ffc77ee901483a8494f3e8bfd023e9,2020/04/21 17:09:00+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,33.327391,"33,327391",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,102021.223036,426414.56,51.82382162,4.61873486,109.894211,283,,gerealiseerd,109.894211,42.2380541576364
264,e3bfc0f3495a41f2a70addb44e30fa6a,2023/01/12 10:17:16+00,L0004,Prorail,bestaand,0,gesloten verharding,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",40.696164,"40,696164",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,61914.478,439397.138944,51.93523648,4.03359424,98.200904,283,,gerealiseerd,98.2009035,60.4764328508576
265,eec96e5edbee4e3e886ebc7c2aab3fe2,2021/11/30 11:30:36+00,L0004,Prorail,bestaand,0,gesloten verharding,950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",201.894494,"201,894494",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,94742.708246,431275.6375,51.86677183,4.51232138,91.319078,283,,Actueel,91.3190775,39.1047670020495
266,d8ad4a8935c93767e0530b29a8c07381,2022/05/25 12:31:01+00,L0004,Prorail,bestaand,0,gesloten verharding,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.779312,"904,779312",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124867.51393,485465.2865,52.356259,4.94489457,180.049593,283,,gerealiseerd,180.0495925,103.496065863702
267,04d8b80508d44a68bd8333f1e4630eca,2022/01/05 09:17:28+00,L0004,Prorail,bestaand,0,gesloten verharding,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,30.985526,"30,985526",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,103995.585497,425147.3765,51.81261648,4.64755795,33.322056,283,,gerealiseerd,33.322056,25.5144376087457
268,8ba9eafecc06490dbd3b78c5714af847,2017/09/11 09:41:15+00,L0004,Prorail,bestaand,0,gesloten verharding,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.659561,"43,659561",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,95420.241,434038.371458,51.89167467,4.52167996,25.197095,283,,Actueel,25.197095,21.4000527771798
269,5cb44af8edab435c95f4f9c897876833,2017/09/11 09:41:15+00,L0004,Prorail,bestaand,0,gesloten verharding,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.65916,"43,659160",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,95429.3655,434042.822797,51.89171565,4.52181173,25.704047,283,,Actueel,25.7040465,21.5834793347593
270,806063818f214fd6ba996f2e932d124a,2020/10/09 18:12:40+00,L0004,Prorail,bestaand,0,gesloten verharding,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.962769,"44,962769",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,94802.5515,435183.555444,51.90190049,4.51250755,41.573268,283,,gerealiseerd,41.5732685,30.9009854040567
271,0a51bb9d7bc9445aa92812e42fd20a3a,2020/10/09 18:08:24+00,L0004,Prorail,bestaand,0,gesloten verharding,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.990443,"44,990443",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,94799.4055,435213.374549,51.90216815,4.51245662,43.067386,283,,gerealiseerd,43.067386,31.1771899090391
272,84b67b7a9b0e472ca1e6b209cf7034a1,2020/10/09 18:09:33+00,L0004,Prorail,bestaand,0,gesloten verharding,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.962726,"44,962726",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,94798.869,435181.690147,51.90188333,4.51245437,42.460312,283,,gerealiseerd,42.460312,31.0686084563714
273,a4f606c6578047f8e05332a1e90af1ec,2020/05/26 06:24:06+00,L0004,Prorail,bestaand,0,gesloten verharding,815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,5.223372,"5,223372",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,248719.434162,608190.6455,53.45167421,6.7979238,62.621503,283,,gerealiseerd,62.6215025,41.0457212741273
274,ea31d981460740a7e0530b29a8c04380,2022/10/10 10:17:04+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.497759,"46,497759",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,156748.3905,459284.966514,52.12177896,5.41273278,45.971622,283,,gerealiseerd,45.971622,59.2461716515415
275,ea31d98145e940a7e0530b29a8c04380,2022/10/10 10:16:08+00,L0004,Prorail,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,45.947397,"45,947397",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,157020.9145,458806.732598,52.11747967,5.41670923,36.567313,283,,gerealiseerd,36.567313,48.4032881544792
276,f4e73acf01b349d79d9f2c2e92f753c2,2015/03/11 15:01:34+00,L0004,Prorail,bestaand,0,gesloten verharding,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,16.65794,"16,657940",Noord-Oost,NO,Maas en Waal,28,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,187124.4195,428770.71956,51.84658831,5.85340508,25.301574,283,,Actueel,25.3015745,25.7517713864447
277,6b342f58d24c437db1b1c334eae27adb,2020/09/11 14:58:48+00,L0004,Prorail,bestaand,0,gesloten verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,9.148802,"9,148802",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,166474.081737,506690.9845,52.54772829,5.556361,60.030019,283,,gerealiseerd,60.0300185,40.6458834148573
278,1f00855428bd4fe59c8277efb7d54675,2020/09/11 15:00:35+00,L0004,Prorail,bestaand,0,gesloten verharding,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,31.114542,"31,114542",Noord-Oost,NO,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,187897.455772,504933.4575,52.53106276,5.87201297,62.105865,283,,gerealiseerd,62.1058655,40.9946881141776
279,9435e44b7ae24a1396a6c12c04943f6f,2021/07/05 12:56:23+00,L0004,Prorail,bestaand,0,gesloten verharding,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,54.460138,"54,460138",Zuid,Z,Boxtel,23,BAAN,Brabant,BAAN,Zuid,Z,ProRail,158262.1185,386498.115911,51.46753731,5.43414733,26.283569,283,,gerealiseerd,26.283569,21.7012292838092
280,943fa5bc154a4ce3b2bc7a7886a1e588,2022/05/10 13:26:37+00,L0004,Prorail,bestaand,0,gesloten verharding,617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,40.659509,"40,659509",Zuid,Z,Boxtel,23,BAAN,Brabant,BAAN,Zuid,Z,ProRail,151066.908,398254.846983,51.57320999,5.33046711,22.179866,283,,gerealiseerd,22.179866,20.5772925438086
281,187883248edd4dd098856020f0fa2412,2022/11/30 18:06:51+00,L0004,Prorail,bestaand,0,gesloten verharding,664,a,664,664_a,Rotterdam Lombardijen,IJsma-Brdv,IJsselmonde Aansl. - Barendrecht Vork ,99.562316,"99,562316",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,96422.7035,431909.915673,51.87265156,4.53660305,34.374135,283,,gerealiseerd,34.374135,26.4345335990511
282,0fd174c17d684e05a9d7558395f9653c,2016/07/06 15:41:43+00,L0004,Prorail,bestaand,0,gesloten verharding,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,52.976835,"52,976835",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,257180.852578,471441.878,52.22157558,6.88262922,62.569137,283,,Actueel,62.569137,41.0474467398297
283,96c3115ab6914649e05332a1e90ac127,2022/10/10 10:16:25+00,L0004,Prorail,bestaand,0,gesloten verharding,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.1833,"43,183300",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,152762.945608,463245.8785,52.15737776,5.35451276,30.228817,283,,gerealiseerd,30.2288165,25.1080175592095
284,b0e68aba32c44fc283375363c6fdd10d,2017/09/06 11:47:47+00,L0004,Prorail,bestaand,0,gesloten verharding,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,24.731834,"24,731834",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,139951.8395,474429.983362,52.25769798,5.16680468,361.568928,283,,Actueel,361.5689275,102.418105340357
285,ef3cce3347325c80e0530b29a8c0e689,2022/12/13 12:51:53+00,L0004,Prorail,bestaand,0,gesloten verharding,585,,585,585__,Diemen Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,9.713356,"9,713356",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,128853.872441,482516.2765,52.32995908,5.00363734,62.758617,283,,gerealiseerd,62.758617,41.4977475106654
286,d8ad4a8935cf3767e0530b29a8c07381,2022/05/25 12:32:22+00,L0004,Prorail,bestaand,0,gesloten verharding,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.496939,"2,496939",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,124080.65,487144.795287,52.37130962,4.93319025,33.47924,283,,gerealiseerd,33.4792405,25.4669079552056
287,96c3115ab6864649e05332a1e90ac127,2022/10/10 10:17:03+00,L0004,Prorail,bestaand,0,gesloten verharding,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.182132,"43,182132",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,152765.968134,463249.9655,52.1574145,5.3545569,32.638701,283,,gerealiseerd,32.638701,25.9213605071964
