FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_wegvak.1053,Vluchtstrook,H,600120415,2022-01-01T00:00:00,0,189,060012041520220101,KLK0008433918,L,I,2,,,"LINESTRING (109749.95850000158 506183.7509999983, 109749.64840000123 506172.9243000001, 109749.22349999845 506167.8346000016, 109748.54100000113 506162.86620000005, 109747.50059999898 506157.97560000047, 109744.9076000005 506149.73270000145, 109741.17859999835 506141.89730000123, 109738.38360000029 506137.680399999, 109735.18250000104 506133.8392000012, 109732.1521999985 506130.83889999986, 109728.32660000026 506127.55000000075, 109721.07530000061 506122.866799999, 109716.51749999821 506120.76300000027, 109708.17000000179 506118.1378999986, 109703.32290000096 506117.1640000008, 109698.36199999973 506116.52589999884, 109689.77859999985 506116.25470000133, 109679.8247999996 506116.72949999943, 109669.87249999866 506117.7098999992, 109604.83659999818 506125.127700001)"
kantstroken_wegvak.1054,Spitsstrook,H,600121759,2022-01-01T00:00:00,0,222,060012175920220101,KLK0008080644,L,I,3,100,,"LINESTRING (110729.00620000064 513516.37590000033, 110722.28840000182 513502.939199999, 110713.66800000146 513484.89229999855, 110701.22040000185 513457.59219999984, 110683.10700000077 513416.19310000166, 110665.58740000054 513374.7432000004, 110647.77019999921 513331.87739999965, 110643.74190000072 513312.38109999895)"
kantstroken_wegvak.1055,Vluchtstrook,H,217404040,2022-01-01T00:00:00,47,397,021740404020220101,KLK0008433868,R,I,2,,,"LINESTRING (108869.96599999815 502353.7338999994, 108873.33929999918 502361.1708999984, 108903.82809999958 502422.38230000064, 108912.39200000092 502440.45479999855, 108914.37379999831 502445.04780000076, 108918.71220000088 502456.4316000007, 108920.97080000117 502464.0669, 108922.11520000175 502468.9400999993, 108923.04149999842 502473.8566999994, 108924.01830000058 502480.96449999884, 108924.48640000075 502485.90480000153, 108924.80539999902 502495.89979999885, 108924.53830000013 502502.63800000027, 108923.73389999941 502512.5705000013, 108922.50230000168 502521.6235000007, 108917.7714000009 502550.9765999988, 108916.05139999837 502565.88109999895, 108915.66690000147 502570.8669999987, 108915.27100000158 502579.84010000154, 108915.22709999979 502584.85830000043, 108915.5009999983 502594.05480000004, 108916.34710000083 502604.0190999992, 108917.59760000184 502613.6686999984, 108919.34899999946 502623.5212999992, 108922.17500000075 502635.3355999999, 108925.07070000097 502644.92179999873, 108928.47879999876 502654.3231000006, 108933.93939999864 502667.2289999984, 108938.23750000075 502676.11140000075, 108943.90799999982 502686.3115000017)"
kantstroken_wegvak.1056,Vluchtstrook,H,600121760,2022-01-01T00:00:00,0,98,060012176020220101,KLK0008248449,L,I,3,,,"LINESTRING (110747.06709999964 513504.2467, 110736.36560000107 513487.43400000036, 110725.93490000069 513470.3057000004, 110715.90619999915 513452.9715999998, 110707.45479999855 513437.6213000007, 110698.04289999977 513420.0271999985, 110697.81219999865 513419.568500001)"
kantstroken_wegvak.1057,Puntstuk,H,600121760,2022-01-01T00:00:00,98,218,060012176020220101,KLK0008248443,L,I,3,,,"LINESTRING (110697.81219999865 513419.568500001, 110689.05160000175 513402.1506000012, 110680.29149999842 513384.14820000157, 110671.76700000092 513366.0175999999, 110655.26790000126 513329.4571999982, 110643.74190000072 513312.38109999895)"
kantstroken_wegvak.1058,Vluchtstrook,H,600120234,2022-01-01T00:00:00,0,1034,060012023420220101,KLK0008077837,R,I,6,,,"LINESTRING (110112.24029999971 486370.54619999975, 109403.78720000014 487003.7089000009, 109374.00899999961 487030.41739999875, 109341.26440000162 487060.3022999987)"
kantstroken_wegvak.1059,Vluchtstrook,H,221426015,2022-01-01T00:00:00,62,243,022142601520220101,KLK0008248448,R,I,3,,,"LINESTRING (110673.66660000011 513335.4015999995, 110676.28909999877 513340.9090999998, 110685.07759999856 513358.91149999946, 110694.05970000103 513376.80420000106, 110703.2162999995 513394.59910000116, 110712.63179999962 513412.2490000017, 110722.28500000015 513429.76570000127, 110730.76819999889 513444.6354999989, 110740.92859999835 513461.8456000015, 110751.40610000119 513478.9246999994, 110760.82330000028 513493.7254000008)"
kantstroken_wegvak.1060,Puntstuk,H,221426015,2022-01-01T00:00:00,0,62,022142601520220101,KLK0008248441,R,I,3,,,"LINESTRING (110651.02710000053 513277.75569999963, 110665.46620000154 513318.18030000106, 110673.66660000011 513335.4015999995)"
kantstroken_wegvak.1061,Vluchtstrook,H,600120416,2022-01-01T00:00:00,0,45,060012041620220101,KLK0008433918,L,I,2,,,"LINESTRING (109757.89770000055 506227.5731000006, 109749.95850000158 506183.7509999983)"
kantstroken_wegvak.1062,Pechhaven,H,219420019,2022-01-01T00:00:00,1402,1503,021942001920220101,KLK0008796817,R,I,4,,,"LINESTRING (110019.98409999907 511846.58040000126, 110023.98119999841 511857.5022, 110038.39589999989 511894.8145999983, 110053.39869999886 511931.89930000156, 110057.00030000135 511940.5443000011)"
kantstroken_wegvak.1063,Pechhaven,H,219420019,2022-01-01T00:00:00,570,673,021942001920220101,KLK0008796816,R,I,4,,,"LINESTRING (109810.24760000035 511042.0315999985, 109833.95859999955 511142.2652999982)"
kantstroken_wegvak.1064,Spitsstrook,H,219420019,2022-01-01T00:00:00,0,2416,021942001920220101,KLK0008248304,R,I,3,100,,"LINESTRING (109679.03139999881 510487.3403999992, 109901.98099999875 511429.81709999964, 109934.33740000054 511566.03020000085, 109939.14380000159 511585.44420000166, 109949.08709999919 511624.19110000134, 109956.12519999966 511650.1149000004, 109961.5634999983 511669.36560000107, 109969.33370000124 511695.8929999992, 109975.14449999854 511715.0302999988, 109987.87840000167 511754.8262999989, 110003.56439999864 511801.0667999983, 110010.23160000145 511819.9321999997, 110023.98119999841 511857.5022, 110038.39589999989 511894.8145999983, 110053.39869999886 511931.89930000156, 110061.09259999916 511950.3671000004, 110076.95870000124 511987.1174999997, 110158.19319999963 512171.56709999964, 110303.19649999961 512499.9129000008, 110416.13320000097 512756.1286999993, 110424.9739000015 512776.1028999984)"
kantstroken_wegvak.1065,Vluchtstrook,H,219420019,2022-01-01T00:00:00,2416,2966,021942001920220101,KLK0008078493,R,I,4,,,"LINESTRING (110424.9739000015 512776.1028999984, 110505.17449999973 512957.30530000106, 110569.76799999923 513103.6887000017, 110596.33049999923 513157.53880000114, 110637.52980000153 513248.65890000015, 110651.02710000053 513277.75569999963)"
kantstroken_wegvak.1066,Vluchtstrook,H,600120062,2022-01-01T00:00:00,0,142,060012006220220101,KLK0008433858,L,I,2,,,"LINESTRING (109002.877700001 502820.21930000186, 108982.89779999852 502805.69680000097, 108953.37409999967 502766.62110000104, 108912.56329999864 502711.9897999987)"
kantstroken_wegvak.1067,Vluchtstrook,H,217405018,2022-01-01T00:00:00,0,6,021740501820220101,KLK0008433868,R,I,2,,,"LINESTRING (108943.90799999982 502686.3115000017, 108947.00569999963 502691.48310000077)"
kantstroken_wegvak.1068,Puntstuk,H,217375006,2022-01-01T00:00:00,0,56,021737500620220101,KLK0008432870,L,I,4,,,"LINESTRING (108805.02019999921 487706.1063000001, 108813.67199999839 487650.77870000154)"
kantstroken_wegvak.1069,Redresseerstrook,H,217375006,2022-01-01T00:00:00,528,655,021737500620220101,KLK0008432857,L,I,4,,,"LINESTRING (109076.16209999844 487272.1202000007, 109095.60619999841 487253.5179999992, 109170.1457999982 487186.7199999988)"
kantstroken_wegvak.1070,Puntstuk,H,217375006,2022-01-01T00:00:00,655,765,021737500620220101,KLK0008432856,L,I,4,,,"LINESTRING (109170.1457999982 487186.7199999988, 109224.34730000049 487138.1479000002, 109249.66180000082 487110.3262999989)"
kantstroken_wegvak.1071,Spitsstrook,H,217375006,2022-01-01T00:00:00,0,528,021737500620220101,KLK0008432858,L,I,3,100,,"LINESTRING (108805.02019999921 487706.1063000001, 108816.35920000076 487633.5940999985, 108820.4171999991 487616.42639999837, 108825.81709999964 487597.1722000018, 108827.93800000101 487590.31159999967, 108834.39119999856 487571.40249999985, 108837.82490000129 487562.3189999983, 108845.3834999986 487543.82649999857, 108847.77800000086 487538.3348999992, 108856.01300000027 487520.50250000134, 108866.45279999822 487500.24130000174, 108876.32589999959 487482.8227000013, 108884.09409999847 487470.3887999989, 108892.68070000038 487457.5753000006, 108897.98910000175 487449.9908999987, 108909.87840000167 487433.8817999996, 108923.2292000018 487417.3346000016, 108936.49980000034 487402.3267999999, 108945.13639999926 487393.2056000009, 108959.22610000148 487378.9904999994, 108970.30559999868 487368.3183999993, 108984.875 487354.618999999, 108999.71229999885 487341.19370000064, 109059.83579999954 487287.7395000011, 109076.16209999844 487272.1202000007)"
kantstroken_wegvak.1072,Pechhaven,H,217375006,2022-01-01T00:00:00,92,235,021737500620220101,KLK0008796676,L,I,4,,,"LINESTRING (108820.67799999937 487615.49650000036, 108825.81709999964 487597.1722000018, 108827.93800000101 487590.31159999967, 108834.39119999856 487571.40249999985, 108837.82490000129 487562.3189999983, 108845.3834999986 487543.82649999857, 108847.77800000086 487538.3348999992, 108856.01300000027 487520.50250000134, 108866.45279999822 487500.24130000174, 108875.6708999984 487483.9783000015)"
kantstroken_wegvak.1073,Vluchtstrook,H,600143590,2022-02-01T00:00:00,133,287,060014359020220201,KLK0008455732,L,I,2,,,"LINESTRING (180822.0058999993 381121.7285999991, 180799.84710000083 381124.28709999844, 180669.89139999822 381143.86410000175)"
kantstroken_wegvak.1074,Vluchtstrook,H,600142771,2022-02-01T00:00:00,0,186,060014277120220201,KLK0008455732,L,I,2,,,"LINESTRING (180669.89139999822 381143.86410000175, 180595.72740000114 381155.02739999816, 180586.41569999978 381156.55139999837, 180571.73160000145 381159.5934000015, 180508.98600000143 381173.31500000134, 180486.61659999937 381172.4153999984)"
kantstroken_wegvak.1075,Puntstuk,H,600143591,2022-02-01T00:00:00,5,15,060014359120220201,KLK0008455743,L,I,2,,,"LINESTRING (180963.4492000006 381101.26790000126, 180953.56789999828 381102.34120000154)"
kantstroken_wegvak.1076,Vluchtstrook,H,600119564,2022-02-01T00:00:00,54,706,060011956420220201,KLK0008774643,R,I,6,,,"LINESTRING (107409.93430000171 475204.8942000009, 106974.82140000165 474719.3214999996)"
kantstroken_wegvak.1077,Puntstuk,H,600119564,2022-02-01T00:00:00,706,771,060011956420220201,KLK0008774644,R,I,6,,,"LINESTRING (106974.82140000165 474719.3214999996, 106931.71860000119 474671.2201000005)"
kantstroken_wegvak.1078,Puntstuk,H,600119564,2022-02-01T00:00:00,0,54,060011956420220201,KLK0008064515,R,I,6,,,"LINESTRING (107445.97129999846 475245.11030000076, 107409.93430000171 475204.8942000009)"
