"apby","apdttm","apname","permit","comments","declvltn","deptcm","commercedesc","expdttm","issby","issdttm","laststg","laststgdesc","lstactdttm","nextstgdesc","planrev","pri","pridesc","primaplid","stat","statby","statdttm","worktype","worktypedesc","contractor","address","addr1","addr2","city","state","zip"
"12147","2018-09-17T14:25:18.000",,"56457","DEMOLITION OF EXITING BUILDING. PER ADRIAN KOERNER NO FEE FOR PERMIT-NO COMPENSATION FOR DEMO.   APPROVED BY AK / JM.","250","COM","COMMERCIAL","2019-03-17T14:25:18.000",,,"10","Process Application","2018-09-17T14:28:57.000","Pre-Issue Permit","Y",,,"12891","Open",,,"WHOLE","WHOLE DEMOLITION","DINOSAUR DEMOLITION LLC","2101 N 13TH ST","PO BOX 15209",,"READING","PA","19612-"
"12141","2018-12-13T10:23:59.000",,"57058","DEMOLITION OF BUILDING LOCATED AT 932 A PENN ST.DEMOLISH COMPLETELY AND BACKFILL WITH CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLS APPROVE AK/YC","130208","COM","COMMERCIAL","2019-06-13T10:32:11.000",,,"19","Pre-Issue Permit","2018-12-13T10:36:25.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2018-12-13T09:49:50.000",,"57057","DEMOLITION OF BUILDING LOCATED AT 932 PENN STREET. DEMOLISH COMPLETELY AND BACKFILL WIHT CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLSAPPROVE AK/YC","89382","COM","COMMERCIAL","2019-06-13T09:51:09.000",,,"19","Pre-Issue Permit","2018-12-13T10:00:54.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2018-10-23T14:50:08.000",,"56664","DEMO / REMOVE MOBIL OFFICE IN REAR OF SCHOOL. APPROVED BY AC / JM.","7000","COM","COMMERCIAL","2019-04-23T14:50:09.000",,,"10","Process Application","2018-10-23T14:51:20.000","Pre-Issue Permit","Y",,,"11783","Open",,,"PARTL","PARTIAL DEMOLITION","CC&J CONSTRUCTION","1201 N 12TH ST","PO BOX 373",,"BERNVILLE","PA","19506-"
"12147","2018-07-10T08:38:42.000",,"56072","DEMOLITION OF MULTI STORY WAREHOUSE. APPROVED BY AK / JM.","290000","COM","COMMERCIAL","2019-01-10T08:38:43.000",,,"10","Process Application","2018-07-10T08:39:55.000","Pre-Issue Permit","Y",,,"12891","Open",,,"WHOLE","WHOLE DEMOLITION","DINOSAUR DEMOLITION LLC","500 S 5TH ST","PO BOX 15209",,"READING","PA","19612-"
"12141","2018-12-12T09:52:15.000",,"57044","PARTIAL INTERIOR DEMOLITION OF THE FIRST FLOOR AND ALL OF THE FOURTH AND FIFTH FLOOR INTERIOR SPACE NOT INCLUDING THE EXISTING CORE AND SHELL.MINOR NEW CONSTRUCTION AT THE FIRST FLOOR LOBBY.  PLAN#98/18APPROVE AK/YC","215000","COM","COMMERCIAL","2019-06-12T09:55:35.000",,,"19","Pre-Issue Permit","2018-12-12T10:00:16.000","Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","201 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12147","2018-08-13T12:31:47.000",,"56261","DEMOLITION PERMIT APPLICATION. SELECTIVE DEMOLITION OF THE THREE STORE EXISTING BUILDING LOCATED ON THE CORNER OF 8TH & PENN STREET. THE DUILGIN WAS PREVIOUSLY A BANK. THE BUILDING WILL BE RENOVATED TO SERVE AS A RESTAURAN AND COMMUNITY MEETING SPACE. APPROVED BY AK / JM. PLAN #34/18.","60000","COM","COMMERCIAL","2019-02-13T12:31:47.000",,,"10","Process Application","2018-08-13T12:32:41.000","Pre-Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","758 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12147","2018-09-17T14:25:18.000",,"56457","DEMOLITION OF EXITING BUILDING. PER ADRIAN KOERNER NO FEE FOR PERMIT-NO COMPENSATION FOR DEMO.   APPROVED BY AK / JM.","250","COM","COMMERCIAL","2019-03-17T14:25:18.000",,,"10","Process Application","2018-09-17T14:28:57.000","Pre-Issue Permit","Y",,,"12891","Open",,,"WHOLE","WHOLE DEMOLITION","DINOSAUR DEMOLITION LLC","2101 N 13TH ST","PO BOX 15209",,"READING","PA","19612-"
"13103","Jun  7 2007 11:45AM",,"13878","DEMOLITION OF PROPERTY AND REMOVAL OF DEBRIS  CMK","22500","RES","RESIDENTIAL","Dec 22 2007 10:26AM","13103","Jun 22 2007 10:26AM","20","Issue Permit","Jun 22 2007 10:26AM","Pre-Issue COO","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","313 S 8TH ST A","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"12141","2020-01-28T07:35:50.000","DEMO","60202","EMERGENCY DEMOLITION OF PARTIALLY COLLAPSED BUILDING . BUILDING TO BE DEMOLISHED 2'BELOW GRADE AND BACKFILLED.  PARTY WALLS TO BE SEALED AND STUCCOED.                APPROVED AC/YC          PER CITY OF READING","65000","RES","RESIDENTIAL","2020-07-28T07:36:45.000",,,"19","Pre-Issue Permit","2020-01-28T07:37:55.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","129 MULBERRY ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2019-12-10T08:03:00.000",,"59524","REMOVAL OF 4 SEPARATE STRUCTURES (SEE MAP) ATTACHED TO PERMIT APPLICATION. COGEN PLANT BEHIND DS SMITH, 720 LAUREL ST. APPROVED BY AC / JM.","12500","COM","COMMERCIAL","2020-06-10T00:00:00.000",,,"10","Process Application","2019-12-10T08:08:50.000","Pre-Issue Permit","Y",,,"21860","Open",,,"PARTL","PARTIAL DEMOLITION","MOONBEAM INC.","720 LAUREL ST","4391 WADSWORTH RD",,"NORTON","OH","44203-"
"12141","2019-12-05T10:21:24.000",,"59837","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC            PER THE CITY OF READING CONTRACT OF 2018","15000","RES","RESIDENTIAL","2020-06-05T10:22:13.000",,,"19","Pre-Issue Permit","2019-12-05T10:23:09.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","712 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-05T10:42:24.000",,"59839","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC        PER CITY OF READING CONTRACT 2018","30327","RES","RESIDENTIAL","2020-06-05T10:50:03.000",,,"19","Pre-Issue Permit","2019-12-05T10:56:54.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","714 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-05T11:07:46.000",,"59840","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC        PER CITY OF READING CONTRACT 2018","15000","RES","RESIDENTIAL","2020-06-05T11:21:59.000",,,"19","Pre-Issue Permit","2019-12-05T11:23:53.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","710 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-17T14:15:11.000","BERKS HUMANE SOCIETY","59909","DEMOLITION OF THE EXISTING FACILITY FOR THE CONSTRUCTION OF A NEW UPDATE FACILITY.APPROVED AC/YC","98900","COM","COMMERCIAL","2020-06-17T14:16:03.000",,,"19","Pre-Issue Permit","2019-12-17T14:17:42.000","Issue Permit","Y",,,"12065","Open",,,"WHOLE","WHOLE DEMOLITION","PURCELL CONSTRUCTION COMPANY","1801 N 11TH ST","PO BOX 188",,"DENVER","PA","17517"
"12141","2020-01-07T10:45:16.000",,"60015","COMPLETE DEMOLITION AND REMOVAL OF THE STRUCTURE AT THE ADDRESS ABOVE, PER CITY OF READING SPECIFICATIONSAPPROVED AC/YC","21444","RES","RESIDENTIAL","2020-07-07T10:46:03.000",,,"19","Pre-Issue Permit","2020-01-07T10:51:07.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","1038 COTTON ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2020-01-28T07:35:50.000","DEMO","60202","EMERGENCY DEMOLITION OF PARTIALLY COLLAPSED BUILDING . BUILDING TO BE DEMOLISHED 2'BELOW GRADE AND BACKFILLED.  PARTY WALLS TO BE SEALED AND STUCCOED.                APPROVED AC/YC          PER CITY OF READING","65000","RES","RESIDENTIAL","2020-07-28T07:36:45.000",,,"19","Pre-Issue Permit","2020-01-28T07:37:55.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","129 MULBERRY ST","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2020-03-31T13:03:42.000",,"60626","DEMO / AREA BUILD NEW WALLS & DRYWALL SPACKLING, 1 NEW DOOR. NO PLUMBING/ NO ELECTRICAL /NO HVAC/BY ME & ACT REPAIRS.(LEFT REAR STORE) PLAN #9/20. APPROVED BY AC / JM.","30000","COM","COMMERCIAL","2020-09-30T13:03:42.000",,,"10","Process Application","2020-03-31T13:06:43.000","Pre-Issue Permit","Y",,,"13935","Open",,,"PARTL","PARTIAL DEMOLITION","VBC CONSULTING & CONSTRUCTION","645 PENN ST","115 N FURNACE ST",,"BIRDSBORO","PA","19508"
"12147","2018-08-13T12:31:47.000",,"56261","DEMOLITION PERMIT APPLICATION. SELECTIVE DEMOLITION OF THE THREE STORE EXISTING BUILDING LOCATED ON THE CORNER OF 8TH & PENN STREET. THE DUILGIN WAS PREVIOUSLY A BANK. THE BUILDING WILL BE RENOVATED TO SERVE AS A RESTAURAN AND COMMUNITY MEETING SPACE. APPROVED BY AK / JM. PLAN #34/18.","60000","COM","COMMERCIAL","2019-02-13T12:31:47.000",,,"10","Process Application","2018-08-13T12:32:41.000","Pre-Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","758 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12147","2018-09-17T14:25:18.000",,"56457","DEMOLITION OF EXITING BUILDING. PER ADRIAN KOERNER NO FEE FOR PERMIT-NO COMPENSATION FOR DEMO.   APPROVED BY AK / JM.","250","COM","COMMERCIAL","2019-03-17T14:25:18.000",,,"10","Process Application","2018-09-17T14:28:57.000","Pre-Issue Permit","Y",,,"12891","Open",,,"WHOLE","WHOLE DEMOLITION","DINOSAUR DEMOLITION LLC","2101 N 13TH ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2018-10-23T14:50:08.000",,"56664","DEMO / REMOVE MOBIL OFFICE IN REAR OF SCHOOL. APPROVED BY AC / JM.","7000","COM","COMMERCIAL","2019-04-23T14:50:09.000",,,"10","Process Application","2018-10-23T14:51:20.000","Pre-Issue Permit","Y",,,"11783","Open",,,"PARTL","PARTIAL DEMOLITION","CC&J CONSTRUCTION","1201 N 12TH ST","PO BOX 373",,"BERNVILLE","PA","19506-"
"12141","2018-12-12T09:52:15.000",,"57044","PARTIAL INTERIOR DEMOLITION OF THE FIRST FLOOR AND ALL OF THE FOURTH AND FIFTH FLOOR INTERIOR SPACE NOT INCLUDING THE EXISTING CORE AND SHELL.MINOR NEW CONSTRUCTION AT THE FIRST FLOOR LOBBY.  PLAN#98/18APPROVE AK/YC","215000","COM","COMMERCIAL","2019-06-12T09:55:35.000",,,"19","Pre-Issue Permit","2018-12-12T10:00:16.000","Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","201 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","2018-12-13T09:49:50.000",,"57057","DEMOLITION OF BUILDING LOCATED AT 932 PENN STREET. DEMOLISH COMPLETELY AND BACKFILL WIHT CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLSAPPROVE AK/YC","89382","COM","COMMERCIAL","2019-06-13T09:51:09.000",,,"19","Pre-Issue Permit","2018-12-13T10:00:54.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2018-12-13T10:23:59.000",,"57058","DEMOLITION OF BUILDING LOCATED AT 932 A PENN ST.DEMOLISH COMPLETELY AND BACKFILL WITH CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLS APPROVE AK/YC","130208","COM","COMMERCIAL","2019-06-13T10:32:11.000",,,"19","Pre-Issue Permit","2018-12-13T10:36:25.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2018-09-17T14:25:18.000",,"56457","DEMOLITION OF EXITING BUILDING. PER ADRIAN KOERNER NO FEE FOR PERMIT-NO COMPENSATION FOR DEMO.   APPROVED BY AK / JM.","250","COM","COMMERCIAL","2019-03-17T14:25:18.000",,,"10","Process Application","2018-09-17T14:28:57.000","Pre-Issue Permit","Y",,,"12891","Open",,,"WHOLE","WHOLE DEMOLITION","DINOSAUR DEMOLITION LLC","2101 N 13TH ST","PO BOX 15209",,"READING","PA","19612-"
"12147","2018-10-23T14:50:08.000",,"56664","DEMO / REMOVE MOBIL OFFICE IN REAR OF SCHOOL. APPROVED BY AC / JM.","7000","COM","COMMERCIAL","2019-04-23T14:50:09.000",,,"10","Process Application","2018-10-23T14:51:20.000","Pre-Issue Permit","Y",,,"11783","Open",,,"PARTL","PARTIAL DEMOLITION","CC&J CONSTRUCTION","1201 N 12TH ST","PO BOX 373",,"BERNVILLE","PA","19506-"
"12141","2018-12-12T09:52:15.000",,"57044","PARTIAL INTERIOR DEMOLITION OF THE FIRST FLOOR AND ALL OF THE FOURTH AND FIFTH FLOOR INTERIOR SPACE NOT INCLUDING THE EXISTING CORE AND SHELL.MINOR NEW CONSTRUCTION AT THE FIRST FLOOR LOBBY.  PLAN#98/18APPROVE AK/YC","215000","COM","COMMERCIAL","2019-06-12T09:55:35.000",,,"19","Pre-Issue Permit","2018-12-12T10:00:16.000","Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","201 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","2018-12-13T09:49:50.000",,"57057","DEMOLITION OF BUILDING LOCATED AT 932 PENN STREET. DEMOLISH COMPLETELY AND BACKFILL WIHT CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLSAPPROVE AK/YC","89382","COM","COMMERCIAL","2019-06-13T09:51:09.000",,,"19","Pre-Issue Permit","2018-12-13T10:00:54.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2018-12-13T10:23:59.000",,"57058","DEMOLITION OF BUILDING LOCATED AT 932 A PENN ST.DEMOLISH COMPLETELY AND BACKFILL WITH CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLS APPROVE AK/YC","130208","COM","COMMERCIAL","2019-06-13T10:32:11.000",,,"19","Pre-Issue Permit","2018-12-13T10:36:25.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12147","2018-10-23T14:50:08.000",,"56664","DEMO / REMOVE MOBIL OFFICE IN REAR OF SCHOOL. APPROVED BY AC / JM.","7000","COM","COMMERCIAL","2019-04-23T14:50:09.000",,,"10","Process Application","2018-10-23T14:51:20.000","Pre-Issue Permit","Y",,,"11783","Open",,,"PARTL","PARTIAL DEMOLITION","CC&J CONSTRUCTION","1201 N 12TH ST","PO BOX 373",,"BERNVILLE","PA","19506-"
"12141","2018-12-12T09:52:15.000",,"57044","PARTIAL INTERIOR DEMOLITION OF THE FIRST FLOOR AND ALL OF THE FOURTH AND FIFTH FLOOR INTERIOR SPACE NOT INCLUDING THE EXISTING CORE AND SHELL.MINOR NEW CONSTRUCTION AT THE FIRST FLOOR LOBBY.  PLAN#98/18APPROVE AK/YC","215000","COM","COMMERCIAL","2019-06-12T09:55:35.000",,,"19","Pre-Issue Permit","2018-12-12T10:00:16.000","Issue Permit","Y",,,"867","Open",,,"PARTL","PARTIAL DEMOLITION","BURKEY CONSTRUCTION CO","201 PENN ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","2018-12-13T09:49:50.000",,"57057","DEMOLITION OF BUILDING LOCATED AT 932 PENN STREET. DEMOLISH COMPLETELY AND BACKFILL WIHT CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLSAPPROVE AK/YC","89382","COM","COMMERCIAL","2019-06-13T09:51:09.000",,,"19","Pre-Issue Permit","2018-12-13T10:00:54.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2018-12-13T10:23:59.000",,"57058","DEMOLITION OF BUILDING LOCATED AT 932 A PENN ST.DEMOLISH COMPLETELY AND BACKFILL WITH CRUSHED STONE TO GRADE. PROVIDE WATER PROOFING AND STUCCO FOR ANY REMAINING PARTY WALLS APPROVE AK/YC","130208","COM","COMMERCIAL","2019-06-13T10:32:11.000",,,"19","Pre-Issue Permit","2018-12-13T10:36:25.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","932 PENN ST A","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2019-04-18T13:58:00.000",,"58117","COMPLETE DEMOLITION AND REMOVAL OF GARAGE BUILDINGAPPROVED AC/YC","9383","RES","RESIDENTIAL","2019-10-18T14:08:12.000",,,"19","Pre-Issue Permit","2019-04-18T14:09:32.000","Issue Permit","Y",,,"25842","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERVICES","500 N 10TH ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
"13395","2022-05-03T11:45:45.000",,"64484","Demolition garageApproved By: RS/SV","2500","RES","RESIDENTIAL","2022-11-03T11:48:43.000",,,"19","Pre-Issue Permit","2022-05-03T11:51:53.000","Issue Permit","Y",,,"2790","Open",,,"WHOLE","WHOLE DEMOLITION","JB MECHANICAL SER. JOSE BISONO","1134 ROBESON ST","300 S 5TH ST",,"READING","PA","19602-"
,,,"58296","DEMOLITION OF THE COLLAPSED STRUCTURE LOCATED AT 709 NEVERSINK ALLEY. PORTION OF THE BUILDING WILL BE REMOVED AND DEBRIS LOADED OUT. PERFORATE BASEMENT AND TOP SOLID FILL WITH A 2A STONE.APPROVED AC/YC","10349","RES","RESIDENTIAL",,,,"1","Application Added","2019-05-06T08:02:19.000","Pre-Process Application","Y",,,,"Open",,,"WHOLE","WHOLE DEMOLITION",,"709 NEVERSINK AL",,,,,
"12141","2019-09-10T09:44:16.000","DEMO","59066","EMERGENCY- DEMOLITION AND REMOVAL - PER CITY OF READINGAPPROVED AC/YC","64454","RES","RESIDENTIAL","2020-03-10T09:45:00.000",,,"19","Pre-Issue Permit","2019-09-10T09:51:43.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","434 S 9TH ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-09-18T16:08:17.000",,"59209","DEMOLITION OF PARTIALLY COLLAPSED BUILDING AT ABOVE ADDRESS. REMOVE BASEMENT WALLS 2' BELOW GRADE, WAER PROOF BASEMENT PARTY WALLS AND STUCCO ABOVE GRADE PARTY WALLS. BACKFILL WITH 2A STONE TO GRADEAPPROVED JO/YC","63475","RES","RESIDENTIAL","2020-03-18T16:09:04.000",,,"19","Pre-Issue Permit","2019-09-19T09:09:32.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","1149 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2019-09-19T08:16:00.000",,"59210","COMPLETE DEMOLITION AND REMOVAL  OF BUILDING..PER CITY OF READING APPROVED JORRS/YC","13000","RES","RESIDENTIAL","2020-03-19T00:00:00.000","12141","2019-09-19T09:07:00.000","20","Issue Permit","2019-09-19T09:13:56.000","Pre-Issue COO","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","743 NEVERSINK AL","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-09-19T09:24:25.000",,"59213","COMPLETE DEMOLITION AND REMOVAL  OF BUILDING..PER CITY OF READING APPROVED JORRS/YC","13000","RES","RESIDENTIAL","2020-03-19T09:25:22.000",,,"19","Pre-Issue Permit","2019-09-19T09:27:45.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","741 NEVERSINK AL","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-09-19T09:35:18.000",,"59216","COMPLETE DEMOLITION AND REMOVAL  OF BUILDING..PER CITY OF READING APPROVED JORRS/YC","61000","RES","RESIDENTIAL","2020-03-19T09:37:43.000",,,"19","Pre-Issue Permit","2019-09-19T09:38:11.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","364 N FRONT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12147","2019-12-10T08:03:00.000",,"59524","REMOVAL OF 4 SEPARATE STRUCTURES (SEE MAP) ATTACHED TO PERMIT APPLICATION. COGEN PLANT BEHIND DS SMITH, 720 LAUREL ST. APPROVED BY AC / JM.","12500","COM","COMMERCIAL","2020-06-10T00:00:00.000",,,"10","Process Application","2019-12-10T08:08:50.000","Pre-Issue Permit","Y",,,"21860","Open",,,"PARTL","PARTIAL DEMOLITION","MOONBEAM INC.","720 LAUREL ST","4391 WADSWORTH RD",,"NORTON","OH","44203-"
"12147","2019-11-14T11:11:00.000",,"59564","DEMO SCHOOL BUILDING & SCHOOL DEMO INTERIOR OF WAREHOUSE. DEMO ROOF. APPROVED BY AC / JM.","85000","COM","COMMERCIAL","2020-05-14T00:00:00.000",,,"10","Process Application","2019-11-14T11:30:24.000","Pre-Issue Permit","Y",,,"21878","Open",,,"PARTL","PARTIAL DEMOLITION","MORACH ENTERPRISE, INC.","229 N 4TH ST","2030 ALPHA CT",,"MANHEIM","PA","17545-"
"12141","2019-12-05T10:21:24.000",,"59837","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC            PER THE CITY OF READING CONTRACT OF 2018","15000","RES","RESIDENTIAL","2020-06-05T10:22:13.000",,,"19","Pre-Issue Permit","2019-12-05T10:23:09.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","712 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-05T10:42:24.000",,"59839","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC        PER CITY OF READING CONTRACT 2018","30327","RES","RESIDENTIAL","2020-06-05T10:50:03.000",,,"19","Pre-Issue Permit","2019-12-05T10:56:54.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","714 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-05T11:07:46.000",,"59840","COMPLETE DEMOLITION AND REMOVAL OF BUILDINGAPPROVED AC/YC        PER CITY OF READING CONTRACT 2018","15000","RES","RESIDENTIAL","2020-06-05T11:21:59.000",,,"19","Pre-Issue Permit","2019-12-05T11:23:53.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","710 CHESTNUT ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-12-17T14:15:11.000","BERKS HUMANE SOCIETY","59909","DEMOLITION OF THE EXISTING FACILITY FOR THE CONSTRUCTION OF A NEW UPDATE FACILITY.APPROVED AC/YC","98900","COM","COMMERCIAL","2020-06-17T14:16:03.000",,,"19","Pre-Issue Permit","2019-12-17T14:17:42.000","Issue Permit","Y",,,"12065","Open",,,"WHOLE","WHOLE DEMOLITION","PURCELL CONSTRUCTION COMPANY","1801 N 11TH ST","PO BOX 188",,"DENVER","PA","17517"
"12141","2020-01-07T10:45:16.000",,"60015","COMPLETE DEMOLITION AND REMOVAL OF THE STRUCTURE AT THE ADDRESS ABOVE, PER CITY OF READING SPECIFICATIONSAPPROVED AC/YC","21444","RES","RESIDENTIAL","2020-07-07T10:46:03.000",,,"19","Pre-Issue Permit","2020-01-07T10:51:07.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","1038 COTTON ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2020-01-28T07:35:50.000","DEMO","60202","EMERGENCY DEMOLITION OF PARTIALLY COLLAPSED BUILDING . BUILDING TO BE DEMOLISHED 2'BELOW GRADE AND BACKFILLED.  PARTY WALLS TO BE SEALED AND STUCCOED.                APPROVED AC/YC          PER CITY OF READING","65000","RES","RESIDENTIAL","2020-07-28T07:36:45.000",,,"19","Pre-Issue Permit","2020-01-28T07:37:55.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","129 MULBERRY ST","1420 CLARION STREET",,"READING","PA","19601-"
"12141","2019-09-10T09:44:16.000","DEMO","59066","EMERGENCY- DEMOLITION AND REMOVAL - PER CITY OF READINGAPPROVED AC/YC","64454","RES","RESIDENTIAL","2020-03-10T09:45:00.000",,,"19","Pre-Issue Permit","2019-09-10T09:51:43.000","Issue Permit","Y",,,"B10688","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV INC","434 S 9TH ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12141","2019-09-18T16:08:17.000",,"59209","DEMOLITION OF PARTIALLY COLLAPSED BUILDING AT ABOVE ADDRESS. REMOVE BASEMENT WALLS 2' BELOW GRADE, WAER PROOF BASEMENT PARTY WALLS AND STUCCO ABOVE GRADE PARTY WALLS. BACKFILL WITH 2A STONE TO GRADEAPPROVED JO/YC","63475","RES","RESIDENTIAL","2020-03-18T16:09:04.000",,,"19","Pre-Issue Permit","2019-09-19T09:09:32.000","Issue Permit","Y",,,"B11382","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING","1149 ELM ST","1420 CLARION STREET",,"READING","PA","19601-"
