Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130000848,01/04/2013 12:00:00 AM,12:21,06/01/2008 12:00:00 AM,22:00,,,1750,11D,Sex Off Fondle - mol,321,64127,PJ1258,EPD,U,1,SUS,W,M,50,N,"1300 ASKEW AV
KANSAS CITY, MO 64127
(39.0969718340005, -94.53999551999965)",215,3,7,95
130000725,01/03/2013 12:00:00 AM,23:45,01/03/2013 12:00:00 AM,23:43,01/03/2013 12:00:00 AM,23:46,2602,13C,Bomb Threat/Intimida,232,64131,PJ5604,MPD,U,1,VIC,U,U,,N,"E 75 ST/TROOST AV
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)",81,2,7,163
130068884,09/22/2013 12:00:00 AM,23:25,09/22/2013 12:00:00 AM,22:45,,,402,13A,Agg Assault - Drive-,115,64108,PJ1938,CPD,U,1,SUS,U,U,,Y,"2300 HOLMES ST
KANSAS CITY, MO 64108
(39.085042461000455, -94.57582627699969)",11,4,7,92
130000734,01/04/2013 12:00:00 AM,0:49,01/04/2013 12:00:00 AM,0:40,,,802,13B,Non Agg Assault Dome,532,64132,PJ6720,SPD,Y,1,VIC,B,F,32,N,"10000 BENNINGTON AV
KANSAS CITY, MO 64132
(38.943645279000464, -94.51298979699965)",108,2,7,143
120091792,02/04/2013 12:00:00 AM,16:27,,,,,401,13A,Aggravated Assault (,231,,PJ5638,MPD,U,1,VIC,,,,N,"7500 WORNALL RD
KANSAS CITY, MO
(38.992041437000466, -94.59435636499967)",147,1,7,162
130000054,01/01/2013 12:00:00 AM,3:59,01/01/2013 12:00:00 AM,3:45,,,403,13A,Agg Assault - Domest,221,64112,PJ3993,MPD,Y,1,VIC,B,F,27,N,"W 50 ST/SUMMIT ST
KANSAS CITY, MO 64112
(39.039812967000444, -94.5913966229997)",36,4,7,44
130001121,01/05/2013 12:00:00 AM,15:42,01/05/2013 12:00:00 AM,15:00,01/05/2013 12:00:00 AM,15:30,403,13A,Agg Assault - Domest,141,64110,PJ2834,CPD,Y,1,VIC,W,F,21,N,"500 E ARMOUR BL
KANSAS CITY, MO 64110
(39.06358806600048, -94.57965902699965)",41,4,7,19
130000214,01/01/2013 12:00:00 AM,23:58,01/01/2013 12:00:00 AM,23:58,,,403,13A,Agg Assault - Domest,242,64130,PJ5712,MPD,Y,1,VIC,B,M,54,N,"1800 E 76 TE
KANSAS CITY, MO 64130
(38.988055086000486, -94.56615197799965)",154,2,7,151
130000810,01/04/2013 12:00:00 AM,11:18,01/02/2013 12:00:00 AM,0:07,,,403,13A,Agg Assault - Domest,323,64126,PJ2109,EPD,N,1,ARR,B,M,48,N,"2500 BENTON BL
KANSAS CITY, MO 64126
(39.080514861000495, -94.54883811499968)",233,3,7,95
130020989,03/29/2013 12:00:00 AM,22:52,03/29/2013 12:00:00 AM,22:40,,,401,13A,Aggravated Assault (,333,64130,PJ3005,CPD,Y,1,SUS,B,M,22,Y,"E 38 ST/BROOKLYN AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000908,01/04/2013 12:00:00 AM,16:49,01/04/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,423,64155,PC0214,NPD,Y,1,VIC,W,F,53,N,"200 NW 101 ST
KANSAS CITY, MO 64155
(39.276274859000466, -94.5823760619997)",104,5,4,82
130001062,01/05/2013 12:00:00 AM,11:56,01/05/2013 12:00:00 AM,11:50,,,801,13B,Non Aggravated Assau,636,64119,PC0834,SCP,N,1,VIC,W,F,28,N,"5200 N RICHMOND AV
KANSAS CITY, MO 64119
(39.187317410000446, -94.49145604699964)",22,6,4,135
130000571,01/03/2013 12:00:00 AM,11:39,01/03/2013 12:00:00 AM,11:39,,,802,13B,Non Agg Assault Dome,345,64133,PJ3526,EPD,U,1,ARR,W,F,31,N,"10600 E 42 ST
KANSAS CITY, MO 64133
(39.04642917400048, -94.45390241699965)",173,3,7,37
130000608,01/03/2013 12:00:00 AM,12:34,01/03/2013 12:00:00 AM,12:34,,,802,13B,Non Agg Assault Dome,141,64109,PJ2851,CPD,Y,1,VIC,W,F,17,N,"3500 TROOST AV
KANSAS CITY, MO 64109
(39.06293190200046, -94.57176612099965)",160,4,7,19
130000672,01/03/2013 12:00:00 AM,17:32,01/03/2013 12:00:00 AM,17:32,,,801,13B,Non Aggravated Assau,142,64130,PJ3270,CPD,U,2,ARR,B,F,41,N,"4000 OLIVE ST
KANSAS CITY, MO 64130
(39.053582174000496, -94.55602531799968)",13,3,7,157
130001141,01/05/2013 12:00:00 AM,16:32,01/05/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,422,64154,PP0324,NPD,Y,2,VIC,W,M,21,N,"3800 NW 85 TE
KANSAS CITY, MO 64154
(39.25232992100047, -94.62436195699968)",14,5,3,81
130000142,01/01/2013 12:00:00 AM,14:50,12/31/2012 12:00:00 AM,9:30,01/01/2013 12:00:00 AM,12:40,831,13C,Intimidation,345,64136,PJ4399,EPD,U,1,SUS,U,U,,N,"5500 PHELPS RD
KANSAS CITY, MO 64136
(39.0204258120005, -94.39516710299966)",214,2,7,132
130000013,01/01/2013 12:00:00 AM,0:24,01/01/2013 12:00:00 AM,0:01,,,401,13A,Aggravated Assault (,642,64155,PC0149,SCP,U,3,VIC,B,M,13,Y,"10700 N KENWOOD AV
KANSAS CITY, MO 64155
(39.28782285200049, -94.57265442799968)",105,5,4,82
130000033,01/01/2013 12:00:00 AM,2:22,01/01/2013 12:00:00 AM,2:20,,,802,13B,Non Agg Assault Dome,123,64124,PJ1591,CPD,Y,1,SUS,B,M,54,N,"1800 WOODLAND AV
KANSAS CITY, MO 64124
(39.09105431500046, -94.56104658299967)",234,3,7,92
130055246,08/04/2013 12:00:00 AM,10:06,08/04/2013 12:00:00 AM,10:05,,,802,13B,Non Agg Assault Dome,124,64108,PJ2248,CPD,Y,1,VIC,B,F,50,N,"2700 BROOKLYN AV
KANSAS CITY, MO 64108
(39.07713297400045, -94.55713629499968)",26,3,7,19
130000062,01/01/2013 12:00:00 AM,6:35,01/01/2013 12:00:00 AM,6:33,,,801,13B,Non Aggravated Assau,144,64130,PJ3427,CPD,N,1,VIC,B,F,32,N,"4200 BROOKLYN AV
KANSAS CITY, MO 64130
(39.04979324700048, -94.55855640199968)",13,3,7,157
130000213,01/01/2013 12:00:00 AM,23:34,01/01/2013 12:00:00 AM,23:34,,,801,13B,Non Aggravated Assau,232,64132,PJ5409,MPD,N,1,SUS,B,M,45,N,"1900 E 71 TE
KANSAS CITY, MO 64132
(38.99762247700045, -94.56439128999966)",154,2,7,151
130000450,01/02/2013 12:00:00 AM,18:40,01/02/2013 12:00:00 AM,18:40,,,801,13B,Non Aggravated Assau,113,64108,PJ1360,CPD,U,1,ARR,B,M,49,N,"1500 CHERRY ST
KANSAS CITY, MO 64108
(39.09547381200048, -94.57646608799968)",11,4,7,92
130000548,01/03/2013 12:00:00 AM,9:48,01/03/2013 12:00:00 AM,9:30,,,801,13B,Non Aggravated Assau,313,64124,PJ0888,EPD,U,1,ARR,W,M,42,N,"800 BALES CT
KANSAS CITY, MO 64124
(39.102992187000496, -94.53985575899969)",215,3,7,70
130000665,01/03/2013 12:00:00 AM,14:49,01/03/2013 12:00:00 AM,14:49,,,801,13B,Non Aggravated Assau,115,64108,PJ1883,CPD,U,1,ARR,B,M,33,N,"1000 E 24 ST
KANSAS CITY, MO 64108
(39.08372776600049, -94.57140961399966)",11,3,7,92
130000175,01/01/2013 12:00:00 AM,17:36,01/01/2013 12:00:00 AM,17:00,01/01/2013 12:00:00 AM,17:05,401,13A,Aggravated Assault (,241,64132,PJ5067,MPD,U,1,VIC,B,M,39,Y,"ASKEW AV/E MEYER BL
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130000122,01/01/2013 12:00:00 AM,13:09,01/01/2013 12:00:00 AM,13:00,,,802,13B,Non Agg Assault Dome,324,64127,PJ2046,EPD,Y,1,VIC,B,F,17,N,"2400 MERSINGTON AV
KANSAS CITY, MO 64127
(39.08213106500045, -94.53712430999968)",107,3,7,95
130000493,01/03/2013 12:00:00 AM,1:20,01/03/2013 12:00:00 AM,0:45,,,802,13B,Non Agg Assault Dome,413,64151,PP0648,NPD,Y,1,ARR,W,M,53,N,"6300 N CAMDEN AV
KANSAS CITY, MO 64151
(39.2092028940005, -94.63555977699968)",152,5,3,66
130000732,01/03/2013 12:00:00 AM,23:22,01/03/2013 12:00:00 AM,23:22,,,403,13A,Agg Assault - Domest,242,64132,PJ5908,MPD,Y,1,VIC,B,F,63,N,"7900 OLIVE ST
KANSAS CITY, MO 64132
(38.982994739000446, -94.5599454559997)",205,2,7,151
130000022,01/01/2013 12:00:00 AM,2:18,01/01/2013 12:00:00 AM,1:40,,,801,13B,Non Aggravated Assau,113,64106,PJ1177,CPD,N,1,VIC,W,M,27,N,"1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)",5,4,7,75
130000469,01/02/2013 12:00:00 AM,19:37,01/02/2013 12:00:00 AM,19:25,,,802,13B,Non Agg Assault Dome,212,64129,PJ4270,MPD,U,1,SUS,B,M,27,N,"6900 CRABAPPLE LN
KANSAS CITY, MO 64129
(39.029329075000476, -94.50369894399967)",20,2,7,155
130000554,01/03/2013 12:00:00 AM,10:58,01/01/2012 12:00:00 AM,6:00,12/01/2012 12:00:00 AM,24:00:00,1750,11D,Sex Off Fondle - mol,113,64108,PJ1363,CPD,U,1,VIC,B,F,10,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000764,01/04/2013 12:00:00 AM,6:39,01/04/2013 12:00:00 AM,6:08,01/04/2013 12:00:00 AM,6:38,201,11A,Rape,211,64132,PJ4459,MPD,U,1,VIC,B,F,20,N,"E 56 ST/NORTON AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130001098,01/05/2013 12:00:00 AM,14:28,01/05/2013 12:00:00 AM,14:28,,,802,13B,Non Agg Assault Dome,124,64127,PJ2026,CPD,Y,1,VIC,B,M,19,N,"2100 E 24 TE
KANSAS CITY, MO 64127
(39.08205734000046, -94.55799031899966)",234,3,7,95
130000231,01/02/2013 12:00:00 AM,2:59,01/02/2013 12:00:00 AM,2:58,,,802,13B,Non Agg Assault Dome,543,64134,PJ7278,SPD,Y,1,VIC,B,F,38,N,"11800 FREMONT AV
KANSAS CITY, MO 64134
(38.910218872000485, -94.5165157839997)",151,1,7,143
120065346,05/20/2013 12:00:00 AM,7:32,05/20/2013 12:00:00 AM,,,,1750,11D,Sex Off Fondle - mol,,64108,PJ136,,U,1,SUS,W,M,14,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000045,01/01/2013 12:00:00 AM,3:44,01/01/2013 12:00:00 AM,3:35,,,401,13A,Aggravated Assault (,315,64123,PJ0197,EPD,U,3,VIC,W,M,8,Y,"400 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)",174,4,7,76
130000672,01/03/2013 12:00:00 AM,17:32,01/03/2013 12:00:00 AM,17:32,,,801,13B,Non Aggravated Assau,142,64130,PJ3270,CPD,U,2,VIC,,,,N,"4000 OLIVE ST
KANSAS CITY, MO 64130
(39.053582174000496, -94.55602531799968)",13,3,7,157
130000354,01/02/2013 12:00:00 AM,13:45,12/19/2012 12:00:00 AM,0:47,01/02/2013 12:00:00 AM,12:22,831,13C,Intimidation,125,64109,PJ2640,CPD,N,1,VIC,B,F,25,N,"2000 E LINWOOD BL
KANSAS CITY, MO 64109
(39.068331472000466, -94.55956174199969)",26,3,7,19
130000760,01/04/2013 12:00:00 AM,7:39,01/03/2013 12:00:00 AM,21:30,01/04/2013 12:00:00 AM,7:00,801,13B,Non Aggravated Assau,241,64130,PJ4990,MPD,U,1,ARR,W,F,79,N,"2300 E MEYER BL
KANSAS CITY, MO 64130
(39.00715878900047, -94.55978085299967)",49,2,7,151
130000994,01/05/2013 12:00:00 AM,1:40,01/05/2013 12:00:00 AM,1:40,,,801,13B,Non Aggravated Assau,113,64105,PJ1177,CPD,U,1,VIC,W,M,22,N,"1300 GRAND AV
KANSAS CITY, MO 64105
(38.88644412400049, -94.59286615999969)",159,1,7,129
130012701,02/23/2013 12:00:00 AM,12:16,02/23/2013 12:00:00 AM,12:00,,,802,13B,Non Agg Assault Dome,634,64117,PC1108,SCP,Y,1,VIC,W,F,38,N,"4400 N WALROND AV
KANSAS CITY, MO 64117
(39.17393454900048, -94.54147119399966)",56,6,4,166
130000492,01/03/2013 12:00:00 AM,1:20,01/03/2013 12:00:00 AM,1:15,,,802,13B,Non Agg Assault Dome,343,64127,PJ2899,EPD,Y,1,SUS,B,M,36,N,"3500 JACKSON AV
KANSAS CITY, MO 64127
(39.06193107700045, -94.53484570699965)",133,3,7,36
130008127,02/03/2013 12:00:00 AM,0:44,02/03/2013 12:00:00 AM,0:44,,,801,13B,Non Aggravated Assau,331,64130,PJ2343,EPD,N,1,VIC,B,F,31,N,"3400 E 28 ST
KANSAS CITY, MO 64130
(39.07501488000048, -94.54323886199967)",115,3,7,36
130012095,02/19/2013 12:00:00 AM,22:16,02/19/2013 12:00:00 AM,22:15,,,401,13A,Aggravated Assault (,321,64127,PJ1092,EPD,U,3,VIC,W,F,47,Y,"2800 E 12 ST
KANSAS CITY, MO 64127
(39.09877805800045, -94.54907993999967)",109,3,7,95
130000476,01/02/2013 12:00:00 AM,21:14,01/02/2013 12:00:00 AM,21:14,,,403,13A,Agg Assault - Domest,121,64106,PJ0462,CPD,Y,1,ARR,W,M,51,N,"500 GILLIS ST
KANSAS CITY, MO 64106
(39.110578837000446, -94.57100326999966)",102,4,7,75
130000657,01/03/2013 12:00:00 AM,16:31,01/01/2013 12:00:00 AM,1:00,,,801,13B,Non Aggravated Assau,221,64106,PJ4255,MPD,N,2,SUS,W,M,,N,"5300 HARRISON ST
KANSAS CITY, MO 64106
(39.03073254400044, -94.57481597599968)",235,4,7,165
130000237,01/02/2013 12:00:00 AM,5:11,01/02/2013 12:00:00 AM,5:00,01/02/2013 12:00:00 AM,5:10,802,13B,Non Agg Assault Dome,334,64132,PJ3880,EPD,Y,1,SUS,B,M,49,N,"2600 SWOPE PK
KANSAS CITY, MO 64132
(39.004651896000496, -94.54257704099967)",111,2,7,151
130000485,01/02/2013 12:00:00 AM,23:36,01/02/2013 12:00:00 AM,23:34,,,401,13A,Aggravated Assault (,545,64134,PJ6816,SPD,U,3,VIC,B,M,18,Y,"10400 PALMER AV
KANSAS CITY, MO 64134
(38.93550601600049, -94.50002524999968)",23,1,7,143
130000885,01/04/2013 12:00:00 AM,15:18,01/04/2013 12:00:00 AM,15:18,,,801,13B,Non Aggravated Assau,532,64134,PJ6984,SPD,U,1,VIC,B,F,15,N,"HERRICK AV/RUSKIN WA
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
110045808,05/01/2013 12:00:00 AM,8:39,06/03/2011 12:00:00 AM,,,,101,09A,HOMICIDE/Non Neglige,333,64130,PJ3287,EPD,U,1,SUS,B,M,38,N,"4000 COLLEGE AV
KANSAS CITY, MO 64130
(39.05324224800046, -94.5456463379997)",68,3,7,157
130000009,01/01/2013 12:00:00 AM,1:10,01/01/2013 12:00:00 AM,1:10,,,801,13B,Non Aggravated Assau,113,64126,PJ1177,CPD,U,1,VIC,W,M,39,N,"100 E 13 ST
KANSAS CITY, MO 64126
(39.098579058000496, -94.58204310599967)",5,4,7,75
130000231,01/02/2013 12:00:00 AM,2:59,01/02/2013 12:00:00 AM,2:58,,,802,13B,Non Agg Assault Dome,543,64134,PJ7278,SPD,Y,1,SUS,B,M,37,N,"11800 FREMONT AV
KANSAS CITY, MO 64134
(38.910218872000485, -94.5165157839997)",151,1,7,143
130001063,01/05/2013 12:00:00 AM,12:16,01/05/2013 12:00:00 AM,12:00,01/05/2013 12:00:00 AM,12:20,403,13A,Agg Assault - Domest,221,64130,PJ4563,MPD,Y,1,SUS,B,F,27,N,"5700 LYDIA AV
KANSAS CITY, MO 64130
(39.02325299800049, -94.56936532399965)",1,2,7,165
130083152,11/15/2013 12:00:00 AM,10:29,11/14/2013 12:00:00 AM,15:20,,,801,13B,Non Aggravated Assau,545,64134,PJ7287,SPD,N,1,VIC,B,M,12,N,"8900 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91584718500047, -94.48471675599967)",217,1,7,143
130001098,01/05/2013 12:00:00 AM,14:28,01/05/2013 12:00:00 AM,14:28,,,802,13B,Non Agg Assault Dome,124,64127,PJ2026,CPD,Y,2,VIC,B,M,23,N,"2100 E 24 TE
KANSAS CITY, MO 64127
(39.08205734000046, -94.55799031899966)",234,3,7,95
120081673,02/25/2013 12:00:00 AM,16:51,02/25/2013 12:00:00 AM,16:51,,,401,13A,Aggravated Assault (,113,64108,PJ1363,CPD,U,1,SUS,W,F,34,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130001029,01/05/2013 12:00:00 AM,9:00,01/05/2013 12:00:00 AM,8:30,,,802,13B,Non Agg Assault Dome,231,64114,PJ5635,MPD,U,1,SUS,W,M,40,N,"7500 JEFFERSON ST
KANSAS CITY, MO 64114
(38.99248224600046, -94.59730678399967)",147,1,7,162
130000095,01/01/2013 12:00:00 AM,9:41,12/31/2012 12:00:00 AM,11:59,01/01/2013 12:00:00 AM,0:30,401,13A,Aggravated Assault (,331,64128,PJ2253,EPD,N,3,VIC,B,F,11,Y,"3200 LOCKRIDGE ST
KANSAS CITY, MO 64128
(39.07577800900049, -94.54580978599967)",77,3,7,36
130000499,01/03/2013 12:00:00 AM,3:02,01/03/2013 12:00:00 AM,2:50,,,802,13B,Non Agg Assault Dome,222,64130,PJ4570,MPD,U,1,SUS,B,M,48,N,"5700 EUCLID AV
KANSAS CITY, MO 64130
(39.023042173000476, -94.56242586799965)",58,2,7,157
130000202,01/01/2013 12:00:00 AM,21:49,12/29/2012 12:00:00 AM,17:00,12/29/2012 12:00:00 AM,18:00,802,13B,Non Agg Assault Dome,321,64127,PJ1377,EPD,Y,1,VIC,W,F,31,N,"JACKSON AV/E TRUMAN RD
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130000616,01/03/2013 12:00:00 AM,14:32,01/01/2013 12:00:00 AM,20:30,,,403,13A,Agg Assault - Domest,411,64118,PC0724,NPD,N,1,VIC,W,F,49,N,"200 NE ENGLEWOOD RD
KANSAS CITY, MO 64118
(39.196176730000445, -94.58035189299966)",,,4,154
130000057,01/01/2013 12:00:00 AM,4:30,01/01/2013 12:00:00 AM,3:30,01/01/2013 12:00:00 AM,4:30,802,13B,Non Agg Assault Dome,636,64119,PC1296,SCP,Y,1,SUS,W,F,26,N,"3600 N RANDOLPH RD
KANSAS CITY, MO 64119
(39.162330952000445, -94.49504650399967)",,,4,166
130000401,01/02/2013 12:00:00 AM,15:42,01/02/2013 12:00:00 AM,15:35,,,802,13B,Non Agg Assault Dome,143,64110,PJ3319,CPD,Y,1,SUS,B,M,24,N,"4100 TRACY AV
KANSAS CITY, MO 64110
(39.05232373400048, -94.56993577699967)",204,3,7,165
130000237,01/02/2013 12:00:00 AM,5:11,01/02/2013 12:00:00 AM,5:00,01/02/2013 12:00:00 AM,5:10,802,13B,Non Agg Assault Dome,334,64132,PJ3880,EPD,Y,1,VIC,B,F,49,N,"2600 SWOPE PK
KANSAS CITY, MO 64132
(39.004651896000496, -94.54257704099967)",111,2,7,151
130031910,05/10/2013 12:00:00 AM,23:16,05/10/2013 12:00:00 AM,21:45,,,801,13B,Non Aggravated Assau,344,64129,PJ3213,EPD,U,1,SUS,W,M,32,N,"0 ROYAL WA
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130000725,01/03/2013 12:00:00 AM,23:45,01/03/2013 12:00:00 AM,23:43,01/03/2013 12:00:00 AM,23:46,2602,13C,Bomb Threat/Intimida,232,64131,PJ5604,MPD,U,1,SUS,U,U,,N,"E 75 ST/TROOST AV
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)",81,2,7,163
130000480,01/02/2013 12:00:00 AM,22:45,01/02/2013 12:00:00 AM,22:45,,,401,13A,Aggravated Assault (,242,64132,PJ5908,MPD,U,1,SUS,U,U,,Y,"8000 OLIVE ST
KANSAS CITY, MO 64132
(38.98185196200046, -94.56032590899969)",205,2,7,151
120058249,01/02/2013 12:00:00 AM,22:38,01/02/2013 12:00:00 AM,22:30,,,1750,11D,Sex Off Fondle - mol,113,64108,PJ1363,CPD,U,1,SUS,W,M,18,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000029,01/01/2013 12:00:00 AM,2:03,01/01/2013 12:00:00 AM,2:03,,,801,13B,Non Aggravated Assau,113,64106,PJ1170,CPD,U,1,VIC,,,,N,"W 14 ST/MAIN ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000033,01/01/2013 12:00:00 AM,2:22,01/01/2013 12:00:00 AM,2:20,,,802,13B,Non Agg Assault Dome,123,64124,PJ1591,CPD,Y,1,VIC,B,F,48,N,"1800 WOODLAND AV
KANSAS CITY, MO 64124
(39.09105431500046, -94.56104658299967)",234,3,7,92
130000045,01/01/2013 12:00:00 AM,3:44,01/01/2013 12:00:00 AM,3:35,,,401,13A,Aggravated Assault (,315,64123,PJ0197,EPD,U,1,VIC,W,F,33,Y,"400 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)",174,4,7,76
130000303,01/02/2013 12:00:00 AM,11:01,01/01/2013 12:00:00 AM,19:00,,,831,13C,Intimidation,636,64119,PC0715,SCP,N,1,SUS,W,M,33,N,"7700 NE 55 ST
KANSAS CITY, MO 64119
(39.19402472200045, -94.49102847499967)",22,6,4,135
130000426,01/02/2013 12:00:00 AM,15:08,10/27/2012 12:00:00 AM,19:00,,,801,13B,Non Aggravated Assau,642,64155,PC0267,SCP,Y,1,ARR,W,M,59,N,"1000 NE 93 CT
KANSAS CITY, MO 64155
(39.263818424000476, -94.56776044799966)",30,5,4,82
130000049,01/01/2013 12:00:00 AM,3:29,01/01/2013 12:00:00 AM,3:25,,,802,13B,Non Agg Assault Dome,631,64116,PC1211,SCP,Y,1,VIC,W,F,29,N,"4100 N HOLMES ST
KANSAS CITY, MO 64116
(39.168211700000484, -94.57218540199966)",242,4,4,167
130000050,01/01/2013 12:00:00 AM,3:28,01/01/2013 12:00:00 AM,3:25,,,802,13B,Non Agg Assault Dome,632,64117,PC1356,SCP,Y,1,VIC,B,F,34,N,"3700 N WALROND AV
KANSAS CITY, MO 64117
(39.16146767200047, -94.54262609299968)",88,6,4,166
130000657,01/03/2013 12:00:00 AM,16:31,01/01/2013 12:00:00 AM,1:00,,,801,13B,Non Aggravated Assau,221,64106,PJ4255,MPD,N,4,SUS,W,M,,N,"5300 HARRISON ST
KANSAS CITY, MO 64106
(39.03073254400044, -94.57481597599968)",235,4,7,165
130000454,01/02/2013 12:00:00 AM,18:30,01/02/2013 12:00:00 AM,18:20,,,201,11A,Rape,343,64124,PJ0517,EPD,N,1,SUS,W,M,16,N,"400 VAN BRUNT BL
KANSAS CITY, MO 64124
(39.108933186000456, -94.52589630799969)",192,4,7,70
120067142,07/30/2013 12:00:00 AM,10:40,07/30/2013 12:00:00 AM,10:30,,,1750,11D,Sex Off Fondle - mol,112,64106,PJ1029,CPD,U,1,SUS,B,M,21,N,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)",5,4,7,75
130000885,01/04/2013 12:00:00 AM,15:18,01/04/2013 12:00:00 AM,15:18,,,801,13B,Non Aggravated Assau,532,64134,PJ6984,SPD,U,1,SUS,B,F,17,N,"HERRICK AV/RUSKIN WA
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
120023931,01/10/2013 12:00:00 AM,19:40,01/10/2013 12:00:00 AM,,,,210,11B,Forcible Sodomy,113,64108,PJ1363,CPD,U,1,SUS,B,M,15,N,"1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)",11,4,7,92
130000496,01/03/2013 12:00:00 AM,0:44,01/02/2013 12:00:00 AM,17:30,,,210,11B,Forcible Sodomy,111,64108,PJ1006,CPD,U,1,SUS,B,M,33,N,"500 W 11 ST
KANSAS CITY, MO 64108
(39.101104146000466, -94.59010129399968)",185,4,7,72
130000731,01/03/2013 12:00:00 AM,23:09,01/03/2013 12:00:00 AM,22:45,01/03/2013 12:00:00 AM,,801,13B,Non Aggravated Assau,243,64138,PJ6222,MPD,N,2,SUS,W,M,,N,"8600 BRISTOL AV
KANSAS CITY, MO 64138
(38.96909231800049, -94.50657621999966)",179,2,7,98
130014958,03/05/2013 12:00:00 AM,16:18,03/05/2013 12:00:00 AM,16:10,,,402,13A,Agg Assault - Drive-,314,64125,PJ0439,EPD,N,2,VIC,W,M,17,Y,"BRIGHTON AV/BUDD PARK ESPLANADE
KANSAS CITY, MO 64125
(39.1040321480005, -94.50062945799965)",55,4,7,125
130001015,01/05/2013 12:00:00 AM,6:27,01/05/2013 12:00:00 AM,4:30,,,1750,11D,Sex Off Fondle - mol,635,64117,PC1165,SCP,N,2,VIC,W,F,12,N,"4200 N DENVER AV
KANSAS CITY, MO 64117
(39.170670380000445, -94.51937087299967)",24,6,4,166
130000856,01/04/2013 12:00:00 AM,13:38,08/01/2012 12:00:00 AM,12:00,01/04/2013 12:00:00 AM,13:30,1750,11D,Sex Off Fondle - mol,112,64106,PJ0961,CPD,U,1,SUS,B,M,,N,"1000 CHARLOTTE ST
KANSAS CITY, MO 64106
(39.10192148100049, -94.57388621499967)",5,4,7,75
130000050,01/01/2013 12:00:00 AM,3:28,01/01/2013 12:00:00 AM,3:25,,,802,13B,Non Agg Assault Dome,632,64117,PC1356,SCP,Y,1,SUS,B,M,35,N,"3700 N WALROND AV
KANSAS CITY, MO 64117
(39.16146767200047, -94.54262609299968)",88,6,4,166
130000401,01/02/2013 12:00:00 AM,15:42,01/02/2013 12:00:00 AM,15:35,,,802,13B,Non Agg Assault Dome,143,64110,PJ3319,CPD,Y,1,VIC,B,F,28,N,"4100 TRACY AV
KANSAS CITY, MO 64110
(39.05232373400048, -94.56993577699967)",204,3,7,165
130000582,01/03/2013 12:00:00 AM,12:03,01/03/2013 12:00:00 AM,11:55,,,802,13B,Non Agg Assault Dome,412,64118,PC0602,NPD,Y,1,ARR,W,M,21,N,"6200 N PENNSYLVANIA DR
KANSAS CITY, MO 64118
(39.20665359500049, -94.5871850749997)",225,5,4,154
120093283,01/11/2013 12:00:00 AM,13:17,01/11/2013 12:00:00 AM,,,,1702,36B,Statutory Rape,142,64109,PJ3068,CPD,U,1,VIC,B,F,15,N,"2100 E 38 TE
KANSAS CITY, MO 64109
(39.056594617000485, -94.55892055699968)",12,3,7,19
130000608,01/03/2013 12:00:00 AM,12:34,01/03/2013 12:00:00 AM,12:34,,,802,13B,Non Agg Assault Dome,141,64109,PJ2851,CPD,U,1,ARR,B,M,19,N,"3500 TROOST AV
KANSAS CITY, MO 64109
(39.06293190200046, -94.57176612099965)",160,4,7,19
