"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2012067190","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64114","Ward Parkway","6","110870","POINT (-94.6031 38.992924)","38.992924","-94.6031"
"2012072703","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","Y","2012-06-12T00:00:00.000","64132","Marlborough East","5","4608","POINT (-94.547593 38.989464)","38.989464","-94.547593"
"2012064783","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64124","South Indian Mound","4","44489","POINT (-94.529728 39.108735)","39.108735","-94.529728"
"2012065241","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-22T00:00:00.000","64131","Santa Fe Hills","6","149417","POINT (-94.582116 38.97214)","38.97214","-94.582116"
"2012059325","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-10T00:00:00.000","64134","Hickman Mills South","6","70528","POINT (-94.503642 38.935657)","38.935657","-94.503642"
"2012070176","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-29T00:00:00.000","64128","Oak Park Northwest","3","25709","POINT (-94.545249 39.065884)","39.065884","-94.545249"
"2012063985","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64110","Western 49-63","4","143431","POINT (-94.577417 39.030795)","39.030795","-94.577417"
"2012064675","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64127","Washington Wheatley","3","15697","POINT (-94.550172 39.084953)","39.084953","-94.550172"
"2012071198","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-06-01T00:00:00.000","64112","South Plaza","4","140003","POINT (-94.587904 39.038957)","39.038957","-94.587904"
"2012073204","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-06-25T00:00:00.000","64128","Key Coalition","3","252023","POINT (-94.552878 39.076215)","39.076215","-94.552878"
"2012070726","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-06T00:00:00.000","64129","Eastwood Hills East","3","51298","POINT (-94.484348 39.026423)","39.026423","-94.484348"
"2012066860","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-23T00:00:00.000","64127","Washington Wheatley","3","17523","POINT (-94.538914 39.078324)","39.078324","-94.538914"
"2012067911","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-05-24T00:00:00.000","64118","Davidson","1","87542","POINT (-94.566944 39.182788)","39.182788","-94.566944"
"2012057615","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-08T00:00:00.000","64123","South Indian Mound","4","45415","POINT (-94.518613 39.108199)","39.108199","-94.518613"
"2012071960","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-05T00:00:00.000","64120",,"4","38461","POINT (-94.506307 39.128983)","39.128983","-94.506307"
"2012071750","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-01T00:00:00.000","64124","Scarritt Point","4","42343","POINT (-94.534929 39.107745)","39.107745","-94.534929"
"2012062112","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-05-11T00:00:00.000","64117","Winnetonka","1","172860","POINT (-94.49735 39.171504)","39.171504","-94.49735"
"2012056565","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-02T00:00:00.000","64127","East Community Team South","3","19782","POINT (-94.528039 39.078268)","39.078268","-94.528039"
"2012065399","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64130","Citadel","5","220231","POINT (-94.564276 39.017157)","39.017157","-94.564276"
"2012060592","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-09T00:00:00.000","64145","Woodbridge","6","242683","POINT (-94.589076 38.890319)","38.890319","-94.589076"
"2012062967","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64138","Fairwood And Robandee","5","66090","POINT (-94.499337 38.966086)","38.966086","-94.499337"
"2012073916","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-06-06T00:00:00.000","64119","Maple Park West","1","82010","POINT (-94.505402 39.184999)","39.184999","-94.505402"
"2012073605","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-06-15T00:00:00.000","64108","Westside North","4","123666","POINT (-94.595387 39.092587)","39.092587","-94.595387"
"2012056319","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-02T00:00:00.000","64137","Hickman Mills","6","61543","POINT (-94.531875 38.923435)","38.923435","-94.531875"
"2012073141","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-06-26T00:00:00.000","64158","Shoal Creek","1","223417","POINT (-94.492926 39.229376)","39.229376","-94.492926"
"2012064538","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-06-04T00:00:00.000","64127","East Community Team North","3","8586","POINT (-94.530877 39.091093)","39.091093","-94.530877"
"2012053168","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64123","North Indian Mound","4","42847","POINT (-94.520768 39.114501)","39.114501","-94.520768"
"2012070771","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-31T00:00:00.000","64114","Bridlespur","6","153912","POINT (-94.589648 38.935763)","38.935763","-94.589648"
"2012058604","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-14T00:00:00.000","64129","Coachlight Square","5","51831","POINT (-94.490165 39.023532)","39.023532","-94.490165"
"2012071045","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-06-06T00:00:00.000","64133","Ashland Ridge","3","48004","POINT (-94.468634 39.053435)","39.053435","-94.468634"
"2012054448","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64130","Blue Hills","5","147740","POINT (-94.563731 39.025549)","39.025549","-94.563731"
"2012058812","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-07T00:00:00.000","64114","Lea Manor","6","152505","POINT (-94.59978 38.958344)","38.958344","-94.59978"
"2012071586","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-04T00:00:00.000","64112","Country Club Plaza","4","140926","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012059252","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-08T00:00:00.000","64130","Oak Park Southeast","3","34350","POINT (-94.546711 39.047373)","39.047373","-94.546711"
"2012064399","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-05-17T00:00:00.000","64133","Sterling Gardens","3","49757","POINT (-94.448078 39.03144)","39.03144","-94.448078"
"2012073503","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-05T00:00:00.000","64130","Oak Park Southeast","3","30318","POINT (-94.546105 39.050011)","39.050011","-94.546105"
"2012058564","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-04T00:00:00.000","64129","Dunbar","3","32504","POINT (-94.514499 39.058677)","39.058677","-94.514499"
"2012062335","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-15T00:00:00.000","64134","Bannister Acres","5","69488","POINT (-94.497856 38.951594)","38.951594","-94.497856"
"2012074078","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-06-14T00:00:00.000","64108","Westside South","4","124569","POINT (-94.592591 39.081893)","39.081893","-94.592591"
"2012064174","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-17T00:00:00.000","64149","Longview","6","74093","POINT (-94.478951 38.874345)","38.874345","-94.478951"
"2012057938","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-03T00:00:00.000","64128","Ingleside","3","24207","POINT (-94.535206 39.071265)","39.071265","-94.535206"
"2012068039","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-25T00:00:00.000","64134","Hickman Mills South","6","70671","POINT (-94.501563 38.930577)","38.930577","-94.501563"
"2012066099","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-06-07T00:00:00.000","64131","Linden Hills And Indian Heights","5","154207","POINT (-94.573551 38.944882)","38.944882","-94.573551"
"2012059707","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-05-09T00:00:00.000","64114","Lea Manor","6","256085","POINT (-94.597939 38.955462)","38.955462","-94.597939"
"2012074075","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-06-06T00:00:00.000","64116","River Forest","1","83298","POINT (-94.55358 39.167274)","39.167274","-94.55358"
"2012064552","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-21T00:00:00.000","64109","Squier Park","3","134796","POINT (-94.569873 39.06045)","39.06045","-94.569873"
"2012071027","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-30T00:00:00.000","64124","Lykins","3","7519","POINT (-94.520451 39.104068)","39.104068","-94.520451"
"2012059165","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-05-11T00:00:00.000","64138","Park Farms","5","53629","POINT (-94.498108 38.987403)","38.987403","-94.498108"
"2012052314","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-01T00:00:00.000","64123","South Indian Mound","4","45407","POINT (-94.517475 39.107901)","39.107901","-94.517475"
"2012070915","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Bridge Repair (All Districts)","RESOL","N","2012-06-07T00:00:00.000","64149","Longview","6","237817","POINT (-94.461933 38.856477)","38.856477","-94.461933"
"2012069649","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-05-25T00:00:00.000","64129","Eastwood Hills East","3","47917","POINT (-94.496296 39.048738)","39.048738","-94.496296"
"2012059368","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-05-21T00:00:00.000","64157","Shoal Creek","1","224939","POINT (-94.458037 39.27304)","39.27304","-94.458037"
