"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"22847","JA28830170700000000","0","3229 Brighton Ave
Kansas City, MO 64128-
(39.0661286240005, -94.52581576899968)","64128-",,"Land Bank","8499.6409999999996",,"Twelfth Street Heritage Development Corporation","Seven Oaks Neighborhood Association","3229",,,"Brighton","Ave"
"33073","JA31520090400000000","0","4411 Kensington Ave
Kansas City, MO 64130-
(39.04528893800045, -94.53327517899965)","64130-",,"Land Bank","7310.2839999999997",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4411",,,"Kensington","Ave"
"137211","JA30610133500000000","0","4447 Brooklyn Ave
Kansas City, MO 64130-
(39.04642270000045, -94.55868333499967)","64130-","Mostly wooded lot. Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","13711.527","3000","Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4447",,,"Brooklyn","Ave"
"137328","JA30610172200000000","0","4504 Prospect Ave
Kansas City, MO 64130-
(39.0444659690005, -94.5541988979997)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","7994.0630000000001",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4504",,,"Prospect","Ave"
"104996","JA47120042100000000","0","5929 Tracy Ave
Kansas City, MO 64110-
(39.01863853800046, -94.57193549199968)","64110-",,"Land Bank","1536.7370000000001",,,"49/63 Coalition","5929",,,"Tracy","Ave"
"241401","JA30620203100000000","0","1212 Brush Creek Blvd
Kansas City, MO 64110-
(39.043537270000456, -94.57135339399969)","64110-",,"City-Owned","19824.542000000001","10000",,"Manheim Park Neighborhood Association","1212",,,"Brush Creek","Blvd"
"28641","JA31320061300000000","0","3528 South Benton Ave
Kansas City, MO 64128-
(39.06135426900045, -94.54983559399966)","64128-",,"Land Bank","5271.98",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3528",,,"South Benton","Ave"
"15138","JA28410233200000000","0","2208 Cleveland Ave
Kansas City, MO 64127-
(39.084812685000486, -94.53833616199967)","64127-",,"Land Bank","3075.2959999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2208",,,"Cleveland","Ave"
"15371","JA28420194800000000","0","1914 Kansas Ave
Kansas City, MO 64127-
(39.08837302000046, -94.54845575699966)","64127-",,"Land Bank","3871.87",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1914",,,"Kansas","Ave"
"125277","JA29540141500000000","0","2441 Harrison St
Kansas City, MO 64108-
(39.082287523000446, -94.57195562699968)","64108-","Partially treed","City-Owned","4558.03","2000",,"Longfellow Renaissance Association","2441",,,"Harrison","St"
"146145","JA30720011700000000","0","5163 Brookwood Ave
Kansas City, MO 64110-
(39.032497315000455, -94.5643908029997)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","9224.7009999999991",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5163",,,"Brookwood","Ave"
"251998","JA30130011500000000","0","3929 Highland Ave
Kansas City, MO 64110-
(39.05472749800049, -94.56401534499969)","64110-","Sold/transferred to Housing Authority by July 2013.","Urban Homesteading","3475.9290000000001",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3929",,,"Highland","Ave"
"18844","JA28520341900000000","0","2036 Chelsea Ave
Kansas City, MO 64127-
(39.085722311000495, -94.52651575399966)","64127-","Sold by Land Trust on 4/30/2010. Not removed from list until June 2012 due to lack of notification. Readded to list on August 12, 2013.","Land Trust","6004.4780000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2036",,,"Chelsea","Ave"
"17505","JA28440350500000000","0","2611 Indiana Ave
Kansas City, MO 64127-
(39.07814919700047, -94.54315552399964)","64127-",,"Land Bank","3751.5279999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2611",,,"Indiana","Ave"
"27850","JA31310092500000000","0","3624 Bales Ave
Kansas City, MO 64128-
(39.059652273000495, -94.54301576399968)","64128-",,"Land Bank","4345.0460000000003",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3624",,,"Bales","Ave"
"14495","JA29640321500000000","0","2637 Garfield Ave
Kansas City, MO 64127-
(39.07776900100049, -94.55819515599967)","64127-",,"Land Bank","3165.7930000000001",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2637",,,"Garfield","Ave"
"27072","JA29720150200000000","0","1615 E 28th St
Kansas City, MO 64109-
(39.07563351100049, -94.5634610409997)","64109-",,"Land Bank","3999.3710000000001",,,"Boston Heights and Mount Hope Neighborhood Association","1615",,"E","28th","St"
"19076","JA28530050400000000","0","2307 Elmwood Ave
Kansas City, MO 64127-
(39.083238605000474, -94.52953481399965)","64127-",,"Land Bank","4539.0280000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2307",,,"Elmwood","Ave"
"28916","JA31320311600000000","0","3837 Chestnut Ave
Kansas City, MO 64128-
(39.05580886300049, -94.55121543099966)","64128-",,"Land Bank","3803.7370000000001",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3837",,,"Chestnut","Ave"
"27444","JA29720222700000000","0","2918 Flora Ave
Kansas City, MO 64109-
(39.07318296800048, -94.56544611199968)","64109-",,"Land Bank","3271.84",,,"Boston Heights and Mount Hope Neighborhood Association","2918",,,"Flora","Ave"
"17109","JA28440123100000000","0","2424 Mersington Ave
Kansas City, MO 64127-
(39.081232215000455, -94.53716596499964)","64127-",,"Land Bank","8647.018",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2424",,,"Mersington","Ave"
"2923","JA46420052300000000","0","6714 Agnes Ave
Kansas City, MO 64132-
(39.004372325000475, -94.55193555199969)","64132-","Partially wooded lot.","Land Bank","6753.5259999999998","3000","100 Men of Blue Hills","Foxtown West Neighborhood Association","6714",,,"Agnes","Ave"
"18203","JA28520130300000000","0","4609 E 18th St
Kansas City, MO 64127-
(39.089973157000486, -94.52846173999967)","64127-",,"Land Bank","6418.7209999999995",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4609",,"E","18th","St"
"4903","JA46930050600000000","0","7921 South Benton Ave
Kansas City, MO 64132-
(38.98257918900049, -94.55414565999968)","64132-",,"Land Bank","5815.076",,"Marlborough East Neighborhood Association","Marlborough East Neighborhood Association","7921",,,"South Benton","Ave"
"20601","JA28540191800000000","0","5012 E 27th St
Kansas City, MO 64127-
(39.07621861000047, -94.52428906399967)","64127-",,"Land Bank","13446.543",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","5012",,"E","27th","St"
"22812","JA28830032500000000","0","3126 Poplar Ave
Kansas City, MO 64128-
(39.06796090600045, -94.52682606999969)","64128-",,"Land Bank","4436.5410000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3126",,,"Poplar","Ave"
"136350","JA30140020500000000","0","3903 Olive St
Kansas City, MO 64130-
(39.05534931300048, -94.55588555799966)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3052.16",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3903",,,"Olive","St"
"152875","JA48440120900000000","0","514 W 98th St
Kansas City, MO 64114-
(38.950748182000495, -94.59815950399968)","64114-","There is an open Dangerous Buildings case.","Land Bank","23408.44",,,,"514",,"W","98th","St"
"29808","JA31330092600000000","0","4018 Montgall Ave
Kansas City, MO 64130-
(39.0526121420005, -94.55260592799965)","64130-",,"Land Bank","4506.0609999999997",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4018",,,"Montgall","Ave"
"126507","JA29740302900000000","0","3418 Olive St
Kansas City, MO 64109-
(39.06378230900049, -94.55551602199967)","64109-",,"Land Bank","4403.9830000000002",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3418",,,"Olive","St"
"3524","JA46430060400000000","0","7121 Chestnut Ave
Kansas City, MO 64132-
(38.997069256000486, -94.55457560099967)","64132-",,"Land Bank","11866.225",,"Twelfth Street Heritage Development Corporation","N.O.B.L.E. Neighborhood Association","7121",,,"Chestnut","Ave"
"26581","JA29710072700000000","0","2824 Park Ave
Kansas City, MO 64109-
(39.0744716050005, -94.5561153329997)","64109-",,"Land Bank","4581.1350000000002",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2824",,,"Park","Ave"
"20373","JA28540053300000000","0","2333 Van Brunt Blvd
Kansas City, MO 64127-
(39.0820387980005, -94.5210947119997)","64127-",,"Land Bank","7408.5889999999999",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2333",,,"Van Brunt","Blvd"
"33882","JA31410082300000000","0","4322 Bales Ave
Kansas City, MO 64130-
(39.04693289800048, -94.5436458699997)","64130-",,"Land Bank","5448.5420000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4322",,,"Bales","Ave"
"16591","JA28430272900000000","0","2526 Chestnut Ave
Kansas City, MO 64127-
(39.07957285700047, -94.55006536999969)","64127-",,"Land Bank","5035.4759999999997",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2526",,,"Chestnut","Ave"
"19265","JA28530092600000000","0","2306 Spruce Ave
Kansas City, MO 64127-
(39.083372443000485, -94.53271613799967)","64127-",,"Land Bank","3949.4690000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2306",,,"Spruce","Ave"
"13060","JA29610300200000000","0","2219 E 21st St
Kansas City, MO 64127-
(39.08682262800045, -94.55572092499966)","64127-",,"Land Bank","2617.6669999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2219",,"E","21st","St"
"23296","JA28830010200000000","0","5009 E Linwood Blvd
Kansas City, MO 64128-
(39.06752305600048, -94.52640516099967)","64128-",,"Land Bank","4304.1099999999997",,"Twelfth Street Heritage Development Corporation",,"5009",,"E","Linwood","Blvd"
"13799","JA29630331000000000","0","2628 Forest Ave
Kansas City, MO 64108-
(39.078191835000496, -94.56966616299968)","64108-","Parking lot west side of Forest Ave North of E. 27th","City-Owned","6271.87",,,"Beacon Hill - McFeders Community Council","2628",,,"Forest","Ave"
"2620","JA46410181100000000","0","3824 E 69th Ter
Kansas City, MO 64132-
(39.00038797200045, -94.54171409799966)","64132-",,"Land Bank","3618.723",,"100 Men of Blue Hills","Foxtown East Neighborhood Association","3824",,"E","69th","Ter"
"47868","JA27940040200000000","0","3101 Marsh Ave
Kansas City, MO 64129-
(39.06739949500047, -94.48744563599968)","64129-",,"Land Bank","15967.834000000001",,,"Western Blue Township Homeowners Association","3101",,,"Marsh","Ave"
"13362","JA29620340600000000","0","2201 Tracy Ave
Kansas City, MO 64108-
(39.085948534000465, -94.56787533599964)","64108-",,"City-Owned","6384",,,"Beacon Hill - McFeders Community Council","2201",,,"Tracy","Ave"
"21771","JA28810081500000000","0","2855 Raytown Rd
Kansas City, MO 64128-
(39.072936610000454, -94.52351919799969)","64128-",,"Land Bank","3687.5320000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2855",,,"Raytown","Rd"
"27060","JA29720150300000000","0","2803 Vine St
Kansas City, MO 64109-
(39.07545264300046, -94.56412198599969)","64109-",,"Land Bank","2896.5459999999998",,,"Boston Heights and Mount Hope Neighborhood Association","2803",,,"Vine","St"
"23757","JA28910072300000000","0","2736 Askew Ave
Kansas City, MO 64128-
(39.07543216100049, -94.54109583599967)","64128-",,"Land Bank","4312.3940000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2736",,,"Askew","Ave"
"10399","JA28320081302000000","0","3213 E 6th St (landlocked segment)
Kansas City, MO 64124-
(39.105093329000454, -94.54335213599967)","64124-","Landlocked segment of another Land Trust lot.","Land Bank","440.94200000000001",,"Twelfth Street Heritage Development Corporation","Lykins Neighborhood Association","3213",,"E","6th","St"
"30904","JA31210080200000000","0","5611 E 35th Ter
Kansas City, MO 64129-
(39.06055806000046, -94.51737290199969)","64129-",,"Land Bank","7826.3459999999995",,,,"5611",,"E","35th","Ter"
"18576","JA28520311700000000","0","2035 Cypress Ave
Kansas City, MO 64127-
(39.08596748400049, -94.5304349649997)","64127-",,"Land Bank","3843.1909999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2035",,,"Cypress","Ave"
"33859","JA31410091300000000","0","4439 Indiana Ave
Kansas City, MO 64130-
(39.04462922200048, -94.54486581199967)","64130-",,"Land Bank","2748.4290000000001",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4439",,,"Indiana","Ave"
"17323","JA28440221400000000","0","2531 Askew Ave
Kansas City, MO 64127-
(39.07911922800048, -94.54084474099966)","64127-",,"Land Bank","3929.4070000000002",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2531",,,"Askew","Ave"
"19878","JA28530191000000000","0","2529 Elmwood Ave
Kansas City, MO 64127-
(39.07886931800044, -94.52973497899967)","64127-",,"Land Bank","6189.665",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2529",,,"Elmwood","Ave"
"138505","JA30640161900000000","0","4820 Park Ave
Kansas City, MO 64130-
(39.0383305310005, -94.55805539599965)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","6362.5690000000004",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","4820",,,"Park","Ave"
"23940","JA28910322900000000","0","3010 Askew Ave
Kansas City, MO 64128-
(39.07085204900045, -94.5413362709997)","64128-","New to Land Bank as of April 2013.","Land Bank","4651.3590000000004",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3010",,,"Askew","Ave"
"21599","JA28810132000000000","0","5424 Bonita Ave
Kansas City, MO 64128-
(39.07388769100049, -94.51921031599966)","64128-",,"Land Bank","8966.3819999999996",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5424",,,"Bonita","Ave"
"47679","JA27910031401000000","0","8308 E 30th St
Kansas City, MO 64129-
(39.06943786400046, -94.48666866299965)","64129-",,"Land Bank","16771.407999999999",,,"Western Blue Township Homeowners Association","8308",,"E","30th","St"
"22572","JA28820250100000000","0","2928 Cypress Ave
Kansas City, MO 64128-
(39.05652195900046, -94.53158570599965)","64128-",,"Land Bank","4003.82",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2928",,,"Cypress","Ave"
"148339","JA30740202600000000","0","5724 Park Ave
Kansas City, MO 64130-
(39.021853026000485, -94.5590052929997)","64130-",,"Urban Homesteading","4413.9799999999996",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5724",,,"Park","Ave"
"29823","JA31330091100000000","0","4021 Prospect Ave
Kansas City, MO 64130-
(39.0526488590005, -94.55367544999967)","64130-",,"Land Bank","4494.7610000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4021",,,"Prospect","Ave"
"30789","JA31340222000000000","0","4230 Cleveland Ave
Kansas City, MO 64130-
(39.04848210600045, -94.54013646399966)","64130-",,"Land Bank","9268.91",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4230",,,"Cleveland","Ave"
"19666","JA28530221500000000","0","2535 Spruce Ave
Kansas City, MO 64127-
(39.0787994370005, -94.5328855089997)","64127-",,"Land Bank","3075.011",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2535",,,"Spruce","Ave"
"34822","JA31420202500000000","0","4534 South Benton Ave
Kansas City, MO 64130-
(39.04320200800049, -94.55102592599968)","64130-",,"Land Bank","3911.5279999999998",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4534",,,"South Benton","Ave"
"19685","JA28530232900000000","0","2524 Spruce Ave
Kansas City, MO 64127-
(39.07922227100045, -94.53293643899968)","64127-",,"Land Bank","3060.7139999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2524",,,"Spruce","Ave"
