"address","fraction","prefix","street","suffix","suite","zip","month","day","year","res_non","type","sf_mf","dwelling_units_gained_or","permit_value","how_far_east","how_far_north","permit_number","structure_class","class_description","subdivision","project_description","county","council_district","school_district","pin","parcel","applicant_name","applicant_representative","legal","plan_area","property_description","owner_name","kiva_code"
"7509",,"NE","100TH","CT",,"64157","1","24","2017","Residential","New Construction","Single Family","0","$   7,000","2791459","1131517","201723893","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261565","SD0934V.TEMPLT","RELIABLE MECHANICAL SERVICES, INC.","PERMIT SERVICE, INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"7509",,"NE","100TH","CT",,"64157","4","28","2017","Residential","New Construction","Single Family","0","$   7,030","2791459","1131517","201728914","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261565","SD0934V.TEMPLT","MIKE BRYANT HEATING AND COOLING","MIKE BRYANT",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"7509",,"NE","100TH","CT",,"64157","5","4","2017","Residential","New Construction","Single Family","0","$   6,800","2791459","1131517","201810321","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261565","SD0934V.TEMPLT","JOE KILOWATT INC.","PERMIT SERVICE, INC",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"7511",,"NE","100TH","CT",,"64157","7","7","2017","Residential","New Construction","Single Family","1","$   266,000","2791471","1131517","201814003","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261564","SD0934V.TEMPLT","SAB CONSTRUCTION, LLC","CURTIS TATE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"7511",,"NE","100TH","CT",,"64157","7","28","2017","Residential","New Construction","Single Family","0","$   7,000","2791471","1131517","201815276","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261564","SD0934V.TEMPLT","RELIABLE MECHANICAL SERVICES, INC.","PERMIT SERVICE, INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"7511",,"NE","100TH","CT",,"64157","10","5","2017","Residential","New Construction","Single Family","0","$   9,000","2791472","1131518","201819019","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261564","CL1081500090070001","C-R ELECTRICAL, LLC","TIMOTHY CLARK",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"7511",,"NE","100TH","CT",,"64157","11","13","2017","Residential","New Construction","Single Family","0","$   8,338","2791472","1131518","201821244","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","261564","CL1081500090070001","MIKE BRYANT HEATING & COOLING, LLC","MIKE BRYANT",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"7515",,"NE","100TH","CT",,"64157","4","12","2017","Residential","New Construction","Single Family","1","$   225,000","2791495","1131682","201728063","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261563","SD0934V.TEMPLT","ASPEN HOMEBUILDERS LLC","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"7515",,"NE","100TH","CT",,"64157","10","17","2017","Residential","New Construction","Single Family","0","$   12,806","2791496","1131683","201819709","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261563","CL1081500090060001","MILLER PLUMBING COMPANY INC","PERMIT SERVICE, INC.",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"7515",,"NE","100TH","CT",,"64157","11","17","2017","Residential","New Construction","Single Family","0","$   7,500","2791496","1131683","201821520","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261563","CL1081500090060001","C-R ELECTRICAL, LLC","TIMOTHY CLARK",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"7515",,"NE","100TH","CT",,"64157","3","1","2018","Residential","New Construction","Single Family","0","$   4,200","2791495","1131682","201826794","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261563","CL1081500090060001","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"7515",,"NE","100th","Ct",,"64157","7","31","2018","Residential","Additions, Alterations, Repairs","NA","0","$   19,710","2792018","1131551","CPBR-201835436","0",,,"Construct Basement finish per Information Bulletin 132.","Clay","1","LIBERTY","261563","CL1081500090060001","ASPEN HOMEBUILDERS LLC","SCOTT KOENIGSDORF",,"Shoal Creek Valley",,,"CPBR"
"7515",,"NE","100th","Ct",,"64157","8","9","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2792018","1131551","CPER-2018-35721","0",,,"Install wiring and fixtures for basement finish for single family","Clay","1","LIBERTY","261563","CL1081500090060001","C-R ELECTRICAL, LLC","TIM CLARK",,"Shoal Creek Valley",,,"CPER"
"7515",,"NE","100th","Ct",,"64157","8","9","2018","Residential","Additions, Alterations, Repairs","NA","0","$   2,400","2792018","1131551","CPPR-2018-35654","0",,,"Install WWV and set fixtures","Clay","1","LIBERTY","261563","CL1081500090060001","MILLER PLUMBING COMPANY INC",,,"Shoal Creek Valley",,,"CPPR"
"7515",,"NE","100th","Ct",,"64157","1","7","2019","Residential","Additions, Alterations, Repairs","Single Family","0","$   475","2792018","1131551","CPER-2018-37796","97","Existing 1 or 2 Family Residence",,"Single Family","Clay","1","LIBERTY","261563","CL1081500090060001","ADT LLC","WILLIAM MAGNAH",,"Shoal Creek Valley","Security Alarms",,"CPER"
"7517",,"NE","100TH","CT",,"64157","9","15","2017","Residential","New Construction","Single Family","1","$   225,000","2791507","1131517","201817894","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261562","SD0934V.TEMPLT","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"7517",,"NE","100TH","CT",,"64157","9","19","2017","Residential","New Construction","Single Family","0","$   5,000","2791507","1131517","201818061","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261562","SD0934V.TEMPLT","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"7517",,"NE","100TH","CT",,"64157","4","6","2018","Residential","New Construction","Single Family","0","$   8,345","2791507","1131517","201828795","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261562","CL1081500090050001","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"7517",,"NE","100TH","CT",,"64157","4","16","2018","Residential","New Construction","Single Family","0","$   4,300","2791507","1131517","201829328","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","261562","CL1081500090050001","PALMER ELECTRIC COMPANY","MICHAEL CHAPMAN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"7517",,"NE","100th","Ct",,"64157","8","1","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2792111","1131554","CPBR-201835489","0",,,"Construct Nonstructural Basement finish per Information Bulletin 132.   Framing 2 walls and 2 doorways.  Homeowner affidavit provided.","Clay","1","LIBERTY","261562","CL1081500090050001","Needs Contact","Needs Contact",,"Shoal Creek Valley",,,"CPBR"
"7517",,"NE","100th","Ct",,"64157","8","1","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2792111","1131554","CPEP-201835495","0",,,"Add lights, switches, outlets and hard-wired smokes.  Homeowner affidavit provided.","Clay","1","LIBERTY","261562","CL1081500090050001","CPD-Homeowner","CPD Homeowner",,"Shoal Creek Valley",,,"CPER"
"7517",,"NE","100th","Ct",,"64157","8","1","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2792111","1131554","CPMP-201835493","0",,,"Add one register return for playroom.   Homeowner affidavit provided.","Clay","1","LIBERTY","261562","CL1081500090050001","CPD-Homeowner","CPD Homeowner",,"Shoal Creek Valley",,,"CPMR"
"10416",,"NE","100TH","CT",,"64157","5","17","2016","Residential","Additions, Alterations, Repairs","NA","0","$   10,725","2803116","1132004","201710898","97","Existing One Or Two Family Residence","AMBER MEADOWS FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","215350","CL1091500020130001","CLIMATE CONTROL HEATING & COOLING, INC.","EUGENE AMICK",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"10418",,"NE","100TH","CT",,"64157","10","17","2016","Residential","Additions, Alterations, Repairs","NA","0","$   225","2803172","1132078","201718964","97","Existing One Or Two Family Residence","AMBER MEADOWS FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","215349","CL1091500020140001","THE BEARDED PLUMBER AND HANDYMAN SERVICES, LLC","SAM COOTS",,"Shoal Creek Valley","PLUMBING LIMITED SERVICE",,"CPPS"
"8048",,"NE","100TH","PL",,"64157","6","26","2014","Residential","New Construction","Single Family","1","$   185,000","2793792","1132167","201512884","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256914","T3400.200","ASPEN HOMEBUILDERS LLC","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8048",,"NE","100TH","PL",,"64157","7","21","2014","Residential","New Construction","Single Family","0","$   7,000","2793792","1132167","201514034","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256914","T3400.200","MILLER PLUMBING COMPANY, INC.","PERMIT SERVICE, INC.",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8048",,"NE","100TH","PL",,"64157","7","28","2014","Residential","New Construction","Single Family","0","$   6,700","2793792","1132167","201514435","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256914","T3400.200","C-R ELECTRICAL, LLC","CLARK AND REDFORD ELECTRICAL LLC",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8048",,"NE","100TH","PL",,"64157","4","9","2015","Residential","New Construction","Single Family","0","$   5,100","2793792","1132167","201527330","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256914","T3400.200","UNITED HEATING & COOLING, INC.","ASHLEY FINDLEY",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8048",,"NE","100TH","PL",,"64157","8","6","2015","Residential","New Construction","Single Family","0","$   150","2793792","1132167","201615198","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256914","CL1081600150120001","MILLER PLUMBING COMPANY, INC.","PERMIT SERVICE, INC.",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
"8051",,"NE","100TH","PL",,"64157","5","23","2014","Residential","New Construction","Single Family","1","$   215,000","2793742","1132068","201511172","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256913","T3400.199","SAB CONSTRUCTION, LLC","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8051",,"NE","100TH","PL",,"64157","6","11","2014","Residential","New Construction","Single Family","0","$   5,000","2793742","1132068","201512069","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256913","T3400.199","DIAMOND PLUMBING LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8051",,"NE","100TH","PL",,"64157","8","28","2014","Residential","New Construction","Single Family","0","$   3,500","2793742","1132068","201516117","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256913","T3400.199","CROWN ELECTRICAL SERVICES, L.L.C.","JULIE KING",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8051",,"NE","100TH","PL",,"64157","9","9","2014","Residential","New Construction","Single Family","0","$   8,038","2793742","1132068","201516634","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256913","T3400.199","MIKE BRYANT HEATING AND COOLING","MIKE BRYANT",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8051",,"NE","100TH","PL",,"64157","12","18","2014","Residential","New Construction","Single Family","0","$   375","2793742","1132068","201522011","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256913","T3400.199","DIAMOND PLUMBING LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
"8052",,"NE","100TH","PL",,,"3","4","2014","Residential","New Construction","Single Family","1","$   210,000","2793882","1132207","201423072","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256915","T3400.201","SUMMIT CUSTOM HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8052",,"NE","100TH","PL",,,"3","5","2014","Residential","New Construction","Single Family","0","$   10,000","2793882","1132207","201423137","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256915","T3400.201","CENTURY PLUMBING CO.","PERMIT SERVICE, INC.",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8052",,"NE","100TH","PL",,"64157","5","27","2014","Residential","New Construction","Single Family","0","$   4,200","2793882","1132207","201511249","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256915","T3400.201","UNITED HEATING & COOLING, INC.","KAYLA YORK",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8052",,"NE","100TH","PL",,"64157","6","3","2014","Residential","New Construction","Single Family","0","$   7,000","2793882","1132207","201511609","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256915","T3400.201","TEAGUE ELECTRIC CONSTRUCTION, INC.","AMY SAUNDERS",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8059",,"NE","100TH","PL",,"64157","4","4","2014","Residential","New Construction","Single Family","1","$   200,000","2793799","1131988","201424626","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8059",,"NE","100TH","PL",,"64157","4","8","2014","Residential","New Construction","Single Family","0","$   5,000","2793799","1131988","201424743","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8059",,"NE","100TH","PL",,"64157","6","5","2014","Residential","New Construction","Single Family","0","$   7,099","2793799","1131988","201511761","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8059",,"NE","100TH","PL",,"64157","6","25","2014","Residential","New Construction","Single Family","0","$   4,300","2793799","1131988","201512761","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","PALMER ELECTRIC COMPANY","DEBBIE JOINER",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8059",,"NE","100TH","PL",,"64157","7","23","2014","Residential","New Construction","Single Family","0","$   6,000","2793799","1131988","201514202","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE INC",,"Shoal Creek Valley","REMODELING",,"CPBR"
"8059",,"NE","100TH","PL",,"64157","7","31","2014","Residential","Additions, Alterations, Repairs","NA","0","$   750","2793799","1131988","201514625","97","Existing One Or Two Family Residence","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8059",,"NE","100TH","PL",,"64157","7","31","2014","Residential","Additions, Alterations, Repairs","NA","0","$   800","2793799","1131988","201514633","97","Existing One Or Two Family Residence","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","PALMER ELECTRIC COMPANY","DEBBIE JOINER",,"Shoal Creek Valley","ELECTRICAL WIRING",,"CPEM"
"8059",,"NE","100TH","PL",,"64157","8","1","2014","Residential","New Construction","Single Family","0","$   1,000","2793799","1131988","201514737","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","ROBERTSON PLUMBING, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8059",,"NE","100TH","PL",,"64157","9","30","2014","Residential","Additions, Alterations, Repairs","NA","0","$   150","2793799","1131988","201517758","97","Existing One Or Two Family Residence","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256912","T3400.198","WESTLAND PLUMBING, INC.","PERMIT SERVICE, INC.",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
