"kiva_pin","county_apn","address_number","fraction","prefix","street","street_type","suite","combined_full_address","combined_streamlined_address","city","state","x_coordinate","y_coordinate","longitude","latitude","latitude_and_longitude","location_field"
"100077","CL1330600070340001","9202",,"N","CHARLOTTE","CT",,"9202  N CHARLOTTE CT ","9202 N CHARLOTTE CT ","Kansas City","Missouri","2768747.304","1126964.576","-94.5704987","39.26166426","(39.26166426, -94.5704987)","CHARLOTTE
Kansas City, Missouri 
(39.26166426, -94.5704987)"
"100078","CL1330600070350001","9201",,"N","CHARLOTTE","CT",,"9201  N CHARLOTTE CT ","9201 N CHARLOTTE CT ","Kansas City","Missouri","2768870.197","1126969.038","-94.57006468","39.26167678","(39.26167678, -94.57006468)","CHARLOTTE
Kansas City, Missouri 
(39.26167678, -94.57006468)"
"100079","CL1330600070360001","9205",,"N","CHARLOTTE","CT",,"9205  N CHARLOTTE CT ","9205 N CHARLOTTE CT ","Kansas City","Missouri","2768932.866","1127031.763","-94.56984351","39.26184913","(39.26184913, -94.56984351)","CHARLOTTE
Kansas City, Missouri 
(39.26184913, -94.56984351)"
"10008","JA28310240900000000","3324",,"E","10TH","ST",,"3324  E 10TH ST ","3324 E 10TH ST ","Kansas City","Missouri","2776908.543","1068548.424","-94.54158012","39.10128821","(39.10128821, -94.54158012)","10TH
Kansas City, Missouri 
(39.10128821, -94.54158012)"
"100080","CL1330600070370001","9209",,"N","CHARLOTTE","CT",,"9209  N CHARLOTTE CT ","9209 N CHARLOTTE CT ","Kansas City","Missouri","2768917.602","1127129.549","-94.56989769","39.26211758","(39.26211758, -94.56989769)","CHARLOTTE
Kansas City, Missouri 
(39.26211758, -94.56989769)"
"100081","CL1330600070380001","9215",,"N","CHARLOTTE","CT",,"9215  N CHARLOTTE CT ","9215 N CHARLOTTE CT ","Kansas City","Missouri","2768896.306","1127193.02","-94.56997308","39.2622918","(39.2622918, -94.56997308)","CHARLOTTE
Kansas City, Missouri 
(39.2622918, -94.56997308)"
"100082","CL1330600070390001","9219",,"N","CHARLOTTE","CT",,"9219  N CHARLOTTE CT ","9219 N CHARLOTTE CT ","Kansas City","Missouri","2768894.692","1127263.492","-94.56997897","39.26248528","(39.26248528, -94.56997897)","CHARLOTTE
Kansas City, Missouri 
(39.26248528, -94.56997897)"
"100083","CL1330600070400001","9220",,"N","CAMPBELL","CT",,"9220  N CAMPBELL CT ","9220 N CAMPBELL CT ","Kansas City","Missouri","2769008.312","1127265.651","-94.56957769","39.26249145","(39.26249145, -94.56957769)","CAMPBELL
Kansas City, Missouri 
(39.26249145, -94.56957769)"
"100084","CL1330600070410001","9216",,"N","CAMPBELL","CT",,"9216  N CAMPBELL CT ","9216 N CAMPBELL CT ","Kansas City","Missouri","2769023.97","1127192.384","-94.56952219","39.26229032","(39.26229032, -94.56952219)","CAMPBELL
Kansas City, Missouri 
(39.26229032, -94.56952219)"
"100085","CL1330600070420001","9212",,"N","CAMPBELL","CT",,"9212  N CAMPBELL CT ","9212 N CAMPBELL CT ","Kansas City","Missouri","2769045.349","1127124.916","-94.56944649","39.26210513","(39.26210513, -94.56944649)","CAMPBELL
Kansas City, Missouri 
(39.26210513, -94.56944649)"
"100086","CL1330600070430001","9208",,"N","CAMPBELL","CT",,"9208  N CAMPBELL CT ","9208 N CAMPBELL CT ","Kansas City","Missouri","2769042.938","1127030.757","-94.56945476","39.2618466","(39.2618466, -94.56945476)","CAMPBELL
Kansas City, Missouri 
(39.2618466, -94.56945476)"
"100087","CL1330600070440001","9204",,"N","CAMPBELL","CT",,"9204  N CAMPBELL CT ","9204 N CAMPBELL CT ","Kansas City","Missouri","2769095.943","1126967.324","-94.56926738","39.26167255","(39.26167255, -94.56926738)","CAMPBELL
Kansas City, Missouri 
(39.26167255, -94.56926738)"
"100088","CL1330600070450001","9200",,"N","CAMPBELL","CT",,"9200  N CAMPBELL CT ","9200 N CAMPBELL CT ","Kansas City","Missouri","2769214.94","1126959.013","-94.56884708","39.26164998","(39.26164998, -94.56884708)","CAMPBELL
Kansas City, Missouri 
(39.26164998, -94.56884708)"
"100089","CL1330600070460001","9201",,"N","CAMPBELL","CT",,"9201  N CAMPBELL CT ","9201 N CAMPBELL CT ","Kansas City","Missouri","2769304.902","1127001.224","-94.56852946","39.26176606","(39.26176606, -94.56852946)","CAMPBELL
Kansas City, Missouri 
(39.26176606, -94.56852946)"
"10009","JA28310241000000000","3402",,"E","10TH","ST",,"3402  E 10TH ST ","3402 E 10TH ST ","Kansas City","Missouri","2776958.401","1068546.277","-94.54140442","39.10128238","(39.10128238, -94.54140442)","10TH
Kansas City, Missouri 
(39.10128238, -94.54140442)"
"100090","CL1330600070470001","9205",,"N","CAMPBELL","CT",,"9205  N CAMPBELL CT ","9205 N CAMPBELL CT ","Kansas City","Missouri","2769299.116","1127117.844","-94.56855021","39.26208624","(39.26208624, -94.56855021)","CAMPBELL
Kansas City, Missouri 
(39.26208624, -94.56855021)"
"100091","CL1330600070480001","9209",,"N","CAMPBELL","CT",,"9209  N CAMPBELL CT ","9209 N CAMPBELL CT ","Kansas City","Missouri","2769243.034","1127183.915","-94.56874846","39.26226753","(39.26226753, -94.56874846)","CAMPBELL
Kansas City, Missouri 
(39.26226753, -94.56874846)"
"100092","CL1330600070490001","9215",,"N","CAMPBELL","CT",,"9215  N CAMPBELL CT ","9215 N CAMPBELL CT ","Kansas City","Missouri","2769195.689","1127233.07","-94.56891581","39.26240239","(39.26240239, -94.56891581)","CAMPBELL
Kansas City, Missouri 
(39.26240239, -94.56891581)"
"100093","CL1330600070500001","9219",,"N","CAMPBELL","CT",,"9219  N CAMPBELL CT ","9219 N CAMPBELL CT ","Kansas City","Missouri","2769173.382","1127302.738","-94.56899478","39.26259362","(39.26259362, -94.56899478)","CAMPBELL
Kansas City, Missouri 
(39.26259362, -94.56899478)"
"100094","CL1330600070510001","9236",,"N","HARRISON","ST",,"9236  N HARRISON ST ","9236 N HARRISON ST ","Kansas City","Missouri","2769283.316","1127342.538","-94.56860662","39.26270313","(39.26270313, -94.56860662)","HARRISON
Kansas City, Missouri 
(39.26270313, -94.56860662)"
"100095","CL1330600070520001","9232",,"N","HARRISON","ST",,"9232  N HARRISON ST ","9232 N HARRISON ST ","Kansas City","Missouri","2769327.146","1127284.053","-94.56845166","39.26254264","(39.26254264, -94.56845166)","HARRISON
Kansas City, Missouri 
(39.26254264, -94.56845166)"
"100096","CL1330600070530001","9228",,"N","HARRISON","ST",,"9228  N HARRISON ST ","9228 N HARRISON ST ","Kansas City","Missouri","2769368.604","1127233.915","-94.5683051","39.26240507","(39.26240507, -94.5683051)","HARRISON
Kansas City, Missouri 
(39.26240507, -94.5683051)"
"100097","CL1330600070540001","9224",,"N","HARRISON","ST",,"9224  N HARRISON ST ","9224 N HARRISON ST ","Kansas City","Missouri","2769405.031","1127178.495","-94.5681763","39.26225298","(39.26225298, -94.5681763)","HARRISON
Kansas City, Missouri 
(39.26225298, -94.5681763)"
"100098","CL1330600070550001","9220",,"N","HARRISON","ST",,"9220  N HARRISON ST ","9220 N HARRISON ST ","Kansas City","Missouri","2769435.013","1127119.458","-94.56807025","39.26209095","(39.26209095, -94.56807025)","HARRISON
Kansas City, Missouri 
(39.26209095, -94.56807025)"
"100099","CL1330600070650001","1001",,"NE","92ND","CT",,"1001  NE 92ND CT ","1001 NE 92ND CT ","Kansas City","Missouri","2769586.353","1127200.662","-94.56753596","39.26231422","(39.26231422, -94.56753596)","92ND
Kansas City, Missouri 
(39.26231422, -94.56753596)"
"1001","JA46320121700000000","6014",,,"BELLEFONTAINE","AVE",,"6014   BELLEFONTAINE AVE ","6014  BELLEFONTAINE AVE ","Kansas City","Missouri","2774392.397","1037775.042","-94.55038642","39.0167902","(39.0167902, -94.55038642)","BELLEFONTAINE
Kansas City, Missouri 
(39.0167902, -94.55038642)"
"10010","JA28310241100000000","3416",,"E","10TH","ST",,"3416  E 10TH ST ","3416 E 10TH ST ","Kansas City","Missouri","2777004.534","1068544.289","-94.54124185","39.10127698","(39.10127698, -94.54124185)","10TH
Kansas City, Missouri 
(39.10127698, -94.54124185)"
"100100","CL1330600070740001","1000",,"NE","92ND","CT",,"1000  NE 92ND CT ","1000 NE 92ND CT ","Kansas City","Missouri","2769486.023","1127333.998","-94.56789066","39.2626801","(39.2626801, -94.56789066)","92ND
Kansas City, Missouri 
(39.2626801, -94.56789066)"
"100101","CL1330600070750001","9233",,"N","HARRISON","ST",,"9233  N HARRISON ST ","9233 N HARRISON ST ","Kansas City","Missouri","2769421.896","1127426.402","-94.56811739","39.26293367","(39.26293367, -94.56811739)","HARRISON
Kansas City, Missouri 
(39.26293367, -94.56811739)"
"100102","CL1330600060360001","9304",,"N","HARRISON","DR",,"9304  N HARRISON DR ","9304 N HARRISON DR ","Kansas City","Missouri","2769316.383","1127559.229","-94.56849041","39.26329814","(39.26329814, -94.56849041)","HARRISON
Kansas City, Missouri 
(39.26329814, -94.56849041)"
"100103","CL1330600060370001","919",,"NE","93RD","CT",,"919  NE 93RD CT ","919 NE 93RD CT ","Kansas City","Missouri","2769367.859","1127662.857","-94.56830888","39.26358277","(39.26358277, -94.56830888)","93RD
Kansas City, Missouri 
(39.26358277, -94.56830888)"
"100104","CL1330600060380001","915",,"NE","93RD","CT",,"915  NE 93RD CT ","915 NE 93RD CT ","Kansas City","Missouri","2769289.533","1127660.327","-94.56858551","39.26357566","(39.26357566, -94.56858551)","93RD
Kansas City, Missouri 
(39.26357566, -94.56858551)"
"100105","CL1330600060390001","909",,"NE","93RD","CT",,"909  NE 93RD CT ","909 NE 93RD CT ","Kansas City","Missouri","2769219.04","1127625.668","-94.56883439","39.26348036","(39.26348036, -94.56883439)","93RD
Kansas City, Missouri 
(39.26348036, -94.56883439)"
"100106","CL1330600060400001","905",,"NE","93RD","CT",,"905  NE 93RD CT ","905 NE 93RD CT ","Kansas City","Missouri","2769108.393","1127573.971","-94.56922505","39.26333819","(39.26333819, -94.56922505)","93RD
Kansas City, Missouri 
(39.26333819, -94.56922505)"
"100107","CL1330600060410001","901",,"NE","93RD","CT",,"901  NE 93RD CT ","901 NE 93RD CT ","Kansas City","Missouri","2769055.666","1127656.638","-94.5694115","39.26356504","(39.26356504, -94.5694115)","93RD
Kansas City, Missouri 
(39.26356504, -94.5694115)"
"100108","CL1330600060420001","900",,"NE","93RD","CT",,"900  NE 93RD CT ","900 NE 93RD CT ","Kansas City","Missouri","2769059.334","1127789.53","-94.5693989","39.26392992","(39.26392992, -94.5693989)","93RD
Kansas City, Missouri 
(39.26392992, -94.5693989)"
"100109","CL1330600060430001","904",,"NE","93RD","CT",,"904  NE 93RD CT ","904 NE 93RD CT ","Kansas City","Missouri","2769137.535","1127834.26","-94.56912282","39.2640529","(39.2640529, -94.56912282)","93RD
Kansas City, Missouri 
(39.2640529, -94.56912282)"
"10011","JA28310241200000000","3418",,"E","10TH","ST",,"3418  E 10TH ST ","3418 E 10TH ST ","Kansas City","Missouri","2777046.926","1068542.459","-94.54109247","39.10127201","(39.10127201, -94.54109247)","10TH
Kansas City, Missouri 
(39.10127201, -94.54109247)"
"100110","CL1330600060440001","908",,"NE","93RD","CT",,"908  NE 93RD CT ","908 NE 93RD CT ","Kansas City","Missouri","2769227.976","1127825.829","-94.56880337","39.26402994","(39.26402994, -94.56880337)","93RD
Kansas City, Missouri 
(39.26402994, -94.56880337)"
"100111","CL1330600060450001","914",,"NE","93RD","CT",,"914  NE 93RD CT ","914 NE 93RD CT ","Kansas City","Missouri","2769300.66","1127828.097","-94.56854666","39.26403632","(39.26403632, -94.56854666)","93RD
Kansas City, Missouri 
(39.26403632, -94.56854666)"
"100112","CL1330600060460001","918",,"NE","93RD","CT",,"918  NE 93RD CT ","918 NE 93RD CT ","Kansas City","Missouri","2769378.177","1127827.562","-94.56827287","39.26403501","(39.26403501, -94.56827287)","93RD
Kansas City, Missouri 
(39.26403501, -94.56827287)"
"100113","CL1330600010390001","1000",,"NE","93RD","CT",,"1000  NE 93RD CT ","1000 NE 93RD CT ","Kansas City","Missouri","2769513.548","1127826.6","-94.56779475","39.26403265","(39.26403265, -94.56779475)","93RD
Kansas City, Missouri 
(39.26403265, -94.56779475)"
"100114","CL1330600010400001","1004",,"NE","93RD","CT",,"1004  NE 93RD CT ","1004 NE 93RD CT ","Kansas City","Missouri","2769590.838","1127825.779","-94.56752176","39.26403055","(39.26403055, -94.56752176)","93RD
Kansas City, Missouri 
(39.26403055, -94.56752176)"
"100115","CL1330600010410001","1008",,"NE","93RD","CT",,"1008  NE 93RD CT ","1008 NE 93RD CT ","Kansas City","Missouri","2769660.834","1127825.279","-94.56727454","39.26402932","(39.26402932, -94.56727454)","93RD
Kansas City, Missouri 
(39.26402932, -94.56727454)"
"100116","CL1330600010420001","1014",,"NE","93RD","CT",,"1014  NE 93RD CT ","1014 NE 93RD CT ","Kansas City","Missouri","2769730.834","1127824.781","-94.5670273","39.2640281","(39.2640281, -94.5670273)","93RD
Kansas City, Missouri 
(39.2640281, -94.5670273)"
"100117","CL1330600010430001","1018",,"NE","93RD","CT",,"1018  NE 93RD CT ","1018 NE 93RD CT ","Kansas City","Missouri","2769815.863","1127824.176","-94.56672699","39.26402661","(39.26402661, -94.56672699)","93RD
Kansas City, Missouri 
(39.26402661, -94.56672699)"
"100118","CL1330600070820001","1019",,"NE","93RD","CT",,"1019  NE 93RD CT ","1019 NE 93RD CT ","Kansas City","Missouri","2769813.168","1127611.6","-94.56673595","39.26344295","(39.26344295, -94.56673595)","93RD
Kansas City, Missouri 
(39.26344295, -94.56673595)"
"100119","CL1330600070810001","1015",,"NE","93RD","CT",,"1015  NE 93RD CT ","1015 NE 93RD CT ","Kansas City","Missouri","2769727.458","1127637.313","-94.56703874","39.26351338","(39.26351338, -94.56703874)","93RD
Kansas City, Missouri 
(39.26351338, -94.56703874)"
"10012","JA28310241300000000","3420",,"E","10TH","ST",,"3420  E 10TH ST ","3420 E 10TH ST ","Kansas City","Missouri","2777084.742","1068540.835","-94.54095921","39.10126759","(39.10126759, -94.54095921)","10TH
Kansas City, Missouri 
(39.10126759, -94.54095921)"
"100120","CL1330600070800001","1009",,"NE","93RD","CT",,"1009  NE 93RD CT ","1009 NE 93RD CT ","Kansas City","Missouri","2769657.73","1127638.387","-94.56728501","39.26351618","(39.26351618, -94.56728501)","93RD
Kansas City, Missouri 
(39.26351618, -94.56728501)"
"100121","CL1330600070790001","1005",,"NE","93RD","CT",,"1005  NE 93RD CT ","1005 NE 93RD CT ","Kansas City","Missouri","2769588.275","1127640.688","-94.56753033","39.26352236","(39.26352236, -94.56753033)","93RD
Kansas City, Missouri 
(39.26352236, -94.56753033)"
"100122","CL1330600070780001","1001",,"NE","93RD","CT",,"1001  NE 93RD CT ","1001 NE 93RD CT ","Kansas City","Missouri","2769509.354","1127650.851","-94.5678091","39.2635501","(39.2635501, -94.5678091)","93RD
Kansas City, Missouri 
(39.2635501, -94.5678091)"
"100123","CL1330600070770001","9309",,"N","HARRISON","DR",,"9309  N HARRISON DR ","9309 N HARRISON DR ","Kansas City","Missouri","2769505.576","1127551.934","-94.56782218","39.26327851","(39.26327851, -94.56782218)","HARRISON
Kansas City, Missouri 
(39.26327851, -94.56782218)"
"100124","CL1330600070760001","9305",,"N","HARRISON","DR",,"9305  N HARRISON DR ","9305 N HARRISON DR ","Kansas City","Missouri","2769468.673","1127488.474","-94.56795235","39.2631042","(39.2631042, -94.56795235)","HARRISON
Kansas City, Missouri 
(39.2631042, -94.56795235)"
"100125","CL1330600070730001","1004",,"NE","92ND","CT",,"1004  NE 92ND CT ","1004 NE 92ND CT ","Kansas City","Missouri","2769546.713","1127383.891","-94.56767644","39.26281721","(39.26281721, -94.56767644)","92ND
Kansas City, Missouri 
(39.26281721, -94.56767644)"
"100126","CL1330600070720001","1008",,"NE","92ND","CT",,"1008  NE 92ND CT ","1008 NE 92ND CT ","Kansas City","Missouri","2769586.874","1127442.838","-94.56753475","39.26297914","(39.26297914, -94.56753475)","92ND
Kansas City, Missouri 
(39.26297914, -94.56753475)"
"100127","CL1330600070710001","1014",,"NE","92ND","CT",,"1014  NE 92ND CT ","1014 NE 92ND CT ","Kansas City","Missouri","2769642.412","1127504.989","-94.56733876","39.26314989","(39.26314989, -94.56733876)","92ND
Kansas City, Missouri 
(39.26314989, -94.56733876)"
"100128","CL1330600070700001","1018",,"NE","92ND","CT",,"1018  NE 92ND CT ","1018 NE 92ND CT ","Kansas City","Missouri","2769760.537","1127502.186","-94.56692155","39.26314244","(39.26314244, -94.56692155)","92ND
Kansas City, Missouri 
(39.26314244, -94.56692155)"
"100129","CL1330600070690001","1019",,"NE","92ND","CT",,"1019  NE 92ND CT ","1019 NE 92ND CT ","Kansas City","Missouri","2769811.171","1127423.448","-94.56674251","39.26292636","(39.26292636, -94.56674251)","92ND
Kansas City, Missouri 
(39.26292636, -94.56674251)"
"10013","JA28310241400000000","3422",,"E","10TH","ST",,"3422  E 10TH ST ","3422 E 10TH ST ","Kansas City","Missouri","2777116.705","1068514.509","-94.54084654","39.10119535","(39.10119535, -94.54084654)","10TH
Kansas City, Missouri 
(39.10119535, -94.54084654)"
"100130","CL1330600070680001","1015",,"NE","92ND","CT",,"1015  NE 92ND CT ","1015 NE 92ND CT ","Kansas City","Missouri","2769801.241","1127305.148","-94.56677728","39.26260153","(39.26260153, -94.56677728)","92ND
Kansas City, Missouri 
(39.26260153, -94.56677728)"
"100131","CL1330600070670001","1009",,"NE","92ND","CT",,"1009  NE 92ND CT ","1009 NE 92ND CT ","Kansas City","Missouri","2769717.086","1127278.075","-94.56707443","39.26252703","(39.26252703, -94.56707443)","92ND
Kansas City, Missouri 
(39.26252703, -94.56707443)"
"100132","CL1330600070660001","1005",,"NE","92ND","CT",,"1005  NE 92ND CT ","1005 NE 92ND CT ","Kansas City","Missouri","2769649.391","1127246.733","-94.56731344","39.26244084","(39.26244084, -94.56731344)","92ND
Kansas City, Missouri 
(39.26244084, -94.56731344)"
"100133","CL1330600070640001","9215",,"N","HARRISON","ST",,"9215  N HARRISON ST ","9215 N HARRISON ST ","Kansas City","Missouri","2769679.83","1127155.781","-94.56720569","39.26219118","(39.26219118, -94.56720569)","HARRISON
Kansas City, Missouri 
(39.26219118, -94.56720569)"
"100134","CL1330600070630001","9209",,"N","HARRISON","ST",,"9209  N HARRISON ST ","9209 N HARRISON ST ","Kansas City","Missouri","2769768.866","1127150.837","-94.56689122","39.26217779","(39.26217779, -94.56689122)","HARRISON
Kansas City, Missouri 
(39.26217779, -94.56689122)"
"100135","CL1330600070620001","9205",,"N","HARRISON","ST",,"9205  N HARRISON ST ","9205 N HARRISON ST ","Kansas City","Missouri","2769809.364","1127083.697","-94.56674801","39.26199353","(39.26199353, -94.56674801)","HARRISON
Kansas City, Missouri 
(39.26199353, -94.56674801)"
"100136","CL1330600070610001","9201",,"N","HARRISON","ST",,"9201  N HARRISON ST ","9201 N HARRISON ST ","Kansas City","Missouri","2769808.211","1126957.278","-94.56675176","39.26164643","(39.26164643, -94.56675176)","HARRISON
Kansas City, Missouri 
(39.26164643, -94.56675176)"
"100137","CL1330600070600001","9200",,"N","HARRISON","ST",,"9200  N HARRISON ST ","9200 N HARRISON ST ","Kansas City","Missouri","2769756.646","1126866.894","-94.56693364","39.26139817","(39.26139817, -94.56693364)","HARRISON
Kansas City, Missouri 
(39.26139817, -94.56693364)"
"100138","CL1330600070590001","9204",,"N","HARRISON","ST",,"9204  N HARRISON ST ","9204 N HARRISON ST ","Kansas City","Missouri","2769632.005","1126899.513","-94.56737393","39.26148748","(39.26148748, -94.56737393)","HARRISON
Kansas City, Missouri 
(39.26148748, -94.56737393)"
"100139","CL1330600070580001","9208",,"N","HARRISON","ST",,"9208  N HARRISON ST ","9208 N HARRISON ST ","Kansas City","Missouri","2769556.575","1126939.567","-94.56764044","39.26159729","(39.26159729, -94.56764044)","HARRISON
Kansas City, Missouri 
(39.26159729, -94.56764044)"
