Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130001115,01/05/2013 12:00:00 AM,15:54,01/04/2013 12:00:00 AM,15:00,01/04/2013 12:00:00 AM,15:45,670,23D,Stealing from Buildi,331,64127,PJ2493,EPD,U,1,SUS,U,U,,N,"3000 BELLEFONTAINE AV
KANSAS CITY, MO 64127
(39.07139122500047, -94.54701363999965)",77,3,7,36
130000508,01/03/2013 12:00:00 AM,5:23,01/02/2013 12:00:00 AM,18:00,01/03/2013 12:00:00 AM,5:33,640,23F,Stealing From Auto,533,64131,PJ7181,SPD,U,1,VIC,W,F,31,N,"11500 HOLMES RD
KANSAS CITY, MO 64131
(38.91848387300047, -94.58397018599965)",136,1,7,163
130000641,01/03/2013 12:00:00 AM,15:56,12/31/2012 12:00:00 AM,14:00,01/02/2013 12:00:00 AM,14:00,650,23G,Stealing Auto Parts/,533,64114,PJ6470,SPD,U,1,SUS,U,U,,N,"9500 WORNALL RD
KANSAS CITY, MO 64114
(38.95545265800047, -94.5958759619997)",210,1,7,162
130000045,01/01/2013 12:00:00 AM,3:44,01/01/2013 12:00:00 AM,3:35,,,1401,290,Property Damage,315,64123,PJ0197,EPD,U,2,VIC,W,F,13,N,"400 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)",174,4,7,76
130064056,09/05/2013 12:00:00 AM,2:14,09/05/2013 12:00:00 AM,2:14,09/05/2013 12:00:00 AM,3:00,630,23C,Stealing Shoplifting,133,64111,PJ3255,CPD,U,1,VIC,,,,N,"4000 MILL ST
KANSAS CITY, MO 64111
(39.053582692000475, -94.59595772099965)",42,4,7,50
130000243,01/02/2013 12:00:00 AM,6:59,01/01/2013 12:00:00 AM,11:00,01/02/2013 12:00:00 AM,6:15,650,23G,Stealing Auto Parts/,312,64126,PJ1096,EPD,N,1,SUS,U,U,,N,"1000 NEWTON AV
KANSAS CITY, MO 64126
(39.09967228700049, -94.50415646999966)",218,4,7,94
130000939,01/04/2013 12:00:00 AM,18:39,01/04/2013 12:00:00 AM,18:30,,,670,23D,Stealing from Buildi,243,64132,PJ5986,MPD,U,1,SUS,U,U,,N,"5700 E 84 TE
KANSAS CITY, MO 64132
(38.97236666900045, -94.5215983869997)",10,2,7,151
130000045,01/01/2013 12:00:00 AM,3:44,01/01/2013 12:00:00 AM,3:35,,,1401,290,Property Damage,315,64123,PJ0197,EPD,U,5,VIC,W,F,5,N,"400 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)",174,4,7,76
130000782,01/04/2013 12:00:00 AM,9:47,01/03/2013 12:00:00 AM,23:00,01/04/2013 12:00:00 AM,0:01,690,23H,Stealing All Other,133,64111,PJ3275,CPD,U,1,SUS,U,U,,N,"4100 PENNSYLVANIA AV
KANSAS CITY, MO 64111
(39.05276025000046, -94.59140381699967)",42,4,7,50
130000881,01/04/2013 12:00:00 AM,15:41,12/28/2012 12:00:00 AM,23:00,12/28/2012 12:00:00 AM,23:30,650,23G,Stealing Auto Parts/,224,64131,PJ4833,MPD,U,2,SUS,B,M,,N,"1600 CITADEL DR
KANSAS CITY, MO 64131
(39.0165133590005, -94.5670189439997)",64,2,7,165
130001065,01/05/2013 12:00:00 AM,12:44,01/04/2013 12:00:00 AM,19:14,,,670,23D,Stealing from Buildi,422,64154,PP0321,NPD,N,1,VIC,W,F,17,N,"8600 N BOARDWALK AV
KANSAS CITY, MO 64154
(39.252538107000476, -94.65459188199969)",14,5,3,81
130005190,01/22/2013 12:00:00 AM,15:14,01/20/2013 12:00:00 AM,14:00,01/22/2013 12:00:00 AM,14:00,650,23G,Stealing Auto Parts/,635,64117,PC1232,SCP,N,1,VIC,W,M,32,N,"5100 NE 42 ST
KANSAS CITY, MO 64117
(39.169097638000494, -94.52016021299966)",24,6,4,166
130000552,01/03/2013 12:00:00 AM,9:57,01/02/2013 12:00:00 AM,16:00,01/03/2013 12:00:00 AM,8:30,690,23H,Stealing All Other,643,64151,PC0278,SCP,U,1,SUS,W,F,34,N,"7200 NE BARRY RD
KANSAS CITY, MO 64151
(39.24543869500047, -94.49972799499966)",244,6,4,126
130000254,01/02/2013 12:00:00 AM,8:02,01/01/2013 12:00:00 AM,17:30,01/02/2013 12:00:00 AM,6:45,640,23F,Stealing From Auto,643,64157,PC0207,SCP,N,1,VIC,W,M,38,N,"10100 N FARLEY AV
KANSAS CITY, MO 64157
(39.27622452100047, -94.47138595399969)",244,6,4,152
130006545,01/28/2013 12:00:00 AM,0:39,01/28/2013 12:00:00 AM,0:39,,,1120,26A,Fraud/Confidence Gam,134,64111,PJ3770,CPD,U,1,VIC,B,M,41,N,"W 49 ST/WYOMING ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)",42,4,7,50
130015602,03/08/2013 12:00:00 AM,8:22,03/08/2013 12:00:00 AM,6:15,,,502,220,Burglary - Non Resid,143,64110,PJ3151,CPD,U,1,SUS,B,M,30,N,"3900 FOREST AV
KANSAS CITY, MO 64110
(39.05589295600049, -94.57086596999966)",204,3,7,165
130000812,01/04/2013 12:00:00 AM,12:03,01/03/2013 12:00:00 AM,7:45,01/03/2013 12:00:00 AM,7:45,650,23G,Stealing Auto Parts/,115,64108,PJ1880,CPD,U,1,VIC,W,M,53,N,"2400 GILLHAM RD
KANSAS CITY, MO 64108
(39.08396049400045, -94.57906599599966)",97,4,7,92
130001055,01/05/2013 12:00:00 AM,12:08,01/02/2012 12:00:00 AM,12:00,,,1122,26B,Credit/Debit/ATM Car,422,64154,PP0321,NPD,N,1,SUS,U,U,,N,"8500 N BOARDWALK AV
KANSAS CITY, MO 64154
(39.250223218000485, -94.65715776399969)",14,5,3,81
130001064,01/05/2013 12:00:00 AM,12:33,01/05/2013 12:00:00 AM,12:30,,,690,23H,Stealing All Other,231,64114,PJ5386,MPD,U,1,VIC,,,,N,"300 W 72 ST
KANSAS CITY, MO 64114
(38.9977444860005, -94.59281149599968)",146,1,7,162
130000158,01/01/2013 12:00:00 AM,16:28,12/31/2012 12:00:00 AM,9:00,,,1401,290,Property Damage,543,64134,PJ7284,SPD,U,1,SUS,U,U,,N,"7300 E 118 PL
KANSAS CITY, MO 64134
(38.90966812100049, -94.50706064299965)",151,1,7,143
130000172,01/01/2013 12:00:00 AM,17:18,12/29/2012 12:00:00 AM,15:00,01/01/2013 12:00:00 AM,17:00,501,220,Burglary - Residence,212,64129,PJ5361,MPD,U,1,VIC,B,F,64,N,"7000 EWING AV
KANSAS CITY, MO 64129
(38.99727179000047, -94.50598638299965)",38,2,7,37
130001049,01/05/2013 12:00:00 AM,11:52,01/04/2013 12:00:00 AM,22:30,01/05/2013 12:00:00 AM,11:20,650,23G,Stealing Auto Parts/,534,64137,PJ7081,SPD,U,1,SUS,U,U,,N,"11300 COLORADO AV
KANSAS CITY, MO 64137
(38.91964321800049, -94.5299955489997)",34,1,7,149
130000315,01/02/2013 12:00:00 AM,11:34,12/31/2012 12:00:00 AM,23:30,01/01/2013 12:00:00 AM,5:30,702,240,Auto Theft,321,64108,PJ1043,EPD,U,1,SUS,U,U,,N,"2600 E 11 ST
KANSAS CITY, MO 64108
(39.100656641000455, -94.55121035999969)",109,3,7,95
120060148,02/13/2013 12:00:00 AM,6:30,08/18/2012 12:00:00 AM,9:30,08/18/2012 12:00:00 AM,11:25,690,23H,Stealing All Other,425,64153,PP0066,NPD,U,1,SUS,U,U,,N,"00 ROME CI
KANSAS CITY, MO 64153
(39.29533327700045, -94.71785826899969)",203,5,3,130
130001151,01/05/2013 12:00:00 AM,18:57,01/05/2013 12:00:00 AM,5:30,01/05/2013 12:00:00 AM,18:57,1401,290,Property Damage,242,64132,PJ5629,MPD,U,1,VIC,B,F,48,N,"7400 OLIVE ST
KANSAS CITY, MO 64132
(38.9925732370005, -94.55953590799965)",154,2,7,151
130000978,01/04/2013 12:00:00 AM,23:28,01/04/2013 12:00:00 AM,20:30,,,1401,290,Property Damage,315,64123,PJ0360,EPD,U,1,VIC,W,F,35,N,"100 HARDESTY AV
KANSAS CITY, MO 64123
(39.11236444600047, -94.51869979599968)",192,4,7,76
130000949,01/04/2013 12:00:00 AM,21:03,01/04/2013 12:00:00 AM,8:00,01/04/2013 12:00:00 AM,17:20,501,220,Burglary - Residence,345,64133,PJ4399,EPD,U,2,SUS,W,M,,N,"4900 LOGAN AV
KANSAS CITY, MO 64133
(39.031582950000484, -94.40652559099965)",214,2,7,132
130022992,04/06/2013 12:00:00 AM,19:54,04/06/2013 12:00:00 AM,19:45,04/06/2013 12:00:00 AM,19:53,1401,290,Property Damage,323,64127,PJ1686,EPD,N,3,VIC,B,F,67,N,"3000 E 20 ST
KANSAS CITY, MO 64127
(39.088107713000454, -94.54720975799967)",233,3,7,95
130023889,04/10/2013 12:00:00 AM,12:04,04/09/2013 12:00:00 AM,8:00,04/10/2013 12:00:00 AM,8:00,650,23G,Stealing Auto Parts/,311,64123,PJ0216,EPD,N,1,SUS,U,U,,N,"4400 SUNRISE DR
KANSAS CITY, MO 64123
(39.11717786100047, -94.5299647549997)",202,4,7,76
130000502,01/03/2013 12:00:00 AM,3:57,01/02/2013 12:00:00 AM,19:45,01/03/2013 12:00:00 AM,3:45,702,240,Auto Theft,223,64130,PJ4648,MPD,U,1,VIC,B,F,63,N,"5800 PARK AV
KANSAS CITY, MO 64130
(39.021083160000444, -94.5590455629997)",58,2,7,157
130000105,01/01/2013 12:00:00 AM,12:00,01/01/2013 12:00:00 AM,11:58,,,501,220,Burglary - Residence,231,64114,PJ5635,MPD,U,1,SUS,U,U,,N,"7500 JEFFERSON ST
KANSAS CITY, MO 64114
(38.99248224600046, -94.59730678399967)",147,1,7,162
120073561,02/14/2013 12:00:00 AM,9:02,10/13/2012 12:00:00 AM,16:00,10/13/2012 12:00:00 AM,19:00,690,23H,Stealing All Other,425,64153,PP0200,NPD,N,1,VIC,W,F,59,N,"00 ROME CI
KANSAS CITY, MO 64153
(39.29533327700045, -94.71785826899969)",203,5,3,130
130001085,01/05/2013 12:00:00 AM,12:27,01/05/2013 12:00:00 AM,0:01,01/05/2013 12:00:00 AM,12:00,702,240,Auto Theft,641,64119,PC0418,SCP,N,1,VIC,B,F,65,N,"8000 N DRURY AV
KANSAS CITY, MO 64119
(39.23734213200049, -94.51525201899966)",244,6,4,135
130001094,01/05/2013 12:00:00 AM,13:53,01/05/2013 12:00:00 AM,13:45,,,680,23E,Stealing Coin Operat,113,64106,PJ1094,CPD,U,1,SUS,W,M,,N,"1200 MCGEE ST
KANSAS CITY, MO 64106
(39.09972560300048, -94.57977603499967)",5,4,7,75
130000556,01/03/2013 12:00:00 AM,10:52,12/31/2012 12:00:00 AM,8:30,12/31/2012 12:00:00 AM,8:45,302,120,Armed Robbery,113,64106,PJ1618,CPD,U,3,SUS,B,M,,Y,"E 20 ST/WALNUT ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000612,01/03/2013 12:00:00 AM,14:11,01/03/2013 12:00:00 AM,13:40,01/03/2013 12:00:00 AM,14:07,702,240,Auto Theft,342,64129,PJ2679,EPD,N,1,SUS,U,U,,N,"3100 BOOTH AV
KANSAS CITY, MO 64129
(39.06726210400046, -94.48403572099966)",236,3,7,155
130000225,01/02/2013 12:00:00 AM,1:55,01/01/2013 12:00:00 AM,22:30,01/01/2013 12:00:00 AM,23:30,650,23G,Stealing Auto Parts/,121,64120,PJ0065,CPD,N,2,VIC,W,F,47,N,"1800 FRONT ST
KANSAS CITY, MO 64120
(39.12118956000046, -94.56375671199964)",176,4,7,144
130000355,01/02/2013 12:00:00 AM,13:47,12/15/2012 12:00:00 AM,14:00,12/31/2012 12:00:00 AM,10:00,670,23D,Stealing from Buildi,323,64127,PJ2044,EPD,U,1,VIC,B,F,35,N,"2400 MONTGALL AV
KANSAS CITY, MO 64127
(39.08296390100048, -94.55106607999966)",233,3,7,95
130000007,01/01/2013 12:00:00 AM,0:33,01/01/2013 12:00:00 AM,0:25,,,1401,290,Property Damage,543,64138,PJ6915,SPD,U,1,VIC,B,F,29,N,"7500 E 108 TE
KANSAS CITY, MO 64138
(38.92874777500049, -94.5023845939997)",190,1,7,143
130001031,01/05/2013 12:00:00 AM,9:46,01/05/2013 12:00:00 AM,9:45,,,630,23C,Stealing Shoplifting,312,64124,PJ0771,EPD,U,1,SUS,W,F,30,N,"6000 INDEPENDENCE AVE
KANSAS CITY, MO 64124
(39.10492751200047, -94.51084956899967)",218,4,7,125
130000974,01/04/2013 12:00:00 AM,23:33,01/04/2013 12:00:00 AM,22:30,,,650,23G,Stealing Auto Parts/,121,64124,PJ0392,CPD,U,1,SUS,U,U,,N,"300 ORD ST
KANSAS CITY, MO 64124
(39.11087206400049, -94.55483617199968)",135,3,7,70
130053391,07/28/2013 12:00:00 AM,9:10,07/27/2013 12:00:00 AM,16:00,07/28/2013 12:00:00 AM,8:00,702,240,Auto Theft,223,64130,PJ4602,MPD,U,1,VIC,B,F,51,N,"5700 COLLEGE AV
KANSAS CITY, MO 64130
(39.02253419200048, -94.54734793899968)",175,2,7,157
130000708,01/03/2013 12:00:00 AM,21:24,01/03/2013 12:00:00 AM,20:30,01/03/2013 12:00:00 AM,20:35,660,23H,Stealing Bicycles,121,64109,PJ0365,CPD,U,1,VIC,B,F,34,N,"1100 E 5 ST
KANSAS CITY, MO 64109
(39.110898121000446, -94.56885010499968)",102,4,7,75
130000552,01/03/2013 12:00:00 AM,9:57,01/02/2013 12:00:00 AM,16:00,01/03/2013 12:00:00 AM,8:30,1401,290,Property Damage,643,64151,PC0278,SCP,U,1,SUS,W,F,34,N,"7200 NE BARRY RD
KANSAS CITY, MO 64151
(39.24543869500047, -94.49972799499966)",244,6,4,126
130036890,05/29/2013 12:00:00 AM,19:58,05/29/2013 12:00:00 AM,18:30,05/29/2013 12:00:00 AM,19:20,670,23D,Stealing from Buildi,232,64131,PJ5334,MPD,U,1,VIC,W,M,61,N,"7000 TROOST AV
KANSAS CITY, MO 64131
(39.0005247470005, -94.5752683719997)",114,1,7,163
130000624,01/03/2013 12:00:00 AM,14:30,10/08/2012 12:00:00 AM,15:00,01/03/2013 12:00:00 AM,13:00,690,23H,Stealing All Other,534,64137,PJ7032,SPD,U,1,SUS,B,F,,N,"11200 COLLEGE AV
KANSAS CITY, MO 64137
(38.92165959500045, -94.55213130399966)",4,1,7,149
130001004,01/05/2013 12:00:00 AM,3:21,01/05/2013 12:00:00 AM,0:01,01/05/2013 12:00:00 AM,2:30,1401,290,Property Damage,115,64108,PJ2448,CPD,U,1,SUS,U,U,,N,"E 31 ST/OAK ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130001112,01/05/2013 12:00:00 AM,15:40,01/04/2013 12:00:00 AM,22:30,01/05/2013 12:00:00 AM,15:15,1401,290,Property Damage,344,64133,PJ3815,EPD,U,1,VIC,W,M,22,N,"BYRAMS FORD RD/RAYTOWN RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)",,,7,37
130000927,01/04/2013 12:00:00 AM,17:26,01/04/2013 12:00:00 AM,12:00,01/04/2013 12:00:00 AM,18:00,501,220,Burglary - Residence,121,64124,PJ0544,CPD,U,1,SUS,B,M,,N,"400 GARFIELD AV
KANSAS CITY, MO 64124
(39.1088941000005, -94.55700600999967)",135,3,7,70
130031040,05/07/2013 12:00:00 AM,17:22,05/07/2013 12:00:00 AM,15:30,05/07/2013 12:00:00 AM,15:50,1401,290,Property Damage,421,64153,PP0317,NPD,N,2,VIC,W,M,19,N,"8400 NW PRAIRIE VIEW RD
KANSAS CITY, MO 64153
(39.24707682400049, -94.66139119099967)",184,5,3,130
130000832,01/04/2013 12:00:00 AM,12:58,01/03/2013 12:00:00 AM,19:30,,,640,23F,Stealing From Auto,331,64109,PJ2482,EPD,U,4,VIC,B,M,12,N,"E 31 ST/PROSPECT AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130000889,01/04/2013 12:00:00 AM,15:38,01/04/2013 12:00:00 AM,15:35,,,630,23C,Stealing Shoplifting,312,64120,PJ0021,EPD,U,1,VIC,,,,N,"1800 N CORRINGTON AV
KANSAS CITY, MO 64120
(39.13633213200046, -94.49609537899966)",53,4,7,144
130000420,01/02/2013 12:00:00 AM,16:49,12/30/2012 12:00:00 AM,14:00,01/01/2013 12:00:00 AM,20:00,501,220,Burglary - Residence,634,64119,PC0928,SCP,U,1,VIC,W,F,53,N,"4300 NE 50 ST
KANSAS CITY, MO 64119
(39.185468175000494, -94.52879015299965)",31,6,4,135
130000320,01/02/2013 12:00:00 AM,11:45,01/02/2013 12:00:00 AM,0:01,,,650,23G,Stealing Auto Parts/,534,64137,PJ6871,SPD,U,1,VIC,B,F,55,N,"10900 MYRTLE AV
KANSAS CITY, MO 64137
(38.92774457900049, -94.5450257069997)",245,1,7,149
130000031,01/01/2013 12:00:00 AM,0:50,01/01/2013 12:00:00 AM,0:48,,,301,120,Strong Arm Robbery,234,64130,PJ6255,MPD,U,1,SUS,W,M,,N,"8900 WORNALL RD
KANSAS CITY, MO 64130
(38.96666309400047, -94.59547563199965)",237,1,7,162
130000627,01/03/2013 12:00:00 AM,14:18,01/03/2013 12:00:00 AM,14:10,,,630,23C,Stealing Shoplifting,133,64110,PJ3331,CPD,U,1,VIC,,,,N,"4100 MAIN ST
KANSAS CITY, MO 64110
(39.05170251600049, -94.58641608299968)",42,4,7,50
130000428,01/02/2013 12:00:00 AM,17:04,01/02/2013 12:00:00 AM,7:00,01/02/2013 12:00:00 AM,12:00,670,23D,Stealing from Buildi,131,64111,PJ3345,CPD,U,1,VIC,W,F,21,N,"4200 MERCIER ST
KANSAS CITY, MO 64111
(39.052003355000465, -94.60202541699965)",232,4,7,50
130000517,01/03/2013 12:00:00 AM,7:34,01/03/2013 12:00:00 AM,6:10,01/03/2013 12:00:00 AM,6:30,702,240,Auto Theft,121,64124,PJ0413,CPD,N,1,SUS,U,U,,N,"300 OLIVE ST
KANSAS CITY, MO 64124
(39.11086279300048, -94.55351890199967)",135,3,7,70
130000838,01/04/2013 12:00:00 AM,12:37,01/04/2013 12:00:00 AM,12:25,,,702,240,Auto Theft,134,64111,PJ3962,CPD,U,1,VIC,W,F,37,N,"1600 W 50 ST
KANSAS CITY, MO 64111
(39.03739161200048, -94.60572063099966)",223,4,7,44
130001157,01/05/2013 12:00:00 AM,19:22,01/05/2013 12:00:00 AM,19:15,,,1401,290,Property Damage,342,64129,PJ2591,EPD,U,1,VIC,W,M,53,N,"3000 WALLACE AV
KANSAS CITY, MO 64129
(39.069102676000455, -94.48509576799967)",236,3,7,155
130000890,01/04/2013 12:00:00 AM,16:15,01/04/2013 12:00:00 AM,14:15,01/04/2013 12:00:00 AM,16:00,702,240,Auto Theft,233,64114,PJ5998,MPD,U,1,VIC,,,,N,"8300 WORNALL RD
KANSAS CITY, MO 64114
(38.977662705000455, -94.5949556759997)",141,1,7,162
130000962,01/04/2013 12:00:00 AM,21:37,01/04/2013 12:00:00 AM,19:30,01/04/2013 12:00:00 AM,21:55,640,23F,Stealing From Auto,535,64145,PJ7379,SPD,U,1,VIC,W,M,26,N,"13000 HOLMES RD
KANSAS CITY, MO 64145
(38.89146812600046, -94.58597430299966)",142,1,7,129
130016351,03/11/2013 12:00:00 AM,15:09,03/10/2013 12:00:00 AM,12:00,03/11/2013 12:00:00 AM,12:00,501,220,Burglary - Residence,241,64131,PJ5332,MPD,U,1,SUS,U,U,,N,"6900 INDIANA AV
KANSAS CITY, MO 64131
(39.001153152000484, -94.54742531999966)",72,2,7,151
130000255,01/02/2013 12:00:00 AM,7:32,12/28/2012 12:00:00 AM,15:00,01/02/2013 12:00:00 AM,5:37,502,220,Burglary - Non Resid,534,64137,PJ6853,SPD,U,1,SUS,U,U,,N,"10500 GRANDVIEW RD
KANSAS CITY, MO 64137
(38.93557115800047, -94.54121546199968)",245,1,7,149
130000669,01/03/2013 12:00:00 AM,15:53,01/02/2013 12:00:00 AM,15:00,01/03/2013 12:00:00 AM,15:30,501,220,Burglary - Residence,212,64130,PJ4760,MPD,U,1,SUS,U,U,,N,"3800 E 60 ST
KANSAS CITY, MO 64130
(39.017123523000464, -94.54171158699967)",170,2,7,157
120067631,01/26/2013 12:00:00 AM,10:13,01/26/2013 12:00:00 AM,10:13,,,690,23H,Stealing All Other,112,64106,PJ1029,CPD,U,1,SUS,B,F,44,N,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)",5,4,7,75
120088386,01/30/2013 12:00:00 AM,6:10,12/06/2012 12:00:00 AM,10:00,,,670,23D,Stealing from Buildi,425,,PP0066,NPD,U,1,SUS,U,U,,N,"00 ROME CI
KANSAS CITY, MO
(39.29533327700045, -94.71785826899969)",203,5,3,130
130000463,01/02/2013 12:00:00 AM,19:55,01/02/2013 12:00:00 AM,19:50,,,501,220,Burglary - Residence,233,64132,PJ5988,MPD,U,1,SUS,U,U,,N,"8200 CHERRY ST
KANSAS CITY, MO 64132
(38.97894186700046, -94.58329634799969)",70,1,7,163
130029664,05/02/2013 12:00:00 AM,14:51,05/02/2013 12:00:00 AM,12:55,05/02/2013 12:00:00 AM,13:50,650,23G,Stealing Auto Parts/,636,64119,PC1444,SCP,N,1,SUS,U,U,,N,"3200 N AMERISTAR DR
KANSAS CITY, MO 64119
(39.151010200000485, -94.47726143599965)",138,6,4,89
130000126,01/01/2013 12:00:00 AM,12:28,01/01/2013 12:00:00 AM,0:01,01/01/2013 12:00:00 AM,12:00,640,23F,Stealing From Auto,312,64120,PJ0023,EPD,U,1,SUS,U,U,,N,"1600 N UNIVERSAL AV
KANSAS CITY, MO 64120
(39.13539714200044, -94.5062444569997)",53,4,7,144
130000794,01/04/2013 12:00:00 AM,10:13,01/02/2013 12:00:00 AM,18:00,,,301,120,Strong Arm Robbery,121,64108,PJ0747,CPD,U,1,SUS,B,M,,N,"E 8 ST/TRACY AV
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130000688,01/03/2013 12:00:00 AM,18:59,01/03/2013 12:00:00 AM,18:15,01/03/2013 12:00:00 AM,18:55,640,23F,Stealing From Auto,111,64108,PWX001,OSPD,U,2,VIC,W,F,29,N,"2000 WASHINGTON AV
KANSAS CITY, MO 64108
(39.08918197200046, -94.59013631399966)",149,4,7,92
130000267,01/02/2013 12:00:00 AM,8:15,01/01/2013 12:00:00 AM,23:00,01/02/2013 12:00:00 AM,8:00,502,220,Burglary - Non Resid,342,64129,PJ2903,EPD,U,1,VIC,,,,N,"8900 E US 40 HW
KANSAS CITY, MO 64129
(39.06199824900045, -94.4759745509997)",236,3,7,155
130000038,01/01/2013 12:00:00 AM,3:27,12/31/2012 12:00:00 AM,23:00,01/01/2013 12:00:00 AM,1:00,702,240,Auto Theft,133,64111,PJ3255,CPD,U,1,SUS,U,U,,N,"4000 MILL ST
KANSAS CITY, MO 64111
(39.053582692000475, -94.59595772099965)",42,4,7,50
130074092,10/12/2013 12:00:00 AM,9:16,10/11/2013 12:00:00 AM,8:30,10/11/2013 12:00:00 AM,10:30,640,23F,Stealing From Auto,314,64124,PJ0768,EPD,N,1,VIC,W,M,56,N,"4200 E 7 ST
KANSAS CITY, MO 64124
(39.103906760000484, -94.53258874499966)",215,3,7,70
130000291,01/02/2013 12:00:00 AM,10:00,01/01/2013 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,9:00,690,23H,Stealing All Other,535,64145,PJ7333,SPD,U,1,VIC,W,M,69,N,"12200 BELLEVIEW AV
KANSAS CITY, MO 64145
(38.906471792000445, -94.6053592239997)",121,1,7,129
120065808,04/11/2013 12:00:00 AM,16:20,04/11/2013 12:00:00 AM,16:20,,,1001,250,Forgery,321,64124,PJ0955,EPD,U,1,ARR,W,M,50,N,"900 BALES AV
KANSAS CITY, MO 64124
(39.10202345200048, -94.54055608299967)",215,3,7,95
130000170,01/01/2013 12:00:00 AM,17:48,01/01/2013 12:00:00 AM,2:00,01/01/2013 12:00:00 AM,17:30,650,23G,Stealing Auto Parts/,243,64113,PJ5829,MPD,U,1,VIC,B,M,29,N,"E 79 ST/JAMES A REED RD
KANSAS CITY, MO 64113
(39.013360573000455, -94.59306944999969)",143,1,7,164
130001057,01/05/2013 12:00:00 AM,12:14,12/17/2012 12:00:00 AM,12:00,,,1120,26A,Fraud/Confidence Gam,211,64130,PJ4207,MPD,U,1,SUS,U,U,,N,"3500 E 51 ST
KANSAS CITY, MO 64130
(39.03341760100045, -94.54440981399966)",175,3,7,157
130000872,01/04/2013 12:00:00 AM,15:17,02/12/2009 12:00:00 AM,0:01,,,1001,250,Forgery,331,64128,PJ2595,EPD,U,1,SUS,U,U,,N,"3100 MERSINGTON AV
KANSAS CITY, MO 64128
(39.069275710000454, -94.5379758529997)",115,3,7,36
130000948,01/04/2013 12:00:00 AM,19:06,01/04/2013 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,341,64126,PJ1428,EPD,U,2,SUS,B,F,20,N,"5500 E TRUMAN RD
KANSAS CITY, MO 64126
(39.094106782000495, -94.51808129899968)",140,3,7,95
130000081,01/01/2013 12:00:00 AM,10:06,01/01/2013 12:00:00 AM,10:06,,,501,220,Burglary - Residence,134,,PJ3610,CPD,U,1,VIC,U,U,,N,"4500 JEFFERSON ST
KANSAS CITY, MO
(39.04591193800047, -94.5945363949997)",44,4,7,50
130001142,01/05/2013 12:00:00 AM,18:05,12/15/2012 12:00:00 AM,12:30,12/15/2012 12:00:00 AM,13:00,301,120,Strong Arm Robbery,241,64132,PJ5271,MPD,U,1,VIC,B,M,53,Y,"E 69 ST/MONROE AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130001119,01/05/2013 12:00:00 AM,16:11,01/05/2013 12:00:00 AM,16:10,,,630,23C,Stealing Shoplifting,421,64153,PP0317,NPD,U,1,VIC,,,,N,"8600 NW PRAIRIE VIEW RD
KANSAS CITY, MO 64153
(39.25051422100046, -94.66155673299966)",184,5,3,130
130000611,01/03/2013 12:00:00 AM,13:33,01/03/2013 12:00:00 AM,13:33,,,1401,290,Property Damage,234,64130,PJ6445,MPD,U,1,VIC,,,,N,"9400 BALES DR
KANSAS CITY, MO 64130
(38.955840536000494, -94.5481963579997)",113,2,7,151
130001115,01/05/2013 12:00:00 AM,15:54,01/04/2013 12:00:00 AM,15:00,01/04/2013 12:00:00 AM,15:45,670,23D,Stealing from Buildi,331,64127,PJ2493,EPD,U,2,VIC,B,F,2,N,"3000 BELLEFONTAINE AV
KANSAS CITY, MO 64127
(39.07139122500047, -94.54701363999965)",77,3,7,36
130000467,01/02/2013 12:00:00 AM,20:22,01/02/2013 12:00:00 AM,20:22,,,690,23H,Stealing All Other,411,64116,PC0863,NPD,N,1,VIC,W,F,56,N,"4800 N OAK TF
KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)",242,4,4,167
130000874,01/04/2013 12:00:00 AM,15:09,01/04/2013 12:00:00 AM,15:08,,,1401,290,Property Damage,543,64134,PJ7122,SPD,U,1,VIC,B,M,45,N,"11300 DELMAR AV
KANSAS CITY, MO 64134
(38.91762119700047, -94.49763838599966)",190,1,7,143
130000228,01/02/2013 12:00:00 AM,2:01,01/02/2013 12:00:00 AM,1:30,01/02/2013 12:00:00 AM,1:58,501,220,Burglary - Residence,415,64151,PP0424,NPD,U,1,VIC,W,M,19,N,"2600 NW 80 ST
KANSAS CITY, MO 64151
(39.238698281000495, -94.61062067699964)",59,5,3,66
