"service_order_number","date_opened","structure_status","address","city","state","zip_code","neighborhood","latitude","longitude","kivapin","property_owner","demolition_ordered_date","project_phase","structure_type","structure_rating","mapped_location"
"1132986","2015-04-20T00:00:00.000","Downgraded/No Longer a DB","3714 Madison Ave","KANSAS CITY","MO","64111","Roanoke","39.058915","-94.596811","129837","Private",,"AHA Candidate","House","Repair/Receivership","3714 Madison Ave
KANSAS CITY,  64111
(39.058915, -94.596811)"
"1153375","2016-03-10T00:00:00.000","Closed (City Demolition)","2317 Jackson Ave","KANSAS CITY","MO","64127","East Community Team South","39.083122","-94.533462","19283","Land Bank",,"Land Bank Unclaimed",,,"2317 Jackson Ave
KANSAS CITY,  64127
(39.083122, -94.533462)"
"1149140","2013-01-01T00:00:00.000","Closed (Owner Repair)","6914 Agnes Ave","KANSAS CITY","MO","64132","Self Help Neighborhood Council","39.001006","-94.552443","2978","Private",,"Dollar House (sold)",,,"6914 Agnes Ave
KANSAS CITY,  64132
(39.001006, -94.552443)"
"1072064","2012-08-15T00:00:00.000","Closed (Owner Demolition)","2111 Walrond Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.085943","-94.545381","15804","Private",,,"House","More Information Needed","2111 Walrond Ave
KANSAS CITY,  64127
(39.085943, -94.545381)"
"1168909","2016-10-28T00:00:00.000","Closed (City Demolition)","117 Topping Ave","KANSAS CITY","MO","64123","South Indian Mound","39.11161","-94.513749","46025","Private",,,"House",,"117 Topping Ave
KANSAS CITY,  64123
(39.11161, -94.513749)"
"1047755","2014-08-20T00:00:00.000","Closed (City Demolition)","5522 Park Ave","KANSAS CITY","MO","64130","Blue Hills","39.02586","-94.559038","147521","Land Bank",,"47/63 Strategic Area (LB Round 3)",,,"5522 Park Ave
KANSAS CITY,  64130
(39.02586, -94.559038)"
"1148864","2015-11-13T00:00:00.000","Demolition NTP Issued","6823 E 12th Ter","KANSAS CITY","MO","64126","East Blue Valley","39.096139","-94.502242","7011","Private",,,"House","High Priority","6823 E 12th Ter
KANSAS CITY,  64126
(39.096139, -94.502242)"
"1144351","2015-08-31T00:00:00.000","Closed (Owner Repair)","1230 Monroe Ave","KANSAS CITY","MO","64127","Lykins","39.097286","-94.53914","11369","Private",,,"House","Regular Demolition","1230 Monroe Ave
KANSAS CITY,  64127
(39.097286, -94.53914)"
"1150716","2016-01-11T00:00:00.000","Closed (Owner Repair)","5435 E 28th Ter","KANSAS CITY","MO","64128","South Blue Valley","39.072902","-94.518699","21655","Private",,,"House","Regular Demolition","5435 E 28th Ter
KANSAS CITY,  64128
(39.072902, -94.518699)"
"1154457","2016-03-31T00:00:00.000","Closed (City Demolition)","4909 Montgall Ave","KANSAS CITY","MO","64130","North Town Fork Creek","39.036883","-94.55308","35147","Land Bank",,"Land Bank Unclaimed",,,"4909 Montgall Ave
KANSAS CITY,  64130
(39.036883, -94.55308)"
"1078278","2012-10-16T00:00:00.000","Monitoring Owner Compliance","1315 W 23RD ST  (AKA CESAR CHAVEZ)","KANSAS CITY","MO","64108","Westside South","39.08586","-94.600412","124176","Private",,"Accelerated Priority","Commercial Building","Regular Demolition","1315 W 23RD ST
AKA CESAR CHAVEZ) KANSAS CITY,  64108
(39.08586, -94.600412)"
"1154172","2016-03-25T00:00:00.000","Closed (City Demolition)","2922 Monroe Ave","KANSAS CITY","MO","64128","Ingleside","39.071937","-94.540437","24070","Land Bank",,"Kissick Donated Demolition",,,"2922 Monroe Ave
KANSAS CITY,  64128
(39.071937, -94.540437)"
"1154394","2016-03-30T00:00:00.000","Closed (City Demolition)","3600 College Ave","KANSAS CITY","MO","64128","Oak Park Northwest","39.060471","-94.545498","28474","Land Bank",,"Kissick Donated Demolition",,,"3600 College Ave
KANSAS CITY,  64128
(39.060471, -94.545498)"
"1184117","2017-08-15T00:00:00.000","Closed (City Demolition)","5015 Garfield Ave","KANSAS CITY","MO","64130","Blue Hills","39.034886","-94.559916","138641","City",,,,,"5015 Garfield Ave
KANSAS CITY,  64130
(39.034886, -94.559916)"
"1126123","2014-11-19T00:00:00.000","Downgraded/No Longer a DB","2607 Denver Ave","KANSAS CITY","MO","64127","East Community Team South","39.077479","-94.522179","20447","Private",,,"House","Regular Demolition","2607 Denver Ave
KANSAS CITY,  64127
(39.077479, -94.522179)"
"1069783","2012-07-27T00:00:00.000","Downgraded/No Longer a DB","3542 Montgall Ave","KANSAS CITY","MO","64128","Oak Park Northwest","39.061023","-94.552474","28601","Private",,,"Apartment Building","Regular Demolition","3542 Montgall Ave
KANSAS CITY,  64128
(39.061023, -94.552474)"
"1048297","2011-04-11T00:00:00.000","Closed (City Demolition)","2906 E 21st St","KANSAS CITY","MO","64127","Washington Wheatley","39.086789","-94.548046","15619","Private",,,"House","High Priority","2906 E 21st St
KANSAS CITY,  64127
(39.086789, -94.548046)"
"1148905","2015-11-13T00:00:00.000","No Action As Of Yet","4916 E Linwood Blvd","KANSAS CITY","MO","64128","Knoches Park","39.067637","-94.527211","22808","Land Bank",,,"House","Regular Demolition","4916 E Linwood Blvd
KANSAS CITY,  64128
(39.067637, -94.527211)"
"1095026","2013-07-03T00:00:00.000","Downgraded/No Longer a DB","4130 E 11TH ST","KANSAS CITY","MO","64127","Lykins","39.099636","-94.533077","10183","Private",,,"House","Regular Demolition","4130 E 11TH ST
KANSAS CITY,  64127
(39.099636, -94.533077)"
"1118879","2014-07-28T00:00:00.000","Closed (Owner Repair)","3425 Cleveland Ave","KANSAS CITY","MO","64128","Palestine East","39.062684","-94.539011","26346","Private",,,"Unattached Garage","High Priority","3425 Cleveland Ave
KANSAS CITY,  64128
(39.062684, -94.539011)"
"1107053","2014-02-24T00:00:00.000","Closed (City Demolition)","2611 Bales Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.078018","-94.541769","17385","Private",,,"House","Repair/Receivership","2611 Bales Ave
KANSAS CITY,  64127
(39.078018, -94.541769)"
"1136755","2015-06-03T00:00:00.000","Closed (City Demolition)","1530 Cypress Ave","KANSAS CITY","MO","64127","East Community Team North","39.092681","-94.530333","8593","Private",,,"House","Regular Demolition","1530 Cypress Ave
KANSAS CITY,  64127
(39.092681, -94.530333)"
"1101423","2013-10-04T00:00:00.000","Closed (City Demolition)","5525 Bonita Ave","KANSAS CITY","MO","64128","South Blue Valley","39.073631","-94.518772","21613","Land Bank",,"Kissick Donated Demolition",,,"5525 Bonita Ave
KANSAS CITY,  64128
(39.073631, -94.518772)"
"1070174","2012-08-09T00:00:00.000","Closed (City Demolition)","812 WHEELING AVE","KANSAS CITY","MO","64125","Sheffield","39.101911","-94.510712","5559","Land Bank",,,,,"812 WHEELING AVE
KANSAS CITY,  64125
(39.101911, -94.510712)"
"1130045","2012-01-01T00:00:00.000","Closed (City Demolition)","5520 Jaudon Ave","KANSAS CITY","MO","64130","North Town Fork Creek","39.025246","-94.550384","36505","Land Bank",,"Dollar House List",,,"5520 Jaudon Ave
KANSAS CITY,  64130
(39.025246, -94.550384)"
"1170203","2016-12-02T00:00:00.000","Closed (City Demolition)","1322 Cleveland Ave","KANSAS CITY","MO","64127","Lykins","39.096154","-94.538038","11433","Private",,"KCPD Requested","House","Regular Demolition","1322 Cleveland Ave
KANSAS CITY,  64127
(39.096154, -94.538038)"
"1130825","2015-03-13T00:00:00.000","Closed (City Demolition)","2211 Wabash Ave","KANSAS CITY","MO","64127","Wendell Phillips","39.085082","-94.552948","13200","City",,"Accelerated Priority","House","Regular Demolition","2211 Wabash Ave
KANSAS CITY,  64127
(39.085082, -94.552948)"
"1082327","2013-01-14T00:00:00.000","Closed (City Demolition)","4509 CHELSEA AVE","KANSAS CITY","MO","64130","Vineyard","39.043321","-94.527403","33332","Land Bank",,,"House","High Priority","4509 CHELSEA AVE
KANSAS CITY,  64130
(39.043321, -94.527403)"
"1128289","2015-01-21T00:00:00.000","Downgraded/No Longer a DB","2736 BROOKLYN AVE","KANSAS CITY","MO","64109","Key Coalition","39.075931","-94.557537","26689","Private",,,"House","Repair/Receivership","2736 BROOKLYN AVE
KANSAS CITY,  64109
(39.075931, -94.557537)"
"1096440","2013-07-20T00:00:00.000","Closed (City Demolition)","4643 SOUTH BENTON AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.04109","-94.550832","34733","Land Bank",,"Land Bank Round 3","House",,"4643 SOUTH BENTON AVE
KANSAS CITY,  64130
(39.04109, -94.550832)"
"1064067","2012-05-24T00:00:00.000","Downgraded/No Longer a DB","2614 E 26TH ST","KANSAS CITY","MO","64127","Washington Wheatley","39.07908","-94.551448","16409","Private",,,"House","Repair/Receivership","2614 E 26TH ST
KANSAS CITY,  64127
(39.07908, -94.551448)"
"1129242","2015-02-11T00:00:00.000","Downgraded/No Longer a DB","6134-36 Bellefontaine Ave","KANSAS CITY","MO","64130","South Town Fork Creek","39.014332","-94.550586","1374","Private",,"47/63 Strategic Area","Apartment Building","Regular Demolition","6134 36 Bellefontaine Ave
KANSAS CITY,  64130
(39.014332, -94.550586)"
"1104836","2014-01-06T00:00:00.000","Closed (Owner Repair)","4025 Troost Ave","KANSAS CITY","MO","64110","Manheim Park","39.053379","-94.571879","135776","Private",,,"House","High Priority","4025 Troost Ave
KANSAS CITY,  64110
(39.053379, -94.571879)"
"1154030","2015-11-02T00:00:00.000","Closed (Owner Demolition)","7011 Prospect Ave","KANSAS CITY","MO","64132","Self Help Neighborhood Council","38.999378","-94.556471","3091","Private",,,"Commercial Building","Regular Demolition","7011 Prospect Ave
KANSAS CITY,  64132
(38.999378, -94.556471)"
"1140753","2015-07-17T00:00:00.000","Closed (Owner Repair)","3930 Indiana Ave","KANSAS CITY","MO","64130","Oak Park Southeast","39.054008","-94.544779","29365","Private",,,"House","More Information Needed","3930 Indiana Ave
KANSAS CITY,  64130
(39.054008, -94.544779)"
"1127514","2014-12-26T00:00:00.000","Closed (Owner Repair)","9200 NE 112th St","KANSAS CITY","MO","64157","Shoal Creek","39.297479","-94.465891","98870","Private",,"AHA Candidate","House","Repair/Receivership","9200 NE 112th St
KANSAS CITY,  64157
(39.297479, -94.465891)"
"1152800","2016-03-01T00:00:00.000","Closed (Owner Demolition)","5013 Brooklyn Ave","KANSAS CITY","MO","64130","Blue Hills","39.034954","-94.558985","138909","Private",,"47/63 Strategic Area","House","More Information Needed","5013 Brooklyn Ave
KANSAS CITY,  64130
(39.034954, -94.558985)"
"1148867","2015-11-13T00:00:00.000","Closed (Owner Repair)","3130 Donnelly Ave","KANSAS CITY","MO","64129","Western Blue Township","39.06621","-94.486701","47852","Private",,,"House","Repair/Receivership","3130 Donnelly Ave
KANSAS CITY,  64129
(39.06621, -94.486701)"
"1130848","2015-03-13T00:00:00.000","Closed (City Demolition)","2209 Wabash Ave","KANSAS CITY","MO","64127","Wendell Phillips","39.085157","-94.552944","13201","City",,,"House","Regular Demolition","2209 Wabash Ave
KANSAS CITY,  64127
(39.085157, -94.552944)"
"1069716","2012-07-27T00:00:00.000","Downgraded/No Longer a DB","2814 Wenzel Ave","KANSAS CITY","MO","64128","East Community Team South","39.073953","-94.532722","22385","Private",,,"House","Repair/Receivership","2814 Wenzel Ave
KANSAS CITY,  64128
(39.073953, -94.532722)"
"1077326","2014-09-26T00:00:00.000","Closed (City Demolition)","3919 WABASH AVE","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.054659","-94.554442","136305","Land Bank",,,,,"3919 WABASH AVE
KANSAS CITY,  64130
(39.054659, -94.554442)"
"1048452","2010-07-19T00:00:00.000","Closed (Sent to Receivership)","2841 BROOKLYN AVE","KANSAS CITY","MO","64109","Key Coalition","39.073996","-94.556927","26593","Private",,,"House","Repair/Receivership","2841 BROOKLYN AVE
KANSAS CITY,  64109
(39.073996, -94.556927)"
"1048979","2009-05-15T00:00:00.000","Closed (City Demolition)","3400 JACKSON AVE","KANSAS CITY","MO","64128","Palestine East","39.063762","-94.53506","26297","Land Bank",,,,,"3400 JACKSON AVE
KANSAS CITY,  64128
(39.063762, -94.53506)"
"1101439","2013-10-07T00:00:00.000","Closed (Owner Repair)","7321 E TRUMAN RD","KANSAS CITY","MO","64126","Blue Valley Industrial","39.093214","-94.496765","7240","Private",,,,,"7321 E TRUMAN RD
KANSAS CITY,  64126
(39.093214, -94.496765)"
"1108858","2014-04-01T00:00:00.000","Downgraded/No Longer a DB","5820 Jackson Ave","KANSAS CITY","MO","64130","Swope Parkway-Elmwood","39.019845","-94.537641","37381","Private",,"47/63 Strategic Area","Unattached Garage","Regular Demolition","5820 Jackson Ave
KANSAS CITY,  64130
(39.019845, -94.537641)"
"1139071","2015-06-29T00:00:00.000","Closed (Owner Repair)","2947 Garfield Ave","KANSAS CITY","MO","64109","Key Coalition","39.071979","-94.558208","26809","Private",,,"House","High Priority","2947 Garfield Ave
KANSAS CITY,  64109
(39.071979, -94.558208)"
"1047252","2011-01-26T00:00:00.000","Closed (City Demolition)","3640 MERSINGTON AVE","KANSAS CITY","MO","64128","Palestine East","39.05899","-94.538735","27563","Land Bank",,"Dollar House List",,,"3640 MERSINGTON AVE
KANSAS CITY,  64128
(39.05899, -94.538735)"
"1047841","2010-05-27T00:00:00.000","Closed (City Demolition)","3426 COLLEGE AVE","KANSAS CITY","MO","64128","Oak Park Northwest","39.063213","-94.545418","25730","Land Bank",,,,,"3426 COLLEGE AVE
KANSAS CITY,  64128
(39.063213, -94.545418)"
"1131201","2015-03-16T00:00:00.000","Closed (Owner Repair)","2618 NE Vivion Rd","KANSAS CITY","MO","64119","Country Club Estates And Big Shoal","39.187644","-94.547281","80019","Private",,"AHA Candidate","Commercial Building","Repair/Receivership","2618 NE Vivion Rd
KANSAS CITY,  64119
(39.187644, -94.547281)"
"1074290","2012-08-30T00:00:00.000","Downgraded/No Longer a DB","8045 SOUTH BENTON AVE","KANSAS CITY","MO","64132","Marlborough East","38.979983","-94.554081","4882","Private",,,"House",,"8045 SOUTH BENTON AVE
KANSAS CITY,  64132
(38.979983, -94.554081)"
"1130157","2015-03-04T00:00:00.000","Closed (City Demolition)","3604 Smart Ave","KANSAS CITY","MO","64124","Scarritt Point","39.109768","-94.538422","41866","Land Bank",,,"House","High Priority","3604 Smart Ave
KANSAS CITY,  64124
(39.109768, -94.538422)"
"1050375","2014-10-10T00:00:00.000","Closed (City Demolition)","2723 E 35TH TER","KANSAS CITY","MO","64128","Oak Park Northwest","39.060978","-94.551071","28693","Land Bank",,"Land Bank Unclaimed",,,"2723 E 35TH TER
KANSAS CITY,  64128
(39.060978, -94.551071)"
"1189854","2017-12-01T00:00:00.000","Closed (City Demolition)","625 Forest Ave","KANSAS CITY","MO","64106","Paseo West","39.105972","-94.567876","12004","Private",,,,,"625 Forest Ave
KANSAS CITY,  64106
(39.105972, -94.567876)"
"1051734","2010-11-02T00:00:00.000","Closed (Owner Repair)","11126 N Kenwood Ave","KANSAS CITY","MO","64155","Nashua","39.295768","-94.572727","101481","Private",,,"House","Regular Demolition","11126 N Kenwood Ave
KANSAS CITY,  64155
(39.295768, -94.572727)"
"1048477","2008-01-09T00:00:00.000","Closed (City Demolition)","2219 MONTGALL AVE","KANSAS CITY","MO","64127","Washington Wheatley","39.084742","-94.550654","15552","Land Bank",,"Kissick Donated Demolition",,,"2219 MONTGALL AVE
KANSAS CITY,  64127
(39.084742, -94.550654)"
"1130180","2014-01-03T00:00:00.000","Closed (City Demolition)","114 N Topping Ave","KANSAS CITY","MO","64123","North Indian Mound","39.112876","-94.514349","43218","Private",,"KCPD Requested","House","Regular Demolition","114 N Topping Ave
KANSAS CITY,  64123
(39.112876, -94.514349)"
"1171158","2017-01-04T00:00:00.000","Closed (City Demolition)","2929 Marsh Ave","KANSAS CITY","MO","64129","Western Blue Township","35.797519","-103.89058","47692","Private",,"Accelerated Priority","House","High Priority","2929 Marsh Ave
KANSAS CITY,  64129
(35.797519, -103.89058)"
"1150877","2016-01-14T00:00:00.000","Closed (Owner Repair)","103 E Meyer Blvd","KANSAS CITY","MO","64113","Morningside","39.011745","-94.587","107067","Private",,,"House","Repair/Receivership","103 E Meyer Blvd
KANSAS CITY,  64113
(39.011745, -94.587)"
"1095380","2013-07-09T00:00:00.000","On Hold - LB Sold","3938 Lawn Ave","KANSAS CITY","MO","64130","Vineyard","39.054351","-94.528896","31503","Private",,"Dollar House (sold)",,"Repair/Receivership","3938 Lawn Ave
KANSAS CITY,  64130
(39.054351, -94.528896)"
"1130137","2015-03-04T00:00:00.000","Downgraded/No Longer a DB","6213 E 12th Ter","KANSAS CITY","MO","64126","East Blue Valley","39.096312","-94.509384","6108","Private",,,"House","Repair/Receivership","6213 E 12th Ter
KANSAS CITY,  64126
(39.096312, -94.509384)"
"1069715","2012-07-27T00:00:00.000","Downgraded/No Longer a DB","2536 Norton Ave","KANSAS CITY","MO","64127","East Community Team South","39.078813","-94.53547","17547","Private",,,"House","Repair/Receivership","2536 Norton Ave
KANSAS CITY,  64127
(39.078813, -94.53547)"
"1130194","2014-06-05T00:00:00.000","Closed (City Demolition)","5420 E 29TH TER","KANSAS CITY","MO","64128","South Blue Valley","39.071886","-94.519383","21986","Private",,,"House","Regular Demolition","5420 E 29TH TER
KANSAS CITY,  64128
(39.071886, -94.519383)"
"1154467","2016-03-31T00:00:00.000","Closed (City Demolition)","5745 Indiana Ave","KANSAS CITY","MO","64130","North Town Fork Creek","39.020594","-94.545994","37199","Land Bank",,"Kissick Donated Demolition",,,"5745 Indiana Ave
KANSAS CITY,  64130
(39.020594, -94.545994)"
"1130057","2013-08-12T00:00:00.000","Closed (City Demolition)","4535 AGNES AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.043158","-94.549806","34780","Private",,,"House","High Priority","4535 AGNES AVE
KANSAS CITY,  64130
(39.043158, -94.549806)"
"1095410","2014-08-04T00:00:00.000","Closed (Owner Repair)","4455 PROSPECT AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.044797","-94.553782","34637","Private",,,"Commercial Building","Repair/Receivership","4455 PROSPECT AVE
KANSAS CITY,  64130
(39.044797, -94.553782)"
"1154718","2016-04-11T00:00:00.000","Closed (Owner Demolition)","7341 Tracy Ave","KANSAS CITY","MO","64131","East Meyer 6","38.993548","-94.572925","114751","Private",,,"Unattached Garage","Regular Demolition","7341 Tracy Ave
KANSAS CITY,  64131
(38.993548, -94.572925)"
"1146110","2015-09-22T00:00:00.000","Downgraded/No Longer a DB","5605 E 101st St","KANSAS CITY","MO","64137","Fairlane","38.94177","-94.524512","57967","Private",,,"House","Regular Demolition","5605 E 101st St
KANSAS CITY,  64137
(38.94177, -94.524512)"
"1171096","2017-01-03T00:00:00.000","Closed (City Demolition)","531 Colorado Ave","KANSAS CITY","MO","64124","South Indian Mound","39.105954","-94.519922","45190","Private",,,"House",,"531 Colorado Ave
KANSAS CITY,  64124
(39.105954, -94.519922)"
"1137989","2015-06-18T00:00:00.000","Closed (Owner Repair)","829 EWING AVE","KANSAS CITY","MO","64125","Sheffield","39.101049","-94.502617","5175","Private",,,"Unattached Garage",,"829 EWING AVE
KANSAS CITY,  64125
(39.101049, -94.502617)"
