"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","zip_code","city","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"100041742","2010-06-04T00:00:00.000","18:15","2010-06-04T00:00:00.000","18:10",,,"630","23C","Stealing Shoplifting","421","7200  NW 86 TE ","54153","KANSAS CITY","PP0317","NPD","U","1","VIC",,,,"7200 86
TE KANSAS CITY, MO 54153
(44.89135787900045, -87.89057693599966)","N"
"100053911","2010-07-17T00:00:00.000","11:41","2010-07-02T00:00:00.000","24:00:00",,,"1001","250","Forgery","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100052788","2010-07-13T00:00:00.000","12:19","2010-07-13T00:00:00.000","12:19",,,"1198","26C","Impersonation","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100057126","2010-07-28T00:00:00.000","13:37","2006-08-01T00:00:00.000","12:58",,,"1120","26A","Fraud","642","500  NE BARRY RD",,"KANSAS CITY","PC0340","SCP","U","1","SUS","W","M","49","500 BARRY RD
KANSAS CITY, MO 
(39.24652699000046, -94.5873602319997)","N"
"100055726","2010-07-23T00:00:00.000","17:52","2010-07-23T00:00:00.000","6:20",,,"650","23G","Stealing Auto Parts/","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100065121","2010-08-24T00:00:00.000","19:24","2010-08-24T00:00:00.000","19:10",,,"2601","90Z","Misc Violation","224","UNKNOWN",,"KANSAS CITY","PJ4734","MPD","U","2","SUS","U","U",,"
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100052788","2010-07-13T00:00:00.000","12:19","2010-07-13T00:00:00.000","12:19",,,"1198","26C","Impersonation","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","VIC","B","F","28",,"N"
"100052894","2010-07-13T00:00:00.000","18:05","2009-09-30T00:00:00.000","22:00","2010-07-13T00:00:00.000","17:00","650","23G","Stealing Auto Parts/",,"UNKNOWN",,"KANSAS CITY",,,"U","1","SUS","U","U",,"
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100067428","2010-07-21T00:00:00.000","16:34","2010-05-18T00:00:00.000","15:15",,,"1648","370","Pornography",,"UNKNOWN",,"KANSAS CITY",,,"U","1","VIC",,,,"
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100054399","2010-07-19T00:00:00.000","11:36","2010-07-18T00:00:00.000","10:00",,,"650","23G","Stealing Auto Parts/","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100064616","2010-08-23T00:00:00.000","10:02","2010-08-23T00:00:00.000","8:00",,,"2601","90Z","Misc Violation","412","500  NW 55 TE","64118","KANSAS CITY","PC0801","NPD","U","1","SUS","U","U",,"500 55
TE KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"100054812","2010-07-20T00:00:00.000","16:31","2010-07-20T00:00:00.000","13:45",,,"302","120","Armed Robbery","633","4800  N OAK TF","64118","KANSAS CITY","PC0828","SCP","N","1","SUS","B","M",,"4800 OAK
TF KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"100055220","2010-07-22T00:00:00.000","3:29","2010-07-22T00:00:00.000","3:29",,,"801","13B","Non Aggravated Assau","322","21ST/CYPRESS AV","64127","KANSAS CITY","PJ1783","EPD","U","1","SUS","B","F",,,"N"
"100063076","2010-08-17T00:00:00.000","21:55","2010-08-13T00:00:00.000","21:00","2010-08-15T00:00:00.000","19:00","640","23F","Stealing From Auto",,"UNKNOWN",,"KANSAS CITY",,,"U","1","VIC","B","F","40","
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100067472","2010-09-01T00:00:00.000","16:40","2010-09-01T00:00:00.000","16:40",,,"2655","90J","Trespassing","313","500  BALES AV","64123","KANSAS CITY","PJ0613","EPD","U","1","VIC",,,,"500 BALES AV
KANSAS CITY, MO 64123
(39.10760072500045, -94.5404562549997)","N"
"100065883","2010-08-27T00:00:00.000","11:22","2010-08-26T00:00:00.000","16:30",,,"650","23G","Stealing Auto Parts/","999","900  WALNUT ST","0","KANSAS CITY","PJ0869","CPD","U","1","SUS","U","U",,,"N"
"100053459","2010-07-16T00:00:00.000","7:01",,,,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","64106","KANSAS CITY","PJ1029","CPD","U","1","VIC",,,,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","N"
"100053911","2010-07-17T00:00:00.000","11:41","2010-07-02T00:00:00.000","24:00:00",,,"1001","250","Forgery","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","VIC","B","F","23",,"N"
"100057239","2010-07-28T00:00:00.000","18:15","2010-07-28T00:00:00.000","18:15",,,"1651","40A","Prostitution/Patroni","313","6TH/BENTON","64124","KANSAS CITY","PJ0574","EPD","U","1","ARR","B","M","17",,"N"
"100060678","2010-08-09T00:00:00.000","14:00","2010-08-07T00:00:00.000","17:30",,,"650","23G","Stealing Auto Parts/","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","VIC","W","M","47",,"N"
"100055021","2010-07-21T00:00:00.000","12:11","2010-07-21T00:00:00.000","12:11",,,"2655","90J","Trespassing","324","2400  SPRUCE AV","64127","KANSAS CITY","PJ2051","EPD","U","1","VIC",,,,"2400 SPRUCE AV
KANSAS CITY, MO 64127
(39.08209209600045, -94.53278601799968)","N"
"100054410","2010-07-19T00:00:00.000","12:08","2010-07-19T00:00:00.000","11:40",,,"650","23G","Stealing Auto Parts/","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100067429","2010-08-25T00:00:00.000","23:14","2010-08-25T00:00:00.000","19:58",,,"2601","90Z","Misc Violation",,"UNKNOWN",,"KANSAS CITY",,,"U","1","SUS","U","U",,"
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100061807","2010-08-13T00:00:00.000","14:45","2010-07-07T00:00:00.000","16:00","2010-08-11T00:00:00.000","16:15","650","23G","Stealing Auto Parts/",,"UNKNOWN",,"KANSAS CITY",,,"U","1","SUS","U","U",,"
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100051312","2010-07-07T00:00:00.000","19:26","2010-07-07T00:00:00.000","17:30",,,"1122","26B","Credit/Debit/ATM Car","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100057120","2010-07-28T00:00:00.000","13:10","2010-07-28T00:00:00.000","13:10",,,"2403","90E","Drunkenness","144","4600  TROOST AV","64110","KANSAS CITY","PJ3710","CPD","U","1","VIC",,,,"4600 TROOST AV
KANSAS CITY, MO 64110
(39.043372563000446, -94.57290552399968)","N"
"100054820","2010-07-20T00:00:00.000","17:00","2010-07-19T00:00:00.000","19:30",,,"1122","26B","Credit/Debit/ATM Car","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","VIC","B","F","31",,"N"
"100065446","2010-08-25T00:00:00.000","20:30","2010-08-25T00:00:00.000","20:30",,,"1849","35A","Possession/Sale/Dist","123","20TH/GARFIELD","64127","KANSAS CITY","PJ1751","CPD","U","1","ARR","B","F","43",,"N"
"100061798","2010-08-13T00:00:00.000","14:14","2010-07-15T00:00:00.000","13:15",,,"1122","26B","Credit/Debit/ATM Car","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","VIC","W","M","47",,"N"
"100055060","2010-07-21T00:00:00.000","15:10","2010-07-04T00:00:00.000","14:00","2010-07-21T00:00:00.000","9:00","650","23G","Stealing Auto Parts/",,"UNKNOWN",,"KANSAS CITY",,,"U","1","SUS","U","U",,"
UNKNOWN KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"100054410","2010-07-19T00:00:00.000","12:08","2010-07-19T00:00:00.000","11:40",,,"650","23G","Stealing Auto Parts/","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","VIC","B","F","87",,"N"
"100065626","2010-08-26T00:00:00.000","8:38","2010-08-26T00:00:00.000","8:38",,,"2601","90Z","Misc Violation",,"300  N FULTON","64082","BUTLER",,,"U","1","VIC","U","U",,"300 FULTON
BUTLER, MO 64082
(38.853142841000476, -94.39595827599965)","N"
"100052824","2010-07-13T00:00:00.000","14:00","2010-07-12T00:00:00.000","9:30",,,"1122","26B","Credit/Debit/ATM Car","999","9900  S UNKNOWN ST","0","KANSAS CITY","PKC000","PD1","U","1","SUS","U","U",,,"N"
"100057677","2010-07-30T00:00:00.000","9:03","2010-07-29T00:00:00.000","23:00",,,"302","120","Armed Robbery","122","E 10 ST/PASEO","64127","KANSAS CITY","PJ0902","CPD","U","1","VIC","B","M","38","10 ST
PASEO KANSAS CITY, MO 64127","N"
"100051716","2010-07-09T00:00:00.000","9:45","2010-07-07T00:00:00.000","22:02",,,"2040","90Z","Violation Full Order","221","CI00  OF KANSAS CITY MISSOURI","64112","KANSAS CITY","PJ4159","MPD","N","1","VIC","W","F","53",,"N"
"100013768","2010-02-24T00:00:00.000","12:12","2010-02-24T00:00:00.000","12:12",,,"1352","280","Stolen Property OFFE","543","11300  BRISTOL TE","64134","KANSAS CITY","PJ7172","SPD","U","2","VIC","U","U",,"11300 BRISTOL
TE KANSAS CITY, MO 64134
(38.918188245000465, -94.50758636499967)","N"
"100002393","2010-01-11T00:00:00.000","2:00","2010-01-10T00:00:00.000","23:30",,,"802","13B","Non Agg Assault Dome","545","11800  SMALLEY AV","64134","KANSAS CITY","PJ7294","SPD","Y","1","VIC","W","F","16","11800 SMALLEY AV
KANSAS CITY, MO 64134
(38.9094525590005, -94.50195228399969)","N"
"100041100","2010-06-02T00:00:00.000","17:48","2010-06-02T00:00:00.000","17:48",,,"801","13B","Non Aggravated Assau","222","5400  WABASH AV","64130","KANSAS CITY","PJ4317","MPD","N","1","VIC","B","F","16","5400 WABASH AV
KANSAS CITY, MO 64130
(39.02827252500049, -94.55627522899965)","N"
"100000548","2010-01-03T00:00:00.000","14:01","2009-12-29T00:00:00.000","19:00","2010-01-03T00:00:00.000","13:30","702","240","Auto Theft","344","3600  MANCHESTER TF","64136","KANSAS CITY","PJ2966","EPD","U","1","SUS","U","U",,"3600 MANCHESTER
TF KANSAS CITY, MO 64136
(39.02665194500048, -94.39905626399968)","N"
"100013505","2010-02-23T00:00:00.000","11:34","2010-02-16T00:00:00.000","20:00",,,"1198","26E","Impersonation","421","8200  N EVERTON AV ","64156","KANSAS CITY","PP0375","NPD","U","2","VIC","W","M","34","8200 EVERTON AV
KANSAS CITY, MO 64156
(39.266613564000465, -94.5274164169997)","N"
"100015884","2010-03-05T00:00:00.000","1:36","2010-03-05T00:00:00.000","1:30",,,"401","13A","Aggravated Assault (","333","3900  BELLEFONTAINE AV","64111","KANSAS CITY","PJ3195","EPD","N","1","SUS","B","M","30","3900 BELLEFONTAINE AV
KANSAS CITY, MO 64111
(39.05462208500046, -94.54793580099965)","N"
"100017429","2010-03-10T00:00:00.000","19:07","2010-03-10T00:00:00.000","19:07",,,"2100","90D","Driving Under Influe","421","NW 77 TE/NW MILREY DR","64152","KANSAS CITY","PP0437","NPD","N","2","ARR","W","M","59","77 TE NW MILREY DR
KANSAS CITY, MO 64152
(39.219070513000474, -94.69702805099968)","N"
"100015821","2010-03-04T00:00:00.000","18:50","2010-03-04T00:00:00.000","18:30",,,"690","23H","Stealing All Other","141","3100  TROOST AV","64109","KANSAS CITY","PJ2539","CPD","U","1","SUS","U","U",,"3100 TROOST AV
KANSAS CITY, MO 64109
(39.07019351800045, -94.57136579099966)","N"
"100000846","2010-01-04T00:00:00.000","16:00","2009-11-24T00:00:00.000","18:00","2010-01-04T00:00:00.000","16:00","501","220","Burglary - Residence","234","300  E 85 ST","64114","KANSAS CITY","PJ6102","MPD","U","1","SUS","U","U",,"300 85 ST
KANSAS CITY, MO 64114
(38.97418357400045, -94.59425734499968)","N"
"100000007","2010-01-01T00:00:00.000","0:48","2010-01-01T00:00:00.000","0:32",,,"2655","90J","Trespassing","113","1300  GRAND AV","64108","KANSAS CITY","PJ1177","CPD","U","1","ARR","W","F","22","1300 GRAND AV
KANSAS CITY, MO 64108
(39.07096303200046, -94.58300850099965)","N"
"100010350","2010-02-10T00:00:00.000","9:54","2010-02-10T00:00:00.000","9:54",,,"1850","35B","Possession of Drug E","233","1800  E 81 ST","64132","KANSAS CITY","PJ5966","MPD","U","1","VIC",,,,"1800 81 ST
KANSAS CITY, MO 64132
(38.979972268000495, -94.56692223199968)","N"
"100015652","2010-03-04T00:00:00.000","9:10","2010-03-04T00:00:00.000","9:10",,,"1401","290","Property Damage","333","4000  BELLEFONTAINE AV","64128","KANSAS CITY","PJ3285","EPD","N","1","SUS","U","U",,"4000 BELLEFONTAINE AV
KANSAS CITY, MO 64128
(39.05331212800047, -94.54801634099965)","N"
"100015324","2010-03-02T00:00:00.000","20:19","2010-03-02T00:00:00.000","20:19",,,"2040","90Z","Violation Full Order","324","2400  HARDESTY AV","64127","KANSAS CITY","PJ2104","EPD","U","1","SUS","B","M","39","2400 HARDESTY AV
KANSAS CITY, MO 64127
(39.08112206500044, -94.52002637399966)","N"
"100005404","2010-01-22T00:00:00.000","8:48","2010-01-21T00:00:00.000","21:30","2010-01-22T00:00:00.000","8:30","702","240","Auto Theft","143","4000  HARRISON ST","64110","KANSAS CITY","PJ3230","CPD","N","1","VIC","W","M","45","4000 HARRISON ST
KANSAS CITY, MO 64110
(39.0541530590005, -94.5734456139997)","N"
"100005792","2010-01-23T00:00:00.000","15:28","2010-01-22T00:00:00.000","22:00","2010-01-23T00:00:00.000","9:00","702","240","Auto Theft","241","6600  BALES AV","64132","KANSAS CITY","PJ5137","MPD","U","1","VIC","B","M","28","6600 BALES AV
KANSAS CITY, MO 64132
(39.00728225400047, -94.54595573099965)","N"
"100007124","2010-01-28T00:00:00.000","17:58","2010-01-28T00:00:00.000","17:30","2010-01-28T00:00:00.000","17:50","640","23F","Stealing From Auto","231","7900  STATE LINE RD","64113","KANSAS CITY","PJ5841","MPD","U","1","VIC","W","M","27","7900 STATE LINE RD
KANSAS CITY, MO 64113
(39.000223477000475, -94.60784749899966)","N"
"100005668","2010-01-23T00:00:00.000","0:39","2010-01-23T00:00:00.000","0:39",,,"1850","35B","Possession of Drug E","123","1500  E 29 ST","64109","KANSAS CITY","PJ2325","CPD","U","1","VIC",,,,"1500 29 ST
KANSAS CITY, MO 64109
(39.07394809600049, -94.56526963499965)","N"
"100014531","2010-02-27T00:00:00.000","15:41","2009-11-27T00:00:00.000","6:00","2010-02-06T00:00:00.000","6:00","690","23H","Stealing All Other","312","4900  STILLWELL AV","64123","KANSAS CITY","PJ0015","EPD","N","1","VIC","W","M","45","4900 STILLWELL AV
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","N"
"100009563","2010-02-06T00:00:00.000","22:54","2010-02-05T00:00:00.000","2:00","2010-02-05T00:00:00.000","2:30","201","11A","Rape","112","900  E 9 ST","64108","KANSAS CITY","PJ0822","CPD","N","1","VIC","B","F","16","900 9 ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"100011344","2010-02-14T00:00:00.000","12:17","2010-02-14T00:00:00.000","9:00","2010-02-14T00:00:00.000","10:00","690","23H","Stealing All Other","134","4600  J C NICHOLS PK","64111","KANSAS CITY","PJ3630","CPD","U","1","VIC","W","F","57","4600 J C NICHOLS PK
KANSAS CITY, MO 64111
(39.043564408000464, -94.58831817399965)","N"
"100012411","2010-02-18T00:00:00.000","17:25","2010-02-18T00:00:00.000","17:25",,,"2601","90Z","Misc Violation","115","2600  HARRISON ST ","64108","KANSAS CITY","PJ2146","CPD","U","1","SUS","B","M","14","2600 HARRISON ST
KANSAS CITY, MO 64108
(39.07940230200046, -94.57220553699966)","N"
"100016971","2010-03-09T00:00:00.000","9:35","2010-03-09T00:00:00.000","7:15","2010-03-09T00:00:00.000","9:20","501","220","Burglary - Residence","531","9600  LYDIA AV ","64131","KANSAS CITY","PJ6542","SPD","U","1","VIC","B","F","32","9600 LYDIA AV
KANSAS CITY, MO 64131
(38.95337546000047, -94.5717904339997)","N"
"100002432","2010-01-11T00:00:00.000","9:02","2009-12-31T00:00:00.000","9:00","2009-12-31T00:00:00.000","16:00","670","23D","Stealing from Buildi","535","12000  MCGEE ST","64145","KANSAS CITY","PJ7332","SPD","U","1","VIC","W","M","56","12000 MCGEE ST
KANSAS CITY, MO 64145
(38.9084989910005, -94.58997064199968)","N"
"100007785","2010-01-31T00:00:00.000","1:05","2010-01-31T00:00:00.000","1:00",,,"2402","90C","Disorderly Conduct","134","100  WARD PK S","64111","KANSAS CITY","PJ3754","CPD","U","3","ARR","B","M","21","100 WARD PK
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100003277","2010-01-14T00:00:00.000","9:28","2010-01-13T00:00:00.000","16:30","2010-01-14T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","134","4400  MAIN ST","64110","KANSAS CITY","PJ3529","CPD","U","1","SUS","U","U",,"4400 MAIN ST
KANSAS CITY, MO 64110
(39.04790441500046, -94.5866406509997)","N"
"100013176","2010-02-22T00:00:00.000","0:42","2010-02-22T00:00:00.000","0:39",,,"302","120","Armed Robbery","542","8100  E BANNISTER RD","64138","KANSAS CITY","PJ6554","SPD","U","3","VIC",,,,"8100 BANNISTER RD
KANSAS CITY, MO 64138
(38.945280090000495, -94.42620706299965)","Y"
"100008224","2010-02-01T00:00:00.000","17:11","2010-02-01T00:00:00.000","17:10",,,"401","13A","Aggravated Assault (","342","2500  HARDESTY AV","64127","KANSAS CITY","PJ2140","EPD","U","1","SUS","B","M",,"2500 HARDESTY AV
KANSAS CITY, MO 64127
(39.07953258700047, -94.52010572999967)","Y"
"100005452","2010-01-22T00:00:00.000","10:21","2010-01-22T00:00:00.000","7:30","2010-01-22T00:00:00.000","9:00","670","23D","Stealing from Buildi","642","8400  N BOONE ST ","64118","KANSAS CITY","PC0340","SCP","N","1","SUS","W","F","20","8400 BOONE ST
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"100001354","2010-01-08T00:00:00.000","10:36","2010-01-08T00:00:00.000","10:36",,,"799","240","Auto Theft Outside S","422","8600  N AMBASSADOR DR","64154","KANSAS CITY","PP0321","NPD","U","1","ARR","W","M","17","8600 AMBASSADOR DR
KANSAS CITY, MO 64154
(39.249440552000465, -94.64977301399966)","N"
"100001811","2010-01-08T00:00:00.000","12:50","2010-01-08T00:00:00.000","12:45",,,"2601","90Z","Misc Violation","415","1000  NW BARRY RD","64155","KANSAS CITY","PC0410","NPD","U","1","VIC","W","M","48","1000 BARRY RD
KANSAS CITY, MO 64155
(39.24640760300048, -94.56712086799968)","N"
"100015233","2010-03-02T00:00:00.000","16:06","2010-03-02T00:00:00.000","13:00","2010-03-02T00:00:00.000","16:00","690","23H","Stealing All Other","322","1700  SPRUCE AV","64137","KANSAS CITY","PJ1583","EPD","U","1","SUS","U","U",,"1700 SPRUCE AV
KANSAS CITY, MO 64137
(39.090761974000486, -94.53230633199968)","N"
"100005536","2010-01-22T00:00:00.000","15:29","2010-01-22T00:00:00.000","15:29",,,"403","13A","Agg Assault - Domest","242","7300  MONTGALL AV","64130","KANSAS CITY","PJ5571","MPD","Y","1","VIC","B","M","31","7300 MONTGALL AV
KANSAS CITY, MO 64130
(38.994284209000455, -94.55613950399965)","N"
"100005679","2010-01-23T00:00:00.000","1:41","2010-01-23T00:00:00.000","1:35","2010-01-23T00:00:00.000","1:40","401","13A","Aggravated Assault (","212","6700  CORRINGTON AV","64133","KANSAS CITY","PJ5283","MPD","N","1","VIC","B","M","52","6700 CORRINGTON AV
KANSAS CITY, MO 64133
(39.00272244200045, -94.5030964239997)","Y"
"100000996","2010-01-05T00:00:00.000","10:18","2009-12-31T00:00:00.000","13:00","2010-01-05T00:00:00.000","1:30","502","220","Burglary - Non Resid","332","3500  WABASH AV","64109","KANSAS CITY","PJ2875","EPD","U","1","VIC",,,,"3500 WABASH AV
KANSAS CITY, MO 64109
(39.062583909000466, -94.55440796499965)","N"
"100009577","2010-02-06T00:00:00.000","23:54","2010-02-06T00:00:00.000","23:54",,,"2655","90J","Trespassing","113","1300  GRAND AV","64106","KANSAS CITY","PJ1177","CPD","N","1","ARR","W","M","24","1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)","N"
"100003082","2010-01-13T00:00:00.000","14:23","2010-01-06T00:00:00.000","19:48",,,"702","240","Auto Theft","541","5700  E 87 ST","64132","KANSAS CITY","PJ6347","SPD","U","1","SUS","U","U",,"5700 87 ST
KANSAS CITY, MO 64132
(38.96735132800046, -94.5212586349997)","N"
"100007061","2010-01-28T00:00:00.000","14:30","2010-01-25T00:00:00.000","8:15","2010-01-28T00:00:00.000","12:30","1002","250","Forged Checks","131","3100  BROADWAY","64111","KANSAS CITY","PJ2508","CPD","U","1","VIC",,,,"3100 BROADWAY
KANSAS CITY, MO 64111
(39.07106169000048, -94.58999536899967)","N"
"100056699","2010-07-27T00:00:00.000","10:10","2010-07-01T00:00:00.000","8:00","2010-07-04T00:00:00.000","8:00","1122","26B","Credit/Debit/ATM Car","422","8500  N GRANBY AV","64154","KANSAS CITY","PP0324","NPD","N","1","VIC","W","M","86","8500 GRANBY AV
KANSAS CITY, MO 64154
(39.24763931300049, -94.62706082299968)","N"
"100014393","2010-02-27T00:00:00.000","0:09","2010-02-26T00:00:00.000","22:45","2010-02-26T00:00:00.000","23:57","640","23F","Stealing From Auto","132","3800  MAIN ST","64111","KANSAS CITY","PJ3053","CPD","U","1","SUS","U","U",,"3800 MAIN ST
KANSAS CITY, MO 64111
(39.05828448700049, -94.5860290229997)","N"
"100009595","2010-02-07T00:00:00.000","1:28","2010-02-06T00:00:00.000","11:30","2010-02-07T00:00:00.000","1:20","501","220","Burglary - Residence","544","9700  LESLIE AV","64139","KANSAS CITY","PJ6692","SPD","U","1","VIC","W","M","61","9700 LESLIE AV
KANSAS CITY, MO 64139
(38.94407758800048, -94.4122948489997)","N"
"100008809","2010-02-03T00:00:00.000","21:16","2010-02-03T00:00:00.000","21:16",,,"1849","35A","Possession/Sale/Dist","241","E 69 TE/PROSPECT AV","64130","KANSAS CITY","PJ5296","MPD","U","1","VIC",,,,"69 TE PROSPECT AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100002895","2010-01-12T00:00:00.000","19:49","2010-01-12T00:00:00.000","18:00",,,"2601","90Z","Misc Violation","211","5400  SWOPE PK","64131","KANSAS CITY","PJ4335","MPD","U","2","VIC","B","M","41","5400 SWOPE PK
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
