"reported_issue","current_status","open_date_time","resolved_date","issue_type","issue_sub_type","department_work_group","incident_address","latitude","longitude","lat_long","additional_questions"
"827127","resolved","2021-10-29T13:34:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","3820 Cypress Ave BLDG 7 Kansas City 64128","39.05577267","-94.53125496","POINT (-94.53125496 39.05577267)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"827125","resolved","2021-10-29T13:35:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1247 W 63rd St Kansas City 64113","39.014477","-94.606674","POINT (-94.606674 39.014477)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"827180","canceled","2021-10-29T14:06:00.000","2021-11-01T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","3427 Wyandotte St Kansas City 64111","39.0645161","-94.58763889","POINT (-94.58763889 39.0645161)","{""Did you witness this?"":""No""}"
"922512","resolved","2022-02-03T15:07:00.000","2022-02-07T00:00:00.000","Administration or Questions","Submit a Claim to Law","311 Research",,,,,"{""What is the claim for?"":""Vehicle damage"",""Where did the injury or damage occur (location and address or intersection)?"":""54th and Woodland"",""Is this for an individual or a business?"":""individual"",""Contact name"":""Raymond Oliver"",""Contact mailing address and phone number"":""3838 Chelsea Dr.  816-562-0124"",""When did the injury or damage occur?"":""01-21-2022"",""If claim is for vehicle damage, please list make, model, and year"":""2002 Toyota Camry"",""Have you had any communication with anyone from the City about the damage?"":""No"",""If yes, what is the name of the department, division, or staff person?"":"""",""Did you file a police report?"":""Yes"",""If yes, what is the report number?"":""22004489""}"
"922502","resolved","2022-02-03T15:04:00.000","2022-02-07T00:00:00.000","Solid Waste Services","Opportunity for Improvement (South Trash/Recycling)","PW Solid Waste","1459 E 77th St Kansas City 64131","38.98682819","-94.56856259","POINT (-94.56856259 38.98682819)","{""What services were affected? (check all that apply)"":""Trash""}"
"827101","resolved","2021-10-29T13:20:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","5120 Brookside Blvd Kansas City 64112","39.033959","-94.584095","POINT (-94.584095 39.033959)","{""What is your regular trash day?"":""Friday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"922458","resolved","2022-02-03T15:07:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""9413 NE 98th St""}"
"922449","resolved","2022-02-03T15:04:00.000","2022-02-07T00:00:00.000","Water Service","No Water","Water Services Department","14639 E 96th St Kansas City 64139","38.94644626","-94.41153074","POINT (-94.41153074 38.94644626)","{""When did you experience the loss of service?"":""02-03-2022 03:04 PM"",""Do you know if others in your area are without water?"":""No""}"
"827058","resolved","2021-10-29T12:51:00.000","2021-11-01T00:00:00.000","Sewer or Stormwater","Sewer Backup","WSD Stormwater Investigation","11102 Bristol Ter Kansas City 64134","38.92220854","-94.50252218","POINT (-94.50252218 38.92220854)","{""Do you currently have water in your basement?"":""Yes - water still in basement"",""How many inches of water are currently in your basement?"":""Less than 1"",""Have you contacted a licensed plumber?"":""Yes"",""If yes, please provide the plumbing company's name and contact information."":""""}"
"1064302","resolved","2022-06-01T15:30:00.000","2022-08-24T00:00:00.000","Street Maintenance","Pothole","PW Permits","7311 Cleveland Ave Kansas City 64132","38.9932770972622","-94.5428392317619","POINT (-94.5428392317619 38.9932770972622)","{""Number of Potholes"":""One Pothole"",""Location"":""Street""}"
"827045","resolved","2021-10-29T12:40:00.000","2021-10-29T00:00:00.000","Administration or Questions","Public Works","311 Research",,,,,"{""Type"":""Question"",""Please provide the address or intersection if applicable to the report."":""2601 NE BARRY Rd.  KCMO 64118""}"
"772508","resolved","2021-09-10T10:03:00.000","2021-09-14T00:00:00.000","Administration or Questions","KC Water","311 Research",,,,,"{""Type"":""Concern"",""Please provide location information if needed for this report"":""3225 Olive St""}"
"827108","resolved","2021-10-29T13:18:00.000","2021-11-01T00:00:00.000","Street Maintenance","Resurface Streets","PW Permits","500 NE 88th St Kansas City 64155","39.2538759","-94.57393093","POINT (-94.57393093 39.2538759)",
"922423","resolved","2022-02-03T14:42:00.000","2022-02-07T00:00:00.000","Water Service","Meter Leak or Issue","Water Services Department","6705 NW Evelyn St Kansas City 64151","39.21617206","-94.60315324","POINT (-94.60315324 39.21617206)","{""Meter Problem"":""Leaking"",""Meter Location"":""Inside""}"
"922394","resolved","2022-02-03T14:20:00.000","2022-02-04T00:00:00.000","Water Service","No Water","Water Services Department","1928 E 81st Ter Kansas City 64132","38.97932319","-94.56496577","POINT (-94.56496577 38.97932319)","{""When did you experience the loss of service?"":""02-03-2022 01:45 PM"",""Do you know if others in your area are without water?"":""No""}"
"827006","resolved","2021-10-29T12:22:00.000","2021-10-29T00:00:00.000","Public Safety","Illegal Burning of Materials","Fire Inspector","5113 Booth Ave Kansas City 64129","39.03021866","-94.48561236","POINT (-94.48561236 39.03021866)",
"827004","canceled","2021-10-29T12:22:00.000","2021-10-29T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","9945 Campbell St Kansas City 64131","38.9456073","-94.57914459","POINT (-94.57914459 38.9456073)","{""Did you witness this?"":""Yes""}"
"827001","canceled","2021-10-29T12:21:00.000","2021-10-29T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","5113 Booth Ave Kansas City 64129","39.03021866","-94.48561236","POINT (-94.48561236 39.03021866)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"776860","resolved","2021-09-14T13:12:00.000","2021-09-14T00:00:00.000","Administration or Questions","KC Water","311 Research",,,,,"{""Type"":""Feedback"",""Please provide location information if needed for this report"":""""}"
"826977","canceled","2021-10-29T12:06:00.000","2021-11-01T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","3910 Wyandotte St Kansas City 64111","39.056209","-94.588586","POINT (-94.588586 39.056209)","{""Did you witness this?"":""Yes""}"
"827023","canceled","2021-10-29T12:31:00.000","2022-01-19T00:00:00.000","Healthy Homes","Rental Property - Healthy Homes Rental Inspection","Health Environmental Services","2625 West Paseo Blvd Kansas City 64108","39.07857115","-94.56634165","POINT (-94.56634165 39.07857115)","{""Is this an apartment complex?"":""Yes"",""If yes, provide the name of the complex"":""Residences of West Paseo"",""If yes, provide the unit number"":"""",""Has an eviction been filed?"":""No"",""Please provide contact information for the property management"":"""",""Is the property management aware of this issue?"":""No"",""Please verify the correct address"":""2626 w Paseo""}"
"826900","resolved","2021-10-29T11:22:00.000","2021-11-01T00:00:00.000","Animals and Pets","Dead Animal On or Within the Right of Way","City Manager's Office","4701 E Linwood Blvd Kansas City 64128","39.06627036","-94.5279154","POINT (-94.5279154 39.06627036)","{""Type of Animal"":""Dog"",""Location of Animal"":""Right of Way"",""Please provide any additional information"":""mastiff under a blue tarp, south side of Linwood Blvd between Chelsea and Lsiter""}"
"826877","resolved","2021-10-29T10:44:00.000","2021-11-01T00:00:00.000","Animals and Pets","Dead Animal On or Within the Right of Way","City Manager's Office","3313 NW 68th St Kansas City 64151","39.21685498","-94.61880556","POINT (-94.61880556 39.21685498)","{""Type of Animal"":""Deer"",""Location of Animal"":""Right of Way"",""Please provide any additional information"":""on ROW of NW 68th St between NW Waukomis Dr and N Gower Ave.""}"
"922330","resolved","2022-02-03T13:43:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""1800 e 131st street""}"
"826850","resolved","2021-10-29T10:54:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","8001 E 99th St Kansas City 64134","38.94429","-94.496727","POINT (-94.496727 38.94429)","{""What is your regular trash day?"":""Friday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"922320","resolved","2022-02-03T13:44:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"[{""caption"":""Type of Concern"",""type"":4,""sort_order"":1,""enterdValue"":""General Question""},{""caption"":""Is there a specific location?"",""type"":3,""sort_order"":2,""enterdValue"":""Valley Road between Meyer & Gregory 64113""}]"
"826834","resolved","2021-10-29T10:35:00.000","2021-10-29T00:00:00.000","Street Maintenance","Pothole","PW Permits","1924 A Van Brunt Blvd Kansas City 64127","39.08877088","-94.52225071","POINT (-94.52225071 39.08877088)","{""Number of Potholes"":""One Pothole"",""Location"":""Street""}"
"922311","resolved","2022-02-03T13:37:00.000","2022-02-07T00:00:00.000","Water Service","No Water","Water Services Department","5301 Euclid Ave Kansas City 64130","39.03027486","-94.56164475","POINT (-94.56164475 39.03027486)","{""When did you experience the loss of service?"":""02-03-2022 01:38 PM"",""Do you know if others in your area are without water?"":""No""}"
"826813","resolved","2021-10-29T10:23:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","1418 Oakley Ave Kansas City 64127","39.09457601","-94.51726405","POINT (-94.51726405 39.09457601)","{""What is your regular recycling day?"":""Thursday"",""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"826811","resolved","2021-10-29T10:23:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1418 Oakley Ave Kansas City 64127","39.09457601","-94.51726405","POINT (-94.51726405 39.09457601)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"777178","resolved","2021-09-14T15:52:00.000","2021-09-14T00:00:00.000","Solid Waste Services","Opportunity for Improvement (Bulky Items)","PW Solid Waste","11414 N Laurel Ave Kansas City 64157","39.30000554","-94.4667237","POINT (-94.4667237 39.30000554)",
"889406","resolved","2022-01-04T10:35:00.000","2022-01-06T00:00:00.000","Water Service","Meter Leak or Issue","Water Services Department","7310 South Benton Ave Kansas City 64132","38.993789","-94.55396783","POINT (-94.55396783 38.993789)","{""Meter Problem"":""Leaking"",""Meter Location"":""Unsure""}"
"922298","resolved","2022-02-03T12:24:00.000","2022-02-05T00:00:00.000","Public Safety","Homeless Camp","Fire Inspector","4571 Walnut St Kansas City 64111","39.04355524","-94.58487321","POINT (-94.58487321 39.04355524)","{""Approximate Number of People in Camp"":""5+"",""Are there tents or temporary structures?"":""Yes"",""Additional Location Information"":""""}"
"922294","resolved","2022-02-03T13:08:00.000","2022-02-07T00:00:00.000","Vehicles and Parking","Abandoned on Street","KCPD Parking Control","7120 NW Chapel Woods Ln Kansas City 64152","39.22337994","-94.66364263","POINT (-94.66364263 39.22337994)","{""Is vehicle damaged?"":""No""}"
"922271","resolved","2022-02-03T13:23:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Is there a specific location?"":""""}"
"826759","resolved","2021-10-29T09:48:00.000","2021-10-29T00:00:00.000","Water Service","No Water","Water Services Department","3234 E 7th St Kansas City 64124","39.10441066","-94.54239489","POINT (-94.54239489 39.10441066)","{""When did you experience the loss of service?"":""10-28-2021 09:48 AM"",""Do you know if others in your area are without water?"":""No""}"
"889368","resolved","2022-01-04T10:06:00.000","2022-01-05T00:00:00.000","311 Research and Investigation","Other","311 Research","9515 E 47th St Kansas City 64133","39.03671168","-94.46732965","POINT (-94.46732965 39.03671168)",
"826792","resolved","2021-10-29T10:00:00.000","2021-11-04T00:00:00.000","Streetlights","Pole Damaged| Down or Leaning","PW Streetlights","2920 Cleveland Ave Kansas City 64128","39.07197796","-94.53922095","POINT (-94.53922095 39.07197796)",
"922239","resolved","2022-02-03T13:06:00.000","2022-02-04T00:00:00.000","Water Service","Street/Yard Leak or Repair Issue","Water Services Department","11001 Hickman Mills Dr Kansas City 64137","38.92471198","-94.52367205","POINT (-94.52367205 38.92471198)","{""Leak or Issue Location"":""In Street"",""Type of Flow or Issue"":""Trickling"",""Is Leak Causing Damage?"":""No"",""Is Issue From a Previous Repair?"":""No""}"
"922233","resolved","2022-02-03T13:08:00.000","2022-02-04T00:00:00.000","Water Service","Street/Yard Leak or Repair Issue","Water Services Department","2005 Brighton Ave Kansas City 64127","39.08683495","-94.5240737","POINT (-94.5240737 39.08683495)","{""Leak or Issue Location"":""In Street"",""Type of Flow or Issue"":""Trickling"",""Is Leak Causing Damage?"":""No"",""Is Issue From a Previous Repair?"":""No""}"
"826725","resolved","2021-10-29T08:58:00.000","2021-11-01T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4509 E 19th St Kansas City 64127","39.08846717","-94.52981492","POINT (-94.52981492 39.08846717)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
