"cn","princ_name","rn","reg_ent_name","phys_loc_desc_txt","near_city_name","loc_cnty_name","loc_zip_txt","lat_dec_coord_num","long_dec_coord_num","deliv_txt","deliv_2_txt","usps_state_cd","zip_plus4_cd","incid_track_num","status_cd","start_dt","rcvd_dt","status_dt","media_name","rcv_wtr_body_txt","source","material_name","amt_num","uom_cd","clas_cd","incident_effect","incident_nature","comments","action","description","inv_num","tnrcc_region_name","coordinates"
,,"RN104056684","GENERIC INCIDENT ZIP CODE 79707",,"MIDLAND","MIDLAND","79707",,,,,,,"296464","CLOSED","2018-11-06T00:00:00.000","2018-11-06T00:00:00.000","2018-11-13T00:00:00.000","WASTE",,"Tractor Trailer","Diesel fuel","200","GALLONS","005_HAZMIN","GENERAL","OTHER","More information will be available upon report completion.","This incident has been assigned to an Environmental Investigator and will be further investigated.","On 11/06/2018 at 10:47 hours, an initial report was received regarding an overfilled storage tank releasing approximately 200 gallons of clear diesel at 11109 W CR 46. The spill was contained on the property with only little standing liquid.","1526897","REGION 07 - MIDLAND",
"CN605416361","MC ALLSTREAM LLC","RN109946020","ALLSTREAM ENVIRONMENTAL SERVICES",,"PLEASANTON","ATASCOSA","78064",,,"89 OIL RD",,"TX","4620","296623","CLOSED","2018-11-05T00:00:00.000","2018-11-07T00:00:00.000","2019-02-20T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"This incident has been referred to the TCEQ Waste Section.","Caller stated suspected party is allowing raw sewage, methane and unknown oil spill onto the ground without cleaning it up.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104036967","GENERIC INCIDENT ZIP CODE 75803",,"PALESTINE","ANDERSON","75803",,,,,,,"374501","CLOSED","2022-02-11T00:00:00.000","2022-02-11T00:00:00.000","2022-02-15T00:00:00.000","WASTE",,"Saddle Tank","DIESEL OIL #2/GUAR GUM","25","GALLONS","006_OTHER",,"BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On February 11, 2022, at approximately 1445 hours, investigator Tom Erny went to the location of the spill and met with Mr. Jason Larue, Manager, LSB Industries; Ms. Christina Crockett, Emergency Management Coordinator, Anderson County; and Mr. Matt Gilbreath, Project Manager, Lone Star Hazmat.  The truck involved in the accident was still at the location and was leaking pelletized ammonium nitrate and the tractor was leaking diesel fuel from the saddle tanks.  LSB Industries and Lone Star Hazmat crews were removing the ammonium nitrite from the roadway and placing it into another trailer for reuse.  Lone Star Hazmat crews had placed absorbent on the leaking diesel fuel and were taking precautions that the diesel fuel did not mix with the ammonium nitrite.  The spill appeared to be contained and was only on the paved portion of Highway 287.  There did not appear to be an impact waters of the State from the spill.  Mr. Larue indicated that he planned on reusing the recovered ammonium nitrate. 

On February 11, 2022, the investigator, gave verbal directives to Mr. Jason Larue, Manager, LSB Industries and Mr. Matt Gilbreath, Project Manager, Lone Star Hazmat, to submit a written report to the attention of the investigator for this incident, no later than 30 working days from the incident. At a minimum, the report is to describe the details of the discharge or spill, a statement that the discharge or spill response action has been completed, a description of how the response action was conducted, proof of disposal of any contaminated media to an approved facility, and photographs for verification.","The TCEQ Tyler office will continue to monitor the remediation of the spill.","On February 11, 2022, at 1330 hours, Ms. Deaun Stinecipher, District Coordinator, Texas Division of Emergency Management, called the TCEQ to report a spill of ammonium nitrate and diesel fuel.  The spill occurred on the northbound lanes of Highway 287 immediately West of Loop 256, Palestine, Anderson County, Texas.  The coordinates where the spill occurred are North 31.77106 degrees and West -95.65760 degrees.

The semi-truck that spilled the ammonium nitrate and diesel fuel is owned by: 

LSB Industries
100 Lewis Street
Elkhart, Texas 75839
Phone 903-764-2298
POC: Mr. Jason Larue, Manager","1794586","REGION 05 - TYLER",
"CN600651327","FLYING L PUD","RN104892245","GENERIC INCIDENT ZIP CODE 78003",,"BANDERA","BANDERA",,,,,,,,"374962","CLOSED","2022-02-14T00:00:00.000","2022-02-15T00:00:00.000","2022-02-24T00:00:00.000","WATER","Medina River Above Medina Lake","Basin","Sewage","180000","GALLONS","006_OTHER","ENVIRONMENTAL","WASTEWATER","The incident was referred to the TCEQ R13 Water Section for further evaluation.","The area was cleaned up.","A release occurred due to a blockage in the aeration basin.  Impact is land.",,"REGION 13 - SAN ANTONIO",
,,"RN104054440","GENERIC INCIDENT ZIP CODE 79095",,"WELLINGTON","COLLINGSWORTH","79095",,,,,,,"297372","CLOSED","2018-11-15T00:00:00.000","2018-11-16T00:00:00.000","2019-05-09T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","PST","This is a duplicate incident accidently created for an emergency response incident.",,,,"REGION 01 - AMARILLO",
"CN605990050","FLC TRANSPORTATION INC","RN111446654","EMERGENCY RESPONSE CR 412 & I-20 CENTER MEDIAN TYE","CR 412 & I-20 CENTER MEDIAN, TYE, TAYLOR COUNTY","TYE","TAYLOR","79563",,,,,,,"375125","CLOSED","2022-02-24T00:00:00.000","2022-02-25T00:00:00.000","2022-04-07T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","OTHER",,"More information can be found in Investigation No. 1806084.","On February 25, 2022, the TCEQ Abilene Region Office received an initial notification of a reportable quantity spill that occurred on February 24, 2022.",,"REGION 03 - ABILENE",
"CN600131098","UNION PACIFIC RAILROAD COMPANY","RN104049648","GENERIC INCIDENT ZIP CODE 78255",,"SAN ANTONIO","BEXAR","78255",,,,,,,"297951","CLOSED","2018-11-26T00:00:00.000","2018-11-26T00:00:00.000","2018-11-29T00:00:00.000","WATER",,,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE",,"No response was needed.","A collision with  rail car caused a train rail car to come off the track.  There was no release of material.",,"REGION 13 - SAN ANTONIO",
"CN600131098","UNION PACIFIC RAILROAD COMPANY","RN104047105","GENERIC INCIDENT ZIP CODE 77713",,"BEAUMONT","JEFFERSON","77713",,,,,,,"297933","CLOSED","2019-02-16T00:00:00.000","2019-02-16T00:00:00.000","2019-02-19T00:00:00.000","WASTE","N/A","ELECTRIC UTILITY LINE","Mineral oil","30","GALLONS","003_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL","On February 16, 2019, Ms. Emily Bourg, Texas Commission on Environmental Quality (TCEQ) Region 10 Emergency Response (ER) Coordinator, received notification from Mr. White via telephone. State Operations Center (SOC) notifications were later received via email.","The TCEQ Region 10 Office monitored the incident via telephone. See Investigation 1549395 for additional information.","On February 16, 2019, at 1715 hours, Mr. Mike White with Jefferson County reported the release of ethonal from a Union Pacific railcar near the intersection of Meeker Road and Old Sour Lake Road, Beaumont (Jefferson County), Texas.  The reported cause of the spill was a failed seal.  The spill occurred on February 16, 2019, at 1700 hours and impacted air.","1549395","REGION 10 - BEAUMONT",
"CN600132070","GENERAL ELECTRIC INTERNATIONAL INC","RN100668383","GENERAL ELECTRIC INTERNATIONAL DALLAS SVC","3202 Manor Way, Dallas, TX",,"DALLAS","75235",,,"3202 MANOR WAY",,"TX","5910","367706","CLOSED","2021-09-29T00:00:00.000","2021-09-30T00:00:00.000","2021-10-04T00:00:00.000","WATER","Groundwater monitoring wells, within Upper Trinity River","Unknown","OILY SUBSTANCE","0",,"003_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"The incident was referred to the TCEQ Remediation Division on October 04, 2021. The contact information for the TCEQ Remediation Division is Satya Dwivedula: (512) 239-3548, Satya.Dwivedula@tceq.texas.gov.","Incident Date: September 29, 2021
Responsible Party: General Electric International Inc	
Material/Quantity Released: Unknown, oil-like substance / Unknown quantity
Incident Location: 3202 Manor Way, Dallas (Dallas County), Texas 75235
Spill Report Number: 2021-3546
Contractor: Unknown",,"REGION 04 - DFW METROPLEX",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104053194","GENERIC INCIDENT ZIP CODE 78836",,"CATARINA","DIMMIT","78836",,,,,,,"369229","BREFERRED","2021-10-25T00:00:00.000","2021-10-25T00:00:00.000","2021-10-29T00:00:00.000","WASTE",,"Crude oil","Crude Oil","0",,"002_OIL","OIL AND GAS","PIPELINE","N/A","The release occurred due to a fractured well at the Plains Pipeline LP site which is regulated by the Texas Railroad Commission (RRC). Based on the Memorandum of Understanding between the RCC and the TCEQ (16 TAC Chapter 3 Rule 3.30) this ER incident is under the RCC. Ms. Aguirre contacted the RRC Oil and Gas Division Districts 1 & 2 to notify of the ER incident. Mr. Orlando Caridad, Engineering Specialist with the RRC District 1, received the notification and ensured the incident was addressed by the RRC personnel. The incident is under the RRC jurisdiction. No further actions are required.","On October 25, 2021, the Texas Commission on Environmental Quality (TCEQ) Laredo Region Office (LRO) received an Emergency Response (ER) notification of a crude oil release at the Plains Pipeline LP (GPS:28.365556, -99.64750), near Catarina, Dimmit County, Texas.",,"REGION 16 - LAREDO",
"CN602656472","BARNEY M DAVIS LP","RN100642040","BARNEY DAVIS ENERGY CENTER",,"CORPUS CHRISTI","NUECES","78418","27.639444","-97.309722","4301 WALDRON RD",,"TX","4104","368388","CLOSED","2021-10-14T00:00:00.000","2021-10-14T00:00:00.000","2021-10-18T00:00:00.000","WASTE",,"Cooling tower","Polypropylene glycol","1200","POUNDS","006_OTHER","ENVIRONMENTAL","INDUSTRIAL","On October 15, 2021, Mr. Bill Ross Emergency Response Coordinator (ERC) with TCEQ R14, contacted Ms. Azia Benavides, with BDEC, to gather additional information. Ms. Benavides estimated 1200 pounds (140 gallons) of polypropylene glycol entered a 1000-acre cooling pond due to a leak in a heat exchanger tube. The leak was stopped, and the heat exchanger tube was repaired. The point of discharge into the cooling pond was approximately 1-mile away from an outfall into Oso Bay. Propylene glycol is readily biodegradable under aerobic conditions in freshwater, in seawater and in soil. Therefore, propylene glycol is considered as not persistent in the environment.","TCEQ Region 14 Corpus Christi determined no further action is required. A spill remediation report was not requested, per Title 30 Texas Administrative Code §327.","On October 14, 2021, the Texas Commission on Environmental Quality (TCEQ) Region 14 (R14) Corpus Christi Office received a notification via the state emergency reporting commission (SERC) hotline report No. 2023717and NRC report No. 1319507 of a release of polypropylene glycol to water due to equipment failure. The incident occurred at the Barney Davis Energy Center (BDEC), located at 4301 Waldron Road in Corpus Christi, (Nueces County), Texas. The responsible party was determined to BDEC.",,"REGION 14 - CORPUS CHRISTI","POINT (-97.309722 27.639444)"
"CN602575938","WHITE CONSTRUCTION COMPANY","RN104052295","GENERIC INCIDENT ZIP CODE 78701",,"AUSTIN","TRAVIS","78701",,,,,,,"373978","BREFERRED","2021-11-27T00:00:00.000","2022-02-03T00:00:00.000","2022-02-07T00:00:00.000","WATER",,"WASTEWATER LINE","Sewage","400","GALLONS","006_OTHER","ENVIRONMENTAL","WASTEWATER","This incident has been referred to the City of Austin.",,"400-gallon wastewater release caused by a lift pump failure.",,"REGION 11 - AUSTIN",
"CN600827554","PILOT TRAVEL CENTERS LLC","RN103952347","PILOT TRAVEL CENTER 1054","200 YARDS SOUTH OF TRAVIS COUNTY LINE ON 183","BUDA","CALDWELL","78610",,,"10700 US HIGHWAY 183 N",,"TX","9455","371393","CLOSED","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2022-03-17T00:00:00.000","WASTE",,"pilot travel center","DIESEL/GASOLINE/WATER MIXTURE","200","GALLONS","005_HAZMIN","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","Truck driver overfilled his tank at Pump 17/18 causing a spill of diesel fuel.","1802544","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104033428","GENERIC INCIDENT ZIP CODE 75163",,"TRINIDAD","HENDERSON","75163",,,,,,,"371105","CLOSED","2021-12-06T00:00:00.000","2021-12-06T00:00:00.000","2021-12-09T00:00:00.000","WASTE",,"Saddle Tank","DIESEL OIL #2/GUAR GUM","50","GALLONS","006_OTHER","GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On December 7, 2021, at approximately 1200 hours, the investigator went to the location of the spill and met with Mr. Ryan Holt, Owner, Holt Industries.  The truck involved in the accident had been removed from the location.  The area of the spill had been partially excavated and the spill did not appear to impact to waters of the State.  Mr. Holt indicated that his crews would complete the excavation of the impacted soils in the next few days.

On December 7, 2021, the investigator, gave to directives to Mr. Ryan Holt, Owner, Holt Industries, to submit a written report to the attention of the investigator for this incident, no later than 30 working days from the incident. At a minimum, the report is to describe the details of the discharge or spill, a statement that the discharge or spill response action has been completed, a description of how the response action was conducted, proof of disposal of any contaminated media to an approved facility, and photographs for verification.","The TCEQ Tyler office will continue to monitor the remediation of the spill.","On December 6, 2021, at 0928 hours, Mr. Ryan Holt, Owner, Holt Industries, called with a report of a spill (Chemtel No. 20214303).  On December 6, 2021 at approximately 0740 hours, a truck crossing a cattle guard on Old River Road punctured the fuel tank.  This caused a release of an estimated 50 gallons of diesel to be released to the shoulder of the road.  The release occurred on Old River Road in front of the residence located at 23063 Old River Road, Trinidad, Henderson County, Texas.  The coordinates where the spill occurred are North 32.20414 degrees and West -96.14880 degrees.

The trash truck that leaked the diesel fuel was owned by: 

Clean Sweep Trash Service
11652 SH 31 West
Malakoff, Texas 75148
Phone: (903) 489-0496 
POC: Mr. Mike Foster, Owner","1776382","REGION 05 - TYLER",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104032974","GENERIC INCIDENT ZIP CODE 75103",,"CANTON","VAN ZANDT","75103",,,,,,,"352402","CLOSED","2021-10-31T00:00:00.000","2021-11-01T00:00:00.000","2021-11-09T00:00:00.000","WASTE",,"Saddle Tank","DIESEL OIL #2/GUAR GUM","50","GALLONS","006_OTHER","GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On November 1, 2021, at approximately 1430 hours, the investigator went to the location of the spill.  The truck involved in the accident had been removed and there were no response personnel present at the location. The area affected by the spill had been excavated and the spill did not appear to have impacted waters of the State.  

On November 1, 2021, the investigator, gave verbal directives to Ms. Lorie Brown, Project Manager, Fuller Environmental to submit a written report to the attention of the investigator for this incident, no later than 30 working days from the incident. At a minimum, the report is to describe the details of the discharge or spill, a statement that the discharge or spill response action has been completed, a description of how the response action was conducted, proof of disposal of any contaminated media to an approved facility, and photographs for verification.","The TCEQ Tyler office will continue to monitor the remediation of the spill.","On November 1, 2021, at 1256 hours, Ms. Lorie Brown, Project Manager, Fuller Environmental, called with a report of a spill. On October 31, 2021, at approximately 0700 hours, a semitruck struck debris on the road puncturing the saddle tanks.  This caused a release of an estimated 50 gallons of diesel to be released to the shoulder of the road.  The spill occurred on the West bound lane of I-20 at mile marker 530, Canton, Van Zandt County, Texas.  The coordinates where the spill occurred are North 32.55922 degrees and West -95.80619 degrees.

The semi-truck that spilled the diesel fuel is owned by: 

Capt'n Logistics
2606 North Casa Balance Ct.
Arlington, Texas 76015
Phone 817-797-2955
POC: Mr. Quintin Berry, Owner","1772456","REGION 05 - TYLER",
"CN601065006","RAILROAD COMMISSION OF TEXAS","RN104053186","GENERIC INCIDENT ZIP CODE 78834",,"CARRIZO SPRINGS","DIMMIT","78834",,,,,,,"368169","BREFERRED","2021-09-28T00:00:00.000","2021-09-28T00:00:00.000","2021-11-19T00:00:00.000","AIR",,"Salt Water Disposal Facility","Hydrogen Sulfide","0","POUNDS","006_OTHER","ENVIRONMENTAL","OTHER","N/A.","On September 29, 2021, Mr. Guadiana contacted Mr. Travis Baer, Deputy Assistant Director with the Rail Road Commission (RRC) of Texas, San Antonio District. Mr. Baer confirmed that the incident was under RRC jurisdiction and a field agent responded to the incident. No further action required.","On September 28, 2021, at approximately 21:00 hours, Mr. Blas Guadiana, Environmental Investigator with the TCEQ Laredo Region Office (LRO), received an emergency response email regarding a tank battery fire ensuing after a lightning strike at the Dimmit County Saltwater Disposal (SWD) facility causing a release of oil, saltwater condensate and H2S gas. The initial report was submitted by Mr. Fernando Perez, District Coordinator with the Texas Division of Emergency Management. On September 29, 2021, Mr. Guadiana contacted Ms. Christine Cardona, Dimmit County Emergency Management Coordinator, to inquire on the specifics regarding this incident. Ms. Cardona confirmed the incident occurred due to lightning impacting a tank battery causing a fire to ensue. 

Additionally, there was a release of oil, saltwater condensate and H2S gas. The oil and saltwater condensate were contained in the facility containment zone. Ms. Cardona stated Dimmit County Fire Department, City of Asherton Volunteer Fire Department, Dimmit County Sheriff's Office and Texas Department of Public Safety (DPS) Troopers responded to the incident. At the time of the incident winds were from the south-southwest. DPS and Sheriff's department identified the nearest property to be located approximately 10 miles southwest of the location of the incident. However, no residents were present at the time of the incident. A shelter in place order was issued in the nearest township of Asherton (Dimmit County), Tx.

The same day, Mr. Guadiana contacted Fire Chief Alonso Carmona with the Dimmit County Fire Department, for an update on the fire incident. Chief Carmona stated that the fire was controlled at approximately 03:00 hours and over 100 gallons of fire suppressant foam was used. Chief Carmona stated no run-off of the fire suppressant foam had occurred.",,"REGION 16 - LAREDO",
