"application_id","applicant_name","region","grant_amount","project_title_long","grant_summary","city","geo"
"77748367","Imagine Art","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48842","Galveston Arts Center","Gulf Coast","2500","Arts Respond Public Safety & Criminal Justice","To support reduced and free arts programming for at-risk youth, which will take place in-person and virtually on a weekly basis from April through August 2021.","Galveston","POINT (-94.795846 29.300128)"
"10089340","Town of Flower Mound","Prairies & Lakes","3704524","Designated Funding - Placeholder Grant","Support to build a new performing arts center in Flower Mound, September 1, 2020-August 2021. These funds are pass-through dollars allocated by the 2019 Texas Legislature and issued on a reimbursement basis.","Flower Mound","POINT (-97.079639 33.034065)"
"48624","ICEE Success Foundation","Prairies & Lakes","5000","Arts Respond Education","To support a series of workshops and classroom activities that integrate visual art and science for 1st-2nd grade students in Tyler and Elkhart schools.","Palestine","POINT (-95.631432 31.761701)"
"48670","Piney Woods Fine Arts Association","Piney Woods","3000","Arts Respond Education","To support educational performances and workshops for students in rural Houston County.","Crockett","POINT (-95.457047 31.318387)"
"48176","Friends of the Levitt Pavilion - Arlington","Prairies & Lakes","9500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Arlington","POINT (-97.10711 32.735594)"
"48771","ArtCentre of Plano","Prairies & Lakes","2500","Arts Respond Public Safety & Criminal Justice","To support JumpStart for Arts, a virtual summer arts program for at-risk youth in Plano.","Plano","POINT (-96.697586 33.019695)"
"48541","Ballet Austin","Hill Country","2500","Arts Respond Education","To support the EduMoves program, utilizing kinesthetic learning to develop problem-solving skills for K-2nd grade students in central Texas.","Austin","POINT (-97.746598 30.264979)"
"77748394","Katy Artreach","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Katy","POINT (-95.816531 29.794857)"
"77748023","Midland Community Theatre","Big Bend Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Midland","POINT (-102.078043 31.997433)"
"77748533","Toni Simmons","Gulf Coast","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give six performances in Sugar Land and surrounding communities in Texas Legislative District #26, an underserved area, by August 31, 2021.","Houston","POINT (-95.369506 29.760803)"
"48459","Grand 1894 Opera House","Gulf Coast","90000","Cultural District Project","To support repairs to the northwest wall of the Grand 1894 Opera House to ensure safety for visitors attending performances in the Galveston Art and Cultural District.","Galveston","POINT (-94.795846 29.300128)"
"48707","Texas Folk Music Foundation","Hill Country","4000","Arts Respond Economic Development","To support a virtual version of the New Folk Competition, with artists submitting recorded work that will be shown online by the Kerrville Folk Festival and evaluated by judges, culminating in a recorded concert by finalists.","Kerrville","POINT (-99.135299 30.042787)"
"77748464","San Angelo Cultural Affairs Council","Panhandle Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Angelo","POINT (-100.437304 31.46378)"
"77748040","Uptown Dance Company","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"77748586","Forklift Danceworks (dba)","Hill Country","5000","Designated Funding-Texas Women for the Arts","Support for Leaps & Bounds, a free, high quality creative movement program in partnership with schools and early childhood education centers in low-income Austin neighborhoods.","Austin","POINT (-97.746598 30.264979)"
"48441","Charles Adams Studio Project","Panhandle Plains","24950","Cultural District Project","To support construction of a multipurpose outdoor performance space and sculpture pads for rotating public art to attract additional visitors to the Lubbock Cultural District.","Lubbock","POINT (-101.855113 33.583578)"
"77748642","Museum of the Southwest","Big Bend Country","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Midland","POINT (-102.078043 31.997433)"
"48860","Indigenous Cultures Institute","Hill Country","6000","Arts Respond Public Safety & Criminal Justice","To support a virtual indigenous arts summer camp for at-risk youth in San Marcos.","San Marcos","POINT (-97.939985 29.882083)"
"77748602","Zachary Scott Theatre Center","Hill Country","2000","Designated Funding-Texas Women for the Arts","Support for ZACH's Performing Arts School to provide scholarships and access to theater arts for Austin students ages 5-18.","Austin","POINT (-97.746598 30.264979)"
"10090594","Ava Arbuckle","Prairies & Lakes","5000","Commission Initiative -Young Masters","Support for the costs of advanced arts training and other expenses for this Texas Young Master (year two of two).","Frisco","POINT (-96.825082 33.15066)"
"77748142","Virtuosi of Houston","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"10090549","Bryan+College Station Public Library System/City of Bryan","Gulf Coast","225","Performance Support","Artistic fee subsidy for Elizabeth Kahura to perform at Clara B. Mounce Public Library in Bryan Texas, 6/16/2021 - 6/23/2021","Bryan","POINT (-96.370542 30.670524)"
"77748174","AHA Art House Dallas","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748293","Dallas Black Dance Theatre","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48416","Writers' League of Texas","Hill Country","12500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48644","Lone Star Wind Orchestra (dba)","Prairies & Lakes","3000","Arts Respond Education","To support the Lone Star Kids Program, a series of classical music concerts for middle school band students from Title I schools in north Texas.","Dallas","POINT (-96.796215 32.777977)"
"48782","Austin Lyric Opera","Hill Country","5500","Arts Respond Economic Development","To support the presentation of Puccini's Tosca at the Circuit of the Americas outdoor amphitheater in Austin.","Austin","POINT (-97.746598 30.264979)"
"48189","Great Promise for American Indians","Hill Country","10500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"10089257","San Antonio Botanical Society","South Texas Plains","100","Performance Support","Artistic fee subsidy for Sue Kuentz to perform in San Antonio on November 13, 2020.","San Antonio","POINT (-98.494599 29.425173)"
"77748453","Olmos Ensemble","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"77748159","Writers' League of Texas","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48826","Dance of Asian America","Gulf Coast","3500","Arts Respond Health & Human Services","To support a virtual program of Chinese cultural dance performances and exercises made available to hospitals, clinics, senior activity centers, and hospice centers in the Houston area.","Houston","POINT (-95.369506 29.760803)"
"77748612","Artpace San Antonio","South Texas Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","San Antonio","POINT (-98.494599 29.425173)"
"77748056","Plano Symphony Orchestra","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Plano","POINT (-96.697586 33.019695)"
"48214","Houston International Dance Coalition","Gulf Coast","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748325","Fab Lab El Paso","Big Bend Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","El Paso","POINT (-106.492257 31.76006)"
"48138","Dallas Theater Center","Prairies & Lakes","10500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"77748427","Color Me Empowered","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48811","Cry Havoc Theater Company","Prairies & Lakes","5000","Arts Respond Public Safety & Criminal Justice","To support the summer stage production of small, in-person and virtual plays, co-created by at-risk youth in Dallas.","Dallas","POINT (-96.796215 32.777977)"
"77748126","Theatre Arlington","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Arlington","POINT (-97.10711 32.735594)"
"48226","Indo American Association","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
