"license_type","license_number","business_county","business_name","business_address_line1","business_address_line2","business_city_state_zip","business_telephone","license_expiration_date_mmddccyy","owner_name","mailing_address_line1","mailing_address_line2","mailing_address_city_state_zip","mailing_address_county_code","mailing_address_county","mailing_address_zip","owner_telephone","license_subtype","continuing_education_flag"
"Barber Shop","230014","HARRIS","BJ CUT MY HAIR BARBER STUDIO","1000 FARM TO MARKET 1960 RD W","SUITE 216","HOUSTON TX 77090","3463298194","08/24/2022","BJ CUT MY HAIR BARBER STUDIO","20431 SWEET LOUETTA LN",,"SPRING TX 77388-4857","201","HARRIS","77090",,"BS","N"
"Barber Shop","227949","JOHNSON","THE STRAND","113 NE JOHNSON AVENUE","SUITE 800","BURLESON TX 76028","8179910526","01/11/2022","THE STRAND","113 NE JOHNSON AVE STE 800",,"BURLESON TX 76028-4139","251","JOHNSON","76028",,"BS","N"
"Barber Shop","224576","DALLAS","THE ART OF SHAVING","13350 DALLAS PARKWAY",,"DALLAS TX 75240-6886","7864390494","02/28/2022","THE ART OF SHAVING","6100 BLUE LAGOON DR STE 150",,"MIAMI FL 33126-2037","113","OUT OF STATE","75240",,"BS","N"
"Barber Shop","228279","DALLAS","BLUEPRINT FADE LOUNGE","17721 DALLAS PKWY 110",,"DALLAS TX 75287","4696770043","11/23/2022","BLUEPRINT FADE LOUNGE","17721 DALLAS PKWY STE 110",,"DALLAS TX 75287-7338","113","DALLAS","75287",,"BS","N"
"Barber Shop","229249","HARRIS","SIGNATURE STYLES BARBERSHOP","STE B/2","12002 VETERANS MEMORIAL","HOUSTON TX 77067","8326064589","09/21/2023","SIGNATURE STYLES BARBERSHOP","STE B2","12002 VETERANS MEMORIAL DR","HOUSTON TX 77067-1089","201","HARRIS","77067",,"BS","N"
"Barber Shop","201934","BEE","ILLUSIONS","800 N ST MARY'S",,"BEEVILLE TX 78102","3613587631","04/08/2023","ILLUSIONS","800 N SAINT MARYS ST",,"BEEVILLE TX 78102-4046","25","BEE","78102",,"BS","N"
"Barber Shop","230824","HARRIS","REYZOR FADEZ BARBERSHOP","9700 ALMEDA GENOA STE108",,"HOUSTON TX 77034","8327462683","08/19/2023","REYZOR FADEZ BARBERSHOP","323 COBBLETON DR",,"HOUSTON TX 77034-5314","201","HARRIS","77034",,"BS","N"
"Barber Shop","230983","TARRANT","VALUCHI CUTZ","3811 SOUTH COOPER STREET","SUITE 2314","ARLINGTON TX 76015","3123308529","11/04/2023","VALUCHI CUTZ","4650 COLE AVE APT 309",,"DALLAS TX 75205-4089","439","DALLAS","76015",,"BS","N"
"Barber Shop","230577","BEXAR","EXQUISITE FADES BARBER SHOP","8111 MEADOW LEAF SUITE #114",,"SAN ANTONIO TX 78227","2104252140","05/06/2023","EXQUISITE FADES BARBER SHOP","6819 CARIBOU CREEK DRIVE",,"SAN ANTONIO TX 78244","29","BEXAR","78227",,"BS","N"
"Barber Shop","228598","LAMB","MUSTANG BARBER SHOP","706 MAIN AVE",,"OLTON TX 79064","8063937733","11/27/2022","MUSTANG BARBER SHOP","PO BOX 586",,"OLTON TX 79064-0586","279","LAMB","79064",,"BS","N"
"Barber Shop","6239","HARRIS","MESSINA'S BARBER SHOP","11905 KATY FRWY",,"HOUSTON TX 77079","2815569975","01/01/2024","MESSINA'S BARBER SHOP","11905 KATY FWY",,"HOUSTON TX 77079-1601","201","HARRIS","77079",,"BS","N"
"Barber Shop","6961","GALVESTON","NANCY'S HAIRSTYLING","3205 HWY 3",,"DICKINSON TX 77539","2817311736","07/23/2023","NANCY'S HAIRSTYLING","PO BOX 329",,"SHERIDAN TX 77475-0329","167","COLORADO","77539",,"BS","N"
"Barber Shop","230694","HIDALGO","MIKE'S BARBER SHOP #2","STE 2","2442 N INTERNATIONAL BLVD","WESLACO TX 78596","9566399783","06/28/2023","MIKE'S BARBER SHOP #2","PO BOX 2811",,"ELSA TX 78543-2811","215","HIDALGO","78596",,"BS","N"
"Barber Shop","225971","TRAVIS","WIG AVE","5222 BURNET RD. #450",,"AUSTIN TX 78756","5124525577","11/10/2022","WIG AVE","9805 FOX CHASE CIR",,"AUSTIN TX 78750-3361","453","TRAVIS","78756",,"BS","N"
"Barber Shop","229659","JOHNSON","BURNING BEARD BARBERSHOP","4980 RENDON OAK GROVE RD",,"BURLESON TX 76028","8176584471","04/06/2024","BURNING BEARD BARBERSHOP","5300 TEAGUE RD",,"FORT WORTH TX 76140-8120","251","TARRANT","76028",,"BS","N"
"Barber Shop","229397","HARRIS","CAPONE'S BARBER SHOP","14117 MEMORIAL DR UNIT B",,"HOUSTON TX 77079-6866","2815939369","12/09/2021","CAPONE'S BARBER SHOP","14117 MEMORIAL DR UNIT B",,"HOUSTON TX 77079-6866","201","HARRIS","77079",,"BS","N"
"Barber Shop","220695","SMITH","WHITEHOUSE BARBER SHOP","HWY 110 N SUITE 504 A",,"WHITEHOUSE TX 75791","9038392259","07/24/2023","WHITEHOUSE BARBER SHOP","106 FOREST CREEK DR",,"WHITEHOUSE TX 75791-3502","423","SMITH","75791",,"BS","N"
"Barber Shop","230970","HIDALGO","THIRD HEAVEN BARBERSHOP","205 N FM 492","SUITE 3","PALMVIEW TX 78572","9567154434","10/29/2023","THIRD HEAVEN BARBERSHOP","708 PATRICIA ST",,"PALMVIEW TX 78572-7859","215","HIDALGO","78572",,"BS","N"
"Barber Shop","226936","HARRIS","5 STARS CUTS","6135 AIRLINE DR STE A",,"HOUSTON TX 77076","7138342207","01/31/2024","5 STARS CUTS","7211 NORTHLINE DR APT 624",,"HOUSTON TX 77076-1562","201","HARRIS","77076",,"BS","N"
"Barber Shop","204137","NUECES","CARLOS & CO","5126 WILLIAMS",,"CORPUS CHRISTI TX 78411","3619808929","01/07/2024","CARLOS & CO","5126 WILLIAMS DR",,"CORPUS CHRISTI TX 78411-4752","355","NUECES","78411",,"BS","N"
"Barber Shop","2621","BELL","SHIRLEY'S BARBER SHOP","1688 MORGANS POINT ROAD",,"BELTON TX 76513","2547801617","03/01/2021","SHIRLEY'S BARBER SHOP","1688 MORGANS POINT RD",,"BELTON TX 76513-6828","27","BELL","76513",,"BS","N"
"Barber Shop","228361","TARRANT","KALIBURCUTZ OF MANSFIELD","2251 MATLOCK ROAD",,"MANSFIELD TX 76063","8172254277","07/23/2024","KALIBURCUTZ OF MANSFIELD","1124 SUMNER DR",,"VENUS TX 76084-2104","439","JOHNSON","76063",,"BS","N"
"Barber Shop","230503","DALLAS","CUTTING T.F. UP BARBER SALON","3221 W CAMP WISDOM RD",,"DALLAS TX 75237","8172173959","04/12/2023","CUTTING T.F. UP BARBER SALON","9065 SWITCH GRASS LN",,"FORNEY TX 75126-1726","113","KAUFMAN","75237",,"BS","N"
"Barber Shop","230763","GALVESTON","RIOT BARBER STUDIO","13001 FM 1764",,"SANTA FE TX 77510","7132136031","07/23/2023","RIOT BARBER STUDIO","3713 AVENUE E 1/2",,"SANTA FE TX 77510-7016","167","GALVESTON","77510",,"BS","N"
"Barber Shop","228929","LUBBOCK","BORREGO'S BARBERSHOP","1943 19TH ST",,"LUBBOCK TX 79401","8065779000","04/22/2023","BORREGO'S BARBERSHOP","3113 47TH ST",,"LUBBOCK TX 79413-4110","303","LUBBOCK","79401",,"BS","N"
"Barber Shop","228745","CAMERON","THE GENTLEMEN'S BARBER SHOP","251 W. EXPRESSWAY 83/77",,"SAN BENITO TX 78586","9567303261","02/06/2023","THE GENTLEMEN'S BARBER SHOP","33670 RESACA DEL MONTE ST",,"SAN BENITO TX 78586-0130","61","CAMERON","78586",,"BS","N"
"Barber Shop","230906","JOHNSON","ELLIANA ESTHETICS & LASER","1510 SANTA FE DRIVE","SUITE 400","WEATHERFORD TX 76097","9412681727","09/30/2023","ELLIANA ESTHETICS & LASER","1510 SANTA FE DR STE 400",,"WEATHERFORD TX 76086-5883","251","PARKER","76097",,"BS","N"
"Barber Shop","221059","CASS","BIG O'S BARBER SHOP","507 HOUSTON STREET",,"ATLANTA TX 75551","9038243827","06/28/2022","BIG O'S BARBER SHOP","507 HOUSTON ST",,"ATLANTA TX 75551-1959","67","CASS","75551",,"BS","N"
"Barber Shop","6085","BEXAR","GARCIA'S BARBER SHOP","6502 S ZARZAMORA",,"SAN ANTONIO TX 78221","2109239939","06/06/2022","GARCIA'S BARBER SHOP","6502 S ZARZAMORA ST",,"SAN ANTONIO TX 78211-3233","29","BEXAR","78221",,"BS","N"
"Barber Shop","230967","SMITH","JACK OF ALL FADES","1624 N NORTHWEST LOOP 323",,"TYLER TX 75702","9039204870","10/29/2023","JACK OF ALL FADES","2523 MITCHELL AVE",,"TYLER TX 75701-5740","423","SMITH","75702",,"BS","N"
"Barber Shop","227598","HIDALGO","SALON DE SANTOS","222 N.13TH STREET..",,"EDINBURG TX 78539","9565602644","08/05/2023","SALON DE SANTOS","504 MICHIGAN AVE",,"WESLACO TX 78596-6246","215","HIDALGO","78539",,"BS","N"
"Barber Shop","228725","NUECES","SPORT CLIPS","14221 NORTHWEST BLVD #105",,"CALALLEN TX 78410","3619330173","01/28/2023","SPORT CLIPS","14221 NORTHWEST BLVD STE 105",,"CORPUS CHRISTI TX 78410-2521","355","NUECES","78410",,"BS","N"
"Barber Shop","230117","BEXAR","CHACABANA BARBERSHOP","5002 EISENHAUER RD","SUITE 105","SAN ANTONIO TX 78218","2104735328","10/13/2022","CHACABANA BARBERSHOP","5002 EISENHAUER RD UNIT 105",,"SAN ANTONIO TX 78218-3861","29","BEXAR","78218",,"BS","N"
"Barber Shop","228874","HARRIS","ELITE CUTS BARBERSHOP","5515 FRY RD STE M",,"KATY TX 77449-5888","8328630690","03/27/2021","ELITE CUTS BARBERSHOP","5515 FRY RD STE M",,"KATY TX 77449-5747","201","HARRIS","77449",,"BS","N"
"Barber Shop","227107","LUBBOCK","PERFECTED TALENT BARBERSHOP","508 50TH STREET",,"LUBBOCK TX 79404","8066325375","04/08/2023","PERFECTED TALENT BARBERSHOP","5604 NORFOLK AVE",,"LUBBOCK TX 79413-4633","303","LUBBOCK","79404",,"BS","N"
"Barber Shop","222628","HARRIS","DIVERSITY BARBER SHOP","1458 FM 1960 WEST STE A",,"HOUSTON TX 77090","8322534870","09/16/2022","DIVERSITY BARBER SHOP","1458 FM 1960 WEST SUITE A",,"HOUSTON TX 77090-3317","201","HARRIS","77090",,"BS","N"
"Barber Shop","227173","TAYLOR","SUPERCUTS 8792","4603 SOUTH 14TH STREET",,"ABILENE TX 79605","9405495678","10/25/2022","SUPERCUTS 8792","442 OAK ST",,"GRAHAM TX 76450-2522","441","YOUNG","79605",,"BS","N"
"Barber Shop","228384","CAMERON","NOTORIOUS CUTZ","201 B N SAM HOUSTON",,"SAN BENITO TX 78586","9568732957","08/04/2022","NOTORIOUS CUTZ","35852 S CANAL RD",,"SAN BENITO TX 78586-8712","61","CAMERON","78586",,"BS","N"
"Barber Shop","10161","HARRIS","SOUTH ACRES","10315 CULLEN BLVD",,"HOUSTON TX 77047","2813306718","07/30/2023","SOUTH ACRES","2323 QUAIL VALLEY EAST DR",,"MISSOURI CITY TX 77459-3327","201","FORT BEND","77047",,"BS","N"
"Barber Shop","229816","HARRIS","CLIPPER ZONE","14919 STUEBNER AIRLINE",,"HOUSTON TX 77069","3462186110","06/04/2022","CLIPPER ZONE","170 E SPINDLE TREE CIR",,"SPRING TX 77382-1476","201","MONTGOMERY","77069",,"BS","N"
"Barber Shop","228772","HARRIS","MAGNIFICENT CUTS","2902 ALMEDA GENOA RD # C-1",,"HOUSTON TX 77047-3602","2816386929","02/15/2021","MAGNIFICENT CUTS","2902 ALMEDA GENOA RD # C-1",,"HOUSTON TX 77047-3602","201","HARRIS","77047",,"BS","N"
"Barber Shop","231113","WILLACY","SEBASTIANS BARBERSHOP","3514 BUSINESS 77",,"SEBASTIAN TX 78594","9565343963","01/20/2024","SEBASTIANS BARBERSHOP","PO BOX 178",,"SEBASTIAN TX 78594-0178","489","WILLACY","78594",,"BS","N"
"Barber Shop","226630","GREGG","MOORE'S BARBER SHOP","SUITE B","3306 MARTIN LUTHER KING BLVD","LONGVIEW TX 75602-4305","9034525735","05/08/2022","MOORE'S BARBER SHOP","# B","3306 S MARTIN LUTHER KING JR B","LONGVIEW TX 75602-4305","183","GREGG","75602",,"BS","N"
"Barber Shop","229346","HARRIS","HOUSTON55 BARBER STUDIO","2020 KATY HOCKEY CUT OFF RD",,"KATY TX 77493","5184288506","12/27/2023","HOUSTON55 BARBER STUDIO","18131 CANYON CYPRESS LN",,"KATY TX 77449-7588","201","HARRIS","77493",,"BS","N"
"Barber Shop","230877","BEXAR","FAME BARBERSHOP","6322 FM78 SUIT123",,"SAN ANTONIO TX 78244","2104558268","09/14/2023","FAME BARBERSHOP","8004 BENTLEY DR APT 15303",,"SAN ANTONIO TX 78218-2249","29","BEXAR","78244",,"BS","N"
"Barber Shop","222001","HARRIS","THE HAIR","5323 ALDINE MAIL RT",,"HOUSTON TX 77039","2815906010","01/17/2024","THE HAIR","5323 ALDINE MAIL ROUTE",,"HOUSTON TX 77039-4919","201","HARRIS","77039",,"BS","N"
"Barber Shop","225166","TARRANT","HENRY'S BARBER SHOP","101 N TEXAS ST SUITE B",,"CROWLEY TX 76036","8172971776","03/26/2021","HENRY'S BARBER SHOP","101 N TEXAS ST STE B",,"CROWLEY TX 76036-2578","439","TARRANT","76036",,"BS","N"
"Barber Shop","230869","BEXAR","RIVERAS BARBER SHOP","3018 S ZARZAMORA ST",,"SAN ANTONIO TX 78225","2102164195","09/08/2023","RIVERAS BARBER SHOP","3018 S ZARZAMORA ST",,"SAN ANTONIO TX 78225-1347","29","BEXAR","78225",,"BS","N"
"Barber Shop","229615","DENTON","BUTLER CUT'S & STYLES","116 E HUNDLEY DR",,"LAKE DALLAS TX 75065","8169165799","03/11/2022","BUTLER CUT'S & STYLES","116 E HUNDLEY DR",,"LAKE DALLAS TX 75065-2626","121","DENTON","75065",,"BS","N"
"Barber Shop","230029","HARRIS","FADE DA NAWF BARBERSHOP","8300 ANTOINE DR STE E",,"HOUSTON TX 77088","8323315879","08/28/2022","FADE DA NAWF BARBERSHOP",,,,"201",,"77088",,"BS","N"
"Barber Shop","7312","ANDERSON","TAMMY'S PLACE","106 W PINE HWY175W",,"FRANKSTON TX 75763","9038764406","02/08/2024","TAMMY'S PLACE","7040 FM 19",,"PALESTINE TX 75803-0727","1","ANDERSON","75763",,"BS","N"
"Barber Shop","4360","HARRIS","MAGIC CLIPPERS","5326 W BELLFORT #117",,"HOUSTON TX 77035","7132401533","08/07/2022","MAGIC CLIPPERS","5326 W BELLFORT ST STE 117",,"HOUSTON TX 77035-3031","201","HARRIS","77035",,"BS","N"
"Barber Shop","221885","BEXAR","FAMILY HAIR CUTTERS","311PALO ALTO RD",,"SAN ANTONIO TX 78211","2109249415","03/20/2022","FAMILY HAIR CUTTERS","262 CAYO BLVD",,"SAN ANTONIO TX 78224-2529","29","BEXAR","78211",,"BS","N"
"Barber Shop","230921","WILLIAMSON","LOYALTY'S","118 WEST LAKE DRIVE",,"TAYLOR TX 76574","5125954679","10/07/2023","LOYALTY'S","1006 W 7TH ST",,"TAYLOR TX 76574-2509","491","WILLIAMSON","76574",,"BS","N"
"Barber Shop","228357","MCLENNAN","BARBERSHOP","1500 LA SALLE AVE",,"WACO TX 76706-3526","2544986791","07/19/2022","BARBERSHOP","1500 LA SALLE AVE",,"WACO TX 76706-3526","309","MCLENNAN","76706",,"BS","N"
"Barber Shop","1359","NUECES","CITY BARBER SHOP","1510 MORGAN ST",,"CORPUS CHRISTI TX 78404","3619475242","10/31/2023","CITY BARBER SHOP","1510 MORGAN AVE",,"CORPUS CHRISTI TX 78404-3352","355","NUECES","78404",,"BS","N"
"Barber Shop","227900","DALLAS","GP BARBERS","619 E JEFFERSON ST",,"GRAND PRAIRIE TX 75051","4694716922","12/09/2021","GP BARBERS","619 E JEFFERSON ST",,"GRAND PRAIRIE TX 75051-1922","113","DALLAS","75051",,"BS","N"
"Barber Shop","229275","COLLIN","BEARD & BRISTLE MEN'S GROOMING","600 EAST MAIN STREET","SUITE G","ALLEN TX 75002","2146214761","10/07/2023","BEARD & BRISTLE MEN'S GROOMING","600 E MAIN ST STE G",,"ALLEN TX 75002-3033","85","COLLIN","75002",,"BS","N"
"Barber Shop","227903","VICTORIA","CUTS BY CORTES","1109 SALEM ROAD","SUITE B","VICTORIA TX 77904-1905","3618945012","12/07/2023","CUTS BY CORTES","1109 SALEM RD STE B",,"VICTORIA TX 77904-1905","469","VICTORIA","77904",,"BS","N"
"Barber Shop","212697","HARRIS","THEO'S COIFFURES","10150 C ALMEDA GENOA RD",,"HOUSTON TX 77075","7139416322","12/28/2022","THEO'S COIFFURES","10150 ALMEDA GENOA RD STE C",,"HOUSTON TX 77075-2435","201","HARRIS","77075",,"BS","N"
"Barber Shop","225098","HIDALGO","MARU BEAUTY SALON","1114 W VETERANS",,"MISSION TX 78572","9565845999","02/12/2023","MARU BEAUTY SALON","1900 CRISANTEMA AVE",,"MISSION TX 78572-0743","215","HIDALGO","78572",,"BS","N"
"Barber Shop","229065","CALHOUN","TONY'S BARBER SHOP & HOT SHAVE'S","417 S MAIN ST",,"SEADRIFT TX 77983","8702172022","06/17/2021","TONY'S BARBER SHOP & HOT SHAVE'S","PO BOX 288",,"PORT LAVACA TX 77979-0288","57","CALHOUN","77983",,"BS","N"
"Barber Shop","229972","HARRIS","KUTZ 365","5522 CASA CALVET DR",,"KATY TX 77449-1635","9794512821","08/06/2022","KUTZ 365","5522 CASA CALVET DR",,"KATY TX 77449-1635","201","HARRIS","77449",,"BS","N"
"Barber Shop","229605","DALLAS","TWO GLOVES BARBERSHOP","2618 W SCYENE RD",,"MESQUITE TX 75149",,"03/05/2022","TWO GLOVES BARBERSHOP","2618 W SCYENE RD",,"MESQUITE TX 75149","113","DALLAS","75149",,"BS","N"
"Barber Shop","5973","BAILEY","THE SHEAR SHACK","208 MAIN ST",,"MULESHOE TX 79347","8062723991","04/20/2023","THE SHEAR SHACK","208 S MAIN ST",,"MULESHOE TX 79347-3854","17","BAILEY","79347",,"BS","N"
"Barber Shop","230053","FORT BEND","PERFECTIONS BARBERSHOP","2320 B F TERRY BLVD SUITE 400",,"ROSENBERG TX 77471","8327217467","09/14/2022","PERFECTIONS BARBERSHOP","1914 GARDEN BAY CT",,"RICHMOND TX 77469-2312","157","FORT BEND","77471",,"BS","N"
"Barber Shop","229831","HARRIS","FRANCO'S BARBERSHOP","6731 AIRLINE DR",,"HOUSTON TX 77076","8327767386","06/08/2024","FRANCO'S BARBERSHOP","TRLR 180","2500 W MOUNT HOUSTON RD","HOUSTON TX 77038-3500","201","HARRIS","77076",,"BS","N"
"Barber Shop","230602","NUECES","NORTHWEST BARBER SHOP","4343 CALLICOATTE RD",,"CORPUS CHRISTI TX 78410-3915","3612410142","05/19/2023","NORTHWEST BARBER SHOP","4343 CALLICOATTE RD",,"CORPUS CHRISTI TX 78410-3915","355","NUECES","78410",,"BS","N"
"Barber Shop","10031","HENDERSON","BEAR COUNTRY BARBER SHOP","15672 FM 3204",,"BROWNSBORO TX 75756","9038522013","12/01/2021","BEAR COUNTRY BARBER SHOP",,,,"213",,"75756",,"BS","N"
"Barber Shop","231079","TOM GREEN","RETRO IMAGE","208 N CHADBOURNE ST",,"SAN ANGELO TX 76903-5733","3252457746","01/07/2024","RETRO IMAGE","208 N CHADBOURNE ST",,"SAN ANGELO TX 76903-5733","451","TOM GREEN","76903",,"BS","N"
"Barber Shop","229809","HARRIS","EIGHTY NINE BARBERSHOP","10535 S WILCREST DR  STE 125",,"HOUSTON TX 77099","8326710584","06/01/2022","EIGHTY NINE BARBERSHOP","2002 GENTRYSIDE DR APT 119",,"HOUSTON TX 77077-3653","201","HARRIS","77099",,"BS","N"
"Barber Shop","200168","TARRANT","ROY'S HAIR SHOP","123 N MAIN STREET",,"MANSFIELD TX 76063","8178250679","02/01/2024","ROY'S HAIR SHOP","790 NEWT PATTERSON RD",,"MANSFIELD TX 76063-6326","439","TARRANT","76063",,"BS","N"
"Barber Shop","228869","HAYS","THE SHOP BY TRE","7212 GOFORTH RD. SUITE 112",,"KYLE TX 78640","5125676290","03/25/2023","THE SHOP BY TRE","161 BUCKINGHAM DR",,"KYLE TX 78640-5811","209","HAYS","78640",,"BS","N"
"Barber Shop","230223","CASS","ANDY'S BARBERSHOP","502 WEST FIRST",,"HUGHES SPRINGS TX 75656","9032850838","12/14/2022","ANDY'S BARBERSHOP","1523 COUNTY ROAD 2857",,"HUGHES SPRINGS TX 75656-5143","67","CASS","75656",,"BS","N"
"Barber Shop","230434","BELL","THE MODOC SALONS","300 CTE EXPWY STE 108",,"HARKER HEIGHTS TX 76548","2545265117","03/12/2023","THE MODOC SALONS","3800 S W S YOUNG DR STE 101",,"KILLEEN TX 76542-3312","27","BELL","76548",,"BS","N"
"Barber Shop","9042","FREESTONE","EARNESTINE'S BARBER STYLING","315 DALLAS STREET",,"TEAGUE TX 75860","2547393681","06/05/2024","EARNESTINE'S BARBER STYLING","PO BOX 513",,"TEAGUE TX 75860-0513","161","FREESTONE","75860","2547393681","BS","N"
"Barber Shop","231136","HARRIS","DETROIT THE BARBER","11613 SPRING CYPRESS SUITE G",,"TOMBALL TX 77377","3134502345","02/07/2024","DETROIT THE BARBER","11250 MASON RD APT 4318",,"CYPRESS TX 77433-8063","201","HARRIS","77377",,"BS","N"
"Barber Shop","225657","BEXAR","FADEMASTERS BARBER SHOP","6893 BANDERA RD.","SUITE 2","LEON VALLEY TX 78238","2102916973","05/30/2024","FADEMASTERS BARBER SHOP","8718 SOUND WILLOW",,"SAN ANTONIO TX 78254-5653","29","BEXAR","78238",,"BS","N"
"Barber Shop","224595","NUECES","FELLAS BARBER SHOP","6029 WEBER RD",,"CORPUS CHRISTI TX 78413","3613344060","06/10/2024","FELLAS BARBER SHOP","6033 WEBER RD",,"CORPUS CHRISTI TX 78413-3970","355","NUECES","78413",,"BS","N"
"Barber Shop","224476","TRAVIS","ALLRED & CO HAIR SALON","11601 MANCHACA RD",,"AUSTIN TX 78748","5124311486","11/17/2023","ALLRED & CO HAIR SALON","PO BOX 136",,"MANCHACA TX 78652-0136","453","TRAVIS","78748",,"BS","N"
"Barber Shop","231382","HARRIS","MM BRAIDS-N-FADES","6935 CYPRESS CREEK PKWY",,"HOUSTON TX 77069","8329199429","05/19/2024","MM BRAIDS-N-FADES","APT 1606","8301 WILLOW PLACE DR N","HOUSTON TX 77070-5693","201","HARRIS","77069",,"BS","N"
"Barber Shop","227778","WICHITA","ICECOLDCUTZ","1802 HARRISON",,"WICHITAFALLS TX 76301","9402574284","05/14/2022","ICECOLDCUTZ","1319 N 6TH ST",,"WICHITA FALLS TX 76306-3114","485","WICHITA","76301",,"BS","N"
"Barber Shop","224920","HARRIS","DADDY'S BARBER SHOP","708 NORTH MAIN",,"LA PORTE TX 77571","8327823696","10/20/2022","DADDY'S BARBER SHOP","708 W MAIN ST",,"LA PORTE TX 77571-4964","201","HARRIS","77571",,"BS","N"
"Barber Shop","220282","PARKER","ROY'S BARBER SHOP","136 INDUSTRIAL AVE",,"AZLE TX 76020","8179092320","09/03/2022","ROY'S BARBER SHOP","136 INDUSTRIAL AVE",,"AZLE TX 76020-2935","367","PARKER","76020",,"BS","N"
"Barber Shop","228475","KAUFMAN","CHANDLER'S BARBER SHOP","203 W BROAD STREET",,"FORNEY TX 75126","9725640801","09/11/2022","CHANDLER'S BARBER SHOP","203 W BROAD ST",,"FORNEY TX 75126-9161","257","KAUFMAN","75126",,"BS","N"
"Barber Shop","208125","HARRIS","TRIMMERS BARBER SALON","3116 TELGE #E",,"HOUSTON TX 77054","7137488999","03/01/2023","TRIMMERS BARBER SALON","3116 TELGE ST STE E",,"HOUSTON TX 77054-2220","201","HARRIS","77054",,"BS","N"
"Barber Shop","220994","DALLAS","CATHY'S EXPERT CUT","818 S CENTRAL EXPY STE # 19",,"RICHARDSON TX 75080","2147043561","05/21/2023","CATHY'S EXPERT CUT","818 S CENTRAL EXPY STE 19",,"RICHARDSON TX 75080-7322","113","DALLAS","75080",,"BS","N"
"Barber Shop","228173","HIDALGO","VICKY'S UNISEX BEAUTY SALON #2","1602 W EXPWY 83 ALAMO PULGA",,"ALAMO TX 78516","9563585790","05/11/2024","VICKY'S UNISEX BEAUTY SALON #2","913 SAN MIGUEL ST",,"SAN JUAN TX 78589-4733","215","HIDALGO","78516",,"BS","N"
"Barber Shop","228615","DALLAS","NITAFADES BARBERSHOP","606 HALL ST",,"SEAGOVILLE TX 75159","4693465419","12/06/2022","NITAFADES BARBERSHOP","709 LEE ST APT 4",,"MESQUITE TX 75149-3260","113","DALLAS","75159",,"BS","N"
"Barber Shop","223086","LUBBOCK","HOWARD'S BARBER SHOP","2419 34TH STREET",,"LUBBOCK TX 79411","8067971124","05/19/2023","HOWARD'S BARBER SHOP","2419 34TH ST",,"LUBBOCK TX 79411-1635","303","LUBBOCK","79411",,"BS","N"
"Barber Shop","11121","LUBBOCK","NAVARRETTE'S BARBER SHOP","2912-B COLGATE",,"LUBBOCK TX 79415","8064076718","02/12/2022","NAVARRETTE'S BARBER SHOP","6309 27TH ST",,"LUBBOCK TX 79407-2801","303","LUBBOCK","79415",,"BS","N"
"Barber Shop","228974","HARRIS","RAIMONS SALON DE BEAUTE","11902 SOUTH GESSNER",,"HOUSTON TX 77071","7135412279","06/07/2023","RAIMONS SALON DE BEAUTE","11902 S GESSNER RD",,"HOUSTON TX 77071-2805","201","HARRIS","77071",,"BS","N"
"Barber Shop","204416","DENTON","TRAPPS HAIR SALON","212 UNIVERSITY DRIVE",,"DENTON TX 76201","9403821315","07/01/2022","TRAPPS HAIR SALON","212 W UNIVERSITY DR",,"DENTON TX 76201-1838","121","DENTON","76201",,"BS","N"
"Barber Shop","228836","HARRIS","24 HOUR BARBER SHOP","17817 FM 529","SUITE 135","HOUSTON TX 77095","2818323584","03/13/2021","24 HOUR BARBER SHOP","17607 COVENTRY SQUIRE DR",,"HOUSTON TX 77084-6361","201","HARRIS","77095",,"BS","N"
"Barber Shop","226574","BEXAR","KNOCKOUTS HAIRCUTS FOR MEN WESTPOINTE","8603 STATE HWY 151 STE 106",,"SAN ANTONIO TX 78245","2542149128","01/25/2024","KNOCKOUTS HAIRCUTS FOR MEN WESTPOINTE","8603 STATE HIGHWAY 151 STE 106",,"SAN ANTONIO TX 78245-2484","29","BEXAR","78245",,"BS","N"
"Barber Shop","212524","BEXAR","SALONS BY J C","11703 HUEBNER RD",,"SAN ANTONIO TX 78230","2106410509","09/12/2022","SALONS BY J C","11703 HUEBNER RD STE 202",,"SAN ANTONIO TX 78230-1212","29","BEXAR","78230",,"BS","N"
"Barber Shop","229122","COLLIN","EMYS BEAUTY SALON","807 N MCDONALD ST",,"MCKINNEY TX 75069-2141","2146099843","09/21/2023","EMYS BEAUTY SALON","807 N MCDONALD ST",,"MCKINNEY TX 75069-2141","85","COLLIN","75069",,"BS","N"
"Barber Shop","229797","TRAVIS","BAD CHAD'S BARBERSHOP","12924 WIDGE DRIVE",,"AUSTIN TX 78727","5124237023","05/28/2024","BAD CHAD'S BARBERSHOP","12924 WIDGE DR",,"AUSTIN TX 78727-4526","453","TRAVIS","78727",,"BS","N"
"Barber Shop","229368","HARRIS","JASUBY BARBER SHOP","4003 SAN JACINTO ST",,"HOUSTON TX 77004-4021","8322598801","11/20/2023","JASUBY BARBER SHOP","3714 CLOVERBROOK DR",,"HOUSTON TX 77045-5634","201","HARRIS","77004",,"BS","N"
