Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth (OLD),Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
716,Texas A&M Engineering Extension Service,45-5,680,04,commodities,,CS,"Ammunition Rounds (acceptable ammunition manufacturers: Winchester, Federal, Remington, American Eagle, Speer)",,Yvette Tschirhart,,yvette.tschirhart@teex.tamu.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/b33e1996-8f31-4666-9d48-cc94b0544652?filename=ACCESS+Spot+Bid+Request+45-5.docx,
763,UNT Health Science Center,IFB-763-20-2007-GO,,,,,,Security Guard Services,,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/875d99eb-83f3-4f25-9cd5-5b05c78fc22b?filename=IFB-763-20-2007-GO.pdf,
763,UNT Health Science Center,IFB-763-20-2008-GO,,,,,,Landscape Services 1412 May Street,,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/c763a672-bc82-4560-8243-0f33c3fba162?filename=IFB-763-20-2008-GO.pdf,
763,UNT Health Science Center,IFB-763-20-2009-GO,,,,,,Landscape Services 1405 May Street,,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/91f74ef2-a833-425a-aa57-a6e1059aa851?filename=IFB-763-20-2009-GO.pdf,
763,UNT Health Science Center,IFB-763-20-2011-GO,,,,,,IREB Medicinal Garden,,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/3cd22ba5-3f69-4dbf-8d1b-200c38dfc79b?filename=IFB-763-20-2011-GO.pdf,
763,UNT Health Science Center,IFB-763-20-2012-GO,,,,,,Quarterly Air Filter Purchase,,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/1825e78a-14ff-4c1b-80d0-c03fbe7826c2?filename=IFB-763-20-2012-GO.pdf,
763,UNT Health Science Center,IFB-763-20-2014-GO,,,,,,Electrical Keepstock (Annual Quantity),,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/f938e59b-f6f8-4e0f-b943-496025af66c3?filename=IFB-763-20-2014-GO.pdf,
763,UNT Health Science Center,IFB-763-20-2015-GO,,,,,,Window Cleaning (Exterior and Interior) ,,Greg Obar,940.369.5647,greg.obar@untsystem.edu,,https://data.texas.gov/views/uk2f-keq4/files/143c03bc-708d-4c7b-96c9-7425ccc4a164?filename=IFB-763-20-2015-GO.pdf,,,
711,Texas A&M University,711-20-2002-SSC,285,50,,20,Package,"GE 48"" LINEAR FLUORESCENT LAMP, 34 WATT, T12, 4100K, 30 PER PACKAGE (SEE GRAINGER 24W596)  GE F34/CX41/WM/ECO ONLY",2394.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/0117602b-c99d-472d-beb4-6448ec3249f0?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/fb825697-00e0-4687-b6fa-d21dfb8468b0?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,50,,90,Package,"GE 48"" LINEAR FLUORESCENT LAMP, 32 WATT, T8, 4100K, 36 PER PACKAGE (SEE GRAINGER 4PL16)  GE F32T8/SPX41/ECO2 ONLY",9817.20,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/11cde152-d6ea-4852-9509-a333c8586f40?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/72b67474-ae90-4389-bb7d-a461e6e99324?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,50,,25,Package,"GE U-SHAPED FLUORESCENT LAMP W/6"" BEND RADIUS, 32 WATT, T8, 4100K, 12 PER PACKAGE  (SEE GRAINGER 4HY86) GE F32T8/SP41/U6/ECO ONLY",4050.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/069f4a8c-48fc-4384-beef-c10d955fb948?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/e2c2579a-fc9d-41d8-a540-5981cffa60a8?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,50,,10,Case,"GE LED BRIGHT STIK LAMP, 9 WATT, 5000K, 3 PER PACKAGE/16 PACKAGES PER CASE  (SEE GRAINGER 49ZC15) GE LED9LS3/850 ONLY",1760.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/922482d2-a17f-4855-8d61-d92a6b4394df?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/8f7ccc0e-ee9c-4623-88ac-026a601be883?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,50,,5,Package,"GE LED 21W HID RETROFIT LAMP, 3 PER PACKAGE  (SEE GRAINGER 472Z16)  GE LED21ED17/740 ONLY",1732.50,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/1d09edbc-b787-498c-b4a4-181c09b1311d?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/c9ad8ca5-8bc2-4e75-a0cf-6af7233cf8d2?filename=711-20-2002-SSC.pdf,
721,The University of Texas at Austin,ITB 02001930-MPCFM,206,56,,,,GPU Servers,,Celina Mercado,,c.mercado@austin.utexas.edu,This is a formal bid. You MUST upload soliciation documents at https://purchasing.utexas.edu/resources/formal-bid-opportunities. ,,,,
711,Texas A&M University,711-20-2004-UES,190,00,,16,Gallon,ISOPROPYL ALCOHOL 99%  1 GAL ,528.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/e409b15d-7244-4611-b85c-bb0de996d4d4?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/2263d26b-124d-4c94-99e2-8230449e6165?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2002-SSC,285,50,,10,Package,"GE LED 35W HID RETROFIT LAMP, 3 PER PACKAGE  (SEE GRAINGER 472Z18)  GE LED35ED17/740 ONLY",3945.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/a9959bf9-3feb-4520-9cc2-709bb0427c39?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/86f5ad15-bddb-4299-8069-c276057b43f3?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,50,,5,Package,"GE LED 80W HID RETROFIT LAMP, 3 PER PACKAGE  (SEE GRAINGER 429U47)  GE LED80ED23.5/740 ONLY",2295.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/e9ca9c6f-3357-4afa-a02b-03013c400688?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/45218863-8421-4cbc-a59b-488e508a9482?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,06,,20,Package,"ADVANCE ELECTRONIC BALLAST, 120/277V, 1 OR 2 32W LAMPS, 10 PER PACKAGE  (SEE GRAINGER 2MCX5) PHILIPS ADVANCE ICN-2P32-N ONLY   (PREFER PACKAGED INDIVIDUALLY)",3772.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/92c0c270-0f88-4145-98f3-0984db3afe1c?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/559f88d2-4dcf-4e75-bb68-7079988f6615?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,06,,10,Package,"ADVANCE ELECTRONIC BALLAST, 32 MAX, LAMP WATTS, 120/277V, INSTANT START, NO DIMMING,  10 PER PACKAGE (SEE GRAINGER 1VN21) PHILIPS ADVANCE ICN-3P32-N ONLY (PREFER PACKAGED INDIVIDUALLY)",2125.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/4b06c50d-b456-44cf-8c81-068b18ece6af?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/997ef853-82ea-45a7-8349-efbe916435c0?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2002-SSC,285,06,,10,Package,"ADVANCE ELECTRONIC BALLAST, 32 MAX, LAMP WATTS, 120/277V, INSTANT START, NO DIMMING,  10 PER PACKAGE (SEE GRAINGER 1VN22) PHILIPS ADVANCE ICN-4P32-N ONLY (PREFER PACKAGED INDIVIDUALLY)",2390.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/e0d74ece-429c-4a1a-b53a-88dde1b9488f?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/f2523541-d85e-41ff-a8ff-4af0dbbedcac?filename=711-20-2002-SSC.pdf,
711,Texas A&M University,711-20-2003-SSC,010,05,,20,Package,"ARMSTRONG FISSURED CEILING TILE, 24""X24"", WHITE COLOR, 16 PER PACKAGE  (SEE GRAINGER 5NGJ7)   ARMSTRONG 756 ONLY",1580.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/0fd8bb8a-52ea-4e7c-8c96-30b5b7e53c41?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/03d149ca-dff8-4833-a59e-2e78f7051cf3?filename=711-20-2003-SSC.pdf,
721,The University of Texas at Austin,ITB 01902598-ACANG,071,90,,,,Ford F-150 Supercabs 4X2,,Ashley Golsan ,,dept@austin.utexas.edu,This is a formal bid. You MUST upload soliciation documents at https://purchasing.utexas.edu/resources/formal-bid-opportunities. ,,,,
721,The University of Texas at Austin,ITB 01902591-ACANG,071,90,,,,2020 Ford Transit Connect XL 7 Passenger Wagons,,Ashley Golsan,,dept@austin.utexas.edu,This is a formal bid. You MUST upload soliciation documents at https://purchasing.utexas.edu/resources/formal-bid-opportunities. ,,,,
711,Texas A&M University,711-20-2003-SSC,010,05,,40,Package,"ARMSTRONG FISSURED CEILING TILE, 24""X48"", WHITE COLOR, 12 PER PACKAGE (SEE GRAINGER 5NGJ2) ARMSTRONG 755 ONLY",3720.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/741e9ee5-e3ef-4241-a1e2-ba9efd362a26?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/30a2b774-7c65-4e91-9e94-3243bc92885c?filename=711-20-2003-SSC.pdf,
711,Texas A&M University,711-20-2003-SSC,010,05,,10,Package,"ARMSTRONG FINE FISSURED CEILING TILE, 24""X24"", WHITE COLOR, 16 PER PACKAGE  (SEE GRAINGER 5NGK0)   ARMSTRONG 1728 ONLY",825.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/e0ea1f2e-c539-42b8-9ca5-dc5189cdd309?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/ea0a59ab-4aa2-4263-809c-d1bfa4aa8242?filename=711-20-2003-SSC.pdf,
711,Texas A&M University,711-20-2003-SSC,010,05,,10,Package,"ARMSTRONG FINE FISSURED CEILING TILE, 24""X48"", WHITE COLOR, 12 PER PACKAGE  (SEE GRAINGER 5NGJ3)   ARMSTRONG 1729A ONLY",990.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/90fb6090-7db7-4952-ae6d-76aa36527326?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/00521f7e-3285-4797-8631-32e596b5e3d9?filename=711-20-2003-SSC.pdf,
711,Texas A&M University,711-20-2003-SSC,010,05,,25,Package,"ARMSTRONG CORTEGA CEILING TILE, 24""X24"", WHITE COLOR, 16 PER PACKAGE (SEE GRAINGER 5NGJ4) ARMSTRONG 770 ONLY",1925.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/4d9272a4-bf6b-4129-9565-a7fba0560dd4?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/b0766faf-fed8-49bd-94dd-47f6b66b0142?filename=711-20-2003-SSC.pdf,
711,Texas A&M University,711-20-2003-SSC,010,05,,20,Package,"ARMSTRONG CORTEGA CEILING TILE, 24""X48"", WHITE COLOR, 12 PER PACKAGE (SEE GRAINGER 5NGJ1) ARMSTRONG 769 ONLY",1969.80,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/311baef5-6eb0-47e0-b1b2-59f301acb8cc?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/983575a7-dab6-40a4-bf24-16ca9fead3eb?filename=711-20-2003-SSC.pdf,
711,Texas A&M University,711-20-2004-UES,486,75,,25,Roll,"ABSORBENT, BATTLE MAT, PIG MAT, 30"" X 150', SPC P/N BM30 (GRAINGER 5UZ31)  BRADY SPC BM30 ONLY",3775.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/45ecf9c8-5fbd-4841-87f9-d8196a42c195?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/bb2f75e9-4c8e-4fd4-8619-310e53c23ed8?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2004-UES,635,14,,10,Roll,"COVER, SHEETING, CLEAR, 6MIL, 20' X 100' (FASTENAL 0200881)  HUSKY CF0620C ONLY",931.80,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/1271db89-b625-41b2-b47d-36e64f74c0be?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/6ee10b42-1dd3-49d2-ba97-8bb5e853215b?filename=711-20-2004-UES.pdf,
750,University of Texas at Tyler,750-19/20-11,425,00,Commodities ,28,Each,"HON ValueTask Mesh Task Chair, Black",4200.00,Daniel Pippin,903.565.5802,dpippin@uttyler.edu,,,,https://data.texas.gov/views/uk2f-keq4/files/8b9863ac-a60b-4218-a145-eba0be382f1c?filename=750+1920+11+Longview+University+Center+Chairs+-+Spot+Bid.pdf,
711,Texas A&M University,711-20-2004-UES,485,5,,30,Roll,"38” X 60”, CLEAR, 6 MIL TRASH BAG (50 ROLL)  DISTRIBUTION INTERNATIONAL 8F0100304 ONLY",1770.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/429b60a0-5ca0-42d9-a4ad-b3ea7b4bb99d?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/9df28b1d-fbd6-4ec9-83d3-420e745f6873?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2004-UES,735,60,,100,Box,"23.5 ASTCOTTONCCWIPER, RECLAIMED COLOR KNIT WIPERS 23.50 LBS., 16”, (FASTENAL # 0614186) CLEAN CHOICE 0614186 ONLY",3180.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/0a00269f-db4c-4cdd-a732-d3d40417e20b?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/45ce7270-f9b8-4749-a361-19a5a627e351?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2004-UES,190,00,,5,Each,"RIGID DARK OIL 1 GAL, 1 GALLON DARK THREAD CUTTING OIL (FASTENAL # 5228-70830) RIDGID 70830 ONLY",118.50,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/31fd40a4-187a-47d6-95c9-895d7ab3cef6?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/5232955a-002f-42b8-b9fd-063aad87cc78?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2004-UES,832,26,,100,Roll,"BLK SUPER 33+ 3/4” X 66' VINYL SCOTCH ELECTRICAL TAPE, 7 MIL THICKNESS (FASTENAL # 63163)  3M PRODUCTS 00054007061328 ONLY",757.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/629ad455-a7cb-40cc-9bb3-9d802efb533f?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/fa1b84f2-f482-4962-950c-4f6ca901405f?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2004-UES,720,73,,10,Each,"PUMP, SUMP, 160-180 DEGREE WATER TEMP. LITTLE GIANT  LITTLE GIANT HT-10E-CIA-FS ONLY",1476.30,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/ea333375-be4d-48c3-8b68-c3ff4047cd4a?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/f08aad9d-4fd5-4590-b9ec-f440fc9ac380?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2005-CHEM,175,03,,10,Case,"LARGE, PURPLE NITRILE™ AND PURPLE NITRILE-XTRA™ EXAMINATION GLOVES, KIMBERLY-CLARK 100 PER PKG/10 PKG PER CASE (VWR 32934-082) KIMBERLY-CLARK 55083 ONLY",943.40,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/fdd3aa2a-70bb-4dc8-bf9f-4c5db19b6da9?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/3febe66b-e4bd-47b8-8225-23c70c909a22?filename=711-20-2005-CHEM.pdf,
711,Texas A&M University,711-20-2006-PURS,204,53,,14,Each,DELL U2415 24 WIDESCREEN LED BACKLIT IPS MONITOR DEU2415,3822.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/06a7490c-814d-4c32-9d5d-9a73f06fe001?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/4d4308e7-d6df-484a-86bf-0b22344cd7ca?filename=711-20-2006-PURS.pdf,
711,Texas A&M University,711-20-2004-UES,832,24,,20,Roll,TALON 48MM X 50M SILVER 6 MIL UTILITY GRADE DUCT TAPE P600  (FASTENAL # 0617068) TALON 88216 ONLY,108.40,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/e8185d97-311f-4555-9500-3939c45df259?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/3912ccee-33a3-4b3c-a46a-bc9d9857f65a?filename=711-20-2004-UES.pdf,
711,Texas A&M University,711-20-2005-CHEM,175,03,,10,Case,"SMALL, PURPLE NITRILE™ AND PURPLE NITRILE-XTRA™ EXAMINATION GLOVES, KIMBERLY-CLARK 100 PER PKG/10 PKG PER CASE (VWR 32934-078) KIMBERLY-CLARK 55081 ONLY",943.40,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/abe56424-c780-43f2-8ed4-833cef22d34e?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/a0ab78ee-ad14-4880-b5ce-bc5fa2cf8189?filename=711-20-2005-CHEM.pdf,
721,The University of Texas at Austin,RFP 721-2014,918,04,,,,IT Internal Audit Co-Sourced Services,,Michelle Jones,,purchasing-rfp@austin.utexas.edu,This is a formal bid. You MUST upload soliciation documents at https://purchasing.utexas.edu/resources/formal-bid-opportunities. ,,,,
711,Texas A&M University,711-20-2005-CHEM,175,03,,10,Case,"MEDIUM, PURPLE NITRILE™ AND PURPLE NITRILE-XTRA™ EXAMINATION GLOVES, KIMBERLY-CLARK 100 PER PKG/10 PKG PER CASE (VWR 32934-080) KIMBERLY-CLARK 55082 ONLY",943.40,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/581d8264-67e9-4f1a-9531-260296d3eb8d?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/b23f65f9-727b-462a-b51f-f94681a25390?filename=711-20-2005-CHEM.pdf,
711,Texas A&M University,711-20-2005-CHEM,175,03,,10,Case,"X-LARGE, PURPLE NITRILE™ AND PURPLE NITRILE-XTRA™ EXAMINATION GLOVES, KIMBERLY-CLARK 90 PER PKG/10 PKG PER CASE (VWR 32934-084) KIMBERLY-CLARK 55084 ONLY",943.40,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/4b079715-750a-4244-a68f-c709cb2e5a96?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/9a0afa7c-6124-4fca-9a1c-7de62d9e4b75?filename=711-20-2005-CHEM.pdf,
711,Texas A&M University,711-20-2005-CHEM,175,42,,10,Case,"SCINTILLATION VIALS, BOROSILICATE GLASS, WITH SCREW CAP, WHEATON, 20 ML, 24MM CAP, UREA CAP TYPE, 100 PER BOX/5 BOXES PER CASE    (VWR 66021-624)   DWK LIFE SCIENCES 986568 ONLY",3031.50,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/ab87ef09-ebbc-4698-ae72-7c8d2fb9723b?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/b1f7bd28-74da-42b9-9e68-64bb8c41d251?filename=711-20-2005-CHEM.pdf,
711,Texas A&M University,711-20-2005-CHEM,175,42,,50,Package,"NMR SAMPLE TUBES, 5 MM X 7”, 500 MHZ FREQUENCY, 5 PER PACK (VWR 13501-504)   WILMAD 528-PP-7 ONLY",4431.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/ab59e002-46d2-459d-b6f2-ed3d89108b87?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/d1e09ee0-6677-4855-9eb2-767a16c682e6?filename=711-20-2005-CHEM.pdf,
711,Texas A&M University,711-20-2006-PURS,204,53,,1,Each,DELL LATITUDE 7400 ONLY (SEE SPECIFICATION ON PAGE 3),1648.60,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/7bab10c4-5543-4ca8-818d-390afad4a779?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/06d8d10e-980e-4fb9-b1fd-5b9c14b84f0c?filename=711-20-2006-PURS.pdf,
711,Texas A&M University,711-20-2006-PURS,204,53,,1,Each,ADDITIONAL 8GB MEMORY  FOR DELL LATITUDE 7400,1794.12,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/518be63b-602e-40b9-b17d-dbfd84b905c9?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/f4aa6fb8-64d3-47e7-8b4e-96ef951f348e?filename=711-20-2006-PURS.pdf,
711,Texas A&M University,711-20-2006-PURS,204,53,,1,Each,DELL THUNDERBOLT DOCK WD19TB 130W PD,1092.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/325e4cdf-35fe-44b4-9046-49f756b07e57?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/95c1dad8-d6a5-464f-8b75-f0495b32b528?filename=711-20-2006-PURS.pdf,
711,Texas A&M University,711-20-2006-PURS,204,53,,7,Each,DELL 770SFF ONLY (SEE SPECIFICATON ON PAGE 4-5),6279.42,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/65765e1f-e083-44c4-add4-13553063f7e6?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/55f9fb08-b9bb-411c-9737-e930ddbfa367?filename=711-20-2006-PURS.pdf,
711,Texas A&M University,711-20-2006-PURS,204,53,,12,Each,LOGITECH – HD WEBCAM C615 – BLACK ONLY,720.00,Cindy Gillar,9798459010,c-gillar@tamu.edu,Email bid responses to hubprogram@tamu.edu,,https://data.texas.gov/views/uk2f-keq4/files/6d51de4a-e8eb-4ba2-a4e6-7d1c49d9bf4a?filename=tamu-bid-terms.pdf,https://data.texas.gov/views/uk2f-keq4/files/233d035e-9e84-416d-858a-b022856372f9?filename=711-20-2006-PURS.pdf,
582,TCEQ,582-20-14414,800,17,Commodities,2,PR,Wading Boot - Outdoors ,,Cheril Mohler,512-239-0432,cheril.mohler@tceq.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/62edee05-8918-4017-be1e-c3b99aaca547?filename=582-20-14414+-+Wading+Boots.pdf,
