"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","location_name","location_address","location_city","location_state","location_zip","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"12720711543","BAR REDLAND HI, INC.","19280 REDLAND RD","SAN ANTONIO","TX","78259","KEMS RESTAURANT & BAR","19280 REDLAND RD","SAN ANTONIO","TX","78259","2010-06-14T00:00:00.000","2021-06-29T00:00:00.000","2018-01-31T00:00:00.000","2914","108","1307","0","4329"
"32043321440","PINK ENTERTAINMENT, LLC","PO BOX 781914","SAN ANTONIO","TX","78278","PK'S BAR","602 NW LOOP 410","SAN ANTONIO","TX","78216","2011-09-21T00:00:00.000","2021-08-13T00:00:00.000","2018-02-28T00:00:00.000","35684","0","12920","0","48604"
"17421943535","CLICKS NO. 1 LIMITED","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","CLICKS","11531 WEST AVE","SAN ANTONIO","TX","78213","1993-12-01T00:00:00.000","2018-06-01T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17607583774","THE JADA RESTAURANT GROUP LLC","PO BOX 100510","SAN ANTONIO","TX","78201","TRE TRATTORIA","4003 BROADWAY ST","SAN ANTONIO","TX","78209","2008-07-09T00:00:00.000","2018-05-31T00:00:00.000","2018-01-31T00:00:00.000","10166","28707","1030","0","39903"
"32057981188","T.W.I.N.E. INVESTMENT GROUP, LLC","327 CHICAGO BLVD","SAN ANTONIO","TX","78210","GROOVE LOUNGE","501 E CROCKETT ST","SAN ANTONIO","TX","78202","2015-12-11T00:00:00.000","2018-05-31T00:00:00.000","2018-03-31T00:00:00.000","4314","0","3030","0","7344"
"32060375865","SAM'S OAK HAVEN, LLC","16310 SAINT HELENA WAY","HOUSTON","TX","77053","SAM'S BOAT GULF COAST KITCHEN & SPORTS BAR","1827 N LOOP 1604 E STE 103","SAN ANTONIO","TX","78232","2016-08-16T00:00:00.000","2019-03-06T00:00:00.000","2018-02-28T00:00:00.000","13607","2760","20164","0","36531"
"17421943535","CLICKS NO. 1 LIMITED","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","CLICKS BILLIARDS","903 E BITTERS RD STE 307","SAN ANTONIO","TX","78216","2003-06-16T00:00:00.000","2018-06-01T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17421943535","CLICKS NO. 1 LIMITED","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","CLICKS BILLIARDS","903 E BITTERS RD STE 307","SAN ANTONIO","TX","78216","2003-06-16T00:00:00.000","2018-06-01T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32057981188","T.W.I.N.E. INVESTMENT GROUP, LLC","327 CHICAGO BLVD","SAN ANTONIO","TX","78210","GROOVE LOUNGE","501 E CROCKETT ST","SAN ANTONIO","TX","78202","2015-12-11T00:00:00.000","2018-05-31T00:00:00.000","2018-01-31T00:00:00.000","3675","0","2410","0","6085"
"17421943535","CLICKS NO. 1 LIMITED","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","CLICKS","11531 WEST AVE","SAN ANTONIO","TX","78213","1993-12-01T00:00:00.000","2018-06-01T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17426545970","CB RESTAURANTS, INC.","9510 TIOGA DR STE 102","SAN ANTONIO","TX","78230","SUGARS","2731 NW LOOP 410","SAN ANTONIO","TX","78230","2001-02-01T00:00:00.000",,"2018-03-31T00:00:00.000","204989","6171","104439","0","315599"
"32052173443","SANCHOS CANTINA LLC","701 W POPLAR ST","SAN ANTONIO","TX","78212","SANCHO'S CANTINA","628 JACKSON ST","SAN ANTONIO","TX","78212","2014-11-19T00:00:00.000",,"2018-03-31T00:00:00.000","71327","300","50225","0","121852"
"12084249957","TICKET SPORTS PUBS INC.","118 BROADWAY ST","SAN ANTONIO","TX","78205","MADDY MCMURPHY'S IRISH SPORTS BAR","420 E HOUSTON ST","SAN ANTONIO","TX","78205","2007-05-01T00:00:00.000",,"2018-02-28T00:00:00.000","32796","297","32963","0","66056"
"17607583774","THE JADA RESTAURANT GROUP LLC","PO BOX 100510","SAN ANTONIO","TX","78201","TRE TRATTORIA","4003 BROADWAY ST","SAN ANTONIO","TX","78209","2008-07-09T00:00:00.000","2018-05-31T00:00:00.000","2018-02-28T00:00:00.000","8990","27274","1130","0","37394"
"32057981188","T.W.I.N.E. INVESTMENT GROUP, LLC","327 CHICAGO BLVD","SAN ANTONIO","TX","78210","GROOVE LOUNGE","501 E CROCKETT ST","SAN ANTONIO","TX","78202","2015-12-11T00:00:00.000","2018-05-31T00:00:00.000","2018-02-28T00:00:00.000","2082","0","1866","0","3948"
"17607583774","THE JADA RESTAURANT GROUP LLC","PO BOX 100510","SAN ANTONIO","TX","78201","TRE TRATTORIA","4003 BROADWAY ST","SAN ANTONIO","TX","78209","2008-07-09T00:00:00.000","2018-05-31T00:00:00.000","2018-03-31T00:00:00.000","10407","30303","1614","0","42324"
"17421943535","CLICKS NO. 1 LIMITED","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","CLICKS","11531 WEST AVE","SAN ANTONIO","TX","78213","1993-12-01T00:00:00.000","2018-06-01T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32063447059","JD'S BAR & GRILL L.L.C.","8182 CHERYL MEADOW DR","CONVERSE","TX","78109","JD'S BAR & GRILL L.L.C.","2000 SE LOOP 410 STE 101","SAN ANTONIO","TX","78220","2017-10-18T00:00:00.000",,"2018-02-28T00:00:00.000","0","0","0","0","0"
"32053544295","CHAMA @ THE VINEYARDS, LLC","18838 STONE OAK PKWY STE 203","SAN ANTONIO","TX","78258","J-PRIME STEAKHOUSE","1401 N LOOP 1604 W STE 105","SAN ANTONIO","TX","78258","2014-10-07T00:00:00.000",,"2018-03-31T00:00:00.000","45700","79000","3457","0","128157"
"17426545970","CB RESTAURANTS, INC.","9510 TIOGA DR STE 102","SAN ANTONIO","TX","78230","SUGARS","2731 NW LOOP 410","SAN ANTONIO","TX","78230","2001-02-01T00:00:00.000",,"2018-01-31T00:00:00.000","162960","7060","90173","0","260193"
"32053544295","CHAMA @ THE VINEYARDS, LLC","18838 STONE OAK PKWY STE 203","SAN ANTONIO","TX","78258","J-PRIME STEAKHOUSE","1401 N LOOP 1604 W STE 105","SAN ANTONIO","TX","78258","2014-10-07T00:00:00.000",,"2018-02-28T00:00:00.000","36276","86718","3918","0","126912"
"32053544295","CHAMA @ THE VINEYARDS, LLC","18838 STONE OAK PKWY STE 203","SAN ANTONIO","TX","78258","J-PRIME STEAKHOUSE","1401 N LOOP 1604 W STE 105","SAN ANTONIO","TX","78258","2014-10-07T00:00:00.000",,"2018-01-31T00:00:00.000","43888","85487","4211","0","133586"
"32051610130","BAINES BRADSHAW AND SMITH LLC","338 ARMY BLVD APT 1","SAN ANTONIO","TX","78215","BOTTOM BRACKET SOCIAL CLUB","1603 N COLORADO ST","SAN ANTONIO","TX","78201","2013-11-13T00:00:00.000","2018-06-28T00:00:00.000","2018-01-31T00:00:00.000","10520","0","6142","0","16662"
"32053030816","EL CHE-BICHERO, LLC","8514 EL GATO RD","LAREDO","TX","78045","MICHIN, FRESH MEXICAN KITCHEN","427 N LOOP 1604 W STE 202","SAN ANTONIO","TX","78232","2015-01-23T00:00:00.000","2019-01-25T00:00:00.000","2018-03-31T00:00:00.000","6539","40","1090","0","7669"
"32051610130","BAINES BRADSHAW AND SMITH LLC","338 ARMY BLVD APT 1","SAN ANTONIO","TX","78215","BOTTOM BRACKET SOCIAL CLUB","1603 N COLORADO ST","SAN ANTONIO","TX","78201","2013-11-13T00:00:00.000","2018-06-28T00:00:00.000","2018-03-31T00:00:00.000","11743","0","9191","0","20934"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5360","5803 N LOOP 1604 W","SAN ANTONIO","TX","78249","2015-11-09T00:00:00.000",,"2018-03-31T00:00:00.000","13535","4963","7334","0","25832"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5367","7833 INTERSTATE 35 S","SAN ANTONIO","TX","78224","2015-11-10T00:00:00.000",,"2018-03-31T00:00:00.000","20681","2382","13526","0","36589"
"32061661289","DIONAT LLC","4701 CENTRAL AVE NE","ALBUQUERQUE","NM","87108","SANTA FE TRAIL, NEW MEXICAN CUISINE","16080 SAN PEDRO AVE","SAN ANTONIO","TX","78232","2017-05-05T00:00:00.000","2018-06-27T00:00:00.000","2018-01-31T00:00:00.000","3833","328","1507","0","5668"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5364","5706 W LOOP 1604 N","SAN ANTONIO","TX","78251","2015-11-09T00:00:00.000",,"2018-03-31T00:00:00.000","22253","5412","11568","0","39233"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5367","7833 INTERSTATE 35 S","SAN ANTONIO","TX","78224","2015-11-10T00:00:00.000",,"2018-02-28T00:00:00.000","20311","2603","12869","0","35783"
"32051610130","BAINES BRADSHAW AND SMITH LLC","338 ARMY BLVD APT 1","SAN ANTONIO","TX","78215","BOTTOM BRACKET SOCIAL CLUB","1603 N COLORADO ST","SAN ANTONIO","TX","78201","2013-11-13T00:00:00.000","2018-06-28T00:00:00.000","2018-02-28T00:00:00.000","12605","0","8171","0","20776"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5388","22503 US HIGHWAY 281 N BLDG 2","SAN ANTONIO","TX","78258","2015-11-10T00:00:00.000",,"2018-03-31T00:00:00.000","10760","5509","5218","0","21487"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5381","7439 SAN PEDRO AVE","SAN ANTONIO","TX","78216","2015-11-09T00:00:00.000",,"2018-01-31T00:00:00.000","17846","5364","10896","0","34106"
"32061661289","DIONAT LLC","4701 CENTRAL AVE NE","ALBUQUERQUE","NM","87108","SANTA FE TRAIL, NEW MEXICAN CUISINE","16080 SAN PEDRO AVE","SAN ANTONIO","TX","78232","2017-05-05T00:00:00.000","2018-06-27T00:00:00.000","2018-03-31T00:00:00.000","4241","401","1633","0","6275"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5364","5706 W LOOP 1604 N","SAN ANTONIO","TX","78251","2015-11-09T00:00:00.000",,"2018-02-28T00:00:00.000","17272","4911","10154","0","32337"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5364","5706 W LOOP 1604 N","SAN ANTONIO","TX","78251","2015-11-09T00:00:00.000",,"2018-01-31T00:00:00.000","18407","4646","11387","0","34440"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5381","7439 SAN PEDRO AVE","SAN ANTONIO","TX","78216","2015-11-09T00:00:00.000",,"2018-02-28T00:00:00.000","19423","5583","11187","0","36193"
"32061661289","DIONAT LLC","4701 CENTRAL AVE NE","ALBUQUERQUE","NM","87108","SANTA FE TRAIL, NEW MEXICAN CUISINE","16080 SAN PEDRO AVE","SAN ANTONIO","TX","78232","2017-05-05T00:00:00.000","2018-06-27T00:00:00.000","2018-02-28T00:00:00.000","4567","319","961","0","5847"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5367","7833 INTERSTATE 35 S","SAN ANTONIO","TX","78224","2015-11-10T00:00:00.000",,"2018-01-31T00:00:00.000","15699","2351","11483","0","29533"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5381","7439 SAN PEDRO AVE","SAN ANTONIO","TX","78216","2015-11-09T00:00:00.000",,"2018-03-31T00:00:00.000","21271","5739","12169","0","39179"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5360","5803 N LOOP 1604 W","SAN ANTONIO","TX","78249","2015-11-09T00:00:00.000",,"2018-01-31T00:00:00.000","11333","5332","6822","0","23487"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5388","22503 US HIGHWAY 281 N BLDG 2","SAN ANTONIO","TX","78258","2015-11-10T00:00:00.000",,"2018-01-31T00:00:00.000","9838","5720","5041","0","20599"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5360","5803 N LOOP 1604 W","SAN ANTONIO","TX","78249","2015-11-09T00:00:00.000",,"2018-02-28T00:00:00.000","11997","5178","5768","0","22943"
"32057756515","KERROW RESTAURANTS, LLC","9360 CORPORATE DR STE 104","SELMA","TX","78154","LONGHORN STEAKHOUSE #5388","22503 US HIGHWAY 281 N BLDG 2","SAN ANTONIO","TX","78258","2015-11-10T00:00:00.000",,"2018-02-28T00:00:00.000","9730","6109","4800","0","20639"
"32059274574","SAVOR BLACK TIE JOINT VENTURE, LLC","100 MONTANA ST","SAN ANTONIO","TX","78203","ALAMODOME","100 MONTANA ST","SAN ANTONIO","TX","78203","2016-03-28T00:00:00.000",,"2018-02-28T00:00:00.000","12095","34680","237808","0","284583"
"32063550860","BARRA CRUDAS TACO BAR LLC","1105 BANDERA RD","SAN ANTONIO","TX","78228","TAQUERIA BANDERA","1105 BANDERA RD","SAN ANTONIO","TX","78228","2017-09-19T00:00:00.000","2018-05-31T00:00:00.000","2018-01-31T00:00:00.000","298","0","437","0","735"
"11137621006","CHICAGO BAR, INC.","PO BOX 781914","SAN ANTONIO","TX","78278","CHICAGO BAR","19141 STONE OAK PKWY STE 505","SAN ANTONIO","TX","78258","2006-08-31T00:00:00.000","2021-08-13T00:00:00.000","2018-02-28T00:00:00.000","17224","0","6130","0","23354"
"12633886135","BEIGE ENTERTAINMENT, LLC","PO BOX 781914","SAN ANTONIO","TX","78278","NEW YORK BAR","2838 N LOOP 1604 E STE 105","SAN ANTONIO","TX","78232","2009-02-27T00:00:00.000","2021-06-01T00:00:00.000","2018-01-31T00:00:00.000","19791","0","6114","0","25905"
"32059274574","SAVOR BLACK TIE JOINT VENTURE, LLC","100 MONTANA ST","SAN ANTONIO","TX","78203","ALAMODOME","100 MONTANA ST","SAN ANTONIO","TX","78203","2016-03-28T00:00:00.000",,"2018-03-31T00:00:00.000","1195","30","2242","0","3467"
"32059274574","SAVOR BLACK TIE JOINT VENTURE, LLC","100 MONTANA ST","SAN ANTONIO","TX","78203","ALAMODOME","100 MONTANA ST","SAN ANTONIO","TX","78203","2016-03-28T00:00:00.000",,"2018-01-31T00:00:00.000","8193","14049","166379","0","188621"
"32063447059","JD'S BAR & GRILL L.L.C.","8182 CHERYL MEADOW DR","CONVERSE","TX","78109","JD'S BAR & GRILL L.L.C.","2000 SE LOOP 410 STE 101","SAN ANTONIO","TX","78220","2017-10-18T00:00:00.000",,"2018-03-31T00:00:00.000","0","0","0","0","0"
"32063550860","BARRA CRUDAS TACO BAR LLC","1105 BANDERA RD","SAN ANTONIO","TX","78228","TAQUERIA BANDERA","1105 BANDERA RD","SAN ANTONIO","TX","78228","2017-09-19T00:00:00.000","2018-05-31T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32063550860","BARRA CRUDAS TACO BAR LLC","1105 BANDERA RD","SAN ANTONIO","TX","78228","TAQUERIA BANDERA","1105 BANDERA RD","SAN ANTONIO","TX","78228","2017-09-19T00:00:00.000","2018-05-31T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"32008170998","JOHN WAYNE DOWNUM","PO BOX 15858","SAN ANTONIO","TX","78212","THE ANNEX","330 SAN PEDRO AVE","SAN ANTONIO","TX","78212","1997-03-21T00:00:00.000","2019-03-20T00:00:00.000","2018-03-31T00:00:00.000","30814","157","14099","0","45070"
"16409583628","BOMBAY RANCH, INC.","PO BOX 47653","SAN ANTONIO","TX","78265","8811 PATIO BAR","8811 FREDERICKSBURG RD","SAN ANTONIO","TX","78240","2015-11-06T00:00:00.000","2019-04-19T00:00:00.000","2018-03-31T00:00:00.000","39270","247","9918","0","49435"
"17430007959","SJ2 RESTAURANT GROUP, LLC","PO BOX 100510","SAN ANTONIO","TX","78201","SHUCK SHACK","520 E GRAYSON ST","SAN ANTONIO","TX","78215","2015-02-09T00:00:00.000","2020-01-17T00:00:00.000","2018-02-28T00:00:00.000","6330","2050","5761","0","14141"
"12026040894","KONA TEXAS RESTAURANTS, INC.","6900 E CAMELBACK RD STE 602","SCOTTSDALE","AZ","85251","KONA GRILL","7400 SAN PEDRO AVE STE 1255","SAN ANTONIO","TX","78216","2016-09-22T00:00:00.000","2020-03-24T00:00:00.000","2018-01-31T00:00:00.000","54193","12420","34286","0","100899"
"17423105497","BST SENIOR LIVING WEST, INC.","12455 FREEDOM WAY RD","SAN ANTONIO","TX","78245","BLUE SKIES OF TEXAS EAST","4917 RAVENSWOOD DR # 1","SAN ANTONIO","TX","78227","2011-06-06T00:00:00.000","2018-10-31T00:00:00.000","2018-03-31T00:00:00.000","415","4025","496","0","4936"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","11701 BLANCO RD","SAN ANTONIO","TX","78216","2004-09-01T00:00:00.000","2020-01-22T00:00:00.000","2018-02-28T00:00:00.000","3127","0","737","0","3864"
"32038592666","REEL DINNER PARTNERS V, LLC","PO BOX 690388","SAN ANTONIO","TX","78269","ALAMO DRAFTHOUSE CINEMA-PARK NORTH","618 NW LOOP 410 # 307","SAN ANTONIO","TX","78216","2016-03-15T00:00:00.000","2018-09-07T00:00:00.000","2018-02-28T00:00:00.000","55258","20897","71698","0","147853"
"17428720902","MANDO'S RIVER SEAFOOD RESTAURANT INC","2918 W COMMERCE ST","SAN ANTONIO","TX","78207","MANDO'S RIVER SEAFOOD RESTAURANT INC","2918 W COMMERCE ST","SAN ANTONIO","TX","78207","2007-02-06T00:00:00.000",,"2018-03-31T00:00:00.000","1849","0","5355","0","7204"
"32044634668","RECTOR BAR, LLC","8801 LOCKWAY ST","SAN ANTONIO","TX","78217","SLACKERS","126 W RECTOR ST STE 136","SAN ANTONIO","TX","78216","2011-12-06T00:00:00.000",,"2018-01-31T00:00:00.000","59396","228","28619","0","88243"
"12720711543","BAR REDLAND HI, INC.","19280 REDLAND RD","SAN ANTONIO","TX","78259","KEMS RESTAURANT & BAR","19280 REDLAND RD","SAN ANTONIO","TX","78259","2010-06-14T00:00:00.000","2021-06-29T00:00:00.000","2018-02-28T00:00:00.000","2522","274","1714","0","4510"
"11137621006","CHICAGO BAR, INC.","PO BOX 781914","SAN ANTONIO","TX","78278","CHICAGO BAR","19141 STONE OAK PKWY STE 505","SAN ANTONIO","TX","78258","2006-08-31T00:00:00.000","2021-08-13T00:00:00.000","2018-03-31T00:00:00.000","18032","0","5739","0","23771"
"12644661964","RRCA INCORPORATED","9115 ROSESTONE PL","SAN ANTONIO","TX","78254","ELEMENT NIGHT CLUB","1581 BANDERA RD","SAN ANTONIO","TX","78228","2014-07-21T00:00:00.000","2018-07-16T00:00:00.000","2018-03-31T00:00:00.000","7400","0","4800","0","12200"
"17423105497","BST SENIOR LIVING WEST, INC.","12455 FREEDOM WAY RD","SAN ANTONIO","TX","78245","BLUE SKIES OF TEXAS EAST","4917 RAVENSWOOD DR # 1","SAN ANTONIO","TX","78227","2011-06-06T00:00:00.000","2018-10-31T00:00:00.000","2018-02-28T00:00:00.000","213","4268","347","0","4828"
"32063447059","JD'S BAR & GRILL L.L.C.","8182 CHERYL MEADOW DR","CONVERSE","TX","78109","JD'S BAR & GRILL L.L.C.","2000 SE LOOP 410 STE 101","SAN ANTONIO","TX","78220","2017-10-18T00:00:00.000",,"2018-01-31T00:00:00.000","0","0","0","0","0"
"17430158190","MARKET SQUARE BEVERAGE COMPANY","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78207","DOUBLETREE HOTEL SAN ANTONIO DOWNTOWN","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78207","2002-05-01T00:00:00.000",,"2018-03-31T00:00:00.000","12992","3311","10760","0","27063"
"12644661964","RRCA INCORPORATED","9115 ROSESTONE PL","SAN ANTONIO","TX","78254","ELEMENT NIGHT CLUB","1581 BANDERA RD","SAN ANTONIO","TX","78228","2014-07-21T00:00:00.000","2018-07-16T00:00:00.000","2018-01-31T00:00:00.000","8400","0","7800","0","16200"
"17430158190","MARKET SQUARE BEVERAGE COMPANY","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78207","DOUBLETREE HOTEL SAN ANTONIO DOWNTOWN","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78207","2002-05-01T00:00:00.000",,"2018-02-28T00:00:00.000","8789","2871","8566","0","20226"
"32051023961","TX THE LAST WORD, LLC","1900 BROADWAY ST","SAN ANTONIO","TX","78215","THE LAST WORD COCKTAIL BAR","229 E HOUSTON ST","SAN ANTONIO","TX","78205","2014-12-17T00:00:00.000","2018-05-14T00:00:00.000","2018-02-28T00:00:00.000","30349","971","7056","0","38376"
"32051023961","TX THE LAST WORD, LLC","1900 BROADWAY ST","SAN ANTONIO","TX","78215","THE LAST WORD COCKTAIL BAR","229 E HOUSTON ST","SAN ANTONIO","TX","78205","2014-12-17T00:00:00.000","2018-05-14T00:00:00.000","2018-03-31T00:00:00.000","31680","1038","8103","0","40821"
"12644661964","RRCA INCORPORATED","9115 ROSESTONE PL","SAN ANTONIO","TX","78254","ELEMENT NIGHT CLUB","1581 BANDERA RD","SAN ANTONIO","TX","78228","2014-07-21T00:00:00.000","2018-07-16T00:00:00.000","2018-02-28T00:00:00.000","7300","0","5600","0","12900"
"17430158190","MARKET SQUARE BEVERAGE COMPANY","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78207","DOUBLETREE HOTEL SAN ANTONIO DOWNTOWN","502 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78207","2002-05-01T00:00:00.000",,"2018-01-31T00:00:00.000","6846","2620","4915","0","14381"
"32051023961","TX THE LAST WORD, LLC","1900 BROADWAY ST","SAN ANTONIO","TX","78215","THE LAST WORD COCKTAIL BAR","229 E HOUSTON ST","SAN ANTONIO","TX","78205","2014-12-17T00:00:00.000","2018-05-14T00:00:00.000","2018-01-31T00:00:00.000","40198","1305","7901","0","49404"
"32061718584","THE JAZZ HOUSE, LLC","4415 LAKEWOOD DR","SAN ANTONIO","TX","78220","THE JAZZ HOUSE & BISTRO","4250 THOUSAND OAKS DR","SAN ANTONIO","TX","78217","2017-09-12T00:00:00.000","2018-07-17T00:00:00.000","2018-01-31T00:00:00.000","3289","78","585","0","3952"
"16409583628","BOMBAY RANCH, INC.","PO BOX 47653","SAN ANTONIO","TX","78265","8811 PATIO BAR","8811 FREDERICKSBURG RD","SAN ANTONIO","TX","78240","2015-11-06T00:00:00.000","2019-04-19T00:00:00.000","2018-01-31T00:00:00.000","38403","263","6720","0","45386"
"32055192150","JUNIPER TAR, LLC","PO BOX 12635","SAN ANTONIO","TX","78212","JUNIPER TAR","244 W HOUSTON ST","SAN ANTONIO","TX","78205","2015-01-01T00:00:00.000","2018-07-23T00:00:00.000","2018-03-31T00:00:00.000","19651","1072","2080","0","22803"
"32061718584","THE JAZZ HOUSE, LLC","4415 LAKEWOOD DR","SAN ANTONIO","TX","78220","THE JAZZ HOUSE & BISTRO","4250 THOUSAND OAKS DR","SAN ANTONIO","TX","78217","2017-09-12T00:00:00.000","2018-07-17T00:00:00.000","2018-03-31T00:00:00.000","6028","283","718","0","7029"
"32061718584","THE JAZZ HOUSE, LLC","4415 LAKEWOOD DR","SAN ANTONIO","TX","78220","THE JAZZ HOUSE & BISTRO","4250 THOUSAND OAKS DR","SAN ANTONIO","TX","78217","2017-09-12T00:00:00.000","2018-07-17T00:00:00.000","2018-02-28T00:00:00.000","4037","252","542","0","4831"
"17429453362","MIKE'S ROOKIES, INC.","7831 CHAPS DR","SAN ANTONIO","TX","78227","ROOKIES BAR","6402 CALLAGHAN RD","SAN ANTONIO","TX","78229","2000-09-14T00:00:00.000","2018-07-23T00:00:00.000","2018-01-31T00:00:00.000","19864","68","14143","918","34993"
"32055192150","JUNIPER TAR, LLC","PO BOX 12635","SAN ANTONIO","TX","78212","JUNIPER TAR","244 W HOUSTON ST","SAN ANTONIO","TX","78205","2015-01-01T00:00:00.000","2018-07-23T00:00:00.000","2018-02-28T00:00:00.000","14183","741","1748","0","16672"
"17423105497","BST SENIOR LIVING WEST, INC.","12455 FREEDOM WAY RD","SAN ANTONIO","TX","78245","BLUE SKIES OF TEXAS EAST","4917 RAVENSWOOD DR # 1","SAN ANTONIO","TX","78227","2011-06-06T00:00:00.000","2018-10-31T00:00:00.000","2018-01-31T00:00:00.000","289","3738","404","0","4431"
