"ticket_id","ticket_method_received","ticket_created_date_time","ticket_status","ticket_closed_date_time","issue_type","issue_sub_category","request_activity","request_outcome","street_address","city","zip","neighborhood_district","latitude","longitude","new_geocoded_address"
"22-00103990","Generated by Officer","2022-08-25T15:21:11.000","Open","2022-08-25T15:21:11.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","2307 S PULASKI ST","LITTLE ROCK","72206","WARD 1","34.72681538","-92.28832065","POINT (-92.28832065 34.72681538)"
"22-00103988","Phone","2022-08-25T15:16:24.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"1601 W 19TH ST","LITTLE ROCK","72202","WARD 1","34.7308589","-92.29088802","POINT (-92.29088802 34.7308589)"
"22-00103987","Phone","2022-08-25T15:16:19.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"1100 WELCH ST","LITTLE ROCK","72202","WARD 1","34.73693352","-92.26006671","POINT (-92.26006671 34.73693352)"
"22-00103986","Phone","2022-08-25T15:15:42.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"4323 MARYLAND AVE","LITTLE ROCK","72204","WARD 3","34.74326226","-92.32218271","POINT (-92.32218271 34.74326226)"
"22-00103985","Web Intake","2022-08-25T15:15:18.000","Open","2022-08-25T15:15:18.000","Code Violations","High Grass & Weeds",,,"18 COBBLESTONE CREEK CT","LITTLE ROCK","72210","WARD 7","34.68021894","-92.42053743","POINT (-92.42053743 34.68021894)"
"22-00103984","Phone","2022-08-25T15:15:08.000","Open","2022-08-25T15:15:08.000","Code Violations","High Grass & Weeds",,,"13524 MARIETTA DR","LITTLE ROCK","72103","WARD 7","34.6272658","-92.38968523","POINT (-92.38968523 34.6272658)"
"22-00103983","Phone","2022-08-25T15:12:51.000","Open","2022-08-25T15:12:51.000","Trash Complaints","Garbage Cart Issues",,,"7 PIEDMONT LN","LITTLE ROCK","72223","WARD 4","34.79376792","-92.41240236","POINT (-92.41240236 34.79376792)"
"22-00103982","Phone","2022-08-25T15:11:30.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"1618 COLLEGE ST","LITTLE ROCK","72202","WARD 1","34.73137442","-92.25891493","POINT (-92.25891493 34.73137442)"
"22-00103981","Web Intake","2022-08-25T15:11:05.000","Open","2022-08-25T15:11:05.000","Public Works","Ditch Maintenance",,,"CRYSTAL VALLEY RD & COBBLESTONE CREEK CT","LITTLE ROCK","72210","WARD 7","34.67866892","-92.42032968","POINT (-92.42032968 34.67866892)"
"22-00103980","CSR Mobile Apps","2022-08-25T15:10:07.000","Open","2022-08-25T15:10:07.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","6110 SANDY LN","LITTLE ROCK","72204","WARD 7","34.69542511","-92.39690096","POINT (-92.39690096 34.69542511)"
"22-00103979","Phone","2022-08-25T15:08:51.000","Open","2022-08-25T15:08:51.000","*** CURRENTLY UNMAPPED ***","Dumpster Request",,,"1810 S VAN BUREN ST","LITTLE ROCK","72204","WARD 1","34.73511665","-92.33183468","POINT (-92.33183468 34.73511665)"
"22-00103977","Phone","2022-08-25T15:07:15.000","Open","2022-08-25T16:18:49.000","Trash Complaints","Knuckleboom Pick-Up",,,"12808 MORRISON RD","LITTLE ROCK","72212","WARD 5","34.76589758","-92.41706847","POINT (-92.41706847 34.76589758)"
"22-00103976","CSR Mobile Apps","2022-08-25T15:07:06.000","Open","2022-08-25T15:07:06.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","6110 SANDY LN","LITTLE ROCK","72204","WARD 7","34.69542511","-92.39690096","POINT (-92.39690096 34.69542511)"
"22-00103975","Phone","2022-08-25T15:06:34.000","Open","2022-08-25T16:18:49.000","Trash Complaints","Knuckleboom Pick-Up",,,"4 VERSAILLES CT","LITTLE ROCK","72211","WARD 5","34.76381004","-92.43152751","POINT (-92.43152751 34.76381004)"
"22-00103974","Phone","2022-08-25T15:06:30.000","Open","2022-08-25T16:18:49.000","Trash Complaints","Knuckleboom Pick-Up",,,"7417 M ST","LITTLE ROCK","72207","WARD 3","34.76438061","-92.35687997","POINT (-92.35687997 34.76438061)"
"22-00103973","Phone","2022-08-25T15:04:50.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1308 W CHARLES BUSSEY AVE","LITTLE ROCK","72206","WARD 1","34.73026616","-92.28870989","POINT (-92.28870989 34.73026616)"
"22-00103972","Citizen Mobile App","2022-08-25T15:01:03.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"12716 VALLEYWOOD DR","LITTLE ROCK","72211","WARD 6","34.75072543","-92.4146551","POINT (-92.4146551 34.75072543)"
"22-00103971","Phone","2022-08-25T15:00:26.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"2318 S SUMMIT ST","LITTLE ROCK","72206","WARD 1","34.7266492","-92.29566943","POINT (-92.29566943 34.7266492)"
"22-00103970","Phone","2022-08-25T15:00:23.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"7706 BRIARWOOD CIR","LITTLE ROCK","72205","WARD 6","34.75165184","-92.36022105","POINT (-92.36022105 34.75165184)"
"22-00103969","Phone","2022-08-25T15:00:06.000","Open","2022-08-25T16:18:49.000","Trash Complaints","Knuckleboom Pick-Up",,,"11315 ETHAN ALLEN DR","LITTLE ROCK","72211","WARD 4","34.7612078","-92.39995882","POINT (-92.39995882 34.7612078)"
"22-00103968","Phone","2022-08-25T14:59:55.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"5 SKYWAY DR","LITTLE ROCK","72207","WARD 3","34.76071685","-92.35718181","POINT (-92.35718181 34.76071685)"
"22-00103966","Phone","2022-08-25T14:58:19.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"1211 FLORIDA AVE","LITTLE ROCK","72207","WARD 3","34.76320796","-92.35384107","POINT (-92.35384107 34.76320796)"
"22-00103965","Phone","2022-08-25T14:56:04.000","Open","2022-08-25T14:56:04.000","Trash Complaints","Garbage Cart Issues",,,"2014 CHERRYBEND DR","LITTLE ROCK","72211","WARD 6","34.73530421","-92.40905525","POINT (-92.40905525 34.73530421)"
"22-00103964","Phone","2022-08-25T14:55:19.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"3406 W 14TH ST","LITTLE ROCK","72204","WARD 1","34.73851671","-92.31200831","POINT (-92.31200831 34.73851671)"
"22-00103963","Citizen Mobile App","2022-08-25T14:51:59.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"123 S PINE ST","LITTLE ROCK","72205","WARD 3","34.75025425","-92.31613891","POINT (-92.31613891 34.75025425)"
"22-00103961","CSR Mobile Apps","2022-08-25T14:49:01.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"3811 BRUNO RD","LITTLE ROCK","72209","WARD 2","34.6654383","-92.32114504","POINT (-92.32114504 34.6654383)"
"22-00103960","Citizen Mobile App","2022-08-25T14:48:57.000","Open","2022-08-25T14:48:57.000","Code Violations","High Grass & Weeds",,,"2820 N TAYLOR ST","LITTLE ROCK","72207","WARD 3","34.7782262","-92.33630249","POINT (-92.33630249 34.7782262)"
"22-00103959","Phone","2022-08-25T14:46:57.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"405 S MARTIN ST","LITTLE ROCK","72205","WARD 3","34.74814098","-92.31073065","POINT (-92.31073065 34.74814098)"
"22-00103958","Citizen Mobile App","2022-08-25T14:46:02.000","Open","2022-08-25T14:46:02.000","Trash Complaints","Deceased Animal Pick-Up at Street/Curb",,,"15115 KANIS RD","LITTLE ROCK","72223","WARD 6","34.75089339","-92.43816589","POINT (-92.43816589 34.75089339)"
"22-00103957","Citizen Mobile App","2022-08-25T14:45:59.000","Open","2022-08-25T14:45:59.000","Code Violations","High Grass & Weeds",,,"16 WEDGESIDE DR","LITTLE ROCK","72210","WARD 7","34.66963191","-92.42433841","POINT (-92.42433841 34.66963191)"
"22-00103956","CSR Mobile Apps","2022-08-25T14:45:56.000","Open","2022-08-25T14:45:56.000","Code Violations","Abandoned/Inoperable Vehicle","Issue Violation Notice","Completed","6110 SANDY LN","LITTLE ROCK","72204","WARD 7","34.69542511","-92.39690096","POINT (-92.39690096 34.69542511)"
"22-00103953","Phone","2022-08-25T14:44:46.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"8600 EVERGREEN DR","LITTLE ROCK","72227","WARD 4","34.76473832","-92.36916118","POINT (-92.36916118 34.76473832)"
"22-00103952","Generated by Officer","2022-08-25T14:44:21.000","Closed","2022-08-25T14:47:28.000","Code Violations","Housing Rental Code Violations (Mobile Homes)","Re-Inspect Site","In Compliance - Close SR","4300 S BOWMAN RD","LITTLE ROCK","72210","WARD 7","34.71422721","-92.4127393","POINT (-92.4127393 34.71422721)"
"22-00103951","Phone","2022-08-25T14:41:00.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"3809 CAMEO DR","LITTLE ROCK","72212","WARD 4","34.78853598","-92.41093755","POINT (-92.41093755 34.78853598)"
"22-00103949","Phone","2022-08-25T14:37:25.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"1517 MOUNTAIN DR","LITTLE ROCK","72227","WARD 4","34.76640692","-92.3691919","POINT (-92.3691919 34.76640692)"
"22-00103947","Phone","2022-08-25T14:35:04.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"11 PICAYUNE CT","LITTLE ROCK","72211","WARD 5","34.76444616","-92.43554601","POINT (-92.43554601 34.76444616)"
"22-00103946","Phone","2022-08-25T14:34:02.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"7408 N ST","LITTLE ROCK","72207","WARD 3","34.76563821","-92.35653425","POINT (-92.35653425 34.76563821)"
"22-00103945","CSR Mobile Apps","2022-08-25T14:34:00.000","Closed","2022-08-25T14:34:48.000","Code Violations","Abandoned/Inoperable Vehicle","Inspect Site","Vehicle On Street - Notify LRPD - Close SR_2","3904 ARAPAHO TRL","LITTLE ROCK","72209","WARD 2","34.66119241","-92.322945","POINT (-92.322945 34.66119241)"
"22-00103944","Citizen Mobile App","2022-08-25T14:33:58.000","Open","2022-08-25T14:33:58.000","Animal Services","Animal Abuse / Conditions",,,"24 WESTMONT CIR","LITTLE ROCK","72209","WARD 7","34.69774159","-92.35401361","POINT (-92.35401361 34.69774159)"
"22-00103943","Citizen Mobile App","2022-08-25T14:33:57.000","Open","2022-08-25T14:33:57.000","Animal Services","Barking  Dog",,,"3901 ELAM ST","LITTLE ROCK","72204","WARD 6","34.7179654","-92.3761775","POINT (-92.3761775 34.7179654)"
"22-00103942","Citizen Mobile App","2022-08-25T14:33:53.000","Open","2022-08-25T14:33:53.000","Code Violations","High Grass & Weeds",,,"4503 S UNIVERSITY AVE","LITTLE ROCK","72204","WARD 2","34.71091475","-92.34325586","POINT (-92.34325586 34.71091475)"
"22-00103941","CSR Mobile Apps","2022-08-25T14:33:52.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"1400 S SUMMIT ST","LITTLE ROCK","72202","WARD 1","34.7375348","-92.29562458","POINT (-92.29562458 34.7375348)"
"22-00103940","CSR Mobile Apps","2022-08-25T14:33:50.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"1411 S SUMMIT ST","LITTLE ROCK","72202","WARD 1","34.73720928","-92.29508923","POINT (-92.29508923 34.73720928)"
"22-00103939","Phone","2022-08-25T14:31:23.000","Open","2022-08-25T14:31:23.000","Trash Complaints","Garbage Cart Issues",,,"1320 CUMBERLAND ST","LITTLE ROCK","72202","WARD 1","34.73524448","-92.27066866","POINT (-92.27066866 34.73524448)"
"22-00103938","CSR Mobile Apps","2022-08-25T14:30:07.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"1509 S SUMMIT ST","LITTLE ROCK","72202","WARD 1","34.73626808","-92.29508373","POINT (-92.29508373 34.73626808)"
"22-00103937","Citizen Mobile App","2022-08-25T14:30:04.000","Open","2022-08-25T14:30:04.000","Code Violations","High Grass & Weeds",,,"4721 S UNIVERSITY AVE","LITTLE ROCK","72209","WARD 2","34.70899581","-92.34362333","POINT (-92.34362333 34.70899581)"
"22-00103936","Citizen Mobile App","2022-08-25T14:30:00.000","Open","2022-08-25T14:30:00.000","Code Violations","High Grass & Weeds",,,"5034 S UNIVERSITY AVE","LITTLE ROCK","72209","WARD 7","34.70441157","-92.34477342","POINT (-92.34477342 34.70441157)"
"22-00103934","Citizen Mobile App","2022-08-25T14:29:57.000","Open","2022-08-25T14:29:57.000","Code Violations","High Grass & Weeds",,,"5701 S UNIVERSITY AVE","LITTLE ROCK","72209","WARD 2","34.69767137","-92.34521667","POINT (-92.34521667 34.69767137)"
"22-00103933","CSR Mobile Apps","2022-08-25T14:29:54.000","Open","2022-08-25T14:29:54.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","2523 WOLFE ST","LITTLE ROCK","72206","WARD 1","34.72413336","-92.29304769","POINT (-92.29304769 34.72413336)"
"22-00103932","Citizen Mobile App","2022-08-25T14:29:51.000","Open","2022-08-25T14:29:51.000","Code Violations","High Grass & Weeds",,,"6141 S UNIVERSITY AVE","LITTLE ROCK","72209","WARD 2","34.69406353","-92.34629287","POINT (-92.34629287 34.69406353)"
"22-00103930","Phone","2022-08-25T14:29:23.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"6810 KNOLLWOOD RD","LITTLE ROCK","72209","WARD 2","34.66469291","-92.35415328","POINT (-92.35415328 34.66469291)"
"22-00103929","Phone","2022-08-25T14:27:59.000","Open","2022-08-25T14:27:59.000","Code Violations","Illegal Dumping",,,"915 CUMBERLAND ST","LITTLE ROCK","72202","WARD 1","34.73922413","-92.26934116","POINT (-92.26934116 34.73922413)"
"22-00103927","Citizen Mobile App","2022-08-25T14:26:54.000","Open","2022-08-25T14:26:54.000","Code Violations","High Grass & Weeds",,,"9125 INTERSTATE 30","LITTLE ROCK","72209","WARD 2","34.6773835","-92.35862095","POINT (-92.35862095 34.6773835)"
"22-00103926","CSR Mobile Apps","2022-08-25T14:26:53.000","Open","2022-08-25T16:22:56.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"1500 S SUMMIT ST","LITTLE ROCK","72202","WARD 1","34.73655113","-92.29566094","POINT (-92.29566094 34.73655113)"
"22-00103925","Citizen Mobile App","2022-08-25T14:26:50.000","Open","2022-08-25T14:26:50.000","Code Violations","High Grass & Weeds",,,"7300 DAHLIA DR","LITTLE ROCK","72209","WARD 2","34.67387157","-92.3584088","POINT (-92.3584088 34.67387157)"
"22-00103924","CSR Mobile Apps","2022-08-25T14:26:47.000","Open","2022-08-25T14:26:47.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","23 PINEDALE CIR","LITTLE ROCK","72103","WARD 7","34.66074532","-92.3887409","POINT (-92.3887409 34.66074532)"
"22-00103923","Phone","2022-08-25T14:25:32.000","Closed","2022-08-25T17:12:34.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","5301 HALIFAX DR","LITTLE ROCK","72209","WARD 2","34.68336563","-92.33560429","POINT (-92.33560429 34.68336563)"
"22-00103922","Phone","2022-08-25T14:23:49.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"39 WHITMORE CIR","LITTLE ROCK","72206","WARD 1","34.71421282","-92.29191354","POINT (-92.29191354 34.71421282)"
"22-00103919","Phone","2022-08-25T14:20:38.000","Open","2022-08-25T14:20:38.000","Trash Complaints","Garbage Cart Issues",,,"4725 MANOR AVE","LITTLE ROCK","72204","WARD 7","34.71020547","-92.37017412","POINT (-92.37017412 34.71020547)"
"22-00103918","Phone","2022-08-25T14:18:51.000","Open","2022-08-25T14:18:51.000","Trash Complaints","Garbage Cart Issues",,,"6700 GRANADA DR","LITTLE ROCK","72205","WARD 3","34.75577075","-92.34787656","POINT (-92.34787656 34.75577075)"
"22-00103917","CSR Mobile Apps","2022-08-25T14:17:43.000","Open","2022-08-25T14:17:43.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","7401 MARCIA DR","LITTLE ROCK","72209","WARD 7","34.68893375","-92.35898118","POINT (-92.35898118 34.68893375)"
"22-00103916","CSR Mobile Apps","2022-08-25T14:14:44.000","Open","2022-08-25T14:14:44.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","7401 MARCIA DR","LITTLE ROCK","72209","WARD 7","34.68893375","-92.35898118","POINT (-92.35898118 34.68893375)"
"22-00103915","CSR Mobile Apps","2022-08-25T14:14:41.000","Closed","2022-08-25T14:18:27.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","12500 VALLEYWOOD DR","LITTLE ROCK","72211","WARD 6","34.74897074","-92.41248003","POINT (-92.41248003 34.74897074)"
"22-00103914","Phone","2022-08-25T14:14:25.000","Open","2022-08-25T14:14:25.000","Trash Complaints","Garbage Cart Issues",,,"2000 BROADWAY ST","LITTLE ROCK","72206","WARD 1","34.7294403","-92.27891357","POINT (-92.27891357 34.7294403)"
"22-00103913","Phone","2022-08-25T14:11:29.000","Open","2022-08-25T14:11:29.000","*** CURRENTLY UNMAPPED ***","Dumpster Request",,,"1818 S VAN BUREN ST","LITTLE ROCK","72204","WARD 1","34.73479536","-92.33186956","POINT (-92.33186956 34.73479536)"
"22-00103911","Phone","2022-08-25T14:08:37.000","Open","2022-08-25T14:08:37.000","Trash Complaints","Garbage Cart Issues",,,"173 VALLEY CLUB CIR","LITTLE ROCK","72212","WARD 4","34.78567689","-92.40549453","POINT (-92.40549453 34.78567689)"
"22-00103910","Phone","2022-08-25T14:08:23.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"610 MAPLE ST","LITTLE ROCK","72205","WARD 3","34.74604221","-92.31461887","POINT (-92.31461887 34.74604221)"
"22-00103907","Phone","2022-08-25T14:04:14.000","Open","2022-08-25T14:04:14.000","Trash Complaints","Garbage Cart Issues",,,"3724 W 21ST ST","LITTLE ROCK","72204","WARD 1","34.73252631","-92.31599092","POINT (-92.31599092 34.73252631)"
"22-00103906","Phone","2022-08-25T14:01:55.000","Open","2022-08-25T16:18:39.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1 RIVERS EDGE RD","LITTLE ROCK","72227","WARD 3","34.79297442","-92.37629259","POINT (-92.37629259 34.79297442)"
"22-00103905","Phone","2022-08-25T14:00:56.000","Open","2022-08-25T16:22:37.000","Trash Complaints","Missed Garbage Pick-Up",,,"5218 W 13TH ST","LITTLE ROCK","72204","WARD 1","34.74029602","-92.33162034","POINT (-92.33162034 34.74029602)"
"22-00103903","Phone","2022-08-25T13:58:57.000","Open","2022-08-25T13:58:57.000","Trash Complaints","Garbage Cart Issues",,,"3304 ASHER AVE","LITTLE ROCK","72204","WARD 1","34.72900875","-92.31059987","POINT (-92.31059987 34.72900875)"
"22-00103902","Phone","2022-08-25T13:58:33.000","Open","2022-08-25T13:58:33.000","Trash Complaints","Garbage Cart Issues",,,"3300 ASHER AVE","LITTLE ROCK","72204","WARD 1","34.72906054","-92.31107373","POINT (-92.31107373 34.72906054)"
"22-00103901","Phone","2022-08-25T13:58:02.000","Open","2022-08-25T13:58:02.000","Trash Complaints","Garbage Cart Issues",,,"3300 ASHER AVE","LITTLE ROCK","72204","WARD 1","34.72906054","-92.31107373","POINT (-92.31107373 34.72906054)"
"22-00103899","Phone","2022-08-25T13:57:17.000","Open","2022-08-25T13:57:17.000","Trash Complaints","Garbage Cart Issues",,,"5405 E ROOSEVELT RD","LITTLE ROCK","72206","WARD 1","34.72075999","-92.20859186","POINT (-92.20859186 34.72075999)"
"22-00103895","Phone","2022-08-25T13:52:50.000","Open","2022-08-25T13:52:50.000","Code Violations","Housing Code Violations",,,"6110 BITTERSWEET DR","LITTLE ROCK","72204","WARD 6","34.73699577","-92.34324248","POINT (-92.34324248 34.73699577)"
"22-00103892","Phone","2022-08-25T13:49:37.000","Open","2022-08-25T13:49:37.000","Zoning Violations","Zoning Violations",,,"6110 BITTERSWEET DR","LITTLE ROCK","72204","WARD 6","34.73699577","-92.34324248","POINT (-92.34324248 34.73699577)"
