Receipt,Permit,Current Status,DIV,WD,County,Designated Basin,Management District,PM,Township,Range,Section,Q10,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Parcel Name,Permit Issued,First Beneficial Use,Permit Expires,Well Constructed,Pump Installed,Well Plugged,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,More Information,Location,Counties
0277631F,32208-F,Well Abandoned,5,51,GRAND,,,S,1.0 S,75.0 W,19,,NE,NE,475,E,50,N,430425.3,4422698.7,Spotted from section lines,,08/21/1987,04/26/1988,08/21/1988,12/03/1984,09/10/1984,09/03/2008,,103,68,103,19,https://dwr.state.co.us/Tools/WellPermits/0277631F,"(39.951571, -105.81451)",1450
0228345 ,126569-,Permit Issued,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,1540,E,50,N,424314.7,4445392.9,Spotted from section lines,SCANLOCH,08/03/1982,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0228345,"(40.155489, -105.888683)",1450
0315828 ,158713-,Permit Canceled,5,51,GRAND,,,S,3.0 N,76.0 W,27,,NE,NW,2950,E,50,N,424000.2,4450221.4,Spotted from section lines,,11/07/1990,,,12/24/1990,,,,60,30,60,,https://dwr.state.co.us/Tools/WellPermits/0315828,"(40.198953, -105.892951)",1450
10020979,326581-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,27,,NE,NW,2950,E,50,N,424000.2,4450221.4,Spotted from section lines,,05/03/2022,,05/03/2024,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/10020979,"(40.198953, -105.892951)",1450
0480670 ,235617-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,2400,E,50,N,424052.8,4445407.5,Spotted from section lines,SCANLOCH,08/21/2001,,08/21/2003,04/04/2002,06/12/2002,,,534,250,550,7,https://dwr.state.co.us/Tools/WellPermits/0480670,"(40.155591, -105.89176)",1450
0109021 ,109210-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,526,W,50,N,430749.4,4425932.1,Spotted from section lines,SUNSET RIDGE (FILING: 2),08/02/1979,,,10/18/1979,,,,295,235,295,,https://dwr.state.co.us/Tools/WellPermits/0109021,"(39.980724, -105.811062)",1450
0468572,,Application Information Requested,5,51,GRAND,,,S,3.0 N,75.0 W,12,,SW,SW,1000,W,50,S,436544.1,4453235.4,Spotted from section lines,LITTLE FOX PARK,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0468572,"(40.227148, -105.745879)",1450
0427243,209026-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,2250,E,50,N,424098.5,4445404.9,Spotted from section lines,SCANLOCH,04/16/1998,,04/16/2000,07/31/1998,08/19/1998,,0,390,310,390,2.5,https://dwr.state.co.us/Tools/WellPermits/0427243,"(40.155577, -105.891232)",1450
0438718 ,,Application Withdrawn,5,51,GRAND,,,S,1.0 S,78.0 W,7,,NE,NE,500,E,50,N,401657.5,4426240.6,Spotted from section lines,,,,,,,,,150,,,,https://dwr.state.co.us/Tools/WellPermits/0438718,"(39.980623, -106.15176)",1450
3665279A,295050-,Well Constructed,5,51,GRAND,,,S,2.0 S,75.0 W,14,,NE,NW,2330,W,50,N,435819.4,4414976.6,Spotted from section lines,,07/17/2014,,,05/16/2014,,,,34,9,24,,https://dwr.state.co.us/Tools/WellPermits/3665279A,"(39.882429, -105.750609)",1450
0437615A,212435-,Well Constructed,5,51,GRAND,,,S,1.0 N,80.0 W,20,,NW,NE,3700,W,50,N,382492.2,4433406.3,Spotted from section lines,,10/17/1998,06/15/1905,,,,,,38,,,,https://dwr.state.co.us/Tools/WellPermits/0437615A,"(40.042712, -106.377467)",1450
0421087B,206221-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,23,,SW,SW,350,W,50,S,425006,4450209.8,Spotted from section lines,SODA SPRINGS EXEMPTION,10/28/1997,,10/28/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0421087B,"(40.198945, -105.881131)",1450
0215575B,120349-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,27,,NE,NW,1695,W,50,N,423736.3,4450233,Spotted from section lines,STILLWATER RANCH,06/09/1981,,06/09/1983,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0215575B,"(40.199037, -105.896054)",1450
0080238 ,90391-,Permit Issued,5,51,GRAND,,,S,2.0 N,76.0 W,21,,NE,NW,1500,W,50,N,422001.8,4442221,Spotted from section lines,,05/13/1977,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0080238,"(40.126703, -105.915455)",1450
9115730 ,72677-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,19,,NW,NW,1300,W,50,N,418990,4451958.9,Spotted from section lines,TRAIL CREEK ESTATES (FILING: 3),12/06/1973,,12/06/1975,07/07/1974,,,,200,,,,https://dwr.state.co.us/Tools/WellPermits/9115730,"(40.21414, -105.952026)",1450
0437615B,212435--A,Well Constructed,5,51,GRAND,,,S,1.0 N,80.0 W,20,,NW,NE,3700,W,53,N,382492.1,4433405.4,Spotted from section lines,,11/17/1998,,11/17/2000,11/19/1998,,,,42,35,42,,https://dwr.state.co.us/Tools/WellPermits/0437615B,"(40.042703, -106.377467)",1450
0049359 ,49359-MH,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,7,,NE,NW,2233,W,53,N,429662.7,4425937.6,Spotted from section lines,,09/07/2010,,12/06/2010,09/19/2010,,,,9,4,5,,https://dwr.state.co.us/Tools/WellPermits/0049359,"(39.980688, -105.82378)",1450
0280355 ,149683-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,1620,E,60,S,422787.5,4428151.4,Spotted from section lines,ALPINE ACRES,10/09/1987,,,10/16/1987,,,,140,70,140,,https://dwr.state.co.us/Tools/WellPermits/0280355,"(40.000024, -105.904553)",1450
0462255B,53600-F,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,9,,NE,NW,1670,W,60,N,423069,4425946.8,Spotted from section lines,BLACK FOREST AT POLE CREEK,06/16/2000,,06/16/2001,06/15/2001,,,,198,140,198,,https://dwr.state.co.us/Tools/WellPermits/0462255B,"(39.980195, -105.901)",1450
0521223 ,256048-,Well Abandoned,5,51,GRAND,,,S,3.0 N,77.0 W,34,,SE,SE,460,E,60,S,415198.7,4447210.1,Spotted from section lines,MURRAY SUBDIVISION EXEMPTION,03/24/2004,,03/24/2006,,,07/28/2005,,965,,,,https://dwr.state.co.us/Tools/WellPermits/0521223,"(40.170986, -105.995945)",1450
9501140 ,241883-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SW,SE,2490,E,60,S,420764.8,4437496.5,Spotted from section lines,,06/21/2002,,06/21/2004,10/03/2002,10/15/2002,,,48,41,48,12,https://dwr.state.co.us/Tools/WellPermits/9501140,"(40.084031, -105.929392)",1450
0103100,105057-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SW,945,W,60,S,423573.5,4428117.3,Spotted from section lines,GRAND COUNTRY ESTATES,03/21/1979,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0103100,"(39.99979, -105.895342)",1450
9115642 ,68830-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,1600,E,60,S,422793.7,4428151.5,Spotted from section lines,ALPINE ACRES,05/08/1973,07/14/1974,,07/14/1974,,,,70,30,70,,https://dwr.state.co.us/Tools/WellPermits/9115642,"(40.000034, -105.904482)",1450
0470509B,231199-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,28,,SE,SW,1400,W,60,S,422038.8,4448701.2,Spotted from section lines,,01/25/2001,,01/25/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0470509B,"(40.18508, -105.915804)",1450
0277296E,31967-M,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,2,,SW,SE,1500,E,62,S,436643.7,4425910.5,Spotted from section lines,,07/02/1987,,07/02/1989,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0277296E,"(39.980997, -105.742025)",1450
0485710D,238414-,Permit Issued,5,51,GRAND,,,S,2.0 N,76.0 W,27,,SW,SW,36,W,63,S,423133.2,4439036.7,Spotted from section lines,LEGACY PARK,12/28/2001,,12/28/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0485710D,"(40.098124, -105.901803)",1450
9503161 ,279037-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,26,,NE,NW,2190,W,64,N,425565.7,4450162.1,Spotted from section lines,CAB TRACTS,10/23/2008,,10/23/2010,11/30/2008,05/29/2014,,,260,63,260,12,https://dwr.state.co.us/Tools/WellPermits/9503161,"(40.198562, -105.874547)",1450
9115693 ,71094-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2400,E,65,S,422546.3,4428148.7,Spotted from section lines,ALPINE ACRES,08/30/1973,06/15/1974,,06/15/1974,,,,70,30,70,,https://dwr.state.co.us/Tools/WellPermits/9115693,"(39.999984, -105.907387)",1450
0370007 ,179730-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,2,,SW,SE,3635,W,65,S,406816,4436312.5,Spotted from section lines,LONGVIEW ADDITION,07/11/1994,,07/11/1996,05/16/1994,09/30/1994,,,200,130,200,6,https://dwr.state.co.us/Tools/WellPermits/0370007,"(40.071937, -106.092809)",1450
3638822E,280501-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NE,NW,1591,W,67,N,420363.2,4437470,Spotted from section lines,,04/29/2009,,,02/17/2009,,05/15/2012,,14,3,13,,https://dwr.state.co.us/Tools/WellPermits/3638822E,"(40.08375, -105.934103)",1450
0207523A,116278-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SE,972,E,69,S,421227.5,4437486.9,Spotted from section lines,,09/24/1980,01/31/1959,,,,,,57,,,,https://dwr.state.co.us/Tools/WellPermits/0207523A,"(40.083984, -105.923961)",1450
0465489 ,228799-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,6,,SE,SE,475,E,70,S,430444.4,4425970.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),09/18/2000,,09/18/2002,08/25/2001,01/10/2002,,,296,178,298,10,https://dwr.state.co.us/Tools/WellPermits/0465489,"(39.981041, -105.814638)",1450
0329901,162079-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,5,,SW,SE,2320,E,70,N,420869,4445511,Spotted from section lines,,10/18/1991,,,11/08/1991,11/19/1991,,,105,55,105,12,https://dwr.state.co.us/Tools/WellPermits/0329901,"(40.156234, -105.929154)",1450
0511645 ,251304-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,406,W,71,S,430712.9,4425969.1,Spotted from section lines,SUNSET RIDGE (FILING: 2),06/25/2003,,06/25/2005,09/16/2004,,,,295,125,295,,https://dwr.state.co.us/Tools/WellPermits/0511645,"(39.981054, -105.811487)",1450
9115340,46908-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,18,,NW,NW,25,W,75,N,399252.3,4434860,Spotted from section lines,,,05/01/1950,,05/01/1950,,,,35,,,,https://dwr.state.co.us/Tools/WellPermits/9115340,"(40.057978, -106.181271)",1450
0404250,199047-,Permit Issued,5,51,GRAND,,,S,1.0 N,78.0 W,3,,SE,SW,1695,W,75,S,404647.6,4436390.6,Spotted from section lines,PINE AIR ADDITION,10/18/1996,,10/18/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0404250,"(40.072397, -106.118241)",1450
9502461 ,26777--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NE,NE,450,E,75,N,421380.6,4437439.1,Spotted from section lines,,04/28/2006,,04/28/2008,08/31/2006,11/13/2006,,,122,42,122,15,https://dwr.state.co.us/Tools/WellPermits/9502461,"(40.083566, -105.92216)",1450
3653270A,287319-,Permit Expired,5,51,GRAND,,,S,2.0 N,76.0 W,35,,NE,NE,183,E,75,N,426286.1,4438918.4,Spotted from section lines,ROCKY RIDGE EXEMPTION,01/03/2012,,01/09/2015,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/3653270A,"(40.097334, -105.864803)",1450
0474543 ,233237-,Well Constructed,5,51,GRAND,,,S,2.0 S,77.0 W,30,,SW,SW,280,W,75,S,409053.8,4410733.1,Spotted from section lines,,05/08/2001,,05/08/2003,05/25/2002,,,,26,20,26,,https://dwr.state.co.us/Tools/WellPermits/0474543,"(39.841749, -106.062994)",1450
0303745 ,155457-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,10,,NW,NE,1645,E,75,N,424282.6,4445387,Spotted from section lines,SCANLOCH,09/28/1989,,,07/24/1990,08/29/1990,,,195,120,195,8,https://dwr.state.co.us/Tools/WellPermits/0303745,"(40.155432, -105.889058)",1450
0449696 ,,Application Withdrawn,5,51,GRAND,,,S,3.0 N,76.0 W,34,,NE,NW,1858,W,75,N,423768.8,4448611,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0449696,"(40.184429, -105.895474)",1450
0381659H,45611-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,23,,NW,NW,750,W,75,N,435545.5,4422623.4,Spotted from section lines,INSPIRATION POINT,10/23/1995,,10/23/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0381659H,"(39.951292, -105.754569)",1450
0382003A,186277-,Permit Expired,5,51,GRAND,,,S,1.0 S,78.0 W,29,,SW,SE,1945,E,75,S,402825.9,4419671.5,Spotted from section lines,ASPEN CANYON RANCH WEST,04/20/1995,,04/20/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0382003A,"(39.921584, -106.137103)",1450
0400855 ,195472-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,1,,NW,NW,770,W,75,N,427620.6,4427993.5,Spotted from section lines,E J VULGAMOTTS 1ST ADDITION,06/03/1996,,06/03/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0400855,"(39.999029, -105.847922)",1450
0400854 ,195473-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,1,,NW,NW,880,W,75,N,427654.1,4427993.1,Spotted from section lines,E J VULGAMOTTS 1ST ADDITION,06/03/1996,,06/03/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0400854,"(39.999032, -105.847536)",1450
0381659D,13600-AD,Application Denied,5,51,GRAND,,,S,1.0 S,75.0 W,23,,NW,NW,750,W,75,N,435545.5,4422623.4,Spotted from section lines,INSPIRATION POINT,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0381659D,"(39.951292, -105.754569)",1450
0095030 ,100094-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NE,NE,725,E,75,N,428760,4422709.7,Spotted from section lines,ICEBOX ESTATES,07/07/1978,09/29/1978,07/07/1980,09/29/1978,,,,95,35,95,,https://dwr.state.co.us/Tools/WellPermits/0095030,"(39.951532, -105.834002)",1450
0441734 ,215182-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NW,275,W,75,N,426651.3,4453369.7,Spotted from section lines,WILDACRES,02/18/1999,,02/18/2001,10/28/1999,11/17/1999,,,135,114,135,4,https://dwr.state.co.us/Tools/WellPermits/0441734,"(40.227557, -105.862167)",1450
3624654 ,276687-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,35,,NW,NW,1050,W,75,N,415652.2,4448765.8,Spotted from section lines,SHADOW MOUNTAIN RANCH,02/13/2008,,02/13/2010,09/10/2008,,,,801,318,778,,https://dwr.state.co.us/Tools/WellPermits/3624654,"(40.185048, -105.99083)",1450
0032217,32217-MH,Permit Issued,5,51,GRAND,,,S,3.0 S,77.0 W,8,,SE,SW,2320,W,75,S,411228.4,4405866.4,Spotted from section lines,,10/31/1997,,01/31/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0032217,"(39.798134, -106.036928)",1450
0441734 ,215182-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NW,275,W,75,N,426651.3,4453369.7,Spotted from section lines,WILDACRES,02/18/1999,,02/18/2001,10/28/1999,11/17/1999,,,135,114,135,4,https://dwr.state.co.us/Tools/WellPermits/0441734,"(40.227557, -105.862167)",1450
3660116A,77942-F,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,9,,SW,SE,2462,E,76,S,433023.7,4424348.1,Spotted from section lines,,02/28/2014,,02/28/2015,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/3660116A,"(39.966637, -105.784257)",1450
3647757B,66165-F-R,Well Abandoned,5,51,GRAND,,,S,1.0 S,75.0 W,9,,SW,SE,2462,E,76,S,433023.7,4424348.1,Spotted from section lines,,01/03/2011,,01/03/2012,07/22/2011,10/03/2011,07/08/2013,,676,346,676,12,https://dwr.state.co.us/Tools/WellPermits/3647757B,"(39.966637, -105.784257)",1450
3617488C,66165-F,Well Abandoned,5,51,GRAND,,,S,1.0 S,75.0 W,9,,SW,SE,2462,E,76,S,433023.7,4424348.1,Spotted from section lines,,08/17/2007,,,11/30/1965,11/30/1965,07/27/2011,,83,,,15,https://dwr.state.co.us/Tools/WellPermits/3617488C,"(39.966637, -105.784257)",1450
3638822F,280502-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NE,NW,1513,W,79,N,420338.7,4437467,Spotted from section lines,,04/29/2009,,,02/17/2009,,05/15/2012,,14,4,14,,https://dwr.state.co.us/Tools/WellPermits/3638822F,"(40.08372, -105.934384)",1450
0292879 ,152973-,Well Constructed,5,51,GRAND,,,S,2.0 N,77.0 W,13,,NE,NE,240,E,80,N,418465.6,4443941.7,Spotted from section lines,,11/23/1988,,,09/06/1988,,,,90,30,90,,https://dwr.state.co.us/Tools/WellPermits/0292879,"(40.14187, -105.957168)",1450
0462255A,53601-F,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,9,,NE,NW,1420,W,80,N,422992.8,4425945.5,Spotted from section lines,BLACK FOREST AT POLE CREEK,06/16/2000,,06/16/2001,06/13/2001,,,,196,100,196,,https://dwr.state.co.us/Tools/WellPermits/0462255A,"(39.98017, -105.90189)",1450
0437114 ,214230-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,35,,SE,SE,335,E,80,S,426553.6,4456638.9,Spotted from section lines,WINDING RIVER VILLA,12/01/1998,,12/01/2001,11/30/2001,08/04/2004,,,133,115,133,12.5,https://dwr.state.co.us/Tools/WellPermits/0437114,"(40.256997, -105.863681)",1450
0529828 ,259861-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,180,E,80,S,426478.7,4451794.3,Spotted from section lines,RIVERACRES 2ND ADDITION TO MOUNTAIN MEADOWS,10/19/2004,,10/19/2006,12/04/2004,06/26/2005,,,240,160,239,8.5,https://dwr.state.co.us/Tools/WellPermits/0529828,"(40.213344, -105.864008)",1450
0263295B,143510-,Permit Canceled,5,51,GRAND,,,S,1.0 N,76.0 W,30,,SE,SW,1450,W,80,S,419103.2,4429728.3,Spotted from section lines,ECKER EXEMPTION,04/18/1989,,,06/17/1990,,,,60,30,60,,https://dwr.state.co.us/Tools/WellPermits/0263295B,"(40.013886, -105.947914)",1450
0354283 ,170450-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,13,,SW,SW,160,W,80,S,426582.3,4451791.8,Spotted from section lines,PERRY L MILLER TRACTS,06/10/1993,,06/10/1995,06/17/1993,,,,150,50,150,,https://dwr.state.co.us/Tools/WellPermits/0354283,"(40.213335, -105.862797)",1450
0437111 ,214231-,Permit Expired,5,51,GRAND,,,S,4.0 N,76.0 W,35,,SE,SE,480,E,80,S,426509.4,4456640,Spotted from section lines,WINDING RIVER VILLA,12/01/1998,,12/01/2001,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0437111,"(40.257002, -105.86421)",1450
0110465,110185-,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,7,,NE,NE,50,E,80,N,430573.8,4425923.7,Spotted from section lines,SUNSET RIDGE (FILING: 2),09/10/1979,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0110465,"(39.980638, -105.81311)",1450
0215737 ,127560-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,14,,NE,NW,1370,W,80,N,426182.5,4424338.3,Spotted from section lines,,09/30/1982,,,11/22/1982,,,,105,65,105,,https://dwr.state.co.us/Tools/WellPermits/0215737,"(39.965977, -105.864351)",1450
0245423B,135494-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SW,SW,580,W,80,S,423711.6,4429706.3,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 2),05/17/1984,,,06/05/1984,,,,155,60,155,,https://dwr.state.co.us/Tools/WellPermits/0245423B,"(40.014117, -105.893912)",1450
0445653 ,217380-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,23,,NW,NW,427,W,80,N,425942.3,4422708.4,Spotted from section lines,TALLY HO ESTATES,05/13/1999,,05/13/2001,07/07/1998,,,,102,,,,https://dwr.state.co.us/Tools/WellPermits/0445653,"(39.951272, -105.866988)",1450
0455644O,225189-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1455,W,80,S,420391.3,4437512.6,Spotted from section lines,,04/21/2000,,04/21/2002,06/04/1999,,,,13,,,,https://dwr.state.co.us/Tools/WellPermits/0455644O,"(40.08414, -105.93378)",1450
0215737 ,127560-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,14,,NE,NW,1370,W,80,N,426182.5,4424338.3,Spotted from section lines,,09/30/1982,,,11/22/1982,,,,105,65,105,,https://dwr.state.co.us/Tools/WellPermits/0215737,"(39.965977, -105.864351)",1450
0497340 ,244683-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,35,,SE,SE,480,E,80,S,426509.4,4456640,Spotted from section lines,WINDING RIVER VILLA,10/03/2002,,10/03/2004,06/14/2004,10/14/2004,,,140,120,140,7,https://dwr.state.co.us/Tools/WellPermits/0497340,"(40.257002, -105.86421)",1450
0462255A,53601-F,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,9,,NE,NW,1420,W,80,N,422992.8,4425945.5,Spotted from section lines,BLACK FOREST AT POLE CREEK,06/16/2000,,06/16/2001,06/13/2001,,,,196,100,196,,https://dwr.state.co.us/Tools/WellPermits/0462255A,"(39.98017, -105.90189)",1450
3693104B,,Application Information Requested,5,51,GRAND,,,S,2.0 N,77.0 W,25,,SE,SE,850,E,80,S,418136.1,4439192.5,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/3693104B,"(40.099058, -105.960439)",1450
0434526,143510--A,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,30,,SE,SW,1650,W,80,S,419164.8,4429728.1,Spotted from section lines,ECKER EXEMPTION,08/12/1998,,08/12/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0434526,"(40.013892, -105.947187)",1450
3638822A,280491-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NE,NW,1690,W,84,N,420392.8,4437464,Spotted from section lines,,04/29/2009,,,02/17/2009,,05/15/2012,,13,3,13,,https://dwr.state.co.us/Tools/WellPermits/3638822A,"(40.083699, -105.933751)",1450
0470132 ,230933-,Permit Issued,5,51,GRAND,,,S,2.0 N,76.0 W,22,,SW,SE,1980,E,85,S,424137.6,4440633,Spotted from section lines,LEGACY PARK RANCH,01/04/2001,,01/04/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0470132,"(40.112592, -105.890201)",1450
0384437I,13622-AD,Application Denied,5,51,GRAND,,,S,2.0 S,75.0 W,8,,SW,SE,1820,E,85,S,431374.3,4415059.5,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0384437I,"(39.882829, -105.802598)",1450
3626099 ,66896-F,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,19,,NE,NE,506,E,86,N,430415.9,4422687.8,Spotted from section lines,,03/05/2008,,03/05/2009,11/14/2006,10/16/2008,,,173,88,163,142,https://dwr.state.co.us/Tools/WellPermits/3626099,"(39.951472, -105.814615)",1450
3609103 ,65013-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,19,,NE,NE,506,E,86,N,430415.9,4422687.8,Spotted from section lines,,10/30/2006,,10/30/2007,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/3609103,"(39.951472, -105.814615)",1450
3638822B,280494-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NE,NW,1632,W,86,N,420374.9,4437463.9,Spotted from section lines,,04/29/2009,,,02/17/2009,,05/15/2012,,14,3,13,,https://dwr.state.co.us/Tools/WellPermits/3638822B,"(40.083697, -105.933962)",1450
9116337 ,128835-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,28,,SE,SW,1533,W,87,S,421981.2,4439074.3,Spotted from section lines,GREAT DIVIDE HEAD LETTUCE COLONY,,05/01/1983,,05/01/1983,,,,24,,,,https://dwr.state.co.us/Tools/WellPermits/9116337,"(40.098351, -105.915321)",1450
3638822D,280500-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NE,NW,1569,W,88,N,420355.5,4437463.8,Spotted from section lines,,04/29/2009,,,02/18/2009,,05/15/2012,,14,4,14,,https://dwr.state.co.us/Tools/WellPermits/3638822D,"(40.083695, -105.934196)",1450
9115153 ,34328-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,SW,SE,2020,E,90,S,424284.3,4450251.6,Spotted from section lines,,,07/06/1968,,07/10/1968,,,,60,42,60,,https://dwr.state.co.us/Tools/WellPermits/9115153,"(40.199258, -105.889618)",1450
0361340A,45863-F,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,30,,SE,SE,200,E,90,S,419949.8,4439201.4,Spotted from section lines,BROWN,12/15/1995,07/15/1996,12/15/1996,05/21/1996,,,,120,60,120,,https://dwr.state.co.us/Tools/WellPermits/0361340A,"(40.099304, -105.939161)",1450
9503720 ,290028--A,Well Constructed,5,51,GRAND,,,S,1.0 S,78.0 W,6,,SE,SE,538,E,90,S,401646.5,4426283.6,Spotted from section lines,,08/06/2013,,08/06/2015,09/18/2013,01/06/2014,,,427,177,427,10,https://dwr.state.co.us/Tools/WellPermits/9503720,"(39.981009, -106.151896)",1450
0361340A,45863-F,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,30,,SE,SE,200,E,90,S,419949.8,4439201.4,Spotted from section lines,BROWN,12/15/1995,07/15/1996,12/15/1996,05/21/1996,,,,120,60,120,,https://dwr.state.co.us/Tools/WellPermits/0361340A,"(40.099304, -105.939161)",1450
0465541 ,228691-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,36,,NE,NE,60,E,90,N,428291.9,4458169.9,Spotted from section lines,WINDING RIVER VILLA,09/12/2000,,09/12/2002,07/06/2001,04/18/2002,,,80,50,67,10,https://dwr.state.co.us/Tools/WellPermits/0465541,"(40.270939, -105.843417)",1450
