"entityid","entityname","principaladdress1","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20131168007","1226 W Ash, LLC","4112 Lakefront Dr.","Loveland","CO","80537","US",,,,,,,"Good Standing","CO","Limited Liability Company","Anne","R.","Gleditsch",,,"4112 Lakefront Dr.",,"Loveland","CO","80537","US","4112 Lakefront Drive",,"Loveland CO","CO","80537","US","2013-03-15T00:00:00.000"
"20131168026","1004 McHugh, LLC","4112 Lakefront Dr.","Loveland","CO","80537","US",,,,,,,"Good Standing","CO","Limited Liability Company","Anne","R.","Gleditsch",,,"4112 Lakefront Dr.",,"Loveland","CO","80537","US","4112 Lakefront Drive",,"Loveland CO","CO","80537","US","2013-03-15T00:00:00.000"
"19971201668","GOODWIN SERVICES, INC.","661 24 1/2 ROAD","Grand Junction","CO","81505","US","661 24 1/2 ROAD",,"Grand Junction","CO","81505","US","Good Standing","CO","Corporation","BRENT","L.","GALE",,,"661 24 1/2 ROAD",,"GRAND JUNCTION","CO","81505","US","661 24.5 Road",,"Grand Junction","CO","81505","US","1997-12-16T00:00:00.000"
"19981024217","CHEYENNE FINANCIAL SERVICES, INC.","445 E. Cheyenne Mtn. Blvd, # C345","Colorado Springs","CO","80906","US","445 E. Cheyenne Mtn. Blvd.","# C 345","Colorado Springs","CO","80906","US","Good Standing","CO","Corporation","Martin","J.","Smith",,,"445 E. Cheyenne Mtn. Blvd, # C345","# C #345","Colorado Springs","CO","80906","US","445 E CHEYENNE MOUNTAIN BLVD # C345","# C #345","COLORADO SPRINGS","CO","809064506","US","1998-02-06T00:00:00.000"
"19981034053","25 RAIL LLC","310 19TH ST","Glenwood Springs","CO","81601","US","P.O. BOX 2317",,"Glenwood Springs","CO","81602","US","Good Standing","CO","Limited Liability Company","Duane","M","Neuman",,,"310 19th Street",,"Glenwood Springs","CO","81601","US","82 Winchester Street",,"Rifle","CO","81650","US","1998-02-20T00:00:00.000"
"20131169445","3030OnealPkwyM36 llc","621 17th St.","Denver","CO","80202","US","5886 South Orchard Creek Cir.","c/o Silvina Magda","Boulder","CO","80301","US","Good Standing","CO","Limited Liability Company","Dennis","M","Lanphier",,,"621 17th St.",,"Boulder","CO","80202","US",,,,,,,"2013-03-17T00:00:00.000"
"20131169464","354528th103 llc","621 17th St.","Denver","CO","80202","US",,,,,,,"Good Standing","CO","Limited Liability Company","Dennis","M","Lanphier",,,"621 17th St.",,"Boulder","CO","80202","US",,,,,,,"2013-03-17T00:00:00.000"
"20131184266","Boulder Chiropractic Inc.","3775 Iris Ave Suite 3B","Boulder","CO","80301","US","3775 Iris Ave Suite 3B",,"Boulder","CO","80301","US","Good Standing","CO","Corporation","Birchann","Farkas","Martin",,,"3775 Iris Ave Suite 3B",,"BOULDER","CO","80301","US","2200 Tulip Street","Suite #3B","Longmont","CO","80501","US","2013-03-24T00:00:00.000"
"19981184207","KYW ENTERPRISES, LLC","1001 E DOUGLAS RD","Fort Collins","CO","80524","US",,,,,,,"Good Standing","CO","Limited Liability Company","KENNETH","John","1WITTREICH",,,"1001 E DOUGLAS RD",,"FORT COLLINS","CO","80524","US","1001 E. Douglas Rd",,"Ft. Collins","CO","80524","US","1998-10-14T00:00:00.000"
"19981228533","RICHARDSON SQUARE CONDOMINIUMS ASSOCIATION, INC.","232 W Tomichi Ave","Gunnison","CO","81230","US",,,,,,,"Good Standing","CO","Nonprofit Corporation",,,,,"Schumacher & O'Loughlin, LLC","232 W Tomichi Ave","Suite 204","Gunnison","CO","81230","US",,,,,,,"1998-12-24T00:00:00.000"
"19991019797","CHALLENGER PARK ESTATES HOMEOWNERS ASSOCIATION, INC.","6860 S Yosemite Ct.","Centennial","CO","80112","US",,,,,,,"Good Standing","CO","Nonprofit Corporation",,,,,"Altitude Community Law P.C.","555 Zang St.","Suite 100","Lakewood","CO","80228","US",,,,,,,"1999-02-01T00:00:00.000"
"19991021268","COLORADO OCCUPATIONAL MEDICINE PHYSICIANS, P.C.","8515 PEARL ST","Thornton","CO","80229","US",,,,,,,"Good Standing","CO","Corporation","DEE","JAY","BEACH",,,"8515 PEARL ST","SUITE 300","THORNTON","CO","80229","US","8515 Pearl Street","Suite 300","Thornton","CO","80229","US","1999-02-03T00:00:00.000"
"20131210947","Show Consulting, LLC","1012 Manor Gate Point","Colorado Springs","CO","80906","US","1012 Manor Gate Point",,"Colorado Springs","CO","80906","US","Good Standing","CO","Limited Liability Company","Jeff","C","Price",,,"1012 Manor Gate Point",,"Colorado Springs","CO","80906","US","1012 Manor Gate Point",,"Colorado Springs","CO","80906","US","2013-04-01T00:00:00.000"
"19991029891","VILLAGE POINT PARTNERS, LLP.","0092 Wheeler Circle","Copper Mountain","CO","us, 80443","US","3708 Starlight Trail",,"Plano","TX","75023","US","Good Standing","CO","Limited Liability Partnership","Carl & Nancy",,"Huett",,,"610 Main St","Unit 15","Breckenridge","CO","80443","US","Mike Kurth","PO BOX 4533","Frisco","CO","80443","US","1999-02-17T00:00:00.000"
"19991034199","MIKE URBAN TRUCKING, LLC","2401 County Rd 42","Berthoud","CO","80513","US",,,,,,,"Good Standing","CO","Limited Liability Company","MICHAEL","A.","URBAN",,,"2401 Country Road 42",,"BERTHOUD","CO","80513","US","2401 County Rd 42",,"Berthoud","CO","80513","US","1999-02-23T00:00:00.000"
"20131211572","Miller Family S2K, LLC","4643 S. Ulster St.","Denver","CO","80237","US",,,,,,,"Good Standing","CO","Limited Liability Company","Lauren","L","Xavier",,,"4643 S. Ulster St.","Suite 1500","Denver","CO","80237","US",,,,,,,"2013-04-01T00:00:00.000"
"19991061989","TNT CUSTOM BODY & PAINT, L.L.C., Dissolved February 8, 2022","451 Green St","Craig","CO","81625","US","420 Woodbury Dr",,"Craig","CO","81625","US","Voluntarily Dissolved","CO","Limited Liability Company","Curtis","Glen","Thompson",,,"451 green st",,"Craig","CO","81625","US","p.o. box 1096",,"craig","CO","81626","US","1999-04-02T00:00:00.000"
"19991122697","RESORT GROUP PROPERTIES LLC","2130 Resort Drive","Steamboat Springs","CO","80487","US","PO Box 881613",,"Steamboat Springs","CO","80488","US","Good Standing","CO","Limited Liability Company","Anthony","E","Van Baak",,,"2153 I 1/2 Road",,"Grand Junction","CO","81505","US","PO Box 881613",,"Steamboat Springs","CO","80488","US","1999-06-29T00:00:00.000"
"19991225353","ROCKY MOUNTAIN HANDYMAN, INC.","8623 Crestview Dr","Parker","CO","80138","US",,,,,,,"Good Standing","CO","Corporation","Steven",,"Cosper",,,"8623 Crestview Dr",,"Parker","CO","80138","US","8623 Crestview Dr",,"Parker","CO","80138-6257","US","1999-12-02T00:00:00.000"
"19991235532","BRUSH CREEK LAND COMPANY, LLC","117 AABC","Aspen","CO","81611","US","P.O. Box 1248",,"Aspen","CO","81612","US","Good Standing","CO","Limited Liability Company","David","W","Clark",,,"117 AABC",,"ASPEN","CO","81611","US","Aspen Skiing Company, LLC","P.O. Box 1248","Aspen","CO","81612","US","1999-12-15T00:00:00.000"
"20131213531","FJR Properties, LLC","1310 Westhaven Drive, C-101","Vail","CO","81657","US","P.O. Box 1403",,"Vail","CO","81658","US","Good Standing","CO","Limited Liability Company","Maury",,"Keller",,,"1310 Westhaven Drive, C-101",,"Vail","CO","81657","US","Keller And Associates","PO BOX 1403","Vail","CO","81657","US","2013-04-02T00:00:00.000"
"20131213547","Springer Heart and Mind Counseling Services, LLC","2299 Pearl Street","Boulder","CO","80302","US","2156 Magnolia Dr",,"Nederland","CO","80466","US","Good Standing","CO","Limited Liability Company","Christine","Marie","Springer",,,"2299 Pearl Street","402-E","Boulder","CO","80302","US","2156 Magnolia Drive",,"Nederland","CO","80466","US","2013-04-02T00:00:00.000"
"20001012909","LANDS END TRANSPORT, INC.","2916 D 1/2 Court","Grand Junction","CO","81504","US","P. O. Box 40204",,"Grand Junction","CO","81504","US","Good Standing","CO","Corporation","WARREN","B.","DETTMER",,,"2916 D 1/2 Court",,"GRAND JUNCTION","CO","81504","US","2452 Patterson Road","P. O. Box 40204","Grand Junction","CO","81504","US","2000-01-20T00:00:00.000"
"20001023915","837 E. 17TH AVENUE, L.L.C., Dissolved February 8, 2022","455 Sherman Street","Denver","CO","80203","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Dana","A","Temple",,,"455 Sherman Street","Suite 300","Denver","CO","80203","US","455 Sherman Street","Suite 300","Denver","CO","80203","US","2000-02-03T00:00:00.000"
"20131214471","Global Controls, Inc.","408 W Northern Ave","Pueblo","CO","81004","US","140 W 29th St","351","Pueblo","CO","81008","US","Good Standing","CO","Corporation","Fernando",,"Medina",,,"1427 Palmer Ave",,"Pueblo","CO","81004","US","140 W 29th St","351","Pueblo","CO","81008","US","2013-04-02T00:00:00.000"
"20001042879","MCCROKE VENTURES, LLC.","216 W Soda","Rico","CO","81332","US","P.O. BOX 8",,"Rico","CO","81332-0008","US","Good Standing","CO","Limited Liability Company","Kathleen","A","McJoynt",,,"216 W Soda St",,"Rico","CO","81332","US","PO Box 8",,"Rico","CO","81332","US","2000-02-29T00:00:00.000"
"20001051207","HALL AND HALL INCORPORATED","2290 GRANT RD","Billings","MT","59102","US","PO Box 81490",,"Billings","MT","59108-1490","US","Good Standing","MT","Foreign Corporation","Brian","S.","Smith",,,"3001 S Lincoln Ave","Suite E","Steamboat Springs","CO","80487","US","PO Box 81490",,"Billings","CO","59108","US","2000-03-10T00:00:00.000"
"20211403627","Alberta Cottonwood Member, LLC","5750 DTC Parkway, Suite 210","Greenwood Village","CO","80111","US",,,,,,,"Noncompliant","CO","Limited Liability Company",,,,,"Alberta Development Partners, LLC","5750 DTC Parkway, Suite 210",,"Greenwood Village","CO","80111","US",,,,,,,"2021-04-26T00:00:00.000"
"20001146704","PILLAR OF CLOUD, LLC, Dissolved February 8, 2022","389 Lopez Rd.","Lopez Island","WA","98261","US","P.O. Box 250",,"Lopez Island","WA","98261","US","Voluntarily Dissolved","CO","Limited Liability Company","James","E.","Link","II",,"379 Whitehouse Vista Lane",,"Ridgway","CO","81432","US","P.O. Box 567",,"Ouray","CO","81427","US","2000-07-27T00:00:00.000"
"20211403663","Yusufi Capital Investments LLC","11289 Kalispell Street","Commerce City","CO","80022","US",,,,,,,"Noncompliant","CO","Limited Liability Company",,,,,"Rachael Z. Ardanuy, Attorney at Law, P.C.","3570 E. 12th Ave., Ste. 200",,"Denver","CO","80206","US",,,,,,,"2021-04-26T00:00:00.000"
"20001169636","HR Solutions & Services, LLC","7935 Remington Ridge Place","Colorado Springs","CO","80920","US","PO Box 64106",,"Colorado Springs","CO","80962","US","Good Standing","CO","Limited Liability Company","Dolores",,"Devane",,,"11600 Fenwick",,"Parker","CO","80134","US","PO BOX 64106",,"Colorado Springs","CO","80962","US","2000-08-30T00:00:00.000"
"20001187138","JEFFREY M. ANDERSON, D.C., P.C.","3333 S Wadsworth Blvd","Lakewood","CO","80227","US",,,,,,"US","Good Standing","CO","Corporation","JEFFREY","M.","ANDERSON",,,"3333 S Wadsworth Blvd","Ste D205","LAKEWOOD","CO","80227","US",,,,,,,"2000-09-26T00:00:00.000"
"20001057140","ADD-IN ENTERPRISES, LLC","535 - 25 1/2 Road","Grand Junction","CO","81505","US","535 - 25 1/2 Road",,"Grand Junction","CO","81505","US","Good Standing","CO","Limited Liability Company","Carla",,"Kohls",,,"535 - 25 1/2 Road",,"GRAND JUNCTION","CO","81505","US","535 - 25 1/2 Road",,"Grand Junction","CO","81505","US","2000-03-20T00:00:00.000"
"20001196372","R. NICHOLAS PALMER, ATTORNEY AT LAW, L.L.C.","7534 County Road 250","Durango","CO","81301","US",,,,,,,"Good Standing","CO","Limited Liability Company","R.","Nicholas","Palmer",,,"7534 County Road 250",,"Durango","CO","81301","US",,,,,,,"2000-10-10T00:00:00.000"
"20001220216","GONPHYSION LLC","140 COUNTRY CENTER DR","Pagosa Springs","CO","81147","US","P O Box 2710",,"Pagosa Springs","CO","81147","US","Good Standing","CO","Limited Liability Company","ROLLY",,"JACKSON",,,"140 COUNTRY CENTER DR",,"PAGOSA SPRINGS","CO","81147","US","PO BOX 2710","Papa Murphys Pizza","PAGOSA SPRINGS","CO","81147","US","2000-11-13T00:00:00.000"
"20001229978","San Miguel Appraisal, Inc.","238 E COLORADO AVE., STE. 1","Telluride","CO","81435-0194","US",,,,,,,"Good Standing","CO","Corporation",,,,,"THE LAW OFFICES OF THOMAS G KENNEDY, P.C.","307 E. COLORADO AVE., STE. 203",,"TELLURIDE","CO","81435-3081","US","PO BOX 3081",,"TELLURIDE","CO","81435-3081","US","2000-11-28T00:00:00.000"
"20211403671","Off The Wagon Events LLC","500 West Cedar Avenue","Denver","CO","80223","US","500 West Cedar Avenue","#211","Denver","CO","80223","US","Good Standing","CO","Limited Liability Company","Kyle","Lynn","Dobbins",,,"500 West Cedar Avenue","#211","Denver","CO","80223","US","500 West Cedar Avenue","#211","Denver","CO","80223","US","2021-04-26T00:00:00.000"
"20001254098","SNOWMASS CLUB ASSOCIATES, LLC","117 AABC","Aspen","CO","81611","US","P.O. Box 1248",,"Aspen","CO","81612","US","Good Standing","CO","Limited Liability Company","David","W.","Clark",,,"117 AABC",,"Aspen","CO","81611","US","P.O. Box 1248","Aspen Skiing Company, LLC","Aspen","CO","81612","US","2000-12-31T00:00:00.000"
"20011002551","FINN FREIGHT, INC.","510 E 51ST AVE","Denver","CO","80216","US","517 SILVER CHASE",,"Keller","TX","76248","US","Good Standing","CO","Corporation",,,,,"FINN FREIGHT INC","510 E 51ST AVE","SUITE 103","DENVER","CO","80216","US",,,,,,,"2001-01-04T00:00:00.000"
"20011008117","SPITZER ENTERPRISES II, LLC","1022 E Uintah St","Colorado Springs","CO","80903","US","PO Box 7603",,"Colorado Springs","CO","80933","US","Good Standing","CO","Limited Liability Company",,,,,"Spitzer Masonry, Inc.","1022 E Uintah St",,"COLORADO SPRINGS","CO","80903","US","PO Box 7603",,"COLORADO SPRINGS","CO","80933","US","2001-01-11T00:00:00.000"
"20011025619","TALLY HO CONSTRUCTION, INC.","0145 County Road 225","Rifle","CO","81650","US","P.O. Box 188",,"Rifle","CO","81650","US","Good Standing","CO","Corporation","Katie",,"Parrington",,,"145 County Road 225",,"Rifle","CO","81650","US","111 W 3rd St",,"Rifle","CO","81650","US","2001-02-05T00:00:00.000"
"20001189183","TOPA INSURANCE COMPANY","24025 Park Sorrento","Calabasas","CA","91302","US",,,,,,"US","Good Standing","CA","Foreign Corporation",,,,,"C T Corporation System","7700 E ARAPAHOE RD STE 220",,"CENTENNIAL","CO","80112-1268","US",,,,,,,"2000-09-28T00:00:00.000"
"20131214913","Acme Disposal, LLC","4601 DTC Boulevard","Denver","CO","80237","US",,,,,,,"Good Standing","CO","Limited Liability Company","David","B","Richardson","Jr.",,"4601 DTC Boulevard","Suite 725","Denver","CO","80237","US","4601 DTC Boulevard","Suite 725","Denver","CO","80237","US","2013-04-02T00:00:00.000"
"20011062532","DOSTDUPUP, LLC","7951 S. Adams Way","Centennial","CO","80122","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Lisa","Kristine","Tritz",,,"7951 S. Adams Way",,"Centennial","CO","80122","US",,,,,,,"2001-03-26T00:00:00.000"
"20011073690","ROCKRIDGE TOWNHOMES, PHASE II FRACTIONAL FEE OWNERS' ASSOCIATION","416 S. Ridge St.","Breckenridge","CO","80424","US","Po Box 7819","416 S. Ridge St.","Breckenridge","CO","80424","US","Good Standing","CO","Nonprofit Corporation",,,,,"Alpine Peaks Realty & Management Compnay","416 S. Ridge St.",,"Breckenridge","CO","80424","US","PO Box 7819","416 S. Ridge St.","Breckenridge","CO","80424","US","2001-04-10T00:00:00.000"
"20011081048","SPECIALIZED PRODUCTS SUPPLY, LLC","2161 Fountain Circle","Erie","CO","80516","US",,,,,,,"Good Standing","CO","Limited Liability Company","ALAN","E.","SQUIER",,,"2161 Fountain Circle",,"Erie","CO","80516","US",,,,,,,"2001-04-19T00:00:00.000"
"20011082324","HTAPMS LLC.","109 Bozeman Trl","Elizabeth","CO","80116","US","109 Bozeman Trl",,"Elizabeth","CO","80107","US","Good Standing","CO","Limited Liability Company","STEVEN","M.","POTTER",,,"109 Bozeman Trl",,"Elizabeth","CO","80107","US","109 Bozeman Trl",,"Elizabeth","CO","80107","US","2001-04-23T00:00:00.000"
"20131215453","695Manhattan217 llc","621 17th St.","Denver","CO","80202","US","621 17th St.","Suite 2400","Denver","CO","80202","US","Good Standing","CO","Limited Liability Company","Dennis","M","Lanphier",,,"621 17th St.","Suite 2400","Denver","CO","80202","US",,,,,,,"2013-04-02T00:00:00.000"
"20011139929","STRATTON STORAGE, LLC","18500 RD 30.5","Stratton","CO","80836","US","18500 Road 30.5",,"Stratton","CO","80836","US","Good Standing","CO","Limited Liability Company","colleen","marie","simon",,,"18500 RD 30.5",,"STRATTON","CO","80836","US","18500 county road 30.5",,"Stratton","CO","80836-8800","US","2001-07-16T00:00:00.000"
"20131215562","Quincy Management Services LLC","3854  Valleyview  Drive","Kissimmee","FL","34746","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"CBH Consulting LLC","1208  Lindenwood  Drive",,"Fort  Collins","CO","80524","US",,,,,,,"2013-04-02T00:00:00.000"
"20131216542","Firefly Handmade Markets, LLC","155 Fairfield Lane","Louisville","CO","80027","US","P.O Box 3195",,"Boulder","CO","80307","US","Good Standing","CO","Limited Liability Company","Steven",,"Pomerantz",,,"155 Fairfield Lane",,"Louisville","CO","80027","US","155 FAIRFIELD LN",,"LOUISVILLE","CO","80027","US","2013-04-03T00:00:00.000"
"20131216921","Timber wolf investments, LLC","510 N 28th Ave Ct","Greeley","CO","80631","US",,,,,,,"Good Standing","CO","Limited Liability Company","Sean","Douglas","Rutledge",,,"4412 West Eisenhower",,"Loveland","CO","80537","US","510 N. 28th Ave Ct.",,"Greeley","CO","80631","US","2013-04-03T00:00:00.000"
"20131217112","See More, Live More LLC","4175 Grove St.","Denver","CO","80211","US",,,,,,,"Good Standing","CO","Limited Liability Company","Catherine","M","Moore",,,"4175 Grove St.",,"Denver","CO","80211","US","4175 Grove St.","n/a","Denver","CO","80211","US","2013-04-03T00:00:00.000"
"20011227368","LADCO ENTERPRISES, LLC","4525 U RD","De Beque","CO","81630","US",,,,,,,"Good Standing","CO","Limited Liability Company","DANIEL","M.","SAVOCA",,,"4525 U RD",,"DE BEQUE","CO","81630","US",,,,,,,"2001-11-30T00:00:00.000"
"20011229661","LAKOTA CANYON RANCH DEVELOPMENT, LLC","211 Midland Avenue","Basalt","CO","81621","US",,,,,,,"Good Standing","CO","Limited Liability Company","David","J.","Myler",,,"211 Midland Avenue","Suite 201","Basalt","CO","81621","US",,,,,,,"2001-12-04T00:00:00.000"
"20011229827","TAZI, LLC","542 MARINE ST","Boulder","CO","80302","US",,,,,,,"Good Standing","CO","Limited Liability Company","BEVERLY","L.","VELLANDI",,,"542 MARINE ST",,"BOULDER","CO","80302","US","542 Marine St",,"Boulder","CO","80302","US","2001-12-05T00:00:00.000"
"20211403676","Alberta Cottonwood Management, LLC","5750 DTC Parkway, Suite 210","Greenwood Village","CO","80111","US",,,,,,,"Noncompliant","CO","Limited Liability Company",,,,,"Alberta Development Partners, LLC","5750 DTC Parkway, Suite 210",,"Greenwood Village","CO","80111","US",,,,,,,"2021-04-26T00:00:00.000"
"20021006134","LEGACY ALLIANCE IP HOLDINGS, LLC","3207 Opal Lane","Superior","CO","80027","US",,,,,,,"Good Standing","CO","Limited Liability Company","John","W.","Gaddis",,,"515 Kimbark Street",,"Longmont","CO","80501","US","P.O Box 978",,"Longmont","CO","80502-0978","US","2002-01-11T00:00:00.000"
"20131217335","Dental Solutions LLC","7070 S Tucson Way","Centennial","CO","80112","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"ReNew, LLC","7070 S Tucson Way",,"Centennial","CO","80112","US","7070 S Tucson Way",,"Centennial","CO","80112","US","2013-04-03T00:00:00.000"
"20021108812","HALFF LEGACY, LLLP","135 Eudora St","Denver","CO","80220","US",,,,,,,"Good Standing","CO","Limited Liability Limited Partnership","Michael","B","Stewart",,,"135 Eudora St",,"Denver","CO","80220","US",,,,,,,"2002-04-25T00:00:00.000"
"20131218481","Burnham Business Advisory Svcs LLC","812 Eldorado Drive","Superior","CO","80027","US",,,,,,,"Good Standing","CO","Limited Liability Company","Yolande",,"Burnham",,,"812 Eldorado Drive",,"Superior","CO","80027","US","812 eldorado drive","P.O. Box 271046 Louisville","Superior","CO","80027","US","2013-04-04T00:00:00.000"
