"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","loanamount"
"b $2-5 million","ATOMIC PROVISIONS, LLC","1515 Adams Street","DENVER","CO","80206","722511","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"0","4/7/2020","Alpine Bank","CO - 01",
"b $2-5 million","AUTO SYSTEMS EXPERTS LLC","7450 E PROGRESS PL","GREENWOOD VILLAGE","CO","80111","811191","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","4/8/2020","Blackhawk Bank & Trust","CO - 01",
"b $2-5 million","AUTOMOTIVE WARRANTY NETWORK, INC","5600 S QUEBEC ST ste 340C","GREENWOOD VILLAGE","CO","80111","524130","Corporation","Unanswered","Unanswered","Unanswered",,"190","4/13/2020","Bank of the West","CO - 01",
,,,"FORT COLLINS","CO","80525","722511","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"42","4/11/2020","FirstBank","CO - 02","147700"
"b $2-5 million","AUTUMN ENTERPRISES, INC.","2851 S PARKER RD SUITE 1100","AURORA","CO","80014","561330","Corporation","Unanswered","Unanswered","Unanswered",,"107","4/13/2020","Citywide Banks","CO - 01",
"b $2-5 million","BARBER-NICHOLS INC.","W. 55th Ave.","ARVADA","CO","80002","333611","Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","UMB Bank, National Association","CO - 07",
"b $2-5 million","BCWJ813, LLC","3320 MESA RD","COLORADO SPRINGS","CO","80904","713910","Limited  Liability Company(LLC)","Unanswered","Female Owned","Unanswered",,"250","4/4/2020","Farmers & Stockmens Bank","CO - 05",
"b $2-5 million","BD OF COLORADO LLC","141 UNION BLVD","LAKEWOOD","CO","80228","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","4/15/2020","Cadence Bank, National Association","CO - 07",
"b $2-5 million","BEACON COMMUNICATIONS, LLC","3211 S ZUNI ST","ENGLEWOOD","CO","80110","238210","Corporation","Unanswered","Unanswered","Unanswered",,"25","4/16/2020","Cadence Bank, National Association","CO - 01",
"b $2-5 million","BEAVER RUN HOMEOWNERS ASSOCIATION","620 Village Road PO Box 2115","BRECKENRIDGE","CO","80424","721110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","200","4/6/2020","Zions Bank, A Division of","CO - 02",
"b $2-5 million","BEMAS CONSTRUCTION, INC.","80 INVERNESS DR East","ENGLEWOOD","CO","80112","238910","Corporation","Unanswered","Unanswered","Unanswered",,"144","4/15/2020","Farmers & Stockmens Bank","CO - 04",
"b $2-5 million","BENCHMARK ELECTRICAL SOLUTIONS, INC.","621 Gyrfalcon Ct","WINDSOR","CO","80550","238210","Corporation","White","Unanswered","Non-Veteran",,"123","4/4/2020","Points West Community Bank","CO - 02",
"b $2-5 million","BIG R HOLDINGS, INC","100 BIG R ST","PUEBLO","CO","81001","444220","Corporation","Unanswered","Female Owned","Unanswered",,"500","4/27/2020","Frontier Bank","CO - 03",
"b $2-5 million","BIODESIX INC","2970 Wilderness PL STE 100 0.0","BOULDER","CO","80301","621511","Corporation","Unanswered","Unanswered","Unanswered",,"148","4/11/2020","JPMorgan Chase Bank, National Association","CO - 02",
"b $2-5 million","BLDG MANAGEMENT II CO. LLC","205 Detroit Street, Suite 400","DENVER","CO","80206","531110","Partnership","Unanswered","Male Owned","Unanswered",,"218","4/5/2020","FirstBank","CO - 01",
"b $2-5 million","BLUE CANYON TECHNOLOGIES INC","5330 AIRPORT BLVD Suite 100","BOULDER","CO","80301","334290","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"222","4/14/2020","Truist Bank d/b/a Branch Banking & Trust Co","CO - 02",
"b $2-5 million","BODAN AKSAN IA LLC","6850 W 52ND AVE STE 200","ARVADA","CO","80002","722513","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"500","4/13/2020","OneWest Bank, A Division of","CO - 07",
"b $2-5 million","BOMBBOMB, INC.","90 South Cascade Avenue Suite 700","COLORADO SPRINGS","CO","80903","541519","Corporation","Unanswered","Male Owned","Unanswered",,"139","4/15/2020","Silicon Valley Bank","CO - 05",
"b $2-5 million","BOSELLI & SONS, LLC","4251 Kipling St. Suite 170","WHEAT RIDGE","CO","80033","722513","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"4/15/2020","Citizens Bank, National Association","CO - 01",
"b $2-5 million","BOSELLI INVESTMENTS, LLC DBA MCDONALD'S","1130 W 124th Ave 1100","WESTMINSTER","CO","80234","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/29/2020","Citizens Bank, National Association","CO - 02",
"b $2-5 million","BOULDER ASSOCIATES, A PROFESSIONAL CORPORATION","1426 PEARL ST SUITE 300","BOULDER","CO","80302","541310","Corporation","Unanswered","Male Owned","Unanswered",,"129","4/27/2020","Bank of Colorado","CO - 02",
"b $2-5 million","BRAINYAK, INC","633 17TH ST","DENVER","CO","80202","541910","Corporation","Unanswered","Unanswered","Unanswered",,"100","4/10/2020","InBank","CO - 01",
"b $2-5 million","BRAMAN COLORADO EUROPEAN IMPORTS, INC.","9201 W. Colfax Ave.","LAKEWOOD","CO","80212","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"149","4/6/2020","City National Bank of Florida","CO - 01",
"b $2-5 million","BRAMAN COLORADO IMPORTS, INC.","2777 S. Havana St.","DENVER","CO","80014","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"170","4/6/2020","City National Bank of Florida","CO - 01",
"b $2-5 million","BRANNAN SAND & GRAVEL CO LLC","2500 BRANNAN WAY","DENVER","CO","80229","327320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/14/2020","PNC Bank, National Association","CO - 07",
"b $2-5 million","BRAXTON TECHNOLOGIES, LLC","559 E PIKES PEAK AVE SUITE 300","COLORADO SPRINGS","CO","80903","541330","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"130","4/13/2020","First Western Trust Bank","CO - 05",
"b $2-5 million","BRECKENRIDGE-WYNKOOP, LLC","2645 East 2nd Ave, Suite 200","DENVER","CO","80206","722511","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"500","4/7/2020","Zions Bank, A Division of","CO - 01",
"b $2-5 million","BRINKMAN CONSTRUCTION, INC.","3528 Precision Drive, Suite 100","FORT COLLINS","CO","80528","236220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 02",
"b $2-5 million","BRON TAPES HOLDING, INC.","875 W Ellsworth Ave","DENVER","CO","80223","325520","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","BROWN STRAUSS, INC.","2495 Uravan Street","AURORA","CO","80011","423510","Corporation","Unanswered","Unanswered","Unanswered",,"240","4/7/2020","BMO Harris Bank National Association","CO - 01",
"b $2-5 million","BT CONSTRUCTION, INC.","9885 EMPORIA ST","HENDERSON","CO","80640","237110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"135","4/12/2020","Citywide Banks","CO - 06",
"b $2-5 million","BURG SIMPSON ELDREDGE HERSH AND JARDINE PC","40 Inverness Dr East","ENGLEWOOD","CO","80112","541110","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 04",
"b $2-5 million","C.A.P. AIR FREIGHT, INC.","4120 Jackson St. 0.0","DENVER","CO","80216","488510","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"128","4/9/2020","JPMorgan Chase Bank, National Association","CO - 01",
"b $2-5 million","CAMPOS EPC LLC","1401 BLAKE ST","DENVER","CO","80202","541330","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","Independent Bank","CO - 01",
"b $2-5 million","CAPCO, LLC","1328 Winters Ave","GRAND JUNCTION","CO","81501","332994","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"374","4/14/2020","KeyBank National Association","CO - 03",
"b $2-5 million","CARDINAL GROUP HOLDINGS LLC","4100 E Mississippi Ave","DENVER","CO","80246","531311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"319","4/13/2020","KeyBank National Association","CO - 01",
"b $2-5 million","CAST TRANSPORTATION, INC.","9850 HAVANA ST","HENDERSON","CO","80640","484230","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"148","4/5/2020","BOKF, National Association","CO - 06",
"b $2-5 million","CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO LLC","6374 S Racine Cir","CENTENNIAL","CO","80111","237310","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/9/2020","First National Bank of Omaha","CO - 01",
"b $2-5 million","CATAMOUNT CONSTRUCTORS, INC.","1527 Cole Blvd Suite 100","GOLDEN","CO","80401","236220","Employee Stock Ownership Plan(ESOP)","Unanswered","Unanswered","Unanswered",,"205","4/6/2020","Zions Bank, A Division of","CO - 02",
"b $2-5 million","CATHOLIC CHARITIES & COMMUNITY SERVICES.","6240 SMITH RD","DENVER","CO","80216","813110","Non-Profit Organization","Unanswered","Male Owned","Unanswered","Y","449","4/7/2020","FirstBank","CO - 01",
"b $2-5 million","CENTENNIAL MENTAL HEALTH CENTER, INC","211 West Main St.","STERLING","CO","80751","621420","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","218","4/5/2020","Bank of Colorado","CO - 04",
"b $2-5 million","CHERRY HILLS COMMUNITY CHURCH","3900 Grace Blvd","LITTLETON","CO","80126","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","276","4/15/2020","Commerce Bank","CO - 06",
"b $2-5 million","CHRISTIAN LIVING NEIGHBORHOODS","9570 S KINGSTON CT Suite 300","ENGLEWOOD","CO","80112","623312","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","422","4/30/2020","Independent Bank","CO - 04",
"b $2-5 million","CIRCADENCE CORPORATION","1900 9th St. Suite 300","BOULDER","CO","80302","518210","Corporation","Unanswered","Unanswered","Unanswered",,"141","4/7/2020","Zions Bank, A Division of","CO - 02",
"b $2-5 million","CLARK'S MARKET, INC.","215 S. Monarch Street, Ste G103","ASPEN","CO","81611","445110","Subchapter S Corporation","White","Male Owned","Unanswered",,"402","4/6/2020","First Western Trust Bank","CO - 03",
"b $2-5 million","CLAW HOLDINGS LLC","325 INTERLOCKEN PKWY B","BROOMFIELD","CO","80021","454210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"286","4/10/2020","BankUnited, National Association","CO - 02",
"b $2-5 million","CLICKFOX, INC.","5575 DTC Parkway, Suite 300","GREENWOOD VILLAGE","CO","80111","511210","Corporation","Unanswered","Unanswered","Unanswered",,"500","5/3/2020","Zions Bank, A Division of","CO - 01",
"b $2-5 million","CML SECURITY, LLC","1765 W 160th Ave Suite 700","BROOMFIELD","CO","80023","238290","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"271","4/6/2020","Zions Bank, A Division of","CO - 02",
"b $2-5 million","COLLECTIVE GOODS HOLDINGS, INC.","310 INTERLOCKEN PKWY SUITE 120","BROOMFIELD","CO","80021","424920","Corporation","Unanswered","Unanswered","Unanswered",,"250","4/5/2020","Glacier Bank","CO - 02",
"b $2-5 million","COLOMEX INC","717 N. Tejon Street","COLORADO SPRINGS","CO","80903","722511","Corporation","Unanswered","Unanswered","Unanswered",,"500","4/5/2020","ANB Bank","CO - 05",
"b $2-5 million","COLORADO ALLERGY AND ASTHMA CLINIC, P.C.","125 RAMPART WAY #200","DENVER","CO","80230","621111","Corporation","Unanswered","Unanswered","Unanswered",,"148","4/13/2020","InBank","CO - 01",
"b $2-5 million","COLORADO MECHANICAL SYSTEMS INC","7094 S. Revere Parkway Ste. 100","ENGLEWOOD","CO","80112","238220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","UMB Bank, National Association","CO - 04",
"b $2-5 million","COLORADO POWERLINE INC.","5401 N Peterson Rd","SEDALIA","CO","80135","237130","Corporation","Unanswered","Male Owned","Unanswered",,"112","4/14/2020","Sunflower Bank, National Association","CO - 02",
"b $2-5 million","COLORADO SPRINGS EARLY COLLEGES","4405 North Chestnut St Ste E","COLORADO SPRINGS","CO","80907","611310","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","420","4/28/2020","JPMorgan Chase Bank, National Association","CO - 05",
"b $2-5 million","COLORADO SPRINGS RADIOLOGISTS, PC","1390 KELLY JOHNSON BLVD","COLORADO SPRINGS","CO","80920","621111","Subchapter S Corporation","Unanswered","Unanswered","Non-Veteran",,"238","4/8/2020","Stockmens Bank","CO - 05",
"b $2-5 million","COLORADO STRUCTURES, INC.","540 ELKTON DR SUITE 202","COLORADO SPRINGS","CO","80907","236220","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/9/2020","Independent Bank","CO - 05",
"b $2-5 million","COMPRI SERVICES, INC.","2601 Blake Street, Suite 400","DENVER","CO","80205","541519","Corporation","Unanswered","Male Owned","Non-Veteran",,"86","4/27/2020","Fortis Private Bank","CO - 01",
"b $2-5 million","CONCRETE EXPRESS INC.","2027 W Colfax Ave","DENVER","CO","80204","238110","Corporation","Unanswered","Male Owned","Non-Veteran",,"200","4/6/2020","Zions Bank, A Division of","CO - 01",
"b $2-5 million","CONTINENTAL VOLKSWAGON LLC","6060 S Broadway","LITTLETON","CO","80121","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"460","4/13/2020","BBVA USA","CO - 01",
"b $2-5 million","CONVERCENT, INC.","3858 WALNUT ST","DENVER","CO","80205","511210","Corporation","Unanswered","Unanswered","Unanswered",,"120","4/7/2020","City National Bank","CO - 01",
"b $2-5 million","COSMIC ADVANCED ENGINEERED SOLUTIONS, INC.","985 SPACE CENTER DR","COLORADO SPRINGS","CO","80915","927110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"144","4/27/2020","Stockmens Bank","CO - 05",
"b $2-5 million","CQG, INC","1999 Broadway, Suite 1550 0.0","DENVER","CO","80202","518210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"102","4/10/2020","JPMorgan Chase Bank, National Association","CO - 01",
"b $2-5 million","CRESTONE SERVICING GROUP LLC","6145 Broadway Ste 40","DENVER","CO","80216","332996","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"215","4/16/2020","U.S. Bank, National Association","CO - 01",
"b $2-5 million","CRIMSON RENEWABLE ENERGY HOLDINGS, LLC","1801 California Street, Suite 3600 0.0","DENVER","CO","80202","325199","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","4/9/2020","JPMorgan Chase Bank, National Association","CO - 01",
"b $2-5 million","CRITICAL CARE & PULMONARY CONSULTANTS, PC","5200 DTC PARKWAY SUITE 400","GREENWOOD VILLAGE","CO","80111","621111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"133","4/11/2020","First-Citizens Bank & Trust Company","CO - 01",
,,,"DENVER","CO","80226","722511","Corporation","Unanswered","Female Owned","Non-Veteran",,"0","4/30/2020","FirstBank","CO - 01","147700"
"b $2-5 million","CROSSROADS' TURNING POINTS, INC.","4 Montebello Road","PUEBLO","CO","81001","621420","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","235","4/6/2020","Glacier Bank","CO - 03",
"b $2-5 million","CTL/THOMPSON, INC.","7306 S. Alton Way","CENTENNIAL","CO","80112","541620","Corporation","Unanswered","Unanswered","Unanswered",,"225","4/14/2020","Sunflower Bank, National Association","CO - 04",
"b $2-5 million","DANA KEPNER COMPANY, INC.","700 ALCOTT STREET","DENVER","CO","80204","423990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/14/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","DATAVAIL CORPORATION","11800 Ridge Parkway Suite 125","BROOMFIELD","CO","80021","541513","Corporation","Unanswered","Unanswered","Unanswered",,,"4/27/2020","Pacific Western Bank","CO - 02",
"b $2-5 million","DAVID C COOK","4050 Lee Vance VW","COLORADO SPRINGS","CO","80918","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","182","4/14/2020","Bank of America, National Association","CO - 05",
"b $2-5 million","DAVIS PARTNERSHIP PC","2901 BLAKE ST Suite 100","DENVER","CO","80205","541310","Corporation","Unanswered","Unanswered","Unanswered",,"184","4/5/2020","FirstBank","CO - 01",
"b $2-5 million","DELLENBACH CHEVROLET, INC.","3111 S COLLEGE AVE","FORT COLLINS","CO","80525","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"4/10/2020","Ally Bank","CO - 02",
"b $2-5 million","DELTA-MONTROSE ELECTRIC ASSOCIATION","11925 6300 Road","MONTROSE","CO","81401","221118","Cooperative","Unanswered","Unanswered","Unanswered",,"0","5/14/2020","Alpine Bank","CO - 03",
"b $2-5 million","DENVER ART MUSEUM","100 W 14th Ave","DENVER","CO","80204","712110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/5/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","DENVER BOTANIC GARDENS, INC.","909 York St.","DENVER","CO","80206","712130","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/6/2020","UMB Bank, National Association","CO - 01",
"b $2-5 million","DENVER CENTER FOR THE PERFORMING ARTS","1101 13TH ST","DENVER","CO","80204","711190","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","264","4/15/2020","U.S. Bank, National Association","CO - 01",
"b $2-5 million","DENVER HARDWOOD CO., INCORPORATED","1150 E. 58th Avenue","DENVER","CO","80216","423310","Corporation","Unanswered","Unanswered","Unanswered",,"190","4/27/2020","Harvest Small Business Finance, LLC","CO - 01",
"b $2-5 million","DENVER RESCUE MISSION","6100 Smith Road","DENVER","CO","80216","624221","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","225","4/6/2020","FirstBank","CO - 01",
"b $2-5 million","DENVER ZOOLOGICAL FOUNDATION, INC.","2300 N Steele St","DENVER","CO","80205","712130","Corporation","Unanswered","Unanswered","Unanswered",,"366","4/6/2020","Commerce Bank","CO - 01",
"b $2-5 million","DERR AND GRUENEWALD CONSTRUCTION LLC","11100 E 108th Ave","BRIGHTON","CO","80601","236116","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"164","4/9/2020","Independent Bank","CO - 04",
"b $2-5 million","DESIGNS BY SUNDOWN, INC.","6875 S SANTA FE DR","LITTLETON","CO","80120","561730","Sole Proprietorship","White","Male Owned","Non-Veteran",,"195","4/5/2020","BOKF, National Association","CO - 01",
