"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets","publicbenefitcorporation","pbcrecordingmethod","pbcpromotedbenefit","pbcissuesstockshares","pbcstocksharesavailable","pbcbenefitreportsent","pbcannualbenefitreport","conflictofinterest","conflictofinterestaffirmation","legalbusinessformation","currentstatus","statusdate","principaladdress2","principalprovince","principalcountry","mailingaddress2","mailingprovince","mailingcountry","placeformed","dateformed","expirationdate","programserviceratio"
"20123022626","CO","INSTITUTE OF MANAGEMENT ACCOUNTANTS","222659674","INITIAL REGISTRATION","20123022626",,,,"true","10 PARAGON DRIVE","Montvale","NJ","07645",,"BERGEN","1747 PENNSYLVANIA AVENUE NW","WASHINGTON","DC","20006",,"2026883549","2028350243","www.imanet.org","Doreen Remmen","2012-06-27T00:00:00.000",,,"2012-06-28T00:00:00.000","2012-06-27T00:00:00.000","2012-11-15T00:00:00.000","07-01","06-30","UNKNOWN",,,"true","501(C)(3)",,"false","false","false","2010-07-01T00:00:00.000","2011-06-30T00:00:00.000",,"0","21671","0","4038474",,,,"false","false","false","false","21671","0","0","0","0","0","0","13857096","9203677","4038474","0","0","0",,"13242151","17996637","14521013","3475624","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","NJ","19850705","02/15/23","0.69503"
"20103021000","CO","UNITED STATES RACQUETBALL ASSOCIATION - USA RACQUETBALL","730954204","FINANCIAL REPORT","20213035477",,,,"true",,,,,,,,,,,,,,,"Mike Wedel","2021-12-15T00:00:00.000",,,"2021-12-16T00:00:00.000","2021-12-15T00:00:00.000",,,,,,,"false",,,"false","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,,,,,,,,"false","false","false","false","453213","0","873359","5","0","0",,"1326865","1219411","144204","20788",,,,"1384403","437351","437351","0","415206","0","22145","false",,,,,,,,,,"GOOD",,,,,,,,,,"11/15/22","0.88082"
"20113034626","CO","NATIONAL RIFLE ASSOCIATION OF AMERICA","530116130","RENEWAL","20193036143","20183036365",,,"true","11250 WAPLES MILL ROAD","Fairfax","VA","22030",,"FAIRFAX","C/O OFFICE OF GENERAL COUNSEL","FAIRFAX","VA","22030",,"7032671250","7032673985","www.nra.org","John Frazer","2019-11-15T00:00:00.000",,,"2019-11-15T00:00:00.000","2019-11-15T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","CRIME,LEGAL","EDUCATION","true","501(C)(4)",,"false","true","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"7798658","108599726","48091585","56278967",,,"THE NRA FOUNDATION, INC., NRA CIVIL RIGHTS DEFENSE FUND, NRA FREEDOM ACTION FOUNDATION, NRA SPECIAL CONTRIBUTION FUND, DBA NRA WHITTINGTON CENTER","true","true","true","true","108599726","0","193010155","2192041","1107043","6463865","0","352550864","250904765","56278967","48091585","0","0",,"355275317","197212080","181180554","16031526","-36276779","5268615","47039690","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","NY","18711120","11/15/22","0.70623"
"20183006910","CO","KEN'S KREW, INC.","232965789","RENEWAL","20203032413","20193034129",,,"true","555 MADISON AVE.","New York","NY","10022",,"NEW YORK",,,,,,"2122908999",,"www.kenskrew.org","Suzy Goldberger","2020-11-17T00:00:00.000",,,"2020-11-23T00:00:00.000","2020-11-17T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","MEDICAL RESEARCH",,,"true","501(C)(3)",,"true","true","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","1251707","7339","86672",,,,"false","false","false","false","1251707","0","51247","1272","530","0","0","1304756","1005835","86672","7339","0","0",,"1099846","1219067","59476","1159591","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"19TH FLOOR",,"UNITED STATES",,,,"PA","19980430","11/15/22","0.91452"
"20033002331","CO","MUSIC ASSOCIATES OF ASPEN, INC.","840445087","RENEWAL","20213025358","20203020425",,,"true","225 MUSIC SCHOOL ROAD","Aspen","CO","81611",,"PITKIN","C/O AFFINITY FUNDRAISING REGISTRATION","DENVER","CO","80212",,"9709253254",,"www.aspenmusicfestival.com","Paul Gibb","2021-08-26T00:00:00.000",,,"2021-08-27T00:00:00.000","2021-08-26T00:00:00.000","2022-02-15T00:00:00.000","10-01","09-30","ARTS,CULTURE & HUMANITIES","EDUCATION",,"true","501(C)(3)",,"true","true","false","2019-10-01T00:00:00.000","2020-09-30T00:00:00.000",,"0","7432357","1086770","2203970",,,,"false","false","false","false","7293107","139250","291098","709447","-110854","-333","0","8481131","6576559","2203970","1086770","0","0",,"9867299","112700014","1348295","111351719","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","PO BOX 12129",,"UNITED STATES","CO","19541213","05/15/23","0.6665"
"20093008410","CO","COLORADO CHRISTIAN COUNSELING INC","263744021","RENEWAL","20123017687","20113038845",,,"true","10700 E BETHANY DR  STE 103","Aurora","CO","80014",,"ARAPAHOE",,,,,,"7203632603",,,"Timothy Mackenzie","2012-05-14T00:00:00.000",,,"2012-05-14T00:00:00.000","2012-05-14T00:00:00.000","2013-05-15T00:00:00.000","01-01","12-31","MENTAL HEALTH,CRISIS INTERVENTION","PUBLIC,SOCIETY BENEFIT","RELIGION,SPIRITUAL DEVELOPMENT","true","501(C)(3)",,"true","false","false","2011-01-01T00:00:00.000","2011-12-31T00:00:00.000",,"0","39545","1152","6587",,,,"false","false","false","false","39545","0","0","0","0","0","0","39545","32851","6587","1152","0","0",,"40590","6847","0","6847","6847","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20081119","08/15/23","0.80934"
"20083007808","CO","MISSION MOBILIZATION INTERNATIONAL","841610423","RENEWAL","20123006678","20113025370",,,"true","18150 ASPEN WAY","Monument","CO","80132",,"EL PASO","PO BOX 3108","MONUMENT","CO","80132",,"7197616258","7195962443",,"Sherrye Merriman","2012-02-16T00:00:00.000",,,"2012-02-16T00:00:00.000","2012-02-16T00:00:00.000","2013-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)","2008-12-03T00:00:00.000","true","false","false","2011-01-01T00:00:00.000","2011-12-31T00:00:00.000",,"0","150950","8070","16140",,,,"false","false","false","false","150950","0","0","0","0","0","0","150950","137201","16140","8070","0","0",,"161411","16487","103","16384","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20011206","08/15/23","0.85001"
"20033004551","CO","FLATIRONS VOLLEYBALL CLUB","841507796","RENEWAL","20133005515","20123000618",,,"true","2485 CLAYTON CIRCLE","Superior","CO","80027",,"BOULDER",,,,,,"3035437605","3035437609","www.flatironsvbc.org","Renee Loewen","2013-02-10T00:00:00.000",,,"2013-02-11T00:00:00.000","2013-02-10T00:00:00.000","2014-02-15T00:00:00.000","10-01","09-30","RECREATION,SPORTS","YOUTH DEVELOPMENT",,"true","501(C)(3)",,"true","false","false","2011-10-01T00:00:00.000","2012-09-30T00:00:00.000",,"0","153858","0","54063",,,,"false","false","false","false","153858","0","18883","0","0","0","0","172741","133545","54063","0","0","0",,"187608","4451","2304","2147","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20021001","05/15/23","0.71183"
"20153007488","CO","FRIENDS OF FORMAN CHRISTIAN COLLEGE, INC.","542090435","RENEWAL","20193034657","20183033887",,,"true","3434 ROSWELL ROAD NW","Atlanta","GA","30305",,"FULTON",,,,,,"8664606313","4042208852","www.friendsofforman.org","Sandra O'meara","2019-11-11T00:00:00.000",,,"2019-11-12T00:00:00.000","2019-11-11T00:00:00.000","2020-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000",,"0","6496585","283200","192758",,,,"false","false","false","false","6496585","0","0","99499","0","0","0","6596084","1214316","192758","283200","0","0",,"1690274","9703311","790128","8913183","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"FL","20030114","02/15/23","0.71841"
"20083006361","CO","38TH AVENUE BUSINESS DISTRICT","331042492","RENEWAL","20203020974","20193028331",,,"true","4465 KIPLING STREET","Wheat Ridge","CO","80033",,"JEFFERSON",,,,,,"3034247763","3034241301","www.wrbusinessdistrict.org","Chelsea Bunker","2020-08-12T00:00:00.000",,,"2020-08-13T00:00:00.000","2020-08-12T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","PUBLIC,SOCIETY BENEFIT","true","501(C)(3)",,"true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","115000","0","10410",,,,"false","false","false","false","115000","0","350","217","0","0","0","115567","147968","10410","0","0","0",,"158378","114405","80220","34185","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"SUITE 103",,"UNITED STATES",,,,"CO","20020917","11/15/22","0.93427"
"20133018818","CO","THE NATIONAL CENTER FOR SCIENCE EDUCATION","112656357","RENEWAL","20213018115","20203013587",,,"true","230 GRAND AVE. SUITE 101","Oakland","CA","94610",,"ALAMEDA",,,,,,"5106017203",,"ncse.ngo","Rae Holzman","2021-07-19T00:00:00.000",,,"2021-07-20T00:00:00.000","2021-07-19T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"0","1153145","205351","345915",,,,"false","false","false","false","1153145","0","10258","61427","0","0","0","1332992","827479","345915","205351","0","0",,"1378745","2826075","75926","2750149","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CA","19941205","08/15/23","0.60017"
"20033007723","CO","CRESTED BUTTE REEL FEST INC","742935453","RENEWAL","20073001014","20063002728",,,"false","308 THIRD STREET","Mt Crested Butte","CO","81224",,"GUNNISON","PO BOX 1733","CRESTED BUTTE","CO","81224",,"9703492600","9703491384","www.crestedbuttereelfest.com","James Kingsdale","2007-02-16T00:00:00.000",,,"2007-02-16T00:00:00.000","2007-01-25T00:00:00.000","2008-02-15T00:00:00.000","10-01","09-30","ARTS,CULTURE & HUMANITIES",,,"true","501(C)(3)",,"true","false","false","2005-10-01T00:00:00.000","2006-09-30T00:00:00.000",,"0","30655","0","22394",,,,"false","false","false","false","30655","0","26712","288","0","0","39464","57655","0","22394","0","0","39464","INCLUDES: $3,376 FOR RENT, UTILITIES, MAINTENANCE; $8,240 FOR PRINTING, PUBLICATIONS, POSTAGE, SHIPPING; $27,848 FOR SUPPLIES, INSURANCE, FEES, LICENSES, FESTIVAL AWARDS, ADVERTISING, ETC.","61858","3813","1335","2478","0","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","CO","19991227",,"0"
"20163022282","CO","NEW YORK STATE ARCHIVES PARTNERSHIP TRUST","141776509","RENEWAL","20173042040","20163038769",,,"true","222 MADISON AVENUE","Albany","NY","12230",,"ALBANY","9C49 CULTURAL EDUCATION CENTER","ALBANY","NY","12230",,"5184737091","5184737058","nysarchivestrust.org","Janet B. Braga","2017-12-29T00:00:00.000",,,"2017-12-29T00:00:00.000","2017-12-29T00:00:00.000","2018-08-15T00:00:00.000","04-01","03-31","ARTS,CULTURE & HUMANITIES",,,"true","501(C)(3)",,"true","true","false","2016-04-01T00:00:00.000","2017-03-31T00:00:00.000",,"0","479440","62170","394305",,,,"false","false","false","false","179440","300000","17382","294630","0","0","0","805559","270575","394305","62170","0","0",,"727050","4568288","190927","4377361","201880","1584393","2591088","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","NY","19950401","11/15/22","0.37215"
"20183039160","CO","CO2 COALITION, INC","473722575","RENEWAL","20203024414","20193027869",,,"true","1621 NORTH KENT STREET, SUITE 603","Arlington","VA","22209",,"ARLINGTON",,,,,,"5719703180",,"www.co2coalition.org","M Herlong","2020-08-26T00:00:00.000",,,"2020-08-27T00:00:00.000","2020-08-26T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","EDUCATION","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","PUBLIC,SOCIETY BENEFIT","true","501(C)(3)",,"true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","811582","101285","168938",,,,"false","false","false","false","811582","0","0","5133","0","0","0","816715","409230","168938","101285","0","0",,"679453","891645","4757","886888","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"VA","20150406","08/15/23","0.60229"
"20113020384","CO","BETTER WORLD BOOKS","275012418","AMENDMENT","20123039992","20113020384",,,"true","16580 HWY 119","Black Hawk","CO","80422",,"GILPIN","PO BOX 525","BLACK HAWK","CO","80422",,"3036423334",,,"Gene Strandberg","2012-12-11T00:00:00.000",,,"2012-12-12T00:00:00.000","2012-11-13T00:00:00.000","2013-05-15T00:00:00.000","02-06","12-31","PUBLIC,SOCIETY BENEFIT",,,"true","501(C)(3)",,"true","true","false","2011-02-16T00:00:00.000","2011-12-31T00:00:00.000",,"0","0","0","0",,,,"false","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20110216","08/15/23",
"20153042365","CO","WILD BURRO RESCUE AND PRESERVATION PROJECT","943168144","INITIAL REGISTRATION","20153042365",,,,"true","20006 WALKER CREEK ROAD","Olancha","CA","93549",,"INYO","1747 PENNSYLVANIA AV","WASHINGTON","DC","20006",,"7607642136","2028350243","www.wildburrorescue.org","Diana Chontos","2015-12-07T00:00:00.000",,,"2015-12-08T00:00:00.000","2015-12-07T00:00:00.000","2016-05-15T00:00:00.000","01-01","12-31","ANIMALS",,,"true","501(C)(3)",,"true","false","false","2014-01-01T00:00:00.000","2014-12-31T00:00:00.000",,"0","220908","4082","2195",,,,"false","false","false","false","220908","0","0","0","0","0","0","220908","229787","2195","4082","0","0",,"236064","325177","332360","-7183","0","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES","SUITE 1000",,"UNITED STATES","WA","19910730",,"0.97341"
"20083008819","CO","BLUE ROSE RANCH, INC.","204541576","RENEWAL","20183007189","20173010189",,,"true","30997 US HIGHWAY 287","Springfield","CO","81073",,"BACA",,,,,,"3037967739",,"www.blueroseranch.org","John M Webb","2018-02-27T00:00:00.000",,,"2018-03-01T00:00:00.000","2018-02-27T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","ANIMALS",,,"true","501(C)(3)","2012-02-06T00:00:00.000","true","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","126583","0","105910",,,,"false","false","false","false","126583","0","0","0","0","0","0","126583","0","105910","0","0","0",,"105910","198907","47500","151407","151407","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20060322","08/15/23","0"
"20063002151","CO","ZERO TO THREE: NATIONAL CENTER FOR INFANTS, TODDLERS AND FAMILIES","521105189","RENEWAL","20123019644","20113010925",,,"true","1255 23RD STREET, NW, SUITE 350","Washington","DC","20037",,"DISTRICT OF COLUMBIA",,,,,,"2026381144","2026380851","www.zerotothree.org","Matthew Melmed","2012-05-21T00:00:00.000",,,"2012-05-21T00:00:00.000","2012-05-21T00:00:00.000","2013-02-15T00:00:00.000","10-01","09-30","YOUTH DEVELOPMENT",,,"true","501(C)(3)",,"true","true","false","2010-10-01T00:00:00.000","2011-09-30T00:00:00.000",,"0","31828490","485548","303151",,,,"false","false","false","false","4993625","26834865","3375911","313139","0","0","0","36906540","29996520","303151","485548","0","0",,"30785219","28977379","6603733","22373646","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"DC","19770518","08/15/22","0.97438"
"20093001510","CO","ABUNDANT LIFE WOMENS MINISTRIES","201127102","RENEWAL","20133016607","20123001761",,,"true","20287 E LAKE LANE","Centennial","CO","80016",,"ARAPAHOE",,,,,,"3036905994","8664134184","alwmonline.org","Cindy L Jackson","2013-05-14T00:00:00.000",,,"2013-05-21T00:00:00.000","2013-05-14T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","5420","0","5259",,,,"false","false","true","true","5420","0","0","0","0","0","0","5420","0","5259","0","0","0",,"5259","6000","0","6000","6000","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20040122","08/15/23","0"
"20113021428","CO","THE CAMPBELL FOUNDATION","620548038","RENEWAL","20183037461","20173037934",,,"true","1400 S. GERMANTOWN ROAD","Germantown","TN","38138",,"SHELBY","C/O AFFINITY FUNDRAISING REGISTRATION","DENVER","CO","80212",,"9017595490","9017593195","www.campbell-foundation.org","Daniel Shumate","2018-11-16T00:00:00.000",,,"2018-11-27T00:00:00.000","2018-11-20T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","EDUCATION","MEDICAL RESEARCH",,"true","501(C)(3)",,"true","true","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","3104717","366773","109607",,,,"false","false","false","false","3104717","0","0","329474","107074","0","0","3550589","1504636","109607","366773","0","0",,"1981016","8514283","66831","8447452","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","PO BOX 12129",,"UNITED STATES","TN","19461214","11/15/22","0.75953"
"20113000965","CO","PHYSICIAN ASSISTANT FOUNDATION OF THE AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS","541071370","RENEWAL","20153020377","20143020409",,,"true","2318 MILL ROAD, SUITE 1300","Alexandria","VA","22314",,"ALEXANDRIA","C/O PERLMAN & PERLMAN 1855 W BASELINE RD STE 250","MESA","AZ","85202",,"7035195686","7036841924","www.aapa.org","Lisa M Gables","2015-06-01T00:00:00.000",,,"2015-06-02T00:00:00.000","2015-06-01T00:00:00.000","2016-05-15T00:00:00.000","01-01","12-31","DISEASES,DISORDERS,& MEDICAL DISCIPLINES","HEALTH","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","true","501(C)(3)",,"true","false","false","2014-01-01T00:00:00.000","2014-12-31T00:00:00.000",,"0","581927","138232","206113",,,"AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS","true","true","false","false","581927","0","0","354522","-78999","0","0","857450","203504","206113","138232","0","0",,"547849","3459958","50577","3409381","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","VA","19771117","11/15/22","0.37146"
"20083004562","CO","SUMMIT MIDDLE CHARTER SCHOOL","841562333","RENEWAL","20143032201","20143010738",,,"true","4655 HANOVER AVE.","Boulder","CO","90305",,"BOULDER",,,,,,"72056139200",,"bvsd.org","Shelly J. Hendrick","2014-10-06T00:00:00.000",,,"2014-10-15T00:00:00.000","2014-10-06T00:00:00.000","2015-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000",,"0","3134628","0","0",,,,"false","false","false","false","3134628","0","0","0","0","0","0","3134628","3011250","0","0","0","0",,"3011250","1152174","0","1152174","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20001002","02/15/23","1"
"20213032064","CO","MESA COUNTY SEARCH AND RESCUE GROUND TEAM","043589307","INITIAL REGISTRATION","20213032064",,,,"true","215 RICE ST","Grand Junction","CO","81501",,"MESA","PO BOX 2251","GRAND JUNCTION","CO","81502",,"9709865591",,"mesacountysearchandrescue.org","Nathan Rinderle","2021-11-12T00:00:00.000",,,"2021-11-15T00:00:00.000","2021-11-12T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","PUBLIC SAFETY,DISASTER PREPAREDNESS,& RELIEF",,,"true","501(C)(3)","2001-01-05T00:00:00.000","true","false","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"0","14498.31","0","0",,,,"false","false","false","false","14498.31","0","0","0","0","0","0","14498.31","7029.22","0","0","0","0",,"7029.22","34048.81","0","34048.81","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20020619","08/15/23","1"
"20173017859","CO","SAVE ANIMALS FACING EXTINCTION","320493691","AMENDMENT","20173029541","20173017859",,,"true","505 FIFTH AVENUE S.","Seattle","WA","98104",,"KING COUNTY","C/O PERLMAN & PERLMAN LLC; 1855 W. BASELINE RD","MESA","AZ","85202",,"2062455456",,"www.saveanimalsfacingextinction.org","Eric Russell","2017-09-05T00:00:00.000",,,"2017-09-06T00:00:00.000","2017-09-01T00:00:00.000","2018-05-15T00:00:00.000","04-15","12-31","ANIMALS",,,"false","501(C)(4)",,"false","false","false","2016-04-15T00:00:00.000","2016-12-31T00:00:00.000",,"0","1294388","88858","27702",,,,"false","false","true","true","1294388","0","0","0","0","0","0","1294388","469288","27702","88858","0","0",,"585848","844121","135581","708540","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,"SUITE 900",,"UNITED STATES","SUITE 250",,"UNITED STATES","WA","20160415","08/15/22","0.80104"
"20053008469","CO","AMPUTEE COALITION OF AMERICA, INC.","521701146","RENEWAL","20073007434","20063005935",,,"false","900 E HILL AVENUE, SUITE 205","Knoxville","TN","37915",,,"310 W 20TH STREET, SUITE 300","KANSAS CITY","MO","64108",,"8655248772","8655257917","www.amputee-coalition.org","Patricia Patricia Isenberg","2007-07-31T00:00:00.000",,,"2007-07-31T00:00:00.000","2007-07-31T00:00:00.000","2008-05-15T00:00:00.000","01-01","12-31","UNKNOWN",,,"true","501(C)(3)",,"true","true","false","2006-01-01T00:00:00.000","2006-12-31T00:00:00.000",,"0","2118178","227360","352215",,,,"false","false","false","false","360508","1757670","426090","23368","0","17127","0","2755400","2114725","352215","227360","0","0",,"2694300","1156852","241988","914864","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","MD","19891004","11/15/21","0.78489"
