"spid","fileid","actiontypecode","actiontype","actionrefid","recordstatuscd","recordstatus","lastname","firstname","middlename","suffix","organizationname","address1","address2","city","state","country","zipcode","zipcode4","assignor"
"1003594","988536","A","add",,"A","active",,,,,"ACADEMY BANK NA","1 SOUTH TEJON",,"COLORADO SPRINGS","CO","United States","80903",,"0"
"541181","534522","A","add",,"A","active",,,,,"FIRST NATIONAL BANK OF THE ROCKIES",,,,,,,,"0"
"523903","517712","A","add",,"A","active",,,,,"HSH NORDBANK AG, NEW YORK BRANCH","230 PARK AVENUE",,"NEW YORK","NY","United States","10169",,"0"
"1524005","1790972","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"445425","442372","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"523614","517434","A","add",,"A","active",,,,,"CLUNE & COMPANY LC","PO BOX 350",,"MISSION","KS","United States","66201",,"0"
"353467","352575","A","add",,"A","active",,,,,"KEYBANK NA","4910 TIEDEMAN RD",,"BROOKLYN","OH","United States","44144",,"0"
"1406403","1619992","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH ROAD",,"Aurora","CO","United States","80011",,"0"
"522651","516501","A","add",,"A","active",,,,,"CAPFINANCIAL CV2, LLC",,,,,,,,"0"
"1190446","1279492","A","add",,"A","active",,,,,"CNH INDUSTRIAL CAPITAL AMERICA LLC","100 BRUBAKER AVE",,"NEW HOLLAND","PA","United States","17557",,"0"
"1473884","1716951","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1087254","1118052","A","add",,"A","active",,,,,"Centennial Bank","13700 East Arapahoe Road",,"Centennial","CO","United States","80112",,"0"
"700225","691026","A","add",,"A","active",,,,,"KUBOTA CREDIT CORPORATION, U.S.A.","1025 NORTH BROOK PKWY.",,"SUWANEE","GA","United States","30024",,"0"
"1473784","1716825","A","add",,"A","active",,,,,"Corporation Service Company, as Representative","P.O. Box 2576 uccsprep@cscinfo.com",,"Springfield","IL","United States","62708",,"0"
"589362","581935","A","add",,"A","active",,,,,"BURKHART DENTAL SUPPLY CO (THE)",,,,,,,,"0"
"280496","281010","A","add",,"A","active",,,,,"AIR LIQUIDE INDUSTRIAL U.S. LP",,,,,,,,"0"
"1473605","1716514","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"665385","656743","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"254249","255446","A","add",,"A","active",,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",,,,,,,,"0"
"1106622","1148468","A","add",,"A","active",,,,,"THE COOPERATIVE FINANCE ASSOCIATION, INC.","PO Box 901532",,"Kansas City","MO","United States","64190",,"0"
"936666","885315","A","add",,"A","active",,,,,"Lohmiller & Company dba Carrier West dba Rocky Mountain Bryant Dist.","4800 Osage St.",,"DENVER","CO","United States","80221",,"0"
"1077786","1103967","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"351895","351108","A","add",,"A","active",,,,,"GREYSTONE SERVICING CORPORATION, INC.","419 BELLE AIR LANE",,"WARRENTON","VA","United States","20186",,"0"
"1473708","1716680","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"292769","293004","A","add",,"A","active",,,,,"FIRST NATIONAL BANK","7777 EAST ARAPAHOE RD",,"CENTENNIAL","CO","United States","80112",,"0"
"1102736","1142329","A","add",,"A","active",,,,,"GUARANTY BANK AND TRUST COMPANY","PO BOX 5847",,"DENVER","CO","United States","80217",,"0"
"1210472","1311223","A","add",,"A","active",,,,,"FleetOne Factoring, LLC","613 Bakertown Rd",,"Antioch","TN","United States","37013",,"0"
"1406530","1620199","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"794929","783791","A","add",,"A","active",,,,,"SPACE AGE F C U","2495 S HAVANA ST #F-18",,"AURORA","CO","United States","80014",,"0"
"635922","627725","A","add",,"A","active",,,,,"SPACE AGE F.C.U.","2495 S HAVANA ST #F-18",,"AURORA","CO","United States","80014",,"0"
"1063303","1081211","A","add",,"I","inactive",,,,,"Life Insurance Company of the Southwest","One National Life Drive",,"Montpelier","VT","United States","05604",,"0"
"341972","341347","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"941037","891930","A","add",,"A","active",,,,,"U.S. Bank Equipment Finance, a division of U.S. Bank National Association","1310 Madrid Street",,"MARSHALL","MN","United States","56258",,"0"
"601511","593906","A","add",,"A","active",,,,,"SNAP ON CREDIT","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"375325","373942","A","add",,"A","active",,,,,"FREEPORT FINANCIAL LLC, AS AGENT, AND GMAC COMMERCIAL FINANCE LLC, AS AGENT",,,,,,,,"0"
"583958","576645","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"659568","650998","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"649564","641137","A","add",,"A","active",,,,,"CNH CAPITAL AMERICA LLC","100 BRUBAKER AVE",,"NEW HOLLAND","PA","United States","17557",,"0"
"1374646","1570837","A","add",,"A","active",,,,,"Forte Health","8547 East Arapahoe Rd","Ste J433","Greenwood Village","CO","United States","80122",,"0"
"504942","499267","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"562513","555452","A","add",,"A","active","Hullett","Daniel","Eugene:",,,,,,,,,,"0"
"1573214","1854182","A","add",,"A","active",,,,,"Wells Fargo Vendor Financial Services, LLC","PO Box 35701",,"Billings","MT","United States","59107",,"0"
"690796","681803","A","add",,"A","active",,,,,"WELLS FARGO BANK,NA","299 SOUTH MAIN STREET","4TH FLOOR","SALT LAKE CITY","UT","United States","84111",,"0"
"560938","553897","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1071512","1093946","A","add",,"A","active",,,,,"CORPORATION SERVICE COMPANY, AS REPRESENTATIVE","P.O. Box 2576 UCCSPREP@CSCINFO.COM",,"Springfield","IL","United States","62708",,"0"
"789848","778827","A","add",,"A","active",,,,,"PREMIER FARM CREDIT, FLCA","P.O. BOX 306","700 W. 8TH","YUMA","CO","United States","80759",,"0"
"1292938","1441765","A","add",,"A","active",,,,,"MATCO TOOLS CORPORATION","4403 ALLEN RD",,"STOW","OH","United States","44224",,"0"
"1473723","1716696","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"183903","187693","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"814746","803279","A","add",,"A","active",,,,,"WESTERN HEALTHCARE NETWORK","2815 E HARMONY RD, STE #108",,"FORT COLLINS","CO","United States","80528",,"0"
"919440","638435","A","add",,"A","active",,,,,"USAA AUTO INSURANCE","CLAIM # 11338766","9800 FREDERICKSBURG ROAD","SAN ANTONIO","TX","United States","78288",,"0"
"821913","810344","A","add",,"A","active",,,,,"FIRST NATIONAL BANK OF OMAHA","205 WEST OAK ST.",,"FORT COLLINS","CO","United States","80521",,"0"
"245954","247412","A","add",,"A","active",,,,,"COMMUNITY BANKS OF COLORADO","5690 S DTC BLVD","SUITE 450E","GREENWOOD VILLAGE","CO","United States","80111",,"0"
"133428","139196","A","add",,"A","active",,,,,"VALLEY NATIONAL BANK CORTEZ-DOLORES","PO DRAWER BB",,"CORTEZ","CO","United States","81321",,"0"
"1473856","1716917","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"596568","589067","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"1474054","1717189","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"1419020","1640100","A","add",,"A","active",,,,,"C T Corporation System, as representative","330 N Brand Blvd, Suite 700","Attn: SPRS","Glendale","CA","United States","91203",,"0"
"681843","672999","A","add",,"A","active","Hoodenpyle","Ronald","Roy",,,"14255 CITATION LN",,"PEYTON","CO","United States","80831",,"0"
"262841","263840","A","add",,"A","active",,,,,"1100 COTTONWOOD RD., L.P.","15490 VENTURA BLVD STE 210",,"SHERMAN OAKS","CA","United States","91403",,"0"
"1338641","1511961","A","add",,"A","active",,,,,"KEYBANK NATIONAL ASSOCIATION, AS ADMINISTRATIVE AGENT","127 Public Square",,"Cleveland","OH","United States","44114",,"0"
"652227","643750","A","add",,"A","active",,,,,"SNAP-ON TOOLS COMPANY LLC","2801 80TH ST.",,"KENOSHA","WI","United States","53141",,"0"
"1632370","1944727","A","add",,"A","active",,,,,"Tesla, Inc.","12832 S Frontrunner Blvd, Suite 100",,"Draper","UT","United States","84020",,"0"
"505982","500287","A","add",,"A","active",,,,,"BANK OF COLORADO","PO BOX 228","111 SOUTH ROLLIE AVENUE","FT LUPTON","CO","United States","80621",,"0"
"412587","410303","A","add",,"A","active",,,,,"COMMERCE BANK",,,,,,,,"0"
"990092","967124","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"517851","511829","A","add",,"A","active",,,,,"MEDICAL LIEN MANAGEMENT, INC.","PO BOX 657",,"WHEAT RIDGE","CO","United States","80034",,"0"
"704504","695219","A","add",,"A","active",,,,,"FRONT RANGE BANK","7006 S ALTON WAY BLDG B",,"CENTENNIAL","CO","United States","80012",,"0"
"1359625","1546444","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"704098","694826","A","add",,"A","active",,,,,"MERCHANT CASH AND CAPITAL, LLC","450 PARK AVENUE SOUTH, 11TH FLOOR",,"NEW YORK","NY","United States","10016",,"0"
"905324","394684","A","add",,"A","active",,,,,"U.S. SMALL BUSINESS ADMINISTRATION","1104 N. MAIN STREET",,"PUEBLO","CO","United States","81003",,"0"
"1338987","1512481","A","add",,"A","active",,,,,"C T Corporation System, as representative","330 N Brand Blvd, Suite 700; Attn: SPRS",,"Glendale","CA","United States","91203",,"1"
"1473920","1717019","A","add",,"A","active",,,,,"Snap-on Credit LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048-5339",,"0"
"184913","188657","A","add",,"A","active",,,,,"TEXTRON FINANCIAL CORPORATION",,,,,,,,"0"
"1142307","1205620","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"806781","795417","A","add",,"A","active",,,,,"EXEMPLA HEALTHCARE BUSINESS OFFICE","2480 WEST 26TH AVENUE","SUITE 200B","DENVER","CO","United States","80211",,"0"
"1190739","1279995","A","add",,"A","active",,,,,"Region 9 Economic Development District of SW Colorado","295 A Girard Street",,"Durango","CO","United States","81303",,"0"
"377502","376010","A","add",,"A","active",,,,,"BOKF EQUIPMENT FINANCE, INC.",,,,,,,,"0"
"908290","437827","A","add",,"A","active",,,,,"HSBC BANK NEVADA, N.A.","700 N WOOD DALE ROAD",,"WOOD DALE","IL","United States","60191",,"0"
"1473810","1716861","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1540180","1810601","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"1274900","1413270","A","add",,"A","active",,,,,"FMS Bank","520 Sherman St",,"Fort Morgan","CO","United States","80701",,"0"
"800641","789381","A","add",,"A","active",,,,,"INVACARE CORPORATION","ONE INVACARE WAY",,"ELYRIA","OH","United States","44035",,"0"
"1716251","2054428","C","change only","1678978","A","active",,,,,"SLSLT UNDERLYING TRUST 2020-1","c/o Wilmington Trust, NA","1100 North Market Street","Wilmington","DE","United States","19890",,"0"
"372665","371458","A","add",,"A","active",,,,,"CITICAPITAL COMMERCIAL CORPORATION","3950 REGENT BLVD 2ND FLOOR","LIEN PERFECTION","IRVING","TX","United States","75063",,"0"
"985577","959672","A","add",,"A","active",,,,,"PREMIER FARM CREDIT, PCA","PO Box 306","700 W 8th Ave","Yuma","CO","United States","80759",,"0"
"615468","607607","A","add",,"A","active",,,,,"DIVERSIFIED FINANCIAL SERVICES, LLC","14010 FNB PKWY STE 400",,"OMAHA","NE","United States","68154",,"0"
"1711136","2047566","A","add",,"A","active",,,,,"Wilmington Trust, National Association, as Trustee, on behalf of the registered Holders of BMO 2022-C1 Mortgage Trust, Commercial Mortgage Pass Through Certificates, Series 2022-C1 and the Uncertificated VRR Interest Owner","1100 North Market Street",,"Wilmington","DE","United States","19890",,"0"
"931828","848998","A","add",,"A","active",,,,,"SHEFFIELD FINANCIAL","PO BOX 1704",,"CLEMMONS","NC","United States","27012",,"0"
"1255621","1382329","A","add",,"A","active",,,,,"CORPORATION SERVICE COMPANY, AS REPRESENTATIVE","P.O. BOX 2576  UCCSPREP@CSCINFO.COM",,"Springfield","IL","United States","62708",,"0"
"1398140","1607204","D","delete only","6172","I","inactive",,,,,"FLESHER-HINTON MUSIC COMPANY",,,,"CO","United States",,,"0"
"772673","761931","A","add",,"A","active",,,,,"KEYBANK NATIONAL ASSOCIATION","12801 COLORADO BLVD.",,"THORNTON","CO","United States","80241",,"0"
"1161910","1235814","A","add",,"A","active",,,,,"Sheffield Financial, A Division of Branch Banking and Trust Company","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"1372691","1567679","A","add",,"A","active",,,,,"Elevations Credit Union","PO Box 9004",,"Boulder","CO","United States","80301",,"0"
"1390885","1595909","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"736650","726442","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1198278","1291863","A","add",,"A","active",,,,,"Rehabilitation Services, L.L.C.","14111 E Alameda Ave","Suite # 200","Aurora","CO","United States","80012",,"0"
"1030085","1029413","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"1235517","1350110","A","add",,"A","active",,,,,"COORS DISTRIBUTING COMPANY","5400 PECOS",,"DENVER","CO","United States","80221",,"0"
"452203","448737","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1101299","1139911","A","add",,"A","active",,,,,"Centura Health","8140 South Holly St",,"Centennial","CO","United States","80122",,"0"
"557940","550937","A","add",,"A","active",,,,,"PREMIER FARM CREDIT, PCA","700 W. 8TH","P. O. BOX 306","YUMA","CO","United States","80759",,"0"
"212445","215189","A","add",,"A","active",,,,,"ALPINE BANK",,,,,,,,"0"
"207350","210256","A","add",,"A","active",,,,,"TEXTRON FINANCIAL CORPORATION","PO BOX 9354",,"MINNEAPOLIS","MN","United States","55440",,"0"
"1358026","1543727","A","add",,"A","active",,,,,"Colfax Central Partners, LLC","496 South Broadway",,"Denver","CO","United States","80209",,"0"
"807176","795802","A","add",,"A","active",,,,,"WESTERN HEALTHCARE NETWORK","2815 E HARMONY RD","STE #108","FORT COLLINS","CO","United States","80528",,"0"
"897941","198103","A","add",,"A","active",,,,,"WELLS FARGO BANK, N.A.","MAC: N9311-161","6TH & MARQUETTE","MINNEAPOLIS","MN","United States","55479",,"0"
"373001","371774","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1279133","1419978","A","add",,"A","active",,,,,"USAA Federal Savings Bank","10750 McDermott Freeway",,"San Antonio","TX","United States","78288",,"0"
"564841","557760","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1205020","1302610","A","add",,"A","active",,,,,"Commerce Bank","216 16th Street, Suite 1400",,"Denver","CO","United States","80202",,"0"
"291712","292018","A","add",,"A","active",,,,,"ENCORE MEDICAL, L.P.","9800 METRIC BOULEVARD",,"AUSTIN","TX","United States","78758",,"0"
"187091","190776","A","add",,"A","active",,,,,"WELLS FARGO BANK WEST, NATIONAL ASSOCIATION",,,,,,,,"0"
"572387","565214","A","add",,"A","active",,,,,"MERCHANTS MORTGAGE & TRUST CORPORATION",,,,,,,,"0"
"632080","623923","A","add",,"A","active",,,,,"MEDICAL LIEN MANAGEMENT",,,,,,,,"0"
"653850","645349","A","add",,"A","active",,,,,"CNH CAPITAL AMERICA LLC",,,,,,,,"0"
"304055","304012","A","add",,"A","active",,,,,"BANK OF COLORADO","901 GRAND AVENUE","PO BOX 520","GLENWOOD SPRINGS","CO","United States","81601",,"0"
"949450","901886","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"511141","505334","A","add",,"A","active",,,,,"THE PUEBLO BANK AND TRUST COMPANY",,,,,,,,"0"
"173677","177831","A","add",,"A","active",,,,,"SNAP-ON TOOLS COMPANY LLC",,,,,,,,"0"
"844210","832253","A","add",,"A","active",,,,,"COMMODITY CREDIT CORPORATION",,,,,,,,"0"
"389022","387257","A","add",,"A","active",,,,,"ALPINE BANK","225 NORTH 5TH STREET",,"GRAND JUNCTION","CO","United States","81501",,"0"
"763969","753389","A","add",,"A","active",,,,,"WRAY STATE BANK",,,,,,,,"0"
"214330","217030","A","add",,"A","active",,,,,"MEADOWBROOK MEAT COMPANY, INC","2641 MEADOWBROOK RD",,"ROCKY MOUNT","NC","United States","27802",,"0"
"232212","234226","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"754957","744585","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"771378","760667","A","add",,"A","active",,,,,"REGENCY HOTEL MANAGEMENT COMPANY, INC.","15555 E. 40TH AVE","UNIT 2","DENVER","CO","United States","80239",,"0"
"1182613","1267169","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"292613","292848","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1336382","1508668","C","change only","978263","A","active",,,,,"FORTIS PRIVATE BANK","1550 17TH ST. SUITE 100",,"DENVER","CO","United States","80202",,"0"
"1135096","1194019","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1473973","1717087","A","add",,"A","active",,,,,"Caterpillar Financial Services Corporation","2120 West End Avenue",,"Nashville","TN","United States","37203",,"0"
"1121373","1171973","A","add",,"A","active",,,,,"Commodity Credit Corporation","Farm Service Agency","57 W Bromley Ln","Brighton","CO","United States","80601",,"0"
"327195","326889","A","add",,"A","active",,,,,"FIRST NATIONAL BANK","PO BOX 25",,"JULESBURG","CO","United States","80737",,"0"
"846514","834489","A","add",,"A","active",,,,,"WELLS FARGO BANK, N.A.","300 TRI-STATE INTERNATIONAL STE 400",,"LINCOLNSHIRE","IL","United States","60069",,"0"
"1437012","1667192","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1274839","1413169","A","add",,"A","active",,,,,"Viewtech Financial Services, Inc.","4761 E. Hunter Ave.",,"Anaheim","CA","United States","92807",,"0"
"350503","349734","A","add",,"A","active",,,,,"WELLS FARGO BANK, N.A.",,,,,,,,"0"
"316533","316358","A","add",,"A","active",,,,,"THE PUEBLO BANK & TRUST COMPANY",,,,,,,,"0"
"1303112","1458130","A","add",,"A","active",,,,,"EverBank Commercial Finance, Inc.","10 Waterview Blvd",,"Parsippany","NJ","United States","07054",,"0"
"543402","536683","A","add",,"A","active",,,,,"CATERPILLAR FINANCIAL SERVICES CORPORATION","2120 WEST END AVE",,"NASHVILLE","TN","United States","37203",,"0"
"1474038","1717167","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"1181335","1265286","A","add",,"A","active",,,,,"PERSONICARE HEALTHCARE NETWORK LLC","5912 S. CODY STREET, SUITE 201",,"LITTLETON","CO","United States","80123",,"0"
"1303750","1459156","A","add",,"A","active",,,,,"BRELF II, LLC, a Washington limited liability company","600 University Street, Suite 1800",,"Seattle","WA","United States","98101",,"0"
"369694","368525","A","add",,"A","active",,,,,"CENTENNIAL BANK OF THE WEST","PO BOX 5847",,"DENVER","CO","United States","80217",,"0"
"468488","464118","A","add",,"A","active",,,,,"KINGSBRIDGE HOLDINGS, LLC","150 N. FIELD DRIVE","SUITE 193","LAKE FOREST","IL","United States","60045",,"0"
"840694","828825","A","add",,"A","active",,,,,"HEARTLAND BANK","100 GARFIELD STREET, SUITE 400",,"DENVER","CO","United States","80206",,"0"
"1269226","1404121","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"438667","435841","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, N.A.",,,,,,,,"0"
"693603","684572","A","add",,"A","active",,,,,"WELLS FARGO BANK, N.A.",,,,,,,,"0"
"1071619","1094076","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"731276","721131","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1326220","1493655","A","add",,"A","active",,,,,"Sheffield Financial, A Division of Branch Banking and Trust Company","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"1052224","1064319","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1381256","1580985","A","add",,"A","active",,,,,"USAA","PO BOX 26001",,"Daphne","AL","United States","36526",,"0"
"187549","191219","A","add",,"A","active",,,,,"BANK ONE, N.A. WITH COLUMBUS, OHIO AS ITS MAIN OFFICE","201 E MAIN ST",,"LEXINGTON","KY","United States","40575",,"0"
"527460","521189","A","add",,"A","active",,,,,"THE FARMERS STATE BANK OF FT. MORGAN",,,,,,,,"0"
"1409538","1624685","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"605263","597585","A","add",,"A","active","Potts","Stepen",,,,"13163 E 47TH AVENUE",,"DENVER","CO","United States","80239",,"0"
"1084660","1114080","A","add",,"A","active",,,,,"U.S. Bank Equipment Finance, a division of U.S. Bank National Association","1310 Madrid Street",,"Marshall","MN","United States","56258",,"0"
"673259","664489","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"666032","657388","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"301421","301416","A","add",,"A","active",,,,,"TCF EQUIPMENT FINANCE, INC.",,,,,,,,"0"
"957203","913661","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1395898","1603582","A","add",,"A","active",,,,,"FIRST CORPORATE SOLUTIONS, AS REPRESENTATIVE","914 S STREET / SPRS@FICOSO.COM",,"SACRAMENTO","CA","United States","95811",,"0"
"1548676","1821079","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"384592","382908","A","add",,"A","active",,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",,,,,,,,"0"
"814154","802694","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"670604","661868","A","add",,"A","active",,,,,"PUBLIC SERVICE CREDIT UNION, A COLORADO CREDIT UNION","7055 EAST EVANS AVENUE",,"DENVER","CO","United States","80224",,"0"
"897312","168473","A","add",,"A","active",,,,,"CATERPILLAR FINANCIAL SERVICES CORP",,,"NASHVILLE","TN","United States","37203",,"0"
"629524","621412","A","add",,"A","active",,,,,"CAPITAL ONE EQUIPMENT LEASING & FINANCE",,,,,,,,"0"
"221069","223598","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"1362372","1551131","A","add",,"A","active",,,,,"BOULDER COMMUNITY HOSPITAL","5450 WESTERN AVE",,"BOULDER","CO",,"80301",,"0"
"1057010","1071439","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"426297","423806","A","add",,"A","active",,,,,"THE FIRST NATIONAL BANK IN TRINIDAD",,,,,,,,"0"
"971276","936275","A","add",,"A","active",,,,,"Crown Battery Mfg. Co.","P O BOX 990",,"Fremont","OH","United States","43420",,"0"
"1181821","1266088","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"225167","227537","A","add",,"A","active",,,,,"PLATTE VALLEY MEDICAL CENTER",,,,,,,,"0"
"836376","824554","A","add",,"A","active",,,,,"DEERE CREDIT, INC.","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"567065","559951","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1346226","1524220","A","add",,"A","active",,,,,"Aedesius Ventures LLC","33 Whitehall Street","Floor 16","New York","NY","United States","10004",,"0"
"1438923","1669882","A","add",,"A","active",,,,,"CORPORATION SERVICE COMPANY, AS REPRESENTATIVE","P.O. Box 2576 uccsprep@cscinfo.com",,"Springfield","IL","United States","62708",,"0"
"244265","245790","A","add",,"A","active",,,,,"MOUNTAIN VIEW BANK",,,,,,,,"0"
"1267772","1401595","A","add",,"A","active",,,,,"FirstBank","10403 West Colfax Avenue",,"Lakewood","CO","United States","80215",,"0"
"1011271","1000305","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"1376527","1573752","A","add",,"A","active",,,,,"EVERGREEN SURGICAL, LLC","6955 UNION PARK CENTER","SUITE 220","COTTONWOOD HEIGHTS","UT","United States","84047",,"0"
"537374","530792","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"266553","267427","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"224504","226898","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK AS ADMINISTRATIVE AND COLLATERAL AGENT",,,,,,,,"0"
"1473895","1716973","A","add",,"A","active",,,,,"Mainstar Trust, Custodian FBO Alan B. Stone IRA # TW004557","214 West 9th Street",,"Onaga","CO","United States","66521",,"0"
"1375831","1572649","A","add",,"A","active",,,,,"North Aurora Chiropractic 2, Inc.","2499 Peoria Street",,"Aurora","CO","United States","80010",,"0"
"1416819","1636155","A","add",,"A","active",,,,,"Management Systems of Colorado","14111 E Alameda Ave","Suite # 200","Aurora","CO","United States","80012",,"0"
