"facilityid","recordid","serialnumber","servicedesc","pe","pedesc","category","description","county","agency","programidentifier","siteaddress","city","st","zip","latitude","longitude","activitydate","_01a","_01b","_01c","_01d","_01e","_01f","_02a","_02b","_02c","_02d","_02e","_02f","_02g","_03a","_03b","_03c","_03d","_03e","_03f","_03g","_04a","_04b","_04c","_05a","_05b","_05c","_05d","_06a","_06b","_06c","_07a","_07b","_07c","_08a","_08b","_08c","totalcritical","numberoffbicritical","_09a","_09b","_10a","i0b","_10c","_11a","_11b","_11c","_12a","_12b","_12c","_12d","_13a","_13b","_13c","_14a","_14b","_14c","_14d","_14e","_14f","_14g","_14h","_14i","_15a","_15b","totalnoncritical"
"FA0003807","PR0011429","DAD4NIM31","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Taqueria El Jalisciense","2755 W 72nd Ave","Westminster","CO","80030-5502","39.82754","-105.0203","2018-11-27T00:00:00.000","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","6"
"FA0000915","PR0002432","DAKTCLRRM","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","McDonalds Restaurant","3690 E 104th Ave","Thornton","CO","80233","39.804352","-104.931183","2018-08-31T00:00:00.000","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","7","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","4"
"FA0003027","PR0001885","DAGGWBKBU","Inspection, Critical Item","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Hoongs Palace","10333 E Costilla Ave","Englewood","CO","80112","39.593128","-104.868591","2018-08-28T00:00:00.000","0","0","1","0","0","0","0","0","1","1","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0000308","PR0000332","DAECP5ZZO","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Scott Carpenter Middle School","7001 Lipan St","Denver","CO","80221","39.91396","-104.986328","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3"
"FA0003183","PR0009749","DAV1VYX6B","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Jack in the Box 8136","6015 E Parkway Dr","Commerce City","CO","80022","39.915661","-104.992706","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4"
"FA0008059","PR0007842","DAEQ4FWCL","Inspection, Critical Item","1065","Restaurant (>200 seats)","High Risk (4)","Food - Restaurants","Adams","Tri-County Health Department","Cheddars Casual Cafe","10250 Grant St Unit 300","Thornton","CO","80229","39.897854","-104.94017","2018-10-03T00:00:00.000","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001000","PR0003353","DAAEYXQOQ","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Eagle Ridge Academy","3551 E Southern St","Brighton","CO","80601","39.971352","-104.828415","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0004674","PR0003352","DADZ4QJVF","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Chez Jose","5910 S University Blvd Unit A9","Greenwood Village","CO","80121","39.609516","-104.95993","2018-10-04T00:00:00.000","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","6","4","0","0","1","1","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7"
"FA0007595","PR0007304","DAQA0ZJ2A","Inspection, Critical Item","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Menlo Inn","6075 E Parkway Dr","Commerce City","CO","80022","39.917877","-105.001213","2018-10-03T00:00:00.000","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007407","PR0007088","DAWRVC1QC","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Subway Forest 25355","5270 E Arapahoe Rd Unit G5","Centennial","CO","80122","39.594952","-104.92672","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","5","2","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","6"
"FA0001403","PR0000302","DA2ZQO3GD","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Arapahoe","Tri-County Health Department","Red Hawk Ridge Elementary","16251 E Geddes Ave","Centennial","CO","80016","39.582523","-104.799217","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0003634","PR0001099","DA0214267","Inspection, Critical Item","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Las Delicias 2","7610 Conifer Rd","Denver","CO","80221","39.877792","-104.983917","2018-10-03T00:00:00.000","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0008421","PR0008444","DASB9HCNE","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Restaurants","Arapahoe","Tri-County Health Department","Upstairs Circus","5370 Greenwood Plaza Blvd Ste 106","Greenwood Village","CO","80111-1947","39.61909778","-104.9007527","2018-10-04T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0000669","PR0000476","DAOJDV3PZ","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Arapahoe","Tri-County Health Department","South Middle School","12310 E Parkview Dr","Aurora","CO","80011","39.722523","-104.843277","2018-10-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2"
"FA0003725","PR0003078","DAGKUYGF5","Inspection, Critical Item","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Little Basil","7923 S Broadway","Littleton","CO","80122","39.572556","-104.988655","2018-10-04T00:00:00.000","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007821","PR0007585","DAKT7OKIC","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Fit Kitchen 1","901 W Hampden Ave","Englewood","CO","80110","39.65337","-104.998283","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","4","3","0","1","0","1","1","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7"
"FA0007406","PR0007087","DANSGTH8W","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Subway - Colfax 56967","10498 E Colfax Ave Unit C","Aurora","CO","80010","39.74004","-104.865875","2019-01-02T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0008429","PR0008461","DAB9OMHCI","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Dominos Pizza","18707 E Hampden Ave","Aurora","CO","80013-3599","39.65314373","-104.7698978","2018-10-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"FA0001152","PR0003705","DAXVCXLZU","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Carls Jr 7670","4211 E 104th Ave","Thornton","CO","80233","39.801872","-104.980347","2019-01-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007235","PR0011179","DAQMYFJ0Y","Inspection, Routine","1225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)","Low Risk (2)","Food - Grocery","Adams","Tri-County Health Department","El Charro Market","6155 E 72nd Ave","Commerce City","CO","80022","39.84893","-104.978409","2018-10-04T00:00:00.000","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"FA0007402","PR0007083","DAQK0TK2V","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Subway - Town center 23045","3506 Town Ctr","Highlands Ranch","CO","80129","39.54762267","-105.03441","2018-10-04T00:00:00.000","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2"
"FA0000990","PR0009363","DAD9STBB6","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Bromley East Charter School","356 Longspur Dr","Brighton","CO","80601","39.91396","-104.985825","2018-10-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007361","PR0009586","DAIJUIWDG","Inspection, Critical Item","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Popeyes 412","550 W 84th Ave","Denver","CO","80221","39.854706","-105.034439","2018-10-04T00:00:00.000","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005326","PR0002853","DA0YQKNR3","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Cafe Sol","9049 Forsstrom Dr","Lone Tree","CO","80124","39.55181928","-104.8842066","2019-01-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010071","PR0011093","DA0IHAHLE","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Whispers","1535 S Havana St","Aurora","CO","80012","39.688246","-104.867536","2018-08-20T00:00:00.000","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0004915","PR0005193","DATTUI3S9","Inspection, Critical Item","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Rock Wood Fired Pizza and Spirits","53 Centennial Blvd","Highlands Ranch","CO","80129","39.5619271","-104.9889502","2018-10-05T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0006480","PR0002580","DA0C72ZGM","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Qdoba Mexican Grill 2270","23923 E Prospect Ave Unit C","Aurora","CO","80016","39.600597","-104.710121","2018-10-05T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","4","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","6"
"FA0007197","PR0006866","DA0217048","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Adams","Tri-County Health Department","Seven Eleven 35864A","8991 E 104th Ave","Henderson","CO","80640","39.799927","-105.006264","2019-01-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005105","PR0002322","DAACV23S0","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Subway 31434","7120 E 49th Ave","Commerce City","CO","80022","39.830956","-105.026268","2019-01-02T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007711","PR0011175","DA5UPVT0F","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Tacos Los Vaqueros","1880 W 92nd Ave","Federal Heights","CO","80260-5301","39.86312","-105.0099","2018-10-05T00:00:00.000","0","0","1","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","11","6","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","9"
"FA0004437","PR0004493","DAEVN7T0B","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Waffle House 1107","201 E County Line Rd","Littleton","CO","80122","39.566219","-104.985275","2018-10-05T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","5"
"FA0002685","PR0009868","DAWDBI558","Inspection, Routine","1065","Restaurant (>200 seats)","High Risk (4)","Food - Restaurants","Douglas","Tri-County Health Department","Sweet Tomatoes","9445 Park Meadows Dr","Lone Tree","CO","80124","39.55384845","-104.8799985","2018-10-05T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","7"
