"permittype","permitnum","description","statuscurrent","applieddate","completeddate","applicant","fromlud","proposedlud","address","locationaddresses","locationcount","latitude","longitude","multipoint"
"LU / OP / Closure (LOC)","LOC2022-0085","Land Use Amendment to accommodate MU-2","Submitted","2022-05-12T00:00:00.000",,"DOBBIN CONSULTING","C-COR2 f2.8h16","MU-2","1601 KENSINGTON RD NW","1605 KENSINGTON RD NW;1601 KENSINGTON RD NW","2","51.05241188797037","-114.0951787413541","MULTIPOINT ((-114.095178741354 51.05241188797), (-114.094965119212 51.052412061725))"
"LU / OP / Closure (LOC)","LOC2022-0084","Land Use Amendment to accommodate R-CG","Under Review","2022-05-11T00:00:00.000",,"TRICOR DESIGN GROUP","R-C2","R-CG","3424 CENTRE B ST NW","3424 CENTRE B ST NW","1","51.08310852293314","-114.06367020777738","MULTIPOINT ((-114.063670207777 51.083108522933))"
"LU / OP / Closure (LOC)","LOC2022-0083","Land Use Amendment to accommodate C-N1","Submitted","2022-05-10T00:00:00.000",,"LYNN DONALDSON & ASSOCIATES DESIGN & CONTRACTING","DC","C-N1","6503 ELBOW DR SW","6503 ELBOW DR SW","1","50.99538552997827","-114.08361697211981","MULTIPOINT ((-114.08361697212 50.995385529978))"
"LU / OP / Closure (LOC)","LOC2022-0082","Land Use Amendment to accommodate DC","Submitted","2022-05-10T00:00:00.000",,"PLACEWORKS DESIGN","MU-2 f4.5h20","DC","4117 17 AV SE","4101 17 AV SE;4117 17 AV SE;1809 41 ST SE","3","51.03764643970597","-113.97532392402697","MULTIPOINT ((-113.975323924027 51.037646439706), (-113.974740719187 51.037646315115), (-113.974488740849 51.037402458517))"
"LU / OP / Closure (LOC)","LOC2022-0081","Land Use Amendment to accommodate MU-1","Under Review","2022-05-10T00:00:00.000",,"CIVICWORKS","R-C2","MU-1","1921 24 AV NW","1921 24 AV NW;1925 24 AV NW","2","51.07415762717362","-114.10581657223989","MULTIPOINT ((-114.10581657224 51.074157627174), (-114.106042357261 51.074162106216))"
"LU / OP / Closure (LOC)","LOC2022-0080","Land Use Amendment","Submitted","2022-05-06T00:00:00.000",,"JOHN HALLETT ARCHITECT","M-C2;M-C2;C-N1","M-X2;M-X2;M-X2","5 PARKDALE CR NW","6 PARKDALE CR NW;7 PARKDALE CR NW;5 PARKDALE CR NW","3","51.05840868689566","-114.13550992620736","MULTIPOINT ((-114.135509926207 51.058408686896), (-114.135510662397 51.058235732872), (-114.135655996073 51.058471445488))"
"LU / OP / Closure (LOC)","LOC2022-0079","Land Use Amendment to accommodate R-CG","Submitted","2022-05-05T00:00:00.000",,"CIVICWORKS","R-C2","R-CG","3115 12 AV SW","3115 12 AV SW","1","51.04130813023916","-114.13212138114989","MULTIPOINT ((-114.13212138115 51.041308130239))"
"LU / OP / Closure (LOC)","LOC2022-0078","Land Use Amendment","Under Review","2022-05-04T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","R-2;R-2M","R-G;R-Gm","13717R CENTRE ST NW","13717R CENTRE ST NW","1","51.17817931090919","-114.07285306316415","MULTIPOINT ((-114.072853063164 51.178179310909))"
"LU / OP / Closure (LOC)","LOC2022-0077","Land Use Amendment to accommodate M-CG","Under Review","2022-05-03T00:00:00.000",,"CIVICWORKS","R-C2","M-CG","738 20 AV NW","738 20 AV NW","1","51.07065365295463","-114.07861119774266","MULTIPOINT ((-114.078611197743 51.070653652955))"
"LU / OP / Closure (LOC)","LOC2022-0076","Land Use Amendment to accommodate R-CG","Under Review","2022-05-03T00:00:00.000",,"CIVICWORKS","R-CG","R-CG","1308 17 AV NW","1308 17 AV NW","1","51.067971836510225","-114.09026213902533","MULTIPOINT ((-114.090262139025 51.06797183651))"
"LU / OP / Closure (LOC)","LOC2022-0075","Land Use Amendment and Outline Plan","Submitted","2022-05-02T00:00:00.000",,"STANTEC ARCHITECTURE","R-G;R-G;M-G;R-G","M-G;C-C1;C-C1;S-CRI","3810 144 AV NW","4040 144 AV NW;3810 144 AV NW","2","51.183370154951994","-114.14614018304286","MULTIPOINT ((-114.146140183043 51.183370154952), (-114.142332364007 51.183368933939))"
"LU / OP / Closure (LOC)","LOC2022-0074","Land Use Amendment","Submitted","2022-04-29T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","CR20-C20/R20;DC","CR20-C20/R20;CR20-C20/R20","115 7 AV SW","120R 8 AV SW;118 8 AV SW;123 7 AV SW;101 7 AV SW;109 7 AV SW;111 7 AV SW;117 7 AV SW;121 7 AV SW;129 7 AV SW;131 7 AV SW;125 7 AV SW;126A 8 AV SW;112 8 AV SW;114 8 AV SW;120 8 AV SW;110R 8 AV SW;110 8 AV SW;115 7 AV SW;102 8 AV SW;127 7 AV SW","20","51.046040112109914","-114.06438799006776","MULTIPOINT ((-114.064387990068 51.04604011211), (-114.064084860463 51.045690775889), (-114.06435895023 51.046417732803), (-114.063273698373 51.046381080887), (-114.063544720933 51.046394391483), (-114.063762246862 51.046394956237), (-114.064032006912 51.046423333181), (-114.064179744335 51.046414397266), (-114.064665364716 51.046427614198), (-114.065013369627 51.04644090574), (-114.064461902839 51.046418736857), (-114.064573313481 51.045699496784), (-114.063766073947 51.04568196051), (-114.063906743003 51.045681479143), (-114.06428233914 51.045696321987), (-114.063582289943 51.045898146834), (-114.063690799775 51.045678288794), (-114.063924779403 51.046404108901), (-114.063383752831 51.045671434727), (-114.064570462 51.0464231718))"
"LU / OP / Closure (LOC)","LOC2022-0073","Land Use Amendment to accommodate C-COR1","Under Review","2022-04-27T00:00:00.000",,"CERTUS DEVELOPMENTS INC.","C-COR1 f1.0h10","C-COR1","4915 ELBOW DR SW","4915 ELBOW DR SW","1","51.00995901809165","-114.08163752490833","MULTIPOINT ((-114.081637524908 51.009959018092))"
"LU / OP / Closure (LOC)","LOC2022-0072","Land Use Amendment to accommodate M-CG","Under Review","2022-04-27T00:00:00.000",,"PLANNING PLUS","DC;DC","M-CG;M-CG","5819 ELBOW DR SW","5819 ELBOW DR SW;5815 ELBOW DR SW","2","51.00158036089241","-114.0818777072479","MULTIPOINT ((-114.081877707248 51.001580360892), (-114.081683490802 51.001846379199))"
"LU / OP / Closure (LOC)","LOC2022-0071","Land Use Amendment to accommodate R-CG","Under Review","2022-04-27T00:00:00.000",,"CIVICWORKS","R-C2","R-CG","3903 2 ST NW","3903 2 ST NW","1","51.08726210192238","-114.06684299213609","MULTIPOINT ((-114.066842992136 51.087262101922))"
"LU / OP / Closure (LOC)","LOC2022-0070","Land Use Amendment to accommodate R-C2","Under Review","2022-04-26T00:00:00.000",,"1306470 B.C. LTD.","R-C1","R-C2","8507 34 AV NW","8507 34 AV NW","1","51.08985737079582","-114.20945903923332","MULTIPOINT ((-114.209459039233 51.089857370796))"
"LU / OP / Closure (LOC)","LOC2022-0069","Land Use Amendment R-CG","Under Review","2022-04-22T00:00:00.000",,"TRICOR DESIGN GROUP","R-C2","R-CG","530 31 ST NW","530 31 ST NW","1","51.057352310563715","-114.13215248590144","MULTIPOINT ((-114.132152485901 51.057352310564))"
"LU / OP / Closure (LOC)","LOC2022-0068","Land Use Amendment to accommodate M-CG","Approved","2022-04-22T00:00:00.000","2022-07-27T00:00:00.000","GIBBS GAGE ARCHITECTS","M-CG d30","M-CG","2003 16 ST SE","2003 16 ST SE","1","51.035570946130484","-114.02232655468023","MULTIPOINT ((-114.02232655468 51.03557094613))"
"LU / OP / Closure (LOC)","LOC2022-0067","Land Use Amendment to accommodate DC","Approved","2022-04-19T00:00:00.000","2022-07-12T00:00:00.000",,"S-URP","S-URP","3553 31 ST NW","3553 31 ST NW;3515 31 ST NW;3535 31 ST NW","3","51.0848171313162","-114.12959779522318","MULTIPOINT ((-114.129597795223 51.084817131316), (-114.129573017465 51.083780046751), (-114.1295801585 51.084272169719))"
"LU / OP / Closure (LOC)","LOC2022-0066","Land Use Amendment to accommodate R-C2","Under Review","2022-04-19T00:00:00.000",,"TRICOR DESIGN GROUP","R-C1","R-C2","5112 21 AV NW","5112 21 AV NW","1","51.078970287834","-114.16319567735118","MULTIPOINT ((-114.163195677351 51.078970287834))"
"LU / OP / Closure (LOC)","LOC2022-0065","Land Use Amendment to accommodate R-C2","Under Review","2022-04-13T00:00:00.000",,"TRICOR DESIGN GROUP","R-C1","R-C2","4519 21 AV NW","4519 21 AV NW","1","51.0724430216927","-114.15495297337503","MULTIPOINT ((-114.154952973375 51.072443021693))"
"LU / OP / Closure (LOC)","LOC2022-0064","Land Use Amendment to accommodate MU-1","Submitted","2022-04-11T00:00:00.000",,"CIVICWORKS","I-E","MU-1","1401 17 AV SE","1401 17 AV SE","1","51.037716904480604","-114.03319607902645","MULTIPOINT ((-114.033196079026 51.037716904481))"
"LU / OP / Closure (LOC)","LOC2022-0063","Land Use Amendment to accommodate I-G","Under Review","2022-04-11T00:00:00.000",,"CYNC ARCHITECTURE","I-G","I-G","616 58 AV SE","616 58 AV SE","1","51.00155990028328","-114.05139119879883","MULTIPOINT ((-114.051391198799 51.001559900283))"
"LU / OP / Closure (LOC)","LOC2022-0062","Land Use Amendment to accommodate R-CG","Submitted","2022-04-11T00:00:00.000",,"SAVOY DESIGNS","DC","R-CG","2803 31 ST SW","2803 31 ST SW","1","51.02989630478359","-114.13283542495859","MULTIPOINT ((-114.132835424959 51.029896304784))"
"LU / OP / Closure (LOC)","LOC2022-0061","Land Use Amendment to accommodate R-CG","Submitted","2022-04-08T00:00:00.000",,"SAVOY DESIGNS","R-C2","R-CG","2240 26 ST SW","2240 26 ST SW","1","51.033304622799044","-114.12354600022752","MULTIPOINT ((-114.123546000228 51.033304622799))"
"LU / OP / Closure (LOC)","LOC2022-0060","Land Use Amendment to accommodate R-C2","Under Review","2022-04-07T00:00:00.000",,"TRICOR DESIGN GROUP","R-C1","R-C2","5023 21 AV NW","5023 21 AV NW","1","51.07850909980327","-114.16305325706057","MULTIPOINT ((-114.163053257061 51.078509099803))"
"LU / OP / Closure (LOC)","LOC2022-0059","Land Use Amendment","Submitted","2022-04-06T00:00:00.000",,"MCELHANNEY","RF;RF","I-G;S-UN","10600 114 AV SE","10600 114 AV SE","1","50.950680367063356","-113.8816469378404","MULTIPOINT ((-113.88164693784 50.950680367063))"
"LU / OP / Closure (LOC)","LOC2022-0058",,"Submitted","2022-04-04T00:00:00.000",,"MAIDMENT LAND SURVEYS",,,"19651 56 ST SE","19651 56 ST SE","1","50.877359552707595","-113.95381851815993","MULTIPOINT ((-113.95381851816 50.877359552708))"
"LU / OP / Closure (LOC)","LOC2022-0057","Land Use Amendment to accommodate R-CG","Submitted","2022-04-01T00:00:00.000",,"SAVOY DESIGNS","R-C2","R-CG","2240 26 ST SW","2240 26 ST SW","1","51.033304622799044","-114.12354600022752","MULTIPOINT ((-114.123546000228 51.033304622799))"
"LU / OP / Closure (LOC)","LOC2022-0056","Land Use Amendment","Submitted","2022-03-30T00:00:00.000",,"O2 PLANNING AND DESIGN","M-C1;M-C1;M-C1;M-C1;M-C1","M-H1;M-H1;M-H1;M-H1;M-H1","2121 35 AV SW","2120 36 AV SW;2124 36 AV SW;2116 36 AV SW;2121 35 AV SW;2127 35 AV SW","5","51.02162662529472","-114.1103662801684","MULTIPOINT ((-114.110366280168 51.021626625295), (-114.110577631227 51.021626425495), (-114.110147557209 51.021625636022), (-114.110469106652 51.022071063367), (-114.110794631421 51.022070746199))"
"LU / OP / Closure (LOC)","LOC2022-0055","Land Use Amendment to accommodate DC","Cancelled","2022-03-30T00:00:00.000","2022-04-11T00:00:00.000","SLVGD ARCHITECTURE","M-C1","DC","6336 BOWWOOD DR NW","6336 BOWWOOD DR NW","1","51.084903557613174","-114.18042942107328","MULTIPOINT ((-114.180429421073 51.084903557613))"
"LU / OP / Closure (LOC)","LOC2022-0054","Related to PE2022-00042","Cancelled","2022-03-30T00:00:00.000","2022-04-11T00:00:00.000","SLVGD ARCHITECTURE","M-C1","DC","6208 BOWWOOD DR NW","6208 BOWWOOD DR NW","1","51.08357470050468","-114.1774412822967","MULTIPOINT ((-114.177441282297 51.083574700505))"
"LU / OP / Closure (LOC)","LOC2022-0053","Land Use Amendment to accommodate DC","Under Review","2022-03-30T00:00:00.000",,"SLVGD ARCHITECTURE","M-C1","R-CG","6336 BOWWOOD DR NW","6208 BOWWOOD DR NW;6204 BOWWOOD DR NW;6336 BOWWOOD DR NW","3","51.08357470050468","-114.1774412822967","MULTIPOINT ((-114.177441282297 51.083574700505), (-114.177263657655 51.083495653989), (-114.180429421073 51.084903557613))"
"LU / OP / Closure (LOC)","LOC2022-0052","Land Use Amendment R-C2","Under Review","2022-03-30T00:00:00.000",,"2117663 ALBERTA","R-C1","R-C2","5008 21 AV NW","5008 21 AV NW","1","51.078236582320805","-114.16221609374061","MULTIPOINT ((-114.162216093741 51.078236582321))"
"LU / OP / Closure (LOC)","LOC2022-0051","Land Use Amendment to accommodate M-C1","Under Review","2022-03-29T00:00:00.000",,"CIVICWORKS","M-C1","M-C1","1839 38 ST SE","1839 38 ST SE","1","51.03643899127962","-113.97885614951853","MULTIPOINT ((-113.978856149519 51.03643899128))"
"LU / OP / Closure (LOC)","LOC2022-0050","Land Use Amendment to accommodate R-CG","Submitted","2022-03-28T00:00:00.000",,,"R-C2","R-CG","2740 16A ST SE","2740 16A ST SE","1","51.029082745772754","-114.02045706492977","MULTIPOINT ((-114.02045706493 51.029082745773))"
"LU / OP / Closure (LOC)","LOC2022-0049","Land Use Amendment to accommodate C-N1","Under Review","2022-03-28T00:00:00.000",,"HOLLAND DESIGN","DC","C-N1","1052 MEMORIAL DR NW","1052 MEMORIAL DR NW","1","51.05231948812028","-114.08477810949687","MULTIPOINT ((-114.084778109497 51.05231948812))"
"LU / OP / Closure (LOC)","LOC2022-0048","Land Use Amendment to accommodate M-CG","Under Review","2022-03-28T00:00:00.000",,"K5 DESIGNS","R-C2","M-CG","116 43 AV NE","116 43 AV NE","1","51.09153539606976","-114.06148102726246","MULTIPOINT ((-114.061481027262 51.09153539607))"
"LU / OP / Closure (LOC)","LOC2022-0047","Land Use Amendment to accommodate I-G","Under Review","2022-03-25T00:00:00.000",,"TI STUDIOS","I-G","I-G","4398 112 AV SE","4398 112 AV SE","1","50.9524935072426","-113.9733802662277","MULTIPOINT ((-113.973380266228 50.952493507243))"
"LU / OP / Closure (LOC)","LOC2022-0046","Land Use Amendment to accommodate R-CG","Under Review","2022-03-25T00:00:00.000",,"TRICOR DESIGN GROUP","R-C2","R-CG","604 33 AV NE","604 33 AV NE","1","51.08248693104842","-114.05055037517891","MULTIPOINT ((-114.050550375179 51.082486931048))"
"LU / OP / Closure (LOC)","LOC2022-0045","Land Use Amendment to accommodate DC","Submitted","2022-03-24T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","DC","DC","3791 24 AV NW","3791 24 AV NW","1","51.07357630601318","-114.14509096810937","MULTIPOINT ((-114.145090968109 51.073576306013))"
"LU / OP / Closure (LOC)","LOC2022-0044","Land Use Amendment to accommodate M-1d85","Under Review","2022-03-23T00:00:00.000",,"TRICOR DESIGN GROUP","S-FUD","M-1","67 PANATELLA SQ NW","67 PANATELLA SQ NW","1","51.16909643244668","-114.07115196618916","MULTIPOINT ((-114.071151966189 51.169096432447))"
"LU / OP / Closure (LOC)","LOC2022-0043","Land Use Amendment to accommodate R-1N","Under Review","2022-03-23T00:00:00.000",,,"R-1N","R-1N","7 COVEPARK RI NE","7 COVEPARK RI NE","1","51.16985799345947","-114.05004164610963","MULTIPOINT ((-114.05004164611 51.169857993459))"
"LU / OP / Closure (LOC)","LOC2022-0042","Land Use Amendment to accommodate M-CG","Submitted","2022-03-21T00:00:00.000",,"KUMLIN SULLIVAN ARCHITECTURE STUDIO","S-FUD","M-CG","1186 PROMINENCE WY SW","1186 PROMINENCE WY SW","1","51.061729296447936","-114.1743735571879","MULTIPOINT ((-114.174373557188 51.061729296448))"
"LU / OP / Closure (LOC)","LOC2022-0041","Land Use Amendment to accommodate R-C2","Submitted","2022-03-21T00:00:00.000",,"AAA DESIGN","DC","R-C2","3413 19 AV SE","3413 19 AV SE","1","51.03595686097196","-113.98494303791081","MULTIPOINT ((-113.984943037911 51.035956860972))"
"LU / OP / Closure (LOC)","LOC2022-0040","Land Use Amendment to accommodate R-CG","Under Review","2022-03-18T00:00:00.000",,,"R-C2","R-CG","2327 48 ST NW","2327 48 ST NW","1","51.0785826040591","-114.15962352755608","MULTIPOINT ((-114.159623527556 51.078582604059))"
"LU / OP / Closure (LOC)","LOC2022-0039","Land Use Amendment to accommodate C-C2","Submitted","2022-03-18T00:00:00.000",,"ZEIDLER ARCHITECTURE","C-C2 f1.0h20","C-C2","8181 17 AV SW","8181 17 AV SW;8259 17 AV SW","2","51.037723681690714","-114.204312878857","MULTIPOINT ((-114.204312878857 51.037723681691), (-114.205974735204 51.03772374927))"
"LU / OP / Closure (LOC)","LOC2022-0038","Land Use Amendment to accommodate R-C2","Under Review","2022-03-17T00:00:00.000",,"TRICOR DESIGN GROUP","R-C1","R-C2","5011 22 AV NW","5011 22 AV NW","1","51.078765702801014","-114.16155649282172","MULTIPOINT ((-114.161556492822 51.078765702801))"
"LU / OP / Closure (LOC)","LOC2022-0037","Land Use Amendment to accommodate MU-2","Submitted","2022-03-17T00:00:00.000",,"HIVE DEVELOPMENTS","M-C2","MU-2","510 10 ST NW","510 10 ST NW","1","51.05724168630895","-114.08575973492327","MULTIPOINT ((-114.085759734923 51.057241686309))"
"LU / OP / Closure (LOC)","LOC2022-0036","Land Use Amendment to accommodate R-CG","Submitted","2022-03-11T00:00:00.000",,"SARA KARIMI AVVAL*","R-C2","R-CG","2123 51 AV SW","2123 51 AV SW","1","51.0076022718525","-114.11067479875774","MULTIPOINT ((-114.110674798758 51.007602271853))"
"LU / OP / Closure (LOC)","LOC2022-0035","Land Use Amendment to accommodate C-C2","Under Review","2022-03-04T00:00:00.000",,,"DC","C-C2","3220 4 ST NW","3220 4 ST NW","1","51.080975197496784","-114.0713214001133","MULTIPOINT ((-114.071321400113 51.080975197497))"
"LU / OP / Closure (LOC)","LOC2022-0034","Land Use Amendment to accommodate a DC - refers back to C-COR3","Approved","2022-03-02T00:00:00.000","2022-07-27T00:00:00.000","OPUS CORPORATION","C-COR3 f1.0h12","C-COR3","510 77 AV SE","510 77 AV SE","1","50.98453546658979","-114.05050679914699","MULTIPOINT ((-114.050506799147 50.98453546659))"
"LU / OP / Closure (LOC)","LOC2022-0033","Land Use Amendment to accommodate  DC (R-CG)","Under Review","2022-02-28T00:00:00.000",,"CIVICWORKS","DC","R-CG","2734 RICHMOND RD SW","2734 RICHMOND RD SW","1","51.02709880672344","-114.12624247111276","MULTIPOINT ((-114.126242471113 51.027098806723))"
"LU / OP / Closure (LOC)","LOC2022-0032","Land Use Amendment to accommodate M-CG","Cancelled","2022-02-28T00:00:00.000","2022-03-01T00:00:00.000","MCI GROUP","R-C2","M-CG","2101 17A ST SW","2101 17A ST SW","1","51.036362045744355","-114.10309402316186","MULTIPOINT ((-114.103094023162 51.036362045744))"
"LU / OP / Closure (LOC)","LOC2022-0031","Land Use Amendment to accommodate M-CG","Approved","2022-02-25T00:00:00.000","2022-07-27T00:00:00.000","MCI GROUP","R-C2","M-CG","2101 17A ST SW","2101 17A ST SW","1","51.036362045744355","-114.10309402316186","MULTIPOINT ((-114.103094023162 51.036362045744))"
"LU / OP / Closure (LOC)","LOC2022-0030","Land Use Amendment to accommodate I-C","Under Review","2022-02-25T00:00:00.000",,"RICK BALBI ARCHITECT","DC","I-C","#4100 2255 32 ST NE","#4000 2255 32 ST NE;#7000 2255 32 ST NE;#6000 2255 32 ST NE;#5000 2255 32 ST NE;#4100 2255 32 ST NE;2255 32 ST NE;#1000 2255 32 ST NE;#2000 2255 32 ST NE;#3000 2255 32 ST NE","9","51.072596047959756","-113.98895804649665","MULTIPOINT ((-113.988958046497 51.07259604796), (-113.989855939963 51.071980335524), (-113.989875295786 51.072281491841), (-113.989863357575 51.072591635119), (-113.989024414173 51.072299394433), (-113.988933220387 51.071395921876), (-113.988963740398 51.071706069121), (-113.988965681048 51.071975760039), (-113.988963114068 51.072029697942))"
"LU / OP / Closure (LOC)","LOC2022-0029","Land Use Amendment to accommodate M-G","Approved","2022-02-24T00:00:00.000","2022-07-27T00:00:00.000","TRICOR DESIGN GROUP","R-2M","M-G","150 BELMONT ST SW","150 BELMONT ST SW","1","50.87163074392148","-114.06075517564713","MULTIPOINT ((-114.060755175647 50.871630743921))"
"LU / OP / Closure (LOC)","LOC2022-0028","Land Use Amendment","Submitted","2022-02-24T00:00:00.000",,,"DC;DC","R-1;R-G","2758 85 ST SW","2758 85 ST SW","1","51.029013148046765","-114.21074830697846","MULTIPOINT ((-114.210748306978 51.029013148047))"
"LU / OP / Closure (LOC)","LOC2022-0027","Land Use Amendment to accommodate M-CG","Approved","2022-02-18T00:00:00.000","2022-07-07T00:00:00.000","DAVID JACOBS CONSULTING","R-C1","M-CG","7820 ELBOW DR SW","7820 ELBOW DR SW","1","50.983583539660636","-114.08288689412724","MULTIPOINT ((-114.082886894127 50.983583539661))"
"LU / OP / Closure (LOC)","LOC2022-0026","Land Use Amendment to accommodate R-C2","Approved","2022-02-17T00:00:00.000","2022-06-10T00:00:00.000",,"R-C1","R-C2","5416 CENTRE A ST NE","5416 CENTRE A ST NE","1","51.097637402726775","-114.0607101290942","MULTIPOINT ((-114.060710129094 51.097637402727))"
