"street_name","cross_street_name1","cross_street_name2","direction","material","pm_stencil_unitid","pm_zone","stencil_num","stencil_type","line"
"80 AVE NE","SADDLETOWNE CIRCLE",,"WB","PAINT","1110063433","NE","2","RT","LINESTRING (-113.943473674399 51.125236475627, -113.942884656399 51.125237154037)"
"HOME ROAD","16 AVE NW","52 ST NW","NB","PAINT","1110136980","NW","13","BIKE","LINESTRING (-114.164322323465 51.075454807772, -114.164366954294 51.079615907149)"
"9 AVE SE","4 ST SE",,"EB","PAINT","1109688652","DT","2","LT","LINESTRING (-114.053935592193 51.044318556903, -114.05361701377 51.044310925563)"
"STRATHCONA DR SW","STRATHCONA DR SW","STRATHCONA RD SW","NB","PAINT","1109946295","SW","5","DEDICATED LANE","LINESTRING (-114.181937534043 51.04563087095, -114.181387360547 51.046112113537, -114.181002596441 51.04641239739, -114.180755991396 51.047111619778, -114.180566482372 51.047596633994)"
"48 AVE NE","BARLOW TR NE",,"WB","PAINT","1109807401","NE","3","LT","LINESTRING (-114.00106704495 51.096077992712, -114.000496520846 51.096076473679)"
"BLACKFOOT TR SE","42 AVE SE",,"NB","PAINT","1109699126","SE","2","LT","LINESTRING (-114.048592630787 51.015723795527, -114.048604801304 51.015454784819)"
"WOODVIEW DRIVE SW","WOODPARK BV SW",,"WB","PAINT","1110120522","SW","2","RT","LINESTRING (-114.108496342802 50.941520825153, -114.108239336058 50.941520624023)"
"52 ST","MEMORIAL DR SE",,"NB","PAINT","1110379858","SE","2","RT","LINESTRING (-113.955458727096 51.053100267794, -113.955321933316 51.052738297512)"
"37 ST","SAGE HILL GATE",,"NB","PAINT","1110277111","NW","3","LT","LINESTRING (-114.141134625756 51.170056372294, -114.141165117267 51.169776684236)"
"52 ST","COUNTRY HILLS BLVD NE",,"SN","PAINT","1110277115","NE","2","RT","LINESTRING (-113.958485841418 51.155090344637, -113.958464335741 51.154828586995)"
"17 AVE SE","HUBALTA ROAD",,"EB","PAINT","1110193585","SE","3","ST","LINESTRING (-113.952422576029 51.0377961301, -113.951666561403 51.0377897644)"
"40 ST SW","WORCESTER DR SW",,"E","MMA","1109944499","SW","1","BIKE","LINESTRING (-114.146651551772 51.047223201927, -114.146672875325 51.047187046323)"
"SPILLER RD SE","25 AV SE",,,"PAINT","1110001740","SE","1","RT","LINESTRING (-114.052069481608 51.029483400702, -114.052234495338 51.029310644609)"
"34 AVE","69 ST NW",,"EB","PAINT","1110382937","NW","2","LT","LINESTRING (-114.1883056374 51.083762562716, -114.188056523598 51.083792695261)"
"1 AVE NE","EDMONTON TRAIL","4 ST NE","EW","PAINT","1110061302","NE","4","BIKE","LINESTRING (-114.051499197426 51.05326875876, -114.050579883845 51.053268694518)"
"10 ST NW","18 AV NW",,"NB","PAINT","1110001666","NW","1","LT","LINESTRING (-114.084853838891 51.068554491305, -114.084853491761 51.06836464351)"
"KINCORA GLEN ROAD","SYMONS VALLEY ROAD",,"EB","PAINT","1110193530","NW","3","RT","LINESTRING (-114.130738952509 51.165324445847, -114.130442850543 51.165422108951)"
"19 AVE SW","GRAND OAKS DR SW","KELWOOD DR SW","EW","MMA","1109944392","SW","2","SPECIAL","LINESTRING (-114.147711361505 51.035046172257, -114.146321623915 51.035017537797)"
"SUNMILLS DR SE","SUN BANK RD SE","EAST OF SUNSET WAY SE","SB","PAINT","1109944863","SE","18","BIKE","LINESTRING (-114.04798454561 50.904548437464, -114.048133392492 50.904320672429, -114.048212351418 50.903954073688, -114.048211755683 50.901155326033, -114.048047825706 50.900659649663, -114.047707274261 50.900155526442, -114.047216351263 50.899729481548, -114.045729394765 50.898840551172, -114.045007174713 50.898437220385, -114.044339512341 50.898116949612, -114.044089446625 50.898032820071, -114.043288675783 50.897859011156, -114.042549278306 50.897808197515, -114.041383062788 50.897910640182, -114.040710867249 50.897920285404, -114.04002723427 50.897838028107)"
"METIS TR NE","COUNTRY HILLS BLVD NE",,"NB","PAINT","1109699685","NE","4","LT","LINESTRING (-113.970079549233 51.153834483573, -113.970059885723 51.15363846288)"
"NORTH POINT BLVD","COUNTRY HILLS BLVD NE",,"SB","PAINT","1110277265","NE","3","LT","LINESTRING (-113.946908621447 51.155787440527, -113.946909212359 51.155529130216)"
"162 AVE SE","MACLEOD TRAIL",,"EB","PAINT","1110117193","SE","3","RT","LINESTRING (-114.064462515598 50.904147124767, -114.064290251741 50.904193497324)"
"GLENMORE TR SW","CROWCHILD TR SW",,"WB","PAINT","1109406573","SW","3","RT","LINESTRING (-114.115390544851 50.999920311866, -114.114435565329 50.99966473417, -114.113906294721 50.999548915166, -114.113207463593 50.999409152009)"
"15 ST NW","20 AVE NW","22 AVE NW","NS","PAINT","1109938859","NW","8","SPEED HUMP","LINESTRING (-114.097184791785 51.071973885035, -114.097185136997 51.070865392492)"
"COUNTRY HILLS BLVD","SKYVIEW CIRCLE",,"EB","PAINT","1110277244","NE","2","LT","LINESTRING (-113.95312400826 51.154324536809, -113.952911504657 51.15432498544)"
"BOWNESS RD NW","47 AVE NW",,"NS","PAINT","1109942820","NW","1","LT","LINESTRING (-114.210986502936 51.094868441441, -114.210969874657 51.094771917013)"
"EVERGREEN DR SW","EVERGREEN CRES SW","EVERGREEN PLAZA SW","NS","PAINT","1109942585","SW","8","SPEED HUMP","LINESTRING (-114.102236554337 50.921610050195, -114.102235490974 50.921124818924)"
"SUNRIDGE WAY NE","36 ST NE",,"EB","PAINT","1109700587","NE","2","RT","LINESTRING (-113.983260601831 51.068000150668, -113.983150235489 51.067982748737, -113.983000444275 51.067977759344, -113.982866420912 51.067975256823, -113.982724511347 51.067977718892)"
"MOUNT ROYAL GA SW","PEACE KEEPERS GA SW",,"WB","PAINT","1110002096","SW","3","LT","LINESTRING (-114.125026904518 51.008758690957, -114.124166881933 51.008762664548)"
"68 ST SE","114 AVE SE",,"SB","PAINT","1109650340","SE","2","LT","LINESTRING (-113.935244970961 50.951111745598, -113.935263372507 50.950680691081)"
"10 ST NW","4 AVE NW","5 AVE NW","NB","PAINT","1109944336","NW","3","BIKE","LINESTRING (-114.085856436274 51.058238817441, -114.085841836837 51.057076533507)"
"NORTHMOUNT DRIVE","14 ST NW","CAMBRIAN DRIVE NW","EB","PAINT","1110136677","NW","2","DEDICATED LANE","LINESTRING (-114.094293752044 51.08298431877, -114.093183304427 51.082982830435)"
"52 ST SE","61 AVE SE",,"NB","PAINT","1110050132","SE","3","LT","LINESTRING (-113.958360990172 50.998704971542, -113.958362778645 50.99822204704)"
"36 ST","19 AVE SE",,"SB","PAINT","1110384713","SE","3","RT","LINESTRING (-113.981717628368 51.036938341885, -113.981681112353 51.036408486854)"
"17 AVE SW","33 ST SW",,"EB","PAINT","1109933512","SW","4","LT","LINESTRING (-114.136409980118 51.037815911935, -114.135920721127 51.037814121249)"
"RICHMOND RD","WESTHILL WAY SW",,"WB","PAINT","1110390860","SW","3","RT","LINESTRING (-114.172443527086 51.016852836849, -114.171642031234 51.017133160471)"
"ELBOW DR SW","68 AVE SW","GLENMORE TR SW","SB","PAINT","1109699060","SW","3","RT","LINESTRING (-114.083354194191 50.993315768366, -114.08334099621 50.992680226624)"
"3 ST SE","4 AVE SE",,"NB","PAINT","1110193233","DT","1","LT","LINESTRING (-114.055336994647 51.048926852379, -114.055306361593 51.048779651998)"
"COUNTRY HILLS BLVD NW","14 ST NW",,"WB","PAINT","1109697876","NW","4","LT","LINESTRING (-114.107546105692 51.143303146925, -114.10728483484 51.143266046825)"
"HIDDEN VALLEY DR NW","HIDDEN HILLS TERRACE NW","HIDDEN VALLEY DR NW","NB","PAINT","1109606838","NW","2","RT","LINESTRING (-114.131074890003 51.149530402406, -114.130006111742 51.149362407734)"
"144 AVE NW","SHAGANAPPI TRAIL NW",,"WB","PAINT","1109942063","NW","3","LT","LINESTRING (-114.160804557806 51.183144690206, -114.160298978201 51.183144495796)"
"52 ST NE","MCKNIGHT BV",,"NB","PAINT","1110193257","NE","1","DEDICATED LANE","LINESTRING (-113.958146006388 51.095853330076, -113.958141597344 51.095716326162)"
"UNIVERSITY DRIVE NW","16 AVE NW","SB UNI. DR TO WB 16 AVE","SB","PAINT","1109982924","NW","3","DEDICATED LANE","LINESTRING (-114.124773285678 51.069103555687, -114.125016431454 51.068930312512)"
"114 AVE SE","56 ST SE",,"WB","PAINT","1110193516","SE","1","LT","LINESTRING (-113.951698556797 50.950490700579, -113.951382267741 50.950479152202)"
"41 AVE SW","GRAFTON DRIVE SW",,"EW","PAINT","1109942577","SW","4","SPEED HUMP","LINESTRING (-114.148315342127 51.016706272461, -114.148216912729 51.016750808673)"
"5 ST SW","3 AV SW",,"NS","PAINT","1110002528","DT","7","BIKE","LINESTRING (-114.073655160204 51.050697307217, -114.073408901155 51.050512010394)"
"3 AV SW","5 ST SW",,"EB","PAINT","1110002530","DT","1","BIKE","LINESTRING (-114.073881620608 51.050540191999, -114.073707831095 51.050532634384, -114.073706715409 51.050521620875)"
"RICHMOND RD","STEWARD GREEN SW",,"EB","PAINT","1110390861","SW","3","RT","LINESTRING (-114.172357081393 51.016592274112, -114.17145040737 51.016909627617)"
"RICHMOND RD","STEWARD GREEN SW",,"WB","PAINT","1110390859","SW","4","LT","LINESTRING (-114.170723790699 51.017291095972, -114.170197445 51.017418078538)"
"16 AVE NW","14 ST NW","MALL ENTRANCE","EB","PAINT","1109739147","NW","3","RT","LINESTRING (-114.097323082658 51.066799243401, -114.096507685275 51.066792783385)"
"BARLOW TR SE","90 AVE SE",,"SB","PAINT","1109700569","SE","1","LT","LINESTRING (-113.981866911343 50.973006251143, -113.981851724879 50.972709087682)"
"17 AVE SW","37 ST SW",,"WB","PAINT","1109736541","SW","4","LT","LINESTRING (-114.141014746418 51.037828485531, -114.140173320191 51.037829497737)"
"BOWNESS ROAD","BOWWATER CRES / 32 AVE NW",,"NS","PAINT","1110139061","NW","2","LT","LINESTRING (-114.173199435717 51.081613517394, -114.173248816783 51.081355215532)"
"COUNTRY HILLS BV","DEERFOOT TRAIL",,"WB","PAINT","1110047704","NE","3","RT","LINESTRING (-114.011739859245 51.154480825411, -114.011267854369 51.154475163456)"
"12 AV SE","1 ST SE",,"EB","PAINT","1110003239","DT","3","RT","LINESTRING (-114.062054537015 51.041343172974, -114.060979916035 51.041313934912)"
"MARBANK DRIVE NE","36 ST NE",,"WB","PAINT","1109941781","NE","2","RT","LINESTRING (-113.981193731964 51.062714970866, -113.9808345889 51.062714586208)"
"20 ST SW","19 AVE SW","25 AVE SW","NS","PAINT","1110057763","SW","22","SHARROW","LINESTRING (-114.108753821344 51.035413181144, -114.108744560932 51.032528071454, -114.108823878562 51.031869155501, -114.108962826527 51.031577703084)"
"ROCKY RIDGE RD","ROYAL OAK DR",,"N","PAINT","1109995387","NW","2","RT","LINESTRING (-114.234063332711 51.138285618429, -114.234102882628 51.137812250077)"
"OGDEN ROAD","GLENMORE TRAIL",,"SB","PAINT","1110117227","SE","2","LT","LINESTRING (-113.998718011578 50.979322706026, -113.998702949419 50.978961163483)"
"BLACKFOOT TRAIL","42 AVE SE",,"NB","PAINT","1110129385","SE","3","RT","LINESTRING (-114.048316653887 51.015624356256, -114.048393173369 51.015236145034)"
"80 AVE SE","OGDEN ROAD",,"WB","PAINT","1110049284","SE","3","RT","LINESTRING (-113.998497858113 50.981434049197, -113.998240705995 50.981426049153)"
"JAMES MCKEVITT RD","EVERSTONE BLVD SW",,"NS","PAINT","1110393257","SW","12","YIELD LINES","LINESTRING (-114.100099269992 50.911122100207, -114.100013838553 50.910541267568)"
"34 AVE SW","SIERRA MORENA ROAD",,"EB","PAINT","1110193275","SW","4","LT","LINESTRING (-114.185126730458 51.023227773968, -114.184648879397 51.023226358062)"
"14 ST SW","90 AVE SW",,"SB","PAINT","1109406571","SW","3","RT","LINESTRING (-114.095023965517 50.972309287263, -114.094997743508 50.972528202387, -114.094991616607 50.97279340696, -114.09498549106 50.97305861062, -114.094986160819 50.973386951623, -114.094973221168 50.973580598928)"
"LANGRIVILLE DRIVE","20 ST SW","LEGSBY ROAD","EW","PAINT","1110057916","SW","8","BIKE","LINESTRING (-114.10920252847 50.999692638495, -114.11027664091 50.99899682547, -114.112783923946 50.999488532573)"
"58 AVE SE","BURBANK ROAD",,"EB","PAINT","1110048763","SE","3","RT","LINESTRING (-114.046494190268 51.001344666276, -114.045941183829 51.001345225737)"
"14 AV SW","33 ST SW","29 ST SW","EW","PAINT","1109749340","SW","10","SHARROW","LINESTRING (-114.12958013242 51.039777165844, -114.13531012495 51.039774402327)"
"7 AVE SE","5 ST SE",,"WB","PAINT","1109935208","DT","1","OPTLT","LINESTRING (-114.050740875154 51.04619592002, -114.05034757261 51.04618224142)"
"TWELVE MILE COULEE RD NW","CROWCHILD TR NW",,"NB","PAINT","1109656478","NW","1","LT","LINESTRING (-114.25712570828 51.143154748603, -114.2572458185 51.142807196468)"
"8 AVE SW","7 ST SW",,"EB","PAINT","1109933458","SW","1","LT","LINESTRING (-114.079168501518 51.045992308273, -114.078980873163 51.045982826087)"
"61 AVE SW","1 A ST SW",,"WB","PAINT","1110058991","SW","2","LT","LINESTRING (-114.067251629489 50.997696739295, -114.067007378775 50.997697089092)"
"MCKNIGHT BV NE","68 ST NE",,"EB","PAINT","1109942071","NE","2","LT","LINESTRING (-113.935917603232 51.096068795531, -113.935570062222 51.096089536052)"
"14 ST SW","75 AVE SW",,"NB","PAINT","1109742924","SW","2","LT","LINESTRING (-114.094816970976 50.987999365909, -114.094825018616 50.987606589487)"
"4 ST NE","17 AVE NE","18 AVE NE","NS","PAINT","1109945155","NE","4","SPEED HUMP","LINESTRING (-114.052522209676 51.068412901183, -114.052564351795 51.068291101508)"
"36 ST NE","24 AVE NE",,"NB","PAINT","1110193281","NE","2","DEDICATED LANE","LINESTRING (-113.98152208701 51.073942703954, -113.981523113765 51.073557356635)"
"128 AVE NW","SHAGANAPPI TRAIL NW",,"EB","PAINT","1109941847","NW","4","LT","LINESTRING (-114.152641561139 51.168024266688, -114.152323884677 51.168022222102)"
"37 ST SW","46 AVE SW",,"NB","PAINT","1110193246","SW","2","LT","LINESTRING (-114.141081244888 51.012212090313, -114.141080595416 51.011998021742)"
"MARLBOROUGH WAY","MARBANK DRIVE","MARLBOROUGH DRIVE","NS","PAINT","1110135939","NE","14","BIKE","LINESTRING (-113.974983607557 51.059861990181, -113.975001273836 51.063411248079)"
"QUARRY PARK RD SE","18 ST SE","SOUTH LEG","WB","PAINT","1109660544","SE","3","LT","LINESTRING (-114.008988851843 50.959488121357, -114.008538823978 50.959491894907)"
"BARLOW TRAIL","CENTURY GATE","MEMORIAL DRIVE EXIT RAMP","SB","PAINT","1110193255","SE","3","RT","LINESTRING (-114.001860997047 51.047104373809, -114.001874564398 51.046693362252)"
"BARLOW TRAIL","2 AVE SE",,"NB","PAINT","1110193253","SE","3","RT","LINESTRING (-114.001471655341 51.049187978007, -114.001494285329 51.048848322482)"
"33 ST SW","BOW TR SW",,"SB","PAINT","1109933511","SW","1","DEDICATED LANE","LINESTRING (-114.135543297072 51.041400777001, -114.135536772421 51.041233335311)"
"14 AVE SE/SW","1 ST SE","8 ST SW","WB","PAINT","1110148631","DT","17","BIKE","LINESTRING (-114.061201626202 51.039443211276, -114.081500322226 51.040020656775)"
"17 AVE SE","26 ST SE",,"EB","PAINT","1110193654","SE","3","RT","LINESTRING (-113.996392119484 51.037264847357, -113.995950507645 51.037377606538)"
"BURBANK RD SE","59 ST SE",,"SB","PAINT","1109933444","SE","3","RT","LINESTRING (-114.045481702306 51.00058053612, -114.045518083594 51.000161106324)"
"30 ST SW","19 AVE SW","21 AVE SW","NS","PAINT","1109781815","SW","4","SPEED HUMP","LINESTRING (-114.131265417101 51.03608976701, -114.131243416808 51.035776746993)"
"10 ST NW","16 AVE",,"NB","PAINT","1109997471","NW","3","LT","LINESTRING (-114.084800278433 51.066686759142, -114.084795383501 51.066486965682)"
"5 ST NW","21 AVE NW","24 AVE NW","NS","PAINT","1109945180","NW","8","SPEED HUMP","LINESTRING (-114.073988506197 51.071877266417, -114.074004763884 51.074190615522)"
"30 AVE SW","35 ST SW","36 ST SW","EW","PAINT","1109939397","SW","4","SPEED HUMP","LINESTRING (-114.139189880043 51.026949191759, -114.138856093902 51.026949287681)"
"53 ST NW","40 AVE NW","53 ST","NS",,"1110064748","NW","3","SHARROW","LINESTRING (-114.164236308459 51.088597849838, -114.164399414087 51.088797416985, -114.164430412444 51.089018575972, -114.164513595051 51.095432140741, -114.164506577779 51.096115974417, -114.164419145171 51.097024691389, -114.164487664307 51.102829807075, -114.166439487355 51.103739482973, -114.164273299 51.102803032499, -114.16440459557 51.102508384751)"
"29 ST","17 AVE","19 AVE","NS","PAINT","1109994020","SW","4","SPEED HUMP","LINESTRING (-114.129598008717 51.036636125402, -114.129596454988 51.036512062276)"
"RAYNARD CRES","RAYNARD CRES","RAYNARD CRES","EW","PAINT","1110135887","SE","14","BIKE","LINESTRING (-113.991812904447 51.044706745529, -113.985970313505 51.044714900392)"
"20 ST SW","54 AVE SW","LANGRIVILLE DRIVE","NS","PAINT","1110057915","SW","22","BIKE","LINESTRING (-114.109123513539 51.004924057928, -114.109202550099 50.999720667791)"
"19 ST","19 ST","MCKINNON DR","SB","PAINT","1109998924","NE","3","RT","LINESTRING (-114.013548214461 51.066352464686, -114.013497162932 51.065536756874)"
"SYMONS VALLEY PKWY","SHAGANAPPI TR NW",,"EB","PAINT","1110001042","NW","3","RT","LINESTRING (-114.15476564524 51.167890612448, -114.152998012749 51.167884161902)"
"PARKDALE BLVD","29 ST NW",,"WB","PAINT","1110277963","NW","3","RT","LINESTRING (-114.129165445337 51.055314557829, -114.128889449903 51.05522953295)"
"3 ST SE","7 AVE SE","6 AVE SE","NB","PAINT","1109749430","SE","3","LT","LINESTRING (-114.055511201384 51.046629092974, -114.055538077719 51.046385517824)"
"52 ST","61 AVE SE",,"SB","PAINT","1110278529","SE","3","LT","LINESTRING (-113.958579284876 50.999628658902, -113.958579192591 50.999354677526)"
"CENTRE ST","43 AVE NE","THORNCREST RD","NB","PAINT","1109944756","NE","10","DEDICATED LANE","LINESTRING (-114.062379089261 51.091525252907, -114.062379343884 51.09396085639, -114.062338275583 51.097127160843)"
"44 AVE NE","36 ST NE",,"WB","PAINT","1109941200","NE","2","LT","LINESTRING (-113.981267866107 51.091211942593, -113.980923682182 51.091211886944)"
"162 AVE / SUNVALLEY BV","MACLEOD TR",,"WB","PAINT","1110117198","SE","3","LT","LINESTRING (-114.061679691404 50.904810828739, -114.061478136095 50.9048699244)"
"BARLOW TR","39 AVE",,"SB","PAINT","1110217513","NE","2","LT","LINESTRING (-114.001739285218 51.089178638935, -114.001739273764 51.088873237557)"
"SPRUCE DR SW","45 ST SW",,"EW","PAINT","1110004309","SW","5","SPECIAL","LINESTRING (-114.15302112323 51.052279458571, -114.152499284617 51.05228557756)"
"BOWNESS RD NW","70 ST NW","48 AVE NW","EW","PAINT","1109942800","NW","39","BIKE","LINESTRING (-114.19045675214 51.08902493018, -114.205140520681 51.08898106109, -114.205333997677 51.089005457457, -114.210686246522 51.091852617556, -114.21093118063 51.092152597317, -114.210924677033 51.095680742494)"
"32 AVE NE","12 ST NE","DEERFOOT TRAIL","WB","PAINT","1109942111","NE","2","RT","LINESTRING (-114.03144642935 51.081584750743, -114.030232021161 51.081577459522)"
"40 AVE NW","37 ST NW","33 ST NW","EB","PAINT","1109946631","NW","5","DEDICATED LANE","LINESTRING (-114.140956782695 51.087447628689, -114.13902250357 51.087229217651, -114.138028233003 51.087165797691, -114.137589478932 51.087193319823, -114.137103770691 51.087298947314, -114.136559056453 51.087542113585)"
"BLACKFOOT TRAIL SE","58 AVE SE",,"NB","PAINT","1109941999","SE","3","RT","LINESTRING (-114.048542525909 51.000884004003, -114.048617072521 51.000075263889)"
"32 AVE NE","12 ST NE",,"EB","PAINT","1109942104","NE","2","RT","LINESTRING (-114.028815091365 51.081372313333, -114.027848406528 51.081372547594)"
"24 ST SW","WOODPARK BV SW",,"SB","PAINT","1109941807","SW","3","RT","LINESTRING (-114.118006845832 50.936831976588, -114.118052852171 50.936427362825)"
"CRANSTON GATE","CRANSTON AVE",,"WB","PAINT","1110193519","SE","2","OPTRT","LINESTRING (-113.969179343935 50.868191086943, -113.968966817301 50.868086444491)"
"7 ST SW","7 AV SW","8 AV SW","NS","PAINT","1110004307","DT","1","SPECIAL","LINESTRING (-114.078685376843 51.046613564323, -114.078696948808 51.046316715577)"
"28 ST SW","26 AVE SW","28 AVE SW","NS","PAINT","1109781828","SW","4","SPEED HUMP","LINESTRING (-114.128110288046 51.029400344264, -114.128096279577 51.029099123494)"
"COUNTRY HILLS BV NW","SHAGANAPPI TR NW",,"EB","PAINT","1110001727","NW","4","LT","LINESTRING (-114.124783242155 51.142304937028, -114.123987319345 51.142567124195)"
"MARLBOROUGH WAY","MEMORIAL DRIVE",,"SB","PAINT","1110193186","NE","3","RT","LINESTRING (-113.977060464581 51.053559934914, -113.977048573319 51.053323150554)"
"43 ST SE","17 AVE SE",,"NB","PAINT","1110193623","SE","1","RT","LINESTRING (-113.971431763921 51.037730735443, -113.971431638841 51.037651256185)"
"NORTHLAND DR NW","NORTHMOUNT DR NW",,"NB","PAINT","1109942886","NW","1","DEDICATED LANE","LINESTRING (-114.141100574506 51.097683661114, -114.141100780861 51.097583063907)"
"NORTHLAND DR NW","CROWCHILD TR NW",,"NS","MMA","1109942888","NW","4","BIKE","LINESTRING (-114.142758789955 51.093332894704, -114.142686131233 51.093383357875)"
"MILLICAN RD SE","19 ST SE",,"WB","PAINT","1110004182","SE","2","LT","LINESTRING (-114.01352978249 50.997826538169, -114.011652698615 50.998832909084)"
"4 ST NW","MCKNIGHT BV",,"SB","PAINT","1110063893","NW","3","LT","LINESTRING (-114.071578156919 51.096756921099, -114.071572976343 51.096337353727)"
"17 AVE SE","84 ST SE",,"WB","PAINT","1109941450","SE","2","LT","LINESTRING (-113.911636997051 51.037751150458, -113.911075406817 51.03782476496)"
"MARQUIS OR LORNE TRAIL SE","120 ST SE",,"WB","PAINT","1109941742","SE","2","ST","LINESTRING (-113.866775359739 50.907214078576, -113.866244929163 50.907209904024)"
"16 ST SW","32 AVE SW","33 AVE SW","NS","PAINT","1109939233","SW","4","SPEED HUMP","LINESTRING (-114.099612093686 51.024794714, -114.09960974913 51.02417760534, -114.099609749044 51.024177564886)"
"5 ST SW","54 AVE SW","55 AVE SW","NS","PAINT","1109941994","SW","4","SPEED HUMP","LINESTRING (-114.076435821911 51.004959663154, -114.076435701107 51.004883550223)"
"CROWCHILD TRAIL SW","26 AVE SW","BOW TRAIL EXIT","NB","PAINT","1109941125","SW","13","DEDICATED LANE","LINESTRING (-114.118038739235 51.030820650397, -114.118139879657 51.033401278961, -114.118009030562 51.034443818953, -114.117459037775 51.035106223753, -114.116860978025 51.035473535936, -114.115680086029 51.035902848544, -114.114503991368 51.036319979552, -114.113807065739 51.036848221923, -114.113357309344 51.037355615209, -114.112979922937 51.03815762069, -114.111565646627 51.041970567743)"
"HERITAGE DR SW","HADDON RD SW","WEST OF LRT TRACKS","WB","PAINT","1109628644","SW","2","LT","LINESTRING (-114.076053521315 50.979555653995, -114.075284889013 50.979560909284)"
"MCKINGHT BV NE","19 ST NE",,"EB","PAINT","1109651333","NE","2","LT","LINESTRING (-114.013021016413 51.092761688661, -114.012002074233 51.092777259909)"
"BOWNESS RD","60 ST NW","70 ST","EW","PAINT","1110278898","NW","16","BIKE","LINESTRING (-114.173472407923 51.0834267579, -114.174866139622 51.083588828713, -114.175052474936 51.083619351211, -114.175259485441 51.08366904528, -114.175455660882 51.083727865387, -114.175752960201 51.083844006023, -114.176018555819 51.083963203382, -114.177110822399 51.084409776627, -114.182277780213 51.086760727914, -114.185782036914 51.088320318424, -114.186775943185 51.088766970882, -114.187024129701 51.088779692775, -114.187241855107 51.088830562968, -114.187386191639 51.088848958334, -114.187517934353 51.088837046153, -114.187901586755 51.088864622726, -114.189921678485 51.088932180303, -114.190201710298 51.088912676862)"
"MCKNIGHT BV","AVIATION BV",,"WB","PAINT","1110049993","NE","3","RT","LINESTRING (-114.034232315007 51.096224819014, -114.034625624246 51.096224665447)"
"11 ST SW","8 AV SW",,"SB","PAINT","1110002485","DT","2","BIKE","LINESTRING (-114.088743678475 51.046498724319, -114.088794453422 51.045992706728)"
"36 ST NE","5 AVE NE",,"NB","PAINT","1109406533","NE","6","LT","LINESTRING (-113.981745883885 51.056996325557, -113.981733050309 51.055661929782)"
"12 AVE SE","5 ST",,"EB","PAINT","1109935237","DT","3","RT","LINESTRING (-114.051725941207 51.041073105472, -114.051230288602 51.041046541551)"
"MACLEOD TR","6AVE NE",,"NB","PAINT","1110277950","DT","3","LT","LINESTRING (-114.058053394356 51.04704286347, -114.058135885637 51.046784924177)"
"NORTHLAND DR NW","52 AVE NW",,"SB","PAINT","1109942880","NW","1","DEDICATED LANE","LINESTRING (-114.141488988724 51.100572821856, -114.141482809943 51.100529065007)"
"SARCEE TR","16 AVE NW","OFF RAMP EB TO NB SARCEE TR","WB","PAINT","1110214291","SW","2","SPECIAL","LINESTRING (-114.188231268704 51.07864715154, -114.188478320346 51.078334414786)"
"45 ST SE","17 AVE SE",,"SB","PAINT","1110193592","SE","1","RT","LINESTRING (-113.968685689108 51.038175430591, -113.968688385692 51.038020579385)"
"39 AVE","42 AVE",,"SB","PAINT","1109942259","SE","3","LT","LINESTRING (-114.057613065774 51.016614981104, -114.057615533501 51.016171618428)"
"MCKNIGHT BV NE","52 ST NE",,"WB","PAINT","1109942070","NE","2","LT","LINESTRING (-113.9580314977 51.096048378914, -113.957644687524 51.096063462514)"
"4 ST","16 AVE NW",,"SB","PAINT","1110278776","NW","2","LT","LINESTRING (-114.071557192711 51.067522251931, -114.071580291902 51.067231723963)"
"BARLOW TR","EXIT TO 61 AVSE",,"SE","PAINT","1110000522","SE","3","RT","LINESTRING (-113.986181571624 51.00019554424, -113.985117110009 50.999306951299)"
"69 ST NW","112 AVE NW",,"NB","PAINT","1109942563","NW","2","LT","LINESTRING (-114.187389335599 51.156614634061, -114.187450787771 51.156379064594)"
"SARCEE TR","144 AVE NW",,"NB","PAINT","1110278559","NW","4","LT","LINESTRING (-114.176009433644 51.182922109562, -114.176010056608 51.18264025364)"
"COUNTRY HILLS BV","HARVEST HILLS BV",,"WB","PAINT","1110134946","NE","3","RT","LINESTRING (-114.066189887698 51.153559619009, -114.065813416677 51.153711103345)"
"BRISEBOI DR NW","33 ST NW","BRENTWOOD RD NW","NB","PAINT","1109946636","NW","4","DEDICATED LANE","LINESTRING (-114.136206784896 51.087749147623, -114.133680316605 51.089404168158)"
"162 AVE SE","MACLEOD TRAIL",,"EB","PAINT","1110117195","SE","6","LT","LINESTRING (-114.062576111505 50.90511486114, -114.06208227637 50.905215785239)"
"28 ST SE","17 AVE SE",,"SB","PAINT","1110193652","SE","2","RT","LINESTRING (-113.993116460279 51.038261012966, -113.99310742917 51.03802824281)"
"STONEY BLVD","15 ST NE",,"WB","PAINT","1110277943","NE","2","LT","LINESTRING (-114.02236147943 51.165285958551, -114.021090130958 51.165331167559)"
"7 ST NW","16 AVE NW","17 AVE NW","NS","PAINT","1109945164","NW","4","SPEED HUMP","LINESTRING (-114.078925154674 51.067643187412, -114.078921836237 51.067518310141)"
"6 AVE NW","19 ST NW",,"WB","PAINT","1109938899","NW","1","LT","LINESTRING (-114.105322138317 51.057511109582, -114.105226727369 51.057542121035)"
"12 AVE SW","33 ST SW","26 A ST SW","EW","PAINT","1109942116","SW","14","BIKE","LINESTRING (-114.134982604429 51.041376100895, -114.125237816261 51.041405730475)"
