"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"4c8i-ruhm","Census By Ward 2016","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one councillor.","official","dataset","Demographics",,"https://data.calgary.ca/d/4c8i-ruhm","https://data.calgary.ca/resource/4c8i-ruhm.json","2016-10-30T03:44:47.000","2021-07-29T20:46:15.000","2016-10-30T03:45:09.000","false","154","198","14","126","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office","http://www.calgary.ca/CA/city-clerks/Pages/Election-and-information-services/Civic-Census/CensusResults.aspx",,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"2riy-pgrj","Community Crime and Disorder Statistics Timeline","This dataset includes community crime and disorder statistics. 
Crime count is based on the most serious violation (MSV) per incident.  Violence:  These figures include all violent crime offences as defined by the Centre for Canadian Justice Statistics Universal Crime Reporting (UCR) rules.  Domestic violence is excluded. Break and Enter:   Residential B&E includes both House and ‘Other’ structure break and enters due to the predominantly residential nature of this type of break in (e.g. detached garages, sheds).  B&Es incidents include attempts.

Disorder events consist of Social and Physical disorder. Only public-generated calls are included. 
Social disorder includes: Drunk, Disturbance, Indecent Act, Juvenile Complaint, Landlord/tenant, Mental health concern, Neighbor dispute, Party complaint, Prowler, Suspicious person, Threats, Drugs, Noise complaint, Possible gunshots, Unwanted guest/patron, Prostitution, Speeder, Suspicious Auto.
Physical disorder includes: Fire, Property damage and Abandoned auto.","official","chart","Health and Safety",,"https://data.calgary.ca/d/2riy-pgrj","https://data.calgary.ca/resource/2riy-pgrj.json","2018-02-27T16:12:41.000","2019-10-17T14:34:46.000","2020-01-23T18:44:15.000","true","4667","16",,,"See Terms of Use","The City of Calgary",,"848s-4m4z",,,,,,,,,,,,,
"w5hc-kvum","General Election 2021 - Fluoride by Ward (Advance Vote)","Vote of the Electors voting station results of the 2021 Election. Fluoride results by ward and voting station.","official","dataset","Government","election,vote,voting","https://data.calgary.ca/d/w5hc-kvum","https://data.calgary.ca/resource/w5hc-kvum.json","2021-11-24T17:20:24.000","2022-08-02T21:19:22.000","2021-11-24T17:23:57.000","false","192","59","203","7","See Terms of Use",,,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary",,"No",
"p32u-qxet","User Guide - Data Lens","Data Lens is the beginning of the next revolution in open data. The new open data experience is designed to get your open data to everyday users with a reimagined data consumption experience that is visually, engaging, and intuitive. It is a dynamic, interactive, visual filtering experience, backed by data science that enables users to more easily understand the insights behind your data.","official","story","Help and Information","cards,curating,curation,data lens,guide,help,how to","https://data.calgary.ca/stories/s/p32u-qxet",,"2016-11-07T22:02:55.000","2019-07-09T22:08:16.000","2019-06-20T21:49:01.000","false","2608","7",,,,,,,,,,,"https://data.calgary.ca/stories/s/u45n-7awa/",,,,,,,"No",
"g9nd-fuwf","Historic City Annexation","For more information on annexation, visit the <a href=""http://www.calgary.ca/PDA/pd/Pages/Planning-and-development-resource-library/Publications.aspx"">Planning and Development Resource Library</a> or this <a href=""http://www.calgary.ca/PDA/pd/Documents/pdf/history-of-annexation.pdf"">History of Annexation</a> pdf map.","official","dataset","Base Maps",,"https://data.calgary.ca/d/g9nd-fuwf","https://data.calgary.ca/resource/g9nd-fuwf.json","2017-11-02T18:37:22.000","2021-08-03T15:35:33.000","2017-11-02T18:42:43.000","false","214","90","60","5","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Growth Strategies",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"6de6-6s29","General Election 2021 - Senate by Station (Advance Vote)","Advance voting station results of the 2021 Election. Senate results by voting station.","official","dataset","Government","election,vote,voting","https://data.calgary.ca/d/6de6-6s29","https://data.calgary.ca/resource/6de6-6s29.json","2021-11-24T16:33:13.000","2022-08-02T21:19:19.000","2021-11-24T16:38:44.000","false","84","41","247","15","See Terms of Use",,,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary",,"No",
"ak9q-ejbw","Lanelines map","","official","map","Health and Safety",,"https://data.calgary.ca/d/ak9q-ejbw","https://data.calgary.ca/resource/ak9q-ejbw.json","2018-05-24T20:56:53.000","2022-01-20T22:18:15.000","2022-08-26T20:30:25.000","true","301","39",,,"See Terms of Use",,,"maew-f6tk",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"j687-p59z","Annual Dwelling Count by Dwelling Type","Ward-level tabulations of annual census counts of residents, dwellings, and dwelling occupancy, categorized by dwelling structure type. Ward boundaries can change over time. These results are based on the ward boundaries at the time of data collection in each year.","official","chart","Demographics",,"https://data.calgary.ca/d/j687-p59z","https://data.calgary.ca/resource/j687-p59z.json","2018-07-25T22:20:15.000","2022-01-20T21:35:25.000","2019-09-03T17:07:06.000","true","317","12",,,"See Terms of Use","The City of Calgary",,"yr3w-mcsu",,"Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,"1997-present",,"The City of Calgary",,,
"fa5w-rkbq","Construction and Demolition Garbage Composition","This dataset is for 127 construction and demolition waste loads delivered to the Spyhill and East Calgary Waste Management Facilities during four seasons in 2019.  These loads are from both commercial and residential sources.  The weight per cent composition is provided for a number of material categories and subcategories.
Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design.","official","filter","Help and Information","garbage,waste,waste composition","https://data.calgary.ca/d/fa5w-rkbq","https://data.calgary.ca/resource/fa5w-rkbq.json","2020-02-25T18:30:23.000","2022-01-20T21:26:31.000","2020-02-19T21:10:14.000","true","196","41","49",,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","p2fv-5peq",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","2019",,"The City of Calgary",,"No",
"tg6w-whf2","Calgary Transit Access- Satisfaction column","","official","chart",,"citizen-dashboard","https://data.calgary.ca/d/tg6w-whf2","https://data.calgary.ca/resource/tg6w-whf2.json","2016-08-16T22:36:38.000","2016-11-24T16:29:07.000","2016-08-16T22:51:32.000","true","361","466","20",,"See Terms of Use",,,"b8sk-kuy6","","",,"","","","","",,"","","",""
"im7t-n4qh","Neighbourhood Speed Limits Map","This dataset describes proposed speed limits on Collector and Residential roads as per the new default speed limit bylaw within the City of Calgary that takes effect May 31, 2021.","official","map","Transportation/Transit","community,neighhbourhood,speed","https://data.calgary.ca/d/im7t-n4qh","https://data.calgary.ca/resource/im7t-n4qh.json","2021-05-17T16:58:13.000","2022-03-07T21:58:27.000","2021-05-28T17:33:27.000","true","334","21",,,"See Terms of Use","The City of Calgary",,"6qn4-9vc6",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"i9fu-gjqj","Parks Sites","Identifies the areas for Calgary Parks where maintenance operations take place;","official","map","Recreation and Culture","parks","https://data.calgary.ca/d/i9fu-gjqj","https://data.calgary.ca/resource/i9fu-gjqj.json","2018-05-23T15:16:24.000","2021-10-07T15:54:35.000","2022-08-25T14:16:50.000","true","2016","487",,,"See Terms of Use","The City of Calgary",,"kami-qbfh",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"mksv-5x55","Traffic Incidents Archive 2016 Heat Map","Traffic incidents within The City of Calgary updated every 30 minutes. See Source URL for RSS feed which updates every 10 minutes.","official","map","Transportation/Transit","incident,traffic","https://data.calgary.ca/d/mksv-5x55","https://data.calgary.ca/resource/mksv-5x55.json","2016-12-15T17:22:33.000","2018-02-23T23:30:21.000","2017-02-15T23:05:40.000","true","858","554","317",,"See Terms of Use","The City of Calgary",,"mmhp-hpsq",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Roads","http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Advisories-closures-and-detours/Calgary-traffic-report.aspx?showRss=Incident",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"e5ag-tawr","Multi Family Garbage Composition - Material Category","This chart shows weight per cent composition grouped by material category.<br />The multi-family results represent garbage bin waste from multi-family complexes, and represents the pooled average of samples in each of the four seasons of 2019 (40 samples).  The multi-family developments sampled included both low rise and high rise types, and all were customers of The City’s Commercial Collections service.  <br />Waste Composition studies are periodically conducted by Waste and Recycling Services to help assess the performance of diversion and education programs and inform improvements and new program design.","official","chart","Help and Information",,"https://data.calgary.ca/d/e5ag-tawr","https://data.calgary.ca/resource/e5ag-tawr.json","2020-02-26T15:59:13.000","2022-01-20T22:05:29.000","2020-02-19T21:10:14.000","true","132","5",,,"See Terms of Use","The City of Calgary","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","44h7-jkm5",,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Collection.aspx","2019",,"The City of Calgary",,"No",
"6tb4-v2jg","Roads- Potholes stacked column","","official","chart","Government","citizen-dashboard","https://data.calgary.ca/d/6tb4-v2jg","https://data.calgary.ca/resource/6tb4-v2jg.json","2016-08-23T20:49:23.000","2019-02-11T23:17:34.000","2017-09-29T16:02:08.000","true","565","504","14",,,,,"fx97-rv6k",,,,,,,,,,,,,
