"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Medical - ALS","Medical","4200","E","60 SUPERSTITION","FRWY","MESA","2007-02-21T09:59:12.000","2007-02-21T10:12:07.000",,,"Highway or divided highway                        ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","300","E","BROADWAY","RD","MESA","2007-02-21T10:43:03.000","2007-02-21T10:54:52.000","33.4078687699149","-111.82365184933","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7300","E","BROADWAY","RD","MESA","2007-02-21T21:55:35.000","2007-02-21T22:17:34.000","33.4079874900532","-111.673869610006","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","N","ROBSON",,"MESA","2007-02-21T14:15:58.000","2007-02-21T14:33:15.000",,,"Jail, prison (not juvenile)                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","N","WILBUR","CIR","MESA","2007-02-21T04:28:23.000","2007-02-21T04:56:03.000","33.4489354416897","-111.82503944169","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","N","POWER","RD","MESA","2007-02-21T16:45:57.000","2007-02-21T17:06:32.000","33.4359257732679","-111.68446181884","Clinic, clinic-type infirmary                     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1600","S","SIGNAL BUTTE","RD","MESA","2007-02-21T00:51:21.000","2007-02-21T01:09:33.000","33.3857835","-111.598180942277","General retail, Other                             ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","S","GILBERT","RD","MESA","2007-02-21T05:23:48.000","2007-02-21T05:26:40.000","33.4080415579264","-111.788458942074","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1800","S","ESMERALDA",,"MESA","2007-02-21T06:28:02.000","2007-02-21T06:50:20.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3300","E","UNIVERSITY","DR","MESA","2007-02-21T19:11:21.000","2007-02-21T19:32:54.000","33.4228015016829","-111.759672498317","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","100","W","BROADWAY","RD","MESA","2007-02-21T13:46:18.000","2007-02-21T14:14:35.000","33.4079160480962","-111.834180425363","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Medical - Complex","Medical","6500","E","MAIN","ST","MESA","2007-02-21T15:56:59.000","2007-02-21T16:16:02.000","33.4157821349975","-111.690953651235","Street, Other                                     ","EMS call, excluding vehicle accident with injury  ","321 "
"MajMed - Extrication","SpecOps","3600","E","SOUTHERN","AVE","MESA","2007-02-21T12:46:27.000","2007-02-21T13:01:55.000","33.393776478905","-111.753764021095","Street, Other                                     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1900","E","JARVIS","AVE","MESA","2007-02-21T16:47:30.000","2007-02-21T17:04:46.000","33.4103376912586","-111.790336738066","Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","W","KEATING","AVE","MESA","2007-02-21T02:35:45.000","2007-02-21T02:56:22.000","33.3660566877776","-111.872295168186","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","VAL VISTA","DR","MESA","2007-02-21T08:12:00.000","2007-02-21T08:28:22.000","33.4102033863466","-111.753776439435","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1200","S","MESA","DR","MESA","2007-02-21T19:16:32.000","2007-02-21T19:25:01.000","33.3932815577917","-111.823000942208","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","5100","E","UNIVERSITY","DR","MESA","2007-02-21T10:35:12.000","2007-02-21T10:54:12.000","33.4228874993154","-111.720793049809","Residential street, road or residential driveway  ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","N","ALMA SCHOOL","RD","MESA","2007-02-21T00:14:13.000","2007-02-21T00:18:44.000","33.4222244986241","-111.856506871401","Vehicle parking area                              ","Police matter                                     ","552 "
"Fire-Other","Fire","900","W","1ST","AVE","MESA","2007-02-21T12:52:14.000","2007-02-21T12:59:28.000","33.4132046519996","-111.850659404669","Outside or special property, Other                ","Good intent call, Other                           ","600 "
"Fire-Other","Fire","2500","S","BERNARD",,"MESA","2007-02-21T15:19:13.000","2007-02-21T15:44:41.000",,,"1 or 2 family dwelling                            ","Smoke or odor removal                             ","531 "
"Medical - ALS","Medical","1200","E","GLADE","AVE","MESA","2007-02-21T01:41:55.000","2007-02-21T02:00:41.000","33.3912291012685","-111.805419150366","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","S","PARKCREST",,"MESA","2007-02-21T19:43:25.000","2007-02-21T20:05:46.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","2200","E","FLORIAN","AVE","MESA","2007-02-21T18:17:27.000","2007-02-21T18:25:04.000","33.3949120104641","-111.784244101112","1 or 2 family dwelling                            ","Natural vegetation fire, Other                    ","140 "
"Medical - ALS","Medical","100","N","ROBSON",,"MESA","2007-02-21T15:21:20.000","2007-02-21T15:44:12.000",,,"Jail, prison (not juvenile)                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","700","N","COUNTRY CLUB","DR","MESA","2007-02-21T07:56:13.000","2007-02-21T08:12:45.000","33.4281416198724","-111.84001705218","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1300","S","SPUR",,"MESA","2007-02-18T18:43:46.000","2007-02-18T19:03:33.000",,,"Hospital - medical or psychiatric                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","N","ROBSON",,"MESA","2007-02-21T21:17:20.000","2007-02-21T21:35:00.000",,,"Health care, detention, & correction, Other       ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","2400","E","ISABELLA","AVE","MESA","2007-02-21T16:46:52.000","2007-02-21T16:57:40.000","33.3854364535832","-111.779190185539","Street, Other                                     ","Outside rubbish fire, Other                       ","150 "
"Medical - ALS","Medical","800","E","MILLETT","AVE","MESA","2007-02-21T17:12:00.000","2007-02-21T17:33:48.000","33.3997616646737","-111.813105698152","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","100","S","LINDSAY","RD","MESA","2007-02-21T16:24:23.000","2007-02-21T16:47:11.000","33.4135444946644","-111.771154587457","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","N","STAPLEY","DR","MESA","2007-02-21T10:08:03.000","2007-02-21T10:33:14.000","33.4478935028458","-111.805057327208","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","1300","E","BROADWAY","RD","MESA","2007-02-21T13:32:03.000","2007-02-21T13:35:41.000","33.4080064066034","-111.802675444239","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1800","S","SOSSAMAN","RD","MESA","2007-02-21T07:34:09.000","2007-02-21T08:00:10.000","33.3823645576882","-111.667750942312","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","E","1ST","ST","MESA","2007-02-21T07:39:48.000","2007-02-21T08:01:53.000","33.417266508223","-111.825773832362","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","E","SOUTHERN","AVE","MESA","2007-02-21T17:46:58.000","2007-02-21T17:50:23.000","33.3934164786227","-111.822875021377","Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","100","N","ALMA SCHOOL","RD","MESA","2007-02-21T20:28:29.000","2007-02-21T20:49:21.000","33.417121031845","-111.856632298283","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","W","BROWN","RD","MESA","2007-02-21T10:56:26.000","2007-02-21T11:14:36.000","33.4352398662119","-111.835896019935","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1800","S","SOSSAMAN","RD","MESA","2007-02-21T06:41:44.000","2007-02-21T07:05:58.000","33.3823645576882","-111.667750942312","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1700","W","PECOS","AVE","MESA","2007-02-21T17:02:40.000","2007-02-21T17:17:11.000","33.3602210458655","-111.870635075934","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Other","Fire","2400","W","DE PALMA","CIR","MESA","2007-02-21T11:51:41.000","2007-02-21T11:53:37.000","33.4027047521703","-111.883112281827","1 or 2 family dwelling                            ","False alarm or false call, Other                  ","700 "
"Medical - ALS","Medical","400","S","VAL VISTA","DR","MESA","2007-02-21T13:58:13.000","2007-02-21T14:23:03.000","33.4081765579273","-111.753817942073","Vehicle parking area                              ","Assist police or other governmental agency        ","551 "
"Medical - ALS","Medical","1700","N","MARKDALE",,"MESA","2007-02-21T08:20:26.000","2007-02-21T08:29:11.000",,,"Residential board and care - Recovery             ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","W","202 RED MOUNTAIN","FRWY","MESA","2007-02-21T08:48:00.000","2007-02-21T09:08:11.000","33.46945","-111.672332","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","1500","S","ELLSWORTH","RD","MESA","2007-02-21T13:10:05.000","2007-02-21T13:17:56.000","33.3882465255433","-111.632830942253","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"ARFF","SpecOps","4500","E","MCKELLIPS","RD","MESA","2007-02-21T06:14:43.000","2007-02-21T06:25:05.000","33.4519165245644","-111.733904250962","Aircraft runway                                   ","Aircraft standby                                  ","462 "
"Medical - ALS","Medical","4600","S","BRICE",,"MESA","2007-02-21T22:28:18.000","2007-02-21T22:37:51.000",,,"Street, Other                                     ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","5900","E","HARMONY","AVE","MESA","2007-02-21T21:09:53.000","2007-02-21T21:16:52.000","33.3892404753482","-111.704184975348","Residential, Other                                ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1800","E","FLORIAN","AVE","MESA","2007-02-21T06:26:15.000","2007-02-21T06:30:42.000","33.3957221612929","-111.792033761209","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1700","S","GILBERT","RD","MESA","2007-02-21T04:10:02.000","2007-02-21T04:16:07.000","33.3841477144744","-111.788523082894","Multifamily dwelling                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","2600","E","MCKELLIPS","RD","MESA","2007-02-20T15:44:24.000","2007-02-20T15:45:13.000","33.4518625245219","-111.774675475478","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","600","N","ORANGE",,"MESA","2007-02-20T21:27:56.000","2007-02-20T21:28:05.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","700","E","2ND","AVE","MESA","2007-02-20T16:56:37.000","2007-02-20T17:16:39.000","33.4115160453208","-111.816265066073","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","4800","E","HOBART","ST","MESA","2007-02-20T13:24:24.000","2007-02-20T13:50:37.000","33.4428127880445","-111.727506670484","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7000","E","JENSEN","ST","MESA","2007-02-20T17:00:55.000","2007-02-20T17:06:50.000","33.4487936790556","-111.680846259495","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
