"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-891-1395","Install Best Management Practices on farm","Other",,"2015-01-01T00:00:00.000","2017-12-31T00:00:00.000","2015","75000.00","Fairmont Dairy LLC","224 Echo Hill Rd",,"Craftsbury","VT","05826"
"Agriculture, Food&Mrkts Agency","02200-ARM-CREP-001-2015-11005","Conservation Reserve Enhancement Program","Other",,"2015-01-01T00:00:00.000","2029-09-30T00:00:00.000","2015","14875.65","Allandra Farm Inc","Allan Brisson","1535 Monkton Rd","Vergennes","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1501","Safety Improvements of tractor pull area","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25138.90","Addison County Fair & Field Days","Attn Treasurer","PO Box 745","Middlebury","VT","05753"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1502","Upgrades on stage area and judges stand","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25138.90","Caledonia County Fair Assoc","Richard Lawrence President","PO Box 343","Lyndonville","VT","05851"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1503","Replace air handling units for large indoor facilities","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25077.97","Champlain Valley Exposition Inc","PO Box 209",,"Essex Jct","VT","05453-0209"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1504","Fiscal Year 2015 Fair Capital Grant:  New restroom facility","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25137.97","Connecticut Valley Fair Inc","PO Box 353",,"Bradford","VT","05033"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1505","Fiscal Year 2015 Capital Grant:  Agricultural Learning and Promotion Center Construction","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25138.90","Franklin County Field Days, Inc.","1668 Potato Hill Road",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1506","FY2015 Fair Capital Grant:  Roof replacement on two buildings","Other",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","6500.00","Guilford Fair Inc","137 Baranoski Dr",,"Guilford","VT","05301"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1507","Fiscal Year 2015 Fair Capital Grant:  Phase II Bathroom Facility Construction","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25138.90","Lamoille County Field Days Inc","PO Box 357",,"Hyde Park","VT","05655"
"Agriculture, Food&Mrkts Agency","02200-CG-FY1508","FY2015 Capital Fair Grant:  Grandstand Improvements","Special",,"2015-01-01T00:00:00.000","2016-12-31T00:00:00.000","2015","25137.97","Orleans County Fair Assoc","278 Roaring Brook Rd",,"Barton","VT","05822"
"Agriculture, Food&Mrkts Agency","02200-VCPC-1501","Provide Dairy Promotion Services for the VT Dairy Promotion Board through the NEDP","Special",,"2015-01-01T00:00:00.000","2016-01-31T00:00:00.000","2015","2500000.00","New England Dairy Promotion Board Inc","41 IDX Dr Ste 221",,"S Burlington","VT","05403"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-060","Farm Agronomic Practices:  Education and Outreach Grant","General",,"2014-12-23T00:00:00.000","2015-12-31T00:00:00.000","2015","1000.00","Gingue Brothers Dairy","87 Boissoneault Rd",,"Fairfax","VT","05454"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-724-1389","Install Best Management Practices on farm","Other",,"2014-12-15T00:00:00.000","2016-12-31T00:00:00.000","2015","50000.00","Thomas,Brad D.","60 Rt 73",,"Shoreham","VT","05770"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-950-1392","Install Best Management Practices on farm","Other",,"2014-12-15T00:00:00.000","2016-12-31T00:00:00.000","2015","40000.00","Post,Bruce V","8832 VT RT 14",,"South Royalton","VT","05068"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-951-1393","Install Best Management Practices on farm","Other",,"2014-12-15T00:00:00.000","2016-12-31T00:00:00.000","2015","5000.00","Gonnet,Yves Alain B","87 Highland Dr",,"Huntington","VT","05462"
"Agriculture, Food&Mrkts Agency","02200-WLEB-73A","DairyVision Vermont:  Technical Assistance by Farmers for Farmers","Special",,"2014-12-08T00:00:00.000","2015-11-01T00:00:00.000","2015","30000.00","Lake Champlain Regional Chamber","60 Main St Ste 100",,"Burlington","VT","05401"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-949-1391","Install Best Management Practices on farm","Other",,"2014-12-01T00:00:00.000","2016-12-31T00:00:00.000","2015","24000.00","Osgood,George A, Sr.","60 Cross Rd",,"Corinth","VT","05039"
"Agriculture, Food&Mrkts Agency","02200-ARM-CREP-019-2015-10002","Conservation Reserve Enhancement Program","Other",,"2014-12-01T00:00:00.000","2029-09-30T00:00:00.000","2015","296.10","Jones,James J","2547 VT Route 14",,"Craftsbury","VT","05826"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-396-1422","BEST MANAGEMENT PRACTICES COST SHARE PROGRAM","Other",,"2014-11-21T00:00:00.000","2017-12-31T00:00:00.000","2015","75000.00","Beaudoin,Gregory","3589 VT Rte 108N",,"Jeffersonville","VT","05464"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-005","Implement Farm Agronomic Practices on farm","General",,"2014-11-21T00:00:00.000","2014-12-31T00:00:00.000","2015","900.00","Cohen,Jon","6377 Route 5 South",,"Ascutney","VT","05089"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-030","Implement Farm Agronomic Practices on farm","General",,"2014-11-21T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Goodrich Farm Inc","1271 Middle Road",,"Salisbury","VT","05769"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-049","Implement Farm Agronomic Practices on Farm","General",,"2014-11-21T00:00:00.000","2015-06-30T00:00:00.000","2015","1680.00","Davis,Gary L","52 Cilley Hill Rd",,"Jericho","VT","05465"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-056","Implement Farm Agronomic Practices on farm","General",,"2014-11-21T00:00:00.000","2015-06-30T00:00:00.000","2015","9500.00","University of Vermont","Treasurer's Office","333 Waterman Bldg","Burlington","VT","05405-0160"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-036","Implement Farm Agronomic Practices on farm","General",,"2014-11-12T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Kayhart,Brian E","dba Chalker Farm","4188 Otter Creek Highway","Vergennes","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-036","Implement Farm Agronomic Practices on farm","General",,"2014-11-05T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Kayhart Brothers LLC","7429 VT Rte 17W",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-CEAP-2012-029","Capital Equipment Assistance Program","Other",,"2014-11-03T00:00:00.000","2017-12-31T00:00:00.000","2015","15000.00","Clifford,Eric","6147 VT Rte 116",,"Starksboro","VT","05487"
"Agriculture, Food&Mrkts Agency","02200-ARM-CREP-007-2015-10001","Conservation Reserve Enhancement Program","Other",,"2014-11-01T00:00:00.000","2044-09-30T00:00:00.000","2015","3318.00","Bruce Farm","3068 Oak Hill Road",,"Williston","VT","05495"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-058","Implement Farm Agronomic Practices on farm","General",,"2014-10-29T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Gosliga Farm Inc","319A Sunset Lane",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-055","Implement Farm Agronomic Practices on farm","General",,"2014-10-27T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Vorsteveld Farm LLP","168 Spaulding Rd",,"Vergennes","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-045","Implement Farm Agronomic Practices on farm","General",,"2014-10-24T00:00:00.000","2015-06-30T00:00:00.000","2015","4050.00","M & C Family Farm","1621 Hinesburg Rd",,"Charlotte","VT","05445"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-057","Implement Farm Agronomic Practices on farm","General",,"2014-10-22T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Magnan Brothers Farm","1380 Chester Arthur Rd",,"Fairfield","VT","05455"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-031","Implement Farm Agronomic Practices on farm","General",,"2014-10-20T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Strohmaier,Henry","977 Strohmaier Rd",,"Bennington","VT","05201"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-044","Implement Farm Agronomic Practices on farm","General",,"2014-10-20T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Low View Farm LLC","275 Boucher Rd",,"Highgate","VT","05459"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-600-1387","Install Best Management Practices on farm","Other",,"2014-10-15T00:00:00.000","2016-12-31T00:00:00.000","2015","50000.00","Vern-Mont Farm LLC","4370 Fort Bridgman Rd",,"Vernon","VT","05354"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-785-1386","Install Best Management Practices on farm","Other",,"2014-10-15T00:00:00.000","2016-12-31T00:00:00.000","2015","50000.00","Lyle F. Hurtubise & Sons Inc.","212 Drew Rd",,"Richford","VT","05476"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-807-1383","Install Best Management Practices on farm","Other",,"2014-10-15T00:00:00.000","2016-12-31T00:00:00.000","2015","32000.00","Reynolds,Newton J","98 Martell Rd",,"Alburgh","VT","05440"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-028","Implement Farm Agronomic Practices on farm","General",,"2014-10-15T00:00:00.000","2014-12-31T00:00:00.000","2015","276.00","Fiske,Wayne & Nancy Fiske","2534 Durkee Rd",,"Highgate Ctr","VT","05459"
"Agriculture, Food&Mrkts Agency","02200-ARM-VACD-009A","To support Conservation District education and outreach to the Agricultural community","General",,"2014-10-15T00:00:00.000","2015-06-30T00:00:00.000","2015","12500.00","Vermont Assoc of Conservation Districts","PO Box 566",,"Waitsfield","VT","05673-0566"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-006","Implement Farm Agronomic Practices on farm","General",,"2014-10-10T00:00:00.000","2014-12-31T00:00:00.000","2015","960.00","Jericho Settlers Farm, Inc.","17 Browns Trace",,"Jericho","VT","05465"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-043","Implement Farm Agronomic Practices on farm","General",,"2014-10-10T00:00:00.000","2015-06-30T00:00:00.000","2015","4669.00","Ledge Haven Farm","145 MT Independence Rd",,"Orwell","VT","05760"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-042","Implement Farm Agronomic Practices on farm","General",,"2014-10-09T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Newmont Farm, LLC","440 Mallary Rd",,"Bradford","VT","05033"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-770-1385","Install Best Management Practices on farm","Other",,"2014-10-01T00:00:00.000","2016-12-31T00:00:00.000","2015","75000.00","Vorsteveld Farm LLP","168 Spaulding Rd",,"Vergennes","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-942-1384","Install Best Management Practices on farm","Other",,"2014-10-01T00:00:00.000","2016-12-31T00:00:00.000","2015","16500.00","M & C Family Farm","1621 Hinesburg Rd",,"Charlotte","VT","05445"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-007","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Fairmont Farms Inc","Richard Hall","95 Lyle Young Rd","E Montpelier","VT","05651"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-008","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Fairmont Dairy LLC","224 Echo Hill Rd",,"Craftsbury","VT","05826"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-010","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Wright Farm","1811 Horseshoe Circle",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-011","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","3720.00","Robeth Holstein LLC","511 Liberty Hill Rd",,"Rochester","VT","05767"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-012","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","1890.00","Simmer,Thomas","Hidden Acres Farm","1073 Old Silo Rd","Barnet","VT","05821"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-013","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","2400.00","Birch Meadow Farm","143 Birch Meadow Rd",,"Fairlee","VT","05045"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-015","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","3870.00","CR Farm Inc","3661 Rte 5N",,"Newbury","VT","05051"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-016","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Neill,Elwin Jr","Neill Farm","1946 North Rd","Waitsfield","VT","05673"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-017","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","660.00","Brouillette,Andrew","3989 VT Rte 105",,"Sheldon","VT","05483"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-019","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","3000.00","B & T Black Creek Farms Ltd","7504 VT Rte 36",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-020","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Barnes Black & Whiteface Ranch LLP","3811 Otter Creek Road",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-021","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Boyden Farm","44 VT Route 104",,"Cambridge","VT","05444"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-023","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","3600.00","Wayside Meadow Farm","Bruce Nelson","26 Symes Pond Rd","E Ryegate","VT","05042"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-026","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Don-Sim Farm LLP","700 Simpson Hill Rd",,"Sutton","VT","05867"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-027","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","3750.00","Ekolott Farm","179 Scott Rd",,"Newbury","VT","05051"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-029","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Barnes Black & Whiteface Ranch LLP","3811 Otter Creek Road",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-032","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","4260.00","Harkdale Farms, Inc.","PO Box 116",,"Newbury","VT","05051"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-033","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","2100.00","Hodge,Herbert J","2112N RT 5",,"Fairlee","VT","05045"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-034","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Sprague Ranch LLC","6907 VT Rte 14",,"Brookfield","VT","05036"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-037","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","2400.00","Kempton Farms Inc","Matthew Kempton","PO Box 251","Peacham","VT","05862"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-038","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Knoxland Farms Inc","501 Pratt Rd",,"Bradford","VT","05033"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-039","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","5000.00","Laggis Brothers","Chris & John Laggis","589 Hardwick Farms Rd","E Hardwick","VT","05836"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-040","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","1500.00","Longway,Richard","281 County Rd",,"Swanton","VT","05488"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-041","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","330.00","Madrugada Farm, LLC","PO Box 1174",,"Middletown Springs","VT","05757"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-046","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","330.00","Davenport,Robert W","762 Waldo Lane",,"Wallingford","VT","05773"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-048","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","2100.00","Scotch Burn Farm","Freemont Nelson","706 Scotch Burn Dr","E Ryegate","VT","05042"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-052","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Magnan Brothers Farm","1380 Chester Arthur Rd",,"Fairfield","VT","05455"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-053","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2015-06-30T00:00:00.000","2015","5000.00","Magnan Bros. Maquam Shore Dairy, LLC","PO Box 27",,"Fairfield","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-059","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","900.00","Foote Brook Organic Farm","641 VT Rte 15 West",,"Johnson","VT","05656"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2015-063","Implement Farm Agronomic Practices on farm","General",,"2014-10-01T00:00:00.000","2014-12-31T00:00:00.000","2015","1200.00","Jones Family Farm LLC","Marc & Carol Jones","650 Oakland Station Rd","ST Albans","VT","05478"
