"profile_number","agency_involved","stop_date_and_time","street_address_of_stop","city_of_stop","stop_reason","stop_reason_description","stop_search","stop_search_outcome","stop_outcome","stop_outcome_description","stop_contraband","stop_contraband_description","gender","race","driver_race_description","driver_age","count"
"386504","SPB3","2016-01-01T18:12:00.000","WAITS RIVER RD; NAPA                    ","BRA","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","30","1"
"392499","SPC1","2016-01-01T18:17:00.000","VT RT 103                               ","MTH","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"407103","SPD2","2016-01-01T18:20:00.000","I 91 N MM5                              ","GFD","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"408227","SPC1","2016-01-01T18:20:00.000","US Route 4                              ","MEN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","60","1"
"472319","SPC1","2016-01-01T18:20:00.000","3179 US ROUTE 4                         ","MEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"388323","SPD1","2016-01-01T18:24:00.000","I 91 N MM26                             ","WST","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","46","1"
"385814","SPD3","2016-01-01T18:30:00.000","2011 VT ROUTE 107                       ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","56","1"
"385665","SPD3","2016-01-01T18:35:00.000","CENTRAL ST & FOREST ST                  ","RAN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","19","1"
"407111","SPD2","2016-01-01T18:40:00.000","I 91 N MM5                              ","GFD","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","39","1"
"462754","SPC1","2016-01-01T18:44:00.000","485 VT ROUTE 103 S                      ","MTH","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","23","1"
"411482","SPA3","2016-01-01T18:45:00.000","Route 100 & Guild Hill                  ","WAT","E   ","Externally Generated Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","38","1"
"415849","SPC1","2016-01-01T18:45:00.000","US Route 4; West of Exit 6              ","WRT","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","60","1"
"385901","SPC3","2016-01-01T18:46:00.000","41 WARM BROOK RD                        ","ARL","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","31","1"
"385810","SPD3","2016-01-01T18:50:00.000","SAND HILL RD & PEAVINE BLVD             ","BET","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"385902","SPC3","2016-01-01T18:50:00.000","41 WARM BROOK RD                        ","ARL","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","31","1"
"386560","SPA2","2016-01-01T18:51:00.000","US 7 Oakland Station Road               ","GEO","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"419549","SPA1","2016-01-01T18:55:00.000","I89 MM 85                               ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","23","1"
"408226","SPC1","2016-01-01T19:00:00.000","US Route 4                              ","KIL","E   ","Externally Generated Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"398466","SPC1","2016-01-01T19:15:00.000","US Route 7; Thomas Dairy                ","RUT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"392333","SPC2","2016-01-01T19:26:00.000","us rt 7                                 ","SAL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","31","1"
"385682","SPD3","2016-01-01T19:30:00.000","I 89 N MM22                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","38","1"
"395397","SPA3","2016-01-01T19:30:00.000","Main St                                 ","MON","    ",,"    ",,"    ",,"    ",,"F","W","White","60","1"
"408225","SPC1","2016-01-01T19:35:00.000","Killington Rd                           ","KIL","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"472316","SPC1","2016-01-01T19:45:00.000","3179 US ROUTE 4                         ","MEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"385684","SPD3","2016-01-01T19:47:00.000","I 89 S MM23                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"386018","SPD3","2016-01-01T19:50:00.000","I 89 S MM23                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","A","Asian or Pacific Islander","37","1"
"462763","SPC1","2016-01-01T19:53:00.000","1908 US ROUTE 7 N                       ","RUT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","17","1"
"386240","SPC2","2016-01-01T19:55:00.000","Vt Route 22A                            ","ORW","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","B","Black","37","1"
"394429","SPA3","2016-01-01T20:00:00.000","I 89 S Exit 10                          ","WAT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"462772","SPC1","2016-01-01T20:05:00.000","1908 US ROUTE 7 N                       ","RUT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"386101","SPB1","2016-01-01T20:10:00.000","Broad St                                ","LYV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","35","1"
"386252","SPC2","2016-01-01T20:32:00.000","Vt Route 22A                            ","ORW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","37","1"
"385809","SPD3","2016-01-01T20:40:00.000","I 89 N MM35                             ","BRK","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","52","1"
"386102","SPB1","2016-01-01T20:40:00.000","Memorial Dr                             ","SJO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","44","1"
"388922","SPC2","2016-01-01T20:40:00.000","Monkton Road                            ","BRL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","74","1"
"412423","SPA1","2016-01-01T20:44:00.000","Vt Rt 100                               ","TRO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","17","1"
"386254","SPC2","2016-01-01T20:46:00.000","Vt Route 22A                            ","ORW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","19","1"
"385692","SPD3","2016-01-01T20:52:00.000","INTERSTATE 89 N ENTRANCE EXIT           ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","B","Black","31","1"
"386251","SPC2","2016-01-01T21:00:00.000","Vt Route 22A                            ","ORW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","51","1"
"408236","SPC1","2016-01-01T21:00:00.000","US Route 4                              ","MEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"385807","SPD3","2016-01-01T21:30:00.000","BERLIN ST & SMITH ST                    ","BC ","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","55","1"
"386096","SPB1","2016-01-01T21:45:00.000","US RT 2                                 ","CON","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"386245","SPC2","2016-01-01T21:53:00.000","Vt Route 22A                            ","SHO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","55","1"
"395277","SPA3","2016-01-01T22:00:00.000","ROUTE 302 & BERLIN STATE HIGHWAY        ","BER","E   ","Externally Generated Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","27","1"
"385694","SPD3","2016-01-01T22:01:00.000","I 89 S MM23                             ","ROY","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"385806","SPD3","2016-01-01T22:25:00.000","MAPLE AVE & HARRINGTON AVE              ","BC ","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","71","1"
"419564","SPA1","2016-01-01T22:49:00.000","I89                                     ","SBU","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","48","1"
"419562","SPA1","2016-01-01T22:59:00.000","I89 SB                                  ","SBU","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","20","1"
"394452","SPA3","2016-01-01T23:12:00.000","Route 100                               ","WAI","I   ","Investigatory Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","64","1"
"387775","SPD2","2016-01-01T23:24:00.000","MAIN ST & FLAT ST                       ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","58","1"
"398143","SPC1","2016-01-01T23:25:00.000","US Route 100; US Route 4E               ","KIL","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","34","1"
"394451","SPA3","2016-01-01T23:31:00.000","Sugarbush Access Rd                     ","WRN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","37","1"
"419560","SPA1","2016-01-01T23:46:00.000","I189                                    ","SBU","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","31","1"
"411421","SPA3","2016-01-01T23:53:00.000","GERMAN FLATS                            ","FAY","    ",,"    ",,"    ",,"    ",,"M"," ",,"20","1"
"387777","SPD2","2016-01-02T00:45:00.000","US RT 5 & FRANKLIN RD                   ","GFD","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"398145","SPC1","2016-01-02T00:46:00.000","US Route 7                              ","RUT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","60","1"
"398144","SPC1","2016-01-02T00:59:00.000","US Route 7; Route 103                   ","CLA","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","47","1"
"394455","SPA3","2016-01-02T01:01:00.000","Route 100                               ","WAT","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","36","1"
"405876","SPA3","2016-01-02T01:10:00.000","Stowe st & Route 100                    ","WAT","I   ","Investigatory Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","21","1"
"407144","SPD2","2016-01-02T01:25:00.000","I 91 N MM8                              ","BRO","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","44","1"
"394454","SPA3","2016-01-02T01:37:00.000","Route 2                                 ","WAT","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","49","1"
"391836","SPC3","2016-01-02T01:54:00.000","48 N BRANCH ST                          ","BEN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"386996","SPC3","2016-01-02T03:21:00.000","2 WASHINGTON AVE                        ","BEN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","B","Black","42","1"
