"ticket_type","race","gender","dob","issued_at","stop_based_on","search_based_on","contraband_evidence","outcome_of_stop"
"Traffic","W=White","Female - F","1972-02-18T00:00:00.000","2018-02-03T18:03:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-03-18T00:00:00.000","2018-10-25T08:03:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-04-02T00:00:00.000","2018-07-19T10:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-04-02T00:00:00.000","2018-07-19T10:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1972-05-04T00:00:00.000","2018-04-18T14:55:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1972-05-28T00:00:00.000","2018-08-16T09:55:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1972-06-07T00:00:00.000","2018-02-02T17:50:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1972-06-11T00:00:00.000","2018-02-05T16:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-06-26T00:00:00.000","2018-10-20T16:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-06-30T00:00:00.000","2018-12-21T20:29:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-07-19T00:00:00.000","2018-05-15T15:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-07-26T00:00:00.000","2018-10-30T13:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1972-07-29T00:00:00.000","2018-10-31T18:15:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1972-10-17T00:00:00.000","2018-08-16T09:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1972-11-21T00:00:00.000","2018-05-30T14:09:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1972-11-29T00:00:00.000","2018-03-27T12:53:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1972-12-10T00:00:00.000","2018-05-09T10:15:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1972-12-17T00:00:00.000","2018-04-19T16:49:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-01-05T00:00:00.000","2018-05-22T12:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1973-01-06T00:00:00.000","2018-08-10T06:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1973-02-25T00:00:00.000","2018-06-11T08:48:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1973-03-04T00:00:00.000","2018-07-10T21:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1973-03-06T00:00:00.000","2018-01-25T10:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-03-07T00:00:00.000","2018-08-29T08:10:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1973-03-10T00:00:00.000","2018-10-29T18:03:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1973-03-15T00:00:00.000","2018-03-12T09:56:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-03-15T00:00:00.000","2018-12-08T01:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-03-26T00:00:00.000","2018-01-11T15:20:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-03-29T00:00:00.000","2018-03-09T08:49:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-03-30T00:00:00.000","2018-01-29T09:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-04-02T00:00:00.000","2018-03-30T22:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-04-06T00:00:00.000","2018-01-23T14:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-04-19T00:00:00.000","2018-10-16T13:07:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-05-12T00:00:00.000","2018-10-11T13:13:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-07-17T00:00:00.000","2018-11-07T13:05:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-07-17T00:00:00.000","2018-11-07T13:05:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-07-17T00:00:00.000","2018-12-04T13:51:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-07-17T00:00:00.000","2018-12-04T13:51:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-09-10T00:00:00.000","2018-07-11T11:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-09-10T00:00:00.000","2018-07-18T12:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1973-10-08T00:00:00.000","2018-11-18T08:03:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1973-11-16T00:00:00.000","2018-03-24T22:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1974-01-05T00:00:00.000","2018-02-01T14:34:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-01-05T00:00:00.000","2018-02-01T14:34:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-01-24T00:00:00.000","2018-04-21T18:08:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-01-24T00:00:00.000","2018-10-13T17:13:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-01-24T00:00:00.000","2018-11-21T13:08:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-02-04T00:00:00.000","2018-07-25T06:39:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-02-06T00:00:00.000","2018-06-21T09:02:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-02-14T00:00:00.000","2018-08-23T12:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-03-13T00:00:00.000","2018-08-17T15:34:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1974-03-13T00:00:00.000","2018-10-20T19:43:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-03-20T00:00:00.000","2018-05-26T08:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-04-03T00:00:00.000","2018-06-16T19:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-04-29T00:00:00.000","2018-09-22T20:33:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1974-05-04T00:00:00.000","2018-06-28T09:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-05-14T00:00:00.000","2018-12-21T18:35:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-05-15T00:00:00.000","2018-07-04T18:11:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-06-17T00:00:00.000","2018-12-27T13:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1974-07-24T00:00:00.000","2018-04-03T10:13:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-08-16T00:00:00.000","2018-12-14T14:54:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1974-08-28T00:00:00.000","2018-01-03T14:02:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-09-22T00:00:00.000","2018-06-20T21:49:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-09-30T00:00:00.000","2018-09-16T01:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-10-05T00:00:00.000","2018-11-15T08:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-10-05T00:00:00.000","2018-11-15T08:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1974-10-06T00:00:00.000","2018-05-22T14:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-10-21T00:00:00.000","2018-12-15T08:21:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-10-27T00:00:00.000","2018-08-06T10:25:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-11-07T00:00:00.000","2018-08-01T20:43:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1974-11-08T00:00:00.000","2018-06-20T16:44:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1974-12-02T00:00:00.000","2018-10-18T08:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1974-12-07T00:00:00.000","2018-04-09T14:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1975-02-22T00:00:00.000","2018-07-25T18:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-03-04T00:00:00.000","2018-06-13T07:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1975-03-12T00:00:00.000","2018-10-31T16:57:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1975-03-27T00:00:00.000","2018-10-19T22:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-03-27T00:00:00.000","2018-10-19T22:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-04-22T00:00:00.000","2018-07-21T18:49:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-05-03T00:00:00.000","2018-04-19T07:25:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-05-25T00:00:00.000","2018-07-18T12:15:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1975-05-29T00:00:00.000","2018-09-08T23:08:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1975-07-09T00:00:00.000","2018-01-07T19:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1975-07-22T00:00:00.000","2018-07-04T09:23:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1975-08-22T00:00:00.000","2018-07-29T00:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-08-25T00:00:00.000","2018-11-14T16:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1975-09-05T00:00:00.000","2018-01-19T13:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1975-09-13T00:00:00.000","2018-12-21T20:48:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-09-16T00:00:00.000","2018-12-21T19:27:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-10-28T00:00:00.000","2018-06-07T13:40:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-10-28T00:00:00.000","2018-06-07T13:40:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-11-10T00:00:00.000","2018-05-02T11:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1975-12-10T00:00:00.000","2018-01-12T19:46:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1976-01-01T00:00:00.000","2018-12-26T08:12:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1976-01-07T00:00:00.000","2018-08-07T16:29:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-01-07T00:00:00.000","2018-11-19T08:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-01-15T00:00:00.000","2018-10-04T17:39:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-01-21T00:00:00.000","2018-05-25T14:31:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-01-21T00:00:00.000","2018-05-25T14:31:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-02-02T00:00:00.000","2018-10-04T08:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1976-02-09T00:00:00.000","2018-08-25T21:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1976-04-13T00:00:00.000","2018-05-22T10:55:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-05-23T00:00:00.000","2018-07-30T07:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1976-05-27T00:00:00.000","2018-11-01T16:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1976-06-03T00:00:00.000","2018-10-28T10:21:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-06-09T00:00:00.000","2018-06-20T15:25:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-06-09T00:00:00.000","2018-08-15T13:19:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-06-09T00:00:00.000","2018-11-29T13:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1976-06-09T00:00:00.000","2018-09-18T13:43:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1976-06-16T00:00:00.000","2018-05-22T13:38:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-07-10T00:00:00.000","2018-08-23T08:57:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1976-07-19T00:00:00.000","2018-09-14T22:29:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1976-08-06T00:00:00.000","2018-05-27T13:24:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1976-08-16T00:00:00.000","2018-07-14T18:23:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1976-09-03T00:00:00.000","2018-12-21T22:56:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-10-21T00:00:00.000","2018-10-30T12:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-10-26T00:00:00.000","2018-11-02T21:41:00.000","O = Other","NS = No search","X = Not applicable / no search","A = Arrest for Violation"
"Traffic","W=White","Female - F","1976-11-03T00:00:00.000","2018-05-08T12:45:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-11-03T00:00:00.000","2018-10-30T15:12:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1976-11-23T00:00:00.000","2018-08-08T12:54:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-01-14T00:00:00.000","2018-12-13T18:14:00.000","I = Investigatory","NS = No search","NC = No Contraband","T = Ticket"
"Warning","W=White","Female - F","1977-01-20T00:00:00.000","2018-02-03T23:45:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1977-02-14T00:00:00.000","2018-10-29T09:09:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1977-02-21T00:00:00.000","2018-07-12T22:33:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1977-02-24T00:00:00.000","2018-02-20T10:21:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-03-21T00:00:00.000","2018-11-07T19:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1977-04-11T00:00:00.000","2018-02-02T19:39:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1977-05-20T00:00:00.000","2018-01-18T13:37:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-06-19T00:00:00.000","2018-01-19T08:00:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-06-19T00:00:00.000","2018-01-19T08:00:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-06-30T00:00:00.000","2018-01-21T13:19:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-06-30T00:00:00.000","2018-06-11T12:17:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1977-07-02T00:00:00.000","2018-08-16T18:55:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1977-08-24T00:00:00.000","2018-09-08T21:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-09-22T00:00:00.000","2018-12-01T17:47:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1977-09-24T00:00:00.000","2018-06-04T16:44:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1977-10-07T00:00:00.000","2018-09-21T20:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1977-11-01T00:00:00.000","2018-11-01T18:40:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1977-11-02T00:00:00.000","2018-04-24T11:17:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1977-11-22T00:00:00.000","2018-10-26T22:23:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1977-11-24T00:00:00.000","2018-05-07T09:57:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1978-01-10T00:00:00.000","2018-05-30T07:31:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1978-01-10T00:00:00.000","2018-05-30T07:31:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1978-01-16T00:00:00.000","2018-12-04T07:02:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-01-24T00:00:00.000","2018-10-22T13:45:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-01-31T00:00:00.000","2018-05-01T08:31:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-02-06T00:00:00.000","2018-08-30T17:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-02-07T00:00:00.000","2018-02-09T15:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-02-13T00:00:00.000","2018-12-22T20:36:00.000","E = Externally Generated","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-02-17T00:00:00.000","2018-06-07T11:27:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-02-17T00:00:00.000","2018-07-28T21:45:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1978-02-20T00:00:00.000","2018-05-30T16:12:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1978-03-04T00:00:00.000","2018-10-26T17:18:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1978-03-04T00:00:00.000","2018-10-13T21:42:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1978-03-17T00:00:00.000","2018-06-28T09:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-05-05T00:00:00.000","2018-08-15T13:04:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-05-31T00:00:00.000","2018-05-30T07:57:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1978-07-01T00:00:00.000","2018-06-18T13:36:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Warning","W=White","Female - F","1978-07-22T00:00:00.000","2018-03-30T21:41:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1978-07-24T00:00:00.000","2018-07-19T14:01:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-08-31T00:00:00.000","2018-05-30T11:10:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1978-08-31T00:00:00.000","2018-08-06T14:33:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1978-09-24T00:00:00.000","2018-05-31T14:48:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-10-07T00:00:00.000","2018-02-18T20:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-10-07T00:00:00.000","2018-02-18T20:14:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1978-10-16T00:00:00.000","2018-10-17T20:32:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1978-10-23T00:00:00.000","2018-05-29T14:06:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-11-28T00:00:00.000","2018-09-19T13:43:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-12-09T00:00:00.000","2018-08-09T09:51:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-12-15T00:00:00.000","2018-06-04T12:28:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-12-15T00:00:00.000","2018-08-25T18:52:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1978-12-28T00:00:00.000","2018-06-21T07:02:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-01-02T00:00:00.000","2018-07-12T09:50:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Warning","W=White","Female - F","1979-01-29T00:00:00.000","2018-08-25T21:27:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","W = Warning"
"Traffic","W=White","Female - F","1979-03-11T00:00:00.000","2018-03-03T10:22:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-03-15T00:00:00.000","2018-08-13T14:35:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-03-16T00:00:00.000","2018-12-17T10:50:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-03-18T00:00:00.000","2018-03-26T12:34:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-03-30T00:00:00.000","2018-06-20T08:55:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
"Traffic","W=White","Female - F","1979-04-08T00:00:00.000","2018-04-02T09:26:00.000","M = Moving violation","NS = No search","X = Not applicable / no search","T = Ticket"
