"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-1019-1535","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-09-25T00:00:00.000","2020-12-31T00:00:00.000","2019","75000.00","Brooks,William","3726 Quechee West Hartford Rd",,"White River Jct","VT","05001"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-576-1536","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-09-25T00:00:00.000","2020-12-31T00:00:00.000","2019","50000.00","Boissonneault Family Farm, Inc","4855 Ethan Allen Hwy",,"St Albans","VT","05478"
"Agriculture, Food&Mrkts Agency","02200-WLEB-18-L01","WLEB 18","GEN",,"2018-10-01T00:00:00.000","2019-12-31T00:00:00.000","2019","64589.00","Vermont Early Childhood Advocacy","15 State St","PO Box 827","Montpelier","VT","05601"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-068","FARM AGRONOMIC PRACTICES PROGRAM GRANT","GEN",,"2018-10-02T00:00:00.000","2018-12-31T00:00:00.000","2019","5000.00","Benoit Family Farms","853 Crowe Hill Road",,"Sheldon","VT","05483"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-061","Farm Agronomic Practices Program Grant","GEN",,"2018-10-02T00:00:00.000","2019-06-30T00:00:00.000","2019","5000.00","Bess-View Farm Partnership","1016 Maquam Shore Rd",,"Swanton","VT","05488"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-063","FARM AGRONOMIC PRACTICES PROGRAM GRANT","GEN",,"2018-10-02T00:00:00.000","2018-12-31T00:00:00.000","2019","3250.00","Bittersweet Farm of Vermont LLC","887 Kellogg Rd",,"ST Albans","VT","05478"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-077","Farm Agronomic Practices Program Grant","GEN",,"2018-10-02T00:00:00.000","2018-12-31T00:00:00.000","2019","5000.00","Kayhart Brothers LLC","7429 VT Rte 17W",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-VPAG-18-04","VPAG 18","GEN",,"2018-10-05T00:00:00.000","2018-11-15T00:00:00.000","2019","2000.00","Vermont Grass Farmers Association","PO Box 142",,"Randolph Center","VT","05061"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-1020-1539","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-10-05T00:00:00.000","2020-12-31T00:00:00.000","2019","45000.00","B. Danyow Farm LLC","1849 Walker Rd",,"Ferrisburg","VT","05456"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-769-1538","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-10-05T00:00:00.000","2020-12-31T00:00:00.000","2019","55000.00","Barnes Black & Whiteface Ranch LLP","3811 Otter Creek Road",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-855-1541","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-10-06T00:00:00.000","2020-12-31T00:00:00.000","2019","10000.00","Machia,Thomas J.","475 Lake Road, Unit 1",,"St. Albans","VT","05428"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-718-1540","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-10-06T00:00:00.000","2020-12-31T00:00:00.000","2019","35000.00","Nestle Nook Farm","Edward & Elizabeth Branon","750 Chester Arthur Rd","Fairfield","VT","05455"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-075","Farm Agronomic Practices Program Grant","GEN",,"2018-10-10T00:00:00.000","2019-06-30T00:00:00.000","2019","5000.00","Mountain View Dairy Farm","1624 Highbridge Road",,"Fairfax","VT","05454"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-084","Farm Agronomic Practices Program Grant","GEN",,"2018-10-10T00:00:00.000","2018-12-31T00:00:00.000","2019","5000.00","Conant's Riverside Farms,LLC","2258 West Main Street",,"Richmond","VT","05477"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-558-1543","Best Management Practice Cost Share Grant","OTH",,"2018-10-10T00:00:00.000","2020-12-31T00:00:00.000","2019","100000.00","Morin,Andre Guy","1384 Valley Road",,"Derby Line","VT","05830"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-503-1545","Best Management Practice Cost Share Grant","OTH",,"2018-10-10T00:00:00.000","2020-12-31T00:00:00.000","2019","80000.00","Smith,Harvey T","2516 Lime Kiln Road",,"New Haven","VT","05472"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-1021-1542","Best Management Practice Cost Share Grant","OTH",,"2018-10-10T00:00:00.000","2020-12-31T00:00:00.000","2019","20000.00","Walnut Hill Farm","3449 VT Route 133",,"Pawlet","VT","05761"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-907-1544","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-10-10T00:00:00.000","2020-12-31T00:00:00.000","2019","100000.00","Jones,James J","2547 VT Route 14",,"Craftsbury","VT","05826"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-080","Farm Agronomic Practices Program Grant","GEN",,"2018-10-12T00:00:00.000","2018-12-31T00:00:00.000","2019","1350.00","Blais Produce LLC","600 Old Connecticut River Road",,"Springfield","VT","05156"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-078","Farm Agronomic Practices Program Grant","GEN",,"2018-10-12T00:00:00.000","2018-12-31T00:00:00.000","2019","4500.00","Stebbinshire Farms Inc","9437 VT Route 105",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-082","Farm Agronomic Practices Program Grant","GEN",,"2018-10-12T00:00:00.000","2018-12-31T00:00:00.000","2019","5000.00","Clifford Farm LLC","6147 VT Route 116",,"Starksboro","VT","05487"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-079","Farm Agronomic Practices Program Grant","GEN",,"2018-10-12T00:00:00.000","2018-12-31T00:00:00.000","2019","5000.00","Wynsum Holsteins","1578 Jersey Street South",,"Addison","VT","05491"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-083","Farm Agronomic Practices Program Grant","GEN",,"2018-10-12T00:00:00.000","2019-06-30T00:00:00.000","2019","1000.00","Scott Magnan's Custom Service","13 Hudson St",,"St Albans","VT","05478"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-967-1546","Best Management Practice Cost Share Grant","OTH",,"2018-10-12T00:00:00.000","2020-12-31T00:00:00.000","2019","58000.00","Rogers Farmstead LLC","934 Rowell Hill Road",,"Berlin","VT","05602"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-797-1547","Best Management Practice Cost Share Grant","OTH",,"2018-10-13T00:00:00.000","2020-12-31T00:00:00.000","2019","100000.00","Tamarlane Farm LLC","2313 Pudding Hill Road",,"Lydonville","VT","05851"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-1","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2021-03-31T00:00:00.000","2019","20274.00","Ardelia Farm, LLC","3118 W Glover Rd",,"Irasburg","VT","05845"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-7","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2021-03-31T00:00:00.000","2019","8100.00","Vermont Tree Fruit Growers Association,","241 Brown Rd",,"Shoreham","VT","05770"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-2","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2020-12-01T00:00:00.000","2019","10400.00","High Mowing Organic Seeds Inc","76 Quarry Rd",,"Wolcott","VT","05680"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-3","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2020-09-30T00:00:00.000","2019","29798.00","University of Vermont","Treasurer's Office","333 Waterman Bldg","Burlington","VT","05405-0160"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-6","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2020-09-30T00:00:00.000","2019","35000.00","Vermont Maple Sugarmakers Assoc","189 Vermont Route 15",,"Jericho","VT","05465"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-8","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2020-06-01T00:00:00.000","2019","11595.00","Vital Communities","195 N Main St",,"White River Jct","VT","05001"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-9","SCBGP 14","FED","10.170","2018-10-15T00:00:00.000","2021-08-01T00:00:00.000","2019","18915.00","Walking Onion LLC","PO Box 45",,"Montpelier","VT","05602"
"Agriculture, Food&Mrkts Agency","02200-BAS-2019-1","BAS 2019","GEN",,"2018-10-23T00:00:00.000","2019-06-30T00:00:00.000","2019","35000.00","Vermont Sustainable Jobs Fund","3 Pitkin Ct Ste 301E",,"Montpelier","VT","05602"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-055","Farm Agronomic Practices Program Grant","GEN",,"2018-10-26T00:00:00.000","2019-06-30T00:00:00.000","2019","5000.00","Diamond Hill Custom Heifers","4692 East Sheldon Road",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-069","Farm Agronomic Practices Program Grant","GEN",,"2018-10-26T00:00:00.000","2018-12-31T00:00:00.000","2019","5000.00","Gervais Family Farm No 2 LLC","6001 Boston Post Rd",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02022-ARM-BMP-PSWF-002","PSWF","OTH",,"2018-10-29T00:00:00.000","2028-10-29T00:00:00.000","2019","21117.00","Manning Dairy LLC","392 Bushey Road",,"St. Albans","VT","05478"
"Agriculture, Food&Mrkts Agency","02200-FTP-19-01","FTP 19","GEN",,"2018-10-30T00:00:00.000","2019-06-30T00:00:00.000","2019","100000.00","Vermont Sustainable Jobs Fund","3 Pitkin Ct Ste 301E",,"Montpelier","VT","05602"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-085","FARM AGRONOMIC PRACTICES PROGRAM GRANT","GEN",,"2018-11-01T00:00:00.000","2018-12-31T00:00:00.000","2019","875.00","Rowley Brothers LLC","45 John Rowley Road",,"Milton","VT","05648"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-045","FARM AGRONOMIC PRACTICES PROGRAM GRANT","GEN",,"2018-11-02T00:00:00.000","2019-06-30T00:00:00.000","2019","4800.00","Pleasant Valley Farms","1546 Richford Rd",,"Richford","VT","05476"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-939-1548","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-11-05T00:00:00.000","2020-12-31T00:00:00.000","2019","75000.00","White Rock Farm LLC","1192 Clay Wright Road",,"Randolph Center","VT","05061"
"Agriculture, Food&Mrkts Agency","02200-ARM=FAP-2019-013","FARM AGRONOMIC PRACTICES PROGRAM GRANT","GEN",,"2018-11-15T00:00:00.000","2018-12-31T00:00:00.000","2019","4200.00","Healey,Michael","47 Hillcrest Rd",,"Burlington","VT","05401"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-PSWF-001","Pasture and Surface Water Fencing Program Incentive Payment and Cost Share Grant","OTH",,"2018-11-30T00:00:00.000","2028-11-30T00:00:00.000","2019","13100.00","Markie,Donald","480 Burr Rd",,"West Haven","VT","05743"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-5","SCBGP 14","FED","10.170","2018-12-03T00:00:00.000","2020-03-31T00:00:00.000","2019","13947.00","Vermont Fresh Network","PO Box 895",,"Richmond","VT","05477"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-1022-1549","BEST MANAGEMENT PRACTICE COST SHARE GRANT","OTH",,"2018-12-05T00:00:00.000","2020-12-31T00:00:00.000","2019","33705.96","Birch,Andrew W","382 Bates Hill Road",,"Derby","VT","05829"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-1023-1550","Best Management Practice Cost Share Grant","OTH",,"2018-12-07T00:00:00.000","2019-12-31T00:00:00.000","2019","6000.00","VT 99 MEATS","884 Garvin Hill Road",,"Greensboro Bend","VT","05842"
"Agriculture, Food&Mrkts Agency","02200-WQ-VPIC-2019-005","Vermont Phosphorus Innovation Challenge: Prototype and Business Case Development","OTH",,"2018-12-10T00:00:00.000","2019-09-30T00:00:00.000","2019","30000.00","Roger Pion Trucking, Inc.","501 Lake Street",,"Barton","VT","05822"
"Agriculture, Food&Mrkts Agency","02200-WQ-VPIC-2019-006","Vermont Phosphorus Innovation Challenge: Prototype and Business Case Development","OTH",,"2018-12-10T00:00:00.000","2019-09-30T00:00:00.000","2019","25000.00","Rock Dust Local LLC","1445 Hemenway Rd",,"Bridport","VT","05734"
"Agriculture, Food&Mrkts Agency","02200-WQ-VPIC-2019-001","Vermont Phosphorus Innovation Challenge: Prototype and Business Case Development","OTH",,"2018-12-10T00:00:00.000","2019-09-30T00:00:00.000","2019","50000.00","Agrilab Technologies, Inc.","1662 Pumpkin Village Road",,"Enosburg Falls","VT","05450"
"Agriculture, Food&Mrkts Agency","02200-WQ-VPIC-2019-002","Vermont Phosphorus Innovation Challenge: Prototype and Business Case Development","OTH",,"2018-12-10T00:00:00.000","2019-09-30T00:00:00.000","2019","45000.00","Digested Organics LLC","23745 Research Dr",,"Farmington Hills","MI","48335"
"Agriculture, Food&Mrkts Agency","02200-FSMA-19-01","FSMA 19","FED","93.103","2018-12-14T00:00:00.000","2021-04-30T00:00:00.000","2019","186005.00","University of Vermont","Treasurer's Office","333 Waterman Bldg","Burlington","VT","05405-0160"
"Agriculture, Food&Mrkts Agency","02200-ARM-FAP-2019-086","2019 ARM FAP","GEN",,"2018-12-30T00:00:00.000","2019-06-30T00:00:00.000","2019","8000.00","VT Vegetable & Berry Growers' Assoc","PO Box 66",,"Barton","VT","05822"
"Agriculture, Food&Mrkts Agency","02200-VDPC-CY1902","Dairy promotion activities.","SP",,"2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","5000.00","Vermont Dairy Industry Association","2900 North Street",,"New Haven","VT","05472"
"Agriculture, Food&Mrkts Agency","02200-VDPC-CY1901","VERMONT DAIRY PROMOTION COUNCIL CY2019","SP",,"2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019","2500000.00","New England Dairy Promotion Board Inc","1034 Commonwealth Ave",,"Boston","MA","02215"
"Agriculture, Food&Mrkts Agency","02200-FSMIP-19-01","FSMIP 19","FED","10.156","2019-01-01T00:00:00.000","2020-07-15T00:00:00.000","2019","52000.00","Vermont Sustainable Jobs Fund","3 Pitkin Ct Ste 301E",,"Montpelier","VT","05602"
"Agriculture, Food&Mrkts Agency","02200-SCBGP-14-4","SCBGP 14","FED","10.170","2019-01-01T00:00:00.000","2020-06-30T00:00:00.000","2019","25963.00","University of Vermont","Treasurer's Office","333 Waterman Bldg","Burlington","VT","05405-0160"
"Agriculture, Food&Mrkts Agency","02200-WQ-VPIC-2019-004","VPIC 2019","OTH",,"2019-01-02T00:00:00.000","2019-09-30T00:00:00.000","2019","45000.00","University of Vermont","Treasurer's Office","333 Waterman Bldg","Burlington","VT","05405-0160"
"Agriculture, Food&Mrkts Agency","02200-CG-17-07-A","2017 CAPTIAL FAIR GRANT","OTH",,"2019-01-11T00:00:00.000","2019-06-30T00:00:00.000","2019","2198.00","Orleans County Fair Assoc","278 Roaring Brook Rd",,"Barton","VT","05822"
"Agriculture, Food&Mrkts Agency","02200-FTS19-MILK-03","2019 FARM TO SCHOOL","SP",,"2019-01-21T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Franklin Northwest Supervisory Union","100 Robin Hood Drive Ste 2",,"Swanton","VT","05488"
"Agriculture, Food&Mrkts Agency","02200-FTS19-MILK-05","FTS MILK 19","SP",,"2019-01-21T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Norwich Town School District","c/o School Administrative Unit #70","41 Lebanon St Ste 2","Hanover","NH","03755"
"Agriculture, Food&Mrkts Agency","02200-FTS19-MILK-01","FY19 FARM TO SCHOOL MILK COOLER GRANT","SP",,"2019-01-21T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Central Vermont Supervisory Union","111B Brush Hill Road",,"Williamstown","VT","05679"
"Agriculture, Food&Mrkts Agency","02200-FTS19-MILK-02","FY19 FARM TO SCHOOL MILK COOLER GRANT","SP",,"2019-01-21T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Central Vermont Supervisory Union","111B Brush Hill Road",,"Williamstown","VT","05679"
"Agriculture, Food&Mrkts Agency","02200-FTS19-MILK-04","FY19 FARM TO SCHOOL MILK COOLER GRANT","SP",,"2019-01-21T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Kingdom East Unified Union","119 Park Avenue - P.O Box 107",,"Lyndonville","VT","05851"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-13","FTS IG 19","GEN",,"2019-01-23T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Bosma,Elsa","187 Oak Hill Rd",,"Shelburne","VT","05482"
"Agriculture, Food&Mrkts Agency","02200-WQ-VPIC-2019-003","2019 VPIC","OTH",,"2019-01-31T00:00:00.000","2019-09-30T00:00:00.000","2019","45000.00","DVO Inc.","PO Box 69",,"Chilton","WI","53014"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-01","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","12000.00","Franklin Northeast Supervisory Union","PO Box 130",,"Richford","VT","05476"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-01","2019 FARM TO SCHOOL","SP",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","3000.00","Franklin Northeast Supervisory Union","PO Box 130",,"Richford","VT","05476"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-11","2019 FARM TO SCHOOL","SP",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","North East Kingdom Community Action, Inc","70 Main St","PO Box 346","Newport","VT","05855"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-03","2019 FARMS TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","15000.00","Orleans Central Supervisory Union","130 Kinsey Rd",,"Barton","VT","05822"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-06","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Family Center of Washington County","383 Sherwood Dr",,"Montpelier","VT","05602"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-07","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Green Mountain Children's Center","92 Farm Vu Drive",,"White River Jct","VT","05001"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-05","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","15000.00","United Children's Services of Bennington","% United Counseling Service","PO Box 588","Bennington","VT","05201"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-14","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Readsboro Preschool Incorporated","PO Box 149",,"Readsboro","VT","05350"
"Agriculture, Food&Mrkts Agency","02200-FTS19-TA-01","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","87500.00","Shelburne Farms","1611 Harbor Rd",,"Shelburne","VT","05482"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-12","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Jenness,Deanna","1867 Rte 111",,"Derby","VT","05829"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-07","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","12000.00","Windham Northeast Supervisory Union","25 Cherry St",,"Bellows Falls","VT","05101"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-07","2019 FARM TO SCHOOL","SP",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","3000.00","Windham Northeast Supervisory Union","25 Cherry St",,"Bellows Falls","VT","05101"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-18","2019 FARM TO SCHOOL","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Trepanier,Yvonne","7 Palmisano Plaza",,"Barre","VT","05641"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-04","FTS IG 19","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Davis,Jacqueline","257 Washington Street",,"Barre","VT","05641"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-08","FTS IG 19","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Little Angels Childcare","288 Jambash Peak Road",,"Newport","VT","05855"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-10","FTS IG 19","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Lund Family Center, Inc","76 Glen Rd","PO Box 4009","Burlington","VT","05406"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-17","FTS IG 19","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","Winston L Prouty Center for Child and","209 Austine Drive",,"Brattleboro","VT","05301"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-02","FTS CNP 19","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","12000.00","Maple Run Unified School District","28 Catherine Street",,"St Albans","VT","05478"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-02","FTS CNP 19","SP",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","3000.00","Maple Run Unified School District","28 Catherine Street",,"St Albans","VT","05478"
"Agriculture, Food&Mrkts Agency","02200-FTS19-CNP-04","FTS CNP 19","GEN",,"2019-02-01T00:00:00.000","2020-12-31T00:00:00.000","2019","15000.00","Rutland County Parent/Child Center","61 Pleasant St",,"Rutland","VT","05701"
"Agriculture, Food&Mrkts Agency","02200-FTS19-IG-02","FTS IG 19","GEN",,"2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","2019","1000.00","ABC & LOL Child Care Center & Preschool","1448 Memorial Drive",,"St Johnsbury","VT","05819"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-PSWF-003","Pasture and Surface Water Fencing Program Incentive Payment and Cost Share Grant","OTH",,"2019-02-04T00:00:00.000","2029-02-04T00:00:00.000","2019","8405.73","Pick,Jascha","1453 North Danville Rd",,"Danville","VT","05828"
"Agriculture, Food&Mrkts Agency","02200-ARM-BMP-PSWF-004","Pasture and Surface Water Fencing Program Incentive Payment and Cost Share Grant","OTH",,"2019-02-08T00:00:00.000","2029-02-08T00:00:00.000","2019","8300.00","Kayhart,Brian E","dba Chalker Farm","4188 Otter Creek Highway","Vergennes","VT","05491"
