"id","reporting_agency","report_number","date","street_address","town","number","number1","number2","number3","intersection","distance_from_intersection","distance_1","posted_speed","direction_of_collision","direction_from_intersection","easting","northing","mile_marker","mile_marker_1","mile_marker_2","aot_roadway","aot_route","aot_actual_mile","lrs_number","how_mapped","crash_type","location_1"
"1666","VT0110200","12RL12207","2012-12-01T00:00:00.000","FAU-3060 Wales Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Washington Street","NO DATA","NO DATA","30.00000000","3 - Same Direction Sideswipe","South","461468","122877","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WALES ST., RUTLAND CITY","0.09000000","S30601119","LRS","Property Damage Only","(43.60548239, -72.97736101)"
"971","VT0080200","12ST00592","2012-03-01T00:00:00.000","FAS-236 Barrows Road","Stowe","NO DATA","NO DATA","NO DATA","NO DATA","Mcallister Road","NO DATA","NO DATA","35.00000000","6 - Single Vehicle Crash","NO DATA","481782","217680","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0236","2.40000000","S02360808","LRS","Property Damage Only","(44.4590565, -72.72895387)"
"262","VT0110200","12RL02037","2012-03-12T00:00:00.000","BRUS-4 (State Street)","Rutland City","NO DATA","NO DATA","BR4","NO DATA","Baxter Street","NO DATA","NO DATA","30.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","460691","123307","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.11000000","B004-1119","LRS","Property Damage Only","(43.60887835, -72.98705275)"
"524","VTVSP1000","12D201437","2012-05-26T00:00:00.000","Interstate 91SB","Guilford","NO DATA","NO DATA","NO DATA","91","MM 1/30","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","494592","27162","910","1307","130","State System (State Highways and Class I TH links)","I-91","1.30000000","I091-0000S","LRS","Property Damage Only","(42.74868716, -72.56646761)"
"2162","VT0040500","12CC05328","2012-08-06T00:00:00.000","FAU-5600 West Lakeshore Drive","Colchester","NO DATA","127","NO DATA","NO DATA","Sailing Center","30","Feet","25.00000000","1 - Rear End","East","442498","227888","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","2.75000000","S56000405","LRS","Property Damage Only","(44.54868181, -73.22324541)"
"817","VTVSP0600","12C203990","2012-12-29T00:00:00.000","FAS-160 (2791 Richville Road)","Shoreham","1","NO DATA","NO DATA","NO DATA","Shoreham Depot Road TH #48","1","Miles","35.00000000","6 - Single Vehicle Crash","West","438625","152679","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0160","2.73000000","S01600118","LRS","Property Damage Only","(43.87160737, -73.26286048)"
"1677","VT0110200","12RL01937","2012-03-09T00:00:00.000","FAU 3056 (Strongs Avenue)","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","South Plaza Entrance","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","461434","122815","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","STRONGS AVE., RUTLAND CITY","0.54000000","S30561119","LRS","Property Damage Only","(43.60477879, -72.97784244)"
"955","VT0080100","12MR01623","2012-06-23T00:00:00.000","FAS-239 (2045 Cadys Falls Rd.)","Morristown","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","0.00000000","1 - Rear End","NO DATA","490875","231532","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0239","2.13000000","S02390807","LRS","Property Damage Only","(44.58376352, -72.61485008)"
"1337","VT0040100","2012BU009574","2012-04-23T00:00:00.000","FAU 5026 (1205 North Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Porier Pl","NO DATA","NO DATA","99.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH AVE., BURLINGTON","2.37000000","S50260403","LRS","Property Damage Only","(44.50850197, -73.24697054)"
"1088","VTVSP0200","12B101258","2012-04-24T00:00:00.000","FAS-261 Calendar Brook Rd","Sutton","NO DATA","NO DATA","NO DATA","NO DATA","Cross Cut","0","Miles","35.00000000","4 - Opp Direction Sideswipe","South","540366","233570","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0261","1.11000000","S02610314","LRS","Property Damage Only","(44.61634244, -72.01124751)"
"1264","VT0130200","12BB01239","2012-02-17T00:00:00.000","FAU-2018 Fairground Rd","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Canal St","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","004-94-904","000-55-607","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","FAIRGROUND ROAD, BRATTLEBORO","0.02000000","S20181302","LRS","Property Damage Only","(42.83848821, -72.56491666)"
"577","VTVSP0200","12SJ00575","2012-02-26T00:00:00.000","I 91 NB","Lyndon","NO DATA","NO DATA","NO DATA","91","MM 140/8","0","Miles","65.00000000","6 - Single Vehicle Crash","North","537394","229334","910","307","1408","State System (State Highways and Class I TH links)","I-91","140.90000000","I091-0000","LRS","Property Damage Only","(44.56688301, -72.03287484)"
"1372","VT0040100","2012BU011767","2012-05-18T00:00:00.000","FAU-5038 Pearl St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Battery St","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.00000000","S50380403","LRS","Property Damage Only","(44.48026615, -73.21902375)"
"425","VTVSP0200","12B102443","2012-07-28T00:00:00.000","I91 SB","Barnet","NO DATA","NO DATA","NO DATA","91","MM 126/40","65","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","536776","202160","910","301","1264","State System (State Highways and Class I TH links)","I-91","126.41000000","I091-0000S","LRS","Fatal","(44.3709862, -72.02565612)"
"1247","VT0130200","12BB00069","2012-01-04T00:00:00.000","FAU-2034 Oak Grove St","Brattleboro","NO DATA","NO DATA","NO DATA","NO DATA","Fuller Drive","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","004-92-051","000-44-045","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","OAK GROVE AVE., BRATTLEBORO","0.10000000","S20341302","LRS","Property Damage Only","(42.84211505, -72.56191299)"
"2007","VT0040400","12WS005413","2012-11-05T00:00:00.000","FAU-5107 W Allen St","Winooski City","NO DATA","NO DATA","NO DATA","NO DATA","Main St","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","004-45-392","002-21-476","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","W. ALLEN ST., WINOOSKI CITY","0.12000000","S51070418","LRS","Property Damage Only","(44.49138916, -73.18666869)"
"1648","VT0110200","12RL02382","2012-03-21T00:00:00.000","FAU-3064 West Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Rotella's","NO DATA","NO DATA","30.00000000","1 - Rear End","West","460097","122946","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","WEST ST., RUTLAND CITY","0.22000000","S30641119","LRS","Injury","(43.6060443, -72.99084323)"
"18","VTVSP0700","12A203150","2012-07-18T00:00:00.000","I-89 SB","Georgia","NO DATA","NO DATA","NO DATA","89","MM 106.4","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","451722","244409","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","106.40000000","I089-0000S","LRS","Injury","(44.69836171, -73.10928962)"
"2045","VT0040100","2012BU031000","2012-12-07T00:00:00.000","FAU-5046 (125 St Paul Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","N/A","NO DATA","NO DATA","25.00000000","5 - Rear-to-rear","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ST. PAUL ST., BURLINGTON","0.60000000","S50460403","LRS","Property Damage Only","(44.47588444, -73.2140124)"
"830","VTVSP0300","12C105095","2012-09-22T00:00:00.000","FAS-138","Tinmouth","NO DATA","140","NO DATA","NO DATA","Northrup Rd","200","Feet","45.00000000","6 - Single Vehicle Crash","West","454086","108807","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0138 (VT 140 TH)","0.61000000","S01381124","LRS","Property Damage Only","(43.47796049, -73.06728913)"
"829","VTVSP0300","12C100332","2012-01-18T00:00:00.000","FAS-138","Wallingford","NO DATA","140","NO DATA","NO DATA","Mooney Rd","0","Miles","40.00000000","1 - Rear End","East","459815","106800","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0138 (VT 140 TH)","0.92000000","S01381125","LRS","Property Damage Only","(43.46042711, -72.99627578)"
"126","VTVSP0100","12A104675","2012-11-29T00:00:00.000","I-89NB Mm 103/45","Milton","NO DATA","NO DATA","NO DATA","89","Mm 10/45","10","Feet","65.00000000","6 - Single Vehicle Crash","South","449502","240537","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","103.45000000","I089-0000","LRS","Property Damage Only","(44.66288837, -73.13697664)"
"2157","VT0040500","12CC01015","2012-02-18T00:00:00.000","FAU 5600 (Lake Champlain)","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","278 W Lakeshore Dr. Malletts Bay Marina","NO DATA","NO DATA","99.00000000","7 - Other - Explain in Narrative","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","VT. 127 TH, COLCHESTER","2.91000000","S56000405","LRS","Injury","(44.54697849, -73.22083349)"
"1134","VT0020100","12BN00425","2012-01-20T00:00:00.000","FAU-1022 Elm Street","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","Dewey Street","NO DATA","NO DATA","30.00000000","16 - Right Turn and Thru, Same Direction Sideswipe/Angle Crash ^^--","NO DATA","442559","42166","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ELM ST., BENNINGTON","0.37000000","S10220202","LRS","Property Damage Only","(42.87745663, -73.20272151)"
"1163","VT0020100","12BN03077","2012-05-13T00:00:00.000","FAU-1009 (611 North Branch Street)","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","30.00000000","6 - Single Vehicle Crash","NO DATA","444147","43738","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BROOKLYN DR., BENNINGTON","0.58000000","S10090202","LRS","Property Damage Only","(42.89085634, -73.18252396)"
"303","VT0040100","2012BU018814","2012-07-29T00:00:00.000","Alt. US-7 N Winooski Ave/Pearl St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","N Winooski Ave","5","Feet","25.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.32000000","A007-0403","LRS","Injury","(44.48049097, -73.21121767)"
"1070","VTVSP0100","12A100334","2012-01-26T00:00:00.000","FAS 280┬á (Pumpkin Harbor Road)","Cambridge","27","NO DATA","NO DATA","NO DATA","Arch's Dam Way","NO DATA","NO DATA","40.00000000","6 - Single Vehicle Crash","NO DATA","469449","239978","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0280","0.19000000","S02800802","LRS","Property Damage Only","(44.65954023, -72.88536787)"
"1551","VT0040100","2012BU003621","2012-02-11T00:00:00.000","FAU 5014 (Colchester Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Fletcher Pl","NO DATA","NO DATA","99.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","COLCHESTER AVE., BURLINGTON","0.29000000","S50140403","LRS","Property Damage Only","(44.48116491, -73.19513062)"
"1423","VT0040100","2012BU012127","2012-05-22T00:00:00.000","FAU-5022 Main St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","S Union St","NO DATA","NO DATA","99.00000000","7 - Other - Explain in Narrative","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MAIN ST., BURLINGTON","0.53000000","S50220403","LRS","Property Damage Only","(44.4760624, -73.20895996)"
"1022","VT0040800","12RM00949","2012-10-11T00:00:00.000","FAS-209 (203 Bridge St)","Richmond","NO DATA","NO DATA","NO DATA","NO DATA","Church St","100","Feet","25.00000000","1 - Rear End","South","460530","211559","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0209","4.94000000","S02090411","LRS","Injury","(44.40286368, -72.995499)"
"1575","VT0040100","12BU22808","2012-09-07T00:00:00.000","FAU-5014 Colchester Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","No Prospect St","1","Feet","25.00000000","7 - Other - Explain in Narrative","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","COLCHESTER AVE., BURLINGTON","0.00000000","S50140403","LRS","Property Damage Only","(44.48075268, -73.20054293)"
"1406","VT0040100","2012BU015124","2012-06-22T00:00:00.000","FAU-5024 Manhattan Dr","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Park St","10","Feet","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MANHATTAN DRIVE, BURLINGTON","0.00000000","S50240403","LRS","Property Damage Only","(44.4874964, -73.21943831)"
"1482","VT0040100","2012BU000909","2012-01-11T00:00:00.000","FAU 5017 (Flynn Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Shelburne Rd","NO DATA","NO DATA","99.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","FLYNN AVE., BURLINGTON","0.28000000","S50170403","LRS","Property Damage Only","(44.45512545, -73.2086037)"
"1736","VT0110200","12RL09745","2012-09-21T00:00:00.000","FAU 3046 Park Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Railroad Tracks / Crossing","NO DATA","NO DATA","30.00000000","7 - Other - Explain in Narrative","NO DATA","461858","121906","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PARK ST., RUTLAND CITY","0.32000000","S30461119","LRS","Property Damage Only","(43.59572614, -72.97540359)"
"1793","VT0040300","12SB07575","2012-06-21T00:00:00.000","FAU-5224 Swift St","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Economou Farm Rd","100","Feet","35.00000000","1 - Rear End","West","445755","216062","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","SWIFT ST., SOUTH BURLINGTON","1.31000000","S52240414","LRS","Property Damage Only","(44.44248911, -73.18378265)"
"2018","VT0040400","12WS005178","2012-10-24T00:00:00.000","FAU-5104 E Spring St","Winooski City","NO DATA","NO DATA","NO DATA","NO DATA","Main St","NO DATA","NO DATA","25.00000000","16 - Right Turn and Thru, Same Direction Sideswipe/Angle Crash ^^--","East","004-45-421","002-21-842","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","E SPRING ST., WINOOSKI CITY","0.00000000","S51040418","LRS","Property Damage Only","(44.49477846, -73.18617062)"
"729","VT0130100","12BF01915","2012-07-03T00:00:00.000","FAS-117 (5 Square)","Rockingham","NO DATA","NO DATA","NO DATA","NO DATA","Flex Fitness","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0117 (WEST ST.)","0.43000000","S01171314","LRS","Property Damage Only","(43.13446126, -72.44494394)"
"1139","VT0020100","12BN00420","2012-01-20T00:00:00.000","FAU-1020 Dewey Street","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","Elm Street","NO DATA","NO DATA","30.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","442566","42174","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DEWEY ST., BENNINGTON","0.87000000","S10200202","LRS","Property Damage Only","(42.87752172, -73.20313206)"
"314","VT0040100","2012BU32512","2012-12-27T00:00:00.000","Alt. US-7 (70 South Winooski Avenue)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","S Winooski Ave/Bank St","NO DATA","NO DATA","25.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.17000000","A007-0403","LRS","Property Damage Only","(44.47840773, -73.21111902)"
"1765","VT0040100","2012BU012377","2012-05-24T00:00:00.000","FAU-5042 Plattsburg Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","North Ave","NO DATA","NO DATA","99.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PLATTSBURG AVE., BURLINGTON","0.00000000","S50420403","LRS","Property Damage Only","(44.51578534, -73.25681789)"
"1359","VT0040100","2012BU019612","2012-08-07T00:00:00.000","FAU-5032 (191 North St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Elmwood Ave","75","Feet","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., BURLINGTON","0.40000000","S50320403","LRS","Property Damage Only","(44.4847379, -73.21432907)"
"1609","VT0040100","2012BU507","2012-01-06T00:00:00.000","FAU 5008 (Battery Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Cherry St","NO DATA","NO DATA","25.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BATTERY ST., BURLINGTON","0.47000000","S50080403","LRS","Property Damage Only","(44.47910211, -73.21893152)"
"360","VTVSP1200","12A301479","2012-04-07T00:00:00.000","I-89SB","Waterbury","NO DATA","NO DATA","NO DATA","89","Mm 61.5","10","Feet","65.00000000","6 - Single Vehicle Crash","North","481873","202169","890","1218","6150","State System (State Highways and Class I TH links)","I-89","61.50000000","I089-0000S","LRS","Property Damage Only","(44.3188569, -72.72613839)"
