"department","department_acronym","division","title","servicedescription","servicearea","servicearea2_sub","customerdescription","customerdetail","requiredfees","requiredfeesother","service_federally_mandated","service_federally","service_completed_by_dep","service_completed_by_depother","otherdepartments","delivery_method_walk_in","delivery_method_phone","delivery_method_mail","delivery_method_text","delivery_method_internet","delivery_method_other","delivery_method_other_text","serviceurl","servicephone","helptoservewalkin","helptoservephone","helptoserveinternet","helptoserveother","departmentserveinperson_high","departmentserveinperson_low","digitalmaturity","receivecustomerinformation","receivecustomerinformati","applicationtorecord","technologyreplacement","technologyreplacementdetail","tabulardata","tabulardataother","rawdatamadeavailable","rawdatamadeavailableother","vulnerablepop1","vulnerablepop2","jobs","sub_cat2"
"Assessor-Recorder","ASR","ASR","Transfer of Assessment to a Replacement Property by Senior Citizens","On November 4, 1986, the voters of California passed Proposition 60 to provide qualified homeowners the transfer of the base-year value of their principal residence to a replacement dwelling located in the same county, under certain circumstances.","Administration & Records","Formal Requests & Forms","Resident","Over age 55","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/tax-relief/transfer-assessment-replacement-property-senior-citizens","311-___-____","1","1","0.5","0","10","0","3","Fillable PDF;#Custom Form;#Paper",,"EzAccess and AIMs","Yes, within 1-2 Years","SMART","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,"true","Seniors","Housing","Homeowner Taxes & Assessment"
"Assessor-Recorder","ASR","ASR","Reappraisal Exclusion from Grandparent to Grandchild","Proposition 193 allows the new property owners to avoid property tax increases when acquiring property from their grandparents.","Administration & Records","Formal Requests & Forms","Resident","In the State of California, real property is reassessed at market value if it is sold or transferred and property taxes can sometimes increase dramatically as a result. However, if the sale or transfer is between parents and their children, under limited circumstances, the property will not be reassessed if certain conditions are met and the proper application is timely filed.","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/exclusions/reappraisal-exclusion-grandparent-grandchild","311-___-____","1","1","0.5","0","10","0","3","Fillable PDF;#Custom Form;#Email",,"Ezaccess and AIMS","Yes, within 1-2 Years","SMART","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,,,"Housing","Homeowner Taxes & Assessment"
"Assessor-Recorder","ASR","ASR","Transfer of Property Tax Base for Severely and Permanently Disabled Owners","Proposition 110 provides property tax relief for severely and permanently disabled claimants when they sell an existing home and buy or build another","Administration & Records","Formal Requests & Forms","Resident","Severely or permanently disabled","Yes",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/tax-relief/transfer-property-tax-base-severely-and-permanently-disabled-owners","311-___-____","1","1","0.5","0","10","0","3","Fillable PDF;#Custom Form;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,"true","People with disabilities","Housing","Homeowner Taxes & Assessment"
"Assessor-Recorder","ASR","ASR","Marriage Certificate - Record Your Public Marriage License","After completion of the ceremony, the marriage license shall be signed by all interested parties and returned to our main office by drop box or by mail within ten (10) days after the ceremony.","Administration & Records","Certificates & Public Record","Resident","People who want to get married in San Francisco","No",,"Yes",,"Yes",,"Yes","true","false","true","false","false","false",,"https://www.sfassessor.org/recorder-information/obtain-copies-recorded-documents/marriage-certificate","311-___-____","0.5","0.5","0.5","0","50","0","3","Fillable PDF;#Custom Form;#Email",,"Recorder System and AIMS","No, we have no plans to replace system. System enhancements are sufficient","We just replaced both systems","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,,,,
"Superior Court","DSC",,"Elder Abuse",,"Public Safety & Justice","Legal Services & Enforcement","Resident",,,,,,,,,"false","false","false","false",,,,,,,,,,,,,,,,,,,,,,"true","Seniors",,
"Assessor-Recorder","ASR","Public Service","Marriage Certificate - Obtain a Copy of Your Marriage Certificate","Obtain a copy of your marriage certificate.","Administration & Records","Certificates & Public Record","Resident;#Other","People whose marriage license was issued by the San Francisco County Clerk","Yes",,,,"Yes",,,"true","true","true","false","true","false",,,,,,,,,,"1",,,,"No, we have no plans to replace system. System enhancements are sufficient","The system has just been replaced.",,,,,,,,
"Assessor-Recorder","ASR","ASR","Church Exemption","File a tax emption for a church","Business","Taxes and Statements","Other","Church","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/exemptions/church-exemption","311-___-____","1","1","0.5","0","5","0","3","Paper;#Fillable PDF;#Non-fillable PDF;#Custom Form",,"Recorder System","No, we have no plans to replace system. System enhancements are sufficient","We just replaced the system","Yes",,,,,,,
"Assessor-Recorder","ASR","ASR","Religious Exemption Claim","Areas used for worship activities and are not living quarters are eligible for exemption","Administration & Records","Formal Requests & Forms","Other","Property used for worship, fellowship, religious counseling, offices, parking, and school grades 12 and under","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/exemptions/church-exemption","311-___-____","1","1","0.5","0","10","0","3","Fillable PDF;#Custom Form;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,,,,
"Assessor-Recorder","ASR","ASR","Claim for Seismic Safety Construction Exlusion from Assessment","File for an exclusion from assessment because of earthquick retrofit","Administration & Records","Formal Requests & Forms","Resident","Residents who are doing seismic upgrades","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/exclusions/earthquake-retrofit","311-___-____","1","1","0.5","0","5","0","3","Paper;#Fillable PDF;#Custom Form;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART system to repalce","Yes",,,,,,"Housing","Homeowner Taxes & Assessment"
"Assessor-Recorder","ASR","ASR","Disaster Relief Application","Typical misfortunes or calamities which may qualify for reduced assessment include fire, flood, or earthquake damage","Public Safety & Justice","Formal Requests & Forms","Resident","Someone who has experienced a calamity that has effected the value of their property","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/forms-notices/forms/disaster-relief-application","311-___-____","1","1","0.5","0","100","0","3","Paper;#Fillable PDF;#Email",,"EzAcccess and AIMS","Yes, within 1-2 Years","SMART Project","Yes",,,,,,,
"Assessor-Recorder","ASR","ASR","Initial Purchaser Claim for Solar Energy System New Construction","In order to qualify for this reduction, this claim form must be completed and signed by the buyer and filed with the Assessor","Administration & Records","Formal Requests & Forms","Resident",,"No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/forms-notices/forms/initial-purchaser-claim-solar-energy-system-new-construction","311-___-____","1","1","0.5",,"5","0","3","Paper;#Custom Form;#Fillable PDF;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART project","Yes",,,,,,"Housing","Homeowner Taxes & Assessment"
"City Administrator","ADM","SF311","Request for City Services - 311 Online Form",,"Administration & Records","Hotline","Resident;#Visitor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fire Department","FIR",,"How to Thank the SFFD","Thank the Fire Department","Administration & Records","Complaints & Feedback","Resident; Business; Other",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Assessor-Recorder","ASR","Real Property","Disabled Persons Claim for Exclusion of New Construction and Certificate of Disability","Certain construction or modifications of existing single- or multiple- family dwellings can be excluded from increases in property taxation if the work is performed to make the dwelling more accessible to a severely and permanently disabled person.","Administration & Records","Formal Requests & Forms","Resident","severely and permanently disabled persons","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/tax-savings/exclusions/exclusion-new-construction-disabled-owner","311-___-____","1","1","0.5","0","2","0","3","Paper;#Fillable PDF;#Custom Form;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART Project","Yes",,,,"true","People with disabilities","Housing","Homeowner Taxes & Assessment"
"Assessor-Recorder","ASR","ASR","Residential Construction Project Information Form, English Version","Each year the Assessor-Recorder is required by the State of California to value all in-progress new construction","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","People who perform new construction on property","No",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/forms-notices/forms/new-construction-form-english-2020","311-___-____","1","1","0.5","0",,,"3","Fillable PDF;#Custom Form;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART","Yes",,"Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department",,,,,
"Assessor-Recorder","ASR","ASR","Homeowners' Exemption Claim Form, English Version","If you own a home and occupy it as your principal place of residence on January 1, you may apply for an exemption of $7,000 from the home’s assessed value, which reduces your property tax bill.","Administration & Records","Formal Requests & Forms","Resident","Own a home and occupy it as a personal place of residence","Yes",,"Yes",,"Yes",,"Yes","true","false","true","false","true","false",,"https://www.sfassessor.org/forms-notices/forms/homeowners%E2%80%99-exemption-claim-form-english-version","311-___-____","1","1","0.5","0","10","0","3","Fillable PDF;#Paper;#Custom Form;#Email",,"EzAccess and AIMS","Yes, within 1-2 Years","SMART Project","Yes",,"Through scheduled drops of data to the department;#Through a report generation interface with data export options (e.g. csv, excel, XML, etc.)",,,,"Housing","Homeowner Taxes & Assessment"
