"fiscal_year","related_govt_units","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","revenue_or_spending","amount"
"1999","No","01","Public Protection","DAT","DAT District Attorney","CAF","Child Support Services Program","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-435061.00"
"1999","No","01","Public Protection","DAT","DAT District Attorney","CAR","Cases Consortium","440","Intergovernmental Rev-Federal","440","Federal-Publc Assistance Admin","440199","Other Fed-PublicAssistnceAdmin","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","598950.00"
"1999","No","01","Public Protection","DAT","DAT District Attorney","CAR","Cases Consortium","445","Intergovernmental Rev-State","445","State-Public Assistance Prog","445299","Other State-Publc Asstnce Prog","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","154275.00"
"1999","No","01","Public Protection","DAT","DAT District Attorney","XXX","No Program Defined","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","2S","Special Revenue Funds","2SPPF","Public Protection Fund","3","Continuing Projects","Revenue","13034.55"
"1999","No","01","Public Protection","DAT","DAT District Attorney","XXX","No Program Defined","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","2S","Special Revenue Funds","2SPPF","Public Protection Fund","3","Continuing Projects","Revenue","-2077.90"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","ACI","911/Communications","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","2S","Special Revenue Funds","2SPPF","Public Protection Fund","1","Operating","Revenue","147936.33"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","430","Interest & Investment Income","430","Interest","430120","Interest Earned-FisclAgentAcct","3C","Capital Projects Funds","3CCCS","Citywide Communication System Fund","3","Continuing Projects","Revenue","7444.58"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","430","Interest & Investment Income","430","Interest","430120","Interest Earned-FisclAgentAcct","4D","Debt Service Funds","4DFCL","Finance Corp Lease Rev Bonds Fund","1","Operating","Revenue","469609.50"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","430","Interest & Investment Income","430","Interest","430140","Interest Earned-Non PooledCash","3C","Capital Projects Funds","3CCCS","Citywide Communication System Fund","3","Continuing Projects","Revenue","445729.45"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","435","Rents & Concessions","439","Other City Property Rentals","439899","Other City Property Rentals","4D","Debt Service Funds","4DFCL","Finance Corp Lease Rev Bonds Fund","1","Operating","Revenue","1552684.75"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","480","Other Financing Sources","480","Proceed From Long-Term Debts","480111","ProceedsFromSaleOfBond-FaceAmt","3C","Capital Projects Funds","3CCCS","Citywide Communication System Fund","3","Continuing Projects","Revenue","29969825.76"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","480","Other Financing Sources","480","Proceed From Long-Term Debts","480111","ProceedsFromSaleOfBond-FaceAmt","4D","Debt Service Funds","4DFCL","Finance Corp Lease Rev Bonds Fund","1","Operating","Revenue","3239188.13"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","480","Other Financing Sources","480","Proceed From Long-Term Debts","480151","Proceeds From Lease Rev Bond","3C","Capital Projects Funds","3CCCS","Citywide Communication System Fund","3","Continuing Projects","Revenue","16332130.81"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","491","Operating Transfers In","493","Other Operating Transfers In","9303A","OTI Fr 3C/CCS-Cw Comm System Cap Prj","4D","Debt Service Funds","4DFCL","Finance Corp Lease Rev Bonds Fund","1","Operating","Revenue","1905868.86"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BII","Citywide Radio System","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","3C","Capital Projects Funds","3CCCS","Citywide Communication System Fund","3","Continuing Projects","Revenue","-1905868.86"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","430","Interest & Investment Income","430","Interest","430150","Interest Earned - Pooled Cash","2S","Special Revenue Funds","2SPPF","Public Protection Fund","1","Operating","Revenue","444473.44"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","430","Interest & Investment Income","430","Unrealized Gain-Loss GASB31-27","430310","UnrealzdGain(Loss)-Eitc-GASB31","2S","Special Revenue Funds","2SPPF","Public Protection Fund","1","Operating","Revenue","-94964.98"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","445","Intergovernmental Rev-State","448","State - Other","448999","Other State Grants & Subventns","2S","Special Revenue Funds","2SPPF","Public Protection Fund","4","Grants","Revenue","750000.00"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","460","Charges For Services","460","Public Safety Service Charges","60613","911 Access Fee","2S","Special Revenue Funds","2SPPF","Public Protection Fund","1","Operating","Revenue","11380082.07"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495001","ITI Fr 1G-General Fund","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","4161277.00"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PC","Exp Rec Fr Police Commission (AAO)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","84000.00"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","-175334.00"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","1G","General Fund","1GAGF","General Fund","5","Work Orders/Overhead","Revenue","-84000.00"
"1999","No","01","Public Protection","ECD","DEM Emergency Management","BIX","911 Project","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","4D","Debt Service Funds","4DFCL","Finance Corp Lease Rev Bonds Fund","1","Operating","Revenue","-778.24"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","460","Public Safety Service Charges","460672","SFFD Orig Filing-Posting Fee","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","830.00"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","460","Public Safety Service Charges","460699","Other Public Safety Charges","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","48493.60"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Hospital Service Charges","465999","Misc Hospital Service Revenue","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","42573.45"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Net Patient Revenue","465901","Medicare Net Revenue","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","3827612.06"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Net Patient Revenue","465902","Medi-Cal Net Revenue","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","2114324.32"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Net Patient Revenue","465905","Insurance Net Revenue","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","6113314.66"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Net Patient Revenue","465907","Other Patient Net Revenue","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","12286699.80"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465801","Provision For Bad Debts-I-P","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-6235968.61"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465804","Medi-Cal O-P Contractual Adj","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-2270562.61"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465809","Services To Other City Dept","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-21988.39"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465815","Medicare O-P Contractual Adj","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-1976867.83"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465819","City Jail O-P Contractual Adj","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-7180.00"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465820","Managed Care - Medi-Cal-O-PAdj","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-1070650.82"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AEC","Fire Suppression","460","Charges For Services","465","Revenue Deductions","465821","M I Adults O-P Write-Off","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","-1849619.05"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AED","Fire Prevention","460","Charges For Services","460","Public Safety Service Charges","460667","Fire Plan Checking","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","1271058.82"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AED","Fire Prevention","460","Charges For Services","460","Public Safety Service Charges","460668","Fire Inspection Fees","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","79159.28"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AED","Fire Prevention","460","Charges For Services","460","Public Safety Service Charges","460670","High Rise Fire Inspection Fee","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","530673.34"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AED","Fire Prevention","460","Charges For Services","460","Public Safety Service Charges","460671","SFFD Tx Coll Renewal Fee","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","453818.13"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AED","Fire Prevention","460","Charges For Services","460","Public Safety Service Charges","460672","SFFD Orig Filing-Posting Fee","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","181395.46"
"1999","No","01","Public Protection","FIR","FIR Fire Department","AED","Fire Prevention","460","Charges For Services","460","Public Safety Service Charges","460673","Fire Code Reinspection Fee","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","22771.14"
