"cnn","street_name","from_street","to_street","pci_score","pci_change_date","treatment_or_survey","street_accepted_for_maintenance","functional_class","x","y","latitude","longitude","line","point",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"10928000","RANKIN ST","EVANS AVE","END: 300-399 BLOCK","62","1992-01-01T00:00:00.000","Survey","No",,"6014435.4148","2099074.51234","37.744470378886064","-122.39274460167839","LINESTRING (-122.392182340548 37.74510099866, -122.393306853279 37.743839783972)",,,,,,
"3310002","Bryant St","End","21st St","83","2021-08-07T16:11:43.000","Survey","Yes","Collector","6009662.421","2104106.364","37.75802048927512","-122.40960378759085","LINESTRING (-122.409655364732 37.758446372794, -122.409568229106 37.75772687236, -122.409588336644 37.757594958199)",,,,,,
"5353000","Everson St","Digby St","Beacon St","77","2014-11-25T03:00:24.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"9259000","Montcalm St","York St","Brewster St \ Mullen Ave","100","2022-04-25T11:11:44.000","Treatment","Yes","Residential","6010535.82049","2100003.02645","37.7468025185892","-122.40629407514884","LINESTRING (-122.406092537803 37.747009832369, -122.406495611367 37.746595232077)",,,,,,
"13766000","York St","Mariposa St","18th St","53","2018-09-16T10:50:25.000","Survey","Yes","Residential","6009806.75521","2105717.23791","37.7624516563777","-122.40921828622","LINESTRING (-122.409279818788 37.763086023865, -122.409156754704 37.761817316385)",,,,,,
"12502000","TERESITA BLVD","MARIETTA DR","AGUA WAY","100","1993-01-01T00:00:00.000","Survey","Yes","Arterial","5997665.539","2098693.423","37.74247833689807","-122.4507036487625","LINESTRING (-122.450784465871 37.742729931996, -122.450700452247 37.742468385657, -122.450644082685 37.742223054608)",,,,,,
"9960000","OPHIR ALY","POST ST","COSMO PL","100","1997-09-03T00:00:00.000","Survey","No",,"6008970.63975","2114998.48413","37.78788889559458","-122.41276629972623","LINESTRING (-122.412735847107 37.787741137111, -122.412796752445 37.788036681595)",,,,,,
"8763101","Market St","14th St","Church St","66","2010-12-23T13:37:35.000","Survey","Yes","Arterial","6004202.467","2107696.418","37.76757045493102","-122.4287425545642","LINESTRING (-122.428657163625 37.767734888173, -122.428682873255 37.767617648042, -122.428808226378 37.767518524712, -122.428948566763 37.767504459571)",,,,,,
"722000","16TH ST","SHOTWELL ST","SOUTH VAN NESS AVE","93","1994-01-01T00:00:00.000","Survey","Yes","Arterial","6007596.57216","2106769.29954","37.765216301854956","-122.41693705948259","LINESTRING (-122.416387522994 37.76524949406, -122.417486595427 37.765183134696)",,,,,,
"415000","08TH ST","HARRISON ST","I-80 W OFF RAMP","81","1995-01-12T00:00:00.000","Survey","No",,"6010105.9179","2109816.84348","37.7737249880743","-122.40847278106385","LINESTRING (-122.408516331094 37.773759700214, -122.408429231088 37.773690303502)",,,,,,
"5353000","Everson St","Digby St","Beacon St","57","2012-12-09T18:55:53.000","Treatment","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"5402002","FAITH ST","END","BREWSTER ST","26","1994-01-01T00:00:00.000","Survey","No",,"6010323.8907","2099107.39778","37.7443314603085","-122.40696379554407","LINESTRING (-122.406852048417 37.744303582481, -122.407075542766 37.744359365639)",,,,,,
"6885002","HERMANN ST","PALM LN","BUCHANAN ST","82","1993-01-01T00:00:00.000","Survey","Yes","Residential","6004895.66042","2108823.8111","37.77070519948037","-122.42642516930744","LINESTRING (-122.42678077 37.77066018, -122.42606957 37.77075025)",,,,,,
"1226000","23rd Ave","Pacheco St","Quintara St","59","2018-07-18T14:12:09.000","Survey","Yes","Residential","5989124.416","2101389.598","37.74938871760887","-122.48043328089335","LINESTRING (-122.480498149893 37.750321110717, -122.480368413521 37.748456324318)",,,,,,
"13611000","Whitney Young Cir","Young Ct","Cashmere St \ Dedman Ct","54","2015-10-19T19:53:00.000","Survey","Yes","Residential","6016388.904","2096116.244","37.736455893016156","-122.38578362066964","LINESTRING (-122.385713009715 37.736601128621, -122.385778706996 37.736475768976, -122.385821473464 37.736302776952)",,,,,,
"4710000","Delta St","Visitacion Ave","Melra Ct \ Sunnydale Ave","100","2022-08-08T08:33:40.000","Treatment","Yes","Residential","6009175.1282","2087046.70887","37.71115101728117","-122.410084697592","LINESTRING (-122.409728361372 37.711952305459, -122.410441026123 37.710349755613)",,,,,,
"11537000","Sanchez St","28th St","Valley St","100","2022-04-25T11:19:03.000","Treatment","Yes","Residential","6003957.46976","2099395.53109","37.744764299771745","-122.42899807256214","LINESTRING (-122.429036672289 37.745165387624, -122.428959473221 37.7443632395)",,,,,,
"6898000","Hickory St","Van Ness Ave","Franklin St","100","2022-04-25T11:02:26.000","Treatment","Yes","Residential","6006711.69658","2110640.06844","37.775794698620416","-122.42027238698216","LINESTRING (-122.419491511634 37.775894187088, -122.421053260219 37.775695232564)",,,,,,
"10579000","Polk St","Green St","Union St","65","2013-01-08T15:18:02.000","Survey","Yes","Arterial","6006310.714","2118842.247","37.79829326534741","-122.42224236179513","LINESTRING (-122.422147774346 37.797824951215, -122.422336950437 37.798761579363)",,,,,,
"11532000","Sanchez St","Clipper St","26th St","100","2022-04-25T11:19:03.000","Treatment","Yes","Residential","6003875.7177","2100852.45423","37.74876004473008","-122.42938463060054","LINESTRING (-122.429422761888 37.749157853084, -122.429346499718 37.748362263935)",,,,,,
"5353000","EVERSON ST","DIGBY ST","BEACON ST","16","1992-01-01T00:00:00.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"5353000","Everson St","Digby St","Beacon St","85","2021-11-15T13:38:37.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"6004000","Gardenside Dr","Burnett Ave","Vista Ln","100","2022-04-25T11:08:44.000","Treatment","Yes","Residential","5999367.99","2102043.209","37.75177334123551","-122.44505786513733","LINESTRING (-122.445262857895 37.750936813345, -122.445142115392 37.751190551483, -122.445083173408 37.751324335024, -122.445037641984 37.751588725497, -122.445060617151 37.751798464105, -122.445135504995 37.751987523938, -122.445456578305 37.752576449683)",,,,,,
"5353000","EVERSON ST","DIGBY ST","BEACON ST","16","1994-01-01T00:00:00.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"13147202","VAN NESS AVE","REDWOOD ST","GOLDEN GATE AVE","60","1997-09-04T00:00:00.000","Survey","No",,"6006738.276","2112468.7","37.78081718987633","-122.4203102587782","LINESTRING (-122.420255458708 37.780576218265, -122.420336116046 37.780930891138, -122.420439517797 37.781030842108)",,,,,,
"7806001","Kensington Way","Ulloa St","Vasquez Ave","93","2017-07-19T10:58:30.000","Survey","Yes","Residential","5994807.685","2098531.455","37.741869611845","-122.46057345606714","LINESTRING (-122.459839948391 37.741061124689, -122.460689674956 37.741997708637, -122.461013121646 37.742354231398, -122.461233528523 37.742584469849, -122.461332278822 37.742661557749)",,,,,,
"5335000","Evans Ave","Phelps St","Quint St","100","2022-07-06T19:09:19.000","Treatment","Yes","Arterial","6015397.70408","2098706.48936","37.74351326326943","-122.38939147858936","LINESTRING (-122.388455029251 37.742980617451, -122.390327941359 37.74404592923)",,,,,,
"6293000","GONZALEZ DR","CRESPI DR","CRESPI DR","100","1993-01-01T00:00:00.000","Survey","Yes","Residential","5990278.758","2090619.47","37.71988371095226","-122.47565523470772","LINESTRING (-122.475739975954 37.720005351713, -122.475660369706 37.719938784453, -122.475641562462 37.719737074011)",,,,,,
"9348000","MORAGA ST","23RD AVE","24TH AVE","67","1995-08-26T00:00:00.000","Survey","Yes","Residential","5988887.93228","2103764.35176","37.755895399479606","-122.48142493058427","LINESTRING (-122.48088960915 37.755919031654, -122.481960251689 37.755871792506)",,,,,,
"5353000","Everson St","Digby St","Beacon St","77","2015-10-30T18:41:30.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"2614000","BAKER ST","ANZAVISTA AVE","PINAR LN","70","1994-01-01T00:00:00.000","Survey","Yes","Residential","6000543.828","2112297.93","37.77999729959634","-122.441727553281","LINESTRING (-122.441743768771 37.779866885998, -122.441722336625 37.779935970355, -122.441738808043 37.780129615052)",,,,,,
"7281000","IRVING ST","04TH AVE","05TH AVE","100","1994-01-01T00:00:00.000","Survey","Yes","Collector","5994712.30866","2106683.7933","37.764248355925396","-122.4614941234966","LINESTRING (-122.460957705141 37.764271899209, -122.462030541459 37.764224837811)",,,,,,
"8669101","Mansell St","Somerset St","Holyoke St","100","2022-08-19T17:41:04.000","Treatment","Yes","Arterial","6010591.407","2090342.005","37.72027852325011","-122.40542159025178","LINESTRING (-122.405009369972 37.720508680289, -122.405002830619 37.720387552527, -122.405985384084 37.720131729658)",,,,,,
"10684000","POWELL ST","PINE ST","CALIFORNIA ST","72","2007-07-26T16:21:27.000","Survey","Yes","Collector","6010064.74778","2116315.24176","37.79156574442134","-122.40907381756335","LINESTRING (-122.408976275113 37.791089001575, -122.409171361225 37.792042514686)",,,,,,
"5353000","Everson St","Digby St","Beacon St","94","2019-08-30T15:30:15.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"6572000","Grove St","Cole St","Shrader St","100","2022-04-25T11:05:46.000","Treatment","Yes","Residential","5997534.71686","2110229.02582","37.774144702465875","-122.45198806032417","LINESTRING (-122.451163299108 37.774248734291, -122.452812819214 37.774040692434)",,,,,,
"10188000","PAGE ST","SHRADER ST","STANYAN ST","100","1983-08-01T00:00:00.000","Treatment","Yes","Residential","5997243.897","2108800.768","37.77020642630574","-122.45289094077683","LINESTRING (-122.452055220447 37.770312752544, -122.453593183677 37.770117077191, -122.453726227208 37.770098080068)",,,,,,
"9413000","Moultrie St","Powhattan Ave","Eugenia Ave","100","2022-08-23T07:58:36.000","Treatment","Yes","Residential","6007762.04519","2097949.2955","37.741007879879135","-122.4157401560274","LINESTRING (-122.415692420365 37.741608908446, -122.415787890905 37.740406878886)",,,,,,
"9877101","OCTAVIA ST","ROSE ST","PAGE ST","39","1997-07-15T00:00:00.000","Survey","Yes","Residential","6005600.164","2109888.314","37.77366788228315","-122.42406399144062","LINESTRING (-122.42401188828 37.773403973144, -122.424085332747 37.773775978165, -122.423947061538 37.773889238591)",,,,,,
"10496000","PINK ALY","PEARL ST","END","72","2004-07-29T16:33:20.000","Survey","No",,"6005571.61799","2108790.61212","37.770652230893795","-122.42408465726201","LINESTRING (-122.423905705574 37.770661204508, -122.424263608908 37.770643284593)",,,,,,
"9174201","MISSION ST W/S","KENNY ALY","ITALY AVE","54","2009-08-10T15:43:09.000","Survey","Yes","Arterial","6000809.947","2090041.922","37.71890280146591","-122.43921129262482","LINESTRING (-122.438863485498 37.7193093603, -122.43892171503 37.719285696639, -122.439497355154 37.718524549509, -122.439500375127 37.718467225658)",,,,,,
"9046000","Minna St","Russ St","07th St","83","2014-11-25T22:19:37.000","Survey","Yes","Residential","6009750.97069","2111825.91747","37.77922155011134","-122.40984245099006","LINESTRING (-122.409283403027 37.779657752178, -122.410401492333 37.778785372912)",,,,,,
"5353000","EVERSON ST","DIGBY ST","BEACON ST","100",,"Treatment","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"4354000","CONRAD ST","ARBOR ST","POPPY LN","76","1995-08-10T00:00:00.000","Survey","Yes","Residential","6001782.922","2096646.321","37.737092296716504","-122.43632051246959","LINESTRING (-122.436284484063 37.737323901063, -122.436356540651 37.73686069235)",,,,,,
"4377000","Corbett Ave","17th St \ Douglass St","Ord St","100","2022-04-25T11:05:46.000","Treatment","Yes","Residential","6000965.988","2105739.537","37.762013636655674","-122.43979677354938","LINESTRING (-122.439491322749 37.762226867148, -122.439674503719 37.76208052376, -122.440133033749 37.761829685901)",,,,,,
"11152001","Rose St","Gough St","Octavia St","100","2022-04-25T11:02:26.000","Treatment","Yes","Residential","6005904.92807","2109832.35567","37.773531421480165","-122.42300578564766","LINESTRING (-122.422312067199 37.773619129683, -122.423699502457 37.77344373679)",,,,,,
"2821000","BAY SHORE BLVD","OLNEY AVE","HWY 101 S OFF RAMP","29","2002-11-20T00:00:00.000","Survey","No",,"6012484.92148","2088727.74151","37.71595175672415","-122.39876306227609","LINESTRING (-122.398535071409 37.716564750719, -122.398991049354 37.715338789916)",,,,,,
"5353000","EVERSON ST","DIGBY ST","BEACON ST","88","2008-10-29T13:59:26.000","Survey","Yes","Residential","6003327.086","2097093.194","37.73840692412888","-122.43101352951045","LINESTRING (-122.431241876612 37.738356946006, -122.430785182102 37.738456901809)",,,,,,
"9651000","Noriega St","17th Ave","18th Ave","56","2013-12-05T01:19:41.000","Survey","Yes","Residential","5990770.261","2103147.324","37.75431048289188","-122.4748702524775","LINESTRING (-122.474334596284 37.754334029961, -122.475405908331 37.754286933388)",,,,,,
"11153000","Rose St","Octavia St","Laguna St","100","2022-04-25T11:02:26.000","Treatment","Yes","Residential","6005382.13677","2109759.61199","37.773302170803674","-122.42480902353996","LINESTRING (-122.42401188828 37.773403973144, -122.42560615659 37.773200390669)",,,,,,
"9408000","Moulton St","Webster St","Fillmore St","83","2020-11-20T15:09:52.000","Survey","Yes","Residential","6002594.25","2119366.983","37.79952372378101","-122.43513998052734","LINESTRING (-122.43431917324 37.799628199341, -122.435960785505 37.799419242507)",,,,,,
"5338000","Evans Ave","Selby St","Selby St","100","2022-07-06T19:10:09.000","Treatment","No",,"6014150.50715","2099638.74542","37.74600381629799","-122.39376924732012","LINESTRING (-122.393489555937 37.745844709815, -122.394048939903 37.746162949765)",,,,,,
"12788000","Ulloa St","Madrone Ave","Forest Side Ave","65","2014-11-25T01:17:26.000","Survey","Yes","Residential","5992630.33","2098445.091","37.74150697120799","-122.4680956934573","LINESTRING (-122.467630535229 37.741503088959, -122.467761858606 37.7415095709, -122.468561098751 37.741503345351)",,,,,,
"7739000","Kansas St","25th St","26th St","51","2012-03-13T13:35:18.000","Survey","Yes","Residential","6011738.16967","2101605.84968","37.75127070767349","-122.40224911673928","LINESTRING (-122.402314716695 37.751960680653, -122.402183517964 37.750580762207)",,,,,,
"13156201","VAN NESS AVE","BUSH ST","AUSTIN ST","52","1993-01-01T00:00:00.000","Survey","No",,"6006340.883","2115355.229","37.78872048820287","-122.42189014150433","LINESTRING (-122.42194858465 37.78848964293, -122.421864941115 37.78859592935, -122.421940374296 37.788968774327)",,,,,,
"4561000","CUSTOM HOUSE PL","WASHINGTON ST","JACKSON ST","86","1993-01-01T00:00:00.000","Survey","No",,"6012373.44027","2117972.66045","37.79624568285321","-122.4012022385877","LINESTRING (-122.401110074754 37.795793363913, -122.401294403557 37.796698029211)",,,,,,
"8986000","Merchant St","Montgomery St","Kearny St","100","2022-05-03T10:19:27.000","Treatment","Yes","Residential","6011541.71054","2117522.39287","37.79496292035549","-122.40404850693997","LINESTRING (-122.403221401049 37.795066329112, -122.404875610531 37.794859533302)",,,,,,
"5340000","Evans Ave","Napoleon St \ Toland St","Marin St","100","2022-07-06T19:10:44.000","Treatment","Yes","Arterial","6013410.337","2100300.953","37.74778095290118","-122.39637508310831","LINESTRING (-122.39600861308 37.747262348525, -122.396186170567 37.747384960473, -122.396647356227 37.748351675102)",,,,,,
