"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","da","year_","qtr","year_qtr","pd","sd","nhood_37","nhood_41","plans","zoning","height_bulk","pda","sud","latitude","longitude","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","1782009","1355 27TH AV","0","BP Filed","2018-01-18","2","1",,"0",,,,,,"RETROACTIVELY ATTEMPTING TO LEGALIZE A IN-LAW UNIT, ORDINANCE 43-14","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-2","40-X","Sunset Corridors",,"37.76213954","-122.4859681","POINT (-122.4859681 37.76213954)","39","39","10","7","35"
"Resident","6635005","3326 MISSION ST","0","BP Filed","2018-03-08","1","0",,"0",,,,,,"REVISION TO PA#201605238132. CHANGE IN USE FROM EXISTING MEDICAL CANNABIS DISPANARY TO NEW RETAIL CA","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","11 - Bernal Heights","9","Bernal Heights","Bernal Heights","Mission District Streetscape Plan; Mission Public Life Plan","NCD-MISSION BERNAL","40-X","J Church and Mission Corridor","Mission Alcohol Restrict; Mission Street Formula Retail Restaurant Subdistrict; Fringe Financial Services RUD","37.74358515","-122.4215416","POINT (-122.4215416 37.74358515)","83","83","9","2","2"
"Resident","1167010","2740 MCALLISTER ST","1","CONSTRUCTION","2020-03-13","3","2",,,,,,"2015-015392PRJ","Proposed demolition and renovation to (E) SFH. Addition of 2 additional unit, totaling 3 dwelling units. Addition of 2 stories.","RENOVATE (E) 1 UNIT RESIDENTIAL BLDG ADD UNITS FOR TOTAL OF 3 UNITS. 9 BEDROOMS & 6 BATHROOMS FOR ALL UNITS.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"BBENDIX","Natoma Architects, Inc.","Feifei Feng","4156268977",,"2020","Q1","2020_Q1","1 - Richmond","1","Inner Richmond","Lone Mountain/USF",,"RH-3","40-X","Richmond Corridors",,"37.77568292","-122.4572062","POINT (-122.4572062 37.77568292)","12","12","8","4","18"
"Resident","1413023","1946 CLEMENT ST","0","BP Filed","2019-04-09","3","1",,"0",,,,,,"ADDING (1) DWELLING UNIT @ 1946A, UNDER ZONING DENSITY ALLOWANCE PROVIDE NFPA 13-R & N& PA 13 COMPLI","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","1","Outer Richmond","Outer Richmond",,"NCD-OUTER CLEMENT","40-X","Richmond Corridors",,"37.78248067","-122.4803451","POINT (-122.4803451 37.78248067)","8","8","8","4","29"
"Resident","3011069","48 MIRALOMA DR","0","BP Filed","2018-06-15","2","1",,"0",,,,,,"CONVERT (E) BASEMENT UNIT TO ADU PER ORDINANCE# 95-17. (2 BEDROOMS & 1 BATH)","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","14 - Inner Sunset","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X",,,"37.73945343","-122.4606659","POINT (-122.4606659 37.73945343)","117","117","10","8","41"
"Resident","0218003","1251 HYDE ST","0","BP FILED",,"9","3",,,,,,"2015-006471PRJ","Addition of three ADUs at the basement and first floors per PC Sec 207C4. Scope includes (N) common roof deck, light well infill at each property line (10' max at south & below second story at north) and excavation, grade, and replace foundation. Facade alterations under Permit No. 201702099081; Approval subject to  Case No. 2017-013818ENV.",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"MCHANDLE",,"Annie Akin","260 245-1537",,"2020","Q1","2020_Q1","3 - Northeast","3","Nob Hill","Nob Hill",,"RM-3","65-A","Downtown/Van Ness/Northeast Neighborhoods",,"37.7924721","-122.4180305","POINT (-122.4180305 37.7924721)","16","16","6","3","21"
"Resident","6017013","362 MADRID ST","0","BP Filed","2017-06-20","2","1",,"0",,,,,,"COMPLY W/COMPLAINT#201782940. UNIT LEGALIZATION ORD 43-4. LEGALIZATION OF UNIT INSTALLED WITHOUT PER","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X","J Church and Mission Corridor",,"37.7238674","-122.4314619","POINT (-122.4314619 37.7238674)","90","90","9","1","7"
"Mixres","4607025","INDIA BASIN","1","PL APPROVED","2018-07-26","1575","1575","394","394",,,,"2014-002541PRJ","The project proposes a multi-phase development with up to 1,575 residential units, approximately 209,100 sf of commercial/retail space, 1,800 parking spaces, and 1,575 bicycle parking spaces.  The project would also include a total of about 24.5 acres of  open space, some of which would be located on the 700 Innes Avenue property.",,"209000","209000","0",,,"0",,,"0",,,"0",,,"0","209000","209000",,"0","0",,,,,,"MLI","India Basin Investment, LLC",,"415-551-7626","India Basin","2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","India Basin Shoreline/Area C; Bayview Hunters Point","MUG","20/160-IB","Bayview/Southeast Neighborhoods","India Basin SUD","37.7324948","-122.3710149","POINT (-122.3710149 37.7324948)","76","76","2","9","1"
"Retail/Ent","3784082","445 HARRIET ST","0","BP FILED","2016-08-25",,,,,,,,"2016-011687PRJ","CHANGE OF USE. CONVERT (E) LIGHT INDUSTRIAL WAREHOUSE TO FULL SERVICE RESTAURANT - ADDITION OF 2ND STORY ONTO (E) 1-STORY BUILDING. PROJECT DOES NOT INCLUDE USE OF REAR YARD.","CHANGE OF USE. CONVERT (E) LIGHT INDUSTRIAL WAREHOUSE TO FULL SERVICE RESTAURANT - ADDITION OF 2ND STORY ONTO (E) 1-STORY BUILDING. HAVE 1 BATHROOM.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"MCHRISTE",,"CHIU WAI Y & KATHERINE",,,"2020","Q1","2020_Q1","9 - South of Market","6","South of Market","South of Market","Western SoMa (EN)","SALI","40/55-X","Eastern Neighborhoods","Western SoMa","37.77393255","-122.4006807","POINT (-122.4006807 37.77393255)","32","32","1","10","34"
"Resident","2619060","42 ORD CT","0","BP Filed","2017-11-03","2","1",,"0",,,,,,"REMODEL & EXPAND THE (E) SINGLE FAMILY HOME TO PROVIDE (2) RESIDENTIAL UNITS, PLUS OFF STREET PARKIN","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","6 - Buena Vista","8","Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X",,"Corona Heights Large Residence","37.76416884","-122.4410687","POINT (-122.4410687 37.76416884)","113","113","7","5","5"
"Resident","5879040","139 SWEENY ST","0","BP FILED","2015-04-22","2","1",,,,,,,,"COMPLY W/ COMPLAINT #201051068, 201401781, 201540913 & 201540932. LEGALIZE DWELLING UNIT AT FIRST FLOOR PER ORDINANCE NO. 43-14.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NKWIATKO",,,,,"2020","Q1","2020_Q1","12 - South Central","9","Excelsior","Portola",,"RH-1","40-X","Bayview/Southeast Neighborhoods",,"37.73271849","-122.4081112","POINT (-122.4081112 37.73271849)","91","91","2","2","25"
"Resident","6410004","834 LONDON ST","0","BP Filed","2019-08-06","2","1",,"0",,,,,,"1ST FL: ADD ADU PER ORDINANCE 162-17. ADD 1 KITCHEN, LIVING,2 BEDS AND 2 FULL BATH.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X","Balboa Park and Southwest Corridors",,"37.71661007","-122.4401945","POINT (-122.4401945 37.71661007)","90","90","9","1","7"
"Resident","1465017A","438 34TH AV","1","CONSTRUCTION","2019-08-08","3","1",,"0",,,,,,"ACCESSORY UNIT ADDITION ON GROUND FLOOR PER ORD #162-16. 2-BEDRM, 2-BATHRM LIVING RM & KITCHEN ON GR","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors",,"37.78083163","-122.4941491","POINT (-122.4941491 37.78083163)","8","8","8","4","29"
"Vacant","0862021","799 HAIGHT ST","0","BP Filed","2019-09-05","0","0",,"0",,,,,,"CHANGE OF OCCUPANCY FROM RETAIL TO NEW RESTAURANT & T.I. WORK TO INCLUDE NEW KITCHEN, BAR AND DINING","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","6 - Buena Vista","5","Western Addition","Haight Ashbury","Lower Haight Public Realm Plan","NC-1","40-X","Central City Neighborhoods","Lower Haight Alcohol Restrict","37.77132468","-122.4351168","POINT (-122.4351168 37.77132468)","26","26","4","11","3"
"Vacant","1423022","952 CLEMENT ST","1","BP ISSUED","2019-12-13 13:48",,,,"0",,,,"2018-008277PRJ","Change of use from (E) restaurant/office to institutional use.","CHANGE OF USE FROM (E) RESTAURANT/OFFICE TO COMMUNITY YOUTH CENTER; LEVEL THE FLOOR, RAISE CEILING HEIGHT, ROOF DECK AND SOLAR PANEL. SECOND FLOOR PARTIAL INFILL.","7200","1000",,"7200","7200",,,"0",,,"0",,,"0",,"0","-6200",,"0",,,"0",,,,"DWEISSGL",,,"415-297-8092",,"2020","Q1","2020_Q1","1 - Richmond","1","Inner Richmond","Inner Richmond",,"NCD-INNER CLEMENT","40-X","Richmond Corridors",,"37.78289706","-122.4695397","POINT (-122.4695397 37.78289706)","5","5","8","4","11"
"Resident","6793009","1790 SAN JOSE AV","0","BP FILED","2016-06-17","5","4",,,,,,"2016-008904PRJ","The project sponsor proposes the demolition of the existing 20-foot-tall, two-story 3,728-square-foot, commercial building and construction of a new 34-foot-tall, three-story, 9,816-square-foot mixed-use building with ground-floor commercial use and five residential units above. The commercial use would be a dental practice. The project would include a 968-square-foot roof deck.","REMODEL AN (E) 2 STORY BUILDING WITH 3 COMMERCIAL SPACE ON GROUND FLOOR & 1 RESIDENTIAL UNIT ON THE 2ND FLOOR INTO 4 STORY BUILDING WITH A DENTAL OFFICE ON THE 1ST FLOOR & 5 UNITS ON 2ND TO 4TH FLOORS. NEW FOUNDATION, INT WALLS, FLOORS, WINDOWS, DOORS & B","3780","110","0",,,"0",,,"0",,,"0",,,"0","3780","110",,"0","0",,,,,,"BHICKS",,"ALAN TRAN&LAURIE YAM REVOC TR",,,"2020","Q1","2020_Q1","12 - South Central","11","Outer Mission","Outer Mission",,"NC-1","40-X","J Church and Mission Corridor",,"37.7292715","-122.4399796","POINT (-122.4399796 37.7292715)","94","94","9","1","28"
"Resident","2719A006","135 GRAYSTONE TR","0","BP Filed","2019-07-02","2","1",,"0",,,,,,"FRONT & REAR YARD ADDITION, INTERIOR REMODEL - MAIN HOUSE (4) BEDROOM (3.5) BATH. ADDING STUDIO DWEL","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","7 - Central","8","Twin Peaks","Castro/Upper Market",,"RH-2","40-X",,,"37.75783596","-122.446502","POINT (-122.446502 37.75783596)","47","47","7","5","5"
"Resident","2799042","49 HOPKINS AV","0","BP Filed","2017-12-07","1","1",,"0",,,,,,"TO ERECT A TYPE V, (3) STORY, NO BASEMENT SINGLE FAMILY DWELLING.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","7 - Central","8","Twin Peaks","Twin Peaks",,"RH-1","40-X",,,"37.75290728","-122.4445964","POINT (-122.4445964 37.75290728)","51","51","7","5","38"
"Resident","1201023","1398 HAYES ST","0","BP Filed","2017-09-06","6","1",,"0",,,,,,"CONVERT COMMERCIAL SPACE TO ACCESSORY DWELLING UNIT PER ORD 162-16. RELATED SOFT STORY WORK PA #2017","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","5 - Western Addition","5","Haight Ashbury","Hayes Valley",,"RM-1","40-X","Central City Neighborhoods",,"37.77505101","-122.4393696","POINT (-122.4393696 37.77505101)","24","24","7","11","9"
"Resident","1016008","3875 SACRAMENTO ST","0","BP Filed","2019-12-24","1","1",,"0",,,,,,"BUILDING B1. ERECT A THREE STORY TYPE 1 CONSTRUCTION W/ NO BASEMENT SINGLE FAMILY DWELLING.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","2","Presidio Heights","Presidio Heights",,"RH-2","80-E",,,"37.78678225","-122.4564103","POINT (-122.4564103 37.78678225)","10","10","8","6","31"
"Resident","3608060","3659 20TH ST","0","BP FILED","2016-02-11","25","5",,,,,,"2016-007202PRJ","REMODEL GROUND FLOOR. CONVERT GROUND FLOOR GARAGE TO (5) STUDIO UNITS THAT INCLUDE A KITCHEN & BATHROOM IN EACH UNIT PER ORD. #30-15.","REMODEL GROUND FLOOR. CONVERT GROUND FLOOR GARAGE TO (5) STUDIO UNITS THAT INCLUDE A KITCHEN & BATHROOM IN EACH UNIT PER ORD. #30-15.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NKWIATKO",,"TELEGRAPH HILL VISTAS LLC",,,"2020","Q1","2020_Q1","8 - Mission","8","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-3","40-X","Eastern Neighborhoods","Mission Alcohol Restrict; Fringe Financial Services RUD","37.75817348","-122.422732","POINT (-122.422732 37.75817348)","52","52","3","5","20"
"Resident","1760009","1335 05TH AV","0","BP FILED","2015-05-06","3","1",,,,,,"2015-006400PRJ","LEGALIZE ADDITION UNIT ON 1ST FL PER PLAN (1-BEDROOM, LIVING ROOM, BATHROOM). UNIT LEGALIZATION PER ORIDINANCE 43-14.","LEGALIZE ADDITION UNIT ON 1ST FL PER PLAN (1-BEDROOM, LIVING ROOM, BATHROOM). UNIT LEGALIZATION PER ORIDINANCE 43-14.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NKWIATKO",,"LEE BENSON CHAN CREIGHTON",,,"2020","Q1","2020_Q1","14 - Inner Sunset","5","Inner Sunset","Inner Sunset",,"RH-2","40-X","Central City Neighborhoods",,"37.76352564","-122.4623241","POINT (-122.4623241 37.76352564)","109","109","7","11","14"
"Resident","2371014","3220 TARAVAL ST","0","BP Filed","2017-09-06","3","1",,"0",,,,,,"UNIT LEGALIZE PER ORDINANCE 43-14 ON GROUND FLOOR. 1 BEDROOM, 1 FULL BATH, 1 LIVING FOOM W/ KITCHEN,","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"RM-1","40-X","Sunset Corridors",,"37.74219726","-122.5008132","POINT (-122.5008132 37.74219726)","39","39","10","7","35"
"Resident","0077004","30 EDITH ST","1","BP ISSUED","2019-05-20 11:01","3","2",,,,,,"2010.0084","To construct a 9 ft. 10 inches wide addition to the east side and a two-story vertical addition to the existing two story single-family dwelling in an RH-3 district.  Revise as a one story vertical addition and a rear addition that extends to rear property line.","REMODEL (E) BLDG AND ADD ONE STORY INCLUDING ADD NEW STAIRS & ELEVATOR CONNECTING 1ST TO 3RD FLOOR. PROVIDE LIGHTWELL AT 3RD FLOOR TO MATCH (E) LIGHTWELL AT ADJACENT BLDG. NEW ROOF DECK & DECK AT 3RD FLOOR.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,,,,,,"2020","Q1","2020_Q1","3 - Northeast","3","North Beach","North Beach",,"RH-3","40-X","Downtown/Van Ness/Northeast Neighborhoods","Telegraph Hill-NB Residential","37.80291352","-122.4086185","POINT (-122.4086185 37.80291352)","106","106","6","3","23"
"Resident","1778022","1838 JUDAH ST","1","CONSTRUCTION","2019-01-14","2","1",,"0",,,,,,"IN 1ST FLR: ADD A NEW DWELLING UNIT WITH ONE BDRM, TWO FULL BATHS.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-3","40-X","Sunset Corridors",,"37.76173145","-122.4820199","POINT (-122.4820199 37.76173145)","39","39","10","7","35"
"Visitor","0306003","433 MASON ST","0","PL FILED","2017-03-29",,,,,,,,"2016-014360PRJ","Demolition and New Construction of a tourist hotel with retail space on Mason Street that will contain approximately 211 hotel rooms.  There will be an eight-level portion (80 feet tall) on Mason Street and a 14-level portion (130 feet tall) at the western portion of the site perpendicular to Derby Street.  The hotel will have its main entrance on Mason Street and will have a service entrance on Derby Street.

The PPA was submitted on 11/1/16 and the 90 day deadline is 1/30/17.",,"97790","97790",,,"0",,,"0",,,"0",,,"0",,"2100","2100",,"0",,"95690","95690","0","211","211","SUPDEGRA","Stanton Architecture",,"4158659600",,"2020","Q1","2020_Q1","4 - Downtown","3","Downtown/Civic Center","Tenderloin","Downtown","C-3-G","80-130-F","Downtown/Van Ness/Northeast Neighborhoods",,"37.78754489","-122.4104668","POINT (-122.4104668 37.78754489)","50","50","6","3","36"
"Resident","4040024","355 PENNSYLVANIA AV","0","BP FILED","2016-06-06","2","1",,,,,,"2016-008790PRJ","RENOVATION OF AN (E) SINGLE FAMILY BLDG INTO A 2 UNIT RESIDENCE. 4 STORIES OVER GRADE PLANE WITH A ROOF DECK. LEVEL 0 GARAGE TO BE INCREASED, UTILITY ROOM CONVERTED TO BEDROOM, LEVEL 1,2 & 3 TO HAVE 5 BEDROOMS, 2 KITCHENS, 2 LIVING ROOMS & 4 BATHROOMS AMONG 2 UNITS. ** MAHER: N/A **","RENOVATION OF AN (E) SINGLE FAMILY BLDG INTO A 2 UNIT RESIDENCE. 4 STORIES OVER GRADE PLANE WITH A ROOF DECK. LEVEL 0 GARAGE TO BE INCREASED, UTILITY ROOM CONVERTED TO BEDROOM, LEVEL 1,2 & 3 TO HAVE 5 BEDROOMS, 2 KITCHENS, 2 LIVING ROOMS & 4 BATHROOMS AMO","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"JSPEIRS",,"355 PENN PARTNERS LLC",,,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RH-2","40-X","Eastern Neighborhoods",,"37.76203679","-122.3932259","POINT (-122.3932259 37.76203679)","54","54","2","9","26"
"Resident","2923030","225 VASQUEZ AV","0","BP Filed","2019-11-08","2","2",,"0",,,,,,"TO ERECT A 3-STORY, TYPE 5B, 2 DWELLING UNIT BLDG W/ 1 BASEMENT. ONE OF THE DWELLING UNIT IS ADU PER","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","14 - Inner Sunset","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X","Forest Hill/West Portal",,"37.74347119","-122.4611991","POINT (-122.4611991 37.74347119)","49","49","10","8","41"
"Resident","0798056","802 - 808 STEINER ST","1","BP ISSUED","2019-12-19 12:44","3","3",,,,,,"2014.0020","Construction of three new four-story residential buildings containing a total of eight dwelling units (19,071 sf) over one level of below-grade parking (16 spaces).","TO ERECT 4 STORIES, 3 UNIT RESIDENTIAL BUILDING.  AS ""806 STEINER STREET, BLOCK 0798, LOT 056""","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Hayes Valley",,"RH-3","40-X","Central City Neighborhoods",,"37.77696162","-122.4327845","POINT (-122.4327845 37.77696162)","23","23","4","11","9"
"Resident","3731078","130 RUSS ST","0","BP Filed","2019-08-09","1","1",,"0",,,,,,"RENO OF (E) 2ND FLR INTO 1 BEDRM APARTMENT. NO ADDT SF. NO STRUCTURAL WORK. TEHE CURRENT 2ND FLR STO","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","9 - South of Market","6","South of Market","South of Market","East SoMa (EN)","RED","65-X","Eastern Neighborhoods","Youth and Family Zone","37.77827978","-122.4079748","POINT (-122.4079748 37.77827978)","32","32","1","10","34"
"Resident","1159004","709 LYON ST","1","BP ISSUED","2019-10-24 14:54","5","5",,"0",,,,,,"TO ERECT A TYPE 3-A, 4-STORY WITH ONE BASEMENT, 5-DWELLING UNIT RESIDENTIAL BLDG.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Lone Mountain/USF",,"RM-1","40-X","Central City Neighborhoods",,"37.7775471","-122.4437058","POINT (-122.4437058 37.7775471)","97","97","7","11","18"
"Resident","6518016","983 CAPP ST","0","BP Filed","2019-12-31","1","1",,"0",,,,,,"REAR BLDG. ADD UNIT PER ORD 162-17. ADD 1 ADU-1 BEDROOM UNIT AT THE (E) REAR DETACHED GARAGE, WITH A","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","40-X","Eastern Neighborhoods","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.75103868","-122.4169381","POINT (-122.4169381 37.75103868)","53","53","3","2","20"
"Resident","1891022","3940 LAWTON ST","0","BP Filed","2019-12-27","2","1",,"0",,,,,,"NEW ADU AS PER #95-17. 1ST FLOOR IN ADDITON TO WORK UNDER PERMIT APPLICATION #201912270852.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors",,"37.75696417","-122.5052034","POINT (-122.5052034 37.75696417)","39","39","10","7","35"
"Mixres","9900048","PIER 48 / SEAWALL LOT 337 / MISSION ROCK","1","PL APPROVED","2018-04-05","786","786","526","526",,,,"2013.0208","The proposed project is the development of Seawall Lot 337 and Pier 48 (i.e. Mission Rock), which will include a mixed-use development, including open space, commercial, residential, retail and parking. The project would include approximately 3,600,000 sf of development including 1,700,000 sf of commercial use including office space, 650 to 1,500 residential units, 150,000 to 250,000 sf of retail or entertainment use, 700 accessory parking space, and a parking structure with 2,300 parking stalls. The project would also involve the rehabiliation and reuse of Pier 48.",,"1950000","1950000","0",,,"0",,,"0","1700000","1700000","0",,,"0","250000","250000",,,"0",,,,,,"MCHRISTE","Jon Knorpp","Jon Knorpp","972-1760","Mission Rock","2020","Q1","2020_Q1","9 - South of Market","6","South of Market","Mission Bay",,"MR-MU","40-X","Mission Bay","Mission Rock","37.77570871","-122.3861483","POINT (-122.3861483 37.77570871)","34","34","1","10","4"
