"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"2090000","Adair St","South Van Ness Ave  -  Capp St","L","South","Thursday","Thu","8","10","1","1","1","1","1","0","1600620","LINESTRING (-122.41754231817 37.765752133172, -122.418633617013 37.765686233205)"
"4264101","College Ave","Mission St  -  Justin Dr","L","NorthEast","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1629843","LINESTRING (-122.424702562024 37.735369870856, -122.424383469786 37.735291502974, -122.424295008282 37.735155187767, -122.424132069036 37.735047736799, -122.424003749963 37.734926301508, -122.423908900587 37.734790892352, -122.42385121284 37.734667082402, -122.423852323938 37.734563373654)"
"11221000","Sacramento St","Davis St  -  Front St","R","North","Monday","Mon","2","6","1","1","1","1","1","0","1621093","LINESTRING (-122.397796257041 37.794434006725, -122.398970254005 37.794284415272)"
"6723000","Harrison St","Morris St  -  06th St","R","NorthWest","Wednesday","Wed","4","6","1","1","1","1","1","0","1608858","LINESTRING (-122.403529641929 37.7776998274, -122.404070256834 37.777272702501)"
"6749000","Harrison St","18th St  -  19th St","R","West","Friday","Fri","0","6","1","1","1","1","1","0","1608018","LINESTRING (-122.412779773759 37.761598494115, -122.412681385517 37.76062926844)"
"8760203","Market St","Octavia St  -  Laguna St","R",,"HOLIDAY","Holiday","2","6","1","1","1","1","1","1","1625839","LINESTRING (-122.423673410652 37.771736463592, -122.424828584124 37.770828786212, -122.424852598549 37.77074774518)"
"13202000","Ventura Ave","Castenada Ave  -  End: 89-99 Block","R","SouthEast","Tue 1st & 3rd","Tues","8","10","1","0","1","0","0","0","1640081","LINESTRING (-122.462267858556 37.750971920785, -122.46219591233 37.751085938797)"
"7642000","Judah St","07th Ave  -  08th Ave","L","South","Wed 1st & 3rd","Wed","7","8","1","0","1","0","0","0","1638642","LINESTRING (-122.46404200546 37.762268848832, -122.465114853877 37.762221793442)"
"8912000","McAllister St","Willard North St  -  Arguello Blvd","L","South","Wednesday","Wed","8","10","1","1","1","1","1","0","1618272","LINESTRING (-122.456472700138 37.775483265156, -122.458435272334 37.77523976338)"
"1406000","25th St","Tennessee St  -  Minnesota St","R","North","Wednesday","Wed","0","6","1","1","1","1","1","0","1607790","LINESTRING (-122.388753180259 37.752777807428, -122.389729644711 37.75272074125)"
"3344000","Buchanan St","Jackson St  -  Pacific Ave","R","East","Mon 1st & 3rd","Mon","11","13","1","0","1","0","0","0","1614750","LINESTRING (-122.4312629469 37.79288864196, -122.431448530826 37.793767113569)"
"5352000","Everson St","Beacon St  -  Amatista Ln","L","North","Thu 2nd & 4th","Thu","9","11","0","1","0","1","0","0","1620558","LINESTRING (-122.430785182102 37.738456901809, -122.429821809101 37.738536041285, -122.429624198274 37.738580075478)"
"9147101","Mission St","Crescent Ave  -  College Ter","L","SouthEast","Sunday","Sun","5","7","1","1","1","1","1","0","1641381","LINESTRING (-122.424702562024 37.735369870856, -122.424787340632 37.735240664085, -122.4257077669 37.734318014076, -122.425791803963 37.734277998066)"
"4171000","Clement St","21st Ave  -  22nd Ave","L","South","Tue 1st, 3rd, 5th","Tues","7","8","1","0","1","0","1","0","1603109","LINESTRING (-122.480590016256 37.782212312227, -122.481659893969 37.782160421651)"
"11545000","Sansome St","California St  -  Halleck St","L","West","Friday","Fri","2","6","1","1","1","1","1","0","1632219","LINESTRING (-122.401126341909 37.79306030075, -122.401224591148 37.793544212786)"
"8280000","Lee Ave","Lakeview Ave  -  Grafton Ave","R","East","Mon 1st & 3rd","Mon","13","15","1","0","1","0","0","0","1616947","LINESTRING (-122.454081722387 37.718173756104, -122.454096161737 37.720038192207)"
"329000","06th St","Mission St  -  Minna St","L","NorthEast","Monday","Mon","4","6","1","1","1","1","1","0","1614257","LINESTRING (-122.408708673446 37.780971182971, -122.408160792966 37.78053538629)"
"10639000","Post St","Larkin St  -  Polk St","R","North","Monday","Mon","6","8","1","1","1","1","1","0","1638127","LINESTRING (-122.418270980371 37.787037947605, -122.419927947561 37.786827526696)"
"6376000","Grand View Ave","23rd St  -  Elizabeth St","L","East","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1611761","LINESTRING (-122.442524700261 37.752379976088, -122.442469414591 37.752119493582, -122.442485384135 37.75189749976, -122.442578206941 37.751700155827, -122.442739983294 37.751573508022)"
"3172000","Broadway","Franklin St  -  Gough St","L","South","Tuesday","Tues","6","8","1","1","1","1","1","0","1614681","LINESTRING (-122.425057305098 37.795526577408, -122.426699599568 37.795316271994)"
"8731000","Mariposa St","Hampshire St  -  York St","L","South","Friday","Fri","0","6","1","1","1","1","1","0","1617967","LINESTRING (-122.408302813033 37.763121794971, -122.408439206677 37.763135436643, -122.409279818788 37.763086023865)"
"6591000","Guerrero St","Duncan St  -  28th St","R","West","Thu 2nd & 4th","Thu","7","9","0","1","0","1","0","0","1606773","LINESTRING (-122.422310655307 37.746376519604, -122.422218291472 37.745578813968)"
"12608000","Thrift St","Capitol Ave  -  Faxon Ave","L","South","Wed 1st & 3rd","Wed","9","11","1","0","1","0","0","0","1617394","LINESTRING (-122.459072290568 37.717454737598, -122.460231798903 37.717443831687)"
"1339000","24th St","Lucky St  -  Folsom St","R","North","Thursday","Thu","6","8","1","1","1","1","1","0","1646723","LINESTRING (-122.413517162787 37.752537885597, -122.414086031021 37.752506065302)"
"8740101","Market St","Pine St  -  Front St","L","SouthEast","Saturday","Sat","5","7","1","1","1","1","1","1","1640602","LINESTRING (-122.397383445616 37.792405521236, -122.397406269634 37.792321953228, -122.398157919715 37.791731151712, -122.398264448474 37.791716058294)"
"395000","08th Ave","Lincoln Way  -  Irving St","R","West","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1629022","LINESTRING (-122.465376632267 37.765969941802, -122.465244895278 37.764083777397)"
"6617000","Haight St","Central Ave  -  Masonic Ave","L","South","Thursday","Thu","6","8","1","1","1","1","1","0","1608791","LINESTRING (-122.44364908623 37.770426370917, -122.445344990017 37.770210174776)"
"5065000","Eddy St","Polk St  -  Van Ness Ave","R","North","Monday","Mon","6","8","1","1","1","1","1","1","1630931","LINESTRING (-122.419181703701 37.783101400225, -122.420817003141 37.78289412161)"
"1923000","41st Ave","Ulloa St  -  Vicente St","L","East","Fri 2nd & 4th","Fri","12","14","0","1","0","1","0","0","1601949","LINESTRING (-122.499131506666 37.740143479408, -122.499001352076 37.738285544851)"
"5258000","Espanola St","Matthew Ct  -  Rosie Lee Ln","L","NorthWest","Thursday","Thu","8","10","1","1","1","1","1","0","1604811","LINESTRING (-122.379934380051 37.731282903575, -122.37968366639 37.731701698338)"
"9454000","Munich St","Naylor St  -  Cordova St","L","SouthEast","Thursday","Thu","12","14","1","1","1","1","1","0","1626804","LINESTRING (-122.43418269403 37.711367979541, -122.434620711508 37.711134302458, -122.435263903506 37.710904581301)"
"6070101","Geary Blvd","Park Presidio Blvd  -  14th Ave","L","South","Wed 1st, 3rd, 5th","Wed","7","8","1","0","1","0","1","0","1611510","LINESTRING (-122.472312256173 37.780655827805, -122.47246285751 37.780572668096, -122.472730962135 37.780560659501, -122.472843993683 37.780630787456)"
"4087000","Clay St","Kearny St  -  Walter U Lum Pl","R","North","Wednesday","Wed","2","6","1","1","1","1","1","0","1602814","LINESTRING (-122.404796472442 37.794453004766, -122.405663217532 37.794345222349)"
"5549000","Fillmore St","Sutter St  -  Bush St","R","East","Thu 2nd & 4th","Thu","6","8","0","1","0","1","0","0","1631344","LINESTRING (-122.433271579541 37.786085429391, -122.43345991669 37.787020667721)"
"5909000","Fulton St","03rd Ave  -  04th Ave","R","North","Mon 2nd & 4th","Mon","10","12","0","1","0","1","0","0","1644361","LINESTRING (-122.460552661793 37.774031133966, -122.461619755469 37.773895253488)"
"6760000","Harrison St","Cesar Chavez St  -  Precita Ave","R","West","Mon 2nd & 4th","Mon","6","8","0","1","0","1","0","0","1608030","LINESTRING (-122.41148412832 37.74829828695, -122.411388068296 37.747301035385)"
"3354000","Buchanan St","Lombard St  -  Magnolia St","R","East","Mon 1st & 3rd","Mon","9","11","1","0","1","0","0","0","1602359","LINESTRING (-122.432760489129 37.800260113743, -122.432863677741 37.800773004309)"
"6047102","Geary Blvd","Wood St  -  Collins St","L","South","Monday","Mon","6","8","1","1","1","1","1","0","1606038","LINESTRING (-122.449047323854 37.78217743771, -122.449988236955 37.782057031823, -122.450092302229 37.782116603421)"
"7246000","Ingerson Ave","Gilroy St  -  Griffith St","R","NorthEast","Saturday","Sat","7","8","1","1","1","1","1","0","1623563","LINESTRING (-122.389135962128 37.716879304457, -122.389277654334 37.716961295467)"
"2665000","Balboa St","20th Ave  -  21st Ave","L","South","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1643917","LINESTRING (-122.479106356666 37.776546338205, -122.480175347783 37.776497608827)"
"4159000","Clement St","10th Ave  -  11th Ave","L","South","Sunday","Sun","7","8","1","1","1","1","1","0","1602959","LINESTRING (-122.468704481046 37.782750917064, -122.469769991545 37.782701905109)"
"5135000","El Verano Way","Fernwood Dr  -  Maywood Dr","L","SouthEast","Mon 2nd & 4th","Mon","13","15","0","1","0","1","0","0","1631027","LINESTRING (-122.460559348081 37.731918507799, -122.460995528946 37.731619724667, -122.461150836953 37.731488167166, -122.461292108548 37.731325687207)"
"9835101","Ocean Ave","Lakewood Ave  -  Manor Dr","L","SouthWest","Fri 1st & 3rd","Fri","7","8","1","0","1","0","0","0","1630108","LINESTRING (-122.46457257839 37.726131788556, -122.464654243507 37.726126376796, -122.465258952978 37.726353286674, -122.465312619494 37.726405275555)"
"9495000","Naples St","Italy Ave  -  Amazon Ave","L","SouthEast","Tuesday","Tues","10","12","1","1","1","1","1","0","1619667","LINESTRING (-122.434732259137 37.716189204778, -122.43534570099 37.715379049757)"
"7009000","Holyoke St","Silver Ave  -  Silliman St","R","West","Tuesday","Tues","8","11","1","1","1","1","1","0","1609075","LINESTRING (-122.410509841969 37.73093843466, -122.410433046919 37.730916487946, -122.410031829279 37.729944538294)"
"224101","03rd St","Bancroft Ave  -  Carroll Ave","L","East","Wednesday","Wed","2","6","1","1","1","1","1","0","1636450","LINESTRING (-122.393902507043 37.726237395014, -122.393893998018 37.726089683513, -122.394134227246 37.725553023952, -122.394243492859 37.725475649951)"
"10048000","Otis St","Gough St  -  Mission St","R","West","Friday","Fri","4","6","1","1","1","1","1","0","1630265","LINESTRING (-122.42034436809 37.771770250043, -122.420305735343 37.771676766198, -122.420174963126 37.770252992189, -122.420008320652 37.770111449154)"
"9105000","Mission St","09th St  -  Washburn St","L","SouthEast","Friday","Fri","2","6","1","1","1","1","1","1","1618776","LINESTRING (-122.414711003922 37.776230519995, -122.415127952624 37.775889703335)"
"8749101","Market St","Mason St  -  Taylor St","R","NorthWest","Thursday","Thu","2","6","1","1","1","1","1","0","1642600","LINESTRING (-122.40895215881 37.783287852635, -122.40897561214 37.783210507851, -122.410197491617 37.782247902736, -122.410292026651 37.782230575213)"
"9363000","Moraga St","37th Ave  -  38th Ave","L","South","Thu 1st, 3rd, 5th","Thu","13","15","1","0","1","0","1","0","1645985","LINESTRING (-122.495897063344 37.755251323277, -122.496959651001 37.755202001019)"
"1826000","37th Ave","Sunset Blvd  -  Irving St","R","West","Fri 1st, 3rd, 5th","Fri","9","11","1","0","1","0","1","0","1645898","LINESTRING (-122.496503837498 37.763981959486, -122.496414560145 37.762711337369)"
"6881000","Henry St","Noe St  -  Castro St","R","North","Wednesday","Wed","9","11","1","1","1","1","1","0","1634551","LINESTRING (-122.433331904809 37.766662030407, -122.435548123459 37.766527892149)"
"7764000","Kearny St","Nottingham Pl  -  Broadway","L","West","Wednesday","Wed","4","6","1","1","1","1","1","0","1624110","LINESTRING (-122.405409100325 37.797544592985, -122.405481090131 37.797902804277, -122.405473070568 37.798016956507)"
"12682000","Treat Ave","Harrison St  -  17th St","R","West","Monday","Mon","0","6","1","1","1","1","1","0","1598544","LINESTRING (-122.41310524323 37.765447608418, -122.413239817019 37.76515375097, -122.41358756931 37.763823207349)"
"13133000","Valmar Ter","Silliman St  -  Peru Ave","R","NorthWest","Thursday","Thu","12","15","1","1","1","1","1","0","1598868","LINESTRING (-122.423836850757 37.726337278991, -122.424134778437 37.725945407716)"
"12555202","The Embarcadero","Broadway  -  Green St","L","SouthWest","Monday","Mon","0","2","1","1","1","1","1","1","1624862","LINESTRING (-122.397669948657 37.799234483026, -122.397623314259 37.799398885916, -122.398945512141 37.800879117939, -122.399130242841 37.800896476996)"
"2079000","Abbey St","Chula Ln  -  17th St","L","East","Thursday","Thu","12","14","1","1","1","1","1","0","1641792","LINESTRING (-122.427240110714 37.763798304806, -122.427166941329 37.762972844652)"
"11699000","Scott St","Post St  -  Sutter St","L","West","Friday","Fri","6","8","1","1","1","1","1","0","1605492","LINESTRING (-122.438019672055 37.784530918539, -122.438206382832 37.785459341628)"
"9136000","Mission St","Godeus St  -  30th St","L","SouthEast","Sunday","Sun","5","7","1","1","1","1","1","0","1619269","LINESTRING (-122.421680447672 37.742821173962, -122.421968761687 37.742375398498)"
"9167000","Mission St","Ocean Ave  -  Persia Ave","R","NorthWest","Wednesday","Wed","5","7","1","1","1","1","1","0","1626360","LINESTRING (-122.435385086008 37.723909403464, -122.435976889062 37.72312996338)"
"3245000","Bruce Ave","Edgar Ave  -  Harold Ave","L","South","Mon 1st & 3rd","Mon","13","15","1","0","1","0","0","0","1602300","LINESTRING (-122.452119206163 37.722124350293, -122.453101857391 37.722121347536)"
"2988000","Blanken Ave","Wheeler Ave  -  Peninsula Ave","R","South","Friday","Fri","8","11","1","1","1","1","1","0","1612612","LINESTRING (-122.399927959792 37.711814437532, -122.399064450545 37.711608932065)"
"7567000","Jones St","Ellis St  -  Antonio St","R","East","Monday","Mon","6","8","1","1","1","1","1","1","1597518","LINESTRING (-122.412782128368 37.784866245085, -122.412872037823 37.78530844888)"
"9145000","Mission St","Park St  -  Richland Ave","L","East","Tue 2nd & 4th","Tues","6","8","0","1","0","1","0","0","1619304","LINESTRING (-122.424235083638 37.736737479973, -122.424466262427 37.736061172157)"
"6436101","Great Hwy","Lincoln Way  -  Sloat Blvd","R","West","Friday","Fri","0","6","1","1","1","1","1","1","1636096","LINESTRING (-122.510341319396 37.764000833634, -122.510250238363 37.763876233587, -122.510191568136 37.763232236207, -122.510055733218 37.762104521613, -122.509081958701 37.754595345865, -122.508598807634 37.750882002306, -122.506691990028 37.736223158689, -122.506672003204 37.735641799033, -122.506717428299 37.735469757819)"
"10620202","Portola Dr","Dorchester Way  -  Claremont Blvd","R","North","Tue 2nd & 4th","Tues","7","8","0","1","0","1","0","0","1604409","LINESTRING (-122.46374656633 37.74004845684, -122.4643591214 37.739968616153, -122.464753143896 37.739890604217, -122.46517724217 37.739758507352, -122.465237442027 37.739686646318)"
"124000","02nd Ave","Anza St  -  Balboa St","L","East","Mon 1st & 3rd","Mon","8","10","1","0","1","0","0","0","1601983","LINESTRING (-122.45986037295 37.779282629539, -122.459724821996 37.777429862253)"
"2377000","Aptos Ave","Darien Way  -  Upland Dr","L","East","Wed 2nd & 4th","Wed","11","13","0","1","0","1","0","0","1612496","LINESTRING (-122.466092958044 37.732052516267, -122.466070839592 37.731805119199, -122.466112821401 37.731096308949, -122.466150941105 37.730815442283, -122.466257284897 37.730329022327)"
"4978101","Duboce Ave","Mission St  -  Woodward St","L","South","Tuesday","Tues","0","6","1","1","1","1","1","0","1620404","LINESTRING (-122.420008320652 37.770111449154, -122.420227150544 37.769936086616, -122.420808189287 37.769923872969, -122.420938645655 37.76991755176)"
"4031000","Church St","26th St  -  Cesar Chavez St","R","West","Mon 2nd & 4th","Mon","8","10","0","1","0","1","0","0","1615145","LINESTRING (-122.427122759632 37.748495826304, -122.427045475225 37.747695853043)"
