"department_name","strategic_goal","measure_title","measure_description","measure_methodology","measure_data_type","fiscal_year","end_calendar_year","target","mid_year_result","mid_year_projection","full_year_result","data_notes"
"ACADEMY OF SCIENCES","Promote workforce inclusivity","Percent of management positions held by women","Percent of management positions held by women",,"Percent","FY2018-19","2019","0.5","0.54","0.5","0.54",
"ACADEMY OF SCIENCES","Promote workforce inclusivity","Percent of management positions held by women","Percent of management positions held by women",,"Percent","FY2019-20","2020","0.5","0.57","0.57","0.5",
"ACADEMY OF SCIENCES","Promote workforce inclusivity","Percent of management positions held by women","Percent of management positions held by women",,"Percent","FY2020-21","2021","0.5",,"0.5","0.61",
"ACADEMY OF SCIENCES","Promote workforce inclusivity","Percent of management positions held by women","Percent of management positions held by women",,"Percent","FY2021-22","2022","0.5","0.58","0.58",,
"ACADEMY OF SCIENCES","Promote workforce inclusivity","Percent of management positions held by women","Percent of management positions held by women",,"Percent","FY2022-23","2023","0.58",,,,
"ACADEMY OF SCIENCES","Promote workforce inclusivity","Percent of management positions held by women","Percent of management positions held by women",,"Percent","FY2023-24","2024","0.58",,,,"No public data notes."
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2017-18","2018","49","41","49","51",
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2018-19","2019","49","38","50","54",
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2019-20","2020","50","31","40","31",
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2020-21","2021","40",,"33","43",
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2021-22","2022","40","35","50",,
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2022-23","2023","50",,,,
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of Careers in Science Program interns","Number of Careers in Science Program interns (San Francisco highschool and college students)","Collection Method: Data is collected through an electronic time management system, then imported into ADP payroll.  Information is housed on our network, paper records kept in Payroll office. Timing:  Data is collected bi-weekly and paper records are available bi-weekly, payroll (electronic) records are available monthly.","Numeric","FY2023-24","2024","50",,,,"No public data notes."
"ACADEMY OF SCIENCES","Provide STEM education opportunities to all members of the community","Number of hours worked by Careers in Science interns","Number of hours worked by the interns in the Careers in Science Program","Collection Method: Collected through E-Time, ADP Payroll.  Records are located in Payroll office on printed registers as well as housed on an ADP and HR Prespectives server on our network. Timing:  Data is available on a bi-weekly basis.","Numeric","FY2017-18","2018","12000","6032","12000","19424",
