"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.47732881409326 37.76143440585099)","646","Vacant","1834037","1401 19TH AV","1","CONSTRUCTION","2021-01-26T00:00:00.000","0",,"0","0","0","0","0",,,,"2017-008320PRJ","CONVERTING AUTO REPAIR SERVICE BAYS INTO A NEIGHBORHOOD SERVING CONVENIENCE STORE AND CAFE. CHANGE OF USE.","CONVERTING AUTO REPAIR SERVICE BAYS INTO A NEIGHBORHOOD SERVING CONVENIENCE STORE AND CAFE. CHANGE O","1405.0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","1405.0","259","0","0","0","0","0","0","0","0","EJACKSON",,"DP & DK INVESTMENTS INC",,,"0","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-3","40-X","Sunset Corridors PDA",,"37.7614344059","-122.477328814","39","39","10","7","35"
"POINT (-122.43508354802192 37.738559018484445)","893","Resident","6700032","2476 DIAMOND ST","1","CONSTRUCTION","2019-11-25T00:00:00.000","1",,"0","1","1","0","0",,,,"2018-001662PRJ","ERECT A 3 STORIES, NO BASEMENT, TYPE V-B, ONE FAMILY DWELLING.","ERECT A 3 STORIES, NO BASEMENT, TYPE V-B,  ONE FAMILY DWELLING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","JHORN","Gabriel Ng Architects Inc.",,"4156828060",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Glen Park","Glen Park",,"RH-1","40-X",,,"37.7385590185","-122.435083548","96","96","9","5","10"
"POINT (-122.41395546882039 37.78634415100624)","70","Mixres","0318020","651 GEARY ST","1","BP ISSUED","2018-12-04T00:00:00.000","52",,"0","52","52","6","6","90% AMI;",,,"2013.0212","Demolish an existing 2-story vacant office building, and construct a new 13-story residential building with 1,100 sq.ft. retail space at ground floor.",,"5945.0","-8010","0","0","0","0","0","0","0","0","-13955","0","0","0","0","5945.0","5945","0","0","0","0","0","0","0","0",,"Career Re","Structura","650-588-4",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","Downtown/Civic Center","Tenderloin",,"RC-4","80-T-130-T","Downtown/Van Ness/Northeast Neighborhoods PDA","North of Market Residential 1; Fringe Financial Services RUD","37.786344151","-122.413955469","20","20","5","10","36"
"POINT (-122.40247944149039 37.71668358685757)","2200","Resident","6177002","1230 GOETTINGEN ST","0","BP Filed","2021-09-23T00:00:00.000","1",,"0","1","1","0","0",,,,"2020-005122PRJ",,"NEW SINGLE FAMILY RESIDENTIAL TYPE V 2-STORY BUILDING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","10","Visitacion Valley","Visitacion Valley",,"RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7166835869","-122.402479441","75","75","9","9","40"
"POINT (-122.48317689247614 37.76260070438013)","1323","Resident","1779027","1336 25TH AV","1","BP ISSUED","2019-12-03T00:00:00.000","3",,"0","1","1","0","0",,,,"2019-007068PRJ","Convert (E) storage at ground fl ot ADU per Ord 162-17.","PER ADU ORDINANCE# 162-17, CONVERSION OF (E) STORAGE AREA @ GROUND FLOOR INTO 1 BEDROOM & 1 BATH ADU","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE","santos & Urrutia Structural Enginee","Rodrigo Santos","415-642-7722",,"0","1","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-2","40-X","Sunset Corridors PDA",,"37.7626007044","-122.483176892","39","39","10","7","35"
"POINT (-122.50959579280868 37.76360805474305)","1666","Vacant","1701006","1234 GREAT HWY","0","PL Filed","2019-10-16T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-019511PRJ","The project involves the change of use from motel to hotel. The project includes the following: exterior alterations that entail removing garage doors and window changes; re-striping and reconfiguration of existing surface parking to improve access and i",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","60","84","24","VLEWIS","Arcsine",,"5104442410",,"0","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside","Western Shoreline","NC-2","40-X","Sunset Corridors PDA",,"37.7636080547","-122.509595793","39","39","10","7","35"
"POINT (-122.39773331931238 37.73617804989232)","1037","Resident","5384D004B","1638 QUINT ST","1","CONSTRUCTION","2019-11-07T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-010419PRJ","UNIT LEGALIZATION PER ORD# 43-14 @ 1ST FLR W/ 1 BEDROOM AND 1 BATH.","UNIT LEGALIZATION PER ORD# 43-14 @ 1ST FLR W/ 1 BEDROOM AND 1 BATH.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL","A & J Design Association",,"4156011338",,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7361780499","-122.397733319","87","87","2","9","1"
"POINT (-122.48845002342439 37.77448204295212)","1502","Resident","1616024","2750 CABRILLO ST","1","BP ISSUED","2021-01-21T00:00:00.000","2",,"0","2","2","0","0",,,,"2019-013943PRJ","Construction of a new four-story, two-unit building on the vacant lot. Unit #1, located on the ground floor, would be approximately 425 square feet, and Unit #2, located on the second, third and fourth floors, would be approximately 4,435 square feet..","ERECT TYPE-V, 4-STORY, TWO DWELLING UNITS WITH NO BASEMENT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CMAY",,,"4158608071",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors PDA",,"37.774482043","-122.488450023","8","8","8","4","29"
"POINT (-122.44325239089338 37.7582252759572)","810","Resident","2713013","71 EAGLE ST","0","BP Filed","2017-10-19T00:00:00.000","2",,"0","0","0","0","0",,,,"2017-014237PRJ","Interior and exterior additions and modifications to an existing single family home. Addition of a new dwelling unit.","REMODEL (E) GARAGE TO INCLUDE LAUNDRY & UTILITIES. ADD A 403 SQ FT APARTMENT. REMODEL FRONT FACADE TO INCLUDE DECK ON 2ND STORY.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA",,,"5108332643",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X",,,"37.758225276","-122.443252391","115","115","3","5","5"
"POINT (-122.42500853817052 37.75963929789978)","1880","Resident","3598065","3665 19TH ST","0","BP Filed","2020-09-17T00:00:00.000","4",,"0","2","2","0","0",,,,"2020-009349PRJ","(2) ground floor accessory dwelling units ((1) studio, (1) 2-bedroom) per Ord. 162-16. Infill garage door and add entry door and 2 wood windows at front facade. Grd flr lateral upgrade front structure to comply with ab-094 standards under separate permit","(2) GROUND FLOOR ACCESSORY DWELLING UNITS ((1) STUDIO, (1) 2-BEDROOM. INFILL GARAGE DOOR AND ADD ENT","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","KBOTN","Altos Engineering",,,,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","8","Mission","Mission","Mission District Streetscape Plan","RH-3","40-X","J Church and Mission Corridor PDA",,"37.7596392979","-122.425008538","37","37","3","5","20"
"POINT (-122.45179832405795 37.729619599894285)","629","Resident","3139026","529 FLOOD AV","0","BP Filed","2017-04-28T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-007528PRJ","The project proposes the legalization of an illegal unit at the ground floor per Ord. 43-14.","UNIT LEGALIZATION ORD 43-14. LEGALIZATION OF A DWELLING UNIT INSTALLED WITHOUT A PERMIT. MINOR STRUC","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","SJIMENEZ",,,"4158878704",,"1","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","Outer Mission","West of Twin Peaks",,"RH-1","40-X",,,"37.7296195999","-122.451798324","95","95","9","8","41"
"POINT (-122.44023331126384 37.801210488065905)","1338","Resident","0488A024","245 ALHAMBRA ST","0","BP Filed","2019-04-04T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-004931PRJ","The project includes a horizontal side addition at the ground and second floors, as well as the expansion of the attic level. The scope of work also includes lifting the building 12"" to achieve habitable ceiling heights to accommodate a new 1-bedroom acc","HORIZONTAL ADDITION AT REAR YARD, EXPANSION OF SECOND LEVEL, AND NEW ACCESSORY DWELLING UNIT AT GROU","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CMAY","Gary Bell + Associates",,"4153770425",,"0","0","2021","Q3","2021_Q3",,"0","2 - Marina","2","Marina","Marina",,"RH-1","40-X","Lombard Street PDA",,"37.8012104881","-122.440233311","17","17","4","6","13"
"POINT (-122.41323537172826 37.7584619857837)","1719","Resident","3612066","731 Treat Ave","0","PL Filed","2020-03-06T00:00:00.000","4",,"0","2","2","0","0",,,,"2019-015384PRJ","The proposed project involves the demolition of the existing 21-foot-tall, two-story, 1,445-square-foot residential building that was damaged by a fire, and construction of a 40-foot-tall, four-story, residential building approximately 5,741 square feet",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","AWESTHOF","Applied Remedial Technologies, Inc",,"5105291732",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-3","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7584619858","-122.413235372","53","53","3","2","20"
"POINT (-122.43220168433409 37.79492490162274)","2095","Resident","0565008","2108 BROADWAY *","0","BP Filed","2021-03-02T00:00:00.000","3",,"0","1","1","0","0",,,,"2021-001692PRJ","Legalize the addition of one Unauthorized Dwelling Unit (UDU) constructed without a permit as an ADU per Government Code Section 65852.2(a) through (d). Not a project under CEQA.","Renovate existing 1st floor Unauthorized Dwelling Unit (UDU) into a legal Accessory Dwelling Unit (A","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","WHUGHEN",,,"(415) 217-70",,"0","1","2021","Q3","2021_Q3",,"0","2 - Marina","2","Pacific Heights","Pacific Heights",,"RH-2","40-X",,,"37.7949249016","-122.432201684","102","102","4","6","30"
"POINT (-122.44384055766795 37.716970365308256)","1412","Resident","7032A040","2310 ALEMANY BL","0","BP Filed","2019-07-11T00:00:00.000","2",,"0","1","1","0","0",,,,,,"LEGALIZE BASEMENT ADU. STAIRS LEADING TO MAIN RESIDENCE IN BACKYARD WILL BE REPLACED W/ (N) STAIRS.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"1","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.7169703653","-122.443840558","80","80","9","1","28"
"POINT (-122.46077764977832 37.72845480055297)","630","Resident","3282001","101 KENWOOD WY","0","BP Filed","2017-05-25T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-007852PRJ","UNIT LEGALIZATION PER ORDINANCE# 43-14. CHANGE OF USE FROM 1 UNIT TO 2 UNITS. 2 BEDROOMS, 1 BATH & 1 KITCHEN.","UNIT LEGALIZATION PER ORDINANCE# 43-14. CHANGE OF USE FROM 1 UNIT TO 2 UNITS. 2 BEDROOMS, 1 BATH & 1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"GURALNIK ILANA",,,"1","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X","Balboa Park and Southwest Corridors PDA",,"37.7284548006","-122.46077765","68","68","10","8","41"
"POINT (-122.45041062288584 37.72045061920379)","1470","Resident","7023001","202 LOUISBURG ST","0","BP Filed","2019-09-13T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-022169PRJ","Legalization of an existing unit in the garage per Ordinance No 43-14.","TO COMPLY W/ NOV NO.2018-34831. LEGALIZE AN ILLEGAL STUDIO UNIT UNDER ORD# 43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE","Campbell & Associates",,"4152612613",,"1","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA","Oceanview Large Residence","37.7204506192","-122.450410623","81","81","10","1","24"
"POINT (-122.42533674067602 37.76891253573257)","366","Resident","3534043","235 CLINTON PK","1","CONSTRUCTION","2019-12-17T00:00:00.000","3",,"0","1","1","0","0",,,,"2016-006325PRJ","LEGALIZATION OF (E) UNAUTHORIZED DWELLING UNIT UNDER ORDINANCE NO. 43-14. LEGALIZATION OF (E) STUDIO APARTMENT WITH KITCHEN & FULL BATH.","LEGALIZATION OF (E) UNAUTHORIZED DWELLING UNIT UNDER ORDINANCE NO. 43-14. LEGALIZATION OF (E) STUDIO APARTMENT WITH KITCHEN & FULL BATH.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","SJIMENEZ",,,"4159998658",,"1","0","2021","Q3","2021_Q3",,"0","8 - Mission","8","Mission","Mission","Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia PDA",,"37.7689125357","-122.425336741","37","37","3","5","20"
"POINT (-122.3980283577759 37.779909121139006)","1370","Mixres","3762121","598 BRYANT ST","0","PL Filed","2019-04-10T00:00:00.000","353",,"0","353","353","54","54",,,,"2018-014043PRJ","Demolition of an existing gas station and construct a new 25 story mixed-use residential building, utilizing the California State Density Bonus Law. The proposed is 259'-6"" feet in height with 353 dwelling units and 5,648 square feet of PDR space.",,"5648.0","-6075","0","0","0","0","0","0","0","0","-3227","0","5648","-1882","0","0.0","-966","0","0","0","0","0","0","0","0","ESAMONSK","Allrise Capital Inc",,"3109066880",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","Central SoMa","CMUO","130-CS","Eastern Neighborhoods PDA","Central SoMa","37.7799091211","-122.398028358","32","32","1","10","34"
"POINT (-122.42452132649886 37.77796699958023)","1824","Vacant","0793037","618-630 Octavia ST","0","PL Filed","2020-05-19T00:00:00.000","50",,"0","46","46","10","10",,,,"2020-004414PRJ","The proposed project will demolish an existing structure consisting of 4x one-bedroom units and an on-grade parking lot, merging the two lots to construct a new 7-story building with 40 dwelling units including 4 replacement one-bedroom units, ground-flo",,"1840.0","1840","0","0","0","0","0","0","0","0","0","0","0","0","0","1840.0","1840","0","0","0","0","0","0","0","0","CENCHILL","DLR Group Architecture","Jason Duc Tran","4159017212",,"0","0","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Western Addition","Hayes Valley","Market and Octavia; Market and Octavia Living Alleys","NCT-HAYES","40-X","Market Octavia PDA",,"37.7779669996","-122.424521326","22","22","4","11","9"
"POINT (-122.50458912681529 37.73665174928193)","1191","Resident","2450016","2675 46TH AV","1","BP APPROVED","2019-04-01T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-015206PRJ","Proposed rear addition ADU & Sunroom (common) for main house & ADU use per Ord. 95-17.","HORIZONTAL ADDITION. PROPOSED REAR ADDITION ADU & SUNROOM(COMMON) FOR MAIN HOUSE & ADU USE PER ORD#","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL","Baukunst",,"6504551207",,"0","1","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors PDA",,"37.7366517493","-122.504589127","40","40","10","7","35"
"POINT (-122.42767458405758 37.73440365931236)","1032","Resident","6722001","101 ST MARYS AV","0","BP Filed","2018-08-02T00:00:00.000","2",,"0","0","0","0","0",,,,"2018-010953PRJ","CHANGE OF USE OF AN (E) OFFICE (277 SF) TO A COFFEE SHOP. NO CHANGE TO (E) RESIDENTIAL USE & UNITS. PROVIDE (N) ACCESSIBLE ENTRY W/ (N) WINDOWS","CHANGE OF USE OF AN (E) OFFICE (277 SF) TO A COFFEE SHOP. NO CHANGE TO (E) RESIDENTIAL USE & UNITS.","277.0","277","0","0","0","0","0","0","0","0","0","0","0","0","0","277.0","277","0","0","0","0","0","0","0","0","CCAMPBEL","Wing Lee Architects",,"4152976493",,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","8","Bernal Heights","Outer Mission",,"RH-2","40-X","J Church and Mission Corridor PDA",,"37.7344036593","-122.427674584","93","93","9","5","28"
"POINT (-122.50752150588069 37.757232285552604)","1169","Resident","1893029","1566 48TH AV","1","CONSTRUCTION","2021-11-01T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-004370PRJ","Remodel and addition to existing single family home and convert it to a 2 unit building. The additions will be located at the rear and two new stories above the existing room.  Parking will be provided for 2 cars and 2 bikes. Proposed building would crea","REMODEL (E) SINGLE FAMILY HOME W/ GROUND FLOOR ADDITION & ADDITION OF (2) STORIES.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA","Kotas/Pantaleoni Architects",,"4154954051",,"0","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside","Western Shoreline","RH-2","40-X","Sunset Corridors PDA",,"37.7572322856","-122.507521506","39","39","10","7","35"
"POINT (-122.45639016058414 37.78941667303702)","2296","Resident","0989022","3737 Jackson Street","0","BP Filed","2021-04-07T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-004191PRJ","Expansion of garage (sub-basement) level. Expansion at basement level. Addition at south (rear) end of building. Addition of 4th floor level. Addition of elevator. Addition of automatic sprinkler system. New hardscape in rear yard. The maximum depth of e","EXPANSION OF GARAGE (SUB-BASEMENT) LEVEL. EXPANSION @ BASEMENT LEVEL. ADDITION @ SOUTH (REAR) END OF BUILIDNG. ADDITION OF 4TH FLOOR LEVEL. ADDITION OF ELEVATOR. ADDITION OF AUTOMATIC SPRINKLER SYSTEM. NEW HARDSCAPE IN REAR YARD. CONST TYPE FORM V-A TO (","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MITAYLOR","Butler Armsden Architects",,"4152667766",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","2","Presidio Heights","Presidio Heights",,"RH-1","40-X",,,"37.789416673","-122.456390161","10","10","8","6","31"
"POINT (-122.43262721594739 37.72662447715509)","2307","Resident","6013005B","152 LONDON ST","0","BP Filed","2021-07-12T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-006599PRJ",,"One ADU on first floor per ordinance 95-17.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X","J Church and Mission Corridor PDA",,"37.7266244772","-122.432627216","90","90","9","1","7"
"POINT (-122.50514946196273 37.74521335577407)","761","Resident","2303001B","2209 46TH AV","0","BP Filed","2017-12-01T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-016179PRJ","COMPLY WITH COMPLAINT #201775111,#201703416 AND #201707011. LEGALIZE DWELLING UNIT AT 1ST FL PER ODINANCE #43-14","COMPLY WITH COMPLAINT #201775111,#201703416 AND #201707011. LEGALIZE DWELLING UNIT AT 1ST FL PER ODI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA",,"SU YAN LIANG & XUAN XIAO LIAN",,,"1","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Parkside","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors PDA",,"37.7452133558","-122.505149462","39","39","10","7","35"
"POINT (-122.40010114461205 37.76982894703716)","2342","Vacant","3807001","900 07TH ST","1","BP REINSTATED","2021-11-22T00:00:00.000","0",,"0","0","0","0","0",,,,"2021-012250PRJ",,"TO ERECT A 3-STORY, TYPE 1A, PARCEL DELIVERY SERVICE BLDG W/ ACCESSORY OFFICE, RETAIL SPACES & PUBLI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","10","South of Market","Mission Bay","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","PDR-1-G","58-X","Eastern Neighborhoods PDA",,"37.769828947","-122.400101145","33","33","1","9","4"
