"project_type","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","supedist","pda","neighborhood","nhood_1990","year","qtr","year_qtr","latitude","longitude","geocoded_column",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","6234024","292 ARLETA AV","false","BP FILED","2015-04-20T00:00:00.000","1","1","0","0",,,,,,"CONSTRUCT (N) 2-STORY SINGLE FAMILY DWELLING UNIT.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO",,,,"12 - South Central","10",,"Visitacion Valley","Visitacion Valley","2019","Q1","2019_Q1","37.71463116","-122.408601","POINT (-122.408601 37.71463116)","75","9","9","40"
"Mixres","3708003","50 01ST ST","true","BP ISSUED","2017-07-05T00:00:00.000","109","109","0","0","Fee Payment",,,"2006.1523","The project Sponsor will build a 61-story approximately 850-ft tall mixed-use tower with 34 floors of office below 22 residential levels containing 124 units, as well as retail and publicly-available open space on the bottom floors. the three Mission stre",,"1970000","1704000","0","0","0","0","0","0","0","1050000","806000","0","0","0","0","310000","288000","0","0","0","610000","610000","0","0","0","KGUY","Daniel Frattin","Daniel Frattin","415 567 9000","4 - Downtown","6","Transit Center District","Financial District/South Beach","Financial District","2019","Q1","2019_Q1","37.79033881","-122.3986875","POINT (-122.3986875 37.79033881)","108","6","10","8"
"Resident","3747012","325 FREMONT ST","true","BP ISSUED","2017-03-21T00:00:00.000","119","119","0","0","Fee Payment",,,"2012.1025","The proposed project would construct a 250-foot tall residential tower , containing 119 dwelling units and 61 off-street parking spaces.  The current planning is for resident parking below grade; lobby, bike parking and handicap parking at street level; residential units from the 2nd floor to the 25th floor; and a common space for the residents at the roof.","TO ERECT 26 STORIES, 3 BASEMENT, 118 RESIDENTIAL UNITS WITH MIX USE TYPE 1 CONSTRUCTION.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","RSUCRE","Steve Vettel","Steve Vettel","268-6171","9 - South of Market","6","Downtown-Van Ness-Geary","Financial District/South Beach","South of Market","2019","Q1","2019_Q1","37.78777144","-122.3929466","POINT (-122.3929466 37.78777144)","30","1","10","8"
"Mixres","1408001","301 25TH AV","false","PL FILED","2015-06-17T00:00:00.000","9","9","0","0",,,,"2014.0952PRJ","Demolish existing structures.  Subdivide into 3 parcels.  Lot 1:  4-story building with retail and parking at ground floor; residential and open space at floors 2, 3 & 4.  Lots 2 & 3:  4-story building with parking and open space at ground floor and residential at floors 2, 3 & 4.",,"1777","1777","0","0","0","0","0","0","0","0","0","0","0","0","0","1777","1777","0","0","0","0","0","0","0","0","SLAI","Double AA Corp.","Wisfe Aish","650-589-7722","1 - Richmond","1",,"Outer Richmond","Outer Richmond","2019","Q1","2019_Q1","37.78362465","-122.4852608","POINT (-122.4852608 37.78362465)","8","8","4","29"
"Resident","4218036","1321 DE HARO ST","true","CONSTRUCTION","2016-12-09T00:00:00.000","3","2","0","0",,,,"2008.0505","Dish existin 1200 sqft residence with no off-street parking and construct 3-unit 3100 sqft with 3 off-street parking spaces.
Rear Yard Variance","ERECT NEW 3-STORY, 2-FAMILY DWELLING UNITS

* This project has been extensively revised to be only a 2-FAMILY RESIDENCE (R3, NOT R2). MJ 3/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DSANCHEZ","Albert Costa","Albert Costa","415.986.0101","9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.75313632","-122.4001715","POINT (-122.4001715 37.75313632)","54","2","9","26"
"Mixres","3559008","2238 - 2254 MARKET ST","true","BP ISSUED","2017-12-08T00:00:00.000","44","41","5","5","On-site BMR Project","90% AMI;","Rental","2014.1510","This is a Priority Processing Application for Type 3: LEED Platinum.  The project includes a vertical addition of 3-4 floors of residential dwelling units on top of an existing building at 2248-2254 Market Street, which is to be retained.  A new constructed mixed-use building (residential over/retail) is proposed to be built on the vacant surface parking lot at 2238-2240 Market Street and interconnected to the 2248-2254 Market Street building.  The project also seeks to construct two new townhomes on the vacant 15th Street surface parking lot at 2157 - 15th Street.  The project will have a total of up to 45 new dwelling units and up to 5,573 sq.ft. of retail space.","CHANGE OF USE. VERTICAL & HORIZONTAL ADDITION TO EXISTING. 5-STORY, 44 DWELLING UNITS WITH COMMERCIAL OVER BASEMENT GARAGE BUILDING.","11146","-7654","0","5573","-3827","0","0","0","0","0","0","0","0","0","9400","5573","-3827","0","0","0","0","0","0","0","0","DWASHING",,,,"7 - Central","8","Market & Octavia","Castro/Upper Market","Castro/Upper Market","2019","Q1","2019_Q1","37.76453931","-122.4312146","POINT (-122.4312146 37.76453931)","38","3","5","5"
"Retail/Ent","2360014","2120 TARAVAL ST","false","PL FILED","2015-03-18T00:00:00.000","0","0","0","0",,,,"2015-003342PRJ","Change of use from an existing automotive repair facility to a Medical Cannabis Dispensary.",,"5000","0","0","0","0","0","0","0","0","0","0","0","0","-5000","0","5000","5000","0","0","0","0","0","0","0","0","EJACKSON","Thomas Walsh","Thomas Walsh, Jr.","6502074638","15 - Outer Sunset","4",,"Sunset/Parkside","Parkside","2019","Q1","2019_Q1","37.74271729","-122.4888864","POINT (-122.4888864 37.74271729)","40","10","7","35"
"Resident","4085003","824 FLORIDA ST","true","CONSTRUCTION","2019-02-11T00:00:00.000","2","1","0","0",,,,,,"VERTICAL&HORIZONTAL ADDITION. ADD 3 STORIES. ADD 1 UNIT. ADD ROOF DECK. UNIT 1: 1&2/FL-3 BR & 2 1/2 BATH, LAUNDRY, LIVING, DINING & KITCHEN. UNIT 2: 3&4/FL-3 BR & 2 1/2 BATH, LAUNDRY, LIVING, DINING & KITCHEN.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,,,"8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.75864087","-122.41091","POINT (-122.41091 37.75864087)","53","3","2","20"
"Mixres","2515001","2800 SLOAT BL","true","CONSTRUCTION","2018-06-18T00:00:00.000","56","56","7","7","On-site BMR Project","90% AMI;","Ownership","2005.1066","Demolition of existing buildings and construction of three new five-story buildings with a total of 55 dwelling units, 48 parking spaces in an underground parking garage, 26,000 gsf of ground floor retail, and 34 covered spaces for the commercial use.","TO ERECT 5 STORIES, 1 BASEMENT, 56 UNITS RESIDENTIAL OVER COMMERCIAL, MIXED USED BUILDING.","22779","6435","0","0","0","0","0","0","0","0","0","0","0","0","0","22779","22779","0","0","0","0","-16344","0","0","0","KCONNER","Kieran O'Carroll","Rachel Hamilton","510-547-6914","15 - Outer Sunset","4",,"Sunset/Parkside","Parkside","2019","Q1","2019_Q1","37.73585377","-122.5047373","POINT (-122.5047373 37.73585377)","40","10","7","35"
"Resident","1444015","371 12TH AV","true","CONSTRUCTION","2017-11-16T00:00:00.000","2","1","0","0",,,,,,"HORIZONTAL EXTENSION AT REAR (15'-3""). REMODEL (E) BATHROOM @ 3RD FLOOR. NEW 3 BEDROOMS & 3 BATHROOMS. ADD 1 ADDITIONAL UNIT.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MPUTRA",,,,"1 - Richmond","1",,"Inner Richmond","Inner Richmond","2019","Q1","2019_Q1","37.78132818","-122.4710797","POINT (-122.4710797 37.78132818)","5","8","4","11"
"Mixres","0832025","300 OCTAVIA ST","true","BP FILED","2016-06-23T00:00:00.000","12","12","1","1",,,,"2014-002330PRJ","The proposed project includes construction of two 5-story, approximately 55-foot-tall building with  a combined 24 residential units over ground floor commercial uses with bicycle parking.","TO ERECT 12 DWELLING UNIT WITH 5 STORIES NEW BLDG(CONDO AND RETAIL)","1606","1606","0","0","0","0","0","0","0","0","0","0","0","0","0","1606","1606","0","0","0","0","0","0","0","0","CGROB",,"City County of San Francisco Office","554-5395","5 - Western Addition","5","Market & Octavia","Hayes Valley","Western Addition","2019","Q1","2019_Q1","37.77509955","-122.42404","POINT (-122.42404 37.77509955)","22","4","11","9"
"Resident","3618071","990 GUERRERO ST","true","CONSTRUCTION","2017-03-10T00:00:00.000","3","1","0","0",,,,"2010.0318","1. Add a dwelling unit at the ground floor, and to add a parking stacker.
2. Remove a portion of the existing hipped roof to accomodate a roof terrace.
3.  Add four dormers and two skylights.","CONSTRUCT ADDITIONAL DWELLING UNITS @ EXISTING BASEMENT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SLAI",,,,"8 - Mission","8","Mission-San Jose Corridor","Mission","Mission","2019","Q1","2019_Q1","37.75536379","-122.4235472","POINT (-122.4235472 37.75536379)","52","3","5","20"
"Mixres","2623006","376 CASTRO ST","true","BP FILED","2015-05-22T00:00:00.000","24","24","3","3","On-site BMR Project","90% AMI;","Ownership","2004.0976","Demolition of a gas station and construction of a mixed-use building with 24 dwelling units, appx. 2,800 GSF of ground floor commercial use, and 24 off-street parking spaces.","TO ERECT 6-STORY, 24 UNITS W/ GARAGE, COMMERCIAL & PARKING BUILDING.","8265","8265","0","0","0","0","0","0","0","0","0","0","5275","5275","0","2990","2990","0","0","0","0","0","0","0","0","RCRAWFOR","Bruce  Baumann","Bruce  Baumann","415 551-7884","6 - Buena Vista","8","Market & Octavia","Castro/Upper Market","Castro/Upper Market","2019","Q1","2019_Q1","37.76292125","-122.4355001","POINT (-122.4355001 37.76292125)","113","7","5","5"
"Mixres","0041001","2293 POWELL ST","true","BP APPROVED","2017-07-10T00:00:00.000","17","17","2","2","BMR","55% AMI;",,"2013.0341","The proposed project would remove an existing vacant structure previously containing ground floor restaurant and second floor office and merge 2 lots into single parcel.  The project would construct a new 4-story over basement concrete structure with belo","ERECT 4-STORY, TYPE 5A OVER TYPE 1A PODIUM, RESIDENTIAL, RETAIL & PARKING WITH 1 BASEMENT BUILDING.  MAHER ORD #155-13 APPLIED.","5199","-4195","0","0","0","0","0","0","2519","0","-2519","0","0","0","6875","5199","-1676","0","0","0","0","0","0","0","0","NFOSTER","Ian Birchall","Ian Birchall","512-9660","3 - Northeast","3","Downtown-Van Ness-Geary","North Beach","North Beach","2019","Q1","2019_Q1","37.8056172","-122.4121998","POINT (-122.4121998 37.8056172)","106","6","3","23"
"Resident","3725068","475 MINNA ST","true","PL APPROVED","2015-12-10T00:00:00.000","15","15","3","3","On-site BMR Project","90% AMI;","Ownership","2014.1442","Construct a 9-story residential apartment building with 25% open space in rear yard.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TCHANG","Stanton Architecture",,"4158659600","4 - Downtown","6","Downtown-Van Ness-Geary","South of Market","South of Market","2019","Q1","2019_Q1","37.78092255","-122.407392","POINT (-122.407392 37.78092255)","32","1","10","34"
"Resident","1043009","53 MANZANITA AV","true","CONSTRUCTION","2017-06-19T00:00:00.000","2","1","0","0",,,,"2013.1598","The proposal is to add a second dwelling on the ground floor of the subject two-story building, behind the existing garages.  All modifications are within the existing building envelope.","THIS WORK WILL RESULT IN CREATION OF A NEW UNIT. CONSTRUCT NEW KITCHEN. CONSTRUCT 2 WOOD STUD-FRAMED PARTITION WALLS AT 1ST FLOOR.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SLAI",,,,"1 - Richmond","2",,"Presidio Heights","Presidio Heights","2019","Q1","2019_Q1","37.78500349","-122.451355","POINT (-122.451355 37.78500349)","11","8","6","31"
"Mixed","4067012","1512 20TH ST","true","BP ISSUED","2015-11-12T00:00:00.000","0","0","0","0",,,,"2013.1431","Renovation and addition to an existing mixed-use building","REMOVE (E) ROOF. INCREASE HEIGHT OF (E) 2 STORY BLDG & ADD (N) MEZZ. ADD (N0) ROOF DECK @ SINGLE STORY ADDITION) 2 STORY PLUS SINGLE STORY ADDITION@ REAR. REMODEL INTERIOR OF(E)MBLDG. REHABILITATE FRONT FACADE WITH (N) WINDOWS IN (E) OPENING.  REPLACE (E)","5834","2561","0","0","0","0","0","0","0","2118","1011","0","0","0","2166","3716","1550","0","0","0","0","0","0","0","0","LLYNCH","Cary Bernstein","Cary Bernstein","415-522-1907","9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.76023113","-122.3966585","POINT (-122.3966585 37.76023113)","54","2","9","26"
"Resident","1763027","1366 09TH AV","true","BP ISSUED","2016-01-08T00:00:00.000","2","1","0","0",,,,,,"LEGALIZE (E) UNIT & KITCHEN PER ORD-43-14. ADD TWO LAYERS OF TYPE ""X"" GYPSUM BOARD TO CEILING BELOW UNIT.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NKWIATKO",,,,"14 - Inner Sunset","5",,"Inner Sunset","Inner Sunset","2019","Q1","2019_Q1","37.76281324","-122.465896","POINT (-122.465896 37.76281324)","109","10","11","14"
"Resident","1680028","846 38TH AV","true","BP ISSUED","2017-01-24T00:00:00.000","3","1","0","0",,,,"2015-006761PRJ","LEGALIZE ADDITIONAL UNIT AT 1ST FLOOR PER PLAN (LIVING ROOM, 1 BEDROOM, 1 KITCHEN AND 1 BATHROOM)UNIT LEGALIZATION ORDINANCE 43-14","LEGALIZE AS BUILT UNIT ON 1ST FLOOR PER PLANS (LIVING ROOM, KITCHEN, ONE BATHROOM AND ONE BEDROOM - UNIT LEGALIZATION ORDINANCE 43-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MPUTRA",,"BILLY & DORIS WONG REVC TRUST",,"1 - Richmond","1",,"Outer Richmond","Outer Richmond","2019","Q1","2019_Q1","37.77292128","-122.4978565","POINT (-122.4978565 37.77292128)","8","8","4","29"
"Resident","0156036","160 BERNARD ST","true","CONSTRUCTION","2018-07-19T00:00:00.000","2","2","0","0",,,,,,"ERECT 4 STORIES FOR  2 DWELLING UNITS.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NFOSTER",,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Nob Hill","Nob Hill","2019","Q1","2019_Q1","37.79632821","-122.4160598","POINT (-122.4160598 37.79632821)","107","6","3","21"
"Resident","4042002","600 MINNESOTA ST","true","CONSTRUCTION",,"385","385","385","385",,,,,,,"0","0","0","0","0","0","0","0","48100","0","-48100","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.76253934","-122.3911149","POINT (-122.3911149 37.76253934)","55","2","9","26"
"Resident","0845027","969 OAK ST","true","BP APPROVED","2017-09-01T00:00:00.000","3","1","0","0",,,,"2014.1188","Add one dwelling unit to existing 2-unit building; raise building 36""; replace foundation; replace front steps; reconfigure existing garage entry; horizontal rear addition at all three stories.","RAISE HOUSE TO INCREASE CEILING HEIGHT OF (E) GARAGE LEVEL. (N) DWELLING UNIT @ 1ST STORY W/ (N) KITCHEN, (N) BATH (2). HORIZONTAL ADDITION @ REAR OF BUILDING. RECONSTRUCT REAR YARD STAIR.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","LAJELLO","Troy Kashnipour","Troy Kashnipour","415.431.0869","6 - Buena Vista","5",,"Haight Ashbury","Western Addition","2019","Q1","2019_Q1","37.77313137","-122.4351738","POINT (-122.4351738 37.77313137)","26","4","11","3"
"Resident","0317005","436 OFARRELL ST","true","CONSTRUCTION","2017-08-28T00:00:00.000","9","9","0","0",,,,"2009.0258","Conversion of nine offices into nine residential units.  One on-site BMR unit will be provided on-site.  All work will occur within the existing building.  Conditional Use Authorization required for reduction of off-street parking requirements in NOMARSUD #1 (none will be provided) -- Sections 161(h) and 249.5(c)(6).  Variance required for dwelling unit exposure and rear yard requirements -- Code Sections 140, 134(f) and 249.5(c)(10).","CONVERTING OF NINE OFFICES TO NINE RESIDENTIAL UNITS","0","-9709","0","0","0","0","0","0","0","0","-9709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","PLAVALLE",,,,"4 - Downtown","6","Downtown-Van Ness-Geary","Tenderloin","Downtown/Civic Center","2019","Q1","2019_Q1","37.78610611","-122.4119987","POINT (-122.4119987 37.78610611)","20","5","10","36"
"CIE","3950002","1240 & 1250 17TH ST","false","BP FILED","2016-01-29T00:00:00.000","0","0","0","0",,,,"2015-010660PRJ","Change of use from retail and auto repair uses to Institutional - Educational.  (AltSchool)","CHANGE OF USE FROM AUTO REPAIR TO EDUCAITON. INTERIOR PARTITIONS WITH MEP FOR (N) CLASSROOMS.","12995","0","0","12995","12995","0","0","0","0","0","0","12995","0","-12995","0","0","0","0","0","0","0","0","0","0","0","CTOWNES","AltSchool C/O EBI Consulting",,"8586520336","9 - South of Market","10","Eastern Neighborhoods","Mission Bay","Potrero Hill","2019","Q1","2019_Q1","37.76551893","-122.396407","POINT (-122.396407 37.76551893)","54","1","9","4"
"Resident","1767031","1354 FUNSTON AV","true","BP APPROVED","2017-10-27T00:00:00.000","2","1","0","0",,,,"2010.1108","Add 2nd dwelling unit to existing single-family residence with new vertical addition 3rd floor at rear of building.","VERTICAL/HORIZONTAL ADDITION, ADD 3RD & 4TH FLOOR OVER (E) 2 STORIES, CONVERT TO TWO UNITS, MODIFY (E) SECOND FLOOR & FRONT ELEVATION, NEW 2 BATHROOMS @ 2ND FLOOR , NEW EXIT STAIR @ REAR ON ALL LEVELS, NEW 2 BEDROM,2 BATHROOMS @ 3RD FLOOR, NEW MASTER BEDR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCABRERO",,,,"14 - Inner Sunset","5",,"Inner Sunset","Inner Sunset","2019","Q1","2019_Q1","37.76283072","-122.4701948","POINT (-122.4701948 37.76283072)","109","10","11","14"
"Mixres","0836006","1550 MARKET ST","true","CONSTRUCTION","2016-11-21T00:00:00.000","0","0","0","0",,,,"2012.0877","Demolition of two existing buildings and the construction of a new 12-story residential tower with 109 dwelling units, 4,560sf of ground floor commercial space, 105 bicycle parking spaces, a car share space, 28 off-street parking spaces, and a landscaped",,"4560","-16928","0","0","0","0","0","0","0","0","-14822","0","0","0","0","4560","-2106","0","0","0","0","0","0","0","0","EWATTY","Christopher Davenport","Christopher Davenport","925-309-2503","6 - Buena Vista","5","Market & Octavia","Hayes Valley","Downtown/Civic Center","2019","Q1","2019_Q1","37.77488927","-122.4200808","POINT (-122.4200808 37.77488927)","21","4","11","9"
"Resident","3726063","534 - 536 NATOMA ST","true","CONSTRUCTION","2019-03-07T00:00:00.000","5","1","0","0",,"120% AMI;","Rental","2015-001595PRJ","Replacement and reconfiguration of a rear stair and the creation of a new dwelling unit within the existing building envelope.","REMODEL GROUND FLOOR TO BE AN ADDITIONAL UNIT. RECONSTRUCT EXISTING REAR YARD STAIR IN NEW CONFIGURATION . MINOR FACADE & UPPER LEVEL DWELLING UNIT RENOVATIONS. IN NEW UNIT THERE WILL BE FULL KITCHEN & BATH. INTERIM CONTROL.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JSPEIRS","Okamoto Saijo Architecture",,"4157882118","4 - Downtown","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.7796377","-122.4086441","POINT (-122.4086441 37.7796377)","32","1","10","34"
