"permit_no","description","site_address","site_city","site_zip","site_number","site_apn","parent_permit_no","reference_no","business_license","site_description","fees_charged","fees_paid","site_streetname","jobvalue","expired","balance_due","approved","issued","applied","subtype","finaled","type","site_subdivision","status","bldg_sf","project_number","other_date1","prefix","garage_sf","site_geotype","no_units","valid_for_days","application_no","paid_date","geocoded_column","duration","processing_time"
"M97-00096","METER RESET METER RESET",,,,,,,,,,"20","20",,"0","1997-10-29T00:00:00.000","0","1997-05-02T00:00:00.000","1997-05-02T00:00:00.000","1997-05-02T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1997-05-02T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M95-00384","REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1995-10-09T00:00:00.000","0","1995-04-12T00:00:00.000","1995-04-12T00:00:00.000","1995-04-12T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1995-04-12T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M97-00209","METER RESET ONLY",,,,,,,,,,"20","20",,"0","1998-03-22T00:00:00.000","0","1997-09-23T00:00:00.000","1997-09-23T00:00:00.000","1997-09-23T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1997-09-23T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M95-00545","REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1996-04-03T00:00:00.000","0","1995-10-06T00:00:00.000","1995-10-06T00:00:00.000","1995-10-06T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1995-10-06T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P91-00003","SEE DESCRIPTION",,,,,,,,,,"114","114",,"2000","1992-01-04T00:00:00.000","0",,"1991-07-08T00:00:00.000","1991-07-08T00:00:00.000","DPW",,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1991-07-26T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P91-00153","P130075;F35184;REPLACE 4 WATER SERVICES",,,,,,,,,,"64","64",,"0","1992-04-20T00:00:00.000","0",,"1991-10-23T00:00:00.000","1991-10-23T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1991-10-23T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M98-00232","GAS TEST ONLY",,,,,,,,,,"20","20",,"0","1999-04-27T00:00:00.000","0","1998-10-29T00:00:00.000","1998-10-29T00:00:00.000","1998-10-29T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1998-10-29T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P91-00051","P129237;F34235;INSTALL SEWER AND CUT STREET",,,,,,,,,,,,,"1500","1992-02-05T00:00:00.000","0",,"1991-08-09T00:00:00.000","1991-08-09T00:00:00.000","DPW",,"CONVERTED",,"EXPIRED",,,,"P",,,,,,,"POINT (-119.662127 37.211164)",,"1"
"M91-00258","F35629;PLAN RETRIEVAL",,,,,,,,,,"15","15",,"0","1992-06-03T00:00:00.000","0","1991-12-06T00:00:00.000","1991-12-06T00:00:00.000","1991-12-06T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1991-12-06T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M92-00488","REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1993-03-10T00:00:00.000","0","1992-09-11T00:00:00.000","1992-09-11T00:00:00.000","1992-09-11T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1992-09-11T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"F20-13704",,,,,,,,,,,,,,"0",,,,,"2020-04-14T00:00:00.000","CITY OWNED BUILDING",,"FD OCCUPANCY ANNUAL",,"NO CHARGE","0",,,"F","0",,"0",,,,"POINT (-119.662127 37.211164)",,
"M92-00530","BOARD APT (1113) FOR SECURITY PURPOSES",,,,,,,"1",,,"64","64",,"350","1993-04-17T00:00:00.000","0","1992-10-19T00:00:00.000","1992-10-19T00:00:00.000","1992-10-19T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1992-10-19T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P96-00209","SEE DESCRIPTION",,,,,,,,,,"64","64",,"1000","1997-02-01T00:00:00.000","0","1996-08-05T00:00:00.000","1996-08-05T00:00:00.000","1996-08-05T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1996-08-05T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P97-00252","SEE DESCRIPTION",,,,,,,,,,"64","64",,"200","1998-04-28T00:00:00.000","0","1997-10-30T00:00:00.000","1997-10-30T00:00:00.000","1997-10-30T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1997-10-30T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P95-00537","INSTALL NEW SEWER LATERAL & CUT STREET",,,,,,,,,,"580","580",,"2500","1996-02-06T00:00:00.000","0","1995-08-10T00:00:00.000","1995-08-10T00:00:00.000","1995-08-10T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1995-08-10T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"H93-00109","HVAC NEW MARKET (FOOD FOR LESS)",,,,,,,,,,"430.2","430.2",,"44768","1994-01-26T00:00:00.000","0","1993-07-30T00:00:00.000","1993-07-30T00:00:00.000","1993-07-30T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"H",,,,,,"1993-07-30T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M95-00593","2 GAS TESTS & 2 METER RESETS",,,,,,,,,,"40","40",,"0","1996-05-19T00:00:00.000","0","1995-11-21T00:00:00.000","1995-11-21T00:00:00.000","1995-11-21T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1995-11-21T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P97-00101","LEGALIZE INSTALLATION OF 2 WATER HEATERS",,,,,,,,,,"64","64",,"200","1997-10-08T00:00:00.000","0","1997-04-11T00:00:00.000","1997-04-11T00:00:00.000","1997-04-11T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1997-04-11T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M97-00037","REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1997-08-20T00:00:00.000","0","1997-02-21T00:00:00.000","1997-02-21T00:00:00.000","1997-02-21T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1997-02-21T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M99-00048","DEMOLISH REFINERY - BLDG 513 ONLY",,,,,,,,,,"163","163",,"13500","1999-08-23T00:00:00.000","0","1999-02-24T00:00:00.000","1999-02-24T00:00:00.000","1999-02-24T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1999-02-24T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"H21-00048","LEFT PHASE STUDY @ CENTRAL AVE & PIERCE",,,,,,,,,,"497.76","0",,"0",,"497.76",,,"2021-06-17T00:00:00.000","OTHER",,"CITIZEN TRAFFIC REQUEST",,"APPLIED","0",,,"H","0",,"0",,,,"POINT (-119.662127 37.211164)",,
"MISC14-06227",,,,,,,,,,,,,,"0","2014-11-18T00:00:00.000","0",,,"2014-05-22T00:00:00.000","FIRE DET & SIGNAL",,"FD PLAN REVIEW FEES",,"EXPIRED","0",,,"F","0",,"0",,,,"POINT (-119.662127 37.211164)",,
"PD20-00187","BE KIND PRODUCTIONS",,,,,,,,,,"0","0",,"0",,"0",,,"2020-07-20T00:00:00.000",,,"PD PERMIT TO OPERATE",,"APPLIED","0",,,"PD","0",,"0",,,,"POINT (-119.662127 37.211164)",,
"H92-00115","SEE DESCRIPTION",,,,,,,,,,"64","64",,"3000","1992-12-02T00:00:00.000","0","1992-06-05T00:00:00.000","1992-06-05T00:00:00.000","1992-06-05T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"H",,,,,,"1992-06-05T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-20492","3903 SELMI GROVE","3903 SELMI GROVE","RICHMOND","94806-1865","3903","405540034",,,,,"0","0","SELMI GROVE",,,"0",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.340649 37.9882)",,
"P92-00127","SEE DESCRIPTION",,,,,,,,,,"91","91",,"5200","1992-10-31T00:00:00.000","0","1992-05-04T00:00:00.000","1992-05-04T00:00:00.000","1992-05-04T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1992-05-04T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P92-00207","P132306;F37832;REPLACE SHOWER DRAIN",,,,,,,,,,"64","64",,"0","1993-01-06T00:00:00.000","0","1992-07-10T00:00:00.000","1992-07-10T00:00:00.000","1992-07-10T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1992-07-10T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-21999","BUTTE","BUTTE ST","RICHMOND","94804",,"508270002",,,,,"0","0","BUTTE",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,,,
"M93-00047","GAS TEST ONLY",,,,,,,,,,"20","20",,"0","1993-08-31T00:00:00.000","0","1993-03-04T00:00:00.000","1993-03-04T00:00:00.000","1993-03-04T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1993-03-04T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P95-00368","REPLACE WATER HEATER",,,,,,,,,,"64","64",,"80","1995-08-29T00:00:00.000","0","1995-03-02T00:00:00.000","1995-03-02T00:00:00.000","1995-03-02T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1995-03-02T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M93-00358","REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1994-05-07T00:00:00.000","0","1993-11-08T00:00:00.000","1993-11-08T00:00:00.000","1993-11-08T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1993-11-08T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M94-00239","REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1995-04-03T00:00:00.000","0","1994-10-05T00:00:00.000","1994-10-05T00:00:00.000","1994-10-05T00:00:00.000",,,"REIN",,"EXPIRED",,,,"M",,,,,,"1994-10-05T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M94-00255","GAS TEST & ELECTRICAL METER RESET",,,,,,,,,,"20","20",,"0","1995-04-15T00:00:00.000","0","1994-10-17T00:00:00.000","1994-10-17T00:00:00.000","1994-10-17T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1994-10-17T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M95-00405","ELECTRICAL METER RESET",,,,,,,,,,"20","20",,"0","1995-11-08T00:00:00.000","0","1995-05-12T00:00:00.000","1995-05-12T00:00:00.000","1995-05-12T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1995-05-12T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-23722","345 38TH ST","345 38TH ST","RICHMOND","94805-2240","345","517201003",,,,,"1009.74","1009.74","38TH ST",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,"2021-07-15T00:00:00.000","POINT (-122.333119 37.934614)",,
"RC17-23485","544 35TH","544 35TH","RICHMOND","94805-2124","544","516070020",,,,,"672.18","357","35TH",,,"315.18",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"NONCOMPLIANT",,,,"RC",,,,,,"2020-01-02T00:00:00.000","POINT (-122.335278 37.937668)",,
"RC17-24026","1003 LASSEN ST","1003 LASSEN ST","RICHMOND","94805-1016","1003","523012012",,,,,"1420.35","0","LASSEN ST",,,"1420.35",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"NONCOMPLIANT",,,,"RC",,,,,,,"POINT (-122.328867 37.948122)",,
"M91-00021","P128905;F33871;GAS TEST ONLY",,,,,,,,,,"20","20",,"0","1992-01-11T00:00:00.000","0",,"1991-07-15T00:00:00.000","1991-07-15T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1991-08-02T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M91-00140","PENALTY FEE",,,,,,,,,,"54","54",,"3000","1992-04-06T00:00:00.000","0","1991-10-09T00:00:00.000","1991-10-09T00:00:00.000","1991-10-09T00:00:00.000",,,"REIN",,"EXPIRED",,,,"M",,,,,,"1991-10-09T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M98-00127","GAS TEST ONLY",,,,,,,,,,"20","20",,"0","1998-11-10T00:00:00.000","0","1998-05-14T00:00:00.000","1998-05-14T00:00:00.000","1998-05-14T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1998-05-27T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M92-00190","F36882; REINSPECTION FEE",,,,,,,,,,"15","15",,"0","1992-10-12T00:00:00.000","0","1992-04-15T00:00:00.000","1992-04-15T00:00:00.000","1992-04-15T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1992-04-15T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M99-00158","THIS PERMIT IS CANCELLED SEE M99-00182",,,,,,,,,,,,,"0","1999-12-26T00:00:00.000","0","1999-06-29T00:00:00.000","1999-06-29T00:00:00.000","1999-06-29T00:00:00.000",,,"GRAD",,"EXPIRED",,,,"M",,,,,,,"POINT (-119.662127 37.211164)",,"1"
"M94-00131","BOARD COMMERCIAL GARAGE TO SECURE BLDG",,,,,,,,,,"64","64",,"1200","1994-11-07T00:00:00.000","0","1994-05-11T00:00:00.000","1994-05-11T00:00:00.000","1994-05-11T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1994-05-11T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M94-00165","GAS TEST",,,,,,,,,,"20","20",,"0","1994-12-19T00:00:00.000","0","1994-06-22T00:00:00.000","1994-06-22T00:00:00.000","1994-06-22T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1994-06-22T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-26083","39 11TH","39 11TH","RICHMOND","94801-3521","39","540300006",,,,,,,"11TH",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.359017 37.932038)",,
"M94-00270","BOARD BLDG TO SECURE DWELLING",,,,,,,,,,"64","64",,"300","1995-05-06T00:00:00.000","0","1994-11-07T00:00:00.000","1994-11-07T00:00:00.000","1994-11-07T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1994-11-07T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P94-00264","REPLACE WATER HEATER",,,,,,,,,,"64","64",,"500","1995-04-10T00:00:00.000","0","1994-10-12T00:00:00.000","1994-10-12T00:00:00.000","1994-10-12T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1994-10-12T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M96-00128","METER RESET AND GAS TEST",,,,,,,,,,"20","20",,"0","1996-12-08T00:00:00.000","0","1996-06-11T00:00:00.000","1996-06-11T00:00:00.000","1996-06-11T00:00:00.000",,,"OCCC",,"EXPIRED",,,,"M",,,,,,"1996-06-11T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P95-00490","REPLACE 2 WATER HEATERS",,,,,,,,,,"64","64",,"500","1995-12-19T00:00:00.000","0","1995-06-22T00:00:00.000","1995-06-22T00:00:00.000","1995-06-22T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1995-06-22T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P95-00517","REPLACE WATER HEATER",,,,,,,,,,"64","64",,"500","1996-01-20T00:00:00.000","0","1995-07-24T00:00:00.000","1995-07-24T00:00:00.000","1995-07-24T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1995-07-24T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"M99-00161","PLAN RETRIEVAL #FS9701836",,,,,,,,,,"15","15",,"0","2000-01-03T00:00:00.000","0","1999-07-07T00:00:00.000","1999-07-07T00:00:00.000","1999-07-07T00:00:00.000",,,"PLTY",,"EXPIRED",,,,"M",,,,,,"1999-07-07T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-29208","218 SHORLINE","218 SHORLINE","RICHMOND","94804-7435","218","560750061",,,,,,,"SHORLINE",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,,,
"P91-00184","INST.SEWER LATERAL FROM HOUSE TO MAIN/STREET CUT",,,,,,,,,,"114","114",,"800","1992-05-31T00:00:00.000","0","1991-12-03T00:00:00.000","1991-12-03T00:00:00.000","1991-12-03T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1991-12-03T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P98-00361","REPLACE TOILET",,,,,,,,,,"64","64",,"700","1999-05-23T00:00:00.000","0","1998-11-24T00:00:00.000","1998-11-24T00:00:00.000","1998-11-24T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1998-11-24T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-30268","1310 YORK AVE","1310 YORK AVE","RICHMOND","94801-1814","1310","561162019",,,,,"1005.36","1001","YORK AVE",,,"4.36",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"NONCOMPLIANT",,,,"RC",,,,,,"2021-12-17T00:00:00.000","POINT (-122.35652 37.930771)",,
"P92-00084","SEE DESCRIPTION",,,,,,,,,,,,,"350000","1992-09-22T00:00:00.000","0","1992-03-26T00:00:00.000","1992-03-26T00:00:00.000","1992-03-26T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,,"POINT (-119.662127 37.211164)",,"1"
"RC17-30266","1306 YORK AVE","1306 YORK AVE","RICHMOND","94801-1814","1306","561162019",,,,,"1005.36","1001","YORK AVE",,,"4.36",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"NONCOMPLIANT",,,,"RC",,,,,,"2021-12-17T00:00:00.000","POINT (-122.368857 37.952112)",,
"P92-00213","SEE DESCRIPTION",,,,,,,,,,"408.75","408.75",,"42000","1993-01-12T00:00:00.000","0","1992-07-16T00:00:00.000","1992-07-16T00:00:00.000","1992-07-16T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1992-07-16T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P99-00408","REPLACEMENT WATER HEATER",,,,,,,,,,"64","64",,"500","2000-04-22T00:00:00.000","0","1999-10-25T00:00:00.000","1999-10-25T00:00:00.000","1999-10-25T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1999-10-26T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-29239","138 SHORLINE","138 SHORLINE","RICHMOND","94804-7433","138","560760017",,,,,,,"SHORLINE",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,,,
"RC17-24803","2356 DOWNER","2356 DOWNER","RICHMOND","94804-1436","2356","528360008",,,"40027944",,"0","0","DOWNER",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.346056 37.942972)",,
"P93-00130","SEE DESCRIPTION",,,,,,,,,,"64","64",,"100","1993-11-20T00:00:00.000","0","1993-05-24T00:00:00.000","1993-05-24T00:00:00.000","1993-05-24T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1993-05-24T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-30768","862 WILSON AVE","862 WILSON AVE","RICHMOND","94805-1349","862","524210030",,,,,"1001","1001","WILSON AVE",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,"2021-07-20T00:00:00.000","POINT (-122.330513 37.944736)",,
"RC17-30935","464S 17TH ST","464S 17TH ST","RICHMOND","94804-2608","464","544211019",,,,,"1005.36","1005.36","S 17TH ST",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,"2022-03-23T00:00:00.000",,,
"P94-00234","LAWN SPRINKLER SYSTEM INSTALLATION",,,,,,,,,,"64","64",,"100","1995-03-06T00:00:00.000","0","1994-09-07T00:00:00.000","1994-09-07T00:00:00.000","1994-09-07T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1994-09-07T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P95-00526","INSTALL HOT WATER HEATER",,,,,,,,,,"64","64",,"500","1996-01-24T00:00:00.000","0","1995-07-28T00:00:00.000","1995-07-28T00:00:00.000","1995-07-28T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1995-07-28T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P96-00127","SEE DESCRIPTION",,,,,,,,,,"990","990",,"0","1996-11-04T00:00:00.000","0","1996-05-08T00:00:00.000","1996-05-08T00:00:00.000","1996-05-08T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1996-05-08T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P97-00193","INSTALL WATER HEATER",,,,,,,,,,"64","64",,"1000","1998-02-14T00:00:00.000","0","1997-08-18T00:00:00.000","1997-08-18T00:00:00.000","1997-08-18T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1997-08-18T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P97-00231","INSTALL NEW WATER HEATER",,,,,,,,,,"64","64",,"600","1998-04-01T00:00:00.000","0","1997-10-03T00:00:00.000","1997-10-03T00:00:00.000","1997-10-03T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1997-10-03T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"P97-00260","INSTALL HOT WATER HEATER",,,,,,,,,,"64","64",,"1000","1998-05-04T00:00:00.000","0","1997-11-05T00:00:00.000","1997-11-05T00:00:00.000","1997-11-05T00:00:00.000",,,"CONVERTED",,"EXPIRED",,,,"P",,,,,,"1997-11-05T00:00:00.000","POINT (-119.662127 37.211164)",,"1"
"RC17-33413","462 5TH",,,,,,,,,,"296.82","0",,,,"296.82",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-119.662127 37.211164)",,
"RC17-33202","83 SCHOONER",,,,,,,,,,"0","0",,,,"0",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-119.662127 37.211164)",,
"RC17-33174","MARINA BAY",,,,,,,,"40030230",,"0","0",,,,"0",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-119.662127 37.211164)",,
"RC17-33495","5723 SUTTER","5723 SUTTER","RICHMOND","94804-5256","5723","507100013",,,,,,,"SUTTER",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.311518 37.908068)",,
"RC17-33722","142 BAYSIDE","142 BAYSIDE","RICHMOND","94804-7458","142","560680389",,,,,,,"BAYSIDE",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.339616 37.913099)",,
"RC17-29211","221 SHORLINE","221 SHORLINE","RICHMOND","94804-7435","221","560750064",,,,,"126.48","0","SHORLINE",,,"126.48",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,,,
"RC17-29286","187 LAKESHORE","187 LAKESHORE","RICHMOND","94804-7423","187","560760066",,,,,,,"LAKESHORE",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.344898 37.909607)",,
"RC17-23195","620 19TH","620 19TH","RICHMOND","94801-2893","620","514270021",,,,,"861.39","0","19TH",,,"861.39",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"NONCOMPLIANT",,,,"RC",,,,,,,"POINT (-122.35149 37.940742)",,
"PGE18-00001","PGE ANNUAL PERMIT",,"RICHMOND",,,,,,,,,,,"0","2018-12-31T00:00:00.000","0",,"2018-04-11T00:00:00.000","2018-04-11T00:00:00.000",,,"PGE ENCROACHMENT",,"ISSUED","0",,,"PGE","0",,"0",,,,"POINT (-122.343146 37.937865)",,"1"
"RC17-20822","4100 LEKE","4100 LEKE","RICHMOND","94806-1754","4100","408033018",,,,,,,"LEKE",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.35576 37.984986)",,
"RC17-23693","456 41ST","456 41ST","RICHMOND","94805-2224","456","517150018",,,,,,,"41ST",,,,,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.330264 37.93556)",,
"RC17-20953","3114 MOYERS","3114 MOYERS","RICHMOND","94806-2735","3114","414067004",,,,,,,"MOYERS",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-122.322752 37.97544)",,
"RC17-30878","749 24TH AVE","749 24TH AVE","RICHMOND","94804-1435","749","528250026",,,,,"1001","1001","24TH AVE",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,"2021-08-06T00:00:00.000",,,
"RC17-30881","761 24TH AVE","761 24TH AVE","RICHMOND","94804-1435","761","528250026",,,,,"1001","1001","24TH AVE",,,"0",,,,"FULLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,"2021-08-06T00:00:00.000",,,
"RC17-33404","719 9TH",,,,,,,,,,"0","0",,,,"0",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,"POINT (-119.662127 37.211164)",,
"RC17-38318","1342 S 59TH","1342S 59TH","RICHMOND","94804-5004","1342","508361002",,,,,,,"S 59TH",,,,,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"CALL PROGRAM FOR STATUS",,,,"RC",,,,,,,,,
"RC17-25695","242 1ST","242 1ST","RICHMOND","94801-3443","242","538181029",,,,,"861.39","0","1ST",,,"861.39",,,,"PARTIALLY COVERED",,"RENT CONTROL / JUST CAUSE",,"NONCOMPLIANT",,,,"RC",,,,,,,"POINT (-122.368675 37.934883)",,
