"a_employee_number","e_eeo_function","e_marital_status","e_gender","e_eeo_race","e_eeo_part_full_t","e_activity_status","e_inactive_date","e_terminated_code","e_terminated_date","a_bargain_primary","a_org_primary","a_project_primary","a_location_primary","a_location_p_desc","a_location_p_short","a_job_code_primary","a_job_class_descsh","a_job_class_desc","e_status","status_long_descriptor","e_hire_date","e_permanent_date","e_service_date","e_work_location","a_object_primary","e_orig_hire_date","e_adv_del","prem_white","prem_hawaiian","prem_black","prem_asian","prem_hispanic","prem_amerind"
"180","03","Married","Female","Hispanic","F","Active",,,,"1000","01243055",,"24","LIBRARY","LIBRARY","1205","FM LIT SPE","FAMILY LITERACY SPECIALIST","1","Full Time Permanent","2001-03-12T00:00:00.000","1998-09-08T00:00:00.000","1998-09-01T00:00:00.000","240","400003","1998-09-08T00:00:00.000","E","N","N","N","N","N","N"
"184","10","Married","Female","Black","F","Active",,,,"1000","01151014",,"15","CITY ATTORNEY","CITY ATTY","1200","EXE SEC II","EXECUTIVE SECRETARY II","1","Full Time Permanent","2009-12-31T00:00:00.000","2007-11-16T00:00:00.000","2001-04-01T00:00:00.000","150","400003","2000-07-17T00:00:00.000","E","N","N","N","N","N","N"
"187","03","Married","Female","Black","F","Inactive","2018-12-30T00:00:00.000","100","2018-12-30T00:00:00.000","1000","01238031",,"23","PUBLIC WORKS DEPARTMENT","PW","1100","CDE OFF II","CODE ENFORCEMENT OFFICER II","1","Full Time Permanent","2009-07-01T00:00:00.000","1994-03-04T00:00:00.000","1994-05-17T00:00:00.000","195","400003","1994-03-04T00:00:00.000","E","N","N","N","N","N","N"
"188","15","Married","Female","Asian","F","Active",,,,"2000","15061219",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2466","SEN ADM AN","SENIOR ADMINISTRATIVE ANALYST","1","Full Time Permanent","2007-08-01T00:00:00.000","1998-09-14T00:00:00.000","1998-09-14T00:00:00.000","160","400002","1998-09-14T00:00:00.000","E","N","N","N","N","N","N"
"192","15","Married","Female","Black","F","Inactive","2009-12-30T00:00:00.000","100","2009-12-31T00:00:00.000","1000","01191021",,"19","POLICE","POLICE","1195","EXE SEC I","EXECUTIVE SECRETARY I","1","Full Time Permanent","2002-07-26T00:00:00.000","1992-07-15T00:00:00.000","2001-07-15T00:00:00.000","190","400003","1991-07-15T00:00:00.000",,"N","N","N","N","N","N"
"195","10","Married","Male","Caucasian","F","Inactive","2010-09-01T00:00:00.000","100","2010-09-01T00:00:00.000","2000","15061219",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2510","SEN PLNR","SENIOR PLANNER","1","Full Time Permanent","2007-02-02T00:00:00.000","1985-06-10T00:00:00.000","1985-06-10T00:00:00.000","160","400002","1985-06-10T00:00:00.000",,"N","N","N","N","N","N"
"196","10","Single","Male","Caucasian","F","Inactive","2011-01-04T00:00:00.000","700","2011-01-05T00:00:00.000","1000","15398021",,"19","POLICE","POLICE","1095","CDE OFF I","CODE ENFORCEMENT OFFICER I","1","Full Time Permanent","2009-12-16T00:00:00.000","2000-01-03T00:00:00.000","2000-01-03T00:00:00.000","190","400003","2000-01-03T00:00:00.000",,"N","N","N","N","N","N"
"202","15","Single","Female","Black","F","Inactive","2009-12-30T00:00:00.000","100","2009-12-31T00:00:00.000","1000","71101061",,"30","COMMUNITY & ECONOMIC DEPARTMEN","CED","1200","EXE SEC II","EXECUTIVE SECRETARY II","1","Full Time Permanent","2007-08-01T00:00:00.000","1984-11-19T00:00:00.000","1985-02-10T00:00:00.000","300","400003","1984-11-19T00:00:00.000",,"N","N","N","N","N","N"
"206","06","Married","Female","Caucasian","F","Active",,,,"1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1015","ADMIN AIDE","ADMINISTRATIVE AIDE","1","Full Time Permanent","2007-02-22T00:00:00.000","1987-06-29T00:00:00.000","1987-08-27T00:00:00.000","330","400003","1987-06-29T00:00:00.000","E","N","N","N","N","N","N"
"208","15","Married","Male","Caucasian","F","Inactive","2012-06-24T00:00:00.000","400","2012-06-25T00:00:00.000","8000","15121131",,"22","WATER RESOURCE RECOVERY","WTR RES","8120","PRO MGR II","PROJECT MANAGER II","12","PERS Retiree <960 Hours","2005-12-07T00:00:00.000","1978-02-06T00:00:00.000","1978-02-06T00:00:00.000","220","400006","1978-02-06T00:00:00.000","P","N","N","N","N","N","N"
"209","12","Single","Female","Asian","F","Active",,,,"2000","40322431",,"22","WATER RESOURCE RECOVERY","WTR RES","2400","PRO COORD","PROJECT COORDINATOR","1","Full Time Permanent","2014-07-01T00:00:00.000","1992-03-09T00:00:00.000","1992-03-09T00:00:00.000","220","400002","1992-03-09T00:00:00.000","E","N","N","N","N","N","N"
"210","12","Married","Male","Asian","F","Inactive","2009-12-30T00:00:00.000","100","2009-12-31T00:00:00.000","1000","40322831",,"22","WATER RESOURCE RECOVERY","WTR RES","1045","AST PW INS","ASSISTA PUBLIC WORKS INSPECTOR","1","Full Time Permanent","2007-08-06T00:00:00.000","2009-09-22T00:00:00.000","2006-02-01T00:00:00.000","220","400003","1990-12-03T00:00:00.000",,"N","N","N","N","N","N"
"215","15",,"Male","Black","F","Inactive","2014-09-03T00:00:00.000","900","2014-09-04T00:00:00.000","4000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","4130","RECDIRECTO","RECREATION DIRECTOR","1","Full Time Permanent","2003-04-07T00:00:00.000","1989-09-05T00:00:00.000","1984-03-05T00:00:00.000","250","400001","1989-09-05T00:00:00.000","E","N","N","N","N","N","N"
"216","01","Married","Male","Asian","T","Inactive","2010-07-20T00:00:00.000","400","2010-05-26T00:00:00.000","8000","15121131",,"22","WATER RESOURCE RECOVERY","WTR RES","8478","PRO COORD","PROJECT COORDINATOR","12","PERS Retiree <960 Hours","2008-06-16T00:00:00.000",,"2008-06-16T00:00:00.000","220","400008","2008-06-16T00:00:00.000",,"N","N","N","N","N","N"
"220","12","Married","Male","Asian","F","Inactive","2017-12-30T00:00:00.000","100","2017-12-31T00:00:00.000","2000","15195731",,"29","CAPITAL IMPROVEMENT DEPARTMENT","CAP IMP DE","2485","SR CVL ENG","SENIOR CIVIL ENGINEER","1","Full Time Permanent","1998-06-15T00:00:00.000","1990-06-04T00:00:00.000","1980-06-04T00:00:00.000","290","400002","1990-06-04T00:00:00.000","E","N","N","N","N","N","N"
"221","12","Married","Male","Asian","F","Inactive","2019-06-25T00:00:00.000","100","2019-05-16T00:00:00.000","2000","15195831",,"29","CAPITAL IMPROVEMENT DEPARTMENT","CAP IMP DE","2485","SR CVL ENG","SENIOR CIVIL ENGINEER","1","Full Time Permanent","2006-07-01T00:00:00.000","1990-07-16T00:00:00.000","1989-10-16T00:00:00.000","290","400002","1990-07-16T00:00:00.000","E","N","N","N","N","N","N"
"223","12","Single","Male","Black","F","Inactive","2010-01-07T00:00:00.000","100","2010-01-07T00:00:00.000","2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2365","PLN CHK EN","PLAN CHECKING ENGINEER","1","Full Time Permanent","1991-11-18T00:00:00.000","1991-11-18T00:00:00.000","1981-11-18T00:00:00.000","232","400002","1991-11-18T00:00:00.000",,"N","N","N","N","N","N"
"224","03","Married","Female","Hispanic","F","Active",,,,"1000","01163019",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1100","CDE OFF II","CODE ENFORCEMENT OFFICER II","1","Full Time Permanent","2018-11-26T00:00:00.000","2019-11-26T00:00:00.000","2006-01-17T00:00:00.000","195","400003","2018-11-26T00:00:00.000","E","N","N","N","N","N","N"
"226","09","Single","Female","Black","F","Active",,,,"1000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1359","SR BLD INS","SENIOR BUILDING INSPECTOR","1","Full Time Permanent","2005-12-01T00:00:00.000","1985-10-07T00:00:00.000","1985-10-07T00:00:00.000","232","400003","1985-10-07T00:00:00.000","E","N","N","N","N","N","N"
"227","12","Single","Male","Hispanic","F","Active",,,,"2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2065","BLDG OFFCL","BUILDING OFFICIAL","1","Full Time Permanent","2004-11-22T00:00:00.000","2001-04-16T00:00:00.000","2001-04-16T00:00:00.000","232","400002","2001-04-16T00:00:00.000","E","N","N","N","N","N","N"
"228","12","Single","Male","Black","F","Inactive","2009-03-18T00:00:00.000","100","2009-03-18T00:00:00.000","2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2055","BLDG IN SU","BUILDING INSPECTOR SUPERVISOR","1","Full Time Permanent","1994-07-14T00:00:00.000","1968-09-03T00:00:00.000","1968-09-03T00:00:00.000","232","400002","1968-09-03T00:00:00.000",,"N","N","N","N","N","N"
"229","12","Single","Male","Black","F","Inactive","2010-01-07T00:00:00.000","100","2010-01-06T00:00:00.000","2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2065","BLDG OFFCL","BUILDING OFFICIAL","1","Full Time Permanent","1978-03-28T00:00:00.000","1988-03-28T00:00:00.000","1978-03-28T00:00:00.000","232","400002","1978-03-28T00:00:00.000",,"N","N","N","N","N","N"
"230","02","Single","Male","Black","F","Active",,,,"1000","01237031",,"23","PUBLIC WORKS DEPARTMENT","PW","1300","MNT LD WKR","MAINTENANCE LEAD WORKER","1","Full Time Permanent","2009-01-20T00:00:00.000","2002-06-18T00:00:00.000","2001-11-15T00:00:00.000","230","400003","1999-09-07T00:00:00.000","E","N","N","N","N","N","N"
"233","12","Married","Male","Asian","F","Inactive","2010-01-07T00:00:00.000","100","2010-01-07T00:00:00.000","2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2035","ASSC CV EN","ASSOCIATE CIVIL ENGINEER","1","Full Time Permanent","1990-07-09T00:00:00.000","1990-07-09T00:00:00.000","1980-07-09T00:00:00.000","232","400002","1990-07-09T00:00:00.000","P","N","N","N","N","N","N"
"235","12","Single","Male","Caucasian","T","Inactive","2008-12-12T00:00:00.000",,"2008-12-12T00:00:00.000","8000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","8414","BLDG IN SU","BUILDING INSPECTOR SUPERVISOR","12","PERS Retiree <960 Hours","2004-04-19T00:00:00.000",,"1987-06-15T00:00:00.000","232","400008","1987-06-15T00:00:00.000","P","N","N","N","N","N","N"
"236","12","Single","Male","Caucasian","F","Inactive","2016-10-31T00:00:00.000","100","2016-11-01T00:00:00.000","2000","01291031",,"29","CAPITAL IMPROVEMENT DEPARTMENT","CAP IMP DE","2309","MNGMNT ANA","MANAGEMENT ANALYST II","1","Full Time Permanent","2007-07-02T00:00:00.000","2008-07-02T00:00:00.000","2000-10-14T00:00:00.000","290","400002","2000-07-31T00:00:00.000","E","N","N","N","N","N","N"
"240","03","Single","Female","Black","F","Active",,,,"2000","01238031",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2114","CD ENF SUP","CODE ENFORCEMENT SUPERINTENDEN","1","Full Time Permanent","1999-03-24T00:00:00.000","1987-02-01T00:00:00.000","1987-05-04T00:00:00.000","195","400002","1987-02-01T00:00:00.000","E","N","N","N","N","N","N"
"241","12","Married","Female","Caucasian","F","Active",,,,"1000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1339","PERM TE II","PERMIT TECHNICIAN II","1","Full Time Permanent","1999-03-24T00:00:00.000","1992-03-09T00:00:00.000","1992-03-09T00:00:00.000","232","400003","1992-03-09T00:00:00.000","E","N","N","N","N","N","N"
"242","12","Single","Male","Black","F","Inactive","2010-08-24T00:00:00.000","100","2010-08-25T00:00:00.000","1000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1317","OFF AST II","OFFICE ASSISTANT II","1","Full Time Permanent","2000-07-31T00:00:00.000","2000-07-31T00:00:00.000","2000-07-31T00:00:00.000","232","400003","2000-07-31T00:00:00.000",,"N","N","N","N","N","N"
"243","03","Single","Female","Black","F","Inactive","2020-10-26T00:00:00.000","100","2020-04-16T00:00:00.000","1000","01196021",,"19","POLICE","POLICE","1100","CDE OFF II","CODE ENFORCEMENT OFFICER II","1","Full Time Permanent","1999-04-14T00:00:00.000","1990-10-29T00:00:00.000","1991-01-19T00:00:00.000","190","400003","1990-10-29T00:00:00.000","E","N","N","N","N","N","N"
"247","12","Single","Female","Caucasian","F","Inactive","2009-12-30T00:00:00.000","100","2009-12-31T00:00:00.000","2000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","2535","SUPV OF AS","SUPERVISING OFFICE ASSISTANT","1","Full Time Permanent","2000-12-01T00:00:00.000","1990-09-24T00:00:00.000","1990-09-24T00:00:00.000","250","400002","1990-09-24T00:00:00.000",,"N","N","N","N","N","N"
"248","04","Single","Female","Black","F","Inactive","2015-05-17T00:00:00.000","100","2015-05-18T00:00:00.000","2000","15398021",,"19","POLICE","POLICE","2115","CDE ENF SU","CODE ENFORCEMENT SUPERVISOR","1","Full Time Permanent","2009-04-06T00:00:00.000","2009-10-06T00:00:00.000","1979-02-20T00:00:00.000","190","400002","1978-09-15T00:00:00.000","E","N","N","N","N","N","N"
"249","12","Married","Male","Caucasian","F","Active",,,,"1000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1359","SR BLD INS","SENIOR BUILDING INSPECTOR","1","Full Time Permanent","2002-03-01T00:00:00.000","2001-04-16T00:00:00.000","2001-04-16T00:00:00.000","232","400003","2001-04-16T00:00:00.000","E","N","N","N","N","N","N"
"252","10","Married","Male","Asian","T","Inactive","2009-10-16T00:00:00.000",,"2009-10-02T00:00:00.000","8000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","8471","PLN CHK EN","PLAN CHECKING ENGINEER","12","PERS Retiree <960 Hours","2008-08-27T00:00:00.000",,"1981-11-01T00:00:00.000","232","400008","1981-11-01T00:00:00.000",,"N","N","N","N","N","N"
"253","13",,"Male","Black","F","Inactive","2016-12-30T00:00:00.000","100","2016-12-31T00:00:00.000","1000","01232431",,"23","PUBLIC WORKS DEPARTMENT","PW","1375","UTL WKR I","UTILITY WORKER I","1","Full Time Permanent","2001-03-26T00:00:00.000","2000-02-07T00:00:00.000","2001-03-26T00:00:00.000","233","400003","2000-02-07T00:00:00.000","E","N","N","N","N","N","N"
"254","13","Married","Female","Black","F","Inactive","2009-09-15T00:00:00.000",,"2009-09-15T00:00:00.000","1000","50432231",,"23","PUBLIC WORKS DEPARTMENT","PW","1377","UTL WKR II","UTILITY WORKER II","1","Full Time Permanent","2003-11-17T00:00:00.000","1990-07-02T00:00:00.000","1990-07-02T00:00:00.000","233","400003","1990-07-02T00:00:00.000",,"N","N","N","N","N","N"
"255","13","Married","Male","Black","F","Inactive","2017-06-16T00:00:00.000","100","2017-06-17T00:00:00.000","1000","01232131",,"23","PUBLIC WORKS DEPARTMENT","PW","1377","UTL WKR II","UTILITY WORKER II","1","Full Time Permanent","2014-12-15T00:00:00.000","2011-02-04T00:00:00.000","2004-02-14T00:00:00.000","233","400003","1998-11-09T00:00:00.000","E","N","N","N","N","N","N"
"259","13","Single","Male","Black","F","Inactive","2014-06-02T00:00:00.000","100","2014-05-31T00:00:00.000","1000","01232131",,"23","PUBLIC WORKS DEPARTMENT","PW","1375","UTL WKR I","UTILITY WORKER I","1","Full Time Permanent","1997-02-26T00:00:00.000","1972-01-28T00:00:00.000","1972-01-28T00:00:00.000","233","400003","1972-01-28T00:00:00.000","E","N","N","N","N","N","N"
"261","12","Single","Male","Black","T","Inactive","2009-10-15T00:00:00.000",,"2009-10-16T00:00:00.000","8000","50432331",,"23","PUBLIC WORKS DEPARTMENT","PW","8064","PAINTER","PAINTER","12","PERS Retiree <960 Hours","1989-04-10T00:00:00.000",,"1989-04-10T00:00:00.000","233","400006","1989-04-10T00:00:00.000",,"N","N","N","N","N","N"
"263","15","Single","Male","Black","T","Inactive","2013-06-29T00:00:00.000","400","2013-06-30T00:00:00.000","8000","01263090",,"26","INFORMATION TECHNOLOGY","IT","8026","DUP MAIL A","DUPLICATING MAIL ASSISTANT","12","PERS Retiree <960 Hours","2001-03-01T00:00:00.000",,"1978-04-28T00:00:00.000","260","400006","1978-04-28T00:00:00.000","E","N","N","N","N","N","N"
"264","13","Single","Male","Black","F","Active",,,,"1000","01232431",,"23","PUBLIC WORKS DEPARTMENT","PW","1377","UTL WKR II","UTILITY WORKER II","1","Full Time Permanent","2001-10-15T00:00:00.000","1990-07-02T00:00:00.000","1990-07-02T00:00:00.000","233","400003","1990-07-02T00:00:00.000","E","N","N","N","N","N","N"
"266","12","Married","Male","Asian","F","Inactive","2009-07-31T00:00:00.000",,"2009-07-31T00:00:00.000","2000","50432331",,"23","PUBLIC WORKS DEPARTMENT","PW","2060","BLDG MNT S","BLDG MAINTENANCE SUPERVISOR","1","Full Time Permanent","1994-01-28T00:00:00.000","1979-01-22T00:00:00.000","1979-01-22T00:00:00.000","233","400002","1979-01-22T00:00:00.000",,"N","N","N","N","N","N"
"267","12","Married","Male","Asian","F","Inactive","2009-07-01T00:00:00.000",,"2009-06-30T00:00:00.000","1000","50432531",,"23","PUBLIC WORKS DEPARTMENT","PW","1155","ELECTRICIA","ELECTRICIAN","1","Full Time Permanent","1996-09-03T00:00:00.000","1989-05-01T00:00:00.000","1989-05-01T00:00:00.000","233","400003","1989-05-01T00:00:00.000",,"N","N","N","N","N","N"
"269","12","Single","Male","Hispanic","F","Active",,,,"1000","01232331",,"23","PUBLIC WORKS DEPARTMENT","PW","1321","PAINTER","PAINTER","1","Full Time Permanent","2004-10-01T00:00:00.000","1993-08-30T00:00:00.000","1995-01-01T00:00:00.000","233","400003","1993-08-30T00:00:00.000","E","N","N","N","N","N","N"
"273","12","Married","Male","Asian","F","Inactive","2009-12-30T00:00:00.000","100","2009-12-31T00:00:00.000","1000","50432231",,"23","PUBLIC WORKS DEPARTMENT","PW","1367","STAT ENGR","STATIONARY ENGINEER","1","Full Time Permanent","1989-08-01T00:00:00.000","1989-08-01T00:00:00.000","1989-08-01T00:00:00.000","233","400003","1989-08-01T00:00:00.000","P","N","N","N","N","N","N"
"274","12","Single","Male","Black","F","Active",,,,"1000","01232431",,"23","PUBLIC WORKS DEPARTMENT","PW","1377","UTL WKR II","UTILITY WORKER II","1","Full Time Permanent","2017-01-09T00:00:00.000","2018-01-09T00:00:00.000","2017-01-09T00:00:00.000","233","400003","2017-01-09T00:00:00.000","E","N","N","N","N","N","N"
"277","12","Single","Male","Caucasian","F","Active",,,,"1000","15531031",,"23","PUBLIC WORKS DEPARTMENT","PW","1137","CNS INSP I","CONSTRUCTION INSPECTOR I","1","Full Time Permanent","2007-08-06T00:00:00.000","2008-08-06T00:00:00.000","1995-11-27T00:00:00.000","290","400003","1995-11-27T00:00:00.000","E","N","N","N","N","N","N"
"279","12","Single","Male","Caucasian","F","Inactive","2010-03-30T00:00:00.000","100","2010-03-03T00:00:00.000","2000","50432131",,"23","PUBLIC WORKS DEPARTMENT","PW","2405","PW FM SUP","PW FACILS MAINT SUPERINTENDENT","1","Full Time Permanent","2008-02-01T00:00:00.000","2009-02-23T00:00:00.000","1981-06-15T00:00:00.000","233","400002","1981-06-15T00:00:00.000",,"N","N","N","N","N","N"
"280","12","Single","Male","Black","F","Inactive","2015-12-30T00:00:00.000","100","2015-12-31T00:00:00.000","1000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1359","SR BLD INS","SENIOR BUILDING INSPECTOR","1","Full Time Permanent","2004-11-22T00:00:00.000","2005-05-22T00:00:00.000","2001-03-26T00:00:00.000","232","400003","2001-03-26T00:00:00.000","E","N","N","N","N","N","N"
"281","13","Married","Male","Black","F","Inactive","2021-03-14T00:00:00.000","100","2021-03-03T00:00:00.000","1000","01232431",,"23","PUBLIC WORKS DEPARTMENT","PW","1377","UTL WKR II","UTILITY WORKER II","1","Full Time Permanent","2001-10-15T00:00:00.000","1989-04-24T00:00:00.000","1989-04-24T00:00:00.000","233","400003","1989-04-24T00:00:00.000","P","N","N","N","N","N","N"
"282","12","Married","Male","Black","F","Active",,,,"1000","01232531",,"23","PUBLIC WORKS DEPARTMENT","PW","1155","ELECTRICIA","ELECTRICIAN","1","Full Time Permanent","2001-03-19T00:00:00.000","2001-03-19T00:00:00.000","2001-03-19T00:00:00.000","235","400003","2001-03-19T00:00:00.000","E","N","N","N","N","N","N"
"285","12","Married","Male","Caucasian","F","Active",,,,"1000","01232331",,"23","PUBLIC WORKS DEPARTMENT","PW","1321","PAINTER","PAINTER","1","Full Time Permanent","1996-01-02T00:00:00.000","1996-01-02T00:00:00.000","1996-01-02T00:00:00.000","233","400003","1996-01-02T00:00:00.000","E","N","N","N","N","N","N"
"286","09","Married","Male","Caucasian","F","Inactive","2017-09-04T00:00:00.000","100","2017-09-05T00:00:00.000","2000","01232131",,"23","PUBLIC WORKS DEPARTMENT","PW","2405","PW FM SUP","PW FACILS MAINT SUPERINTENDENT","1","Full Time Permanent","2011-04-29T00:00:00.000","1989-05-08T00:00:00.000","1989-05-08T00:00:00.000","233","400002","1989-05-08T00:00:00.000","E","N","N","N","N","N","N"
"287","13","Single","Male","Asian","P","Inactive","2018-01-10T00:00:00.000","400","2018-01-11T00:00:00.000","1500","01232431",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","8","Part Time 1000 Hours","2017-07-05T00:00:00.000",,"2006-07-03T00:00:00.000","233","400006","2000-12-11T00:00:00.000","E","N","N","N","N","N","N"
