"application_number","form_version","form_pdf","application_status","application_nickname","filing_window","applicant_name","billed_entity_address","billed_entity_city","billed_entity_state","billed_entity_zip_code","billed_entity_zip_code_ext","billed_entity_number","fcc_registration_number","applicant_type","applicant_subtype","contact_name","contact_phone","contact_email","consulting_firm","total_student_count","urban_rural_status","selected_members_entity_data","total_count_of_selected_members","unmet_student_needs_1","unmet_student_needs_2","unmet_student_needs_3","unmet_student_needs_4","unmet_student_needs_5","unmet_student_needs_6","unmet_student_needs_7","unmet_student_needs_8","unmet_student_needs_9","unmet_student_needs_10","unmet_student_needs_11","unmet_student_needs_12","total_funding_commitment_request_amount","certified_datetime","window_status","last_updated_datetime","funding_request_number","funding_request_status","funding_request_nickname","service_type","agreement_contract_type","service_provider_name","service_provider_identification_number","service_start_date","service_end_date","invoicing_method","new_construction_self_provisioned_network","funding_request_narrative","frn_recurring_charges","frn_one_time_charges","frn_total_charges","frn_approved_amount","recipients_of_service_entity_data","frn_total_count_of_recipients_of_service","invoice_deadline_date","service_delivery_date","obligation_file","fcdl_date","fcdl_comment_for_frn","frn_authorized_disbursement","frn_line_id","product_type","product_make","product_model","connection_type","bandwidth_download","bandwidth_upload","firewall_included","network_equipment_type","network_equipment_make_model","monthly_recurring_unit_cost","monthly_quantity","line_id_months_of_service","line_total_recurring_costs","one_time_unit_cost","one_time_unit_quantity","line_total_one_time_costs","line_total_cost"
"ECF202105953","Current",,"Committed","ECF1_Pampa ISD","ECF Window 1","PAMPA INDEP SCHOOL DISTRICT","1233 N. HOBART ST.","PAMPA","TX","79065","7801","141856","0001647122","School District","Public School District","Patty Hollingsworth","516-801-7849","phollingsworth@e-ratecentral.com","{E-RATE CENTRAL|16060891}","3558","Rural",,,"3500","90","0","3500","90","0","235","117","0","0","0","0","88627.7","2021-08-11T16:38:09.000","In Window","2021-10-25T14:51:26.000","ECF2190014603","Funded","Chromebook_Elem_3_5","Equipment","Non-Contracted","DELL MARKETING LP","143004340","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Pampa ISD  is seeking ECF support to provide 55 Chromebooks for elementary students in grades 3 and 5 who would otherwise lack access to a connected device sufficient to engage in remote learning.","0","15403.85","15403.85","15403.85",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","Approved as submitted.","15403.85","1","Laptops","Dell","Dell Chromebook 3100 210-ARJL; Intel Celeron N4020 (Dual Core, up to 2.8GHz, 4M Cache, 6W) 338-BUUG;  4GB 2400MHz LPDDR4 Non-ECC 370-ADZI;  32GB eMMC Hard Drive 400-AWCZ",,,,,,,"0","0","0","0","280.07","55","15403.85","15403.85"
"ECF202100086","Current",,"Committed","Internet Bundles for WPL 2021","ECF Window 1","WICHITA PUBLIC LIBRARY","711 W 2ND","WICHITA","KS","67203","3715","137924","0011782018","Library System","Public Library System","Jeff Tate","316-261-8522","jtate@wichita.gov","{CTC TECHNOLOGY & ENERGY|17004253}",,"Urban",,,,,,,,,,,,,,,"145762.5","2021-07-20T18:19:01.000","In Window","2022-05-24T06:55:58.000","ECF2190006699","Funded","Internet Bundles--Hotspots","Equipment","Contract","T-MOBILE USA, INC.","143026181","2021-09-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"The Library is creating internet bundles consisting of a wireless internet hotspot and Chromebook that customers will check out. Providing both a device and a hotspot targets customers with the lowest level of internet and technology access, which is the intent of the ECF. Internet bundles would check out for a longer than typical period to provide long term internet services to those most in need. Initial Internet bundles would check out of three (3) months with two (2) renewals. The Library will circulate 250 internet bundles. When evaluating customer needs, the Library referenced its e-rate discount rate, 90%; above State average percentage of citizens at or below poverty, about 17%; statewide trends in broadband access; research conducted as part of two (2) studies focused on development and improvement of branch services; data from a hotspot lending phased project in 2019; and other data.  This FRN covers the cost of the Chromebooks and the wireless hotspot that make up the internet bundle.","0","11000","11000","11000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","FRN ECF2190006699 in the total annual amount of $11,000 has been added to the FCC Form 471 Application in consultation with the applicant.","0","1","Wi-Fi hotspots","Franklin","T9",,,,,,,"0","0","0","0","44","250","11000","11000"
"ECF202205981","Current",,"Committed","Manzanita R3 Chromebooks","ECF Window 3","MANZANITA ELEM SCHOOL DISTRICT","627 E EVANS REIMER RD","GRIDLEY","CA","95948","9736","144648","0011961687","School District","Public School District","Rachel White","530-356-1060","rachel@erateadvisors.com","{INTRINSIC ADMIN CORP DBA E-RATE ADVISORS |16079893}","317","Rural",,,"200","50","50","163","0","0","168","0","0","0","50","0","70271.04","2022-05-11T16:25:02.000","In Window","2022-09-07T13:58:27.000","ECF2290007628","Funded","Chromebooks","Equipment","Non-Contracted","J. SWEIGART INC","143052905","2022-07-01T00:00:00.000","2023-12-31T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Chromebooks for students in need.","0","70271.04","70271.04","70271.04",,,"2024-02-29T00:00:00.000","2023-12-31T00:00:00.000","7","2022-09-07T00:00:00.000","Approved as submitted.","0","2","Taxes","Sales tax","7.25%",,,,,,,"0","0","0","0","28.28","168","4751.04","4751.04"
"ECF202106899","Current",,"Committed","Wharton County Library 2021 ECF Form 471-1st Window","ECF Window 1","WHARTON COUNTY LIBRARY","1920 N FULTON","WHARTON","TX","77488","4203","141310","0011970142","Library System","Public Library System","Tim Brick","281-232-0928","tim@ecspecialists.net","{E-RATE CONSULTING SPECIALISTS INC.|16049024}",,"Rural",,,,,,,,,,,,,,,"8715","2021-08-04T00:00:38.000","In Window","2021-09-24T12:35:02.000","ECF2190018501","Funded","Wi-Fi hotspots","Services","Contract","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","Services for hotspots","8715","0","8715","8715",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","This is a new FRN. It was created in order to change the service type requested on FRN ECF2190008356 from Equipment to Service.","2281.55","1",,,,"Mobile Broadband","50","50","No",,,"29.05","25","12","8715","0","0","0","8715"
"ECF202106869","Current",,"Committed","​CM21-ECF-F1-47104​","ECF Window 1","CLEVELAND MUNICIPAL SCHOOL DISTRICT","1111 SUPERIOR AVENUE, E SUITE 1800","CLEVELAND","OH","44114",,"129482","0012671517","School District","Public School District","Melissa Mitchell-Garrett","216-838-0488","melissa.mitchell-garrett@clevelandmetroschools.org","{FUNDS FOR LEARNING|16024808}","34588","Urban",,,"23424","11712","11712","36600","12500","12500","0","19533","9465","0","0","0","903605.2","2021-08-04T12:09:42.000","In Window","2022-05-24T06:55:58.000","ECF2190008301","Funded","Bus Wi-Fi","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"This funding request is for equipment needed to deploy wi-fi to buses within the District","0","788800","788800","788800",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","Approved as submitted.","752556","1","Modem/Router combined","Cradlepoint","MAA3-1700120B-NA",,,,,,,"0","0","0","0","1700","290","493000","493000"
"ECF202101199","Current",,"Committed","2021 Corrected 471","ECF Window 1","MT VERNON-ENOLA SCHOOL DIST","38 GARLAND SPRINGS RD","MOUNT VERNON","AR","72111",,"139519","0023606593","School District","Public School District","Blair Williams","501-779-8219","bwilliams@mvewarhawks.org",,"517","Rural",,,"550","550","550","530","20","20","0","0","600","0","0","0","454809.72","2021-07-01T16:49:35.000","In Window","2022-07-05T14:54:33.000","ECF2190001148","Funded","FRN 2021 Corrected","Equipment","Non-Contracted","ARKANSAS K12 LLC","143034077","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"We are requesting 600 2-in-1 Chromebooks, along with Kajeet SmartSpots with 1 year service to provide broadband to the Chromebooks for student access at home.","0","307209.72","307209.72","307209.72",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","MR1: Per applicant documentation, the funding amount was reduced from from $454,809.72 to $307,209.72.MR2: Per applicant request, the unmet needs were changed for connected devices from 600 to 0.MR2: Per applicant request, the unmet needs were changed for broadband connections from 600 to 0.","0","1","Laptops","Dell","Chromebook 3100 2-in-1",,,,,,,"0","0","0","0","394.66","600","236796","236796"
"ECF202102378","Current",,"Committed","RCS 2021 ECS","ECF Window 1","RICHMOND CHRISTIAN SCHOOL","6511 BELMONT RD","CHESTERFIELD","VA","23832","8215","17025171","0029374055","School","Private School","Robert Rife","555-555-5555","r.rife3128@o365.ncu.edu","{EDUTECH|17022938}","290","Urban",,,"245","30","15","25","0","0","220","30","30","0","0","0","118829.6","2021-07-12T20:30:10.000","In Window","2022-07-05T14:54:33.000","ECF2190002435","Funded","Internet Access","Services","Tariff","VIRGINIA TECHNOLOGY SOLUTIONS","143051910","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","4G LTE access service for the hotspot devices ($399.00/year) and bus wifi ($537.00/year).  The bus access is higher due to the number of simultaneous users which requires more available speed.","11969.1","1611","13580.1","13580.1",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","6035.64","1",,,,"Mobile Broadband","40","10","No",,,"44.33","30","9","11969.1","0","0","0","11969.1"
"ECF202105515","Current",,"Committed","EFC471-FY2021","ECF Window 1","HAZEL CREST SCH DIST 152 1/2","1910 170TH ST","HAZEL CREST","IL","60429","1363","135541","0011981560","School District","Public School District","Glenn Coffey","708-335-0790 Ext. 39","gcoffey@sd1525.org",,"909","Urban",,,"800","500","800","800","100","100","950","400","400","0","0","0","178643.4","2021-08-12T12:44:20.000","In Window","2021-10-12T13:21:16.000","ECF2190006173","Funded","Chromebooks (Tier 2)","Equipment","Non-Contracted","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Samsung Chromebooks (Tier 2)","0","101654.4","101654.4","101654.4",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","The amount of the funding request was changed from $116,928.00 to $101,654.40 to remove the ineligible product : Google Chromebook Licenses.","101654","2","Taxes and Reasonable Charges","Google Chromebook license","Education Lic.",,,,,,,"0.01","0","0","0","0","1","0","0"
"ECF202105515","Current",,"Committed","EFC471-FY2021","ECF Window 1","HAZEL CREST SCH DIST 152 1/2","1910 170TH ST","HAZEL CREST","IL","60429","1363","135541","0011981560","School District","Public School District","Glenn Coffey","708-335-0790 Ext. 39","gcoffey@sd1525.org",,"909","Urban",,,"800","500","800","800","100","100","950","400","400","0","0","0","178643.4","2021-08-12T12:44:20.000","In Window","2021-10-12T13:21:16.000","ECF2190006182","Funded","Mobile Hotspots","Services","Non-Contracted","AT&T CORP.","143001192","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Mobile hotspots","46566","0","46566","46566",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","3880.5","1",,,,"Mobile Broadband","20","15","No",,,"25.87","150","12","46566","0","0","0","46566"
"ECF202105763","Current",,"Committed","FIRSTLINE SCHOOL DISTRICT ECF","ECF Window 1","FIRSTLINE SCHOOLS","300 N BROAD ST SUITE 207","NEW ORLEANS","LA","70119",,"16055121","0019832005","School District","Charter School District,Public School District","Teri Lawrence","225-224-2786","teril@eratesupport.org","{EDUCATIONAL PROFESSIONAL SERVICES|16071123}","3599","Urban",,,"0","0","0","3001","1900","1900","3498","0","0","0","0","0","336250","2021-08-02T18:34:54.000","In Window","2021-09-24T12:35:02.000","ECF2190006531","Funded","ARTHUR ASHE CHROMEBOOKS","Equipment","Contract","TROXELL COMMUNICATIONS, INC","143030849","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Firstline Schools is requesting 250 Chromebooks for Arthur Ashe School to replace laptops that are end-of-life, damaged beyond repair, and no longer meet the minimum Louisiana Department of Education standards for testing.  The devices will be provided to students lacking adequate devices for remote learning and completing online homework assignments at home.","0","67250","67250","67250",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","67250","1","Laptops","SAMSUNG","CDI SSGXE310XBAK01U",,,,,,,"0","0","0","0","269","250","67250","67250"
"ECF202105884","Current",,"Committed","ECF-471-2021","ECF Window 1","ST BERNADETTE SCHOOL","1028 SW 128TH ST","BURIEN","WA","98146","3126","115235","0014175335","School","Pre-K,Private School","Pamela  Armstrong","206-244-4934 Ext. 3101","admin@stbernadettesea.org","{TOM O'CALLAHAN |17000700}","88","Urban",,,"140","0","0","40","0","0","40","0","0","0","0","0","14450","2021-07-30T17:42:01.000","In Window","2021-09-24T12:35:02.000","ECF2190006712","Funded","ECF-471-2021","Equipment","Non-Contracted","TOUCHTECH SYSTEMS, INC.","143050134","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Chrome Books and Chrome Tablets are provided to students at age appropriate levels.  At the time of on-line learning, we provided the necessary Chrome Books and Chrome Tablets to as many students as possible.  Our enrollment has now increased from 88 to 140, with many of the new families falling within the scope of qualifying for financial aide.","0","14450","14450","14450",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","MR1: The funding request quantity 60 of tablets was reduced to 50 to remove the quantity that exceeds the number of unmet need student reported that will be served using Emergency Connectivity Fund funds.MR2:A SPIN change from Comcast to TouchTech was requested. This request appears to be an Operational SPIN change. In consultation with the applicant, the service provider has been changed to TouchTech SPIN number 143050134 .","14450","1","Tablets","Lenovo","NL71 4/32",,,,,,,"0","0","0","0","289","50","14450","14450"
"ECF202104603","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/347353/ECF202104603/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202104603_CERTIFIED.pdf","Certified","CORS ECF 2021","ECF Window 1","CORSICANA INDEP SCHOOL DIST","2200 WEST 4TH. AVENUE","CORSICANA","TX","75110",,"140489","0007282148","School District","Public School District","Deborah Sovereign","580-559-8302 Ext. 8302","dsovereign@kelloggllc.com","{KELLOGG & SOVEREIGN CONSULTING|16024809}","6047","Rural",,,"0","400","4800","4808","0","1000","1850","0","2250","0","2200","0","1926900","2021-07-28T17:23:44.000","In Window","2021-07-28T17:23:46.000","ECF2190004999","Pending","3 - Delcom Dell 5410 laptops","Equipment","Non-Contracted","DELCOM GROUP L.P.","143028720","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Laptops provided to students who would otherwise lack connected devices sufficient to engage in remote learning","0","700000","700000",,,,,,,,,,"1","Laptops","Dell","Latitude 5410",,,,,,,"0","0","0","0","400","1750","700000","700000"
"ECF202200255","Current",,"Committed","ECF Window 3 Wabash348","ECF Window 3","WABASH COMMUNITY SCHOOL DISTRICT 348","218 WEST 13TH STREET","MOUNT CARMEL","IL","62863",,"136757","0011887676","School District","Public School District","Kevin Smith","618-262-4181","ksmith@wabash348.com","{E2E EXCHANGE, LLC|16043595}","1426","Rural",,,"1300","0","0","1100","0","0","500","200","0","0","0","0","275300","2022-05-02T00:39:09.000","In Window","2022-08-10T14:52:58.000","ECF2290000390","Funded","Trafera _CBooks_HotSpots_Laptops","Equipment","Contract","TRAFERA, LLC","143052823","2022-07-01T00:00:00.000","2023-12-31T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"We are requesting touch screen chromeboooks to replace older non-touch units many of which are reaching their end of update limit and personal hotspots to be used by students and staff in the event of remote learning.
We are not using  e2e as a consultant on this request.","0","225300","225300","225300",,,"2024-02-29T00:00:00.000","2023-12-31T00:00:00.000","5","2022-08-10T00:00:00.000","FRN Line Item #2 was for both Wi-Fi hotspots and Mobile Broadband Services and was split to agree with the applicant documentation. The new FRN for Mobile Broadband Services is #ECF2290014379 for the amount of $50,000.00.  The products remaining in the original FRN Line Item # are Wi-Fi hotspots for the amount of $25,800.00.","0","1","Laptops","Lenovo","300E",,,,,,,"0","0","0","0","399","500","199500","199500"
"ECF202107730","Current",,"Committed","ECF2122_471_LAKE HAVASU","ECF Window 1","LAKE HAVASU UNIFIED SCHOOL DISTRICT","2200 HAVASUPAI BOULEVARD BLDG E","LAKE HAVASU CITY","AZ","86403","3122","143214","0006251813","School District","Public School District","Frank Vander Horst","928-649-6298","frank.vander.horst@yavapai.us","{YAVAPAI COUNTY EDUCATIONAL SERVICE AGENCY|16071819}","5686","Urban",,,"270","0","0","223","0","0","270","0","0","0","0","0","114542.04","2021-08-05T12:28:28.000","In Window","2022-04-26T09:16:24.000","ECF2190009632","Funded","ECF2122 DELL LAPTOPS","Equipment","Non-Contracted","DHE COMPUTER SYSTEMS, LLC","143048150","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"DELL LAPTOPS","0","101066.1","101066.1","101066.1",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","83472.2","2","Taxes and Reasonable Charges","TAX","TAX",,,,,,,"0","0","0","0","7138.5","1","7138.5","7138.5"
"ECF202109766","Current",,"Committed","SAEECF47121AAbilene","ECF Window 1","CATHOLIC SCHOOLS OF THE DIOCESE OF SALINA","103 N 9TH ST","SALINA","KS","67401",,"137959","0015453202","School District","Private School District","Tamera Burke","785-825-9185","tburke@smokyhill.org","{SMOKY HILL EDUCATION SERVICE CENTER|16049052}","1941","Rural",,,"25","13","4","18","0","0","15","15","5","0","0","0","9235","2021-08-12T16:16:21.000","In Window","2022-04-26T09:16:24.000","ECF2190017051","Funded","APPLE - iPads","Equipment","Non-Contracted","APPLE INC.","143052953","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"One (10-pack) of Apple iPad (MK2Y3LL/A) and five Apple iPad (MK2K3LL/A)). No order has been placed, but will be, consistent with the provisions in the July 22 Public Notice.","0","4435","4435","4435",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","4435","2","Tablets","Apple","iPad (MK2K3LL/A)",,,,,,,"0","0","0","0","299","5","1495","1495"
"ECF202113489","Current",,"Committed","ECF2122_471_OMEGA ALPHA","ECF Window 1","OMEGA ALPHA ACADEMY","1402 SAN ANTONIO AVENUE","DOUGLAS","AZ","85607",,"221721","0020717526","School","Charter School,Public School","Frank Vander Horst","928-649-6298","frank.vander.horst@yavapai.us","{YAVAPAI COUNTY EDUCATIONAL SERVICE AGENCY|16071819}","269","Rural",,,"141","10","6","78","9","6","0","12","0","0","0","0","3300.96","2021-08-12T21:59:29.000","In Window","2021-09-24T12:35:02.000","ECF2190020810","Funded","ECF2122_HOTSPOT MRC","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","HOTSPOTS FOR STUDENTS","3300.96","0","3300.96","3300.96",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","0","2",,,,"Taxes and Reasonable Charges","25","25","No",,,"1.16","13","12","180.96","0","0","0","180.96"
