"program","application_number","funding_year","hcp_number","hcp_name","status","applicant_type","site_consortium_name","site_address_line_1","site_address_line_2","site_city","site_county","site_state","site_zip_code","participating_site_locations","contact_first_name","contact_middle_initial","contact_last_name","contact_phone","contact_email","posting_start_date","allowable_contract_start_date","posting_end_date","number_of_days_posted","expected_bid_evaluation_period","requested_contract_period","request_for_services","cat_expense_leased_ind","cat_expense_equipment_ind","cat_expense_leased_cons","cat_expense_equipment_cons","cat_expense_design_cons","cat_expense_infrast_cons","cat_expense_mgmt_cons","rfp_submitted","link_to_fcc_form_pdf","mail_contact_first_name","mail_contact_middle_initial","mail_contact_last_name","mail_contact_organization_name","mail_contact_phone","mail_contact_fax","mail_contact_email","mail_address_line_1","mail_address_line_2","mail_city","mail_state","mail_zip","hcp_fcc_registration_number","mad","description_of_services_requested","rfp_1","rfp_2","rfp_3","rfp_4","rfp_5","rfp_6","rfp_7","rfp_8","rfp_9","rfp_10","additional_document_1","additional_document_2","additional_document_3","additional_document_4","additional_document_5","additional_document_6","additional_document_7","additional_document_8","additional_document_9","additional_document_10"
"HCF","100035501","2020","32984","Lake Region Healthcare Corporation - Lake Region Walk in Clinic","APPROVED","INDIVIDUAL",,"2311 West Lincoln Avenue",,"Fergus Falls","Otter Tail","MN","56537",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-01-13","2020-02-11","2020-02-10","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1639719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100053254","2022","15449","Cook Area Health Services - Floodwood Dental","APPROVED","INDIVIDUAL",,"601 Hwy 73",,"Floodwood","St. Louis","MN","55736",,"Whittney",,"Walker","(972) 943-1226","wwalker@communityhospitalcorp.com","2022-01-03","2022-02-01","2022-01-31","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2448046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100006963","2015","28139","White River Medical Center - Batesville Pulmonary Clinic","APPROVED","INDIVIDUAL",,"16 Hospital Circle","Suite C","Batesville","Independence","AR","72501",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2015-05-04","2015-06-02","2015-06-01","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_152558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43132113","2013","23145","Adventist Health Clearlake Hospital, Inc. dba Clearlake Family Health Center","APPROVED","INDIVIDUAL",,"15230 Lakeshore Drive",,"Clearlake","Lake","CA","95422",,"Todd",,"Peterson","(707) 967-5874","peterst3@ah.org","2013-05-25","2013-06-23","2013-06-22",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2250773","Madeline",,"Martin","Channelford Associates, Inc.","(855) 324-1546",,"madeline@channelford.com","2006 Channelford Rd",,"Westlake Village","CA","91361","0021377296","439","Services include Internet, Data and Voice circuits/bandwidth to be used for telemedicine and other forms of internal and external information sharing and connectivity. It is important you contact the mailing contact on this form (Madeline@channelford.com) for further information and circuit specifics.
SPECIAL INSTRUCTIONS: All communication, including telephone calls, e-mail messages, mailed documents and proposals should be directed to the mailing contact on this form (Madeline Martin).  Communication from bidders should not go directly to the HCP.",,,,,,,,,,,,,,,,,,,,
"Telecom","43151668","2015","10216","Atmautluak Clinic","APPROVED","INDIVIDUAL",,"PO Box 6588","60°52'01.12""N 162°16'23.30""W 20 mi NW of Bethel on Pitmiktakik River","Atmautluak","Bethel","AK","99559",,"Joseph",,"Shawler","(907) 543-6655","joseph_shawler@ykhc.org","2015-03-06","2015-04-04","2015-04-03",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2653275","Joseph",,"Shawler","Yukon-Kuskokwim Health Corporation","(907) 543-6655","(907) 543-6570","joseph_shawler@ykhc.org","P. O. Box 528",,"Bethel","AK","99559","0013620463","422","YKHCs service needs involve the transmission of health care data and the provision of health
care services between and among YKHC locations in southwestern Alaska, as well as between
YKHC facilities and locations outside of the YKHC service region. These needs include but are
not limited to the transmission of patient records, including electronic medical records (EMR);
high-resolution medical images, including computed tomography (CT) scans and picture archiving
and communications systems (PACS) images; telemedicine consultations, including
telepsychiatry services; and the provision of Internet access and related services. YKHCs service
needs require reliable bandwidth capability at speeds that meet or exceed T-1 levels or higher.
This HCP has an RHC approved Evergreen contract valid until 08/12/2016.",,,,,,,,,,,,,,,,,,,,
"HCF","100004663","2014","39669","Christopher Rural Health - Albion Community Health Center","APPROVED","INDIVIDUAL",,"33 West Main Street",,"Albion","Edwards","IL","62806",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2014-09-18","2014-10-17","2014-10-16","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_64963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100032229","2019","23209","Avenal Community Health Center, 755 Lindsay","APPROVED","INDIVIDUAL",,"755 N. Sequoia Ave.","Suite B","Lindsay","Tulare","CA","93247",,"Timothy",,"Basile","(973) 581-5238","Timothy.basile@solixinc.com","2019-01-25","2019-02-23","2019-02-22","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1292850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43165761","2016","25834","Taylor County Hospital District - Taylor Regional Care Center","APPROVED","INDIVIDUAL",,"67 Kingswood Drive",,"Campbellsville","Taylor","KY","42718",,"Les",,"Chadwick","(270) 789-5858","lnchadwick@trhosp.org","2016-05-26","2016-06-24","2016-06-23",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2862303","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0020295606","88","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"Telecom","43228309","2023","59847","Missouri Delta Medical Center - Dexter Community Care Center","APPROVED","INDIVIDUAL",,"911B W BUSINESS US HIGHWAY 60",,"DEXTER","Stoddard","MO","63841-2741",,"Gary",,"Gaines","(573) 472-7646","ggaines@missouridelta.com","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882437","Geoff",,"Boggs","USF Healthcare Consulting, Inc.","(502) 228-1907",,"gboggs@uasave.com","PO Box 326",,"Prospect","KY","40059","0002550846","317",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228323","2023","43311","Jennings American Legion Hospital- JALH Physicians Clinics","APPROVED","INDIVIDUAL",,"805 STATE ST",,"JENNINGS","Jefferson Davis","LA","70546",,"Shane",,"Clark","(337) 616-7086","sclark@jalh.com","2022-08-15","2022-09-13","2022-09-12","28","28","Month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882479","Geoff","W","Boggs","USF Healthcare Consulting, Inc.","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0010389468","174",,,,,,,,,,,,,,,,,,,,,
"HCF","100017957","2017","32569","Sarah Bush Lincoln Diagnostic Services","APPROVED","INDIVIDUAL",,"1106 North Merchant St",,"Effingham","Effingham","IL","62401",,"Stacey",,"Bilsland","(815) 464-5248","sbilsland@savitagroup.com","2017-01-16","2017-02-14","2017-02-13","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_661041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43155106","2015","27391","Stephens Memorial - Breckinridge Medical Center","APPROVED","INDIVIDUAL",,"101 S. Hartford Street",,"Breckenridge","Stephens","TX","76424",,"Bobby",,"Thompson","(254) 559-2241","bobby.thompson@smhtx.com","2015-05-26","2015-06-24","2015-06-23",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2701857","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0020917050","325","Telecommunication, internet, data, teleradiology, transferring of patient data",,,,,,,,,,,,,,,,,,,,
"HCF","100020220","2017","13649","Carilion Clinic - Giles Memorial Hospital","APPROVED","INDIVIDUAL",,"159 Hartley Way",,"Pearisburg","Giles","VA","24134",,"Geoff",,"Boggs","(502) 228-1907","gboggs@uasave.com","2017-01-25","2017-02-23","2017-02-22","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_669021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100039838","2020","18432","Agnesian HealthCare - Brandon Clinic","APPROVED","INDIVIDUAL",,"601 E Clark St",,"Brandon","Fond du Lac","WI","53919",,"Timothy",,"Basile","(973) 581-5238","timothy.basile@solixinc.com","2020-02-06","2020-03-06","2020-03-05","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1660156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43165536","2016","48400","CHRISTUS St Patrick SBHC Cameron","APPROVED","INDIVIDUAL",,"753 Oak Grove Hwy",,"Grand Chenier","Cameron","LA","70643",,"Troy",,"Hidalgo","(337) 542-4441","troy.hidalgo@christushealth.org","2016-05-26","2016-06-24","2016-06-23",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2862784","Cynthia","S","Valdez","CHRISTUS Health","(210) 703-0333",,"cynthia.valdez@christushealth.org","CHRISTUS St Patrick SBHC Cameron","10002 Rogers Run","San Antonio","TX","78251","0025402611","200","Internet service to connect to the CHRISTUS Data Center.  Telemedicine Apps occur between the site and the data center.  In many instances, the site's traffic goes out over the Data Center's shared internet links to reach the hosted Electronic Medical Records.  Must have analog telephone lines for voice service.",,,,,,,,,,,,,,,,,,,,
"Telecom","43228315","2023","92676","Missouri Delta Medical Center - Primary Care RHC","APPROVED","INDIVIDUAL",,"102 HOSPITALITY DR",,"SIKESTON","Scott","MO","63801-9382",,"Gary",,"Gaines","(573) 472-7646","ggaines@missouridelta.com","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882488","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0002550846",,,,,,,,,,,,,,,,,,,,,,
"Telecom","43137056","2013","17949","Mental Health Center East Central Kansas/Council Grove (W Main)","APPROVED","INDIVIDUAL",,"214 W Main",,"Council Grove","Morris","KS","66846",,"Megan",,"Adcock","(620) 767-6762","madcock@mhceck.org","2013-06-30","2013-07-29","2013-07-28",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2284703","Helen",,"Olsen","MHC of East Central Kansas","(620) 340-6268","(620) 342-1021","holsen@mhceck.org","1000 Lincoln St",,"Emporia","KS","66801","0011656311","90","T1 access to client information in an electronic medical record, lage files, electronic signature pads, fast connection for med managerment, clinicalc documentation and telehealth. For all questions and all contacts regarding this application - use the Mailing Contact information",,,,,,,,,,,,,,,,,,,,
"Telecom","43128415","2012","16793","DeSoto Regional Family Medicine - Logansport","APPROVED","INDIVIDUAL",,"110 Main Street",,"Logansport","De Soto","LA","71049",,"Doug",,"Efferson","(318) 697-2273","dougefferson@desotoregional.com","2012-07-03","2012-08-01","2012-07-31",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2052125","Geoff",,"Boggs","USF Healthcare Consulting","(877) 223-5818","(888) 284-0010","gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0014384796","288","phones, Internet, telecommunications, teleradiology, transferring patient information",,,,,,,,,,,,,,,,,,,,
"HCF","100009919","2015","46201","White County/Unity Health Harris Medical Clinics","APPROVED","INDIVIDUAL",,"2655 Thomasville Road",,"Pocahontas","Randolph","AR","72455",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2015-12-30","2016-01-28","2016-01-27","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_359760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43126875","2012","11962","West Yavapai Guidance Clinic - Prescott Valley","APPROVED","INDIVIDUAL","NARBHA","3345 N. WINDSONG DRIVE",,"PRESCOTT VALLEY","Yavapai","AZ","86314",,"Pamela",,"Pierce","(928) 445-5211","p.pierce@wygc.org","2012-05-30","2012-06-28","2012-06-27",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2045344","Jennifer","M","Pierce","NARBHA","(928) 214-2201",,"jennifer.pierce@narbha.org","1300 S. Yale St.",,"Flagstaff","AZ","86001","0014085203","99","1.5 M or higher bandwidth circuits, Live communication and large file transmission. Go to
www.rbha.net/openrfps.htm to respond to RFPs for bids on circuit contracts OR contact jennifer.pierce@narbha.org",,,,,,,,,,,,,,,,,,,,
"Telecom","43228325","2023","32933","Pikeville Medical Center - Pain Management Clinic","APPROVED","INDIVIDUAL",,"231 HIBBARD ST",,"PIKEVILLE","Pike","KY","41501-4777",,"Tony",,"Damron","(606) 218-3500","tony.damron@pikevillehospital.org","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882509","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0016671505","128",,,,,,,,,,,,,,,,,,,,,
"HCF","100019796","2017","45267","Aria Community Health Center, Riverdale","APPROVED","INDIVIDUAL",,"3554 Mt. Whitney",,"Riverdale","Fresno","CA","93656",,"Michael",,"Tamburino","(973) 581-6714","michael.tamburino@solixinc.com","2017-01-18","2017-02-16","2017-02-15","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_665095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43228330","2023","30369","North Central Missouri Mental Health Center - Chillicothe","APPROVED","INDIVIDUAL",,"401 Youssef Drive",,"Chillicothe","Livingston","MO","64601",,"Kim",,"Kriegel","(660) 359-4487","kkriegel@ncmmh.org","2022-08-15","2022-09-13","2022-09-12","28","28","Month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882555","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0021700869","93",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228311","2023","59887","Missouri Delta Medical Center -Missouri Delta Sikeston Restart South","APPROVED","INDIVIDUAL",,"804 S KINGSHIGHWAY ST",,"SIKESTON","Scott","MO","63801-5919",,"Gary",,"Gaines","(573) 472-7646","ggaines@missouridelta.com","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882447","Geoff",,"Boggs","USF Healthcare Consulting, Inc.","(502) 228-1907",,"gboggs@uasave.com","PO Box 326",,"Prospect","KY","40059","0002550846","333",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228350","2023","17109","Pella Regional Health Center","APPROVED","INDIVIDUAL",,"404 Jefferson Street",,"Pella","Marion","IA","50219",,"Tate",,"Smock","(641) 621-2270","tsmock@pellahealth.org","2022-08-15","2022-09-13","2022-09-12","28","28","Month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882706","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0002587277","45",,,,,,,,,,,,,,,,,,,,,
"Telecom","43133688","2013","18038","Great Plains Heatlh Alliance-CBO","APPROVED","INDIVIDUAL",,"103 E 27th St","Suite B","Hays","Ellis","KS","67601",,"Kerry",,"Kellerman","(785) 621-4910","kkellerman@gpha.com","2013-05-14","2013-06-12","2013-06-11",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2237858","Kerry",,"Kellerman","Great Plains Health Alliance - CBO","(785) 621-4910",,"kkellerman@gpha.com","103 E 27th St","Ste B","Hays","KS","67661","0014967806","145","50mb synchronous internet connectivity over fiber to the premise for data and telecommunications.",,,,,,,,,,,,,,,,,,,,
"HCF","100031131","2019","38548","BTCS-LaGrange MH","APPROVED","INDIVIDUAL",,"275 Ellinger RD",,"LaGrange","Fayette","TX","78945",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2019-01-21","2019-02-19","2019-02-18","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1285105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43228349","2023","12155","FAMILY COUNSELING CENTER INC - CARUTHERSVILLE","APPROVED","INDIVIDUAL",,"915 HIGHWAY 84 W",,"CARUTHERSVILLE","Pemiscot","MO","63830-8113",,"Dustin",,"Skelton","(573) 888-5925","dustins@fccinc.org","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882701","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0021916697","356",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228340","2023","26150","PIkeville Medical Center - Orthopedic Physician Practice","APPROVED","INDIVIDUAL",,"184 S MAYO TRL",,"PIKEVILLE","Pike","KY","41501-1518",,"Tony",,"Damron","(606) 218-3500","tony.damron@pikevillehospital.org","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882532","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0016671505","128",,,,,,,,,,,,,,,,,,,,,
"Telecom","43228343","2023","31254","Northwest Colorado Visiting Nurses Association","APPROVED","INDIVIDUAL",,"940 CENTRAL PARK DR STE 101",,"STEAMBOAT SPRINGS","Routt","CO","80487-8853",,"Mark",,"Sandvik","(970) 871-7635","msandvik@nwcovna.org","2022-08-15","2022-09-13","2022-09-12","28","28","month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3882622","Geoff","W","Boggs","USF Healthcare Consulting","(502) 228-1907",,"gboggs@uasave.com","P O Box 326",,"Prospect","KY","40059","0022072037","126",,,,,,,,,,,,,,,,,,,,,
"HCF","100010724","2016","16878","Aurora Health Care - Denmark","APPROVED","INDIVIDUAL",,"629 Solvang Way",,"Denmark","Brown","WI","54208",,"Debbie",,"Fuerstenberg","(414) 647-6488","debbie.fuerstenberg@aurora.org","2016-01-28","2016-02-26","2016-02-25","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_379899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
