"candidate_name","vendor_type","vendor_name","date","amount","authorized_use","expenditure_category","purpose_of_expenditure","address_1","address_2","city","state","zip_code","office","district","county","party","reg_no","election_period","location_1","inoutstate"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-07-13T00:00:00.000","4.56","Directly Related to Candidate's Campaign","Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-01-20T00:00:00.000","17.79",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-04-27T00:00:00.000","119.29",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-03-24T00:00:00.000","21.94","Directly Related to Candidate's Campaign","Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-03-02T00:00:00.000","226.76",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2013-11-24T00:00:00.000","42.87",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-05-04T00:00:00.000","841.56",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-02-17T00:00:00.000","16.79",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-05-18T00:00:00.000","8.89",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-02-09T00:00:00.000","44.44",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-02-02T00:00:00.000","4.94",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-04-06T00:00:00.000","153.16",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-08-17T00:00:00.000","4.36","Directly Related to Candidate's Campaign","Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2013-11-03T00:00:00.000","0.4",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2013-10-27T00:00:00.000","336.35",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2013-06-30T00:00:00.000","1372.64",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2013-05-05T00:00:00.000","0.04",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-06-15T00:00:00.000","4.56",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Noncandidate Committee","Actblue Hawaii","2014-04-13T00:00:00.000","251.84",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fees","Actblue STS","PO Box 382110","Cambridge","MA","02238-2110","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Acteva","2010-05-24T00:00:00.000","271.63",,"Bank Charges, Merchant Fees & Adjustments","Merchant Fee","100 Pine Street",,"San Franciso","HI","94111","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Acteva","2010-05-24T00:00:00.000","62.25",,"Bank Charges, Merchant Fees & Adjustments","Merchant fee","100 Pine Street",,"San Franciso","HI","94111","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Acteva","2010-07-20T00:00:00.000","1669.86",,"Bank Charges, Merchant Fees & Adjustments","Merchant  fee","100 Pine Street",,"San Franciso","HI","94111","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Admiral Club LAX","2012-02-29T00:00:00.000","81.23",,"Food & Beverages","Travel cost - Meals","Los Angeles Intl Airport","1 World Way","Los Angeles","CA","90045","Governor",,,,"CC10529","2010-2014",,"Out of State"
"Abercrombie, Neil","Other Entity","Advantage Hilo International Airport","2013-11-08T00:00:00.000","109.84",,"Travel & Lodging","Travel Cost - Rental Car","2355 Kekuanaoa Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2010-2014","2355 Kekuanaoa Street
Hilo, HI 96720
(19.714459, -155.039489)","HI"
"Abercrombie, Neil","Individual","Agustin, Oliver","2010-10-13T00:00:00.000","176",,"Contract, Employee & Professional Services","Police security at event","c/o 116 Keawe Street",,"Hilo","HI","96720","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Individual","Ahuna, August","2014-07-31T00:00:00.000","1100","Directly Related to Candidate's Campaign","Campaign Headquarters","Tent and Chairs for Rally","89-1047 Pohakupalena Street",,"Waianae","HI","96792","Governor",,,,"CC10529","2010-2014","89-1047 Pohakupalena Street
Waianae, HI 96792
(21.374119, -158.137413)","HI"
"Abercrombie, Neil","Individual","Ahuna, August","2010-10-26T00:00:00.000","1500",,"Campaign Headquarters","Chairs rental","89-1047 Pohakupalena Street",,"Waianae","HI","96792","Governor",,,,"CC10529","2006-2010","89-1047 Pohakupalena Street
Waianae, HI 96792
(21.374119, -158.137413)","HI"
"Abercrombie, Neil","Other Entity","Aiea Bowl & The Alley Restaurant","2013-09-12T00:00:00.000","2185.34",,"Food & Beverages","Food and Rental for Meet and Greet","99-115 Aiea Heights Drive","#310","Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Bowl & The Alley Restaurant","2013-09-12T00:00:00.000","73.46",,"Food & Beverages","Food for Event","99-115 Aiea Heights Drive","#310","Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy","2009-06-12T00:00:00.000","52.87",,"Printing, Postage, Mailing & Freight","Copies","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy","2009-04-23T00:00:00.000","92.83",,"Printing, Postage, Mailing & Freight","Postcard Mailing","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-05-26T00:00:00.000","194.74",,"Printing, Postage, Mailing & Freight","Banners","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-07-09T00:00:00.000","41.36",,"Printing, Postage, Mailing & Freight","Postcard for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-11-11T00:00:00.000","135.06",,"Printing, Postage, Mailing & Freight","Banners","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-08-06T00:00:00.000","93.18",,"Printing, Postage, Mailing & Freight","Print flyers","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-07-01T00:00:00.000","35.07",,"Printing, Postage, Mailing & Freight","Collateral Material for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-08-12T00:00:00.000","54.58",,"Printing, Postage, Mailing & Freight","Postcard for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-08-27T00:00:00.000","84.41",,"Printing, Postage, Mailing & Freight","Mailer for event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2014-07-11T00:00:00.000","188.2","Directly Related to Candidate's Campaign","Printing, Postage, Mailing & Freight","Tickets for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2014-07-14T00:00:00.000","691.02","Directly Related to Candidate's Campaign","Printing, Postage, Mailing & Freight","In-Kind: Printing for Regional Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-07-08T00:00:00.000","17489.93",,"Other","Banners","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2014-06-18T00:00:00.000","782.11","Directly Related to Candidate's Campaign","Printing, Postage, Mailing & Freight","Collateral Materials","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-08-05T00:00:00.000","25.13",,"Printing, Postage, Mailing & Freight","Postcard for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-11-10T00:00:00.000","778.97",,"Printing, Postage, Mailing & Freight","Print campaign materials","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-08-07T00:00:00.000","30.69",,"Printing, Postage, Mailing & Freight","Postcards for event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-08-30T00:00:00.000","638.67",,"Printing, Postage, Mailing & Freight","Print campaign materials","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-01-11T00:00:00.000","56.89",,"Printing, Postage, Mailing & Freight","Postcard for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-09-16T00:00:00.000","307.82",,"Printing, Postage, Mailing & Freight","Print campaign materials","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-07-27T00:00:00.000","36.54",,"Printing, Postage, Mailing & Freight","Postcard for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2012-04-12T00:00:00.000","69.1",,"Printing, Postage, Mailing & Freight","Banner for rally","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2012-06-21T00:00:00.000","23.07",,"Printing, Postage, Mailing & Freight","Materials for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2010-2014","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-09-15T00:00:00.000","65.44",,"Printing, Postage, Mailing & Freight","Supporter Cards","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2009-08-17T00:00:00.000","80.45",,"Printing, Postage, Mailing & Freight","Postcard for Event","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Aiea Copy Center","2010-08-05T00:00:00.000","365.93",,"Printing, Postage, Mailing & Freight","Print collateral materials","99-115 Aiea Heights Drive",,"Aiea","HI","96701","Governor",,,,"CC10529","2006-2010","99-115 Aiea Heights Drive
Aiea, HI 96701
(21.379278, -157.930184)","HI"
"Abercrombie, Neil","Other Entity","Ainaloa Community Association","2010-06-08T00:00:00.000","35",,"Campaign Headquarters","Rental of facility for Hilo event","16-303 Ainaloa Blvd",,"Pahoa","HI","96778","Governor",,,,"CC10529","2006-2010","16-303 Ainaloa Blvd
Pahoa, HI 96778
(19.53348, -154.985527)","HI"
"Abercrombie, Neil","Other Entity","Airgas Gaspro","2014-03-19T00:00:00.000","46.7","Directly Related to Candidate's Campaign","Other","Supplies for Headquarter Opening","2305 Kamehameha Hwy",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","2305 Kamehameha Hwy
Honolulu, HI 96819
(21.332119, -157.886605)","HI"
"Abercrombie, Neil","Other Entity","Airgas Gaspro","2013-04-15T00:00:00.000","84.35",,"Other","Propane for event","2305 Kamehameha Hwy",,"Honolulu","HI","96819","Governor",,,,"CC10529","2010-2014","2305 Kamehameha Hwy
Honolulu, HI 96819
(21.332119, -157.886605)","HI"
"Abercrombie, Neil","Other Entity","Airgas Gaspro","2010-05-26T00:00:00.000","14.84",,"Office Supplies","Propane for HQ","2305 Kamehameha Hwy",,"Honolulu","HI","96819","Governor",,,,"CC10529","2006-2010","2305 Kamehameha Hwy
Honolulu, HI 96819
(21.332119, -157.886605)","HI"
"Abercrombie, Neil","Other Entity","AJ & Sons Catering","2010-04-29T00:00:00.000","780",,"Food & Beverages","Food for volunteers at meeting","P O Box 355",,"Volcano","HI","96785","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Individual","Akana, Steve","2014-08-09T00:00:00.000","100","Directly Related to Candidate's Campaign","Contract, Employee & Professional Services","Entertainment for Election Night","1111 Hala Drive",,"Honolulu","HI","96817","Governor",,,,"CC10529","2010-2014","1111 Hala Drive
Honolulu, HI 96817
(21.329577, -157.861286)","HI"
"Abercrombie, Neil","Other Entity","Akyth, Inc.","2012-05-26T00:00:00.000","171.21",,"Food & Beverages","Bentos for Volunteers","P.O. Box 735",,"Honolulu","HI","96808","Governor",,,,"CC10529","2010-2014",,"HI"
"Abercrombie, Neil","Other Entity","Akyth, Inc.","2009-07-27T00:00:00.000","184.69",,"Food & Beverages","Meeting - Meals","P.O. Box 735",,"Honolulu","HI","96808","Governor",,,,"CC10529","2006-2010",,"HI"
"Abercrombie, Neil","Other Entity","Akyth, Inc.","2014-01-25T00:00:00.000","293.41","Directly Related to Candidate's Campaign","Food & Beverages","Bentos for Grassroots Training","P.O. Box 735",,"Honolulu","HI","96808","Governor",,,,"CC10529","2010-2014",,"HI"
