"business_name","address1","address2","city","state","zipcode","county","contact_name","website","email","company_profile","company_description","location_description","latlong"
"Cape Riverfront Market","35 S. Spanish Street",,"Cape Girardeau","MO","63701","Cape Girardeau","Sydney Waters & Andrea Hamm","https://www.facebook.com/CapeRiverfrontMarket/","caperiverfrontmarket@gmail.com","The Cape Riverfront Market is a farmer’s market that (1) provides access to local, high-quality goods from farmers, artists, craftspeople, and food producers; (2) creates a gathering space downtown that offers educational opportunities and family-friendly activities; and (3) fosters a healthy community by promoting nutritious food choices and sustainable practices. The Cape Riverfront Market is run by Old Town Cape, Inc., a 501(c) 3 non-profit organization that seeks to revitalize downtown Cape Girardeau.","<p>The market includes seasonal vendors, bi-monthly vendors, daily vendors, and specialty vendors, all who sell a variety of products including bath, body &amp; home, meats, fruits, fresh produce, eggs, vegetables, prepared foods on site, honey , jams, flowers, woodcrafts, plants, and everything else! All products are locally grown, produced, or prepared.</p><p><br></p><p>The Cape Riverfront Market also offers weekly entertainment and educational demonstrations. The Cape Riverfront Market is unique in that it offers something for everyone, even those with food restrictions: gluten free, vegan, hormone-free, and organic options are available every Saturday during market season.</p>","The Cape Riverfront Market runs every Saturday morning between the months of May and October from 8 a.m. to noon in the parking lot at 35 S. Spanish, next to Celebrations Downtown and across from The Library&#39;s Playground.","(37.312984, -89.516815)"
"Carrollton Farmers' Market","Carrollton Square, Benton, & Folger St.",,"Carrollton","MO","64633","Carroll","Jodi Ahnefeld","https://www.facebook.com/Carrollton-Area-Economic-Alliance-155023307898651/","caeadirector@gmail.com","May- September, Saturday 8:00 a.m.- 12:00 p.m.","The Carrollton Farmers&#39; Market sells a variety of products.","Located at Carrollton Square, Benton, &amp; Folger St.","(39.358584, -93.491414)"
"Van Buren Farmers' Market","1501 Main Street",,"Van Buren","MO","63941","Carter","Crystal Johnson","https://www.facebook.com/VanBurenMOfarmersmarket/","valleyvisionranch@gmail.com","<p>Tucked in the hills of the Missouri Ozarks, tourists come to Van Buren from across the world to float and fish the Current River. </p><p>As a response to the 2017 flood that devastated the town, our Farmers&#39; Market was established in a grass-roots effort to bring the Community together to rebuild. </p><p>Now boasting 15 - 20 vendors from across the region, you can sample the Tastes and Craftsmanship of our Ozarks and take a piece with you back home.</p>","<p>Local Produce, 100% Grass-Fed Beef, Pastured Chickens/Turkeys, Fresh Cow and Goat Milk, Artisan Cheeses, Living Foods, Local Honey, Smoked Meats and to order lunch Grill, Fresh Baked Artisan Breads, Cookies, Cinnamon Rolls, Jams, Jellies and Pickled items, Fresh Chicken/Duck Eggs (some free range), Long-Fermented Sourdough and Ancient Grain Breads, Homespun Wool, Fresh Cut Flowers, Handcrafted Soaps, Rugs, Wreaths, Jewelry, Hand-made Gifts and Cards, etc.</p>","<p>First Assembly of God Pavilion in Van Buren, MO on Main Street. </p><p>Take 60 Hwy, turn into town and turn right on Main Street at Jolly Cone. Pass Sterling Bank, School, City Hall, Big Spring&#39;s Cafe, and we are spread out in the pavilion and behind and around the Red Brick church on your right. </p><p>Open every Saturday: May 2 - end of October, 9 a.m. - 1 p.m.</p>","(37.00716, -91.00574)"
"(CLOSED) Pleasant Hill Farmers' Market 7 Hwy","1304 MO-7 Hwy",,"Pleasant Hill","MO","64080","Cass","Brianne Orr","https://www.facebook.com/PleasantHillFarmers/","brisheirloomurbanfarm@gmail.com","<p>We are the local farmers&#39; market in Pleasant Hill, MO. </p><p>We offer a variety of vendors selling produce, jams/jellies and other various offerings!</p>","<p>We have a market brimming with options, including rare, heirloom and homegrown produce! </p><p>Drop by to see what the daily offerings are!</p>","<p>We are open 4 p.m. - 7 p.m., every Saturday evening from May 10 - September 25, in the parking lot of Create Thou Art Studio.</p><p>Located at 1304 MO-7 Hwy, Pleasant Hill, MO 64080.</p>","(38.802, -94.26221)"
"Peculiar Farmers' & Artisans' Market","500 Schug Ave",,"Peculiar","MO","64078","Cass","Vince Schroeder","https://www.facebook.com/PeculiarPark/","vschroeder@cityofpeculiar.org","The Peculiar Farmers and Artists Market has been established for the benefit of both producers and consumers. The Peculiar Farmers and Artists Market provides producers with the opportunity to sell fresh locally grown produce directly to the consumer. The market will feature farmers, vendors, craftsmen and artists selling products that are grown, raised and produced within a 100 mile radius of the market.","The Peculiar Farmers and Artists Market has been established for the benefit of both producers and consumers. The Peculiar Farmers and Artists Market provides producers with the opportunity to sell fresh locally grown produce directly to the consumer. The market will feature farmers, vendors, craftsmen and artists selling products that are grown, raised and produced within a 100 mile radius of the market.","<p>Wednesdays &amp; Friday 4 pm - 7 pm</p><p><br></p><p>June 1st - October 28th</p>","(38.719418, -94.4603)"
"Harrisonville Farmers & Artists Market","198 S Lexington St",,"Harrisonville","MO","64701","Cass","Amanda Stites","https://www.facebook.com/HarrisonvilleFarmersMarket/","harrisonvillefarmersmarket@gmail.com","<p>The Harrisonville Farmers &amp; Artists Market brings together local farmers, crafts folk and shoppers on the historic courthouse square, Saturday mornings from June through September.</p>","<p>Produce, honey, meat products, baked goods, eggs and more</p>","<p>Open Saturday mornings from June through September from 8 a.m. to noon at 198 S Lexington St., Harrisonville, MO 64701</p>","(38.654398, -94.348231)"
"Cass County Farmers' Market","2601 Cantrell Road",,"Harrisonville","MO","64701","Cass","Ellen Lake","http://cassfarmers.com","ellegro@hotmail.com","Cass County Farmers Market has been in Harrisonville for over 30 years. We pride ourselves in carside service rain or shine. You are always met with a smile and a warm welcome. We accept SNAP and EBT.<br> <br>Know what else we have at farmer&#39;s market? Free information, about plants, seeds, pests etc. For ideas about what plants to plant to feed bees so bees help your garden flourish, ask us. Want info on getting started in the egg business, ask Mike. Want to know how to grow almost anything, ask Sherry. Collectively we know a lot about growing.","Seasonal vegetables: peppers, corn, lettuce, melons, beans, okra, tomatoes, beets, cauliflower, broccoli, kale, potatoes, onions, cucumbers, zucchini, squash and pumpkins<br> <br>Other items local honey, eggs, pecans, jam and jelly. We also have handmade crafts such as baskets, dish cloths, towels, scrubbies, jewelry, lip balm and bowl warmers","Hours operation first Saturday in May through last Saturday in October 8 a.m. – 12 p.m. (or when products are gone)<br> <br>Directions: Located in the Family Center&#39;s Parking lot in front of the Movie Theater close to I-49 (old US HWY 71) and M-291. Harrisonville exit #160 off I-49","(38.659712, -94.372657)"
"Hope Rising Farm","203 8th St.",,"Garden City","MO","64747","Cass","Lisa Patton","http://hoperisingfarm.csasignup.com/members/types","hoperisingfarm@gmail.com","We started our market garden farm in 2016 on less than 1 acre of land. Our desire and goal is to serve our community by providing naturally grown produce with no chemicals used for herbicides, fertilizers or pest control.<br> <br>We do our best to buy seed and supplies from businesses in Missouri. We also grow many types of heirloom vegetables. Our family of three solely operates and works the 11,000 sq. ft garden.<br> <br>We sell at farmers’ markets and have CSA members.<br> <br>In 2019, our focus on marketing will be slightly changing. We will be setting up a more permanent stand at the Community Market in Garden City and open at least 3 days a week.","We raise a large variety of vegetables from beets to heirloom tomatoes. We use non-chemical methods of fertilizing and weed and pest control.<br> <br>As much as possible we use non-GMO and local seed. Our little farm is operated and worked solely by our family of three. Produce is sold within 1-2 days of harvest if not same day.","<p>We offer a limited number of CSA produce shares.</p><p><br></p><p>Our market stand is located at Community Market on 49 F Hwy (across from Casey&#39;s) in Garden City, Missouri</p><p><br></p><p>Open from May - November; Wednesdays 4 p.m. - 7 p.m. and Saturdays from 8 a.m. – noon.</p>","(38.555583, -94.186313)"
"Raymore Farmers Market","227 Municipal Circle",,"Raymore","MO","64083","Cass","Corinne Harkins","http://www.raymore.com/FarmersMarket","charkins@raymore.com","<p>The Raymore Farmers Market is open from 4-7pm every Tuesday, June through September on Municipal Circle behind Raymore City Hall.</p>","<p>Raymore Farmers Market vendors offer locally grown produce, plants and meats, farm-fresh eggs, local honey, fresh baked goods and handmade jewelry, art and home decor. </p>","<p>The Raymore Farmers Market is located at 227 Municipal Circle.</p>","(38.802559, -94.453423)"
"Pleasant Hill Farmers' Market","2nd Street and 58 Hwy",,"Pleasant Hill","MO","64080","Cass","Debbie Aiman","https://www.facebook.com/pleasanthillfarmersmsrket/","d.aiman@yahoo.com","<p>The Pleasant Hill Farmers&#39; Market is returning to downtown Pleasant Hill to once again bring local produce to our community April 30th - October 1st.</p>","<p>Items offered will include local produce including tomatoes, strawberries and a variety of other produce, flowers, locally made jams and salsas, baked goods and local crafts.</p>","<p>A number of these products will be available at 2nd St &amp; 58 Hwy, Pleasant Hill, MO 64080. </p><p>Dates are April 30th - October 1st, excluding July 17th due to the Cass County Fair.</p><p>Farmer Market hours are 9 a.m. - 12 p.m. on Saturday&#39;s.</p>","(38.784231, -94.273955)"
"Cass County Farmers Market","2601 Cantrell Road",,"Harrisonville","MO","64701","Cass","Ellen Lake","http://www.cassfarmers.com","ellegro@hotmail.com","Cass County Farmers Market has been in Harrisonville for over 30 years. We pride ourselves in carside service rain or shine. You are always met with a smile and a warm welcome. We accept SNAP and EBT.<br> <br>Know what else we have at farmer&#39;s market? Free information, about plants, seeds, pests etc. For ideas about what plants to plant to feed bees so bees help your garden flourish, ask us. Want info on getting started in the egg business, ask Mike. Want to know how to grow almost anything, ask Sherry. Collectively we know a lot about growing.","Seaonal veggetables: peppers, corn, lettuce, melons, beans, okra, tomatoes, beets, cauliflower, broccoli, kale, potatoes, onions, cucumbers, zucchini, squash and pumpkins<br> <br>Other items local honey, eggs, pecans, jam and jelly. We also have handmade crafts such as baskets, dish cloths, towels, scrubbies, jewelry, lip balm and bowl warmers","Hours operation first Saturday in May through last Saturday in October 8 a.m. – 12 p.m. (or when products are gone)<br> <br>Directions: Located in the Family Center&#39;s Parking lot in front of the Movie Theater close to I-49 (old US HWY 71) and M-291. Harrisonville exit #160 off I-49","(38.659712, -94.372657)"
